# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/vi_beta_full_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_full_pdw2_pcount_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,gamma.1,gamma.2,gamma.3,gamma.4
2726.5,0.757386,0.381225,4,15,0,-2689.56,-1.76518,-1.47885,-1.36493,-1.45848,-1.63412,-1.15821,-1.65939,-1.35044,-1.79323,-1.43601,-1.85802,-1.16935,-1.23241,-1.39139,-1.81909,-1.50949,-1.38322,-1.59154,-1.2184,-1.84857,-1.44499,-1.25155,-1.64003,-1.68944,-1.56878,-1.6884,-1.3978,-1.62424,-1.50706,-1.3138,-1.54303,-1.53634,-1.23061,-2.05695,-0.772363,-1.61891,-1.75792,-1.34788,-1.35957,-1.50293,-1.83199,-1.32727,-1.90001,-1.67838,-1.35579,-1.45988,-1.46604,-0.894475,-1.49251,-1.29698,-1.16688,-1.56976,0.026615,0.00289265,0.00776943,-0.00863106,-0.0531594,0.0306415,-0.0129826,0.0693703,-0.0911695,-0.160786,-0.192878,0.107739,-0.0884453,0.0291398,-0.0429403,0.00974074,0.0659854,-0.000565008,-0.0117823,0.0161883,0.019935,0.0465783,-0.00237337,0.0201903,-0.0173184,0.24921,17.3292,-0.0692597,0.00373527,0.105154,0.0445627,0.120233,-0.697723,-2.72992,0.393733,-1.04019,0.461345,-0.0317928,0.104072,0.174213,0.0323395,0.0199191,0.110753,0.136923,0.18052,-0.0299591,0.274022,-0.195671,0.0101909,-0.000281559,0.0658766,-0.00161093
2727.93,0.997873,0.381225,4,15,0,-2690.22,-1.50793,-1.58918,-1.37062,-1.37858,-1.57504,-1.41506,-1.70848,-1.48592,-2.00908,-1.53414,-1.52459,-1.3302,-1.34184,-0.99903,-1.69421,-1.75109,-1.35774,-1.6423,-1.12771,-1.59921,-1.43275,-1.24586,-1.4583,-1.82853,-1.51422,-1.4627,-1.28626,-1.57315,-1.40726,-1.0167,-1.5976,-1.73117,-1.34823,-1.8266,-0.829958,-1.47452,-1.62825,-1.32111,-1.3193,-1.56686,-2.16053,-1.24223,-1.98175,-1.75019,-1.28043,-1.55695,-2.1085,-0.984959,-1.49242,-1.42168,-1.13242,-1.0964,-0.0391473,0.0522519,0.00320879,-0.0508765,-0.0200511,0.0168715,0.00904238,0.0333566,-0.0879032,-0.179233,-0.138005,0.104723,-0.0722052,0.0302994,-0.075937,0.00678989,0.0540036,-0.04714,-0.0259406,0.0285913,0.00599928,-0.0093998,-0.00351546,0.0218991,-0.000984586,0.273702,19.5254,-0.0021794,-0.00134396,0.137785,-0.0925885,0.153901,-0.773281,-1.7952,0.523968,-0.920882,0.449141,-0.0718372,0.0875327,0.145446,-0.12424,-0.0556442,0.107872,0.0275216,-0.0293389,0.00360087,0.341816,-0.0111243,-0.0383953,0.0285872,0.0746931,-0.00949576
2718.41,0.966503,0.381225,4,15,0,-2686.15,-1.68249,-1.53596,-1.46914,-1.37926,-1.53521,-1.04097,-1.50366,-1.35169,-1.76258,-1.4785,-1.46674,-1.19191,-1.35349,-1.24814,-1.70545,-1.77932,-1.40002,-1.62309,-1.17998,-2.0114,-1.30623,-1.24866,-1.58296,-1.63473,-1.61891,-1.70585,-1.41996,-1.68878,-1.51939,-1.32933,-1.60377,-1.60053,-1.27234,-2.0305,-0.830384,-1.75633,-1.84677,-1.3799,-1.07929,-1.41993,-1.49319,-1.21498,-1.94585,-1.83847,-1.41993,-1.39625,-1.8449,-1.00052,-1.4538,-1.41345,-1.14725,-1.43935,0.12484,0.0694522,0.0065023,-0.0142006,-0.0747222,0.0100434,-0.0221857,0.0808983,-0.121306,-0.147863,-0.201914,0.102291,-0.0900705,0.0230343,-0.0305183,0.0166856,0.0625091,0.0251603,-0.00185311,-0.000432315,0.0300401,0.0431079,0.0134938,0.0201638,-0.0202825,0.224363,17.5768,0.0221199,-0.00931471,0.078098,0.070023,0.063897,-0.628447,-2.96255,0.325818,-1.01093,0.362719,-0.0128675,0.113552,0.163259,0.116889,0.0670106,0.0818646,0.218598,0.202299,0.0477322,0.266177,-0.229161,0.060483,0.0368688,0.0621356,-0.00265045
2728.09,0.966438,0.381225,3,15,0,-2680.14,-1.36895,-1.49166,-1.46635,-1.48971,-1.59304,-1.13187,-1.7649,-1.34934,-1.80451,-1.48023,-1.41948,-1.30619,-1.37174,-1.28624,-1.70743,-1.78392,-1.64114,-1.67034,-1.21358,-1.79157,-1.26131,-1.33817,-1.43526,-1.66926,-1.60051,-1.40683,-1.36819,-1.70856,-1.60369,-1.22175,-1.49342,-1.60564,-1.46595,-1.79106,-0.853869,-1.49629,-1.65304,-1.29172,-1.33767,-1.34159,-1.93406,-1.2459,-2.14801,-1.63814,-1.23953,-1.48995,-1.83877,-0.960923,-1.40819,-1.30251,-1.10275,-1.37902,0.06477,0.00304642,0.0710524,-0.0693845,-0.0663228,0.0126883,-0.0232316,0.0519206,-0.103749,-0.198532,-0.164552,0.128099,-0.0814163,0.0237642,-0.0699162,0.028546,0.0477939,-0.0176942,-0.0118815,0.0208711,0.0361795,-0.00140364,0.014445,0.0292715,-0.0117164,0.243415,18.5031,0.0174652,-0.00852154,0.0545687,-0.0646926,0.145598,-0.825513,-2.13937,0.616917,-0.971967,0.335366,-0.0546545,0.12289,0.125837,-0.00657058,0.0318357,0.136237,0.220843,0.0393009,0.0828227,0.430828,-0.132378,0.00348531,-0.0156064,0.592867,-0.0129501
2732.82,0.869902,0.381225,4,15,0,-2688.46,-1.92068,-1.4362,-1.30267,-1.44099,-1.57168,-1.16213,-1.70116,-1.44921,-1.84658,-1.66175,-1.4825,-1.25168,-1.27319,-1.06473,-1.73249,-1.4215,-1.52612,-1.68297,-1.08431,-1.99361,-1.44481,-1.36364,-1.49346,-1.76027,-1.56969,-1.43647,-1.33532,-1.55096,-1.44067,-1.13412,-1.93862,-1.80124,-1.3727,-1.83652,-0.762949,-1.47217,-1.65616,-1.30885,-1.42031,-1.53195,-2.42514,-1.21287,-2.03351,-1.62715,-1.27776,-1.36453,-1.9012,-0.963213,-1.40406,-1.20804,-1.02096,-1.25094,0.0339936,0.120555,0.00134038,-0.0289598,-0.0186717,0.0369641,0.0201339,0.0362615,-0.0842195,-0.15254,-0.168285,0.0930672,-0.0919633,0.0217251,-0.0651481,0.0251909,0.044056,-0.00271791,-0.0122603,0.0188562,0.0113283,-0.00505281,-0.00447626,0.0311968,-0.0105095,0.282377,18.5887,-0.095396,0.0108781,0.183061,-0.0703522,0.131453,-0.624717,-2.49479,0.321595,-1.04008,0.313531,-0.06125,0.110552,0.116682,-0.00466113,-0.0233545,0.0699924,0.0471548,-0.0234359,-0.0130705,0.464122,-0.118741,0.00910308,0.0665646,0.0389368,-0.00540515
2745.7,0.917193,0.381225,4,15,0,-2703.43,-1.52494,-1.63046,-1.382,-1.40904,-1.51953,-1.19071,-1.6697,-1.39306,-1.96709,-1.49796,-1.27241,-1.28029,-1.36963,-1.25315,-1.72689,-1.68962,-1.39097,-1.79727,-1.1845,-1.74643,-1.4887,-1.14578,-1.41556,-1.77574,-1.60145,-1.41636,-1.35149,-1.57463,-1.6619,-1.33836,-1.29393,-1.64728,-1.42817,-1.91041,-0.814223,-1.66364,-1.69283,-1.36359,-1.19694,-1.39736,-1.70159,-1.10079,-2.21813,-1.81702,-1.35536,-1.50437,-1.75336,-0.950183,-1.45095,-1.4802,-1.27925,-1.40876,-0.0159751,0.0022961,0.0446505,-0.0280237,-0.0576012,0.0147732,-0.0216492,0.0722065,-0.0926852,-0.174344,-0.170518,0.10716,-0.07391,0.051054,-0.0520791,0.00378366,0.0630762,-0.0320589,-0.00434695,0.0103517,0.0257737,0.0337659,0.00266262,0.0279673,-0.0178757,0.231508,18.48,0.0101949,-0.00697098,0.0693535,0.0446883,0.132689,-0.765555,-2.30569,0.444049,-0.99137,0.678783,-0.0396282,0.0898897,0.167538,-0.0462678,0.0429646,0.0944723,0.169265,0.145598,0.00433402,0.39489,-0.201969,-0.0214874,-0.00976022,0.356932,-0.00523044
2747.43,0.781311,0.381225,4,15,0,-2712.21,-1.69703,-1.51836,-1.33904,-1.51937,-1.52762,-1.34072,-1.56104,-1.42544,-1.83975,-1.53053,-1.47344,-1.2724,-1.32935,-1.35205,-1.69656,-1.87996,-1.39553,-1.51062,-1.20204,-1.71521,-1.43191,-1.29155,-1.61518,-1.70677,-1.60057,-1.6726,-1.37266,-1.74963,-1.3932,-1.38507,-1.82838,-1.57223,-1.39733,-1.77817,-0.867608,-1.61251,-1.72252,-1.30058,-1.45004,-1.57224,-1.93,-1.26796,-1.76773,-1.51668,-1.2909,-1.45016,-2.08648,-1.03267,-1.53768,-1.21786,-1.16668,-1.36136,0.00813542,0.0948541,0.0313051,-0.00947771,-0.0415491,0.0406776,-0.00213862,0.0454946,-0.0889038,-0.170691,-0.169184,0.0948309,-0.0654846,0.0124005,-0.0654436,0.0308758,0.0583453,0.00675276,-0.0231938,0.0167699,0.02841,0.00490827,0.0132234,0.0141338,-0.00230853,0.183521,18.9007,-0.100649,0.00921896,0.0968665,-0.0432105,0.128082,-0.698646,-2.37509,0.423969,-0.788264,0.243603,-0.0490832,0.140451,0.153717,0.0498528,-0.00258247,0.123748,0.19105,0.0673458,0.0810291,0.216418,-0.0260829,0.000476145,0.0445623,0.240043,-0.00176895
2735.56,0.446271,0.381225,4,15,0,-2698.43,-1.66776,-1.64732,-1.28566,-1.4016,-1.50008,-1.24014,-1.58338,-1.4463,-1.9687,-1.55224,-1.62259,-1.24195,-1.30154,-1.08697,-1.73358,-1.7557,-1.33807,-1.7425,-1.13103,-1.82427,-1.50965,-1.23537,-1.444,-1.70014,-1.52646,-1.34441,-1.31663,-1.5654,-1.7528,-1.15844,-1.43886,-1.67677,-1.31236,-1.99494,-0.748665,-1.58655,-1.60682,-1.34949,-1.26853,-1.40425,-2.12979,-1.07958,-2.30436,-1.79943,-1.37243,-1.53085,-2.01245,-0.860092,-1.60263,-1.50781,-1.0844,-1.51034,0.0292527,0.0202352,0.00668686,-0.0687078,-0.0505158,0.0190985,-0.00951278,0.0838099,-0.0845794,-0.144853,-0.128283,0.0777199,-0.0671006,0.00912605,-0.0404798,-0.00252966,0.056303,-0.0215556,-0.0172249,-0.000288831,0.013427,0.0232922,-0.012311,0.0261845,-0.0237379,0.284533,19.1555,-0.0107129,-0.0028953,0.0930309,0.0735831,0.08468,-0.650208,-1.79334,0.357084,-0.772836,0.235529,-0.0426735,0.0688404,0.152067,-0.0713535,-0.0597354,-0.0101522,0.042224,0.0450429,-0.0910144,0.352173,-0.268202,-0.0102713,0.0102052,0.118202,-0.0128238
2744.79,0.965442,0.381225,4,31,0,-2705.15,-1.7032,-1.64563,-1.42251,-1.43333,-1.60623,-1.24845,-1.67204,-1.42435,-1.83925,-1.46182,-1.34118,-1.26235,-1.31378,-1.19403,-1.67757,-1.4669,-1.45767,-1.67496,-1.2047,-1.85076,-1.47199,-1.25638,-1.6112,-1.73311,-1.70905,-1.67186,-1.33212,-1.79671,-1.4348,-1.12349,-1.52677,-1.6363,-1.45478,-1.85694,-0.877231,-1.49751,-1.65975,-1.26494,-1.31283,-1.53667,-1.69506,-1.29443,-1.83719,-1.51044,-1.30074,-1.16089,-1.97835,-1.08023,-1.49907,-1.28709,-1.27163,-1.24365,-0.00732377,0.0815427,-0.0543739,-0.0356948,-0.067103,0.0213701,0.00614897,0.044634,-0.104725,-0.151275,-0.162963,0.114412,-0.0681121,0.016103,-0.0532704,0.0337376,0.0627465,-0.017969,-0.0322118,0.0215696,0.0200294,0.0250227,0.0106554,0.0296701,-0.00230816,0.181415,18.5773,-0.0631765,0.0010409,0.126995,-0.0422017,0.112788,-0.655347,-2.11278,0.561666,-0.841215,0.33577,-0.0339797,0.151657,0.16748,-0.00358603,-0.00515192,0.167558,0.182642,0.164169,0.0848034,0.460671,-0.0260787,-0.012008,0.059212,-0.364582,-0.00666219
2740.78,0.564516,0.381225,4,15,0,-2703.07,-1.74383,-1.5545,-1.37261,-1.41584,-1.63302,-1.25826,-1.61246,-1.40212,-1.89511,-1.55671,-1.35115,-1.22086,-1.30851,-1.08334,-1.68417,-1.43894,-1.37514,-1.65694,-1.17153,-1.89638,-1.38686,-1.31727,-1.54918,-1.81848,-1.66788,-1.59046,-1.30692,-1.54366,-1.37079,-1.2115,-1.54525,-1.66002,-1.31765,-1.81393,-0.862639,-1.62702,-1.69487,-1.41265,-1.32754,-1.59828,-1.68534,-1.273,-1.95856,-1.61707,-1.32878,-1.27995,-1.66908,-1.00485,-1.58821,-1.40701,-1.14873,-1.28145,0.000990634,0.0735011,-0.0585507,-0.0398045,-0.0412992,0.0290573,0.0240586,0.0479539,-0.0990061,-0.148148,-0.180637,0.114456,-0.0663921,0.0123739,-0.0628411,0.0488176,0.0607974,-0.0126171,-0.0263754,0.0126595,0.0201209,0.00984071,0.00613808,0.040406,0.000503687,0.173988,18.4736,-0.0725106,0.00544585,0.178923,-0.0351298,0.12768,-0.634463,-2.40931,0.582873,-0.817888,0.275271,-0.0449202,0.180837,0.162437,-0.000265424,-0.00679272,0.120084,0.167736,0.103234,0.079288,0.636501,0.00569089,-0.00909011,0.0558719,-0.391215,-0.00742925
