# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/sl_normal_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_full_pdw2_all_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25
46.0433,0.910702,0.501439,3,7,0,-34.452,6.71942,0.0265359,-0.0770919,0.186979,-0.104265,0.100109,-0.0426681,0.0253148,-0.123902,0.847892,-0.140058,-0.168941,0.0698892,-0.00901674,0.0306471,-0.0762181,0.0135857,0.0616563,-0.0045893,0.0350001,0.0240674,0.0118186,0.0393471,-0.0326599,0.0340665,-0.0165685,0.579678,0.035696,-0.00177155,-0.147621,0.00924222,-0.00801738,0.00260552,0.0799639,-0.0406046,1.13915,-0.651417,-2.23168,0.429718,-0.342558,0.425631,-0.0747132,0.113622,0.172083,0.0176245,0.107566,0.0724324,0.0229684,0.082458,-0.174612,0.494158,-0.188002
43.4653,0.89999,0.501439,3,7,0,-29.8783,6.74502,0.0226037,-0.070149,0.202524,-0.101385,0.0828266,-0.0547868,0.0202861,-0.112896,0.862841,-0.136163,-0.176338,0.104029,-0.0493746,0.024033,-0.116565,0.0181902,0.0389321,-0.00996347,0.0046374,0.00739876,0.0253009,0.0301344,-0.0276945,0.0314739,-0.0190607,0.60073,0.0896298,-0.00707622,-0.102525,0.00920637,0.0313911,-0.00503407,0.0807369,-0.0969522,1.20899,-0.597959,-2.3119,0.603228,-0.735875,0.347816,-0.114254,0.0907955,0.109686,-0.0247427,0.00696384,0.0125264,0.0843108,0.0480588,-0.156642,0.447086,-0.216281
40.2246,0.927533,0.501439,3,7,0,-29.1978,6.74558,0.0394801,-0.0590512,0.204025,-0.0967918,0.0831759,-0.0534121,0.0133608,-0.117929,0.852072,-0.129184,-0.174148,0.110373,-0.0234726,0.0189595,-0.105027,0.0289938,0.0271543,-0.0135945,0.00129843,0.0202244,0.0266843,0.051301,-0.027562,0.0317668,-0.0193057,0.583464,-0.0207823,0.00212658,-0.146255,0.0143707,0.0387609,-0.00554925,0.0404309,-0.0782026,1.18181,-0.581063,-2.08071,0.729881,-0.466895,0.295152,-0.0989052,0.0958483,0.0777203,-0.0124222,0.0295368,0.0869786,0.118468,0.14037,-0.156158,0.451077,-0.219062
44.8284,1,0.501439,3,7,0,-27.0279,6.72671,0.0189011,-0.106149,0.136853,-0.0765794,0.0867342,-0.0416511,-0.00430985,-0.123863,0.840785,-0.14509,-0.179988,0.0822512,-0.0115082,0.0343449,-0.085912,-0.00057195,0.059928,0.0235114,0.00654915,0.0174969,0.0200267,0.0200376,-0.00749816,0.0268263,-0.0384603,0.593806,0.855101,-0.0570532,-0.392957,0.0301382,-0.0131386,0.000869226,-0.0116495,-0.0465245,1.13939,-0.670023,-2.39171,0.533913,-0.390225,0.465506,-0.0869966,0.0833646,0.165941,0.0689225,0.0166067,0.0447371,0.0563695,0.0141024,-0.0981207,0.325053,-0.436408
51.4198,0.84268,0.501439,3,7,0,-31.0255,6.72248,0.0354126,-0.0793201,0.192734,-0.110387,0.0920097,-0.060419,0.0199413,-0.114421,0.859904,-0.125548,-0.167792,0.0877807,-0.0247395,0.0182699,-0.103047,0.0243992,0.0613473,-0.0146397,0.00227923,0.0258997,0.0133788,0.0449296,-0.0243435,0.0149112,-0.0137805,0.600861,0.0768911,-0.00359209,-0.10516,0.00587531,0.0800439,-0.00924243,0.064804,-0.0682132,1.18408,-0.560812,-2.14173,0.55589,-0.4922,0.335594,-0.0983861,0.133785,0.170443,-0.0203639,0.0242077,0.0941114,0.0470545,0.11507,-0.145491,0.199835,-0.156367
54.7879,0.957997,0.501439,3,7,0,-45.0016,6.73463,0.0266196,-0.0889289,0.181315,-0.105976,0.0969603,-0.0599487,0.0169832,-0.120794,0.839429,-0.133236,-0.173497,0.0852161,-0.0232078,0.0249878,-0.080668,0.0168547,0.0621168,-0.00265861,-0.00467728,0.0105834,0.023543,0.0414637,-0.0185642,0.000817297,-0.0322718,0.603446,0.237075,-0.0149682,-0.149581,0.00913023,0.0620445,-0.00684176,0.0588636,-0.0589134,1.13703,-0.637419,-2.28109,0.555334,-0.469367,0.396466,-0.0849224,0.119597,0.172665,-0.0157836,-0.0298242,0.00966677,0.0590868,0.0617597,-0.173235,-0.0685179,-0.366188
53.6429,0.868537,0.501439,3,7,0,-45.3758,6.7304,0.0305207,-0.0919656,0.183575,-0.118847,0.0974546,-0.0642701,0.0165503,-0.127722,0.841894,-0.137148,-0.173301,0.085823,-0.0256377,0.0204105,-0.0817829,0.00817859,0.0541149,0.00653223,-0.00527778,0.0151052,0.029496,0.0334003,-0.0189365,0.00733346,-0.0281644,0.605746,0.152275,-0.00870675,-0.0457721,-0.00151553,0.0798745,-0.00872133,0.056173,-0.0820345,1.13923,-0.640799,-2.29229,0.547001,-0.471765,0.32829,-0.0843803,0.0914608,0.150828,0.0136727,-0.0231458,0.0322045,0.0917611,0.0413202,-0.158282,0.0443522,-0.31958
50.5264,0.861015,0.501439,3,7,0,-43.1072,6.7252,0.0222842,-0.0708723,0.175116,-0.0838564,0.0976831,-0.0484228,0.0172744,-0.117685,0.854495,-0.116579,-0.165599,0.0882091,-0.0287587,0.0272428,-0.0951725,-0.00167449,0.0587543,0.00478453,0.0304309,0.00352312,0.00998279,0.0503366,-0.0156788,0.0203377,-0.0225366,0.598128,0.208107,-0.0126198,-0.317885,0.0249613,0.0281269,-0.00186609,0.060186,-0.0640359,1.1579,-0.515176,-2.14458,0.506903,-0.534143,0.396972,-0.0875656,0.0770136,0.163212,0.0456595,0.104019,0.0245664,0.0481516,0.149976,-0.112855,0.263127,-0.255722
55.8291,0.986432,0.501439,3,7,0,-45.7557,6.72881,0.0276874,-0.0878417,0.170657,-0.107875,0.0899551,-0.0534409,0.0247908,-0.110188,0.841923,-0.135233,-0.179255,0.09385,-0.00681018,0.0288198,-0.0982049,0.0211328,0.0630709,0.00501535,-0.00802392,0.0208163,0.0201307,0.0314998,-0.00889701,0.0295106,-0.0317372,0.591197,0.253037,-0.0163509,-0.0891851,0.00377232,0.0450585,-0.00577326,0.0734246,-0.0289101,1.1603,-0.62752,-2.24889,0.657938,-0.365112,0.445812,-0.0943006,0.130852,0.174489,0.0260193,-0.00438441,0.0812045,0.0835462,0.0772172,-0.0870615,0.384236,-0.360122
54.7452,0.622761,0.501439,3,7,0,-41.8976,6.71861,0.0413273,-0.100231,0.167099,-0.109421,0.093263,-0.0552874,0.016805,-0.11523,0.851446,-0.136414,-0.174061,0.0868492,-0.0128171,0.0368606,-0.102112,0.0206857,0.0632236,0.00980497,-0.000251894,0.0231301,0.0175154,0.0236923,-0.00828763,0.022007,-0.041179,0.589892,0.452648,-0.0285087,-0.10603,0.00408623,0.063151,-0.00761401,0.0523087,-0.0420863,1.16861,-0.618159,-2.25824,0.576526,-0.434853,0.509773,-0.104381,0.131211,0.174897,0.0272561,-0.0061066,0.0582094,0.036485,0.0168905,-0.114168,0.24238,-0.467257
45.3696,0.754368,0.501439,3,7,0,-40.187,6.7445,0.0442097,-0.0890106,0.173313,-0.117642,0.0876557,-0.0525332,0.0491209,-0.116818,0.834492,-0.127785,-0.171973,0.108001,-0.0227647,0.0239938,-0.102549,0.00691935,0.0592438,0.000672848,0.0263877,0.0371872,0.0362993,0.0487087,-0.0214862,0.0239473,-0.022784,0.588876,0.190771,-0.011521,0.0235451,-0.00722035,0.0275412,-0.0031914,0.160508,-0.0775709,1.15363,-0.551673,-2.07175,0.669752,-0.486204,0.355189,-0.0941614,0.097057,0.165322,0.0564114,0.123261,0.154862,0.16499,0.130157,-0.140497,0.319289,-0.258529
50.634,1,0.501439,3,7,0,-36.3648,6.73966,0.0308422,-0.090667,0.163258,-0.105826,0.0854333,-0.0562049,0.0198503,-0.131335,0.843475,-0.120198,-0.191518,0.0894882,-0.0252455,0.00887973,-0.102424,0.0183506,0.0618238,0.000442003,0.0126976,0.0160044,0.0393768,0.0394339,-0.0231941,0.0198067,-0.021079,0.581095,0.329403,-0.0203087,-0.156444,0.00816431,0.0411474,-0.00519127,0.059077,-0.116675,1.15919,-0.522028,-2.53311,0.575819,-0.467673,0.206151,-0.0973794,0.123357,0.172407,0.0256339,0.0542588,0.0617949,0.163298,0.084187,-0.150507,0.258448,-0.239183
52.5775,0.9548,0.501439,3,7,0,-41.9928,6.71791,0.0448117,-0.0851809,0.155678,-0.0801675,0.0843081,-0.040802,0.00762886,-0.114709,0.860989,-0.13321,-0.163164,0.0955176,-0.0304323,0.0427533,-0.0811397,0.0179051,0.0625479,-0.00305724,-0.00282534,0.0255375,0.015389,0.0307397,-0.00914339,0.0220561,-0.0319229,0.591422,0.52329,-0.0322455,-0.368556,0.0292064,-0.036746,0.00286561,0.0403244,-0.0368483,1.17334,-0.635503,-2.09958,0.5604,-0.597641,0.584239,-0.0803318,0.12365,0.172892,0.004368,0.00515065,0.0877011,0.0507346,0.064803,-0.0973802,0.266492,-0.362229
48.5706,0.813598,0.501439,3,7,0,-41.624,6.73634,0.0303277,-0.114294,0.163077,-0.0954352,0.0902437,-0.0394743,0.0174533,-0.123156,0.843571,-0.12029,-0.19083,0.111733,-0.00131956,0.00695859,-0.0863382,0.00782732,0.0579238,0.00406499,0.00230027,0.0144351,0.0130712,0.0250438,-0.0235683,0.0193675,-0.0369273,0.595026,0.819763,-0.0545527,-0.232862,0.0169218,-0.0250342,0.00298535,0.0474663,-0.041614,1.14153,-0.598388,-2.28378,0.884844,-0.206715,0.187712,-0.0955347,0.0966215,0.161351,-0.010347,-0.0328239,-0.00550479,-0.0187862,-0.0134457,-0.189549,0.211575,-0.419013
43.448,0.813795,0.501439,3,7,0,-31.6253,6.73284,0.0245478,-0.0997588,0.175583,-0.102657,0.079639,-0.0796899,0.011267,-0.117838,0.843256,-0.149619,-0.172828,0.0673671,-0.0513941,0.0543901,-0.0792592,0.003821,0.0611594,0.00197136,-0.0102427,0.0190881,0.0266574,0.0284662,-0.0227377,-0.00398617,-0.0250492,0.602643,0.438397,-0.029135,-0.226672,0.016557,0.121998,-0.0170177,0.0670443,-0.0601542,1.15109,-0.700988,-2.55161,0.261945,-0.813961,0.698471,-0.0859158,0.0921674,0.170081,-0.0118895,-0.0530421,0.0262037,0.0563993,0.0036902,-0.184545,-0.125874,-0.284233
43.7726,0.999423,0.501439,3,7,0,-30.7442,6.71563,0.0352435,-0.0844058,0.164395,-0.085149,0.0989091,-0.0235782,0.0245121,-0.111589,0.864423,-0.113372,-0.175855,0.11383,-0.0049961,0.00786266,-0.10386,0.013562,0.0440438,0.0082115,0.011983,0.0269144,0.0215147,0.0338929,-0.0153585,0.0462451,-0.0237845,0.589386,0.464077,-0.0291028,-0.257387,0.019195,-0.0669643,0.0100089,0.0658739,-0.039656,1.18081,-0.500822,-2.02597,0.8232,-0.268284,0.17934,-0.0948707,0.0896508,0.122987,0.0602582,0.0738309,0.120533,0.107936,0.104548,-0.0842389,0.667556,-0.269882
42.2503,0.760158,0.501439,3,7,0,-20.9463,6.73488,0.0184955,-0.0988279,0.18334,-0.107356,0.0874921,-0.0849532,0.00832695,-0.128292,0.832135,-0.151662,-0.166288,0.0680815,-0.0467148,0.0495768,-0.0756614,0.0102489,0.0639356,-0.00367613,-0.00287774,0.0124364,0.0250326,0.0346865,-0.0141363,-0.00381086,-0.0309068,0.605512,0.324269,-0.0222539,-0.177636,0.0121501,0.149007,-0.019272,0.0500172,-0.0899094,1.13443,-0.710933,-2.41354,0.291081,-0.75454,0.648703,-0.0796853,0.109059,0.177206,-0.0154875,-0.0215432,0.0177701,0.0678305,0.0424282,-0.151604,-0.137886,-0.350699
47.269,0.920175,0.501439,3,7,0,-26.4222,6.72655,0.0235772,-0.101054,0.171214,-0.0818572,0.0754311,-0.0533281,0.0153645,-0.101344,0.853425,-0.112145,-0.182678,0.0931396,-0.00965525,0.0414011,-0.0812434,0.000851263,0.0440147,-0.00709181,0.0130321,0.0249419,0.00703978,0.0489572,-0.0175027,0.0421123,-0.03667,0.585794,0.743988,-0.0501061,-0.359976,0.0314728,0.0414399,-0.00690805,0.0545695,0.0294572,1.15338,-0.534216,-2.28637,0.60226,-0.390809,0.551327,-0.0792137,0.0623504,0.123093,0.00766692,0.0566997,0.0923464,0.0201538,0.132516,-0.130211,0.570048,-0.416093
46.0861,0.793475,0.501439,3,7,0,-28.5814,6.72689,0.0351462,-0.0818293,0.176869,-0.111048,0.106622,-0.0486753,0.0181092,-0.138366,0.841404,-0.154288,-0.157789,0.0868985,-0.0347687,0.0144841,-0.0979198,0.0228111,0.0670139,0.013457,-0.00422291,0.00639289,0.0376784,0.020239,-0.0100306,-0.00117761,-0.0154385,0.607025,0.05242,-0.0016468,-0.0518015,-0.00192315,0.00597966,0.00126919,0.0569808,-0.153915,1.15684,-0.6906,-2.10862,0.52974,-0.563044,0.266783,-0.0933718,0.13985,0.185254,0.0408648,-0.00552297,0.0229669,0.156085,0.0264237,-0.0908567,-0.0574556,-0.175181
51.0127,0.929977,0.501439,3,7,0,-35.2114,6.72409,0.0243655,-0.0928177,0.173292,-0.0892356,0.0737684,-0.0715362,0.0301105,-0.1093,0.835345,-0.139065,-0.17834,0.083438,-0.0237542,0.0391752,-0.0837188,0.0259992,0.0448247,0.00478067,0.00856051,-0.00106562,0.0266917,0.0358902,-0.00216245,0.0327155,-0.0232869,0.592624,0.447878,-0.0303917,-0.265652,0.0229432,0.0878066,-0.013313,0.0982096,-0.0309802,1.14286,-0.64012,-2.40125,0.476266,-0.519632,0.508374,-0.0717211,0.115167,0.124285,0.0479716,0.0648331,0.0407467,0.159374,0.1363,-0.0276995,0.455963,-0.264236
50.9841,0.929319,0.501439,3,7,0,-40.5717,6.71647,0.0331821,-0.0872075,0.163966,-0.0971488,0.104236,-0.0431807,0.0277592,-0.121115,0.836431,-0.107331,-0.166443,0.0874197,-0.0189015,0.0289772,-0.0838688,0.00378304,0.0458711,-0.00175265,0.00667387,0.0355798,0.00920754,0.0214107,-0.0193976,0.0071902,-0.0241803,0.597106,0.308917,-0.0170321,-0.253205,0.0162003,0.0235104,-0.000141895,0.0884722,-0.0512066,1.12513,-0.49533,-2.13759,0.566842,-0.412208,0.390976,-0.0890981,0.072244,0.127616,-0.00316803,0.00796387,0.0869135,-0.0184483,-0.00389205,-0.151744,0.0521443,-0.274374
49.901,0.741329,0.501439,3,7,0,-34.1743,6.72198,0.0352533,-0.102086,0.188592,-0.0887064,0.0694679,-0.0622361,0.00489025,-0.118795,0.849925,-0.150614,-0.173076,0.0808421,-0.0191636,0.0348711,-0.0980842,0.0139032,0.0547803,0.00733995,0.00122903,-0.0104,0.0348412,0.0359961,-0.00829766,0.0287471,-0.0233707,0.599949,0.676469,-0.0466371,-0.234434,0.0218029,0.0470259,-0.00903488,0.0119731,-0.0687358,1.16845,-0.684949,-2.30615,0.500367,-0.495127,0.486002,-0.0880199,0.103543,0.152114,0.0378054,0.0257447,-0.00634089,0.179925,0.115303,-0.0654345,0.393321,-0.265186
51.2345,0.87102,0.501439,3,7,0,-36.5135,6.72883,0.0194134,-0.0864211,0.160519,-0.1098,0.115001,-0.0530662,0.022027,-0.126602,0.846275,-0.120435,-0.166567,0.111904,-0.0355711,0.0226234,-0.0845197,0.0225441,0.0489637,-0.00365427,0.00428059,0.0317909,0.020899,0.0417246,-0.0190788,0.0180022,-0.0293603,0.591824,0.139737,-0.00690103,-0.134719,0.00350627,0.049568,-0.00273483,0.0816696,-0.0878477,1.15543,-0.562958,-2.03797,0.688188,-0.569005,0.346722,-0.0843974,0.114157,0.136666,0.00913108,0.0271016,0.105997,0.067027,0.08613,-0.149544,0.209178,-0.33315
46.5,0.819078,0.501439,3,7,0,-38.528,6.73506,0.0274903,-0.0792307,0.16359,-0.117294,0.108732,-0.0426749,0.0177215,-0.130116,0.85339,-0.120152,-0.180143,0.112344,-0.0272622,0.0347285,-0.0802436,0.0279913,0.066194,0.0103043,0.000180049,0.0255593,0.0332519,0.023407,-0.0277223,0.0252516,-0.013692,0.612279,0.0245399,0.00108912,-0.0678906,-0.00263789,-0.0189192,0.00411161,0.0657004,-0.0722114,1.16345,-0.595156,-2.26684,0.704765,-0.545359,0.48734,-0.0791112,0.14982,0.184245,0.0372123,0.00866647,0.0809632,0.119824,0.0233327,-0.151568,0.362735,-0.155363
47.8081,1,0.501439,3,7,0,-35.9602,6.73159,0.0352939,-0.0950981,0.190253,-0.0774563,0.0904947,-0.0422584,0.0224559,-0.116487,0.84822,-0.137289,-0.173449,0.078165,-0.0127097,0.023793,-0.0746624,-0.00273478,0.0341136,0.00575921,0.0073789,-0.00124475,0.0330754,0.0363119,0.00357839,0.0263868,-0.0318884,0.580685,0.589339,-0.0392027,-0.321093,0.029224,-0.0206738,0.00292233,0.0632856,-0.0367287,1.13541,-0.624019,-2.28606,0.506942,-0.347573,0.325999,-0.0647232,0.0415917,0.0948494,0.0499586,0.0605865,0.0380896,0.184165,0.129063,-0.0239342,0.33471,-0.361837
50.9716,0.912109,0.501439,3,7,0,-36.7514,6.7308,0.022911,-0.101306,0.16756,-0.095938,0.0903054,-0.061861,0.00842227,-0.132443,0.867706,-0.123152,-0.163704,0.0880961,-0.0234131,0.0272038,-0.107118,0.0159705,0.0722893,0.000852576,-0.00038874,0.0109552,-0.00115577,0.0364827,-0.011545,0.0123593,-0.0393389,0.59987,0.567508,-0.0369805,-0.299964,0.0217536,0.0807638,-0.0101299,0.023828,-0.100285,1.18774,-0.561042,-2.10479,0.578104,-0.513014,0.442692,-0.11067,0.132169,0.199633,-0.00983552,-0.0251581,0.00349003,-0.054659,0.0570373,-0.138525,0.0952411,-0.446377
51.2943,1,0.501439,3,7,0,-45.0798,6.72684,0.0324219,-0.103254,0.168369,-0.107068,0.0922211,-0.058506,0.0100638,-0.135555,0.864453,-0.124727,-0.167456,0.0885682,-0.0231027,0.0271892,-0.100571,0.0193876,0.0725917,0.00324821,-0.00550326,0.00613025,0.0020912,0.0398742,-0.0147118,0.0120792,-0.0360218,0.604255,0.493482,-0.0310042,-0.198618,0.0114055,0.055811,-0.00699044,0.0285348,-0.10104,1.18044,-0.585222,-2.1645,0.582382,-0.50799,0.450172,-0.103814,0.139018,0.200754,-0.00725963,-0.0405903,-0.0103875,-0.0363137,0.0697287,-0.148226,0.0991994,-0.408739
50.5831,0.938715,0.501439,3,7,0,-41.1442,6.71476,0.0176458,-0.09028,0.178073,-0.0919937,0.0915281,-0.0429431,0.0277205,-0.109354,0.827146,-0.141442,-0.171145,0.0936064,-0.0274114,0.0311184,-0.0777485,0.0122182,0.0388896,0.00114894,0.0148349,0.0372381,0.0351105,0.0368768,-0.0182187,0.0345357,-0.01951,0.584855,0.376814,-0.0268444,-0.166538,0.0131146,-0.0140149,0.00217436,0.102018,-0.0367835,1.12985,-0.638648,-2.20142,0.52835,-0.510048,0.40407,-0.069884,0.0800551,0.109209,0.0526478,0.0940738,0.161965,0.169136,0.106027,-0.103219,0.494123,-0.221379
51.6199,0.947361,0.501439,3,7,0,-41.7278,6.74936,0.0347192,-0.0934664,0.16494,-0.105702,0.0850231,-0.0548852,0.00689998,-0.126145,0.86567,-0.121232,-0.174088,0.0879022,-0.0190807,0.0313688,-0.10266,0.0143453,0.071136,0.00679534,-0.0031745,0.00637153,0.0134037,0.031891,-0.0111407,0.0161738,-0.0397333,0.600294,0.419561,-0.0258097,-0.188806,0.0110034,0.0430454,-0.00632793,0.0188914,-0.0736366,1.18112,-0.560376,-2.27058,0.586058,-0.48631,0.47791,-0.105448,0.12766,0.196739,0.00635497,-0.0296768,-0.00637291,0.016104,0.0414442,-0.132877,0.154257,-0.450852
54.7486,0.758344,0.501439,3,7,0,-37.1989,6.74303,0.0318558,-0.0957864,0.177222,-0.0966109,0.0898585,-0.0544513,0.0211257,-0.129146,0.850368,-0.116967,-0.171841,0.0972862,-0.0265821,0.0273831,-0.0976854,0.0156576,0.0736392,0.00701692,0.00439523,0.00136141,0.0268425,0.0298181,-0.0133397,0.0177797,-0.0338015,0.594251,0.494204,-0.0323354,-0.229469,0.0168506,0.0284254,-0.00379421,0.0671125,-0.0972561,1.16124,-0.545154,-2.21586,0.631394,-0.540591,0.423944,-0.0978081,0.134147,0.203911,0.0167193,0.000642942,-0.0128843,0.0878128,0.0405844,-0.129182,0.194478,-0.383545
52.0834,0.616188,0.501439,3,7,0,-37.1597,6.73678,0.0315863,-0.0829286,0.17884,-0.0923123,0.0973843,-0.0605824,0.020567,-0.139847,0.851979,-0.125148,-0.182345,0.0942738,-0.0319556,0.0319958,-0.10052,0.0109515,0.0768173,-0.0011445,-0.0130785,0.0124812,0.0235367,0.0194635,-0.0158396,0.0107302,-0.0303267,0.59216,0.316491,-0.0194515,-0.312218,0.0244591,0.0553723,-0.00642522,0.0685426,-0.124931,1.17641,-0.591129,-2.4291,0.602828,-0.611891,0.491758,-0.104755,0.128881,0.212341,-0.0228567,-0.0612263,0.00822067,0.051435,-0.0116766,-0.142714,0.0923371,-0.344117
49.139,0.878224,0.501439,3,7,0,-41.5573,6.73372,0.0239563,-0.0852753,0.183212,-0.10656,0.0764241,-0.0403156,0.0182756,-0.116192,0.837015,-0.114072,-0.189669,0.105967,-0.032858,0.0164293,-0.0963596,0.0204794,0.0677327,-0.00922016,0.0108043,0.00581839,0.00568944,0.0237528,-0.0208697,0.0310084,-0.0358295,0.595188,0.313625,-0.022093,-0.0692218,0.00414508,-0.0426311,0.00295406,0.0705108,-0.0658231,1.15535,-0.548779,-2.45355,0.711816,-0.550972,0.303393,-0.102143,0.136023,0.187788,-0.0392295,-0.00477476,-0.0261148,-0.0368082,0.00327278,-0.159135,0.39748,-0.406556
48.6191,0.919398,0.501439,3,7,0,-38.3084,6.70789,0.0182967,-0.0865022,0.177041,-0.0846453,0.0944049,-0.0493203,0.0195691,-0.135326,0.849921,-0.130706,-0.155955,0.0839736,-0.0159606,0.0519533,-0.0962104,0.00151989,0.0374622,0.00146792,0.00380285,0.00500377,0.0300329,0.0286857,-0.000174387,0.0226783,-0.0398046,0.583432,0.415597,-0.0272433,-0.32359,0.0263837,0.0250905,-0.00250839,0.0501852,-0.0963093,1.15535,-0.584324,-1.99953,0.519204,-0.488986,0.627258,-0.0926084,0.0555589,0.104176,0.0189666,0.0237448,0.0256172,0.130237,0.0647444,-0.0666142,0.256407,-0.451662
43.6507,0.782823,0.501439,3,7,0,-32.1905,6.74123,0.0412136,-0.0939335,0.188432,-0.0812521,0.0845188,-0.0623356,-0.00584901,-0.128134,0.841364,-0.141821,-0.173553,0.0915202,-0.0150537,0.0102594,-0.110634,0.0353081,0.0568835,0.0139888,-0.0216712,0.0325331,0.032662,0.0519078,-0.0152013,0.0239852,-0.0194502,0.585967,0.610512,-0.0413955,-0.30092,0.0279118,0.08845,-0.0113559,-0.0292374,-0.111333,1.17075,-0.614476,-2.175,0.601842,-0.405069,0.265664,-0.0992017,0.150132,0.1583,0.0684221,-0.00683367,0.158782,0.174165,0.168588,-0.0989838,0.328292,-0.220701
46.0771,0.982165,0.501439,3,7,0,-30.3328,6.72687,0.0172795,-0.0894595,0.168597,-0.0916069,0.0810067,-0.0434129,0.0434934,-0.127714,0.863534,-0.126408,-0.170048,0.10557,-0.0278168,0.0446964,-0.0770244,-0.017622,0.0630934,-0.00178976,0.0123734,0.0196759,0.0339929,0.0231458,-0.0102682,-0.00122955,-0.0259319,0.588993,0.421343,-0.0283048,-0.294837,0.022738,-0.0554847,0.00495369,0.148692,-0.0635515,1.16484,-0.608207,-2.13955,0.653594,-0.558382,0.566973,-0.0774954,0.0522007,0.174602,0.0104636,0.040159,0.055923,0.120245,0.0161984,-0.116377,-0.0847324,-0.294248
46.7244,0.923983,0.501439,3,7,0,-31.7315,6.73461,0.0429056,-0.101912,0.177908,-0.0990655,0.098224,-0.0611421,-0.0140273,-0.110565,0.832037,-0.142188,-0.185861,0.0836879,-0.0224987,0.0201624,-0.11006,0.0321076,0.0474833,0.00960739,0.00788187,0.0111419,0.013944,0.0427973,-0.0108121,0.0396001,-0.0235147,0.599459,0.574732,-0.0377938,-0.113531,0.00741298,0.112307,-0.0124149,-0.0430339,-0.0617776,1.16059,-0.613423,-2.47818,0.503631,-0.480288,0.327321,-0.0987218,0.131164,0.132054,0.0583006,0.0585221,0.0724636,0.0877704,0.149327,-0.0668122,0.563698,-0.266821
46.1642,0.915019,0.501439,3,7,0,-31.3521,6.71832,0.0160331,-0.0809945,0.176686,-0.0912786,0.08461,-0.0409571,0.0470722,-0.129319,0.862603,-0.124558,-0.157572,0.100961,-0.0220045,0.036348,-0.0693679,-0.00985321,0.0649093,-0.00654705,0.00127889,0.0291461,0.0312351,0.024788,-0.0166193,0.00153399,-0.0295641,0.592184,0.251576,-0.016684,-0.311405,0.0246066,-0.0626911,0.00653844,0.155703,-0.0620969,1.15333,-0.612709,-1.92951,0.661204,-0.476912,0.497793,-0.0746796,0.0704639,0.179968,-0.0145752,-0.0017895,0.0735198,0.0872749,0.00104684,-0.155715,-0.0504151,-0.335463
47.2275,0.911406,0.501439,3,7,0,-30.0587,6.73506,0.0450984,-0.101785,0.17368,-0.102027,0.0952508,-0.0620039,-0.0132309,-0.113295,0.832589,-0.141184,-0.18473,0.0832486,-0.0246335,0.0226309,-0.110065,0.0290491,0.0478231,0.0117955,0.00855411,0.00873305,0.0124207,0.0345959,-0.011554,0.0413521,-0.0260283,0.599807,0.559586,-0.0361997,-0.104357,0.00582175,0.110606,-0.0126879,-0.0393223,-0.0679007,1.15962,-0.612442,-2.48654,0.498748,-0.504103,0.346878,-0.101725,0.125823,0.132972,0.0538425,0.0455403,0.0482913,0.0644713,0.108145,-0.0745805,0.584922,-0.295343
48.5817,0.959769,0.501439,3,7,0,-34.7647,6.72106,0.0219592,-0.0727214,0.163746,-0.095031,0.0890646,-0.0521406,0.0343954,-0.134154,0.861654,-0.112809,-0.160804,0.0943221,-0.0259113,0.0327581,-0.0764814,0.00432599,0.0708245,-0.00978061,0.0140626,0.0285557,0.0320084,0.0313422,-0.014443,-0.00266132,-0.0242326,0.59437,0.0969764,-0.00399955,-0.326195,0.0231145,0.00482707,-0.000802306,0.112753,-0.0891789,1.15554,-0.531351,-2.03533,0.583865,-0.510473,0.457652,-0.0767112,0.107712,0.195994,-0.0037611,0.0523094,0.0898313,0.111688,0.0423553,-0.136549,-0.102972,-0.274966
