# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/sl_normal_full_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_full_pdw2_download_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
45.866,0.897384,0.603269,3,7,0,-33.7662,6.74195,0.0112244,-0.0999824,0.0235453,-0.195608,0.861815,-0.169805,-0.162833,0.10039,-0.0280242,0.0403857,-0.0927756,0.000616106,0.030176,0.00917104,0.00905282,0.0194296,0.0207016,0.0303402,-0.0137701,0.0306074,-0.0336356,0.596777,0.399656,-0.030808,0.0394746,-0.0725274,1.15146,-0.692097,-1.99709,0.558881,-0.563866,0.505458,-0.0883251,0.0443287,0.0864659,0.0371669,0.0315746,0.0601223,0.0686485,0.0551377,-0.117112,0.396736,-0.380174
41.6351,0.676687,0.603269,3,7,0,-30.5328,6.72908,0.0260698,-0.0789154,0.0340716,-0.172769,0.831502,-0.151545,-0.193308,0.0969598,-0.0211457,0.0289505,-0.115457,0.00296121,0.0441607,0.0400733,0.0126513,0.0145674,0.00395118,0.0441601,-0.0160332,0.0298926,-0.0249105,0.581661,0.246614,-0.0186781,0.0731176,-0.0367131,1.12974,-0.574663,-2.46858,0.532773,-0.504574,0.42252,-0.103864,0.0675406,0.125295,0.125521,0.0496792,0.0566693,0.0130226,0.126783,-0.10968,0.407407,-0.281556
45.7413,0.877078,0.603269,3,7,0,-30.9749,6.72718,0.0273033,-0.0832598,0.0330275,-0.194798,0.869838,-0.161487,-0.189475,0.0958989,-0.00411584,0.0367995,-0.104209,0.00613179,0.053625,0.0166832,0.0167741,0.0040962,0.00948012,0.0388817,-0.0026501,0.00915351,-0.0469198,0.610286,0.193567,-0.0150873,0.0524302,-0.0448794,1.16085,-0.652069,-2.34271,0.628672,-0.354688,0.493738,-0.101674,0.0869923,0.149741,0.0470962,0.0329232,-0.00966543,0.00652956,0.0714895,-0.112961,0.0260882,-0.530321
47.2856,0.726985,0.603269,3,7,0,-30.3865,6.72497,0.030366,-0.0993498,0.0280523,-0.16592,0.843752,-0.155754,-0.171516,0.103796,-0.0324284,0.0204374,-0.0960533,0.0176392,0.0523537,-0.00176998,-0.00144116,0.0381972,0.0366633,0.0334767,-0.0160936,0.0355829,-0.0120226,0.584924,0.475649,-0.0345839,0.0638943,-0.0387716,1.14577,-0.614091,-2.10638,0.580226,-0.582874,0.344039,-0.0812461,0.109512,0.146287,0.0405373,0.0566524,0.179153,0.192809,0.113655,-0.0735952,0.529232,-0.135888
43.5973,0.763173,0.603269,3,7,0,-34.9206,6.73246,0.0201151,-0.080326,0.0420982,-0.20103,0.866329,-0.151543,-0.193692,0.10139,-0.00562585,0.0279657,-0.107457,0.0259699,0.0499582,0.0147361,0.00521756,0.0171622,0.00614631,0.0493571,7.89746e-05,-0.00436853,-0.045584,0.603862,0.10537,-0.00946619,0.0755658,-0.0685805,1.16161,-0.596606,-2.35982,0.666609,-0.344052,0.412301,-0.103336,0.122091,0.139825,0.0466304,0.0142876,0.0461168,0.000164602,0.11293,-0.110567,-0.183146,-0.515223
46.1317,0.934227,0.603269,3,7,0,-33.6779,6.72126,0.0338861,-0.0898524,0.03584,-0.166479,0.847745,-0.161675,-0.169206,0.102578,-0.0418516,0.0262981,-0.0909304,0.00356293,0.0593869,-0.000474175,0.0218486,0.027357,0.0369913,0.032496,-0.0223973,0.0263777,-0.0086372,0.585846,0.326324,-0.0243685,0.098323,-0.0375626,1.1433,-0.647443,-2.13403,0.530034,-0.667934,0.38528,-0.0788426,0.090677,0.165861,0.0433938,0.104033,0.121789,0.17474,0.0897762,-0.109705,0.393012,-0.0976238
45.7302,0.962633,0.603269,3,7,0,-37.3336,6.73526,0.0247116,-0.0878422,0.0183458,-0.197943,0.853966,-0.16809,-0.185076,0.103295,0.00527279,0.0278907,-0.106795,0.0280565,0.0456256,0.0105114,-0.0067034,0.00644438,0.0192614,0.0428623,0.00262712,0.0196319,-0.0305073,0.608854,0.268418,-0.0202261,-0.00778123,-0.0730166,1.15769,-0.682653,-2.16613,0.721646,-0.263123,0.42098,-0.0927333,0.119578,0.126743,0.0505162,0.0149558,0.058112,0.115808,0.149043,-0.0348228,0.232038,-0.344815
47.4259,0.705079,0.603269,3,7,0,-31.292,6.71681,0.0359411,-0.0947258,0.0421648,-0.173988,0.859268,-0.149238,-0.175957,0.10065,-0.0449254,0.0311508,-0.0943129,0.00151183,0.0609611,0.00293562,0.0230435,0.0353528,0.0260288,0.030526,-0.0221029,0.022306,-0.0291957,0.586252,0.385444,-0.0282349,0.120461,-0.0399122,1.15164,-0.586223,-2.27109,0.507291,-0.707764,0.434528,-0.091941,0.0895445,0.170951,0.031109,0.0733702,0.104941,0.0745664,0.0340144,-0.160563,0.277373,-0.32999
47.0952,0.770889,0.603269,3,7,0,-35.8139,6.73547,0.0233338,-0.0876508,0.018436,-0.185675,0.854439,-0.167641,-0.184203,0.103015,0.00519161,0.0250012,-0.105763,0.0234541,0.0467813,0.00910565,-0.00703197,0.00551904,0.0167335,0.0431326,0.00561387,0.0197785,-0.026782,0.605571,0.284329,-0.0213522,-0.00350356,-0.0454011,1.15799,-0.680511,-2.1503,0.721734,-0.255353,0.395803,-0.0891867,0.111472,0.129455,0.0524788,0.0231225,0.066383,0.118731,0.166394,-0.0100706,0.243698,-0.30271
42.0277,0.681456,0.603269,3,7,0,-33.931,6.72988,0.0409022,-0.0910471,0.0568458,-0.20325,0.837128,-0.165462,-0.176478,0.123089,-0.0135192,0.0294499,-0.109926,0.0331358,0.029076,0.0119852,0.00857977,0.0284375,0.0244314,0.0363303,0.00206395,0.0158916,-0.0348439,0.591094,0.293396,-0.0207843,0.124549,-0.118612,1.14561,-0.640601,-1.98592,0.776779,-0.417435,0.384735,-0.0971507,0.110078,0.0833366,0.0681469,0.0639625,0.123857,0.119921,0.105992,-0.0521353,0.162346,-0.393831
41.5194,0.964241,0.603269,3,7,0,-34.708,6.72199,0.019781,-0.0920721,0.0036474,-0.157695,0.876368,-0.151618,-0.184123,0.0800611,-0.0256171,0.019067,-0.0901182,-0.00458231,0.077129,0.000417308,0.00830873,0.0142146,0.0213635,0.0367567,-0.024177,0.027363,-0.0238337,0.601483,0.385448,-0.0293554,-0.00896993,0.0269361,1.16115,-0.625293,-2.43821,0.467193,-0.514418,0.359862,-0.0871554,0.0964653,0.213438,0.00970388,0.0239158,0.0393151,0.0689423,0.0721722,-0.153436,0.370342,-0.269385
42.1054,0.909864,0.603269,3,7,0,-28.0882,6.72479,0.0156101,-0.101964,0.0246967,-0.198285,0.835767,-0.168268,-0.171126,0.0968754,-0.050904,0.0473398,-0.105658,0.00967533,0.0475105,0.00657883,0.00622619,0.00240113,0.0146796,0.0562111,-0.0056188,0.0281688,-0.033397,0.592929,0.487178,-0.0367646,0.0532404,-0.12367,1.14667,-0.664574,-2.24318,0.420189,-0.837732,0.634234,-0.0921808,0.0840277,0.132853,0.0444198,0.0470918,0.0399349,0.0906701,0.187484,-0.0758628,0.358996,-0.377477
43.7941,0.985514,0.603269,3,7,0,-32.195,6.73873,0.0245631,-0.0939864,0.0393175,-0.201067,0.853249,-0.171843,-0.177202,0.128845,-0.0216181,0.0408741,-0.109263,0.00907418,0.0605581,0.00399338,-0.0131968,0.0222581,0.0439945,0.0470925,-0.0130351,0.016341,-0.0259621,0.5871,0.363929,-0.0276903,0.0820277,-0.110799,1.17601,-0.708736,-1.98309,0.801921,-0.575543,0.586213,-0.0979019,0.101581,0.168553,0.0346285,0.000836198,0.107812,0.209295,0.131104,-0.111441,0.191714,-0.293442
42.9549,0.857315,0.603269,3,7,0,-33.1507,6.71305,0.0353658,-0.0888855,0.0213593,-0.163809,0.86048,-0.145027,-0.183336,0.0706892,-0.0168789,0.0125348,-0.0907838,0.0185093,0.0461438,0.0104669,0.0304156,0.0195282,0.00278715,0.0264262,-0.0101502,0.0275333,-0.031172,0.606028,0.299897,-0.0214967,0.0323778,0.0138922,1.1299,-0.556397,-2.46618,0.405679,-0.366602,0.210335,-0.0859086,0.103628,0.129661,0.0494307,0.0889817,0.0540079,-0.014182,0.0499616,-0.0955553,0.354593,-0.352328
42.4261,0.872601,0.603269,3,7,0,-31.2734,6.73961,0.0258285,-0.0937324,0.0393467,-0.200772,0.853701,-0.17197,-0.174255,0.132468,-0.0232441,0.0377852,-0.10895,0.0124062,0.0607289,0.00325404,-0.0150686,0.0216675,0.0456403,0.0465143,-0.00690368,0.0154917,-0.02639,0.58495,0.359336,-0.0272665,0.0816021,-0.116766,1.17799,-0.705745,-1.9207,0.826375,-0.582173,0.554083,-0.0951939,0.108666,0.16863,0.0385663,0.00588193,0.118171,0.231123,0.143422,-0.0807144,0.177286,-0.298279
46.9808,1,0.603269,3,7,0,-35.4464,6.71315,0.0299377,-0.0922546,0.0282837,-0.201476,0.857116,-0.159352,-0.1716,0.11688,-0.0143867,0.0292286,-0.079701,0.0188591,0.051551,0.0247691,0.00890689,0.0319576,0.0333015,0.0327007,0.00162315,0.0214261,-0.0166838,0.589175,0.262456,-0.0202586,0.0427038,-0.0716621,1.13884,-0.652839,-1.97907,0.703009,-0.407191,0.407697,-0.0614593,0.112033,0.144311,0.123956,0.0981111,0.172486,0.198935,0.133496,-0.00598653,0.294959,-0.188572
45.0248,0.853746,0.603269,3,7,0,-36.704,6.74469,0.0395943,-0.096292,0.0361114,-0.157768,0.849783,-0.160981,-0.191458,0.0891534,-0.0241126,0.0172701,-0.122116,-0.000796976,0.0673959,-0.00705728,0.00209929,0.0188181,0.0118286,0.0338517,-0.00913881,0.0261968,-0.025799,0.599378,0.501734,-0.0352699,0.0845863,-0.0269167,1.17162,-0.616266,-2.4687,0.542102,-0.533077,0.342393,-0.111967,0.0908245,0.185793,-0.000716909,0.0252809,0.076051,0.0520652,0.0949506,-0.0791716,0.347073,-0.291599
45.5835,0.824371,0.603269,3,7,0,-34.4227,6.71422,0.0360383,-0.0730219,0.0297228,-0.171143,0.845342,-0.159737,-0.19603,0.0976645,-0.0134865,0.0130268,-0.0907456,0.0241129,0.0608411,0.0214639,0.0155027,0.0370912,0.0217171,0.0334135,0.0129004,0.0278015,-0.0237138,0.589904,0.066673,-0.00597293,0.0559845,-0.0188304,1.13792,-0.611935,-2.47348,0.572737,-0.37087,0.253116,-0.0686147,0.136082,0.169243,0.128767,0.13134,0.203659,0.163804,0.158968,0.044959,0.377537,-0.26803
45.0199,0.946178,0.603269,3,7,0,-37.5426,6.74602,0.0205078,-0.11129,0.0303758,-0.178136,0.871126,-0.158194,-0.16852,0.108104,-0.0301362,0.0391011,-0.109394,-0.00552654,0.0472066,-0.0106604,0.0113398,0.00699813,0.0250202,0.0284677,-0.0222014,0.0200192,-0.0327498,0.594799,0.657445,-0.047747,0.0667425,-0.0493713,1.17728,-0.643647,-2.03035,0.659277,-0.61122,0.514367,-0.109974,0.0538364,0.131829,-0.0348674,0.00779127,-0.011753,0.0576292,0.0148419,-0.171938,0.232497,-0.370162
45.8605,1,0.603269,3,7,0,-37.2671,6.7201,0.0394522,-0.100521,0.0362881,-0.175728,0.846129,-0.158624,-0.170028,0.127037,-0.0311885,0.0400295,-0.105223,0.0185952,0.0358157,-0.0005333,-0.00243922,0.00816858,0.0167605,0.0362472,-0.0179685,0.00990253,-0.0273679,0.586725,0.534473,-0.0372209,0.0855908,-0.0485946,1.15391,-0.663248,-1.94079,0.782043,-0.608698,0.522836,-0.103084,0.0866072,0.10056,-0.0086923,-0.0211348,0.00643111,0.0383145,0.060857,-0.148272,0.0869607,-0.309331
41.1527,0.806216,0.603269,3,7,0,-33.2877,6.73668,0.0120369,-0.0905125,0.0460246,-0.171393,0.871546,-0.163704,-0.196515,0.0940868,-0.00391403,0.0134885,-0.105113,0.00521141,0.0647238,0.00174299,0.0155312,0.0101777,0.0377764,0.0526403,-0.0430307,0.0243105,-0.0225941,0.602582,0.291332,-0.023577,0.101309,-0.00858577,1.16872,-0.672226,-2.41104,0.658462,-0.312239,0.283694,-0.103565,0.099151,0.181702,0.00985626,0.0320477,0.0111676,0.121124,0.0893826,-0.254487,0.325465,-0.255375
48.6773,0.849278,0.603269,3,7,0,-30.0518,6.70708,0.0406202,-0.0900759,0.0283128,-0.187015,0.839015,-0.15584,-0.178926,0.102967,-0.0311084,0.0383721,-0.0845282,0.0163997,0.0548877,0.00754736,-0.00539623,0.026886,0.019513,0.0241685,-0.00606718,0.019183,-0.0274922,0.590546,0.296192,-0.0210765,0.060854,-0.053004,1.1277,-0.65215,-2.2675,0.577945,-0.594722,0.523175,-0.0794251,0.110213,0.152237,0.0331791,0.0025956,0.0976153,0.0762927,0.0502474,-0.0746546,0.232552,-0.310736
47.9923,0.776057,0.603269,3,7,0,-37.3487,6.74527,0.01848,-0.0927932,0.0328085,-0.180944,0.874501,-0.161299,-0.181637,0.0992212,-0.00909445,0.0141603,-0.11513,0.00803306,0.0528953,0.0100232,0.0228428,0.0160452,0.024356,0.0492853,-0.0148247,0.0248787,-0.0334884,0.602699,0.364372,-0.0280419,0.0560002,-0.0512698,1.17771,-0.613548,-2.17318,0.64324,-0.359553,0.266056,-0.104651,0.0902302,0.149024,0.0580453,0.085974,0.0653268,0.102893,0.128778,-0.128855,0.307042,-0.37851
46.6137,0.862353,0.603269,3,7,0,-38.5559,6.73313,0.0156665,-0.0886987,0.0316718,-0.194692,0.871603,-0.167094,-0.181246,0.104512,-0.00688035,0.0176581,-0.102492,0.00790211,0.057366,0.0224147,0.0269071,0.0274054,0.0275782,0.057063,-0.0149061,0.0264135,-0.0310671,0.605065,0.251704,-0.0210943,0.0516804,-0.0658228,1.16634,-0.649789,-2.12484,0.651203,-0.338974,0.307187,-0.088883,0.0969377,0.162371,0.109674,0.120712,0.124021,0.134685,0.169087,-0.121924,0.33725,-0.351143
45.888,0.660082,0.603269,3,7,0,-31.9317,6.71897,0.0449329,-0.093927,0.0290785,-0.160657,0.842052,-0.150126,-0.179484,0.0987223,-0.0323043,0.0360779,-0.0972226,0.0185819,0.0502201,-0.00909625,-0.0120052,0.0143768,0.0145426,0.0168542,-0.00546399,0.017656,-0.0274824,0.58993,0.432336,-0.029358,0.0677299,-0.00776865,1.14175,-0.62142,-2.30404,0.583824,-0.611359,0.499149,-0.0944505,0.107,0.137943,-0.0295134,-0.0367945,0.0393208,0.0424754,0.0185432,-0.07314,0.20857,-0.310626
45.4864,0.732958,0.603269,3,7,0,-30.9682,6.7281,0.030837,-0.0907551,0.0401388,-0.190782,0.888971,-0.174224,-0.180649,0.0970671,-0.0225563,0.0345354,-0.100124,0.0110988,0.0554492,0.0154742,0.02405,0.0255949,0.0235324,0.0471749,-0.0274714,0.0150821,-0.0338263,0.606614,0.262497,-0.0204201,0.0936536,-0.0444273,1.18651,-0.702604,-2.2604,0.546326,-0.516253,0.470463,-0.0988737,0.100606,0.157016,0.0557832,0.0624472,0.0609272,0.0533226,0.0742466,-0.208104,0.152174,-0.382329
45.7013,0.823361,0.603269,3,7,0,-35.3566,6.71459,0.0232971,-0.0924526,0.0153462,-0.196504,0.856548,-0.165847,-0.187698,0.0909096,-0.0278591,0.0347647,-0.0886315,0.0130431,0.0441777,-0.0174973,0.00759584,0.0128099,0.0457083,0.037873,-0.00663713,0.0331175,-0.0270137,0.603893,0.297384,-0.0225292,0.00911788,-0.084962,1.15589,-0.670313,-2.43368,0.504082,-0.569236,0.46968,-0.0753855,0.0880493,0.123313,-0.0049149,0.0703442,0.0894362,0.236569,0.123917,-0.0608538,0.452827,-0.305328
48.4937,0.862935,0.603269,3,7,0,-35.7852,6.73588,0.0268293,-0.0792493,0.0360737,-0.17089,0.861112,-0.157526,-0.174988,0.107416,-0.00714593,0.0224667,-0.0984728,0.0187377,0.0485682,0.0165598,0.0146102,0.0296024,0.00147828,0.0486844,-0.00421062,0.0216573,-0.0445849,0.592842,0.161096,-0.0130138,0.0744801,-0.000315618,1.14991,-0.626734,-2.01735,0.690761,-0.335423,0.354139,-0.0919968,0.106621,0.137098,0.0690517,0.0589977,0.102699,-0.00879615,0.127971,-0.101736,0.228531,-0.503931
44.849,0.748104,0.603269,3,7,0,-37.8921,6.70247,0.0125826,-0.0857527,0.0353825,-0.208983,0.851995,-0.156168,-0.178519,0.0818498,-0.00982808,0.0231167,-0.0981471,0.0178425,0.0599125,-0.00647754,0.00311109,0.0166086,0.0189484,0.0282575,-0.0145534,0.037064,-0.0306555,0.588989,0.112126,-0.010774,0.0536588,-0.105606,1.14313,-0.63487,-2.27015,0.536126,-0.384089,0.377348,-0.0934753,0.119361,0.165985,-0.00726977,0.0156046,0.0547432,0.0670991,0.057125,-0.107067,0.505727,-0.34649
41.8111,0.858683,0.603269,3,7,0,-32.9572,6.72569,0.0207549,-0.123301,0.0315108,-0.162294,0.838235,-0.152742,-0.171533,0.119376,-0.0287818,0.0305934,-0.112371,0.0221724,0.0614314,0.0196594,0.0107406,0.0244381,0.0344398,0.0296711,0.00969865,0.0402785,-0.0262232,0.598259,0.906181,-0.0657905,0.0716185,-0.0448565,1.15243,-0.569294,-2.0238,0.669248,-0.606623,0.445264,-0.0888636,0.132511,0.170642,0.115753,0.110668,0.159467,0.220932,0.141873,0.0361359,0.567395,-0.296393
42.0073,1,0.603269,3,7,0,-32.4394,6.72613,0.0385992,-0.0598644,0.0281721,-0.199685,0.875534,-0.164332,-0.189185,0.0831629,-0.013188,0.0187959,-0.0873667,0.00369538,0.045861,-0.00448909,0.00576527,0.0181067,0.0125609,0.044272,-0.0299895,0.00364475,-0.0312485,0.596793,-0.228093,0.0155307,0.0428198,-0.0512498,1.15495,-0.693043,-2.42164,0.551809,-0.355887,0.311437,-0.0933217,0.0700495,0.129088,-0.0260114,-0.0167218,0.0117223,-0.0172583,0.0482207,-0.228435,-0.0211665,-0.353193
46.9165,0.899615,0.603269,3,7,0,-31.0789,6.73252,0.0163119,-0.105509,0.0381575,-0.177382,0.849974,-0.153918,-0.161333,0.115827,-0.019172,0.0205784,-0.116587,0.0265517,0.0553756,0.000896208,0.020733,0.0225727,0.0284775,0.0394556,-0.00759077,0.0400898,-0.0364653,0.599519,0.576231,-0.0431816,0.0796173,-0.0766089,1.16046,-0.579927,-1.79958,0.722414,-0.483636,0.332682,-0.103384,0.132504,0.155191,0.0444048,0.0973314,0.104523,0.138359,0.115464,-0.080059,0.53871,-0.412157
49.3204,0.927931,0.603269,3,7,0,-40.2487,6.7208,0.0372127,-0.0852233,0.0114197,-0.18669,0.867525,-0.163048,-0.192856,0.0979029,-0.0313526,0.0355095,-0.0934621,0.00681407,0.0617049,0.00943686,-0.00136116,0.0185654,0.0194632,0.0238917,-0.0062345,0.0129237,-0.0244221,0.598372,0.255429,-0.0186454,0.00847772,-0.045241,1.16806,-0.672753,-2.52328,0.548829,-0.600963,0.499625,-0.0874658,0.0995218,0.170453,0.0356781,0.00797775,0.0658022,0.0753729,0.0485116,-0.0754669,0.141856,-0.276036
49.6137,0.771312,0.603269,3,7,0,-40.7654,6.73182,0.0223602,-0.0976623,0.0494267,-0.178439,0.845701,-0.154316,-0.168131,0.106654,-0.00767218,0.0186744,-0.105276,0.020208,0.0461515,0.00500452,0.0170601,0.023744,0.0243786,0.0486603,-0.0110258,0.0310065,-0.034654,0.592886,0.408061,-0.0305641,0.107318,-0.051255,1.13927,-0.597493,-1.90429,0.692862,-0.34803,0.308262,-0.0937931,0.106166,0.130538,0.0515096,0.0835875,0.104896,0.115594,0.140362,-0.104404,0.400452,-0.391684
48.8478,0.961916,0.603269,3,7,0,-43.7213,6.72638,0.0361072,-0.0940676,0.0179089,-0.18194,0.862396,-0.158822,-0.18239,0.0983377,-0.0358394,0.0377544,-0.0838708,0.016891,0.0571318,0.0189797,0.0180606,0.0200573,0.015276,0.0355886,-0.0179702,0.018368,-0.0175557,0.583021,0.364575,-0.0267156,0.0356403,-0.0262736,1.14799,-0.657814,-2.3747,0.49567,-0.62554,0.50434,-0.0765896,0.114296,0.159758,0.0745811,0.0672464,0.0725339,0.0571199,0.0877928,-0.115898,0.244691,-0.198427
47.5424,0.560794,0.603269,3,7,0,-33.851,6.72462,0.0209344,-0.0882864,0.0436407,-0.184179,0.851052,-0.158287,-0.177649,0.107931,-0.00274794,0.0154673,-0.116311,0.0123423,0.0493312,-0.00513157,-0.00279207,0.0209818,0.0343467,0.0376943,0.00196916,0.0213285,-0.0422553,0.608595,0.291335,-0.022189,0.0802995,-0.0773321,1.16004,-0.606962,-2.0244,0.763591,-0.31727,0.288367,-0.105693,0.0940488,0.137461,0.0122028,0.024927,0.0959919,0.161456,0.101638,-0.0637487,0.229211,-0.4776
