# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/vi_normal_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_sens_pdw2_all_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,theta_1.26,theta_1.27,theta_1.28,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,gamma.1,gamma.2,gamma.3,gamma.4
-2854.34,0.680571,0.299934,4,15,0,2900.46,5.74025,5.76906,6.02839,5.90824,5.91712,5.90485,6.03493,5.98921,5.57676,5.70363,6.00642,6.04172,5.77979,5.77882,5.8875,5.73805,5.74977,5.60036,5.93989,5.92234,5.45348,6.04596,5.71203,5.68497,5.87499,6.00711,6.02211,5.9056,6.13509,6.00254,5.71619,6.09948,5.98849,5.6173,6.16558,6.24571,5.69967,6.02676,5.5165,5.72942,5.90174,5.73222,5.97154,5.80878,6.02562,5.81812,5.65273,6.09319,5.89908,5.77404,5.79465,6.2947,-0.0663152,0.0885124,0.0333996,0.0200485,0.0716234,0.0162591,-0.0614791,0.0445068,-0.0646633,-0.0212991,0.364481,0.246759,-0.599578,-0.884042,-0.0711178,0.814,-0.0885203,-0.093246,0.1483,0.214063,0.0846993,0.00549459,0.00239261,0.0819694,-0.0267599,0.00405991,0.0441213,0.0352207,0.0063769,-0.0239727,-0.0150993,-0.0299234,0.938789,0.193469,0.571135,-0.0378435,-0.297622,0.0287629,0.0392858,-0.000234326,-0.158884,0.0818222,-0.821617,-0.733223,-0.115366,0.911303,-0.733655,-0.347577,1.24486,0.984307,0.728656,-0.00646801,0.120659,0.230253,-0.0720741,-0.00548131,0.121419,0.102126,-0.093344,-0.215693,-0.321426,-0.395219,-0.0271821,0.0405248,0.227574,0.00373837
-2844.99,0.998512,0.299934,4,15,0,2892.52,5.70594,5.83303,5.98654,5.83828,5.89185,5.74997,6.01146,6.00445,5.55805,5.58804,5.90772,5.99946,5.93301,5.78483,5.84768,5.56386,5.83535,5.806,5.82095,5.97061,5.47755,5.9608,5.65598,5.56113,5.88433,5.88835,6.07497,5.90038,6.14716,6.07533,5.60609,6.10598,6.02266,5.66508,6.22055,5.95078,5.66666,6.13349,5.8288,5.86386,5.4978,5.59361,5.72664,5.83147,6.03137,5.95543,5.35222,6.02568,5.74612,5.857,5.88298,6.49315,-0.0227315,0.152007,-0.0093105,-0.050134,0.0492482,0.0213414,-0.091283,0.0371572,-0.0533895,-0.0404043,0.368412,0.239833,-0.599029,-0.861843,-0.093288,0.81897,-0.0856631,-0.0876942,0.19103,0.209366,0.0907253,-0.0018918,0.00308187,0.0656009,-0.0190561,-0.00379746,0.0187952,0.0261404,-0.0139999,-0.0131541,-0.0117898,-0.00949706,0.958443,0.144271,0.386604,-0.0238341,-0.304669,0.0245709,0.108521,-0.00721799,-0.0904129,0.0584637,-0.783758,-0.682039,-0.197487,0.934317,-0.791702,-0.216566,1.57723,0.942695,0.769912,-0.0099069,0.0989104,0.183447,-0.0644046,-0.0362224,0.0327089,0.0802523,-0.136034,-0.109899,-0.225245,-0.125434,-0.0260982,0.0882718,-0.0191851,-0.00934833
-2851.47,0.964155,0.299934,4,15,0,2886.71,5.58137,5.89866,5.90844,5.8461,5.98183,5.89687,5.95329,5.9856,5.47652,5.65226,6.00398,6.02386,5.84772,5.81845,5.78902,5.66204,5.93855,5.88264,6.03657,5.81376,5.79285,5.8391,5.68566,5.66528,5.71734,5.99306,6.09547,5.91862,6.08288,5.87415,5.26371,5.79037,6.0554,5.6595,6.16601,6.30129,5.76576,5.91297,5.56324,5.62582,5.33504,5.64126,5.86357,5.90323,6.07058,5.7071,5.19264,6.21983,6.1138,5.9213,5.82298,6.4483,-0.0573977,0.0977178,0.0580962,-0.00934426,0.0536191,1.75477e-05,-0.0223046,0.0435308,-0.0454894,0.00490108,0.36532,0.247833,-0.607072,-0.864753,-0.104456,0.833239,-0.0688513,-0.103166,0.153038,0.217281,0.0902653,0.0115019,0.0253706,0.091592,-0.0326944,-0.00231334,0.0365514,0.0230863,0.0117794,-0.0213058,-0.00891303,-0.0264732,0.951973,0.160857,0.714248,-0.0504197,-0.254028,0.0271688,-0.0461238,0.0108505,-0.0846535,0.0901376,-0.823746,-0.650039,-0.220297,0.93309,-0.677785,-0.423094,1.27859,0.979738,0.789147,0.000794533,0.179989,0.255708,-0.0891456,-0.022465,0.101667,0.053809,-0.045968,-0.186597,-0.206081,-0.349649,-0.0348566,0.0394188,0.439774,-0.00174239
-2854.85,0.95244,0.299934,4,15,0,2892.22,5.62177,5.81917,5.96001,5.98398,5.70546,5.90492,5.99386,6.09604,5.62502,5.67357,5.82785,6.06063,5.91358,5.96707,5.91041,5.758,5.69848,5.63369,5.97767,5.9828,5.33883,6.01803,5.59963,5.68144,5.9259,5.96754,6.00632,5.73148,6.18868,6.42427,5.62227,6.05048,6.02613,5.69021,6.23287,5.87271,5.5942,6.15015,5.97393,5.75616,5.67606,5.70115,5.84002,5.88639,5.9684,6.05133,5.54833,5.96076,5.75311,5.80967,5.90255,6.18954,-0.0213521,0.0322014,-0.059303,0.0154945,0.0555827,0.0340519,-0.0993245,0.0604469,-0.0895821,-0.0387366,0.377464,0.24919,-0.587949,-0.869136,-0.0883817,0.802483,-0.0909088,-0.0970993,0.170389,0.215415,0.0883722,-0.001094,-0.00124564,0.0803579,-0.0312376,0.00494247,0.0409242,0.0196682,-0.00127037,0.00169765,0.00238179,-0.0101031,0.968111,0.138575,0.432081,-0.0286535,-0.449209,0.0419708,0.070099,-0.00661012,-0.0785842,0.0754618,-0.7822,-0.699901,-0.184196,0.915379,-0.767514,-0.331458,1.39648,0.981585,0.765636,0.00575119,0.110392,0.22257,-0.0443412,0.0558938,0.181812,0.108472,-0.0161364,-0.004937,0.0231994,-0.133438,-0.000610469,0.0337026,-0.454827,0.00288921
-2858.94,0.833904,0.299934,4,15,0,2904.01,5.64351,5.83089,5.98092,5.96393,5.94926,5.99802,5.83592,5.96883,5.54727,5.58834,6.07634,6.15871,5.85488,5.99195,5.75479,5.69942,5.97774,5.81077,6.00404,5.83108,5.78045,5.75511,5.7242,5.57928,5.73399,6.01505,6.16482,5.85968,5.95732,6.07972,5.22428,5.97053,5.8665,5.65972,6.1876,6.28551,5.72442,5.98167,5.59921,5.75681,5.5433,5.60485,5.65373,5.9842,6.03499,5.68229,5.15231,6.16721,6.1938,5.87866,5.8785,6.16428,0.0201132,0.19405,-0.00730843,-0.050549,0.0452838,-0.0112634,-0.0587005,0.0431936,-0.0402329,-0.0129222,0.353953,0.247035,-0.609748,-0.852144,-0.0982327,0.809782,-0.07774,-0.107949,0.176594,0.221268,0.0875285,0.0143862,0.0188393,0.098918,-0.0170508,0.0108284,0.0412723,0.029792,0.0169181,-0.0193984,-0.00655018,-0.031141,0.957576,0.205785,0.91883,-0.0640121,-0.283755,0.0263678,0.0198478,0.00362049,-0.103755,0.1218,-0.850386,-0.673927,-0.21588,0.913273,-0.744625,-0.400604,1.45747,1.01612,0.763747,0.00688344,0.177961,0.27778,-0.0313349,0.0346624,0.133434,0.101444,-0.0189161,-0.180653,-0.17313,-0.4113,-0.00312432,0.111323,-0.00393753,-0.00942571
-2855.67,0.998805,0.299934,4,15,0,2897.04,5.63348,5.92023,5.85588,5.89189,5.7159,5.75888,5.93495,6.06504,5.46047,5.67563,5.88568,5.96196,5.87869,5.96899,5.92407,5.59336,5.80465,5.60289,5.90252,5.75925,5.57736,5.93496,5.69643,5.74363,5.95129,5.94582,6.07795,5.7967,6.33036,6.18469,5.56686,6.03099,6.07404,5.64811,6.29752,6.04035,5.60047,6.14252,5.91666,5.7622,5.64815,5.59244,5.8701,5.78998,5.92039,6.01927,5.25256,6.01592,5.8337,5.73827,5.8975,6.44963,-0.03382,0.0761538,-0.00843353,-0.0243022,0.0444081,0.0435461,-0.0806738,0.0486916,-0.0853633,-0.0182629,0.366702,0.242998,-0.59775,-0.868218,-0.102706,0.826436,-0.0724347,-0.102759,0.17134,0.210934,0.0806012,-0.000695335,-0.00173427,0.0698685,-0.0349353,-0.00665667,0.0489485,0.0123601,-0.0135275,0.0118149,-0.00678018,-0.0107008,0.958933,0.163807,0.168739,-0.0116488,-0.340672,0.0324547,0.00216011,0.00145468,-0.096785,0.0420588,-0.778839,-0.651069,-0.213238,0.936919,-0.679537,-0.397931,1.41266,0.978506,0.696865,0.00459872,0.0952007,0.192388,-0.0605103,0.0187947,0.20987,0.0639505,-0.064128,0.0458401,-0.139256,-0.141333,-0.0241751,0.0452192,-0.0383493,-0.00453156
-2845.36,0.972695,0.299934,4,15,0,2893.24,5.61464,5.77814,5.97209,5.97766,5.73327,5.93735,5.92075,5.91492,5.61263,5.46635,5.91184,6.10555,5.83912,5.90037,5.83121,5.82046,5.99891,5.73645,6.00046,5.83518,5.55647,5.9118,5.62048,5.66898,5.85911,5.9509,6.09735,6.02614,6.26892,6.0987,5.44212,5.93748,5.83156,5.57872,6.14918,6.05418,5.62713,5.99736,5.72725,5.75314,5.52458,5.61984,5.64828,5.84334,6.01594,5.86326,5.65971,6.15923,6.01332,5.92412,5.87751,6.31024,-0.0426426,0.137916,-0.0326995,0.00241912,0.0464714,0.00161396,-0.0634369,0.0485065,-0.0625383,-0.0235128,0.349421,0.264589,-0.568752,-0.862059,-0.0843774,0.825952,-0.0550771,-0.108381,0.180474,0.211837,0.0778925,0.00605002,0.00515121,0.0958758,-0.028222,-0.00857334,0.0548398,0.0336194,0.0231372,-0.0193504,-0.0183835,-0.0329174,0.955197,0.163482,0.786201,-0.0542308,-0.351165,0.0329794,0.0423321,-0.000715512,-0.104333,0.113608,-0.703888,-0.680813,-0.161218,0.929931,-0.630446,-0.416887,1.49232,0.983098,0.687098,-0.000787954,0.145213,0.268386,-0.0637335,-0.0181946,0.190817,0.119909,-0.000570995,-0.196333,-0.384817,-0.434762,-0.0157778,0.0860412,-0.244706,0.000451086
-2850.73,0.967512,0.299934,4,15,0,2884.37,5.73252,5.86311,6.01681,5.86312,5.98063,5.81119,6.05537,6.1169,5.48722,5.84563,5.97652,6.07104,5.93682,6.12033,5.85146,5.5689,5.72617,5.72582,6.09079,5.89036,5.64753,5.87233,5.66092,5.64353,5.84628,6.11695,6.07449,5.71196,6.0101,6.15871,5.50849,6.03628,5.88005,5.72252,6.20532,6.15313,5.67287,6.03618,5.67399,5.65305,5.81124,5.63172,6.12492,5.96652,5.95687,5.83574,5.65045,6.0419,5.9178,5.91487,5.81617,6.31253,-0.0384033,0.0509027,-0.00611763,0.045273,0.0472463,0.0179354,-0.068777,0.0354482,-0.0640699,-0.00743396,0.37857,0.235092,-0.612187,-0.858385,-0.107962,0.80669,-0.0961849,-0.112011,0.162763,0.199128,0.0822778,-0.00186122,-0.00397001,0.103115,-0.0181119,0.00679184,0.0334451,0.00885267,0.0149744,-0.0170287,-0.0212395,-0.00411253,0.964011,0.139228,0.462701,-0.0332293,-0.210233,0.0201872,-0.0246592,0.00652231,-0.0668727,0.040105,-0.860233,-0.661962,-0.223172,0.915647,-0.788843,-0.494673,1.34005,0.901078,0.727328,-0.00337381,0.136242,0.288753,-0.0375458,0.0217626,0.109662,0.00541311,0.00609716,-0.134267,-0.381669,-0.0543169,-0.0015928,0.0296954,-0.0903078,0.0084419
-2850.64,0.852501,0.299934,4,15,0,2899.42,5.69426,5.87709,6.0089,5.84751,5.96296,5.81253,6.10524,6.12791,5.48279,5.84917,5.98829,6.07408,5.91385,6.06729,5.83898,5.60507,5.74301,5.68441,6.07862,5.91266,5.66902,5.87329,5.62752,5.61547,5.85359,6.15018,6.04617,5.76945,6.03388,6.09685,5.4776,6.06842,5.81989,5.75063,6.19756,6.1684,5.67764,6.01323,5.71601,5.63684,5.79514,5.62427,6.04382,5.96942,5.95415,5.86906,5.65504,6.0411,5.87986,5.89357,5.81775,6.38565,-0.0343098,0.058858,-0.0249818,0.0609928,0.0498975,0.012915,-0.0768953,0.0350183,-0.0638882,-0.0101343,0.372746,0.235287,-0.613285,-0.860422,-0.104327,0.811849,-0.0947359,-0.108532,0.171678,0.199027,0.0884367,0.00379995,-0.00196184,0.108936,-0.018021,0.00529242,0.0362739,0.00769798,0.00564547,-0.0190616,-0.0170934,-0.00529442,0.961763,0.130681,0.545347,-0.0381349,-0.236857,0.0215415,-0.0194511,0.00563965,-0.0768418,0.0525079,-0.85836,-0.679204,-0.214818,0.922394,-0.816124,-0.439369,1.41126,0.885694,0.780685,-0.00145661,0.14866,0.304913,-0.045439,0.00627968,0.106753,-0.0176427,-0.0463935,-0.144276,-0.310846,-0.0699269,0.00780354,0.0390175,-0.245708,0.0113731
-2859.2,0.91813,0.299934,4,15,0,2907.73,5.52214,5.83531,5.85775,5.95081,5.74629,5.9768,5.73506,5.94848,5.57273,5.56116,5.77091,5.91977,5.86806,5.69903,5.79292,5.76367,6.00709,5.64987,5.90523,5.82102,5.51533,5.99113,5.75152,5.62798,5.82912,5.78815,6.03791,5.95356,6.29981,6.13616,5.58853,5.97088,6.11936,5.69541,6.20176,5.98462,5.63086,5.97487,5.83241,5.91754,5.39463,5.68025,5.50248,5.80982,6.0609,5.75057,5.07678,6.09998,5.96401,5.81073,5.96612,6.28254,-0.0345458,0.0556931,0.0197799,-0.0634207,0.0643209,0.0314828,-0.062278,0.0493946,-0.0706589,-0.0287731,0.366634,0.277503,-0.584802,-0.852464,-0.101674,0.820117,-0.0641584,-0.0896681,0.179077,0.214946,0.082843,0.00772925,0.000472488,0.062204,-0.026319,-0.000628432,0.0409732,0.0309213,0.00302884,-0.0137483,-0.000856462,-0.0259595,0.965132,0.150174,0.371693,-0.0239045,-0.33874,0.033036,0.0623347,-0.0035225,-0.0215533,0.149703,-0.750434,-0.64416,-0.219881,0.922981,-0.667763,-0.247209,1.4795,0.996906,0.709529,0.00159311,0.0886805,0.173623,-0.0589758,0.0025198,0.13922,0.116398,-0.0632809,-0.130815,-0.0632476,-0.342865,-0.0413984,0.0266415,0.209574,-0.0118258
-2847.12,0.958225,0.299934,4,15,0,2907.5,5.63373,5.86412,6.04203,5.89765,5.97709,5.7957,6.09788,6.02397,5.59772,5.77393,5.95892,6.12091,5.96992,5.97274,5.90677,5.53615,5.80419,5.65571,6.00932,5.88097,5.57872,5.69632,5.67094,5.6712,5.89914,6.09567,6.06313,5.66923,6.05164,6.20899,5.32961,6.10203,5.96573,5.71514,6.15953,6.23681,5.68962,6.08939,5.6806,5.71542,5.83759,5.67189,5.95485,5.9856,6.01767,5.96804,5.54528,6.05814,5.92359,5.78946,5.85422,6.46335,-0.0417809,0.100159,-0.0314322,0.0422197,0.0274312,0.0211271,-0.0692578,0.0333,-0.0691017,0.00532331,0.381845,0.262152,-0.599092,-0.865841,-0.090012,0.810152,-0.0895538,-0.113672,0.161493,0.20863,0.0952775,0.0148597,-0.000409945,0.101706,-0.0281744,0.00277453,0.0386398,0.0152452,0.0292686,-0.0108397,-0.0189326,-0.00550728,0.958292,0.134146,0.302693,-0.0240139,-0.144147,0.0140304,-0.075321,0.0116733,-0.0480733,0.135852,-0.831862,-0.713555,-0.174728,0.916167,-0.783052,-0.49174,1.31366,0.921626,0.846584,0.0180771,0.141013,0.283617,-0.0409339,0.0437294,0.168048,0.0795567,0.0981496,-0.0964508,-0.343631,-0.0727383,-0.00160089,0.0641016,-0.274855,0.00787257
-2846.44,0.911367,0.299934,4,15,0,2888.81,5.7459,5.69813,5.94816,5.95116,5.86113,5.84763,5.76923,6.02412,5.46046,5.64239,5.98293,6.065,5.85556,5.94006,5.83745,5.72551,5.8887,5.8037,5.9627,5.84089,5.71847,6.01905,5.59903,5.65144,5.78005,5.9639,5.85989,6.06311,6.15406,6.23142,5.40312,6.00491,6.02134,5.6238,6.23673,5.99952,5.71442,6.06925,5.62013,5.70617,5.59367,5.66891,5.81801,5.83813,6.00179,5.79768,5.48751,6.05705,5.96965,6.05421,5.73691,6.22963,-0.0440996,0.131191,-0.0248506,-0.026636,0.0525177,0.00538476,-0.0673794,0.034961,-0.0567106,-0.0311934,0.355879,0.259871,-0.593941,-0.858984,-0.0844352,0.83134,-0.0936159,-0.106347,0.176627,0.216704,0.0789492,0.01767,0.0246526,0.0842835,-0.0413206,-0.023287,0.0501516,-0.00585633,-0.00253187,-0.0316981,-0.0109748,-0.015398,0.950645,0.154773,0.585441,-0.0388469,-0.301254,0.0269847,0.0663901,-0.00336071,-0.107771,0.138375,-0.775508,-0.634359,-0.150523,0.940184,-0.857308,-0.416456,1.4887,1.00349,0.705572,-0.003475,0.167136,0.233907,-0.146125,-0.123645,0.110652,-0.152641,-0.133414,-0.232675,-0.221841,-0.203372,-0.027964,0.0804883,-0.157681,-0.00496672
-2848.75,0.91793,0.299934,4,15,0,2890.08,5.67942,5.79734,5.96188,5.97795,5.72141,5.81211,5.94001,6.06214,5.47406,5.63741,5.96879,5.98907,5.89137,5.96169,5.91349,5.74302,5.98866,5.69083,5.97604,5.76629,5.75979,5.96587,5.54466,5.60688,5.68965,5.90383,5.96768,5.9028,6.09007,6.33048,5.46921,5.98638,6.08484,5.55192,6.25898,6.0313,5.69109,6.07115,5.74885,5.72474,5.49576,5.63196,5.79477,5.87612,5.99932,5.80166,5.49668,6.05159,5.87892,5.77161,5.83615,6.29997,-0.0350059,0.142909,-0.0545708,-0.0543156,0.0585495,0.01552,-0.0823659,0.0364847,-0.0615656,-0.0393322,0.352166,0.25553,-0.609098,-0.878485,-0.0884836,0.824864,-0.0843239,-0.108716,0.19173,0.218161,0.0852802,0.0128782,0.0405408,0.0762495,-0.0290203,-0.00418699,0.0521165,0.00767817,-0.00143114,-0.0327183,-0.00373857,-0.0174914,0.946799,0.179159,0.504521,-0.0328772,-0.29776,0.0261562,0.0959987,-0.00709767,-0.14182,0.117503,-0.839346,-0.736777,-0.178446,0.937136,-0.816291,-0.397135,1.57875,1.00515,0.741693,-0.0037008,0.189807,0.213111,-0.0939182,-0.0485057,0.131333,-0.068495,-0.126477,-0.234764,-0.0982912,-0.23102,-0.031194,0.0952788,-0.350409,-0.0101281
-2846.8,0.980351,0.299934,4,15,0,2885,5.66752,5.87998,5.96582,5.95688,5.95206,5.9792,5.90022,5.97208,5.63958,5.63808,5.95497,6.1374,5.85472,5.93891,5.81776,5.63528,5.81645,5.76848,5.97055,5.87789,5.4499,5.83067,5.5817,5.78798,5.95566,5.86769,6.22991,5.73447,6.02011,5.82429,5.40124,6.00404,5.87241,5.76457,6.20919,6.04015,5.73599,6.02747,5.6257,5.73628,5.50099,5.67424,5.79407,5.93632,6.0096,5.90928,5.45444,6.03519,5.89081,5.8675,5.85349,6.09893,-0.0382099,0.123034,0.00560457,-0.0519939,0.0448024,-0.0079967,-0.0821679,0.0620621,-0.060542,0.00330186,0.377108,0.251472,-0.586069,-0.864407,-0.103144,0.810476,-0.0654883,-0.0857263,0.150691,0.224633,0.106364,-0.0186611,0.000275968,0.0803731,-0.0327677,0.00256761,0.0379166,0.0325136,-0.0144893,0.012737,-0.0227533,-0.0123784,0.969022,0.159155,1.00076,-0.068206,-0.386698,0.0353272,-0.0361079,0.00866716,-0.0443337,0.0735631,-0.75832,-0.664963,-0.253983,0.92124,-0.596769,-0.278551,1.23372,0.990388,0.897881,-0.0111134,0.115121,0.22317,-0.0542705,0.041978,0.163413,0.169801,-0.0853814,0.0311843,-0.423664,-0.163489,-0.0365209,0.0680661,0.093183,-0.00969513
-2844.84,0.888276,0.299934,4,15,0,2890.34,5.47596,5.89377,5.87072,5.83586,5.77365,5.81896,6.01861,5.98048,5.44857,5.64834,5.9275,6.08479,5.86056,5.82507,5.87018,5.74862,5.79294,5.62826,5.94728,5.80654,5.43789,5.95483,5.65132,5.68227,5.82628,5.87276,5.97587,5.71809,6.18219,6.42714,5.41031,6.06396,5.90572,5.64771,6.22828,6.26617,5.74725,5.92018,5.79217,5.72494,5.44865,5.62081,5.71779,5.92024,5.97674,5.84032,4.98992,6.066,5.92889,5.75302,5.99437,6.15696,0.0372049,0.0836883,-0.0369173,-0.0200496,0.0515404,0.0228393,-0.0611629,0.0477305,-0.0646104,-0.020059,0.384028,0.272257,-0.61891,-0.855219,-0.0972412,0.798374,-0.0762321,-0.0956771,0.162336,0.191818,0.0758212,-0.00571515,0.0111487,0.0775099,-0.0229252,0.0126039,0.0298043,0.0190401,0.0184278,-0.0378028,0.00255754,-0.0191108,0.956864,0.173659,0.533406,-0.0373294,-0.27615,0.0278367,0.0448983,-0.000488066,-0.0270083,0.132272,-0.886745,-0.690197,-0.189854,0.901349,-0.687506,-0.354785,1.33851,0.875904,0.65807,-0.0155323,0.130635,0.21783,-0.0663735,0.0097596,0.0601794,0.0179306,-0.0313609,-0.261847,0.00958148,-0.25241,0.0163943,0.0569923,-0.253638,-0.00373858
-2854.7,0.671356,0.299934,4,15,0,2894.48,5.52683,5.9666,5.98704,5.94243,5.86155,5.98341,5.7667,6.01188,5.66662,5.48354,5.85829,6.05268,5.86465,5.76809,5.80186,5.7901,5.93756,5.73723,6.05771,5.81911,5.43802,5.90652,5.60333,5.64335,5.89979,6.06186,6.24753,5.94924,6.27026,6.12321,5.06088,5.93838,5.96922,5.59057,6.13525,6.00335,5.70028,6.03861,5.75336,5.82445,5.3689,5.5871,5.79411,5.83942,6.01868,5.9411,5.51467,6.1989,5.96995,5.99797,5.81708,6.2948,0.0333256,0.164345,-0.0217491,-0.037187,0.0641637,0.0073058,-0.0749142,0.0459151,-0.06872,-0.0280646,0.365551,0.242877,-0.581437,-0.874688,-0.0973742,0.8338,-0.0638308,-0.109689,0.186561,0.239141,0.0963227,0.0059998,-0.00412854,0.102282,-0.0299066,-0.0146362,0.0517404,0.025729,0.000198868,0.0189776,-0.0166803,-0.020779,0.963746,0.212314,0.625956,-0.0410998,-0.339315,0.0308987,0.0429405,-0.00175582,-0.0974964,0.0753251,-0.722061,-0.677214,-0.230463,0.948753,-0.685027,-0.394163,1.53644,1.09255,0.84312,0.0142195,0.135985,0.283336,-0.0378304,0.0146835,0.243856,0.157893,0.00133508,0.0609981,-0.332301,-0.274442,0.00894392,0.0983686,-0.124217,-0.00693414
-2855.78,0.884093,0.299934,4,15,0,2906.15,5.5709,5.81069,5.91119,6.0129,5.83802,5.8311,5.96542,6.00645,5.38037,5.6868,5.99229,6.02074,5.9421,6.22821,5.88307,5.59933,5.79195,5.70768,5.99251,5.90153,5.74478,5.83076,5.72787,5.70681,5.79833,6.03316,5.95655,5.8196,6.10304,6.32284,5.76811,5.99348,6.01547,5.71035,6.26819,6.1695,5.68019,5.98939,5.74283,5.71839,5.7593,5.6862,5.86938,5.92161,5.96587,5.88228,5.51355,5.97743,5.94976,5.73923,6.00119,6.4013,-0.0429738,0.0798205,-0.0402417,0.00677839,0.0373966,0.00873625,-0.0714746,0.0479041,-0.0668516,0.00142624,0.379642,0.26745,-0.615768,-0.840456,-0.0963535,0.795577,-0.098866,-0.0974745,0.169235,0.193176,0.0897396,0.00501526,0.0195302,0.0751429,-0.0304186,0.0394631,0.0314618,0.0291314,0.00157141,-0.0344939,0.00607276,-0.0235365,0.953351,0.150979,0.752008,-0.0546709,-0.248236,0.0255576,-0.0486937,0.00888075,-0.0106888,0.154677,-0.873802,-0.66291,-0.191614,0.901884,-0.817117,-0.343907,1.38591,0.857076,0.761579,-0.00689422,0.146029,0.211679,-0.0709127,0.0920496,0.0583232,0.0606284,-0.115307,-0.245669,0.063275,-0.310862,-0.0152146,0.0554222,-0.304924,0.00126394
-2855.56,0.996801,0.299934,4,15,0,2897.69,5.77231,5.86972,6.0154,5.83883,5.90457,5.97158,5.86756,6.04773,5.63261,5.68297,6.07682,6.22534,5.88326,5.66469,5.82892,5.67071,5.80064,5.46173,5.87878,5.88124,5.63141,5.90965,5.70432,5.62455,5.89042,5.76869,6.11566,5.98003,6.20603,6.07329,5.38045,6.02988,5.97051,5.63578,6.15951,6.07052,5.6088,6.20239,5.70557,5.79309,5.36107,5.70183,5.93739,5.88633,6.1014,5.78295,5.12606,5.97369,5.8996,5.65595,5.9065,6.10081,-0.0125465,0.124625,-0.0057569,-0.0247875,0.0561862,0.0102225,-0.0779557,0.0508832,-0.0546742,-0.0206216,0.370253,0.257182,-0.59742,-0.851706,-0.0786655,0.819576,-0.0794684,-0.0986352,0.17125,0.205391,0.0892773,0.0065792,-0.00257417,0.10237,-0.0323721,0.0209006,0.0417737,0.0199992,0.0279629,0.0152538,0.00254676,-0.0135363,0.967106,0.190205,0.644368,-0.0436696,-0.314693,0.0284494,0.0326481,0.00116325,-0.0749573,0.123467,-0.767583,-0.618774,-0.139765,0.930517,-0.711943,-0.329647,1.37531,0.9199,0.79084,0.0266124,0.138217,0.283764,0.000260044,0.161652,0.24737,0.180383,0.169037,0.0719269,0.0197346,-0.178783,-0.0123273,0.0716962,-0.0180334,-0.00462205
