# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/sl_normal_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_sens_pdw2_all_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28
-2998.98,0.833166,0.557458,3,7,0,3012.96,5.86674,0.041198,0.0122655,-0.095315,0.0436029,-0.0956719,-0.0349728,0.398964,0.225734,-0.618714,-0.854646,-0.080394,0.821673,-0.0388542,-0.107512,0.158385,0.220626,0.103445,-0.0106941,-0.00744291,0.0905804,-0.0158592,0.0236985,0.0282931,0.0282198,-0.0252219,-0.032979,-0.00905859,-0.0373145,0.969213,0.729033,-0.0488578,-0.422361,0.037326,0.0638372,-0.00611245,-0.0659121,0.100806,-0.845618,-0.703342,-0.16873,0.919664,-0.523356,-0.450759,1.33592,0.978233,0.865104,-0.0346669,0.113618,0.256149,-0.0815373,-0.012473,-0.0152792,-0.0123688,-0.290217,-0.277212,-0.228759,-0.492838
-2998.95,0.997228,0.557458,3,7,0,3010.12,5.87684,0.0330761,0.0127665,-0.0747468,0.058549,-0.0742206,-0.00957932,0.361666,0.256388,-0.598874,-0.856671,-0.0979271,0.836233,-0.0360819,-0.0864223,0.165709,0.228124,0.107058,0.00157305,0.014695,0.0817239,-0.0451447,-0.0123196,0.0338757,0.0262688,0.0313672,-0.0217813,-0.0258921,-0.00585116,0.97688,0.671759,-0.0453391,-0.465236,0.042161,-0.00282099,0.00323366,-0.0671866,0.133986,-0.771149,-0.646214,-0.233446,0.941869,-0.539356,-0.239192,1.35204,0.99558,0.934077,0.000351736,0.143102,0.227152,-0.106635,-0.025308,0.12843,0.114395,0.0726745,-0.171404,-0.466829,-0.0772801
-2997.33,0.972063,0.557458,3,7,0,3010.33,5.88486,0.0507476,0.0173437,-0.0782228,0.036464,-0.108967,-0.026346,0.400425,0.214896,-0.623941,-0.854389,-0.0928036,0.823176,-0.0490189,-0.110831,0.154187,0.223808,0.105747,-0.0222247,-0.00478724,0.0854807,-0.0241979,0.0117354,0.0348221,0.0125849,-0.000936928,-0.0179484,0.00407558,-0.0298305,0.96654,0.578883,-0.0397108,-0.282022,0.0276266,0.0224811,-0.0028925,-0.0667196,0.0577477,-0.843727,-0.647639,-0.210755,0.931685,-0.54058,-0.488088,1.26572,0.984531,0.897927,-0.0284619,0.110088,0.239,-0.0661716,0.0130029,0.0840735,-0.0119373,-0.0967402,-0.157962,0.0164259,-0.393991
-2998.14,0.899157,0.557458,3,7,0,3010.01,5.87119,0.0401916,0.00732265,-0.0826022,0.0599103,-0.0770838,-0.0154323,0.361219,0.262874,-0.592042,-0.848188,-0.0883477,0.823605,-0.0296881,-0.0928307,0.163163,0.216926,0.0922214,0.00251582,0.0379108,0.0935738,-0.0379287,-0.00708759,0.0169438,0.0242458,0.0107315,-0.0199967,-0.0314534,-0.0166528,0.980893,0.793515,-0.0530029,-0.494321,0.0442441,0.00629761,0.00160391,-0.0714727,0.144393,-0.779035,-0.673129,-0.192289,0.924583,-0.511671,-0.323111,1.36955,0.964823,0.803268,-0.00932728,0.208251,0.261313,-0.119431,-0.0566886,0.0143693,0.0569977,-0.0546324,-0.185657,-0.584806,-0.219944
-3000,0.88361,0.557458,3,7,0,3012.6,5.86772,0.0347229,0.0165117,-0.101016,0.045549,-0.099456,-0.0184808,0.385819,0.211338,-0.620172,-0.843612,-0.095333,0.833569,-0.0323506,-0.119141,0.150816,0.223344,0.103178,-0.0163973,0.0053964,0.088067,-0.0463567,0.0245772,0.0399014,0.00875887,0.00949233,-0.00825283,0.0145417,-0.0270375,0.985477,0.6198,-0.0415871,-0.40101,0.0348581,1.50883e-05,0.000431931,-0.085416,0.0550956,-0.813297,-0.593621,-0.211983,0.941325,-0.458718,-0.565533,1.23134,0.983452,0.887283,-0.0127022,0.133767,0.243976,-0.085032,0.0954455,0.149045,0.0177013,-0.000910319,-0.0824794,0.205922,-0.357102
-2998.2,0.984821,0.557458,3,7,0,3008.8,5.88554,0.0480551,0.0124527,-0.0711619,0.0574555,-0.0810255,-0.0292894,0.378075,0.266038,-0.597093,-0.85499,-0.086686,0.822987,-0.0462528,-0.0793387,0.170449,0.217371,0.0963714,-0.0100519,0.0204474,0.0879026,-0.0279444,-0.0101232,0.0172559,0.0297554,0.00318745,-0.0344058,-0.033851,-0.0216815,0.959057,0.747448,-0.0503335,-0.457093,0.043056,0.0610886,-0.00450882,-0.038749,0.144195,-0.77783,-0.675342,-0.194883,0.928717,-0.587389,-0.188784,1.4307,0.961153,0.824737,-0.0301795,0.164948,0.247226,-0.121805,-0.104154,-0.0293596,0.0334727,-0.14331,-0.285127,-0.636361,-0.286361
-2997.2,0.91542,0.557458,3,7,0,3011.22,5.86613,0.0293115,0.0179122,-0.0907584,0.0437918,-0.0873685,-0.0141638,0.386767,0.208579,-0.616767,-0.848863,-0.0951817,0.823493,-0.0322203,-0.105642,0.14885,0.223692,0.105168,-0.010676,-0.000128414,0.0953993,-0.0388796,0.0173763,0.0382925,0.00815261,0.0124151,-0.00589844,0.00410685,-0.0256649,0.988233,0.518195,-0.0352006,-0.374727,0.0323848,-0.00474192,0.0022226,-0.0851511,0.0443185,-0.829812,-0.636104,-0.217988,0.926898,-0.465561,-0.443514,1.217,0.980781,0.909671,-0.00805306,0.132881,0.264963,-0.071136,0.0721498,0.143932,0.0166747,0.0126161,-0.076988,0.0247054,-0.338974
-2993.96,0.961019,0.557458,3,7,0,3004.92,5.86491,0.0400043,0.0190668,-0.0876511,0.0421536,-0.0846259,-0.0174329,0.386901,0.21616,-0.615019,-0.857887,-0.0880963,0.825832,-0.0356978,-0.110064,0.155337,0.230518,0.105107,-0.012542,0.000974586,0.0887676,-0.0475355,0.0155537,0.0390876,0.0152014,0.0135059,-0.0139998,0.00569446,-0.0156887,0.978519,0.488352,-0.0321443,-0.34211,0.0295332,0.0142474,0.000608241,-0.0998699,0.0621747,-0.817825,-0.656691,-0.201434,0.933886,-0.492193,-0.468515,1.27234,1.01727,0.909052,-0.00873927,0.125347,0.246012,-0.0919081,0.0690454,0.150088,0.0565305,0.0145332,-0.107068,0.0711737,-0.207211
-2998.02,0.71437,0.557458,3,7,0,3011.19,5.87553,0.034709,0.00643694,-0.0855721,0.0540745,-0.104506,-0.0356777,0.383944,0.257576,-0.593714,-0.871142,-0.092645,0.835362,-0.0609897,-0.0865896,0.170114,0.207389,0.115423,-0.0248832,0.019592,0.105177,-0.025051,0.00533584,0.0331602,0.0182999,0.00316492,-0.0188941,-0.0172306,-0.0354323,0.980914,0.858628,-0.0610617,-0.409496,0.0398107,0.052084,-0.00623267,-0.0284597,0.0939778,-0.745091,-0.683901,-0.211969,0.953591,-0.632894,-0.249073,1.37525,0.861676,0.982008,-0.0351996,0.188061,0.294832,-0.0823332,-0.0226904,0.0602124,-0.00182882,-0.107839,-0.196749,-0.36918,-0.467979
-2995.61,0.914168,0.557458,3,7,0,3010.32,5.87954,0.0464828,0.0170539,-0.0846796,0.0519688,-0.0748314,-0.00273705,0.379776,0.231148,-0.623852,-0.834704,-0.0876393,0.818552,-0.0220313,-0.110746,0.154432,0.224719,0.0841746,-0.00176871,0.00860927,0.0743227,-0.0416439,0.00249379,0.021151,0.0203946,0.0088981,-0.0219882,-0.00253678,-0.0140604,0.962051,0.622023,-0.0396369,-0.425971,0.0369656,-0.0248919,0.0060532,-0.0909479,0.116566,-0.858112,-0.623651,-0.184309,0.915587,-0.441631,-0.49346,1.3064,1.03369,0.731527,-0.00809351,0.120507,0.206454,-0.110759,-0.00842436,0.0491468,0.0561906,-0.0366255,-0.161879,-0.0707614,-0.185705
-2996.81,0.735498,0.557458,3,7,0,3011.64,5.88187,0.0375439,0.0091725,-0.0872831,0.041054,-0.104801,-0.0460885,0.375327,0.236286,-0.59351,-0.86934,-0.0927326,0.838539,-0.0555955,-0.0878385,0.161483,0.217147,0.115443,-0.0203621,0.0139077,0.0986484,-0.028784,0.00746655,0.0373297,0.0172314,0.00244598,-0.017343,-0.01611,-0.0361858,0.986477,0.691093,-0.0480148,-0.369626,0.0341167,0.0888321,-0.0104366,-0.0730373,0.0597882,-0.742405,-0.664339,-0.214136,0.951204,-0.595811,-0.270801,1.31342,0.919429,0.981349,-0.0307118,0.167325,0.276309,-0.0866719,-0.0109186,0.0797909,-0.00544192,-0.107616,-0.187398,-0.350843,-0.47793
-2996.97,0.95674,0.557458,3,7,0,3007.41,5.875,0.0362743,0.0115233,-0.0860969,0.0612159,-0.0937401,-0.0297343,0.391923,0.252388,-0.615082,-0.872521,-0.083969,0.818229,-0.0434315,-0.0997434,0.151276,0.214231,0.111794,-0.0247612,0.005614,0.112164,-0.047887,-0.00295521,0.0509611,0.0175072,0.00294098,-0.0266817,-0.00313725,-0.0336336,0.975751,0.814636,-0.0564406,-0.472786,0.0444667,0.0606537,-0.00535026,-0.057074,0.116116,-0.836448,-0.726737,-0.189751,0.930704,-0.531078,-0.405237,1.24261,0.902185,0.96565,-0.0344562,0.167866,0.312171,-0.136378,-0.0393872,0.132295,-0.0113059,-0.112777,-0.225831,-0.117652,-0.444221
-3001.7,0.633929,0.557458,3,7,0,3014.44,5.88493,0.0329879,0.0238909,-0.0883522,0.0462464,-0.103338,-0.0175699,0.398888,0.239078,-0.625804,-0.848137,-0.0970982,0.836852,-0.0302379,-0.115421,0.154756,0.209698,0.12709,0.00110732,0.0145463,0.0821056,-0.0370498,-0.0121594,0.0429746,0.00952737,0.00402106,-0.0382864,0.00957531,-0.00331597,0.984216,0.487543,-0.0325642,-0.431999,0.0390598,-0.0065105,0.000670081,-0.00587535,0.144868,-0.866525,-0.687495,-0.213715,0.943223,-0.528728,-0.526989,1.23436,0.847909,1.09819,-0.0086558,0.142943,0.227945,-0.111624,-0.0621211,0.116443,-0.0306792,-0.0763138,-0.229234,0.162473,-0.0437962
-2996.55,1,0.557458,3,7,0,3009.11,5.87284,0.0434067,0.0126805,-0.0840286,0.0452106,-0.0825617,-0.0315052,0.364908,0.24148,-0.594675,-0.853194,-0.0920694,0.833839,-0.0489126,-0.0998893,0.154167,0.223942,0.082915,-0.0265458,0.01116,0.112203,-0.0219624,0.00636307,0.00484579,0.0330358,0.00817639,-0.0113673,-0.0229994,-0.036188,0.966771,0.667916,-0.04522,-0.369068,0.0325103,0.0572615,-0.00437493,-0.105979,0.06123,-0.734183,-0.581411,-0.201513,0.941397,-0.52782,-0.404516,1.31963,1.02444,0.713222,-0.033801,0.180438,0.314697,-0.0750851,-0.0180621,-0.0334931,0.106975,-0.0683113,-0.158388,-0.472173,-0.477959
-2999.64,0.866824,0.557458,3,7,0,3009.05,5.86002,0.0472825,0.01195,-0.0881987,0.0443559,-0.0877382,-0.0349203,0.368551,0.241206,-0.594686,-0.849756,-0.104364,0.836316,-0.0525256,-0.102109,0.152252,0.221645,0.0809217,-0.027794,-0.00598633,0.11467,-0.0268213,0.0100351,0.0189915,0.0319333,0.0156708,-0.0105673,-0.0156561,-0.0423544,0.963796,0.696758,-0.0469824,-0.375646,0.0330797,0.0666709,-0.00579385,-0.0746648,0.0486027,-0.724601,-0.541512,-0.234153,0.943657,-0.530758,-0.423825,1.29657,1.01843,0.700727,-0.0317239,0.148581,0.321157,-0.070836,0.0126605,0.0355616,0.110114,-0.0292079,-0.156458,-0.354295,-0.559403
-3003.02,0.828547,0.557458,3,7,0,3014.43,5.89694,0.0480765,0.0114586,-0.0909171,0.0624708,-0.0816516,-0.0381514,0.387307,0.247188,-0.620331,-0.846805,-0.0754142,0.823373,-0.0379968,-0.0992086,0.161188,0.237377,0.105328,0.0250051,0.0200843,0.108076,-0.0213386,0.00228913,0.0175705,-0.00312755,-0.00964904,-0.0249937,-0.0255896,-0.00943171,0.979913,0.787419,-0.0510171,-0.637128,0.0566403,0.0724473,-0.00655091,-0.0596212,0.206745,-0.877408,-0.698314,-0.160157,0.915768,-0.60085,-0.350101,1.37097,1.05691,0.922905,0.00276561,0.192385,0.302783,-0.0975143,-0.0631415,-0.0256029,-0.1332,-0.158145,-0.197026,-0.468145,-0.124571
-3002.88,0.980893,0.557458,3,7,0,3016.69,5.88429,0.0418954,0.0292117,-0.0917548,0.0697869,-0.0849823,-0.0315964,0.395629,0.231069,-0.622658,-0.856085,-0.0588753,0.839776,-0.043018,-0.117285,0.167182,0.214615,0.116086,0.0115174,0.0240614,0.114747,-0.0359497,-0.00607655,0.0202501,0.0215669,0.00159937,-0.00311216,-0.013507,-0.0154362,0.968465,0.546903,-0.0360388,-0.626567,0.0568633,0.0368153,-0.00281391,-0.0951567,0.141175,-0.838648,-0.709253,-0.09242,0.949597,-0.610212,-0.514293,1.37206,0.893192,1.01454,0.0081066,0.209622,0.31881,-0.0900958,-0.0177792,0.0679949,0.0892802,-0.0381868,-0.0609661,-0.266505,-0.203876
-2996.53,1,0.557458,3,7,0,3010.53,5.87568,0.0400607,0.0137713,-0.0816334,0.0325696,-0.0801021,-0.0169118,0.372952,0.243334,-0.592656,-0.855307,-0.110036,0.818658,-0.0281307,-0.0864746,0.164196,0.233206,0.0891733,-0.0278188,0.0093025,0.0711878,-0.0266768,0.0102623,0.0276646,0.0244105,0.0168414,-0.0352077,-0.00451695,-0.0101245,0.973476,0.510056,-0.0336755,-0.2274,0.0187767,0.0318839,-0.00056665,-0.0546176,0.0664261,-0.759063,-0.629499,-0.281565,0.924462,-0.438715,-0.25047,1.35746,1.07453,0.758751,-0.0311311,0.118107,0.199857,-0.0710564,0.0117452,0.064459,0.0618623,-0.0253929,-0.237766,-0.0983306,-0.133721
-2997.86,0.753575,0.557458,3,7,0,3012.15,5.87612,0.0347617,0.0143783,-0.08873,0.066334,-0.102164,-0.0268062,0.386598,0.23352,-0.620514,-0.843002,-0.0709947,0.82846,-0.0526793,-0.112574,0.157656,0.203572,0.0960148,0.00835843,0.01098,0.110031,-0.039357,-0.00402773,0.028408,0.0094334,-0.00710505,-0.00695749,-0.0212435,-0.0394345,0.968243,0.826538,-0.0572028,-0.597052,0.0562162,0.00817118,-0.00146204,-0.0851748,0.122116,-0.844606,-0.657968,-0.112254,0.930564,-0.625177,-0.513898,1.33246,0.883253,0.839045,-0.00907291,0.176709,0.306477,-0.128518,-0.0587005,0.0383672,-0.0488269,-0.140856,-0.135309,-0.447275,-0.520837
-2996.98,0.849442,0.557458,3,7,0,3012.72,5.87764,0.0493039,0.0110839,-0.0808821,0.0330379,-0.078326,-0.0151133,0.374451,0.233018,-0.598699,-0.852399,-0.110353,0.820984,-0.0361637,-0.0841746,0.162014,0.234252,0.104865,-0.026949,0.0194155,0.0709502,-0.0310774,0.0037549,0.0258463,0.0297315,0.0171265,-0.0337444,0.00061443,-0.0100239,0.984501,0.533616,-0.0344307,-0.233844,0.0193547,0.0230051,0.000286368,-0.0543239,0.0593197,-0.771333,-0.623806,-0.289759,0.931826,-0.487323,-0.229452,1.3214,1.0388,0.890641,-0.0285941,0.138148,0.198405,-0.0808118,-0.00106873,0.0683238,0.102943,-0.0147227,-0.223091,-0.00777774,-0.132392
-3005.28,0.652912,0.557458,3,7,0,3015.43,5.86777,0.0376176,0.0279203,-0.0725237,0.04281,-0.0730846,-0.0221124,0.374259,0.262816,-0.614809,-0.836737,-0.0853463,0.827926,-0.0450995,-0.101868,0.133281,0.190423,0.0828567,-0.0212405,0.0219395,0.0805563,-0.0298973,0.000171292,-0.00966654,0.0259172,-0.0101864,-0.0225896,-0.0189448,-0.0194715,0.972112,0.411876,-0.0270901,-0.331185,0.0291192,0.0430742,-0.00130384,-0.0639163,0.124743,-0.816228,-0.59302,-0.144387,0.928056,-0.499936,-0.502018,1.14706,0.837215,0.702967,-0.0366982,0.15739,0.225537,-0.125546,-0.0752424,-0.124102,0.0387141,-0.16418,-0.192917,-0.369754,-0.257174
-2998.02,1,0.557458,3,7,0,3016.03,5.85304,0.0468656,0.00926062,-0.0721585,0.0610188,-0.098501,-0.00985579,0.385342,0.229608,-0.619086,-0.855583,-0.0936922,0.823874,-0.0557989,-0.106729,0.174326,0.224336,0.119037,0.00604193,0.00680153,0.0899549,-0.0490561,0.0153173,0.0152584,0.00415403,0.0069044,-0.0301722,-0.0180015,-0.0211675,0.968424,0.890754,-0.0613977,-0.498956,0.0489949,-0.0418721,0.00451971,-0.0584808,0.117321,-0.855643,-0.718431,-0.219154,0.9339,-0.678866,-0.40025,1.44581,0.945201,1.02674,-0.0129381,0.138535,0.251047,-0.154813,-0.0168065,-0.0298531,-0.0902239,-0.0957916,-0.241189,-0.356288,-0.279574
-3000.26,0.800961,0.557458,3,7,0,3015.29,5.88106,0.0278918,0.0220484,-0.101673,0.0282362,-0.0758398,-0.027206,0.364036,0.220455,-0.599183,-0.841121,-0.0968097,0.817737,-0.0474741,-0.0802677,0.15463,0.21097,0.0831627,-0.0184567,0.0153781,0.100517,-0.03886,-0.0104111,0.0242943,0.036182,0.0169738,-0.0161947,0.0108183,-0.0277847,0.97743,0.255306,-0.0159224,-0.253192,0.0176091,0.0518801,-0.00311425,-0.103767,0.00939378,-0.766056,-0.572557,-0.213986,0.926068,-0.537176,-0.224501,1.29293,0.947149,0.729812,-0.017087,0.170799,0.278918,-0.0939044,-0.0238704,0.0902212,0.169062,0.0126123,-0.136325,0.138963,-0.366971
-2999.15,0.990708,0.557458,3,7,0,3011.01,5.88473,0.0450789,0.0223969,-0.0791644,0.0416776,-0.0619954,-0.0171871,0.383746,0.235285,-0.59839,-0.852316,-0.100432,0.802164,-0.0387694,-0.0970063,0.172896,0.232308,0.0922606,-0.0150078,0.016363,0.10577,-0.0484599,-0.0188779,0.0184182,0.0348041,0.00798258,-0.010716,0.00591618,-0.0231347,0.970961,0.310928,-0.0192266,-0.280257,0.0231371,0.0315496,0.00078781,-0.0570658,0.0647792,-0.799778,-0.680943,-0.257352,0.918148,-0.549783,-0.325949,1.45709,1.03925,0.810915,-0.0145776,0.179839,0.292342,-0.126592,-0.0550938,0.0667973,0.164798,-0.017731,-0.0999598,0.0612629,-0.305555
-2998.16,0.890179,0.557458,3,7,0,3014.14,5.87144,0.0340188,0.00409159,-0.0853646,0.0566011,-0.113561,-0.0225624,0.37405,0.241544,-0.621556,-0.852867,-0.0927087,0.848399,-0.0380539,-0.0989005,0.143795,0.210032,0.105189,-0.00673981,0.00639536,0.0747947,-0.0167823,0.0295117,0.0292357,0.00983101,0.00326822,-0.0301917,-0.0225625,-0.0123608,0.972505,1.02602,-0.0711706,-0.519907,0.049378,0.00345322,-0.0014716,-0.0754181,0.116397,-0.823789,-0.616369,-0.184708,0.942392,-0.48737,-0.4087,1.17292,0.918504,0.888625,-0.0191405,0.118921,0.211723,-0.0521503,0.0473228,0.0374728,-0.0519227,-0.105394,-0.230664,-0.42027,-0.163258
-2994.65,0.963996,0.557458,3,7,0,3006.92,5.87328,0.0284217,0.0141043,-0.0787239,0.046146,-0.0944188,-0.0307358,0.395701,0.230486,-0.627084,-0.846559,-0.0816393,0.819946,-0.0342181,-0.116279,0.16842,0.211653,0.0949231,-0.0234163,0.00719408,0.112852,-0.0291339,0.0045908,0.027669,0.0164159,0.0081518,-0.0293312,-0.0138437,-0.029089,0.964709,0.683254,-0.0483698,-0.372618,0.035105,0.0515624,-0.00469053,-0.0693101,0.0971998,-0.852938,-0.666847,-0.17235,0.9312,-0.507976,-0.523501,1.40125,0.929303,0.822256,-0.0356106,0.172335,0.316138,-0.100777,-0.0362151,0.0292472,-0.0203447,-0.095606,-0.245569,-0.297766,-0.384198
-2995.44,0.753312,0.557458,3,7,0,3008,5.87334,0.0521341,0.0159426,-0.0924695,0.0514877,-0.0863188,-0.00928388,0.367341,0.247443,-0.588376,-0.854151,-0.0993541,0.833357,-0.0444982,-0.0819537,0.154158,0.227355,0.104576,0.00434882,0.0146721,0.0636638,-0.0401675,0.00588214,0.0316505,0.0241436,0.00326283,-0.0119963,-0.00611222,-0.0177078,0.978803,0.604614,-0.0384927,-0.429568,0.0375054,-0.0216521,0.00398872,-0.0565362,0.105517,-0.747657,-0.628698,-0.228643,0.932732,-0.550476,-0.222375,1.26989,1.00828,0.891951,6.22723e-07,0.119219,0.176742,-0.092266,0.0202984,0.104524,0.0878174,-0.0493052,-0.111209,-0.140494,-0.233878
-3007.63,0.508235,0.557458,3,7,0,3016.63,5.88455,0.0614831,0.0271627,-0.0981969,0.0320784,-0.0926802,-0.00417444,0.363988,0.22918,-0.632683,-0.839848,-0.0864704,0.809795,-0.0512337,-0.119946,0.160341,0.219285,0.112142,0.000661139,0.00799012,0.0794223,-0.0273666,0.00813308,-0.0062958,-0.00614233,0.0241469,-0.0143098,-0.0195398,-0.00857139,0.9665,0.402476,-0.0243498,-0.246534,0.0202251,-0.0516491,0.00620003,-0.122766,0.14117,-0.91177,-0.700429,-0.187038,0.916631,-0.611988,-0.555168,1.31513,0.933996,0.971258,-0.0057792,0.125645,0.22158,-0.0837483,-0.0053372,-0.0593667,-0.0707656,0.0563043,-0.123718,-0.360009,-0.113208
-3001.2,0.825038,0.557458,3,7,0,3025.88,5.86954,0.0552736,-0.00469081,-0.083039,0.0427194,-0.0732038,-0.018281,0.364907,0.211749,-0.599138,-0.864906,-0.0898577,0.823126,-0.0556898,-0.0927489,0.156938,0.215207,0.0983508,-0.00290245,0.00824876,0.0926831,-0.0231389,0.0193797,0.0251198,0.0173832,-0.0182896,0.000737408,-0.00164934,-0.032686,0.958966,0.875595,-0.0583326,-0.355556,0.0310652,0.00702033,0.00181975,-0.139102,0.00920103,-0.793882,-0.687604,-0.189331,0.925528,-0.595536,-0.320475,1.30772,0.955649,0.836049,-0.00965093,0.148259,0.258836,-0.0562696,0.0429673,0.0571595,0.0312341,-0.149113,-0.0551432,-0.0896908,-0.431705
-3007.17,0.586251,0.557458,3,7,0,3025.12,5.88067,0.0225337,0.0241967,-0.0820819,0.0481794,-0.108785,-0.0285857,0.394388,0.258632,-0.608547,-0.84709,-0.111407,0.809808,-0.0324463,-0.0947695,0.148964,0.205765,0.0975922,-0.0431348,0.0251051,0.0666734,-0.0586916,0.00275251,0.0273548,0.016104,0.0388531,-0.0258654,-0.0157327,-0.015273,0.97659,0.494298,-0.03531,-0.3128,0.0302882,0.0576455,-0.00607029,0.00920118,0.0844807,-0.809101,-0.629925,-0.27314,0.925558,-0.420697,-0.392031,1.20008,0.886297,0.835227,-0.0397367,0.142456,0.184589,-0.140482,0.00916051,0.0892861,0.0479811,0.096303,-0.202002,-0.305398,-0.20172
-3004.51,0.993293,0.557458,3,7,0,3020.74,5.87255,0.0601033,0.0025947,-0.0930057,0.0511698,-0.0733357,-0.0158331,0.373395,0.219326,-0.615949,-0.853887,-0.0644249,0.841508,-0.047085,-0.105177,0.170112,0.230621,0.104287,0.0214079,0.00162821,0.11402,-0.00577841,0.00458553,0.0242763,0.0251833,-0.00824021,-0.0153276,-0.0119366,-0.0346258,0.966213,0.864412,-0.05619,-0.501654,0.0432078,-0.0118741,0.00354144,-0.139691,0.126882,-0.820575,-0.675994,-0.11172,0.936875,-0.631706,-0.377005,1.43093,1.02682,0.903425,0.0036025,0.16442,0.320528,-0.038427,-0.0289667,0.0259938,0.0391132,-0.15207,-0.167808,-0.274453,-0.457326
-2997.2,1,0.557458,3,7,0,3013.36,5.86355,0.0268314,0.0196594,-0.072335,0.0490713,-0.0957095,-0.0285773,0.377894,0.218637,-0.60767,-0.836629,-0.110715,0.825253,-0.0459491,-0.0932532,0.169593,0.236364,0.109538,-0.0211862,0.0236719,0.090355,-0.0270417,0.00227604,0.0346368,0.00638874,0.00907759,-0.00796783,0.0101749,-0.0227916,0.979856,0.541046,-0.0390077,-0.385698,0.0375135,0.0363898,-0.00390558,-0.0457415,0.0620664,-0.77847,-0.563277,-0.29033,0.942071,-0.556433,-0.286121,1.37226,1.03938,0.940736,-0.0181585,0.174419,0.250925,-0.0554286,0.0180215,0.126681,0.00593327,0.000157364,-0.0779577,0.136898,-0.301024
-2999.6,0.880789,0.557458,3,7,0,3009.37,5.88906,0.0339606,0.0189343,-0.0925135,0.0472551,-0.0999859,-0.0293737,0.357482,0.24177,-0.610383,-0.842961,-0.0688699,0.814024,-0.0531045,-0.118372,0.136363,0.210747,0.0984727,0.000701987,0.0148948,0.0689674,-0.0298507,0.0048636,0.0214302,0.0368432,-0.0018765,-0.0125232,-0.00957051,-0.0217267,0.968394,0.611386,-0.0414669,-0.402927,0.0363381,0.0372821,-0.00410197,-0.14875,0.139518,-0.840172,-0.672941,-0.109999,0.910584,-0.554924,-0.607267,1.13509,0.928631,0.834826,-0.00578325,0.127786,0.192707,-0.076603,0.0042253,0.0546263,0.146984,-0.0878029,-0.125289,-0.208853,-0.286959
-3006.05,0.659573,0.557458,3,7,0,3019.99,5.88113,0.0463446,-0.00961972,-0.0860297,0.0730952,-0.101927,-0.0118349,0.381597,0.233574,-0.59261,-0.824457,-0.08671,0.818695,-0.0658502,-0.138626,0.152174,0.235015,0.103843,-0.00606728,0.00315338,0.0779788,-0.0435218,0.00856921,0.0389839,0.0310902,0.0170322,-0.0173856,-0.0040594,-0.0301652,0.980806,1.27934,-0.0880644,-0.580791,0.0565066,-0.0335601,0.0034811,-0.0531371,0.142742,-0.75422,-0.567758,-0.188048,0.927371,-0.630857,-0.735211,1.25806,1.04874,0.889623,-0.00935962,0.115374,0.217148,-0.0952412,0.0327293,0.132308,0.118293,-0.00890743,-0.163937,-0.127456,-0.398412
-3013.01,0.760526,0.557458,3,7,0,3024.63,5.87806,0.0382441,0.0345526,-0.0877765,0.0389122,-0.0883502,-0.0349605,0.369343,0.25248,-0.597808,-0.865548,-0.101203,0.812119,-0.0145765,-0.0490909,0.168586,0.211079,0.0830928,-0.0167313,0.0190663,0.106966,-0.0232862,0.0116384,-0.00208231,-0.0157262,0.000277181,-0.0255173,-0.0129743,-0.0221248,0.96743,0.260671,-0.0161841,-0.345846,0.0290532,0.0759441,-0.00691549,-0.0591759,0.0648022,-0.804576,-0.713125,-0.24496,0.911411,-0.431462,0.0826496,1.43284,0.951805,0.72675,-0.0349307,0.18748,0.299431,-0.110735,-0.0524814,-0.114417,-0.204559,-0.114987,-0.209015,-0.269535,-0.292217
