# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_beta_full_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_full_pdw2_pcount_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
2470.21,0.999091,0.553155,3,7,0,-2458.47,-1.44013,-0.052817,0.0265539,-0.0144401,0.0215479,-0.0888616,-0.149155,-0.205687,0.116448,-0.0130652,0.0281819,-0.0718448,0.0326377,0.0673469,0.0165217,-0.00321706,0.0198436,0.0115702,0.0175464,0.00240868,0.0451277,-0.00773577,16.159,-0.0340769,-0.000479208,0.0240924,-0.0204066,0.128903,-0.633444,-2.55082,0.726786,-0.373133,0.425777,-0.0545183,0.154178,0.176086,0.0864742,0.0540633,0.132474,0.113473,0.114085,0.045687,0.690086,-0.0874024
2468.72,0.919528,0.553155,3,7,0,-2457.49,-1.42242,-0.0437051,0.0155819,-0.0017305,0.0423063,-0.0562027,-0.145489,-0.195184,0.118678,-0.00843667,0.0323889,-0.0844593,0.0358566,0.0707294,0.00793052,-0.00894905,0.0106533,0.0409005,0.012345,-0.00181147,0.0340398,0.000576139,15.2357,0.0199061,-0.0064693,0.0611537,0.0198529,0.171674,-0.609247,-2.35542,0.777017,-0.367788,0.465516,-0.0651355,0.165882,0.185946,0.0610243,0.0386931,0.105448,0.247606,0.08591,0.0299319,0.536597,0.00650948
2471.03,0.98801,0.553155,3,7,0,-2459.94,-1.4251,-0.0328587,0.0300537,-0.0027045,0.0216487,-0.0908235,-0.154844,-0.202661,0.0893961,-0.0129597,0.0499958,-0.107205,0.00738555,0.0569155,-0.00838642,0.0141589,0.0248161,0.0176934,0.0307403,-0.00557923,0.0228276,-0.0391513,15.3155,0.0140012,-0.00300148,0.0600212,-0.0489132,0.142533,-0.589887,-2.62929,0.519383,-0.453817,0.621324,-0.103347,0.0881003,0.14812,-0.00268396,0.0506072,0.0813201,0.0571892,0.0594833,-0.0945095,0.260773,-0.44235
2467.22,0.75895,0.553155,3,7,0,-2453.63,-1.42537,-0.0426372,0.0149887,0.024017,0.0416003,-0.0881435,-0.166326,-0.176425,0.098646,-0.0380715,0.0324234,-0.0990263,0.044938,0.0727191,0.011337,0.00655364,0.0336265,0.0158027,0.0182831,-0.0163468,0.0262132,-0.0165318,15.6584,0.0422423,-0.00807932,0.165542,-0.0318182,0.146667,-0.6459,-2.31706,0.502161,-0.626872,0.454516,-0.0937967,0.185685,0.189138,0.047729,0.0339806,0.11445,0.0512685,0.0276123,-0.0958474,0.370681,-0.186784
2468.72,0.648095,0.553155,3,7,0,-2445.01,-1.4578,-0.0292285,0.0246956,-0.00955479,0.0192937,-0.0850634,-0.132909,-0.216072,0.128358,-0.00900032,0.0390438,-0.0819581,0.00236804,0.0537676,-0.00166511,-0.0122674,0.0051662,0.0338251,0.0600584,0.0174484,0.0408379,-0.015847,15.8179,-0.000580636,-0.00142943,0.0299828,-0.0366562,0.145429,-0.544498,-2.54057,0.800519,-0.406431,0.566214,-0.049973,0.0727039,0.142065,0.0753556,0.0876111,0.158885,0.297355,0.317959,0.102289,0.602318,-0.179047
2466.86,0.958867,0.553155,3,7,0,-2456.13,-1.4081,-0.0420058,0.0210983,0.0201947,0.0413623,-0.0844675,-0.161387,-0.164985,0.0971812,-0.0262517,0.0263282,-0.0977177,0.0405528,0.0633957,0.0141075,0.00681006,0.0298582,0.0104478,0.0159322,-0.0148198,0.0237784,-0.0203093,15.3244,0.0251922,-0.00564337,0.142415,-0.0220541,0.1367,-0.62872,-2.08512,0.55293,-0.48606,0.373973,-0.094894,0.164639,0.164733,0.0465285,0.0224341,0.0893907,0.0159734,0.0109688,-0.0991707,0.322936,-0.229464
2469.44,1,0.553155,3,7,0,-2457.03,-1.4568,-0.029107,0.0118759,0.00444897,0.0147462,-0.0922655,-0.131083,-0.211509,0.131526,-0.0188283,0.0374411,-0.119122,0.00807888,0.0544138,-0.00580864,0.00196134,0.0157446,0.0432726,0.0522295,0.00423902,0.0393723,-0.0164035,15.9035,0.083217,-0.0109982,0.0745502,-0.10566,0.165788,-0.466761,-2.48245,0.791719,-0.517956,0.520811,-0.0907061,0.0851013,0.142197,0.0591147,0.107628,0.162979,0.297406,0.245279,0.0289537,0.577881,-0.185335
2470.14,0.954309,0.553155,3,7,0,-2459.37,-1.43606,-0.0243432,0.0119769,0.0184956,0.0347621,-0.0759567,-0.151875,-0.186738,0.0964554,-0.0218653,0.0380432,-0.072788,0.0254017,0.0400203,0.00676335,-0.0281218,0.0212623,0.0119185,0.0514419,0.0179794,0.0503539,-0.0111217,15.4299,0.0390778,-0.00590435,0.125033,0.000326712,0.145832,-0.619522,-2.36406,0.494941,-0.50286,0.554955,-0.0426198,0.102443,0.106278,0.0903203,0.0445216,0.211933,0.197077,0.302049,0.126727,0.763763,-0.125658
2472.85,0.880336,0.553155,3,7,0,-2460.72,-1.42921,-0.0423366,0.028992,-0.00509856,0.0211331,-0.0910421,-0.143315,-0.197932,0.123016,-0.0240201,0.0249581,-0.10598,0.0153068,0.0645014,0.00242538,0.0166629,0.0165915,0.0377361,0.0263305,-0.0155708,0.0134439,-0.0220425,15.6951,-0.0027249,-0.00211659,0.0584074,-0.0814722,0.141075,-0.54679,-2.39718,0.774196,-0.474704,0.348829,-0.0998765,0.113802,0.167575,0.0264992,0.0579656,0.0561348,0.149782,0.0395005,-0.118791,0.15612,-0.249046
2459.55,0.478494,0.553155,3,7,0,-2448.44,-1.43406,-0.00701452,0.0238426,0.0333153,-0.00727447,-0.110108,-0.1265,-0.209449,0.100979,-0.0326591,0.0350091,-0.100224,0.0133563,0.0541183,0.0183512,0.0223295,0.0240717,0.0395175,0.0504819,-0.0018404,0.028374,-0.00504473,15.342,0.0102535,0.000904263,0.165138,-0.149726,0.113123,-0.42506,-2.75654,0.465521,-0.585787,0.456306,-0.0724226,0.0937577,0.137725,0.134735,0.16674,0.185479,0.272414,0.233606,0.0104275,0.433437,-0.0569978
2460.76,1,0.553155,3,7,0,-2445.72,-1.44036,-0.0595428,0.0130447,-0.0222266,0.0623789,-0.0564886,-0.174954,-0.185737,0.120398,-0.0185842,0.0277311,-0.0800794,0.0224768,0.0593905,-0.013408,-0.0250551,0.00965296,0.0120681,0.0252267,0.00484806,0.0349738,-0.0213957,15.9034,0.0382397,-0.0105956,0.0168771,0.0595035,0.183915,-0.765765,-2.18785,0.797766,-0.445328,0.44818,-0.0684766,0.124246,0.159303,-0.0198064,-0.0317574,0.0781579,0.0957441,0.114389,0.0157259,0.496221,-0.241739
2467.53,0.97827,0.553155,3,7,0,-2447.17,-1.44452,-0.0277646,0.0353911,0.0238879,0.01335,-0.089573,-0.138853,-0.21716,0.0966626,-0.0243544,0.0293116,-0.0909585,0.0126404,0.0563502,0.0149279,0.00100848,0.0114814,0.0502546,0.0594083,0.0088505,0.0176038,-0.0198369,15.0183,-0.056842,0.0063618,0.13685,-0.080485,0.130859,-0.506176,-2.8613,0.500314,-0.500453,0.424736,-0.0649197,0.0959512,0.14615,0.111965,0.102276,0.146259,0.326042,0.258721,0.0211369,0.227047,-0.224126
2471.69,0.993432,0.553155,3,7,0,-2460.01,-1.40717,-0.0434325,0.0195618,0.000819859,0.04771,-0.0752695,-0.146191,-0.195718,0.117648,-0.0136273,0.0325928,-0.0831852,0.0272914,0.0474753,-0.00885716,0.00104796,0.00856435,0.0016075,0.0244448,-0.00587306,0.0429322,-0.00437158,15.5323,0.0214774,-0.00592765,0.075911,0.0331676,0.153212,-0.625064,-2.34404,0.757365,-0.392316,0.456176,-0.0678645,0.117076,0.125711,0.00805394,0.0466179,0.0776185,0.0553961,0.126335,0.00685071,0.663999,-0.0493922
2474.23,0.927247,0.553155,3,7,0,-2462.37,-1.45309,-0.0230537,0.0214074,0.0059326,0.0136697,-0.0918719,-0.146569,-0.194433,0.104383,-0.0272871,0.0327909,-0.0943528,0.0112226,0.0633984,0.00183865,-0.00372013,0.0218274,0.0439799,0.0516613,0.00675728,0.0203928,-0.0269542,15.4362,0.0201478,-0.00288191,0.0876266,-0.0940442,0.136304,-0.54886,-2.45692,0.567319,-0.548756,0.477563,-0.0743963,0.103352,0.165437,0.0640139,0.0718321,0.157422,0.268274,0.207226,-0.00332413,0.253059,-0.304542
2471.62,0.777082,0.553155,3,7,0,-2461.99,-1.42107,-0.0388687,0.0111081,0.00254482,0.0415128,-0.0684709,-0.147728,-0.182642,0.111551,-0.0132329,0.0438401,-0.0659354,0.0245794,0.0538511,0.00388361,0.00409667,0.00610766,0.00343675,0.0430335,-0.00537218,0.0358908,-0.00528234,16.1869,0.0334279,-0.00749312,0.0824993,0.0460598,0.139634,-0.648687,-2.1857,0.665306,-0.409112,0.589038,-0.0484374,0.118111,0.141648,0.0529772,0.0684741,0.0853259,0.0808341,0.199081,-0.000496824,0.551017,-0.0596823
2472.71,0.83723,0.553155,3,7,0,-2461.18,-1.43032,-0.0390689,0.0336839,0.00810897,0.0351075,-0.0989676,-0.14307,-0.213467,0.115166,-0.0268142,0.0358145,-0.117714,0.00924445,0.0498661,0.000216824,-0.00765722,0.0293329,0.0317665,0.0394829,0.00626451,0.0352226,-0.0367795,15.1277,0.00994394,-0.00243186,0.101662,-0.057298,0.154901,-0.510624,-2.67263,0.658854,-0.570218,0.493679,-0.101849,0.0827265,0.130298,0.0444357,0.0413117,0.158319,0.185623,0.14782,-0.0119776,0.461583,-0.415552
2472.56,0.788743,0.553155,3,7,0,-2460.45,-1.44263,-0.0364986,0.00843313,0.00571222,0.0259941,-0.0685463,-0.154269,-0.180034,0.114169,-0.0155963,0.0343232,-0.0656745,0.0208531,0.0629756,0.00671528,0.00521644,0.00886173,0.0162705,0.0410795,-0.00211242,0.0277602,0.00427439,16.259,0.0247882,-0.00637014,0.0874407,-0.00706476,0.141414,-0.664273,-2.14284,0.681004,-0.40544,0.491685,-0.0430632,0.122294,0.164644,0.0761482,0.0938458,0.117641,0.161795,0.21113,0.0298125,0.447139,0.0482941
2471.18,0.871575,0.553155,3,7,0,-2461.38,-1.40356,-0.0298411,0.0128234,-0.00750094,0.0317098,-0.0886283,-0.155333,-0.186004,0.113919,-0.0149165,0.0219753,-0.102106,0.0225858,0.0504251,0.0219272,0.0214288,0.0220947,0.0174517,0.0322128,0.00448519,0.0355398,-0.000783285,15.1885,0.0958181,-0.0122158,0.0414795,-0.0461391,0.14212,-0.570704,-2.22696,0.663111,-0.374184,0.310137,-0.0747569,0.109135,0.128252,0.135321,0.154483,0.170052,0.171231,0.188058,0.062037,0.556772,-0.00884992
2470.02,0.724321,0.553155,3,7,0,-2454.9,-1.45506,-0.0417034,0.0206609,0.0173627,0.0239762,-0.0793043,-0.138444,-0.201394,0.111115,-0.0274854,0.0409221,-0.0716326,0.0168368,0.0638038,-0.0151969,-0.0195373,0.00284553,0.0361616,0.0376256,0.00302373,0.0132741,-0.0367278,16.2159,-0.0366167,0.000456697,0.130903,-0.029132,0.136065,-0.603086,-2.54825,0.68261,-0.556036,0.575939,-0.0658814,0.117687,0.17052,-0.0318824,-0.0336241,0.0346348,0.176053,0.107841,-0.0537973,0.116652,-0.414967
2467.12,0.760079,0.553155,3,7,0,-2453.62,-1.4068,-0.0155505,0.0224526,-0.0101842,0.0349373,-0.0846621,-0.157356,-0.193512,0.103462,-0.0218021,0.0169652,-0.111456,0.0256785,0.0496858,0.013746,0.0187213,0.0346983,0.0149153,0.0383957,0.00802582,0.0533743,-0.00463147,14.7946,0.0826681,-0.00843149,0.0363714,-0.0552188,0.161894,-0.543382,-2.4181,0.547424,-0.445573,0.274511,-0.0794529,0.114496,0.126271,0.13165,0.173922,0.23928,0.184989,0.235246,0.0920626,0.827512,-0.0523285
2474.97,0.974517,0.553155,3,7,0,-2459.74,-1.44205,-0.0492582,0.0225339,0.00123867,0.0181501,-0.0704015,-0.144294,-0.199346,0.114075,-0.0187709,0.0335114,-0.0880329,0.0131882,0.0541085,-0.013096,-0.0158523,0.0072508,0.0200074,0.0342013,0.0113506,0.019164,-0.030439,15.5173,-0.0261145,-0.00137883,0.0683153,-0.0520407,0.15995,-0.5976,-2.43672,0.731839,-0.459933,0.486143,-0.075784,0.0975206,0.144158,-0.0115738,-0.00334107,0.0710286,0.131018,0.135181,0.0117269,0.225008,-0.343914
2471.43,0.871438,0.553155,3,7,0,-2465.75,-1.41875,-0.0397144,0.0225825,0.00628012,0.039113,-0.103156,-0.153502,-0.193499,0.108999,-0.0353702,0.0511212,-0.112707,0.0156583,0.0597925,0.000909255,0.0051813,0.024684,0.0222743,0.0257173,-0.0114702,0.0201603,-0.0325054,16.0025,0.0500657,-0.00808168,0.110313,-0.0431136,0.141837,-0.585069,-2.47983,0.58451,-0.671608,0.63941,-0.109675,0.10897,0.156151,0.0115674,0.0175701,0.0733062,0.0686894,0.0329066,-0.113554,0.235493,-0.367261
2471.24,0.983334,0.553155,3,7,0,-2461.58,-1.442,-0.0350147,0.0194114,0.0127658,0.0311608,-0.0682802,-0.132716,-0.201343,0.101259,-0.0243251,0.0301036,-0.0627356,0.0337562,0.0640733,-0.000397123,0.00550424,0.017087,0.0213532,0.0488645,-0.0011844,0.0318895,-0.00459196,14.731,-0.020748,-0.000287775,0.114349,0.00743085,0.137742,-0.549731,-2.59402,0.548304,-0.475201,0.452648,-0.0407148,0.149935,0.167325,0.0649149,0.103542,0.15144,0.1859,0.233041,0.0189205,0.48984,-0.0518821
2470.15,0.926487,0.553155,3,7,0,-2459.35,-1.40752,-0.0258999,0.0316194,0.0111945,0.045419,-0.088489,-0.163528,-0.186294,0.107432,-0.0149479,0.0263374,-0.0992439,0.0120393,0.0480684,0.0107068,-0.018288,0.0193636,0.0393963,0.0286309,0.0124336,0.0405387,-0.0421611,15.3391,0.0153764,-0.00182161,0.105074,-0.0158009,0.142696,-0.630924,-2.26674,0.673362,-0.41674,0.389661,-0.085308,0.0873374,0.12655,0.0607685,0.00440703,0.12255,0.220567,0.111666,0.0144465,0.531674,-0.476355
2470.5,0.965197,0.553155,3,7,0,-2459.71,-1.4179,-0.0381106,0.0124695,-0.000888086,0.0207908,-0.0757811,-0.132557,-0.191653,0.109577,-0.0134639,0.0520351,-0.0838265,0.0203005,0.0489441,-0.00701403,0.0208047,0.0117617,0.00340173,0.0571591,-0.00123253,0.0315895,-0.00944084,14.7596,0.0414906,-0.00800378,0.0616848,-0.0199243,0.143633,-0.533515,-2.30882,0.614617,-0.44686,0.659819,-0.0616113,0.101691,0.127059,0.0478055,0.13558,0.121821,0.0971367,0.258346,0.00712718,0.472973,-0.106667
2469.54,0.977441,0.553155,3,7,0,-2461.43,-1.41825,-0.0281863,0.00742292,0.0191594,0.0306856,-0.0795806,-0.124976,-0.209438,0.0935928,-0.00792585,0.0386316,-0.0823682,0.0155852,0.0539127,-0.0088957,0.0083425,0.0300143,-0.00526953,0.0341942,0.00892694,0.0283294,-0.00916554,15.2045,0.0766876,-0.010683,0.120998,0.0116401,0.136007,-0.49023,-2.67933,0.549892,-0.351431,0.524114,-0.062734,0.100537,0.139898,0.0370648,0.101442,0.177587,0.0491074,0.183354,0.0582462,0.42241,-0.103557
2466.47,0.673863,0.553155,3,7,0,-2452.2,-1.40989,-0.0339724,0.033056,0.00249175,0.0157094,-0.0708196,-0.118636,-0.16326,0.0920377,-0.0165074,0.0447979,-0.0961731,0.023054,0.0549543,0.0162563,-0.0186314,0.0142278,0.015659,0.0321953,-0.0184369,0.0429993,-0.00959184,15.2506,-0.0470276,0.00343924,0.0641112,-0.0531252,0.13795,-0.471476,-2.02988,0.517032,-0.487468,0.614433,-0.0846176,0.117398,0.146045,0.0552492,-0.0236189,0.079765,0.0920282,0.114827,-0.072093,0.651973,-0.108373
2471.07,0.977371,0.553155,3,7,0,-2455.34,-1.43612,-0.0402087,0.0160107,0.0199022,0.0393524,-0.101695,-0.164371,-0.213025,0.106012,-0.0290073,0.0115051,-0.0758726,0.0228303,0.0806841,-0.000498106,-0.00358224,0.0218944,0.0371232,0.0424471,0.0102803,0.0253321,-0.0238539,15.5703,0.021077,-0.00495495,0.146412,-0.0254164,0.125066,-0.65744,-2.7632,0.616426,-0.489278,0.276024,-0.0565815,0.150631,0.211115,0.0581128,0.0736521,0.159718,0.242485,0.188576,0.0281644,0.338481,-0.269512
2472.49,0.891778,0.553155,3,7,0,-2458.92,-1.44098,-0.0185941,0.0252044,-0.00775489,0.0231496,-0.0741037,-0.137119,-0.184702,0.118065,-0.0217654,0.0511632,-0.105768,0.0196385,0.0294692,0.00212755,0.00333625,0.0165402,0.0146809,0.0335295,-0.00875688,0.0402196,-0.0102906,15.787,0.0350653,-0.00427765,0.0425343,-0.0507836,0.164033,-0.529519,-2.19575,0.671874,-0.534324,0.618507,-0.0888724,0.0766275,0.076858,0.0445165,0.0601669,0.107583,0.110225,0.142539,-0.0252391,0.60652,-0.116268
2472.66,0.918131,0.553155,3,7,0,-2463.24,-1.42137,-0.0516466,0.0216204,0.00930075,0.0397253,-0.0738634,-0.168579,-0.210765,0.102546,-0.0259604,0.0161003,-0.0763353,0.021705,0.0620899,0.00341594,-0.00533671,0.0123477,0.0366089,0.0533294,-0.00550955,0.0280036,-0.0158273,15.392,-0.0233194,-0.00128839,0.10984,-0.00413407,0.15184,-0.690084,-2.72166,0.592264,-0.467062,0.310476,-0.0582186,0.122744,0.163289,0.0574686,0.0544625,0.116929,0.230483,0.212739,-0.0344489,0.400594,-0.178824
2465.31,0.612448,0.553155,3,7,0,-2455.8,-1.41357,-0.0282732,0.0197335,0.00811541,0.0428472,-0.0986411,-0.16016,-0.224402,0.120651,-0.0407446,0.01831,-0.118707,0.0307783,0.0588372,-0.00101589,-0.00658961,0.0307917,0.032034,0.0346268,0.0131851,0.0214105,-0.0151405,14.639,0.0744847,-0.00922163,0.111116,-0.0676103,0.17397,-0.571291,-2.88579,0.661995,-0.643597,0.313238,-0.0941285,0.138577,0.153012,0.0620768,0.0755304,0.198075,0.228245,0.176835,0.0593645,0.298663,-0.171065
2466.33,1,0.553155,3,7,0,-2456.05,-1.44555,-0.0414384,0.0231057,0.0062105,0.0137068,-0.0697215,-0.130731,-0.168842,0.105447,-0.00138352,0.0496603,-0.0593703,0.0106412,0.0547368,0.0112675,0.00150225,0.00580914,0.0160334,0.0441061,-0.00448943,0.0454742,-0.0322114,16.1541,-0.0438986,0.00148087,0.0768065,-0.000711891,0.111889,-0.578588,-1.9577,0.664281,-0.318235,0.648293,-0.0496798,0.0911575,0.144167,0.0574457,0.0393577,0.0585959,0.103577,0.159171,-0.0472205,0.6342,-0.36394
2467.38,0.976517,0.553155,3,7,0,-2455.12,-1.4248,-0.0449994,0.00262668,0.00233494,0.0446258,-0.0711538,-0.158413,-0.180707,0.11645,-0.0222273,0.0558199,-0.101759,0.0213998,0.0564488,0.00414606,-0.0024201,0.0419297,0.050565,0.0422218,0.00459704,0.0165894,-0.03178,14.8521,0.118488,-0.0177477,0.0896389,-0.00648968,0.170002,-0.592368,-2.15448,0.633235,-0.568202,0.690256,-0.0860113,0.115385,0.145466,0.0691037,0.0708903,0.208984,0.270454,0.146086,-0.0302583,0.181171,-0.359066
2469.74,1,0.553155,3,7,0,-2458.51,-1.43806,-0.0244108,0.0384985,0.0239755,0.0219203,-0.0989698,-0.148205,-0.202021,0.112967,0.00440631,0.0301997,-0.0800945,0.0185491,0.068975,0.00880838,-0.00470926,0.00884606,0.00012748,0.0346461,-0.00981502,0.0428283,-0.0102935,16.0733,-0.0636416,0.00712074,0.130588,-0.0107694,0.116653,-0.648553,-2.39546,0.78237,-0.235234,0.475815,-0.0668253,0.126411,0.182357,0.0471371,0.0228408,0.0710251,0.0388899,0.147263,-0.0279534,0.647527,-0.116301
2467.04,0.863628,0.553155,3,7,0,-2455.4,-1.43139,-0.0451855,0.00740651,-0.0186789,0.0265488,-0.0636709,-0.151062,-0.182003,0.109536,-0.0450883,0.0334964,-0.0863904,0.0243788,0.0386009,-0.00707209,0.0069975,0.032347,0.0533784,0.0476556,0.00461355,0.0262884,-0.0281972,14.9667,0.0627348,-0.0112635,0.0278206,-0.0680444,0.165553,-0.553673,-2.30476,0.528012,-0.681519,0.426765,-0.0672477,0.0978141,0.0987251,0.0529625,0.110965,0.195751,0.307507,0.187588,-0.0109946,0.342631,-0.318585
2469.47,0.972521,0.553155,3,7,0,-2454.79,-1.42717,-0.0246966,0.0319941,0.029567,0.0298544,-0.0961162,-0.144866,-0.196974,0.107117,0.00262286,0.0323655,-0.0923284,0.0209487,0.0716088,0.00658953,-0.0092181,0.00528916,-0.0054189,0.0301618,-0.00585625,0.0324416,-0.00493761,15.8343,-0.0249356,0.00237521,0.14679,-0.00610012,0.12766,-0.619559,-2.36715,0.737219,-0.2705,0.504939,-0.0777003,0.135236,0.189818,0.0363428,0.00724995,0.0580606,0.01668,0.138928,-0.00615691,0.497655,-0.0557874
