# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/sl_beta_sens_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_sens_pdw2_pcount_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
5423.45,0.902403,0.503244,3,7,0,-5409.97,-1.55282,-0.0172475,0.013027,0.137143,-0.107363,-0.189257,-0.0473384,0.0379236,-0.138744,-0.054346,-0.0648904,0.140421,0.172392,0.0711353,-0.0221082,0.0122097,0.0597831,-0.0206537,-0.00591352,0.0374339,0.00984989,0.0170379,-0.0142388,0.0125789,-0.0199046,8.02443,0.0759886,-0.00649505,-0.0746874,0.0848008,-0.641025,-0.462786,-0.164406,-0.0561979,-0.458613,-0.13845,1.10828,0.781297,0.616149,-0.0187187,0.102786,0.160627,-0.0421699,-0.00556068,0.14169,0.0285498,0.0331195,-0.10804,0.184288,-0.26266
5418.89,0.847174,0.503244,3,7,0,-5407.07,-1.558,-0.00778987,0.00958861,0.133189,-0.111539,-0.176649,-0.0453185,0.0291035,-0.141111,-0.0523243,-0.0589302,0.137374,0.178654,0.0682885,-0.0200271,0.00594084,0.0633604,-0.017683,0.00200958,0.0402013,-0.00195212,0.0182865,-0.0162868,0.0190555,-0.0223973,8.08947,0.0886422,-0.00729901,-0.0633775,0.0703265,-0.613095,-0.444144,-0.195351,-0.0631581,-0.44562,-0.0807892,1.09062,0.826232,0.596171,-0.0178675,0.0941071,0.169894,-0.0342862,0.0136226,0.143969,-0.04404,0.0366175,-0.118112,0.293505,-0.295554
5420.9,0.983966,0.503244,3,7,0,-5402.75,-1.55521,-0.0188219,0.0188248,0.145223,-0.106208,-0.175508,-0.0383166,0.0158156,-0.107596,-0.0514228,-0.0873196,0.113432,0.159998,0.056721,-0.0159268,0.008516,0.0562819,-0.0570281,-0.00144229,0.00331917,0.0147093,0.0120394,-0.0146675,0.0122353,-0.0266514,7.91145,0.0112305,-0.000123579,-0.0241259,0.0431464,-0.575054,-0.362543,-0.185635,-0.0321989,-0.442235,-0.42526,0.971857,0.725009,0.498942,-0.0215519,0.0923168,0.153239,-0.155059,-0.0270498,-0.0162098,0.0396312,-0.00556072,-0.122899,0.165782,-0.351691
5419.58,0.906712,0.503244,3,7,0,-5403.32,-1.56899,-0.0289948,0.0169778,0.1318,-0.102455,-0.177804,-0.0625753,0.0307161,-0.145048,-0.0689827,-0.0800973,0.123519,0.165956,0.0882079,-0.0227977,0.00917727,0.100081,-0.0263429,-0.00224609,0.0455131,-0.0127346,0.00265942,-0.0102421,0.00497512,-0.018285,7.99843,0.0472935,-0.00467263,-0.0688016,0.0820323,-0.647586,-0.532731,-0.18585,-0.0592678,-0.52307,-0.312182,0.971848,0.69985,0.776538,-0.0234185,0.150546,0.269751,-0.0666715,-0.0127398,0.147038,-0.121459,-0.0371018,-0.0889244,0.0536476,-0.241288
5426.6,0.988265,0.503244,3,7,0,-5411.43,-1.55676,-0.0179983,0.0396382,0.133566,-0.11289,-0.166204,-0.05729,0.00882876,-0.119502,-0.0371191,-0.0979365,0.127617,0.160952,0.062443,-0.00801863,0.012885,0.0697924,-0.0290983,0.0060112,0.0387069,0.0135281,0.0223295,-0.0162394,0.012899,-0.0258651,8.06871,-0.0509599,0.00720631,-0.0507931,0.0214638,-0.601151,-0.488502,-0.219912,-0.0484022,-0.378568,-0.467356,1.02553,0.736721,0.552512,-0.00738283,0.116922,0.187133,-0.0562036,0.0319369,0.144607,0.0443221,0.0465695,-0.130302,0.178899,-0.341314
5431.91,0.986722,0.503244,3,7,0,-5420.88,-1.55166,-0.0326308,0.0144818,0.125337,-0.0976216,-0.166267,-0.0482442,0.0222692,-0.128163,-0.0602323,-0.0714715,0.12033,0.151679,0.0691994,-0.0216967,0.0161198,0.0682208,-0.0282027,-0.00538694,0.0300117,0.0152728,0.00975816,-0.00639168,0.00187286,-0.0293618,7.68882,0.0404632,-0.00441132,-0.0520918,0.0502912,-0.581762,-0.442101,-0.183675,-0.0496453,-0.458999,-0.263432,0.960873,0.665081,0.598466,-0.0218052,0.122906,0.183923,-0.0692866,-0.0162442,0.101287,0.0472538,-0.0105536,-0.0884787,-0.0213412,-0.387457
5429.56,0.602747,0.503244,3,7,0,-5414.94,-1.55708,-0.0305109,0.0254056,0.120545,-0.105125,-0.160843,-0.0399126,0.0208258,-0.125379,-0.0595941,-0.0602098,0.116218,0.154148,0.0745819,-0.00822107,0.0192316,0.0745396,-0.036322,-0.00551465,0.0280463,0.0164343,0.0108928,0.00093982,0.00447857,-0.0267956,7.80089,-0.0143531,0.00118963,-0.0479052,0.048919,-0.567687,-0.414836,-0.188519,-0.0506671,-0.479004,-0.161052,0.934979,0.66161,0.653431,-0.00602743,0.137774,0.200716,-0.077472,0.00120092,0.115844,0.0800075,0.0209861,-0.0370545,0.029195,-0.353593
5424.84,0.87299,0.503244,3,7,0,-5418.16,-1.55224,-0.0344224,0.0216577,0.116524,-0.111438,-0.16553,-0.0567978,0.0165215,-0.120596,-0.0585177,-0.0788522,0.120778,0.15271,0.0753024,0.00876513,0.0149704,0.0558618,-0.0423353,-0.00303598,0.0157434,0.0140616,0.0139022,-0.0132665,0.0105177,-0.0213568,7.88995,-0.0214301,0.00139873,-0.0820683,0.034227,-0.611673,-0.509358,-0.186822,-0.0498781,-0.525078,-0.315632,0.99197,0.649485,0.659621,0.00228712,0.104328,0.151239,-0.107162,-0.0142948,0.0469957,0.0481234,0.0147681,-0.106869,0.14538,-0.281824
5424.03,0.909565,0.503244,3,7,0,-5410.86,-1.55741,-0.00812492,0.0188931,0.155278,-0.0967553,-0.177059,-0.0582235,0.0344842,-0.128958,-0.0436649,-0.072099,0.128921,0.16229,0.0845043,-0.0368533,0.00622838,0.0796532,-0.0177886,0.00881794,0.0166337,0.0150922,0.0020461,-0.0105332,0.00671715,-0.017897,7.8313,0.060511,-0.00364423,-0.0178528,0.0781387,-0.600074,-0.498451,-0.172754,-0.0445882,-0.38241,-0.234291,1.01285,0.689409,0.72136,-0.0328878,0.117625,0.214817,-0.0432791,0.0192435,0.0443924,0.0468776,-0.038791,-0.088197,0.08498,-0.236168
5423.95,0.937362,0.503244,3,7,0,-5412.28,-1.52838,-0.0340892,0.0413961,0.1115,-0.117152,-0.156707,-0.0445884,0.0173231,-0.120712,-0.0613553,-0.086288,0.107005,0.162644,0.0599424,-0.00623873,0.0251507,0.0654016,-0.0438648,0.00186308,0.0366779,0.012861,0.0175902,-0.00413001,-0.00311054,-0.0245189,7.6302,-0.0770029,0.00798973,-0.100727,0.0150458,-0.562581,-0.401476,-0.187087,-0.0503874,-0.460924,-0.421168,0.880476,0.747554,0.530218,-0.00502275,0.137298,0.175537,-0.0911344,0.0246496,0.14464,0.0517872,0.0396223,-0.0714265,-0.0999731,-0.32355
5433.09,0.96054,0.503244,3,7,0,-5418.77,-1.55536,-0.0277829,0.0325564,0.141717,-0.0926658,-0.170241,-0.05159,0.0207123,-0.133778,-0.0440353,-0.0915431,0.123344,0.152609,0.0782936,-0.0151631,0.017647,0.0797815,-0.0286135,-0.00342524,0.0250047,0.00978073,0.0103841,-0.0120118,0.000822779,-0.0186282,7.8347,-0.0218884,0.00316493,-0.0145068,0.0857852,-0.626475,-0.524188,-0.193843,-0.0560639,-0.417932,-0.43071,0.984258,0.645068,0.684499,-0.0167392,0.141279,0.215624,-0.073483,-0.0158951,0.0778294,0.0162478,-0.00545671,-0.104483,-0.0199619,-0.245817
5431.63,0.78461,0.503244,3,7,0,-5422.58,-1.55261,-0.0142305,0.0249379,0.131542,-0.117512,-0.17176,-0.0512932,0.0229877,-0.119073,-0.067051,-0.0714343,0.117244,0.175767,0.0709596,-0.0232527,0.0142257,0.070094,-0.0329566,0.0100289,0.0351247,0.0193261,0.0206091,-0.00845377,0.00261741,-0.0220042,7.86884,0.0180193,-0.000148934,-0.0754749,0.0265732,-0.570343,-0.385825,-0.196812,-0.0398846,-0.469867,-0.2472,0.936321,0.798651,0.615523,-0.016087,0.120411,0.187672,-0.0564153,0.0555915,0.14486,0.0929536,0.0539412,-0.0871447,0.00533957,-0.290367
5428.37,0.522387,0.503244,3,7,0,-5412.98,-1.55758,-0.0192572,0.0212157,0.138696,-0.109253,-0.168263,-0.0481906,0.0180397,-0.1299,-0.0680103,-0.0698133,0.104922,0.172548,0.0655524,-0.0152566,0.016678,0.0665792,-0.0426462,0.0183579,0.0291293,0.0097613,0.0264789,-0.0157982,0.00183552,-0.0199075,7.96212,0.0227396,-0.00115749,-0.041615,0.0432645,-0.593542,-0.399322,-0.204376,-0.0582226,-0.47496,-0.261827,0.858158,0.790467,0.575541,-0.0128153,0.120512,0.178552,-0.086238,0.0664454,0.10614,0.0275548,0.0685843,-0.128528,-0.00452745,-0.262699
5424.39,0.867863,0.503244,3,7,0,-5416.58,-1.57648,-0.039366,0.0266171,0.144382,-0.108403,-0.163114,-0.0503443,0.0311296,-0.124138,-0.0601788,-0.0948441,0.115528,0.161603,0.0662014,-0.0120146,0.0127626,0.0760467,-0.0152419,-0.0176189,0.0232885,0.0263008,0.016659,0.000986756,0.00558308,-0.0400024,8.05428,-0.0236151,0.00214034,-0.0519109,0.0506579,-0.581201,-0.45836,-0.149322,-0.0500855,-0.463941,-0.472377,0.940483,0.725867,0.579782,-0.0114804,0.12633,0.205347,-0.0360217,-0.0424061,0.0937126,0.128638,0.031294,-0.058965,0.0242022,-0.52787
5423.66,0.878903,0.503244,3,7,0,-5409.33,-1.5411,-0.0217694,0.0229686,0.1143,-0.106908,-0.175816,-0.0721995,0.0237289,-0.125494,-0.0591893,-0.0823257,0.121637,0.155035,0.0901581,-0.0170699,0.00485995,0.0578281,-0.0423291,0.000216911,0.0250748,0.00373825,-7.70606e-06,-0.0102401,-0.016937,-0.0127544,7.73643,0.0179096,-0.000976769,-0.112894,0.0393047,-0.631737,-0.563777,-0.186931,-0.0440328,-0.491194,-0.358787,0.971138,0.633234,0.769732,-0.0228338,0.0871329,0.156653,-0.116211,-0.020453,0.058753,-0.0366316,-0.063276,-0.101741,-0.321227,-0.168307
5423.13,0.784758,0.503244,3,7,0,-5406.6,-1.53297,-0.0167715,0.0126645,0.108847,-0.111363,-0.1728,-0.0678555,0.0197678,-0.123871,-0.0496486,-0.0911361,0.115731,0.153811,0.072861,-0.0132781,0.00980782,0.0645998,-0.0413789,-0.00545619,0.0286047,0.00332292,0.00520474,-0.0174613,-0.014885,-0.0165661,7.75247,0.0453171,-0.00395881,-0.129675,0.0213024,-0.631972,-0.541524,-0.185343,-0.0497666,-0.44144,-0.45691,0.950129,0.665261,0.633354,-0.0229001,0.105968,0.175372,-0.122114,-0.0466184,0.0613366,-0.0538077,-0.0585882,-0.149897,-0.292208,-0.218606
5415.6,0.515575,0.503244,3,7,0,-5396.5,-1.53407,-0.0301156,0.0424139,0.154387,-0.115559,-0.135942,-0.0607256,0.016585,-0.126462,-0.0514691,-0.0720921,0.123163,0.142141,0.0628555,-0.00737436,0.030276,0.0759549,-0.0200786,-0.00654514,0.0243884,0.0272526,0.0331316,0.00578916,0.00639934,-0.0119167,7.51087,-0.0838627,0.00972041,-0.00196344,-0.0419624,-0.523773,-0.492309,-0.188126,-0.0515478,-0.42518,-0.254872,0.956844,0.624842,0.563311,0.00980124,0.160803,0.20352,-0.00276769,0.0503985,0.165809,0.211258,0.17664,0.0204508,0.0904452,-0.157252
5418.67,0.999246,0.503244,3,7,0,-5403.7,-1.56115,-0.0205379,0.0181464,0.111022,-0.0909588,-0.190761,-0.0427571,0.0246568,-0.128763,-0.0566611,-0.0874898,0.119294,0.177719,0.0772297,-0.0338414,0.0019091,0.0683065,-0.040273,0.0134184,0.0331504,-0.00607262,-0.00608771,-0.0184476,-0.00330523,-0.0283455,7.9787,0.0618685,-0.00541318,-0.0917301,0.12924,-0.632819,-0.417759,-0.2018,-0.0469591,-0.438997,-0.400078,0.978697,0.794508,0.657426,-0.0434681,0.0943491,0.184502,-0.12229,-0.00679689,0.0519588,-0.135678,-0.12858,-0.164711,-0.110466,-0.374046
5415.33,0.895755,0.503244,3,7,0,-5405.32,-1.55006,-0.0302916,0.0403973,0.157798,-0.115393,-0.140294,-0.0614879,0.0176622,-0.127988,-0.0564961,-0.0852804,0.128048,0.140152,0.0661433,-0.0165484,0.0289737,0.0781458,-0.0166344,-0.00150037,0.0156881,0.0324823,0.0372493,0.0126199,-0.00320992,-0.00579298,7.7196,-0.068577,0.00833266,-0.00371971,-0.0460266,-0.527682,-0.499107,-0.187969,-0.0455189,-0.431548,-0.36655,0.979027,0.606065,0.587196,0.00750752,0.160981,0.209215,0.0172811,0.0802302,0.152318,0.265985,0.216638,0.0625426,-0.0671172,-0.0764439
5414.97,0.989815,0.503244,3,7,0,-5404.18,-1.54527,-0.0327612,0.0311453,0.158913,-0.114045,-0.145671,-0.0677606,0.0188882,-0.120371,-0.0606682,-0.0725636,0.127364,0.139672,0.0674962,-0.0184687,0.0238068,0.0788878,-0.0236327,-0.00379073,0.0146048,0.0404192,0.031032,0.0126839,-0.005269,-0.00283052,7.74529,-0.0384736,0.00468568,-0.00783463,-0.055273,-0.524107,-0.485612,-0.184068,-0.0363442,-0.452012,-0.256375,0.982333,0.597271,0.596876,0.00558918,0.15201,0.211457,-0.00155412,0.0726756,0.148211,0.308208,0.186806,0.0660382,-0.0978305,-0.0373514
5417.58,0.933059,0.503244,3,7,0,-5394.95,-1.56207,-0.0226128,0.0215068,0.118881,-0.0985041,-0.18832,-0.0344224,0.0354495,-0.142525,-0.0551855,-0.091559,0.120113,0.181327,0.0732953,-0.0101566,0.00997181,0.0698863,-0.0393556,-0.00291682,0.0169226,-0.0120299,0.000233321,-0.0214762,0.00295754,-0.0358471,7.98755,0.024222,-0.00206404,-0.0935796,0.153943,-0.670441,-0.468306,-0.164243,-0.068288,-0.49498,-0.42804,1.02559,0.813919,0.639165,-0.0299613,0.113359,0.190596,-0.143271,-0.0784247,-0.0250506,-0.176255,-0.109134,-0.189764,-0.0142621,-0.473036
5422.04,1,0.503244,3,7,0,-5408.05,-1.56193,-0.0278184,0.0239942,0.127938,-0.102067,-0.178527,-0.0306067,0.0272907,-0.145002,-0.0560102,-0.094123,0.118323,0.175391,0.0739427,-0.00535161,0.00325021,0.0758777,-0.0418911,0.00316122,0.0244559,-0.00525548,0.00337621,-0.0224654,0.00729169,-0.0319197,8.037,0.00356282,-0.000254898,-0.052135,0.134717,-0.652077,-0.462985,-0.183883,-0.0725994,-0.496941,-0.450073,1.00234,0.780929,0.649811,-0.0212586,0.106986,0.205849,-0.133023,-0.040466,0.0220637,-0.123931,-0.0846174,-0.18432,0.0691656,-0.421211
5421.11,0.961936,0.503244,3,7,0,-5406.34,-1.5423,-0.0106282,0.0484119,0.152309,-0.102727,-0.179083,-0.0586205,0.00567461,-0.12554,-0.0648447,-0.0789426,0.12693,0.180146,0.0658437,-0.0157565,-0.00708351,0.0707997,-0.0303977,-0.000610128,0.0133054,0.0204579,0.0180878,-0.00959123,0.00767675,-0.0323469,7.64577,-0.0582497,0.00932347,-0.00714507,0.0483905,-0.61735,-0.443024,-0.251061,-0.0475743,-0.504776,-0.289047,1.05912,0.827525,0.5762,-0.0172443,0.0786219,0.191395,-0.0766444,-0.0068192,0.0377842,0.0825117,0.0258874,-0.107057,0.0751434,-0.426848
5421.53,0.910578,0.503244,3,7,0,-5406.86,-1.55486,-0.0159902,0.0390444,0.130725,-0.118973,-0.172895,-0.055835,0.0195605,-0.127269,-0.0668177,-0.0817035,0.122019,0.172208,0.0804458,-0.00977169,0.0175991,0.0806206,-0.0148248,0.00900058,0.00409063,-0.00733854,0.0230654,-0.0206704,0.00434443,-0.00902665,7.59811,-0.049899,0.00681834,-0.071668,0.0457307,-0.624117,-0.482092,-0.205093,-0.0503395,-0.532315,-0.319345,0.985714,0.750239,0.70902,-0.0127361,0.141218,0.218487,-0.0446338,0.00736952,-0.0115536,-0.0737333,0.0579545,-0.136092,0.0596716,-0.119115
5423.34,0.997851,0.503244,3,7,0,-5411.38,-1.55167,-0.0391402,0.0453262,0.133077,-0.127757,-0.164792,-0.045823,0.0153382,-0.123924,-0.0670601,-0.0917719,0.127457,0.167521,0.0715219,-0.00723041,0.0141952,0.0810602,-0.0307774,0.00588259,0.0147835,-0.0124462,0.0117978,-0.00287893,-0.0016263,-0.00643642,7.78378,-0.101917,0.0103161,-0.0617442,0.0133475,-0.586111,-0.435837,-0.208065,-0.0431969,-0.536898,-0.412109,1.03941,0.744172,0.637842,-0.00546324,0.135814,0.218927,-0.0693042,0.0212914,0.0528748,-0.07722,0.0428696,-0.0304062,-0.0404749,-0.0849346
5420.29,0.881941,0.503244,3,7,0,-5409.42,-1.5627,-0.00506244,0.0139324,0.135392,-0.0830989,-0.167027,-0.0569387,0.0286884,-0.131832,-0.0445579,-0.0724278,0.116076,0.154415,0.0705502,-0.0331369,0.0164305,0.0623726,-0.0264122,0.00044579,0.0438906,0.0368359,0.0158183,-0.0102386,0.00484794,-0.0343196,7.63689,0.0903159,-0.00652464,-0.0375309,0.0765057,-0.584172,-0.476581,-0.174332,-0.0551286,-0.344207,-0.278765,0.901426,0.683651,0.598229,-0.0271498,0.11495,0.16675,-0.046714,0.022785,0.171246,0.171168,0.00635066,-0.117363,0.0217834,-0.452879
5423.07,0.886484,0.503244,3,7,0,-5402.31,-1.56249,-0.0448388,0.0419736,0.134034,-0.128968,-0.167285,-0.0523017,0.0158817,-0.12153,-0.0668906,-0.0871601,0.122531,0.166966,0.0740388,-0.0105264,0.0145183,0.0771775,-0.0341694,0.00557069,0.0125145,-0.0120856,0.0138392,-0.00217605,-0.00338971,-0.00550939,7.83471,-0.0932571,0.00888775,-0.0705718,0.00104435,-0.590743,-0.444608,-0.206732,-0.0406052,-0.526052,-0.383958,0.996334,0.733588,0.656892,-0.00761495,0.131409,0.208533,-0.076757,0.0220118,0.0472503,-0.0707016,0.0552543,-0.0263494,-0.0697529,-0.0727016
5423.61,0.967876,0.503244,3,7,0,-5410.36,-1.56957,-0.0372131,0.0256352,0.14004,-0.126116,-0.171763,-0.0749888,0.0198686,-0.140962,-0.0531985,-0.0798025,0.131448,0.155897,0.0790855,-0.0298837,0.0171393,0.0695494,-0.0291258,0.0168733,0.020217,0.0228559,0.0325867,-0.00368596,0.00819914,-0.018713,8.0451,0.00657385,-0.000371702,-0.0841815,-0.0409051,-0.623634,-0.566056,-0.212541,-0.0543628,-0.414644,-0.296556,1.00623,0.66526,0.682804,-0.0141634,0.124972,0.18589,-0.0310615,0.0964291,0.116911,0.152031,0.140088,-0.0468271,0.109517,-0.246936
5416.86,0.752387,0.503244,3,7,0,-5406.71,-1.5462,-0.0105335,0.0318741,0.118502,-0.089909,-0.179903,-0.0320126,0.0278186,-0.112922,-0.0537807,-0.0925811,0.102194,0.169084,0.057806,-0.0101211,0.0129882,0.0704149,-0.031716,-0.016081,0.0381187,0.00337201,-0.00286197,-0.022178,-0.000578484,-0.0285629,7.4873,-0.012311,0.00315128,-0.0729166,0.135244,-0.609054,-0.359561,-0.151917,-0.0472155,-0.441893,-0.492585,0.879052,0.788458,0.509927,-0.0256546,0.120237,0.191321,-0.112988,-0.0939725,0.077845,-0.0815118,-0.118923,-0.184774,-0.0629461,-0.376915
5416.01,0.978513,0.503244,3,7,0,-5404.32,-1.58694,-0.0355207,0.0242662,0.152077,-0.121825,-0.147157,-0.062506,0.0150901,-0.146471,-0.0562141,-0.0770935,0.148446,0.157729,0.0768231,-0.0284932,0.0100891,0.0703835,-0.0291866,0.0165487,0.0139844,0.00834419,0.0260131,0.00514361,0.000193259,-0.0152015,7.88951,0.0038164,-3.16406e-05,-0.0158344,-0.0367664,-0.549229,-0.540822,-0.234985,-0.0545109,-0.457784,-0.236871,1.15129,0.680676,0.665908,-0.013637,0.112297,0.18854,-0.0363105,0.0890816,0.0888087,0.0756755,0.126173,0.00435441,-0.0246933,-0.200598
