# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/vi_normal_sens_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_sens_pdw2_upload_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,gamma.1,gamma.2,gamma.3,gamma.4
-2854.81,0.831324,0.366441,4,15,0,2896.33,5.66638,5.8255,5.95216,5.90656,5.93629,5.89266,5.9201,6.05763,5.59902,5.50558,5.88605,5.98623,5.80173,6.12804,5.99542,5.71909,5.79236,5.76761,6.01775,5.96073,5.7113,5.78392,5.60175,5.55467,5.84231,6.1135,6.01031,5.71582,6.13712,6.01746,5.39437,6.03732,5.99478,5.62522,6.18977,6.08147,5.67173,6.11248,5.89205,5.83398,5.59276,5.55784,5.72699,5.71623,5.9484,5.92016,5.21432,6.07505,5.85808,5.89841,5.77857,6.24948,-0.00155996,0.104773,0.0114723,-0.0474555,-0.0320766,0.0385541,0.370368,0.234351,-0.615949,-0.868839,-0.105908,0.794621,-0.102589,-0.093011,0.183095,0.213692,0.0910224,0.00601139,0.0084893,0.0972864,-0.0367016,0.0189471,0.0363882,0.00297686,0.0390637,-0.00232717,-9.36163e-05,-0.0261082,0.96641,0.138515,-0.0405932,0.00352755,-0.124981,0.02438,-0.880048,-0.733706,-0.237692,0.906395,-0.793661,-0.251945,1.4638,0.955881,0.80672,0.0144756,0.146836,0.265832,-0.0513036,0.0971615,0.164761,0.0258837,0.157684,-0.0603622,-0.0499215,-0.344507,-0.0166305,0.056212,0.132154,-0.00884887
-2856.69,0.855685,0.366441,4,15,0,2892.75,5.48384,5.85735,5.98649,6.00428,5.72273,5.97285,5.89018,6.01917,5.57029,5.75298,6.01608,6.14188,5.94687,5.78379,5.65216,5.73652,5.85141,5.688,5.94715,5.72473,5.54513,6.03341,5.67731,5.77349,5.83085,5.88436,6.06476,6.04651,6.16188,6.26081,5.42673,5.88375,6.02918,5.67049,6.17303,6.08123,5.63803,5.92921,5.66804,5.69579,5.50994,5.63621,5.74818,5.87456,6.09313,5.92818,5.45532,6.06388,6.04441,5.78719,5.89953,6.43957,-0.038064,0.106332,-0.0617535,-0.0175849,-0.0107836,0.0630604,0.378301,0.286914,-0.580337,-0.850481,-0.0967016,0.835797,-0.0856717,-0.109902,0.18172,0.215851,0.103849,0.0175783,0.0197787,0.0812768,-0.0249769,-0.0146554,0.0314131,0.0344346,-0.0286338,-0.0062618,-0.00840451,-0.00577675,0.954643,0.136065,-0.257332,0.0269076,-0.0160419,0.176782,-0.732943,-0.669309,-0.192911,0.943821,-0.773723,-0.428987,1.49135,0.941239,0.882481,0.00974,0.152124,0.224192,-0.0730155,-0.0542758,0.0962508,0.137166,-0.185024,-0.0572094,-0.15866,-0.0762263,-0.0195921,0.0762864,-0.440123,-0.003279
-2851.02,0.922674,0.366441,4,15,0,2896.78,5.60609,5.78298,6.00562,5.87369,5.9432,5.8135,5.93724,5.99161,5.59563,5.58746,5.96923,6.01925,5.86388,5.96603,5.94514,5.70691,5.78219,5.68856,6.06557,6.0826,5.70128,5.73304,5.6576,5.61343,5.72258,6.11454,5.94665,5.72068,6.02745,6.0245,5.69486,6.06234,5.85586,5.73337,6.2337,5.89996,5.67207,6.05944,5.84566,5.88559,5.66149,5.68726,5.72184,5.84078,5.92338,5.81441,5.44583,6.02517,5.85522,5.94947,5.77241,6.14036,0.00334344,0.0598343,-0.0132458,-0.046483,-0.0416446,0.0413856,0.362736,0.243593,-0.609755,-0.866406,-0.101974,0.805396,-0.0831184,-0.0905898,0.157766,0.21847,0.0913169,0.00449101,0.00611852,0.10424,-0.0397753,0.0155402,0.0434507,0.00630143,0.0287699,-0.00343286,-0.0159368,-0.0313415,0.962013,0.150272,-0.113214,0.00888187,-0.133178,0.0546667,-0.856047,-0.703353,-0.222514,0.905052,-0.671992,-0.291477,1.28343,0.982661,0.805612,0.00659029,0.15239,0.28576,-0.0745853,0.0652002,0.163342,0.00719809,0.0764087,-0.093326,-0.338551,-0.413562,-0.0131311,0.0375865,-0.0519726,-0.00866754
-2851.7,0.683117,0.366441,4,15,0,2895.97,5.66048,5.89003,5.84374,6.00982,5.71822,5.92596,5.92076,5.98745,5.53105,5.83204,5.8952,6.16525,5.93626,5.82331,5.70446,5.71739,5.82587,5.64821,5.94303,5.64704,5.69666,6.04961,5.72499,5.72703,5.88415,5.89125,6.03653,5.98408,6.18057,6.10853,5.32893,5.96089,5.99335,5.66446,6.17159,6.1113,5.68225,5.9011,5.74283,5.73045,5.55591,5.65117,5.76439,5.86716,5.99348,5.93174,5.62567,6.11856,6.02602,5.82074,5.89467,6.40527,0.000741212,0.133548,-0.0390747,0.000594271,-0.0310421,0.0575012,0.38857,0.266859,-0.589313,-0.843677,-0.10461,0.83106,-0.0880949,-0.102138,0.181808,0.228981,0.106542,0.00906481,0.0275427,0.0811588,-0.0266523,-0.00808662,0.0219181,0.0363612,-0.0196291,-0.0116154,0.000180513,-0.002896,0.958265,0.191339,-0.24298,0.0233141,-0.00605177,0.140516,-0.748485,-0.625857,-0.236673,0.943227,-0.773794,-0.348142,1.49102,1.00391,0.905495,0.00495101,0.167307,0.224061,-0.0720007,-0.0306704,0.0671157,0.159653,-0.138403,-0.0753698,-0.00217629,-0.0382137,0.00641311,0.0853105,-0.290133,0.000110812
-2853.57,0.940508,0.366441,4,15,0,2892.13,5.5238,5.86017,6.00677,5.96165,5.91533,5.83621,5.96857,6.00602,5.62975,5.47361,5.92609,5.96892,5.81321,5.86708,5.92583,5.76801,5.90642,5.8121,6.03822,6.03457,5.57955,5.73872,5.5522,5.70588,5.88137,6.11269,6.0229,5.70853,6.15212,5.92379,5.52072,5.89034,5.87266,5.66765,6.21407,6.06864,5.71072,6.07577,5.92138,5.79017,5.65832,5.72943,5.75601,5.81842,5.96724,5.89304,5.32402,6.01007,5.83831,5.97576,5.84472,6.0106,-0.0288291,0.041528,-0.0422243,-0.0565743,-0.00495957,0.0563471,0.368345,0.241784,-0.619892,-0.867887,-0.0930442,0.798334,-0.082058,-0.0932393,0.156569,0.204262,0.0710342,0.0037836,0.00628738,0.101509,-0.0320385,0.010442,0.0534804,0.00468283,0.0169204,-0.0134221,-0.00659866,-0.0190298,0.959021,0.157812,-0.171304,0.0189276,-0.155133,0.0367485,-0.896332,-0.714097,-0.174153,0.894063,-0.655052,-0.333329,1.28248,0.956578,0.637393,0.00487426,0.14929,0.278491,-0.0613437,0.0441123,0.192575,-0.0167288,0.0168939,-0.122122,-0.151369,-0.251105,-0.0320644,0.035152,-0.256677,-0.0105492
-2861.5,0.685222,0.366441,4,15,0,2898.37,5.67869,5.82925,5.93964,5.95011,5.75812,5.86705,5.81375,6.01449,5.57016,5.71407,6.0004,6.19897,5.85326,5.70394,5.75075,5.74753,5.61833,5.66986,5.88503,5.91566,5.79297,5.88797,5.86388,5.56484,5.76749,6.12521,5.98321,5.77045,6.2498,6.28366,5.39245,6.09555,6.10948,5.72911,6.16112,6.19602,5.7063,5.93395,5.71416,5.78975,5.772,5.6698,5.76911,5.81513,5.95191,5.79117,5.57572,6.13694,6.03835,5.82524,5.94635,6.41034,0.00688553,0.143822,-0.00435508,0.00279893,-0.0352413,0.0891501,0.395791,0.251749,-0.571346,-0.840307,-0.095532,0.812011,-0.110057,-0.0942714,0.183026,0.230853,0.0791339,0.0134588,-0.00188683,0.092071,-0.0216548,-0.00724097,0.0523993,0.0145313,0.0275607,-0.0108048,0.00540847,-0.018977,0.965547,0.173344,-0.474475,0.0460788,-0.0171587,0.0938084,-0.70571,-0.572787,-0.199136,0.919095,-0.839144,-0.256488,1.49191,1.0859,0.708157,0.0183549,0.119263,0.252146,-0.026828,0.0159846,0.222669,0.0744863,0.0917952,-0.0932656,0.0601398,-0.250409,0.00833006,0.0817939,-0.0350516,0.000521908
-2860.56,0.950448,0.366441,4,15,0,2902.63,5.72233,5.70737,6.01537,5.91994,5.8763,5.83778,5.88496,5.99099,5.62914,5.7773,6.03493,5.96706,5.97337,6.19615,5.85617,5.78048,6.07189,5.6888,6.06252,5.79188,5.58505,5.92064,5.6041,5.74364,5.92417,5.84121,6.07769,5.85388,6.10656,5.93787,5.53881,5.90292,5.70891,5.66876,6.20233,6.03334,5.59119,6.06162,5.77589,5.86887,5.44229,5.60404,5.8808,5.82536,5.96391,6.07943,5.65418,6.04004,5.88698,5.90785,5.73775,6.22523,-0.0457546,0.0882935,-0.0276976,-0.00478874,-0.0327597,0.0371662,0.364556,0.251337,-0.625199,-0.874311,-0.103384,0.833556,-0.0727469,-0.101485,0.170595,0.219401,0.110832,-0.00293373,0.0278357,0.0955207,-0.0532521,0.00256022,0.0209815,0.0294731,-0.022607,-0.0107082,-0.0260443,-0.0260942,0.95378,0.154068,-0.0837543,0.00692123,-0.130567,0.0775692,-0.861928,-0.73656,-0.233684,0.944903,-0.682449,-0.388862,1.42148,0.931329,0.93796,-0.0181183,0.18821,0.264489,-0.163174,-0.0444381,0.00631128,0.0580432,-0.215094,-0.139024,-0.506813,-0.344322,-0.0215775,0.0569542,-0.200482,-0.000892941
-2852.33,0.918996,0.366441,4,15,0,2900.19,5.70477,5.89508,5.90811,5.91228,5.73964,5.93339,5.88339,6.02043,5.50577,5.57828,5.89315,6.12816,5.7708,5.78767,5.80291,5.75136,5.67325,5.75461,5.87192,5.88152,5.75135,5.74564,5.73627,5.61556,5.77915,6.0501,6.00246,5.93811,6.21112,6.24402,5.49522,5.97587,6.11223,5.66782,6.16577,6.25929,5.73461,5.99425,5.82372,5.72186,5.78424,5.62619,5.85224,5.88147,6.02367,5.85038,5.39033,6.08191,5.95929,5.84093,5.96978,6.26143,-0.0357403,0.0942588,-0.02403,0.00686566,-0.0306,0.0657651,0.384751,0.251974,-0.578943,-0.833562,-0.0880004,0.799448,-0.110419,-0.105545,0.187339,0.208962,0.0898643,0.0267426,0.00938465,0.0813918,-0.00785328,-0.00625934,0.0501982,0.0116941,0.0308457,-0.00944353,0.00740637,-0.0190919,0.966775,0.156313,-0.291395,0.0285249,-0.0359935,0.121523,-0.770123,-0.656418,-0.161171,0.904081,-0.866109,-0.352094,1.48489,0.944577,0.792747,0.0302997,0.127562,0.222741,0.00989891,0.0226895,0.219542,0.0668312,0.114467,-0.0830681,0.0951046,-0.251924,-0.0121705,0.0591975,-0.184883,0.00128022
-2849.8,0.962023,0.366441,4,15,0,2884.87,5.64059,5.86614,6.01723,5.93246,5.93622,5.86497,5.96565,5.98645,5.67728,5.75459,6.0736,6.09716,6.00518,6.0655,5.84316,5.81028,6.03934,5.69617,6.08706,5.86396,5.56611,6.06776,5.62764,5.82945,5.93019,5.89904,6.09674,5.76531,6.16763,5.95486,5.55145,5.94583,5.81197,5.64001,6.23373,5.99468,5.64863,6.0135,5.81779,5.8856,5.46385,5.68158,5.80123,5.8776,5.95216,6.01023,5.42399,6.03123,5.98483,5.96926,5.80565,6.11494,0.006885,0.0756932,-0.0561962,-0.0204909,-0.0396947,0.0383911,0.376707,0.269524,-0.618756,-0.86789,-0.109775,0.836391,-0.0615038,-0.0919889,0.161751,0.228975,0.0987993,0.000809875,0.0215853,0.0921074,-0.0601875,0.0039043,0.0199192,0.0278593,-0.0245465,-0.000804717,-0.0148807,-0.0209141,0.947825,0.107296,-0.0996434,0.0079093,-0.0734288,0.11276,-0.834211,-0.67425,-0.252595,0.941157,-0.616223,-0.316486,1.37449,1.01236,0.842317,-0.00781478,0.170363,0.253517,-0.161751,-0.0133257,0.0347271,0.0881428,-0.180041,-0.0578221,-0.300676,-0.275969,0.00158417,0.057652,-0.396056,-0.00382088
-2852.53,0.344492,0.366441,4,15,0,2897.28,5.67401,5.76649,5.94285,5.87951,5.78568,5.89727,5.88212,6.02675,5.51913,5.54861,5.83301,6.05518,5.84294,5.82719,5.75201,5.67945,5.6641,5.75436,5.92458,5.88693,5.76389,5.68036,5.66711,5.5917,5.71057,6.22895,5.96765,5.97699,6.14373,6.20854,5.49364,5.9819,6.13562,5.69935,6.22297,6.09233,5.71445,6.00142,5.69969,5.685,5.66418,5.6642,5.69493,5.84108,6.02222,5.83939,5.54369,6.14249,5.86048,5.81319,5.88305,6.37601,-0.0345581,0.0860676,0.00184922,0.0174744,0.000987015,0.0546108,0.378512,0.24109,-0.57695,-0.840139,-0.083512,0.809733,-0.114491,-0.104402,0.186466,0.2053,0.0848801,0.0283288,0.00382566,0.0906318,-0.010434,-0.00644991,0.0496071,0.00887672,0.0271417,-0.0232442,-0.000504983,-0.0192517,0.974519,0.146498,-0.219633,0.0240224,-0.0728462,0.0867229,-0.753687,-0.652736,-0.136429,0.912202,-0.896646,-0.349141,1.50092,0.933576,0.754571,0.0223592,0.129305,0.249854,-0.0207216,-0.0140662,0.17496,0.0030591,0.0507772,-0.175541,-0.0444871,-0.254033,-0.00957006,0.0475914,-0.00365719,0.00325839
-2849.42,0.980425,0.366441,4,31,0,2892.3,5.64911,5.95602,5.93047,5.93357,5.94269,5.93473,5.96363,5.98686,5.63343,5.72562,5.94209,6.07049,5.92171,6.0875,5.88618,5.73795,5.99641,5.67864,6.06956,5.78699,5.52032,6.01081,5.63076,5.74354,5.89389,5.82517,6.09024,5.91322,6.15473,6.02935,5.5553,6.00077,5.8962,5.61898,6.17481,6.01905,5.63984,5.95218,5.96729,5.84501,5.46141,5.6013,5.88271,5.81226,5.98098,5.91582,5.45029,6.0072,6.04716,5.89121,5.80068,6.23256,-0.00516758,0.0716711,0.0221989,-0.0251212,-0.0657329,0.0496215,0.359091,0.256627,-0.61687,-0.876894,-0.117476,0.8203,-0.0663428,-0.100749,0.166366,0.233896,0.0940593,0.00576018,0.0190386,0.0901249,-0.055907,0.0156192,0.0373911,0.0414189,-0.0123573,0.00568214,-0.00344365,-0.0226034,0.949859,0.12279,-0.187558,0.0139639,-0.127727,0.0686416,-0.860274,-0.721443,-0.282461,0.924243,-0.61853,-0.36786,1.38604,1.06034,0.805612,0.00950457,0.161516,0.245983,-0.108737,0.0754954,0.153606,0.210383,-0.0902286,-0.00918902,-0.102426,-0.29826,-0.011758,0.0345483,0.18945,-0.00468426
