lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28
# Adaptation terminated
# Step size = 0.570429
# Diagonal elements of inverse mass matrix:
# 0.000168011, 0.000162323, 0.000155924, 0.000164229, 0.00016694, 0.000157507, 0.000183601, 0.000156083, 0.000162896, 0.000171759, 0.000150171, 0.000180004, 0.000139449, 0.000192448, 0.000133819, 0.000150646, 0.000155075, 0.000163454, 0.000152013, 0.000152615, 0.000165268, 0.000169683, 0.000134891, 0.000172858, 0.000150941, 0.000168475, 0.000151173, 0.000174461, 0.000159253, 8.94431e-05
-2999.25,0.891121,0.570429,3,7,0,3014.09,5.8919,0.0393093,0.024404,-0.0706514,0.0413904,-0.0986949,-0.0438697,0.389945,0.232598,-0.590386,-0.842902,-0.0986378,0.832785,-0.0495008,-0.100914,0.1549,0.208708,0.0878746,-0.00655403,0.0367196,0.0925304,-0.0435233,0.0111505,0.0268017,0.0313131,0.00462606,-0.00244649,-0.0241167,-0.0270026,0.960539,0.356275,-0.0249711,-0.36614,0.0346329,0.0742958,-0.0081812,-0.0306723,0.041089,-0.741953,-0.585132,-0.207814,0.938331,-0.551867,-0.420606,1.29118,0.934121,0.755344,-0.00911318,0.20569,0.257807,-0.0981833,0.0361324,0.0855481,0.127129,-0.0496566,-0.0888774,-0.474807,-0.356642
-3000.11,0.765405,0.570429,3,7,0,3016.53,5.85561,0.0447344,-0.00510977,-0.101529,0.0563109,-0.0930059,0.0100977,0.38299,0.248676,-0.63229,-0.854497,-0.088913,0.835143,-0.0228592,-0.0849153,0.159927,0.224044,0.104563,-0.018853,0.00728157,0.0864178,-0.0193657,0.00460086,0.0425124,0.0211332,0.0178761,-0.0154652,-0.00252742,-0.0261711,0.977574,1.06691,-0.0721162,-0.39074,0.0346774,-0.0770332,0.0100798,-0.0640109,0.138184,-0.844301,-0.627087,-0.206161,0.938995,-0.421674,-0.236322,1.28921,0.989276,0.89402,-0.0180443,0.136175,0.241857,-0.033756,0.0255489,0.151629,0.0715375,0.0086297,-0.143482,-0.0930664,-0.345659
-2998.74,0.979008,0.570429,3,7,0,3009.64,5.89534,0.0373899,0.0221551,-0.0663391,0.0415998,-0.0873128,-0.0468406,0.379771,0.232919,-0.588463,-0.847812,-0.0948486,0.822424,-0.0617128,-0.110122,0.162428,0.213897,0.0998782,-0.00867048,0.0124548,0.104875,-0.0428902,0.00470598,0.00851716,0.0203842,-0.00864673,-0.0249599,-0.024352,-0.0182273,0.969294,0.447788,-0.0310434,-0.391732,0.0367767,0.0945656,-0.00946962,-0.0551377,0.0661589,-0.757581,-0.652667,-0.207328,0.933735,-0.659786,-0.482901,1.37996,0.92645,0.862415,-0.0255731,0.171906,0.292899,-0.149179,-0.0541316,-0.0559751,-0.00167406,-0.16572,-0.211047,-0.462669,-0.24074
-2999.49,0.98781,0.570429,3,7,0,3009.03,5.859,0.0452209,0.00682169,-0.103302,0.0589012,-0.0929452,0.00474836,0.381967,0.245709,-0.628132,-0.856244,-0.0844786,0.830221,-0.0177038,-0.08395,0.16409,0.227477,0.100793,-0.0106647,0.0170566,0.0742519,-0.0227012,0.00411489,0.0460652,0.0219439,0.0204969,-0.0152445,0.00458531,-0.0304451,0.976048,0.877315,-0.0584668,-0.425598,0.0376757,-0.0583275,0.00798921,-0.0782988,0.137497,-0.847548,-0.656501,-0.194017,0.931125,-0.410097,-0.215048,1.32296,1.01996,0.861185,-0.0104877,0.139024,0.207461,-0.0374213,0.0308036,0.171452,0.0806598,0.023257,-0.14199,0.0242623,-0.402108
-3000.82,0.723021,0.570429,3,7,0,3016.52,5.88911,0.0543108,0.0163845,-0.0763226,0.056122,-0.11674,-0.0299274,0.36616,0.256423,-0.615655,-0.854244,-0.0901652,0.814385,-0.0251473,-0.0932774,0.165269,0.219751,0.101271,0.0056579,0.0290815,0.0812382,-0.0279492,-0.00234658,0.010981,0.0267798,0.0138599,-0.0503943,-0.0175322,-0.0176386,0.979112,0.793561,-0.0532044,-0.495211,0.0479407,0.0297496,-0.00508872,-0.0791971,0.163094,-0.876578,-0.749602,-0.205527,0.910529,-0.513913,-0.309438,1.38381,0.962681,0.872472,-0.0182732,0.172129,0.22892,-0.123992,-0.0893388,-0.0622967,0.0103373,-0.106608,-0.357893,-0.341478,-0.232965
-3004.17,0.791826,0.570429,3,7,0,3020.06,5.87343,0.0299942,0.0155167,-0.0950368,0.0573825,-0.071338,-0.00980434,0.399581,0.207963,-0.615551,-0.853751,-0.103588,0.81203,-0.0574112,-0.0976907,0.156775,0.205847,0.0952246,-0.0152545,-0.0154674,0.0815397,-0.0385534,0.0030528,0.0366776,0.0305863,0.00512806,0.00603398,2.87798e-05,-0.0443476,0.973963,0.631799,-0.042966,-0.435075,0.0382783,-0.00559134,0.0043924,-0.054525,-0.0140743,-0.833885,-0.65428,-0.230182,0.920198,-0.572812,-0.376775,1.28961,0.905937,0.812248,-0.0136823,0.082984,0.226126,-0.0759333,0.0312452,0.143799,0.140921,-0.0284045,-0.0416299,-0.0817752,-0.585729
-3004.59,0.852129,0.570429,3,7,0,3022.67,5.89364,0.0364691,0.014301,-0.0686274,0.0405878,-0.0646275,-0.0169102,0.410939,0.257184,-0.599205,-0.835454,-0.109615,0.817584,-0.04119,-0.112731,0.164147,0.20205,0.095086,-0.000171902,0.0126008,0.0821122,-0.0445195,-0.00801089,0.0414202,0.0317345,0.0298521,-0.0229065,0.000165669,-0.0320143,0.979782,0.435601,-0.0293299,-0.288469,0.0255454,0.0263008,0.00161834,0.0699847,0.123092,-0.800519,-0.63826,-0.242614,0.923019,-0.549713,-0.495247,1.33644,0.87834,0.82947,-0.0043435,0.139421,0.228135,-0.104017,-0.0151064,0.148057,0.126886,0.0454075,-0.196336,-0.0564813,-0.422834
-3007.62,0.758427,0.570429,3,7,0,3025.55,5.85176,0.0357131,0.0163401,-0.0999428,0.064061,-0.116336,-0.0297037,0.362724,0.228598,-0.617677,-0.85462,-0.0802396,0.818032,-0.0612399,-0.0982907,0.165548,0.237982,0.115043,-0.0469351,0.0043159,0.0862061,-0.0183365,0.0240461,0.0191176,0.012049,-0.0122244,-0.023759,-0.0288665,-0.0215293,0.973982,0.96664,-0.0679703,-0.494415,0.0482261,0.0391294,-0.00608358,-0.143436,0.0988934,-0.800525,-0.639032,-0.205246,0.938389,-0.585966,-0.360513,1.3645,1.04239,0.954603,-0.0586357,0.131063,0.243431,-0.0774698,0.00453504,-0.0261148,-0.0629702,-0.191266,-0.214454,-0.548298,-0.284351
-3009.14,0.964487,0.570429,3,7,0,3025.63,5.88494,0.0510188,0.0354067,-0.0694756,0.0322177,-0.0789869,-0.00249376,0.39654,0.25414,-0.599057,-0.842755,-0.0960034,0.836772,-0.0279563,-0.105473,0.16125,0.207572,0.0788134,0.0331489,0.0074996,0.0827725,-0.0443005,0.0151948,0.0443246,0.0306342,0.0312653,-0.0157664,0.00612112,-0.0322793,0.975641,0.0723641,-0.00322065,-0.255715,0.0219509,-0.0530083,0.00865753,0.00858636,0.13444,-0.793256,-0.628177,-0.177207,0.92279,-0.506383,-0.411577,1.33853,0.957784,0.702626,0.0298506,0.130596,0.23021,-0.0741308,0.0810091,0.181489,0.145372,0.0773594,-0.146758,0.0479052,-0.426335
-2997.97,1,0.570429,3,7,0,3018.1,5.88498,0.0310023,-0.00817894,-0.0931975,0.0640318,-0.0951737,-0.0372058,0.382946,0.247716,-0.619436,-0.855325,-0.0805325,0.838829,-0.040118,-0.091865,0.162556,0.194278,0.108959,-0.0111818,0.037228,0.0884605,-0.0254227,0.00464116,0.0306316,0.0251249,-0.00400127,-0.0197203,-0.0250107,-0.0284222,0.967407,1.15911,-0.0798029,-0.563483,0.0519315,0.0683233,-0.00700324,-0.0616845,0.111496,-0.824278,-0.679665,-0.153713,0.945907,-0.537623,-0.327387,1.31632,0.80855,0.921647,-0.0248124,0.20142,0.24847,-0.0870576,-0.0293838,0.0464353,0.030875,-0.14435,-0.197818,-0.493185,-0.375391
-2998.47,0.926152,0.570429,3,7,0,3010.16,5.87137,0.0516743,0.0387928,-0.0775098,0.0347577,-0.0853469,-0.00563189,0.377194,0.229171,-0.596678,-0.849663,-0.0995651,0.821172,-0.0393567,-0.103034,0.160674,0.248329,0.0911085,-0.0141931,-0.0111053,0.0917819,-0.0406267,-0.00405332,0.0241282,0.0136776,0.0165762,-0.0215718,0.00547657,-0.0201103,0.978084,0.131471,-0.00697327,-0.250575,0.0217517,-0.0275896,0.00507761,-0.0794124,0.0819119,-0.763031,-0.602528,-0.248281,0.928184,-0.5235,-0.389175,1.36317,1.14338,0.798918,-0.0175271,0.103681,0.254649,-0.108379,-0.0241169,0.0660716,0.0254523,0.00328454,-0.161359,0.0591325,-0.265611
-2994.6,0.94165,0.570429,3,7,0,3007.67,5.88952,0.0462391,-0.00418993,-0.0943488,0.0683735,-0.09377,-0.0300803,0.36394,0.238634,-0.610401,-0.856963,-0.0914085,0.827488,-0.0362225,-0.101729,0.165607,0.201922,0.106564,-0.00400152,0.0262706,0.0853314,-0.0300649,0.0180231,0.0371786,0.0220168,0.00570046,-0.0140326,-0.0192266,-0.0188429,0.978477,1.16721,-0.0791249,-0.592289,0.0547663,0.042113,-0.00411197,-0.0967487,0.0864264,-0.825051,-0.706561,-0.193413,0.932532,-0.519056,-0.394047,1.33205,0.861823,0.907998,-0.00828049,0.174416,0.239054,-0.0636082,0.0522966,0.113472,0.0595629,-0.0567293,-0.139868,-0.373551,-0.248871
-3001.48,0.508043,0.570429,3,7,0,3015.71,5.90049,0.0481232,-0.0125159,-0.103139,0.0676015,-0.0874,-0.030306,0.361773,0.251757,-0.617372,-0.85727,-0.102158,0.806723,-0.0344732,-0.101026,0.165121,0.200735,0.0956814,0.00856579,0.0160541,0.0786967,-0.0277889,0.0151792,0.028914,0.0170063,0.00552251,-0.00853467,-0.00591592,-0.0170363,0.968142,1.27034,-0.0849204,-0.579839,0.0520344,0.0518995,-0.00435945,-0.0808576,0.111586,-0.893609,-0.756071,-0.222264,0.904974,-0.522582,-0.38304,1.34455,0.881696,0.824003,0.00583736,0.14351,0.219581,-0.0536582,0.0533982,0.0988489,0.0578,-0.0268817,-0.0886745,-0.135791,-0.22501
-3002.33,0.948522,0.570429,3,7,0,3012.32,5.8527,0.0319208,0.0375047,-0.0669733,0.0340884,-0.0965361,-0.0118307,0.401341,0.222455,-0.599086,-0.845223,-0.0784491,0.848806,-0.0445402,-0.10118,0.158842,0.241993,0.102974,-0.0291821,0.0141247,0.101835,-0.0375011,-0.0118322,0.0251827,0.0235845,0.00651394,-0.0310764,-0.0142314,-0.0320389,0.977999,0.128764,-0.00988907,-0.258981,0.0245862,-0.0211847,0.00308178,-0.0565907,0.0828023,-0.707894,-0.540027,-0.179864,0.963214,-0.541863,-0.396547,1.34282,1.07536,0.884797,-0.0434743,0.170554,0.28448,-0.13657,-0.0956117,0.0139708,0.0115061,-0.114049,-0.261866,-0.310067,-0.423159
-3000.92,0.994276,0.570429,3,7,0,3014.64,5.89589,0.0476064,-0.0154228,-0.107023,0.0533054,-0.0762829,-0.0200287,0.374451,0.25813,-0.610909,-0.853076,-0.0974195,0.815776,-0.0221302,-0.0985916,0.165805,0.193968,0.111677,-0.00612517,0.00231592,0.077501,-0.0387569,0.0168068,0.0209113,0.0170023,-0.000161949,-0.0100481,-0.0104324,-0.0281236,0.977292,1.17536,-0.077078,-0.442177,0.0366605,0.0343868,-0.000789412,-0.0339457,0.129315,-0.84414,-0.751977,-0.213859,0.919752,-0.463197,-0.369181,1.34528,0.800307,0.948223,-0.0140786,0.113433,0.216066,-0.100475,0.028913,0.0364505,0.0253718,-0.0833449,-0.122436,-0.235899,-0.371447
-3003.2,0.819673,0.570429,3,7,0,3017.4,5.89429,0.068224,0.0179916,-0.0859278,0.0576336,-0.0761416,-0.0100617,0.376459,0.250924,-0.599176,-0.847173,-0.0807837,0.802589,-0.0401941,-0.109588,0.172487,0.218542,0.0931818,-0.000499941,0.00741112,0.0810428,-0.00647426,0.0164826,0.0430247,0.00679369,0.0188941,-0.0102027,-0.0348369,-0.0323224,0.972529,0.728326,-0.0478915,-0.41549,0.0387413,-0.00718552,0.00358333,-0.0687957,0.154046,-0.826298,-0.724219,-0.172513,0.900403,-0.531186,-0.439081,1.40206,0.998595,0.795059,-0.00924246,0.130522,0.229272,-0.010834,0.0387077,0.122631,-0.0388021,-0.0141182,-0.157268,-0.673465,-0.426904
-2997.26,0.931433,0.570429,3,7,0,3016.42,5.86788,0.0167196,0.0104946,-0.078077,0.0385915,-0.10236,-0.0234926,0.385194,0.239504,-0.616752,-0.863756,-0.0968212,0.819809,-0.0400844,-0.10587,0.154557,0.222249,0.110069,-0.00661318,0.0153549,0.113748,-0.0498075,0.01883,0.0217998,0.0186336,-0.0017516,-0.0151831,0.00829602,-0.024761,0.983251,0.589038,-0.0430786,-0.293136,0.0274526,0.00964667,-0.00127291,-0.0608633,0.0989412,-0.851519,-0.710269,-0.228084,0.928446,-0.544625,-0.434588,1.28924,0.948605,0.955066,-0.0113998,0.189875,0.315887,-0.122379,0.0418935,0.0473514,0.0419574,-0.0813105,-0.127531,0.100156,-0.327035
-2996.53,0.81068,0.570429,3,7,0,3012.71,5.89309,0.0545972,0.0120436,-0.0869902,0.0594583,-0.0802647,-0.0296192,0.372499,0.231406,-0.603282,-0.839497,-0.100804,0.83785,-0.0393157,-0.0945274,0.167526,0.224454,0.082543,-0.0083549,0.00854968,0.0683657,-0.0229729,-0.0154297,0.0428744,0.0233334,0.0178041,-0.0279009,-0.0138391,-0.0283808,0.964957,0.791464,-0.0509886,-0.55307,0.0496442,0.0623927,-0.00446177,-0.0701143,0.0733225,-0.761876,-0.557587,-0.224117,0.938996,-0.522845,-0.323609,1.39091,1.04458,0.710581,-0.0195873,0.112972,0.191748,-0.0769642,-0.0712003,0.115757,0.0395046,-0.0396367,-0.235578,-0.29637,-0.374844
-3001.99,0.57272,0.570429,3,7,0,3019.16,5.86439,0.0388671,0.0179813,-0.0734693,0.0237836,-0.0996534,-0.00275154,0.380095,0.259718,-0.608751,-0.855589,-0.0870359,0.803055,-0.0408823,-0.119072,0.15562,0.224837,0.118029,-0.0193349,-0.0024732,0.0960217,-0.0374119,0.000276898,0.0248619,-0.00935233,-0.00848406,-0.0168337,-0.0122161,-0.0175243,0.976796,0.421913,-0.029994,-0.0873515,0.00902185,-0.0459703,0.005455,-0.0534594,0.18006,-0.849084,-0.747988,-0.208749,0.915222,-0.543359,-0.56664,1.28681,0.951185,1.01405,-0.0309641,0.128435,0.26701,-0.125881,-0.051206,0.0207784,-0.148438,-0.130038,-0.147035,-0.247646,-0.231455
-3001.97,0.934908,0.570429,3,7,0,3016.76,5.89702,0.0581327,0.00723105,-0.0920428,0.0536416,-0.0974006,-0.00679973,0.396228,0.230242,-0.578429,-0.875161,-0.0947558,0.82511,-0.0295589,-0.096542,0.158305,0.218168,0.0949209,-0.0153965,0.0185128,0.0834055,-0.0318478,-0.000415146,0.0505986,0.0239412,0.0358224,-0.0169186,-0.0222591,-0.0296967,0.971285,0.757842,-0.0501856,-0.402295,0.0365918,-0.0373993,0.00531252,-0.0521442,0.0169782,-0.738308,-0.714389,-0.216479,0.928436,-0.4457,-0.359212,1.27818,0.976932,0.818857,-0.0153861,0.154706,0.233407,-0.0614859,0.0172952,0.187454,0.0864384,0.0742808,-0.179987,-0.447092,-0.392224
-3000.53,1,0.570429,3,7,0,3013.26,5.85305,0.00969905,0.0199053,-0.078073,0.0478532,-0.0898105,-0.0223393,0.364611,0.251298,-0.633382,-0.833476,-0.0841924,0.828063,-0.0392161,-0.100826,0.161964,0.229127,0.106843,-0.00792835,0.0111048,0.0967805,-0.0429973,0.00712783,0.00833974,0.0136711,-0.0130364,-0.0271291,0.00217593,-0.0240872,0.975298,0.59188,-0.0424103,-0.400332,0.0368155,0.0277611,-0.00220466,-0.0862852,0.192561,-0.855639,-0.606302,-0.189896,0.935919,-0.562672,-0.380352,1.37589,0.996035,0.918655,-0.0252257,0.157115,0.269427,-0.149367,-0.0482165,-0.0583303,-0.038585,-0.177719,-0.205905,-0.0063719,-0.318136
-3004.17,0.811207,0.570429,3,7,0,3018.17,5.89752,0.0243702,0.00532464,-0.126682,0.0521169,-0.0717708,-0.0342637,0.375079,0.262693,-0.618564,-0.845316,-0.0811252,0.833348,-0.0427509,-0.0967555,0.162724,0.234771,0.106663,-0.0191759,0.00994139,0.107658,-0.0405801,0.00826804,0.0261056,0.012541,-0.0146623,-0.0106108,-0.00264628,-0.0360219,0.971043,0.801525,-0.0524835,-0.475317,0.0370727,0.0908063,-0.00697076,-0.0610781,0.1916,-0.793347,-0.595855,-0.188977,0.945879,-0.549205,-0.341664,1.371,1.03147,0.913664,-0.0300467,0.171214,0.299607,-0.122903,-0.0172361,0.0324492,-0.0278298,-0.166478,-0.131411,-0.113437,-0.475766
-3002.64,1,0.570429,3,7,0,3017.13,5.84805,0.0515959,0.0017168,-0.0553026,0.0477412,-0.0902714,-0.003858,0.372524,0.220111,-0.60976,-0.84051,-0.0977927,0.821665,-0.0332344,-0.0931456,0.157677,0.212622,0.091258,-0.00406956,0.0136284,0.0716148,-0.0282386,0.00996513,0.0144778,0.0303269,0.0188461,-0.0246923,-0.0190102,0.00332849,0.981161,0.849378,-0.0579734,-0.355962,0.0352143,-0.0451119,0.00631968,-0.0889579,0.0467178,-0.818448,-0.627634,-0.21398,0.920674,-0.486373,-0.330367,1.29794,0.953613,0.785479,-0.00456396,0.127743,0.200693,-0.063332,0.029975,0.0432026,0.134199,0.0204251,-0.165467,-0.328603,0.0439616
-3003.48,0.974968,0.570429,3,7,0,3012.89,5.90741,0.0294995,0.0344335,-0.108925,0.0449583,-0.0936685,-0.033241,0.384183,0.261682,-0.604661,-0.862584,-0.0831906,0.828796,-0.036718,-0.105523,0.166327,0.221323,0.115233,-0.0177994,0.0127665,0.0984481,-0.033768,-0.00402147,0.0528662,0.00585684,-0.00687967,-0.0177344,-0.000956904,-0.0485026,0.968898,0.3203,-0.0213035,-0.380061,0.0322613,0.0667225,-0.00642561,-0.0421089,0.165891,-0.79118,-0.70617,-0.19019,0.940762,-0.530935,-0.419524,1.35836,0.943367,0.983356,-0.0333462,0.164297,0.27451,-0.111428,-0.0568584,0.122165,-0.0927917,-0.162733,-0.195162,-0.106843,-0.640606
-3002.71,0.984193,0.570429,3,7,0,3019.17,5.90031,0.0257217,0.0228794,-0.0957873,0.0457529,-0.0938978,-0.0228886,0.374629,0.246265,-0.607297,-0.862422,-0.0868098,0.833486,-0.0336678,-0.11599,0.174804,0.221635,0.12247,-0.0125927,0.0159406,0.096611,-0.0243469,0.00129441,0.0582817,-0.000928536,-0.0221359,-0.00793819,-0.00679588,-0.0386059,0.974359,0.521482,-0.0367479,-0.375461,0.0339034,0.0194871,-0.00168017,-0.0716193,0.143302,-0.801152,-0.725352,-0.202419,0.946932,-0.535784,-0.493563,1.4098,0.936843,1.03856,-0.0258936,0.16955,0.269671,-0.0788635,-0.0309733,0.150899,-0.120385,-0.207183,-0.124167,-0.191308,-0.509894
-2996.92,0.909968,0.570429,3,7,0,3014.63,5.86319,0.0381187,0.00420144,-0.0751486,0.0428365,-0.085707,-0.016397,0.398173,0.223917,-0.618234,-0.854335,-0.0987486,0.822005,-0.0484092,-0.0881585,0.142494,0.21192,0.0903376,-0.017104,0.00354459,0.0891112,-0.0285991,0.015847,0.00770091,0.0257123,0.011529,-0.0347952,-0.00727477,-0.00644081,0.979099,0.752902,-0.0514057,-0.346399,0.0313244,0.00841557,0.00139707,-0.0515442,0.0334753,-0.838695,-0.625715,-0.213786,0.92227,-0.527194,-0.318971,1.19861,0.944914,0.778302,-0.0237731,0.131075,0.249922,-0.086082,0.0117061,-0.0236325,0.0664644,-0.0491792,-0.231717,-0.140062,-0.0850681
-2997.46,0.883876,0.570429,3,7,0,3009.35,5.88936,0.0434314,0.0259395,-0.0882642,0.0551511,-0.0911103,-0.0172921,0.35428,0.2434,-0.585102,-0.831712,-0.0726444,0.827348,-0.0364736,-0.107237,0.169608,0.223616,0.109632,-0.0126375,0.00216415,0.0814282,-0.0332038,0.00220601,0.0379188,0.00680901,-0.00131152,-0.0243834,-0.0147444,-0.039275,0.966864,0.613633,-0.0408808,-0.468838,0.043079,0.00584276,6.6839e-05,-0.0998554,0.160276,-0.717434,-0.624239,-0.153006,0.934967,-0.535821,-0.429278,1.39992,0.97294,0.931632,-0.0316376,0.118534,0.228007,-0.118613,-0.0539816,0.0517061,-0.09495,-0.149814,-0.234368,-0.332526,-0.518731
-3000.25,0.843812,0.570429,3,7,0,3011.84,5.85782,0.0369635,0.00479598,-0.0856823,0.0399864,-0.0724926,-0.0191217,0.380454,0.251023,-0.609719,-0.853653,-0.0732662,0.826762,-0.0377066,-0.098538,0.143788,0.246832,0.0885407,-0.00661809,0.0117176,0.111056,-0.0474836,0.0171885,0.0369053,0.01886,-0.0175251,-0.0274574,-0.00899177,-0.0184538,0.982213,0.664823,-0.04418,-0.34598,0.028547,0.0359647,-0.000654998,-0.0956642,0.164639,-0.799602,-0.610914,-0.158838,0.92423,-0.503193,-0.392491,1.25671,1.14594,0.769198,-0.0207533,0.179818,0.309827,-0.138048,0.00494377,0.0603987,-0.0159356,-0.204351,-0.210044,-0.192588,-0.243731
-3004.65,0.824085,0.570429,3,7,0,3016.81,5.86855,0.0517777,-0.00122675,-0.0884081,0.0611661,-0.0695303,-0.0103947,0.376217,0.23198,-0.650897,-0.841511,-0.0822278,0.827248,-0.0380441,-0.0969046,0.136872,0.227339,0.0950567,-0.00175323,-0.00146474,0.0890464,-0.0405005,0.0323907,0.0160276,0.0278478,-0.00228392,-0.0222421,-0.025219,-0.018359,0.969505,1.05667,-0.0693456,-0.539706,0.0472415,0.0112065,0.00252963,-0.117678,0.139835,-0.91865,-0.603026,-0.168124,0.918194,-0.483942,-0.398144,1.17693,1.02778,0.810804,-0.0137873,0.12247,0.249972,-0.10878,0.058886,-0.00516718,0.0581651,-0.125941,-0.195627,-0.478182,-0.24248
-2998.46,0.908868,0.570429,3,7,0,3019.28,5.87784,0.0335719,0.0214958,-0.0838638,0.0447552,-0.116488,-0.0138172,0.380356,0.238388,-0.620172,-0.846909,-0.107861,0.81994,-0.0598575,-0.11528,0.165438,0.203134,0.109984,-0.0113372,0.00617784,0.0837808,-0.0467973,-0.0168284,0.0158196,0.0215869,0.00761477,-0.0236369,-0.0123781,-0.0429351,0.97372,0.581982,-0.0412738,-0.341359,0.033663,-0.037638,0.00235057,-0.0399265,0.0879347,-0.854857,-0.683219,-0.244401,0.934862,-0.657134,-0.529241,1.3737,0.840568,0.943498,-0.0304401,0.128397,0.23298,-0.166521,-0.116166,-0.0224726,0.00526061,-0.104198,-0.233725,-0.297646,-0.567072
-2997.87,0.8652,0.570429,3,7,0,3013.38,5.8712,0.0548359,0.00777264,-0.089989,0.0538596,-0.0656664,-0.0246428,0.374516,0.242246,-0.590056,-0.858411,-0.0760662,0.836557,-0.0203507,-0.0835532,0.160398,0.230789,0.0946127,-0.00531118,0.0196999,0.0887592,-0.0246552,0.0223334,0.0301999,0.00796135,0.00154148,-0.0121401,-0.0159532,-0.00840366,0.963575,0.74444,-0.0472033,-0.477264,0.0402455,0.0546161,-0.00203395,-0.0937337,0.110176,-0.737471,-0.644065,-0.162362,0.934313,-0.428958,-0.223145,1.3269,1.05291,0.813051,-0.00761913,0.165429,0.248438,-0.0501607,0.0633899,0.0878532,-0.00771245,-0.0535732,-0.106286,-0.296536,-0.110993
-2997.51,0.805892,0.570429,3,7,0,3013.74,5.8827,0.0283606,0.0215485,-0.0799545,0.0459876,-0.112696,-0.0166186,0.385483,0.232629,-0.626388,-0.841633,-0.104483,0.820114,-0.062631,-0.105002,0.166433,0.212505,0.10382,-0.0188728,0.00253747,0.0928475,-0.0411524,-0.00841417,0.0242082,0.0298418,0.00995289,-0.0308156,-0.00375108,-0.0420842,0.982708,0.591221,-0.0429877,-0.341628,0.0341743,-0.0183108,0.000749473,-0.0403967,0.0838811,-0.848298,-0.622067,-0.243444,0.935313,-0.649943,-0.423673,1.38531,0.909769,0.890942,-0.0347233,0.134009,0.259143,-0.140582,-0.0804795,0.0148087,0.0491869,-0.10095,-0.266693,-0.144141,-0.555834
-2997.07,0.755159,0.570429,3,7,0,3015.18,5.87172,0.052459,0.00361836,-0.0887397,0.0536901,-0.0692533,-0.0268081,0.378575,0.243684,-0.589934,-0.859117,-0.0769381,0.825775,-0.0192619,-0.0954076,0.15687,0.231376,0.0947877,-0.00425555,0.0271584,0.0894813,-0.0249109,0.0157646,0.0301082,0.00275939,0.00299271,-0.0123666,-0.0157907,-0.00503583,0.964194,0.791858,-0.0508646,-0.469474,0.0400645,0.0586116,-0.00286696,-0.0894211,0.118936,-0.765841,-0.683039,-0.166685,0.923796,-0.425644,-0.340503,1.29718,1.05359,0.819009,-0.00644355,0.181307,0.250022,-0.0545198,0.0429973,0.0893028,-0.0325353,-0.040907,-0.101532,-0.287426,-0.0665115
-2996.95,0.85129,0.570429,3,7,0,3011.4,5.86996,0.0216997,0.0246418,-0.072671,0.047306,-0.0993983,-0.0161039,0.375104,0.237049,-0.62185,-0.841718,-0.0989842,0.829507,-0.0501893,-0.100397,0.170978,0.217689,0.0937596,-0.0184192,-0.00332075,0.0885801,-0.0289626,-0.0117721,0.0289698,0.0393939,0.0093377,-0.0284513,-0.0047041,-0.0448185,0.984497,0.535951,-0.0393421,-0.350559,0.0345062,-0.00309493,0.000665227,-0.0672814,0.0923908,-0.81413,-0.595339,-0.22463,0.9398,-0.583508,-0.369457,1.42905,0.969038,0.801485,-0.0329126,0.116897,0.248129,-0.104985,-0.0809164,0.0425593,0.107136,-0.103281,-0.258132,-0.165997,-0.591947
-3009.48,0.480258,0.570429,3,7,0,3021.65,5.87147,0.0525439,0.0481199,-0.0745131,0.0217941,-0.0917849,-0.00597114,0.37349,0.236282,-0.593522,-0.870159,-0.0768209,0.829595,-0.0361115,-0.101647,0.160053,0.22705,0.0864419,0.00613208,-0.00103159,0.09018,-0.0141826,0.00531741,0.043007,0.0407318,0.0204495,0.00542753,0.000393389,-0.0243591,0.952289,-0.160843,0.0114733,-0.0963822,0.00795946,-0.0457604,0.00641022,-0.1272,0.0778859,-0.768539,-0.685496,-0.148098,0.925599,-0.489408,-0.373238,1.30993,1.05419,0.751813,0.0173497,0.125381,0.251729,0.019158,0.0866437,0.221801,0.252128,0.0835943,-0.00955554,-0.0382677,-0.321727
