# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/sl_normal_sens_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_sens_pdw2_download_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
-3002.08,0.973351,0.578055,3,7,0,3009.85,5.85782,0.0542251,0.0230724,0.397459,0.247131,-0.606354,-0.845809,-0.0992578,0.842639,-0.0366428,-0.104106,0.166088,0.231474,0.105047,-0.0203453,0.00164802,0.0740294,-0.0310384,0.00942856,0.0239887,0.0193199,-0.00935121,-0.0336559,-0.0203133,-0.0144368,0.980526,0.23251,-0.0150265,-0.0829824,0.123398,-0.807218,-0.691784,-0.193509,0.932604,-0.471541,-0.409658,1.37033,1.02571,0.878194,-0.0380458,0.106141,0.206399,-0.112592,-0.0347268,0.000624497,-0.0182796,-0.178689,-0.249456,-0.383828,-0.190576
-3002.15,0.803677,0.578055,3,7,0,3016.12,5.90082,0.0281509,0.00452855,0.393413,0.255666,-0.604907,-0.834875,-0.107371,0.823751,-0.0721624,-0.0946487,0.168649,0.206523,0.0981436,-0.0175092,0.029752,0.0991504,-0.0317059,0.00271648,0.0331497,0.0203376,0.0230266,0.00527669,0.00275227,-0.030379,0.96761,0.447149,-0.0335511,-0.0513358,0.0906225,-0.809976,-0.632304,-0.205713,0.927702,-0.610408,-0.319193,1.3282,0.892858,0.844297,-0.00816151,0.197981,0.274643,-0.0448734,0.0512707,0.158635,0.124078,0.0886186,-0.0191573,-0.00796785,-0.401023
-3008.31,0.618758,0.578055,3,7,0,3019.4,5.88577,0.041292,-0.0040632,0.377377,0.240273,-0.608479,-0.83515,-0.10208,0.840493,-0.0528693,-0.100971,0.165754,0.205475,0.0767775,-0.018576,0.0386395,0.0858282,-0.0121079,0.00296594,0.0436682,0.0485486,0.00134116,-0.0153235,-0.0168852,-0.000869881,0.986701,0.600448,-0.042887,-0.128835,0.0479273,-0.804362,-0.602214,-0.171308,0.932264,-0.495137,-0.399461,1.32436,0.95302,0.647587,-0.0126271,0.200363,0.240701,-0.0045755,0.0388155,0.177632,0.241177,-0.0498875,-0.111309,-0.298409,-0.011483
-3004.29,0.980635,0.578055,3,7,0,3016.09,5.88678,0.0412616,-0.00829582,0.375498,0.238684,-0.605074,-0.844272,-0.102868,0.834914,-0.0422927,-0.102387,0.170286,0.209292,0.0808596,-0.0115588,0.0310389,0.0837652,-0.0133186,0.00470366,0.0378863,0.0283676,0.00280273,-0.0111203,-0.014856,-0.0145679,0.991364,0.662001,-0.0467696,-0.138017,0.0524274,-0.822396,-0.67874,-0.179276,0.923012,-0.474107,-0.395213,1.3712,0.964618,0.684092,-0.0126326,0.181211,0.234479,-0.0217055,0.0225132,0.132755,0.11303,-0.0515081,-0.108135,-0.288146,-0.192306
-3002.35,1,0.578055,3,7,0,3012.31,5.8682,0.0361341,0.0283801,0.413209,0.255213,-0.600624,-0.841051,-0.105441,0.83233,-0.0609643,-0.088266,0.167032,0.233324,0.121349,-0.0235263,0.00923259,0.0947767,-0.0440012,0.012543,0.0183467,0.017372,0.0164291,-0.0063178,-0.00119427,-0.0394151,0.957755,0.0886992,-0.00742394,-0.00839228,0.130502,-0.780735,-0.653115,-0.231685,0.936112,-0.577842,-0.245848,1.3412,0.983372,1.02917,-0.0259985,0.149182,0.262179,-0.105489,0.0305427,0.0463217,0.0516826,0.00560448,-0.109161,-0.0940964,-0.520305
-3002.68,0.702107,0.578055,3,7,0,3020.06,5.88047,0.0456898,-0.000994315,0.383347,0.247111,-0.610485,-0.839536,-0.100541,0.845096,-0.0463771,-0.112453,0.174679,0.207319,0.0778165,-0.0143949,0.0199429,0.0921321,-0.0184056,-0.00197996,0.0344575,0.0249635,0.00340476,-0.021151,-0.0181363,-0.00826917,0.991801,0.580851,-0.0407485,-0.116364,0.0809947,-0.813142,-0.641741,-0.163545,0.937357,-0.508925,-0.482325,1.42451,0.954539,0.666441,-0.0199066,0.169008,0.256909,-0.0507564,-0.0168929,0.100793,0.0750871,-0.0671647,-0.160857,-0.334123,-0.109158
-3002.84,0.888889,0.578055,3,7,0,3014.73,5.87163,0.0367035,0.0282898,0.406446,0.252494,-0.599372,-0.840929,-0.104315,0.828826,-0.0610583,-0.0889014,0.16292,0.233381,0.128147,-0.0238831,0.0102018,0.0869356,-0.0425545,0.0169008,0.029547,0.020497,0.0147708,-0.00683214,0.00244942,-0.0393629,0.956012,0.0985281,-0.00806393,-0.0221759,0.132185,-0.784124,-0.664672,-0.231668,0.93156,-0.565602,-0.256269,1.28594,0.97362,1.08071,-0.0237362,0.141229,0.241221,-0.0912008,0.0552515,0.096115,0.0702352,-0.000923505,-0.108433,-0.0299538,-0.519616
-3010.05,0.829637,0.578055,3,7,0,3016.41,5.88855,0.0619128,-0.0115317,0.375565,0.244574,-0.603576,-0.842402,-0.101692,0.838222,-0.0424115,-0.124224,0.181153,0.212337,0.071578,-0.0174239,0.0144472,0.0774289,-0.0260232,-0.0108743,0.0348852,0.0046553,0.00885207,-0.0217183,-0.0142842,-0.00903142,0.992186,0.779761,-0.0523535,-0.143848,0.0713888,-0.803949,-0.667262,-0.17016,0.933867,-0.498496,-0.579624,1.48265,0.995838,0.619515,-0.0243907,0.136038,0.214565,-0.0801885,-0.0528871,0.0949933,-0.0393316,-0.037484,-0.161677,-0.267827,-0.119221
-3005.6,0.948293,0.578055,3,7,0,3023.3,5.87512,0.0653153,0.00013045,0.392773,0.260255,-0.613303,-0.845104,-0.0954987,0.828188,-0.0316599,-0.0822802,0.173156,0.215952,0.0762318,-0.0224689,0.0290508,0.084252,-0.0455286,-0.000396557,0.0226973,0.0437845,0.0149804,-0.00735321,-0.00739368,-0.0247391,0.965842,0.591604,-0.0391253,-0.10063,0.0890868,-0.823013,-0.666417,-0.175246,0.922542,-0.421389,-0.212355,1.42088,0.99403,0.651624,-0.0189564,0.175793,0.23274,-0.0977738,0.0173962,0.0945064,0.223165,0.0130859,-0.0957703,-0.175845,-0.326572
-3009.32,0.744673,0.578055,3,7,0,3022.52,5.87426,0.022751,0.0357907,0.378025,0.227323,-0.603139,-0.814489,-0.114176,0.848364,-0.0688688,-0.110056,0.160489,0.223676,0.106327,-0.0210847,-0.00489012,0.0942804,-0.027851,0.00745813,0.020664,0.0116159,-0.010847,-0.0360957,0.00174984,-0.0259372,0.987087,-0.0196381,-0.00116226,-0.077572,0.0910074,-0.766778,-0.538107,-0.223573,0.944998,-0.622344,-0.471235,1.33163,0.971896,0.898545,-0.0417831,0.119714,0.261973,-0.114435,-0.0532514,-0.0244296,-0.0710343,-0.190484,-0.26191,-0.0173493,-0.342388
-3009.48,0.840229,0.578055,3,7,0,3024.99,5.87791,0.0582637,-0.00833072,0.416649,0.271543,-0.607042,-0.865815,-0.0902292,0.828147,-0.0380568,-0.0888181,0.175862,0.216158,0.093901,-0.0165184,0.0330428,0.0904943,-0.0321343,0.00417839,0.0368717,0.0323342,0.0289015,0.00858868,-0.0172761,-0.0217163,0.962664,0.681915,-0.0465932,-0.055322,0.114853,-0.827446,-0.755086,-0.165169,0.925098,-0.452113,-0.249973,1.3848,0.961721,0.80439,-0.00256479,0.193819,0.251539,-0.0312898,0.0756319,0.193569,0.208358,0.123103,-0.0043806,-0.343943,-0.286669
-3002.51,0.998486,0.578055,3,7,0,3018.11,5.88671,0.0494778,0.0248381,0.404134,0.275597,-0.61247,-0.839865,-0.0962439,0.830041,-0.0374882,-0.0926843,0.150296,0.223603,0.106916,-0.00094609,0.00121862,0.0974825,-0.0299666,0.00403794,0.0270631,0.0181013,0.00727761,-0.0117834,-0.0262863,-0.0271572,0.970553,0.157399,-0.0107763,-0.0301746,0.205368,-0.863544,-0.711268,-0.176299,0.909073,-0.479324,-0.330779,1.24385,0.973622,0.910889,-0.0135933,0.13775,0.271187,-0.0855207,-0.0116439,0.0584019,0.0268714,-0.0607805,-0.146164,-0.512408,-0.358492
-3005.01,0.737218,0.578055,3,7,0,3017.25,5.87129,0.0283538,-0.00467705,0.404322,0.222465,-0.592392,-0.826987,-0.106052,0.842173,-0.0583777,-0.121548,0.170742,0.20953,0.107928,-0.0280166,0.0381012,0.0904247,-0.0321246,0.0155079,0.038596,0.0201744,0.0167235,-0.00725324,-0.00957392,-0.0128368,0.980854,0.541025,-0.0397748,-0.0536837,0.0355332,-0.745531,-0.602142,-0.201922,0.949963,-0.535195,-0.563172,1.32084,0.89226,0.91508,-0.0186201,0.203888,0.251685,-0.0465962,0.0791853,0.160932,0.0991528,0.0396632,-0.0763201,-0.192091,-0.169454
-3003.38,0.97796,0.578055,3,7,0,3015.12,5.86128,0.0376696,-0.00418351,0.398634,0.256045,-0.600867,-0.853028,-0.0921967,0.835125,-0.046087,-0.091233,0.141365,0.2165,0.0957234,-0.00899978,0.0226398,0.0803566,-0.0517645,0.00249747,0.0109161,0.0260877,0.00267039,-0.021043,-0.0151123,-0.032744,0.972074,0.554539,-0.0387014,-0.0912848,0.108223,-0.823183,-0.715894,-0.149256,0.917647,-0.500061,-0.360817,1.20029,0.949752,0.809151,-0.0270197,0.156329,0.22152,-0.160229,-0.0442114,-0.0285671,0.0472104,-0.107367,-0.200458,-0.326364,-0.432243
-3003.48,0.758481,0.578055,3,7,0,3019.05,5.89161,0.057136,0.0209775,0.387929,0.243486,-0.607734,-0.834478,-0.112688,0.834628,-0.0544884,-0.104915,0.198303,0.235786,0.10059,-0.025575,0.0266603,0.0952608,-0.0181543,0.0041042,0.0464527,0.00936579,0.0168198,-0.0185404,-0.00135725,-0.00554319,0.971615,0.263039,-0.0181016,-0.071116,0.101505,-0.788912,-0.61682,-0.254597,0.945338,-0.566062,-0.330348,1.55931,1.05966,0.863067,-0.0195286,0.186685,0.26553,-0.0245986,0.0336013,0.178286,0.0240961,0.0306134,-0.123063,-0.0341379,-0.0731737
-3014.23,0.559333,0.578055,3,7,0,3022.62,5.86621,0.0288592,-0.0128818,0.380825,0.258913,-0.593929,-0.864881,-0.0787295,0.813298,-0.0462705,-0.0969932,0.149605,0.238587,0.110019,0.0070753,0.00832637,0.0892307,-0.0247653,0.00441896,0.0424154,0.0417228,0.0189385,0.00220427,-0.00835486,-0.049189,0.97127,0.685294,-0.0493325,-0.146491,0.159681,-0.846404,-0.818494,-0.137731,0.89125,-0.503818,-0.346341,1.21551,1.05675,0.932175,0.00450953,0.142539,0.249662,-0.0354236,0.0420874,0.170114,0.202392,0.0182591,-0.0824093,-0.238088,-0.649326
-3015.05,0.969092,0.578055,3,7,0,3031.27,5.88414,0.0572164,0.0312614,0.408936,0.240102,-0.612291,-0.810082,-0.130966,0.855086,-0.0598886,-0.106941,0.185457,0.200457,0.0971442,-0.0401514,0.0192391,0.0846523,-0.0332685,0.0140713,0.0062138,0.00228684,0.000706631,-0.031607,0.00111736,0.0064175,0.975919,0.130132,-0.0082559,0.0228663,0.0575835,-0.757985,-0.497733,-0.269255,0.969404,-0.574402,-0.41613,1.48046,0.857957,0.825475,-0.043069,0.15443,0.233639,-0.10061,0.0042018,-0.0285877,-0.0528184,-0.0664038,-0.178165,0.0315428,0.0847153
-3008.96,0.996955,0.578055,3,7,0,3027.96,5.88598,0.046244,0.00548591,0.387951,0.242116,-0.609755,-0.849424,-0.0648974,0.850531,-0.0492248,-0.102187,0.164216,0.212115,0.114624,-0.0251623,-0.0167275,0.0993491,-0.0321479,-0.0160292,0.0295763,0.0227458,0.0137578,-0.00283736,-0.01496,-0.0445788,0.965886,0.510865,-0.0353966,-0.155285,0.118357,-0.777263,-0.687951,-0.0720985,0.949845,-0.518779,-0.398717,1.31908,0.882249,0.977204,-0.0307102,0.102858,0.275069,-0.0926739,-0.0608104,0.0854301,0.0695497,-0.0208915,-0.111435,-0.345636,-0.588469
-3013.52,0.880327,0.578055,3,7,0,3023.96,5.8631,0.0379615,0.0168669,0.392643,0.269193,-0.612334,-0.822521,-0.132973,0.815596,-0.0511476,-0.107155,0.146835,0.230904,0.0968504,-0.00392035,0.0374311,0.0677752,-0.0161186,0.0321211,0.0282437,0.0186744,0.00782202,-0.0192799,0.000421444,-0.00126447,0.990361,0.280319,-0.0205089,-0.00226511,0.171138,-0.887116,-0.632287,-0.292932,0.896569,-0.4954,-0.459552,1.17617,1.05287,0.813625,-0.00210837,0.171774,0.190559,-0.0114609,0.112003,0.101756,0.0741613,-0.010141,-0.11812,0.00506255,-0.0166918
-3012.41,0.983311,0.578055,3,7,0,3026.23,5.90313,0.0345342,0.0102722,0.39896,0.226184,-0.603602,-0.859081,-0.0812369,0.847852,-0.0467125,-0.0975093,0.17927,0.207549,0.101608,-0.0386341,-0.019934,0.112554,-0.0401222,-0.011826,0.0304453,0.0162959,-0.0115668,-0.0213289,-0.0140925,-0.0305528,0.968161,0.422861,-0.0305493,-0.135985,0.0240496,-0.756428,-0.699563,-0.127208,0.954941,-0.522772,-0.342101,1.47202,0.883157,0.867667,-0.0529706,0.114102,0.310928,-0.142176,-0.0944766,0.0333141,-0.0277782,-0.178661,-0.197255,-0.304375,-0.403316
-3013.18,0.991162,0.578055,3,7,0,3023.29,5.85191,0.0475663,0.017427,0.380844,0.271763,-0.606225,-0.820843,-0.123483,0.821342,-0.061626,-0.100399,0.160032,0.238282,0.103986,0.00129139,0.0509649,0.0643856,-0.0255998,0.0232917,0.0304645,0.0283817,0.0261673,-0.00697441,-0.00131671,-0.01565,0.979279,0.250109,-0.0176575,-0.0260092,0.189241,-0.845552,-0.61198,-0.274545,0.910178,-0.565578,-0.361706,1.26441,1.07236,0.876511,0.00849273,0.194565,0.180474,-0.0179087,0.116029,0.146843,0.165103,0.0934677,-0.0711493,-0.0521707,-0.20659
-3009.99,0.943465,0.578055,3,7,0,3024.79,5.8961,0.0338036,0.0103173,0.397083,0.230936,-0.603045,-0.859728,-0.0843032,0.85106,-0.047119,-0.102734,0.17285,0.207314,0.0997879,-0.0383148,-0.0199178,0.113681,-0.0358222,-0.0115832,0.0293616,0.0136843,-0.00873247,-0.0194207,-0.0148616,-0.031939,0.968433,0.427535,-0.0310229,-0.133987,0.0319502,-0.756975,-0.690335,-0.130392,0.955612,-0.512477,-0.402938,1.42095,0.887026,0.853392,-0.0520482,0.115738,0.31436,-0.130164,-0.0918651,0.0318801,-0.0377098,-0.161761,-0.188988,-0.320464,-0.421616
-3000.91,1,0.578055,3,7,0,3016,5.87478,0.04336,0.0248716,0.383082,0.253828,-0.614824,-0.832091,-0.107803,0.837728,-0.0608246,-0.104415,0.164238,0.231151,0.0944114,-0.0158752,0.0339923,0.0873822,-0.0439708,0.00402015,0.0331742,0.0381527,-0.00518696,-0.000725752,-0.0239861,-0.0139757,0.964952,0.138374,-0.0103516,-0.0924624,0.118762,-0.818526,-0.595473,-0.217617,0.936313,-0.558104,-0.423217,1.34609,1.04381,0.796122,-0.0145469,0.191671,0.241712,-0.0932208,0.0283716,0.126037,0.179974,-0.0745221,-0.0537456,-0.447531,-0.184488
-3003.72,0.747314,0.578055,3,7,0,3014.22,5.88313,0.0535019,-0.00439186,0.398244,0.239748,-0.608481,-0.836426,-0.0971866,0.848937,-0.0496098,-0.101774,0.16574,0.204362,0.10447,-0.0230164,0.00464992,0.079597,-0.0186404,-0.000800786,0.0263699,0.0243438,0.0259404,-0.0297571,0.0216369,-0.0274469,0.98117,0.658319,-0.0449075,-0.0734404,0.085732,-0.78838,-0.630161,-0.159825,0.945224,-0.514498,-0.383052,1.30354,0.868721,0.891152,-0.0245753,0.11863,0.221889,-0.0468092,-0.00755068,0.0800965,0.0862425,0.0362482,-0.20594,0.329409,-0.362317
-3010.74,0.724044,0.578055,3,7,0,3023.14,5.87319,0.0442093,0.0164787,0.387206,0.267102,-0.598185,-0.846831,-0.120612,0.800307,-0.0603395,-0.0848042,0.170788,0.242651,0.0941769,-0.0157546,0.0200862,0.0976303,-0.0406375,0.00618372,0.00448445,0.0211556,-0.00789485,0.00932581,-0.0289508,-0.0208277,0.959416,0.288813,-0.0205364,-0.0568482,0.114735,-0.838721,-0.715547,-0.289748,0.899066,-0.578815,-0.223752,1.43583,1.10198,0.797446,-0.0197777,0.175996,0.268953,-0.105212,0.00666056,-0.00344318,0.084046,-0.0786302,-0.010338,-0.547504,-0.274939
-3007.42,0.893928,0.578055,3,7,0,3026.35,5.85868,0.0400336,0.0214061,0.417588,0.239373,-0.620469,-0.833677,-0.10396,0.850842,-0.0389431,-0.118123,0.170271,0.211158,0.110821,-0.0216775,0.0178078,0.070707,-0.0188939,0.00447281,0.059813,0.0294462,0.0183509,-0.0175445,0.00270584,-0.0326379,0.982013,0.210734,-0.0154029,-0.0291731,0.107478,-0.825209,-0.639541,-0.190924,0.946603,-0.450202,-0.521394,1.3054,0.906595,0.931704,-0.0189955,0.136357,0.199122,-0.0239067,0.0360539,0.222394,0.112896,0.00140558,-0.160882,-0.0129736,-0.430842
-3004.49,0.996322,0.578055,3,7,0,3018.14,5.87162,0.0410896,0.0106622,0.393115,0.253287,-0.601683,-0.843568,-0.115159,0.8396,-0.0615834,-0.119636,0.158584,0.215343,0.0954925,-0.0117758,0.00975979,0.0877755,-0.0289353,0.00728777,0.0101811,-0.00857692,-0.00335411,-0.0253458,0.000591781,-0.0306636,0.952383,0.395106,-0.027922,-0.0606215,0.107552,-0.819245,-0.676047,-0.212431,0.931235,-0.595667,-0.571373,1.32451,0.949839,0.812791,-0.0335068,0.139698,0.242884,-0.118293,-0.0541752,-0.0591672,-0.164234,-0.131971,-0.206618,-0.046471,-0.40478
-3010.23,0.796584,0.578055,3,7,0,3019.06,5.88198,0.0274997,-0.00126564,0.39273,0.250987,-0.591358,-0.804965,-0.121982,0.829496,-0.0555361,-0.126267,0.148485,0.210353,0.110655,-0.0168414,0.0141796,0.0904428,-0.0387663,0.020275,0.0111259,0.0118663,-0.00143274,-0.00628582,-0.00567751,-0.0401761,0.959068,0.532217,-0.0386093,0.00407408,0.133505,-0.781149,-0.590148,-0.243345,0.923056,-0.533488,-0.652873,1.21262,0.885344,0.930635,-0.0277506,0.153885,0.250558,-0.109404,0.0246158,-0.0144186,-0.0107076,-0.0939625,-0.114916,-0.174311,-0.53035
