lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
# Adaptation terminated
# Step size = 0.537806
# Diagonal elements of inverse mass matrix:
# 0.000136524, 0.000168997, 0.000126187, 0.000141901, 0.000145312, 0.000204007, 0.000125565, 0.000137235, 0.000180338, 0.000159692, 0.00016283, 0.000146403, 0.000190045, 0.000155469, 0.00012465, 0.000157214, 0.000161537, 0.00015332, 0.000161704, 0.000154755, 0.000141755, 0.000136423, 0.000166471, 0.000160102, 0.000165154, 9.29084e-05
-3008.86,0.816206,0.537806,3,7,0,3017.65,5.88534,-0.126724,-0.00442724,0.38159,0.261224,-0.608568,-0.8399,-0.104326,0.84551,-0.0637465,-0.106896,0.163041,0.23655,0.126931,-0.00533905,0.00260437,0.0946028,-0.0146427,-0.0114085,0.0117577,0.0372772,-0.00348306,-0.0108628,-0.0198553,-0.0458344,0.975406,-0.0177363,0.00164781,-0.00862381,0.199771,-0.797723,-0.639353,-0.229006,0.945251,-0.6176,-0.410447,1.34191,0.999249,1.07732,-0.0230295,0.131618,0.257287,-0.0759398,-0.0881006,-0.0239916,0.107326,-0.139344,-0.166948,-0.433642,-0.604829
-3006.46,0.999406,0.537806,3,7,0,3019.3,5.90366,-0.141804,-0.0259348,0.383146,0.254693,-0.586132,-0.848829,-0.105102,0.81995,-0.0421751,-0.113835,0.158878,0.215247,0.0948955,-0.00775513,0.0226259,0.0965179,-0.0357418,0.00987584,0.0386111,0.0325496,0.00770169,-0.0284463,-0.00559483,-0.0192436,0.97329,0.046961,-0.00663343,-0.0259261,0.114225,-0.790133,-0.707547,-0.213692,0.913893,-0.479819,-0.502087,1.29758,0.95851,0.823497,-0.0149046,0.173234,0.260232,-0.0901011,0.0150302,0.10871,0.1028,-0.0691624,-0.211276,-0.133885,-0.253937
-3007.19,0.922547,0.537806,3,7,0,3016.46,5.85261,-0.0973791,0.0178311,0.373268,0.232662,-0.625466,-0.84405,-0.0872931,0.840642,-0.0673763,-0.0821013,0.175154,0.225674,0.107251,-0.021015,0.0149149,0.081128,-0.0261178,-0.00591323,0.0237541,0.0105236,0.00435527,0.00587849,-0.00531363,-0.027367,0.973367,-0.0486892,0.00855612,-0.106092,0.100713,-0.809094,-0.592303,-0.173286,0.95147,-0.597153,-0.177481,1.39891,0.986508,0.918272,-0.0185576,0.13807,0.218885,-0.0609758,-0.0117816,0.0874746,0.0382885,-0.0110743,-0.0183876,-0.143954,-0.361133
-3007.36,0.818191,0.537806,3,7,0,3024.58,5.86362,-0.110417,0.00979501,0.377185,0.246534,-0.628356,-0.842294,-0.0789028,0.834305,-0.0787745,-0.0850688,0.181449,0.232278,0.10456,-0.0303397,0.00678617,0.0731859,-0.0220896,-0.00558055,0.014833,0.0103834,-0.00693864,-0.0112696,-0.00577769,-0.0243987,0.969883,-0.0139062,0.00399186,-0.099202,0.146037,-0.809026,-0.589713,-0.155186,0.94977,-0.654999,-0.194332,1.47207,1.0304,0.884624,-0.0374572,0.111525,0.198857,-0.0825431,-0.0568341,0.00292534,-0.0161495,-0.110558,-0.117011,-0.146625,-0.321964
-3006.29,0.930428,0.537806,3,7,0,3017.16,5.86824,-0.123311,-0.00200677,0.367636,0.260089,-0.596334,-0.858444,-0.110176,0.833479,-0.0414685,-0.122737,0.156619,0.200753,0.104091,-0.0116731,0.0226825,0.0927363,-0.0551127,0.0199246,0.0101548,0.0157134,0.00871206,-0.0241861,-0.00746193,-0.0100611,0.969846,-0.0221115,0.00281671,-0.0573184,0.105408,-0.807609,-0.735016,-0.214495,0.934352,-0.492089,-0.601042,1.28001,0.842837,0.903211,-0.0182152,0.169019,0.251138,-0.143711,0.0323544,-0.00429889,0.02527,-0.039829,-0.171294,-0.149731,-0.132766
-3004.68,0.982831,0.537806,3,7,0,3015.45,5.87922,-0.102171,0.0109347,0.38012,0.246089,-0.614689,-0.843657,-0.0907686,0.82591,-0.0536608,-0.0755122,0.17149,0.221655,0.0998147,-0.0214438,-0.0026094,0.0934924,-0.0212813,-0.00618784,0.0509353,0.0403641,0.00489778,-0.00776608,-0.0132311,-0.0314389,0.976155,-0.0149714,0.00481211,-0.061754,0.1149,-0.805026,-0.623052,-0.188618,0.926924,-0.51021,-0.124244,1.37216,0.990418,0.854531,-0.0207462,0.118029,0.251285,-0.0429447,-0.00618389,0.18558,0.172254,-0.0575805,-0.116013,-0.290624,-0.414866
-3004.98,0.868219,0.537806,3,7,0,3018.13,5.876,-0.134794,-0.0132683,0.376573,0.244752,-0.610313,-0.853594,-0.104579,0.828209,-0.0569062,-0.124475,0.168902,0.21052,0.100882,-0.0127202,0.037917,0.0790664,-0.0442044,0.0143832,0.0047927,0.000757841,0.010861,-0.0189311,-0.00319116,-0.013993,0.980528,0.00927606,-0.00172585,-0.0748905,0.0950782,-0.840389,-0.714844,-0.205775,0.935932,-0.572737,-0.587967,1.37106,0.907664,0.871616,-0.0195429,0.181963,0.214504,-0.122932,0.0110061,-0.0260356,-0.0511681,-0.0171741,-0.142152,-0.0819398,-0.18465
-3009.15,0.644478,0.537806,3,7,0,3023.75,5.85561,-0.121607,-0.0131885,0.371484,0.242263,-0.5954,-0.83657,-0.092638,0.843984,-0.0634526,-0.101364,0.197386,0.211876,0.0837346,0.00332755,0.0146924,0.0899827,-0.0223389,0.0151102,0.0231077,0.0185379,-0.00800713,-0.00816104,0.00741241,-0.046006,0.98275,0.00655001,-0.000597893,-0.0643319,0.104705,-0.742348,-0.612786,-0.159029,0.94568,-0.635945,-0.300325,1.62394,0.971341,0.722249,-0.00999514,0.148959,0.242547,-0.0693645,0.0112499,0.0318163,0.0184642,-0.13035,-0.122838,0.045258,-0.607093
-3011.8,0.798149,0.537806,3,7,0,3028.77,5.88483,-0.11354,-0.00511306,0.364646,0.252441,-0.612898,-0.876503,-0.0784647,0.813865,-0.0395396,-0.0933553,0.142431,0.226471,0.0945154,-0.0259391,-0.000893871,0.0872964,-0.00943526,-0.00819738,0.0537027,0.024894,0.00397001,-0.00564115,-0.0128367,-0.00595986,0.984209,0.0417268,-0.00221719,-0.163039,0.112023,-0.859401,-0.75252,-0.14503,0.905033,-0.391097,-0.351375,1.13174,1.03581,0.813019,-0.0166276,0.113002,0.234151,-0.000202245,0.00960398,0.222497,0.121414,-0.0155388,-0.0577806,-0.236612,-0.078646
-3011.78,0.99824,0.537806,3,7,0,3022.73,5.8696,-0.124017,0.0032101,0.392855,0.238551,-0.599841,-0.8209,-0.117483,0.850074,-0.0708468,-0.102825,0.192181,0.220878,0.105885,-0.0100687,0.0326063,0.0868528,-0.0596548,0.0123775,0.00127722,0.0155196,0.0117034,-0.0154958,-0.0058857,-0.037321,0.963943,-0.0567195,0.00606565,0.0308202,0.0993063,-0.729712,-0.53436,-0.258522,0.967163,-0.681819,-0.3325,1.57991,0.945513,0.913091,-0.0227819,0.182039,0.235981,-0.170537,-0.00809321,-0.0540621,0.0102164,-0.0440591,-0.165433,-0.172401,-0.492486
-3012.63,0.827708,0.537806,3,7,0,3028.33,5.86663,-0.147787,-0.0064728,0.366348,0.237079,-0.618849,-0.860252,-0.0745793,0.814333,-0.0647541,-0.073939,0.15277,0.220404,0.0956008,-0.00906066,0.0160621,0.0977177,-0.0137928,-0.00108735,0.00926945,0.017378,0.00168843,0.0128923,0.0112805,-0.0088212,0.979992,-0.0128304,-0.000387616,-0.157565,0.091138,-0.860967,-0.692966,-0.124786,0.912091,-0.563656,-0.143119,1.23755,0.983028,0.835368,0.00350773,0.162024,0.263134,-0.00661121,0.0371078,0.0786428,0.135564,0.0387759,0.0737803,0.18195,-0.116404
-3012.47,0.964075,0.537806,3,7,0,3029.52,5.86654,-0.153576,-0.00812323,0.360331,0.24621,-0.623524,-0.857229,-0.0875617,0.831709,-0.0598054,-0.0852261,0.15061,0.217785,0.0995314,-0.00934289,0.0258396,0.0891105,-0.00817457,0.00875925,-0.00602228,0.0152869,0.00351998,0.00293136,0.0113151,-0.0180651,0.97108,-0.0191466,-0.000458638,-0.138092,0.114015,-0.861873,-0.670921,-0.154115,0.926878,-0.544272,-0.251047,1.22249,0.959725,0.858128,-0.00533207,0.170406,0.240706,-0.013637,0.0303181,-0.0186526,0.0870538,0.00786676,-0.00257175,0.165475,-0.238386
-3009.74,0.988594,0.537806,3,7,0,3021.93,5.87795,-0.100997,-0.00739835,0.394034,0.247712,-0.598562,-0.853673,-0.115581,0.832548,-0.0527176,-0.0909447,0.176183,0.217734,0.0920097,-0.0173007,0.0207134,0.0842114,-0.0698171,-0.0079231,0.0628932,0.0243646,0.00659094,-0.032969,-0.0132182,-0.0333762,0.977533,0.030668,-0.000518414,-0.00289341,0.0681581,-0.776198,-0.647488,-0.255767,0.939031,-0.551802,-0.277626,1.44683,0.971222,0.797948,-0.0323795,0.154092,0.22768,-0.19335,-0.0582139,0.171567,0.0129792,-0.11679,-0.271375,-0.293978,-0.440431
-3009.6,0.936273,0.537806,3,7,0,3024.33,5.86485,-0.12725,-0.00173387,0.393098,0.232235,-0.593537,-0.860272,-0.0670334,0.821764,-0.0427403,-0.114571,0.171679,0.21934,0.113973,-0.0171127,0.00742766,0.0866554,-0.0116379,0.0247864,0.000854467,0.0173313,0.0100481,-0.00171452,-0.00735488,-0.0293547,0.980516,-0.0173874,0.00252166,-0.0984669,0.105521,-0.785767,-0.782114,-0.109311,0.923342,-0.4809,-0.465489,1.36666,0.941004,0.967741,-0.0171456,0.128978,0.23353,-0.0245895,0.0631313,-0.0184805,0.0635457,-0.00579878,-0.0697841,-0.183501,-0.387363
-3006.96,0.994015,0.537806,3,7,0,3018.09,5.87237,-0.121683,0.00342867,0.381899,0.229844,-0.592779,-0.871869,-0.0824523,0.815457,-0.0648542,-0.105499,0.155437,0.213738,0.114697,-0.0265074,-0.00266506,0.0911252,-0.0274688,0.0101553,0.00558908,0.0132426,-0.00964173,0.00273759,-0.00505347,-0.0173564,0.977423,-0.0244298,0.00390582,-0.116165,0.0467376,-0.792687,-0.7739,-0.153655,0.923348,-0.561318,-0.43649,1.25195,0.899945,0.977153,-0.0248456,0.115902,0.246311,-0.0704437,0.0188612,0.00133676,0.0431707,-0.0766268,-0.0193705,-0.120884,-0.229034
-3008.61,0.963566,0.537806,3,7,0,3017.9,5.87494,-0.130632,-0.00228774,0.371543,0.260509,-0.607757,-0.832747,-0.11213,0.825707,-0.0333596,-0.098109,0.184649,0.20658,0.0810139,-0.0107736,0.0345182,0.107128,-0.0414528,0.0091646,0.0568808,0.0171907,0.0238787,-0.0244727,-0.0118582,-0.0300562,0.970849,-0.00832194,0.000793691,-0.0201246,0.126669,-0.813941,-0.627976,-0.236521,0.925276,-0.453887,-0.312929,1.48557,0.942969,0.719137,-0.0160553,0.21067,0.288126,-0.0948508,0.0249794,0.184945,0.0202653,0.0029852,-0.212881,-0.263941,-0.39662
-3005.76,1,0.537806,3,7,0,3017.45,5.89571,-0.106678,-0.0072114,0.385484,0.234705,-0.605707,-0.864803,-0.0893443,0.822851,-0.0711024,-0.104948,0.159992,0.238279,0.104313,-0.0181696,-0.00505897,0.0904275,-0.0375937,-0.0109998,0.0120649,0.00789443,0.0218722,-0.00795882,-0.0119695,-0.0102633,0.977607,0.0216638,-9.07365e-05,-0.105207,0.0879267,-0.810493,-0.692241,-0.184151,0.930886,-0.617329,-0.409114,1.31615,1.0524,0.912686,-0.0163616,0.10933,0.245387,-0.0947334,-0.031539,0.044656,0.0317625,0.0668118,-0.0784627,-0.229323,-0.135433
-3005.54,0.979902,0.537806,3,7,0,3015.48,5.8587,-0.134396,0.00744346,0.372722,0.254569,-0.597871,-0.831214,-0.10645,0.827234,-0.0379277,-0.0998037,0.175988,0.213085,0.0971897,-0.0160724,0.0398795,0.0870535,-0.0324724,0.0190802,0.0438722,0.0337405,-0.00585942,-0.0272386,-0.00186429,-0.0316486,0.972457,-0.0464172,0.00470228,-0.0221708,0.129511,-0.781896,-0.636686,-0.227489,0.92685,-0.462373,-0.343595,1.41423,0.947945,0.824374,-0.0263395,0.196161,0.234084,-0.0884661,0.0269383,0.105054,0.0793055,-0.154001,-0.222063,-0.0912454,-0.417633
-3004.73,0.944857,0.537806,3,7,0,3016.65,5.88402,-0.108498,-0.00713242,0.3817,0.247138,-0.623997,-0.861785,-0.0998217,0.830416,-0.0577142,-0.109349,0.171521,0.224361,0.0953623,-0.0186033,-0.00762933,0.079101,-0.0417178,-0.013849,0.0268044,0.014376,0.0271024,0.0073668,-0.00661882,-0.0254072,0.985055,0.0333743,-0.0010918,-0.0915207,0.0963709,-0.844188,-0.676138,-0.202567,0.939512,-0.547251,-0.434442,1.38468,1.00023,0.832986,-0.00992995,0.0887431,0.213245,-0.0818159,-0.00540945,0.135555,0.0977891,0.114667,-0.00729804,-0.163271,-0.335271
-3013.57,0.656831,0.537806,3,7,0,3023.84,5.85512,-0.133069,-0.0204805,0.376535,0.242751,-0.589362,-0.861647,-0.093401,0.827726,-0.075507,-0.0842521,0.164067,0.198641,0.103547,-0.00729492,0.0304314,0.0867203,-0.0533652,0.0265357,0.0312703,0.0374651,-0.0102658,-0.0438684,-0.0134979,-0.00953164,0.975944,0.0348751,-0.00455551,-0.0662689,0.0591398,-0.776224,-0.715658,-0.168436,0.92907,-0.654356,-0.239043,1.34251,0.843555,0.882758,-0.0242128,0.177191,0.234482,-0.153136,0.0257109,0.0329924,0.0776478,-0.195663,-0.295252,-0.254831,-0.125779
-3011.68,0.954053,0.537806,3,7,0,3031.62,5.89465,-0.111643,0.00660872,0.387753,0.240353,-0.619779,-0.828991,-0.105458,0.829546,-0.0303777,-0.117349,0.173269,0.242379,0.0953994,-0.0224096,0.00444123,0.0892433,-0.0234272,-0.0175124,0.0317664,0.00504696,0.0239151,0.0171743,-0.0114436,-0.0407553,0.970848,-0.0243295,0.00459089,-0.04448,0.138593,-0.821231,-0.591325,-0.240798,0.933536,-0.412209,-0.493008,1.39824,1.10692,0.830732,-0.0155066,0.126771,0.24048,-0.0437584,-0.0244915,0.143417,0.0342602,0.0937874,0.0197412,-0.276425,-0.537805
-3009.33,0.955567,0.537806,3,7,0,3025.81,5.88188,-0.126889,0.00159509,0.372848,0.263084,-0.590458,-0.8424,-0.0951432,0.855791,-0.0210557,-0.123436,0.168597,0.219564,0.0933941,-0.0235655,0.00379315,0.0949145,-0.0318541,0.0037445,0.0450105,0.00848866,0.0239754,-0.0231387,-0.0214965,-0.0280829,0.971412,-0.0258467,0.00331294,-0.0498099,0.156181,-0.720242,-0.612502,-0.177439,0.953195,-0.368566,-0.572407,1.35905,0.98849,0.812681,-0.0299017,0.132097,0.256134,-0.0860543,-0.00854287,0.126085,-0.0342566,0.000869939,-0.211293,-0.429684,-0.37058
-3005.52,1,0.537806,3,7,0,3017.64,5.88838,-0.115847,0.00292696,0.378059,0.260841,-0.594903,-0.859733,-0.0941563,0.84598,-0.0381782,-0.117025,0.171752,0.211678,0.0848539,-0.00454863,0.015081,0.0929843,-0.0341735,0.00393365,0.0267788,0.01604,0.00638942,-0.0397919,-0.0224811,-0.00964179,0.981311,-0.0353918,0.0052015,-0.0658795,0.128314,-0.780409,-0.706453,-0.160591,0.939542,-0.500593,-0.515327,1.43126,0.95978,0.743178,-0.0225242,0.153823,0.252703,-0.118454,-0.0456965,0.0201704,-0.0269346,-0.106084,-0.280134,-0.412912,-0.127233
-3007.82,0.87386,0.537806,3,7,0,3018.57,5.88653,-0.134385,-0.00231218,0.3682,0.239085,-0.582364,-0.867039,-0.111341,0.820381,-0.049092,-0.0933652,0.172616,0.212555,0.0969603,0.00223759,0.0134946,0.0981501,-0.0616138,-0.0115738,0.0378838,0.014877,0.013512,-0.0247837,-0.0239912,-0.0184884,0.9846,-0.0404522,0.003395,-0.0743911,0.043866,-0.790586,-0.768532,-0.23696,0.919858,-0.578144,-0.298839,1.43402,0.923936,0.858025,-0.0122003,0.158074,0.266479,-0.173138,-0.0643028,0.0944777,-0.00180262,-0.0454968,-0.206833,-0.455797,-0.243971
-3006.8,1,0.537806,3,7,0,3015.53,5.87425,-0.131192,0.00497461,0.372287,0.239784,-0.57989,-0.871829,-0.11024,0.833135,-0.0562773,-0.0933736,0.166992,0.222049,0.0972769,-0.00124214,0.0162759,0.094824,-0.0608728,-0.0190449,0.030766,0.0148172,0.013507,-0.024973,-0.0195084,-0.0216355,0.982661,-0.0661352,0.00660905,-0.0762871,0.0432978,-0.760921,-0.731305,-0.233057,0.934271,-0.604696,-0.309215,1.40105,0.972315,0.859203,-0.0167988,0.159672,0.258197,-0.180368,-0.0946405,0.0630801,-0.00342452,-0.0467839,-0.208911,-0.38283,-0.285501
-3009.97,0.736446,0.537806,3,7,0,3024.01,5.88099,-0.150926,0.0101419,0.37564,0.254019,-0.60509,-0.860112,-0.114033,0.820699,-0.0697049,-0.126594,0.177079,0.21068,0.0972209,-0.00621001,0.0207817,0.0900597,-0.0155986,-0.00317174,0.0081421,0.0154933,0.0188,-0.0129605,-0.0355926,-0.0303135,0.979092,-0.0773437,0.00690383,-0.0556338,0.0998542,-0.851608,-0.758006,-0.235834,0.924421,-0.635415,-0.587846,1.44401,0.925608,0.839556,-0.0194087,0.161671,0.244933,-0.0672988,-0.0526361,-0.0246711,0.0104322,-0.0172904,-0.168406,-0.681537,-0.400015
-3008.89,0.912455,0.537806,3,7,0,3026.53,5.87381,-0.0925688,-0.0123925,0.381912,0.235854,-0.606623,-0.837104,-0.0819351,0.837356,-0.0343519,-0.0732642,0.159789,0.228998,0.102637,-0.0269446,0.0167271,0.0845206,-0.0478763,-1.19867e-05,0.0484355,0.0252133,-0.00278676,-0.00913986,0.0158988,-0.0196626,0.972475,0.0561521,-0.00298196,-0.0758002,0.106648,-0.75542,-0.570021,-0.164088,0.940032,-0.418636,-0.130154,1.28133,1.01433,0.881926,-0.0208455,0.145892,0.226763,-0.0990144,0.0227316,0.189199,0.110185,-0.0547258,-0.0734458,0.243081,-0.259467
-3009.05,0.96278,0.537806,3,7,0,3022.27,5.87342,-0.155965,0.0119719,0.378285,0.245823,-0.603984,-0.863346,-0.108553,0.818925,-0.0686619,-0.130969,0.173759,0.212125,0.0901176,-0.0146472,0.0110236,0.0880274,-0.0221779,0.00691431,0.0106895,0.0105662,0.0263116,-0.0116671,-0.0226359,-0.0280671,0.977075,-0.0800945,0.0072034,-0.0790021,0.0714109,-0.836861,-0.742629,-0.216922,0.924412,-0.600599,-0.631645,1.41181,0.950667,0.782565,-0.0199935,0.138164,0.2384,-0.0642245,-0.000773453,0.00732033,0.00877885,0.0417255,-0.143276,-0.449679,-0.370372
-3007.59,0.993296,0.537806,3,7,0,3021.19,5.87284,-0.145716,-0.0146162,0.381689,0.241576,-0.602579,-0.870616,-0.0901511,0.835708,-0.0669766,-0.114491,0.18972,0.227289,0.0738196,-0.00577693,0.0193758,0.0916165,-0.018004,0.0123502,0.0436759,0.00559506,0.00810076,-0.0140842,-0.00869997,-0.0252522,0.977078,0.0140671,-0.00265948,-0.111213,0.0773398,-0.793771,-0.693866,-0.161448,0.937833,-0.607745,-0.435194,1.55017,1.08731,0.647905,-0.0114922,0.159602,0.246251,-0.0420701,0.0273272,0.131525,-0.0354309,-0.0426654,-0.138503,-0.19956,-0.333227
-3008.3,0.877926,0.537806,3,7,0,3021.45,5.86455,-0.12695,-0.0043798,0.383557,0.227551,-0.603025,-0.845074,-0.100775,0.824549,-0.0671554,-0.0938844,0.180183,0.197879,0.0845034,-0.034532,0.0387947,0.0892068,-0.0163277,0.0125832,0.023804,0.0191229,0.0342173,-0.00630578,-0.024734,-0.0301908,0.965975,0.00687033,4.56809e-05,-0.0690896,0.00531277,-0.777037,-0.620577,-0.197723,0.936193,-0.539329,-0.298061,1.40934,0.889748,0.726808,-0.0286512,0.195579,0.240044,-0.0257395,0.0469505,0.0860039,0.079303,0.0918258,-0.116868,-0.490476,-0.398396
-3007.24,0.824667,0.537806,3,7,0,3023.78,5.89499,-0.120506,-0.0108828,0.385268,0.260859,-0.617201,-0.850139,-0.0887147,0.838191,-0.0497114,-0.11144,0.159987,0.24663,0.0999133,-0.014636,0.0124683,0.105519,-0.0368931,-0.00210641,0.0330492,0.0222558,-0.00828071,-0.0359476,-0.0109302,0.00248064,0.967468,0.0248148,-0.00202336,-0.0649953,0.193559,-0.823304,-0.634753,-0.183572,0.938305,-0.534079,-0.466323,1.34402,1.11647,0.871098,-0.0249897,0.165676,0.286203,-0.114865,-0.0444971,0.0660535,0.0283936,-0.142925,-0.223625,-0.18751,0.0327344
-3006.99,0.935021,0.537806,3,7,0,3021.5,5.86908,-0.119626,0.00350512,0.372898,0.235423,-0.594077,-0.859474,-0.113338,0.818971,-0.0610721,-0.0899353,0.167197,0.194,0.111496,-0.0158056,0.0177111,0.0734712,-0.0316165,0.0133284,0.0299806,0.00867946,0.0248439,0.00687351,-0.000652864,-0.0477926,0.979916,-0.0225404,0.00373805,-0.0529972,0.025727,-0.801141,-0.732693,-0.236224,0.923721,-0.547528,-0.273647,1.29126,0.803724,0.951237,-0.0126555,0.131983,0.196654,-0.0570202,0.0578608,0.117133,0.0309042,0.0711175,-0.0436674,-0.0997865,-0.630668
-3005.64,0.937426,0.537806,3,7,0,3019.7,5.88443,-0.117885,-0.0090911,0.381339,0.24879,-0.610467,-0.834357,-0.0884088,0.814652,-0.0534023,-0.10972,0.18446,0.223983,0.0924934,-0.0191505,0.0273004,0.0868353,-0.0235345,-0.00120343,0.0271315,0.0403749,-0.00140418,-0.0309704,-0.00346559,-0.0045447,0.993944,0.0308483,-0.00213038,-0.0638837,0.139798,-0.819494,-0.659328,-0.180866,0.922888,-0.551253,-0.411636,1.49797,1.01286,0.793857,-0.0232033,0.170685,0.234997,-0.068056,-0.0212868,0.069455,0.155263,-0.0979707,-0.198329,-0.069304,-0.0599716
-3006.3,0.853676,0.537806,3,7,0,3021.72,5.87032,-0.125743,0.00369999,0.368745,0.245486,-0.609517,-0.85715,-0.119646,0.833821,-0.0658021,-0.0951499,0.155859,0.198163,0.0924177,-0.0063841,0.0134554,0.0760698,-0.0530619,0.0278142,0.0231235,0.00637494,0.018905,-0.0063371,0.00220247,-0.0180563,0.966528,-0.0375333,0.00466741,-0.0614559,0.0481333,-0.826234,-0.65272,-0.233303,0.932588,-0.572855,-0.34774,1.25478,0.866312,0.804146,-0.00287276,0.126936,0.203858,-0.103751,0.101542,0.0914465,0.0233225,0.0563797,-0.067836,0.00534225,-0.23827
-3008.82,0.610967,0.537806,3,7,0,3029.49,5.88389,-0.119243,-0.00385138,0.389015,0.245371,-0.604117,-0.833288,-0.0783301,0.815298,-0.0517526,-0.10666,0.179833,0.253886,0.10784,-0.0265161,0.0204959,0.102357,-0.0153047,-0.0231193,0.0337217,0.034961,-0.00310733,-0.019605,-0.0191865,-0.031223,0.975825,0.0145334,-0.000599313,-0.0618276,0.18016,-0.788374,-0.645647,-0.184432,0.9249,-0.540951,-0.379546,1.47482,1.14148,0.922183,-0.0375967,0.178227,0.277995,-0.0725626,-0.110065,0.0692984,0.0947252,-0.135722,-0.193153,-0.394888,-0.412016
-3001.58,0.98583,0.537806,3,7,0,3015.26,5.87039,-0.131639,-0.00295679,0.375104,0.247409,-0.598934,-0.842716,-0.112944,0.822184,-0.0539147,-0.0955301,0.169695,0.208441,0.0947349,-0.00269428,0.0173689,0.0770072,-0.0429978,0.0179622,0.023769,0.00577142,0.0141682,-0.00110056,0.00503936,-0.0171304,0.980866,-0.0228709,0.00220947,-0.0330334,0.0879643,-0.805469,-0.659879,-0.231817,0.922213,-0.547857,-0.312078,1.36338,0.919757,0.824495,0.00161769,0.136461,0.206533,-0.0800608,0.0771462,0.102397,0.0300595,0.0491191,-0.0317024,0.0569101,-0.226052
-3003.93,0.919507,0.537806,3,7,0,3008.58,5.8882,-0.108645,0.0113278,0.387048,0.238591,-0.611797,-0.859253,-0.094265,0.837339,-0.0493102,-0.111626,0.168409,0.23556,0.112621,-0.0233708,0.00442077,0.0998011,-0.0417029,-0.013108,0.0198818,0.030801,-0.0118995,-0.0260043,-0.0161145,-0.0239458,0.971204,-0.0456135,0.00707536,-0.077848,0.109854,-0.808383,-0.699157,-0.204883,0.945535,-0.545403,-0.462796,1.40574,1.01741,0.964682,-0.0395562,0.142872,0.271954,-0.148527,-0.10167,-0.00522643,0.0555068,-0.183935,-0.21571,-0.327453,-0.315987
-3003.47,0.951791,0.537806,3,7,0,3013.61,5.88142,-0.142421,-0.00881341,0.368053,0.236296,-0.610211,-0.845645,-0.085643,0.820112,-0.0650809,-0.0976543,0.150669,0.208225,0.102357,-0.0203403,0.0237529,0.0853266,-0.0253021,0.021564,0.0458871,0.0288295,0.0137069,-0.0179257,0.00087395,-0.0142755,0.979153,0.0118658,-0.00222367,-0.110914,0.0902115,-0.822919,-0.648444,-0.151636,0.919567,-0.525361,-0.371913,1.17347,0.911886,0.876003,-0.0137721,0.15956,0.22803,-0.0320182,0.0900902,0.177844,0.127559,0.00387783,-0.132396,-0.0110194,-0.188378
-3006.88,0.81289,0.537806,3,7,0,3016.48,5.89412,-0.139548,0.00135508,0.388984,0.244246,-0.581336,-0.832933,-0.113197,0.819929,-0.0710654,-0.107265,0.150427,0.205181,0.0958887,-0.021161,0.018549,0.079793,-0.0132319,0.0152906,0.0175446,0.0162851,0.0114877,-0.00775946,-0.00567582,-0.026814,0.979882,-0.0395971,0.00378639,0.0061147,0.0705268,-0.750909,-0.605898,-0.227044,0.919052,-0.556508,-0.468688,1.19765,0.906835,0.816908,-0.0209583,0.142474,0.214812,-0.0287499,0.0389002,0.0455236,0.0495334,-0.0080953,-0.10001,-0.149298,-0.353836
-3006.76,0.973053,0.537806,3,7,0,3018.36,5.87219,-0.118404,0.0265917,0.382463,0.242479,-0.607346,-0.831583,-0.0877247,0.826365,-0.0333028,-0.110239,0.163931,0.20426,0.083033,-0.0158338,0.0217197,0.0949114,-0.0365375,-0.0125729,0.0114874,0.0296286,0.0228201,-0.0278049,0.000737804,-0.0292116,0.980257,-0.111021,0.0135765,-0.0691996,0.105041,-0.810914,-0.646431,-0.146437,0.923999,-0.451305,-0.476012,1.35816,0.908574,0.731583,-0.0248506,0.169766,0.258244,-0.11489,-0.0696113,0.00272864,0.0978779,0.00225105,-0.218488,-0.0410116,-0.385475
-3003.42,1,0.537806,3,7,0,3014.07,5.8826,-0.129656,0.00570113,0.388353,0.237073,-0.599161,-0.860304,-0.115089,0.83263,-0.0660966,-0.0870483,0.17315,0.228614,0.109334,-0.00549893,0.0199302,0.0795415,-0.0451322,0.0151699,0.048444,0.0221415,0.0109953,0.00105999,-0.0226963,-0.0258017,0.971669,-0.0450269,0.00509599,-0.0271457,0.0649329,-0.78855,-0.669573,-0.26378,0.936407,-0.594582,-0.219477,1.37973,1.00591,0.936019,-0.00375192,0.145409,0.212647,-0.083352,0.0711196,0.187756,0.09258,-0.00263659,-0.0626023,-0.446554,-0.340477
