# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_normal_sens_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_sens_pdw2_download_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
-3006.92,0.884076,0.548314,3,7,0,3023.43,5.88971,0.0460594,0.0170564,0.382062,0.255728,-0.598482,-0.826987,-0.10354,0.833505,-0.0452287,-0.0967021,0.17263,0.207534,0.0896878,0.00164245,-0.00124082,0.0818892,-0.0647111,0.00816456,0.0308191,0.0405986,-0.00572478,0.00267843,0.0095496,-0.0197821,0.983532,0.240803,-0.0164163,-0.068687,0.110382,-0.784173,-0.636351,-0.180062,0.925999,-0.533094,-0.330008,1.4254,0.918471,0.769533,0.00501157,0.110571,0.223942,-0.128925,0.0616565,0.141914,0.222598,-0.0461185,-0.0090862,0.131165,-0.261137
-3006.56,0.874212,0.548314,3,7,0,3023.01,5.86469,0.0418139,0.0119368,0.403444,0.245785,-0.615987,-0.853679,-0.111822,0.836193,-0.0642612,-0.105435,0.161133,0.230189,0.111268,-0.0429513,0.0326313,0.0966511,0.000469601,0.000201217,0.0171685,0.00522154,0.018631,-0.0237693,-0.0243241,-0.0264357,0.965897,0.430203,-0.0311175,-0.0716618,0.0841846,-0.834385,-0.668388,-0.244327,0.940468,-0.545608,-0.434282,1.27294,0.998509,0.935633,-0.0512078,0.200529,0.271065,-0.0291373,-0.0481016,-0.0024503,-0.0623249,-0.0288215,-0.215182,-0.476581,-0.348968
-2999.04,0.844259,0.548314,3,7,0,3019.26,5.88446,0.0465123,0.0022702,0.382545,0.241653,-0.61274,-0.844317,-0.0994505,0.839019,-0.051934,-0.110358,0.173752,0.228741,0.102333,-0.00953288,0.0151767,0.0957346,-0.0558465,0.0145784,0.0379255,0.018326,0.0151192,-0.0222802,-0.00206631,-0.0327486,0.971707,0.507787,-0.0354242,-0.118467,0.110296,-0.823911,-0.675661,-0.190758,0.936636,-0.563708,-0.437494,1.422,1.00565,0.877707,-0.0186241,0.162922,0.265117,-0.137007,0.0297974,0.103198,0.0254107,-0.0325563,-0.194545,-0.09706,-0.432303
-3003.08,0.719568,0.548314,3,7,0,3011.16,5.88486,0.0483113,-0.0130766,0.385249,0.243399,-0.612716,-0.858315,-0.0875987,0.841977,-0.0551075,-0.107977,0.171189,0.219778,0.108886,-0.00272216,0.0140719,0.101942,-0.0547508,0.00617195,0.0417104,0.0129944,0.0150567,-0.0150406,-0.00819498,-0.0285369,0.968674,0.718971,-0.0499267,-0.137271,0.110362,-0.835571,-0.736464,-0.145245,0.938911,-0.592036,-0.424272,1.38986,0.939466,0.938655,-0.0106078,0.16914,0.281708,-0.130997,0.0152381,0.131447,0.0120529,-0.0132307,-0.149696,-0.196973,-0.376705
-3002.98,0.966541,0.548314,3,7,0,3013.23,5.86639,0.0400715,0.0452096,0.403504,0.256987,-0.597063,-0.830098,-0.118625,0.830623,-0.053578,-0.0902363,0.172429,0.225335,0.0967228,-0.0318655,0.012346,0.0869887,-0.00748318,0.00779078,0.0171274,0.0316165,0.0055217,-0.0136434,0.00102241,-0.0209068,0.977904,-0.108567,0.00625131,-0.0074854,0.0989773,-0.767124,-0.59603,-0.259198,0.930166,-0.510328,-0.263711,1.38082,1.00943,0.812712,-0.0299031,0.146359,0.24319,-0.0151188,0.0199441,0.0482532,0.134289,-0.0388404,-0.118294,-0.0208054,-0.275983
-3004.44,0.957628,0.548314,3,7,0,3012.87,5.88758,0.0407934,0.0307274,0.387842,0.257141,-0.599081,-0.847546,-0.114825,0.826757,-0.0399933,-0.114025,0.182062,0.214356,0.0901054,-0.0343436,-0.00885269,0.101138,-0.0238762,0.0145399,0.0140834,0.0356764,0.00802149,-0.0190372,0.00990635,-0.0178385,0.977096,0.200242,-0.0149687,-0.0734697,0.0728504,-0.786478,-0.692104,-0.237636,0.930441,-0.4655,-0.461639,1.47344,0.954937,0.769014,-0.0307244,0.121547,0.281245,-0.050168,0.043921,0.0404453,0.161078,-0.0261975,-0.136284,0.14104,-0.23548
-3004.93,0.722048,0.548314,3,7,0,3024.92,5.87802,0.0412359,-0.00401124,0.397932,0.241761,-0.602074,-0.82973,-0.1017,0.84303,-0.0665821,-0.0796567,0.157667,0.232264,0.107787,-0.00335731,0.0408235,0.0784929,-0.0359856,-0.0111604,0.0411065,0.00916745,0.00917098,-0.00618563,-0.027333,-0.0300183,0.971591,0.452255,-0.0318149,-0.0534167,0.119878,-0.79278,-0.594265,-0.199115,0.93384,-0.61268,-0.206119,1.27812,1.02126,0.9133,-0.0141602,0.192437,0.217443,-0.100491,-0.0479419,0.121437,-0.015821,-0.0419658,-0.118536,-0.536114,-0.396261
-3005.7,0.949692,0.548314,3,7,0,3017.12,5.86813,0.0382812,0.0382196,0.384097,0.266601,-0.592926,-0.849109,-0.120966,0.829525,-0.0522414,-0.0945,0.167097,0.218213,0.120745,-0.0157074,0.00854812,0.073987,-0.0101661,0.0147212,0.035953,0.0254805,-0.00278308,0.00978252,-0.0145319,-0.028314,0.978965,-0.0158057,-0.000289558,-0.0343401,0.123,-0.797861,-0.720153,-0.264564,0.923677,-0.513986,-0.308073,1.29609,0.926479,1.00409,-0.0111616,0.122796,0.207653,0.00163259,0.0690622,0.142382,0.119445,-0.0488959,-0.00605014,-0.307945,-0.373763
-3007.25,0.852207,0.548314,3,7,0,3021.2,5.87411,0.0447818,0.00722952,0.402067,0.229194,-0.602755,-0.835716,-0.105947,0.824817,-0.0549207,-0.121093,0.165931,0.208979,0.0865056,-0.0340543,0.0276484,0.12363,-0.0390279,-0.00247298,0.0370136,0.0121959,0.017049,-0.0394697,-0.0106412,-0.0202388,0.964631,0.433202,-0.0311814,-0.0805045,0.0321599,-0.807668,-0.646795,-0.201249,0.929148,-0.536844,-0.583858,1.35759,0.923442,0.754483,-0.045431,0.226142,0.343122,-0.123689,-0.0514194,0.0704716,-0.0401609,-0.0546865,-0.284884,-0.224581,-0.267165
-3001.23,0.974147,0.548314,3,7,0,3015.57,5.87816,0.0203061,0.0202092,0.388718,0.260813,-0.601414,-0.83087,-0.0921098,0.847849,-0.0513161,-0.0882367,0.174273,0.235044,0.0977608,-0.0091366,0.0124866,0.073174,-0.0235787,0.00329451,0.0305552,0.0404541,0.00596796,0.00229106,-0.00581128,-0.02286,0.973339,0.187749,-0.0153888,-0.075177,0.158432,-0.756371,-0.586375,-0.168937,0.940548,-0.528052,-0.231366,1.40554,1.06619,0.823019,-0.00381546,0.128317,0.203739,-0.0308177,0.0441852,0.138619,0.218832,-0.00501466,-0.032636,-0.144545,-0.301767
-3004.81,0.787008,0.548314,3,7,0,3012.98,5.87662,0.0309311,0.00531087,0.3951,0.259495,-0.610203,-0.865983,-0.0949909,0.852805,-0.0634725,-0.0902076,0.158099,0.222216,0.0939254,-0.019614,0.0247193,0.0877096,-0.0256164,0.0126387,0.0327146,0.0481508,0.0222667,-0.0138046,0.0133234,-0.00901226,0.980213,0.467008,-0.0345539,-0.10968,0.0867354,-0.791374,-0.641297,-0.161725,0.948813,-0.542001,-0.286148,1.25194,0.996205,0.802077,-0.00493375,0.172629,0.244488,-0.0149521,0.0958324,0.171257,0.284758,0.079882,-0.0855753,0.217472,-0.118968
-3005.31,0.831415,0.548314,3,7,0,3022.21,5.88303,0.0533723,0.0186917,0.395361,0.247079,-0.604588,-0.817411,-0.116024,0.820066,-0.0446909,-0.114446,0.182191,0.226931,0.11101,-0.0226614,0.000391021,0.0928602,-0.034764,0.00170976,0.0223032,0.000426195,-0.00766195,-0.00596033,-0.0309916,-0.0413742,0.970442,0.294207,-0.0196716,-0.0232804,0.137135,-0.815718,-0.663694,-0.261085,0.921969,-0.53133,-0.474172,1.49238,0.979691,0.934028,-0.0408353,0.12935,0.257338,-0.125423,-0.0574474,-0.00239929,-0.110973,-0.151917,-0.141047,-0.621484,-0.546166
-3001.15,1,0.548314,3,7,0,3012.61,5.89006,0.0559203,0.0251119,0.395962,0.222128,-0.593485,-0.856643,-0.104691,0.840095,-0.0463755,-0.11313,0.157479,0.218748,0.0906798,-0.0144478,0.020197,0.0884842,-0.0344316,-0.00038084,0.0324248,0.0233251,0.0165112,-0.0103369,-0.00571168,-0.0309261,0.973612,0.0969313,-0.00626924,-0.121728,0.0083123,-0.789569,-0.698492,-0.188451,0.930903,-0.489186,-0.512402,1.28285,0.98135,0.776305,-0.0170559,0.163661,0.245504,-0.0797891,0.00232352,0.109889,0.0865811,0.00507498,-0.123004,-0.157755,-0.408244
-3004.29,0.807593,0.548314,3,7,0,3015.24,5.86005,0.0424579,-0.00409041,0.389971,0.265257,-0.607875,-0.813506,-0.0952655,0.844506,-0.0535164,-0.103468,0.174378,0.217543,0.105387,-0.0273487,0.00166634,0.099892,-0.0383691,-0.0140809,0.019011,0.0136034,0.00966094,-0.0235817,-0.0178599,-0.0105369,0.961762,0.650307,-0.0451514,-0.0421446,0.179071,-0.76583,-0.560755,-0.174787,0.950026,-0.564218,-0.396185,1.421,0.928974,0.905792,-0.0355954,0.139633,0.275388,-0.12246,-0.0760733,0.0262703,0.00585087,-0.0438486,-0.179254,-0.333471,-0.139095
-3008.68,0.822475,0.548314,3,7,0,3016.53,5.90714,0.0354824,0.0298502,0.397064,0.233372,-0.601951,-0.870271,-0.106639,0.825536,-0.0506067,-0.0980634,0.16329,0.225141,0.0979895,-0.0133476,0.0293145,0.0787902,-0.0234263,0.0289139,0.0459343,0.029566,0.00487934,-0.00582836,0.00173952,-0.0385653,0.988366,0.0602466,-0.00613729,-0.114756,0.0300543,-0.83692,-0.763761,-0.214695,0.91469,-0.492101,-0.346468,1.29673,1.01653,0.818175,-0.0124293,0.171801,0.221627,-0.0276078,0.105276,0.163355,0.114614,-0.0498687,-0.101693,-0.0409524,-0.509087
-3004.47,0.985415,0.548314,3,7,0,3019.18,5.85693,0.0549464,0.00313128,0.404701,0.248625,-0.610629,-0.827915,-0.0945745,0.844952,-0.0574462,-0.112522,0.184705,0.224094,0.0994366,-0.0127673,0.0131648,0.0997231,-0.0323429,-0.0088198,0.017818,0.0235898,0.0109328,-0.0389735,-0.0221817,-0.0236902,0.957694,0.502264,-0.0341981,-0.0529333,0.144509,-0.800154,-0.634446,-0.170516,0.945141,-0.619678,-0.447735,1.53216,0.983327,0.849831,-0.035026,0.163601,0.277035,-0.128478,-0.0956817,-0.0224688,0.00646305,-0.10217,-0.299845,-0.433832,-0.312726
-3005.12,0.904185,0.548314,3,7,0,3016.85,5.89413,0.0426282,0.0181611,0.397136,0.240356,-0.615609,-0.86673,-0.117801,0.834397,-0.0464648,-0.0892514,0.162656,0.219973,0.120934,-0.021843,0.0217474,0.0922679,-0.0385613,0.0191286,0.0331132,0.0100747,-0.00986499,0.00540345,0.00659919,-0.0159293,0.984418,0.251954,-0.018213,-0.0768435,0.0509479,-0.854413,-0.745139,-0.258661,0.935214,-0.497892,-0.273659,1.2768,0.919833,1.02104,-0.0148114,0.172683,0.254685,-0.0676774,0.081832,0.13274,0.0426771,-0.0575005,0.0111513,0.0864507,-0.210277
-3009.84,0.795166,0.548314,3,7,0,3020.94,5.90006,0.0360299,0.0143175,0.404752,0.270173,-0.594393,-0.859563,-0.115421,0.829162,-0.0507126,-0.0952248,0.14988,0.24074,0.118475,-0.0423015,0.00437485,0.0590894,-0.0465063,-0.000238959,0.0357167,0.0141877,0.0036376,-0.00635647,-0.00250252,-0.0122467,0.977315,0.358163,-0.0249897,-0.0313991,0.121958,-0.773872,-0.680384,-0.268277,0.93318,-0.464155,-0.362263,1.18026,1.04116,0.995139,-0.0339911,0.0903793,0.162048,-0.102086,0.0146154,0.136326,0.0544335,-0.0193502,-0.0626092,-0.0667016,-0.161664
-3009.97,0.99973,0.548314,3,7,0,3020.39,5.85643,0.0483506,0.0132013,0.382906,0.228586,-0.611368,-0.819399,-0.0890818,0.844278,-0.0554336,-0.10777,0.187473,0.20546,0.083941,-0.000272515,0.024565,0.120733,-0.0170369,0.0228578,0.0162276,0.029206,0.0136808,-0.0202971,-0.00894182,-0.0288807,0.967697,0.336731,-0.0246285,-0.115131,0.0865917,-0.803967,-0.607341,-0.129551,0.937021,-0.59658,-0.389396,1.53914,0.923199,0.722952,-0.0108348,0.217844,0.337539,-0.0421743,0.0489715,0.0208443,0.0938949,-0.0353086,-0.182783,-0.210738,-0.381244
-3010.28,0.84889,0.548314,3,7,0,3028.71,5.85935,0.0257087,0.0260306,0.375021,0.224222,-0.606686,-0.828683,-0.080945,0.833513,-0.041733,-0.0981415,0.186594,0.195653,0.0975661,0.000708858,0.0226908,0.116466,-0.0193587,0.013704,0.026356,0.0258482,0.0111339,-0.0239352,-0.000752136,-0.0321493,0.968574,0.108765,-0.0105619,-0.141506,0.0773546,-0.821275,-0.705503,-0.110814,0.92473,-0.549842,-0.305842,1.50674,0.836054,0.837207,-0.0120795,0.20787,0.325196,-0.0544913,0.0172708,0.0527771,0.0633416,-0.0556228,-0.202119,-0.0728488,-0.424392
-3007.57,0.99181,0.548314,3,7,0,3023.94,5.86548,0.0506346,0.00103318,0.40557,0.26147,-0.609383,-0.839364,-0.121806,0.850598,-0.0501494,-0.0857834,0.163716,0.242419,0.0905227,-0.0413338,0.00294943,0.0594432,-0.0200187,0.00399272,0.0235513,0.0314081,0.00454843,-0.00877619,-0.00426171,-0.0124343,0.985519,0.594704,-0.0403326,-0.0263897,0.101729,-0.7576,-0.528981,-0.270783,0.949261,-0.452961,-0.245848,1.31792,1.12379,0.755093,-0.0327304,0.0891283,0.165632,-0.0361427,0.0256987,0.0915023,0.151843,-0.0227627,-0.0793442,-0.0979711,-0.16414
-3005.72,0.986924,0.548314,3,7,0,3018.85,5.87209,0.0462084,-0.00930285,0.418793,0.257836,-0.607767,-0.843571,-0.116132,0.847501,-0.0570386,-0.100284,0.171045,0.242506,0.0908923,-0.0398035,0.00777565,0.0752862,-0.0101566,0.00231641,0.024721,0.0331629,-0.00184963,-0.00982927,-0.0121614,-0.021902,0.982144,0.737737,-0.0511646,-0.017119,0.0998433,-0.76398,-0.568834,-0.254017,0.948967,-0.501025,-0.361742,1.38555,1.12377,0.755996,-0.0381992,0.121626,0.210753,-0.0269221,-0.00090002,0.0698101,0.130221,-0.081978,-0.110574,-0.254386,-0.289121
-3004.21,1,0.548314,3,7,0,3015.26,5.86774,0.0390279,0.0437799,0.398329,0.2393,-0.602615,-0.833143,-0.0945562,0.82392,-0.0480643,-0.113299,0.167618,0.206075,0.111165,-0.0200567,0.02623,0.0985601,-0.0560033,0.00971947,0.0289064,0.014187,0.0175571,-0.0188703,0.013043,-0.0300963,0.970534,-0.140815,0.00866124,-0.0711036,0.0934506,-0.812283,-0.698058,-0.170845,0.928094,-0.532114,-0.491808,1.3357,0.849995,0.954063,-0.0229411,0.188233,0.271551,-0.134071,0.0247517,0.0864773,0.029118,0.00770916,-0.153773,0.173438,-0.397291
-3004.67,0.846633,0.548314,3,7,0,3019.17,5.87509,0.0325752,0.00790748,0.391528,0.247927,-0.600854,-0.869481,-0.101614,0.842464,-0.0591786,-0.0830757,0.16999,0.226366,0.0720987,-0.0139013,0.0197634,0.0813823,-0.0222787,-0.00110578,0.0239758,0.0262054,0.0190422,0.000426298,-0.0275366,-0.0373915,0.969199,0.38717,-0.0285726,-0.131947,0.0344471,-0.790962,-0.678747,-0.183329,0.931705,-0.54033,-0.21764,1.40652,1.074,0.613704,-0.0174695,0.153972,0.227105,-0.0526496,-0.00310331,0.0771596,0.105584,0.0150466,-0.0919179,-0.553367,-0.493592
-3001.28,0.965504,0.548314,3,7,0,3014.43,5.86525,0.0326085,0.0135854,0.396638,0.246821,-0.612057,-0.835716,-0.0942746,0.824348,-0.0537133,-0.129054,0.162639,0.226902,0.100756,-0.0205421,0.0125009,0.0953512,-0.0455008,0.00900195,0.021842,0.0296138,0.00294982,-0.0231574,0.00518517,-0.0166414,0.986783,0.359542,-0.0262721,-0.0967696,0.128062,-0.836163,-0.678293,-0.174285,0.924894,-0.54216,-0.638341,1.33807,0.996349,0.85944,-0.0248257,0.156551,0.26341,-0.115167,0.0136863,0.0522789,0.105141,-0.0661137,-0.163863,0.0602755,-0.219677
-3001.53,0.86853,0.548314,3,7,0,3011.24,5.88888,0.0475796,0.0107069,0.386879,0.253925,-0.600051,-0.84568,-0.109845,0.844979,-0.0530676,-0.0695899,0.177426,0.209689,0.101552,-0.0172214,0.0179324,0.0825902,-0.0198747,0.0142035,0.0377454,0.011624,0.012882,-0.00310402,-0.0139022,-0.0332258,0.961383,0.390512,-0.0275925,-0.0569916,0.0805718,-0.77227,-0.640577,-0.216345,0.939668,-0.531446,-0.0716537,1.39628,0.916794,0.856777,-0.0181815,0.152476,0.231203,-0.0352106,0.0480571,0.125812,0.0184241,-0.00688042,-0.0918473,-0.305987,-0.438602
-3003.44,0.853579,0.548314,3,7,0,3013.87,5.86193,0.0417097,0.0269256,0.40845,0.245004,-0.596857,-0.833697,-0.078052,0.837598,-0.0779406,-0.120099,0.176485,0.2268,0.11372,-0.0146778,0.014631,0.0891938,-0.0326193,0.00794819,0.0335727,0.0263921,-0.000410412,-0.0237461,0.000626243,-0.0254875,0.983391,0.124926,-0.00976791,-0.068407,0.147189,-0.761023,-0.65038,-0.123795,0.943439,-0.67995,-0.519299,1.42072,0.974672,0.959607,-0.0239926,0.15369,0.248099,-0.0894726,0.000723957,0.0799514,0.0625531,-0.103943,-0.187763,-0.0362649,-0.336452
-3001.7,0.917655,0.548314,3,7,0,3013.52,5.90657,0.036359,0.00536957,0.378376,0.251562,-0.596045,-0.843231,-0.125361,0.834017,-0.0611784,-0.0937684,0.161991,0.218495,0.0908503,-0.017155,0.0253426,0.0783884,-0.0263628,0.00829719,0.0234526,0.0199655,0.00656918,-0.0201407,-0.0172206,-0.0336305,0.971485,0.454493,-0.0327618,-0.0720984,0.0660759,-0.797283,-0.645676,-0.260322,0.925077,-0.559511,-0.333788,1.32824,0.985,0.762707,-0.0305221,0.160835,0.218986,-0.0863287,-0.0161345,0.0243572,0.0146407,-0.087915,-0.198748,-0.365065,-0.443945
-3004.63,0.707804,0.548314,3,7,0,3019.78,5.87638,0.0215859,0.0289974,0.408086,0.259795,-0.620378,-0.845128,-0.0873031,0.831998,-0.034148,-0.0948993,0.184389,0.216554,0.0930262,-0.00707907,-0.00375915,0.0807779,-0.0353329,0.00218631,0.0383732,0.0211867,-0.00927752,-0.0284125,0.00332258,-0.0239608,0.970478,0.110335,-0.00958203,-0.0659532,0.154577,-0.856409,-0.729217,-0.145694,0.922127,-0.501547,-0.284468,1.51633,0.96998,0.789909,-0.022436,0.104217,0.224176,-0.109236,-0.0319792,0.0799998,0.0121606,-0.157708,-0.210444,0.0139608,-0.316298
-3000.52,0.968797,0.548314,3,7,0,3011.88,5.87784,0.0474959,-0.00337249,0.378585,0.246314,-0.594398,-0.843691,-0.108828,0.844543,-0.0742378,-0.098887,0.177633,0.235057,0.102237,-0.0234659,0.0272208,0.0958996,-0.0251626,-1.15443e-05,0.0258455,0.030794,0.0203785,-0.0075429,-0.0127789,-0.0339269,0.970391,0.594441,-0.0419383,-0.099051,0.0806978,-0.742928,-0.602296,-0.229776,0.951229,-0.630658,-0.327187,1.42767,1.04365,0.867691,-0.0235825,0.188716,0.267039,-0.0559658,0.00482828,0.0887606,0.133262,0.0211246,-0.118716,-0.287543,-0.447857
-3001.15,0.82111,0.548314,3,7,0,3012.91,5.87616,0.0323463,0.0146561,0.413316,0.259429,-0.619252,-0.833886,-0.11671,0.841297,-0.0249662,-0.107343,0.16247,0.218622,0.112453,-0.0171688,0.0104245,0.0961116,-0.0270594,0.0160103,0.0217683,0.0217557,0.00327066,-0.0127638,-0.0109377,-0.0270056,0.965748,0.31758,-0.0233153,0.00537651,0.150235,-0.853953,-0.677586,-0.243132,0.930643,-0.411015,-0.439478,1.30862,0.931705,0.948699,-0.0236911,0.15486,0.267721,-0.0696406,0.0294199,0.043218,0.0544954,-0.0696256,-0.136063,-0.242343,-0.356492
