# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/sl_normal_full_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_full_pdw2_upload_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
44.3947,0.988466,0.597821,3,7,0,-36.7625,6.73434,0.166132,-0.126656,0.0203057,-0.138602,0.847485,-0.163958,-0.190783,0.10799,-0.0283626,0.0356553,-0.0502245,0.0137893,0.0691928,0.00616406,0.00368696,0.0372985,0.0386463,0.0504457,-0.00637259,0.0266801,-0.0157373,0.587982,-0.133444,0.00973027,0.0622913,-0.0182561,1.13891,-0.70592,-2.42363,0.560157,-0.543807,0.520059,-0.0327372,0.118773,0.186111,0.0797895,0.0933946,0.202788,0.233901,0.196918,-0.0397953,0.380503,-0.177761
47.0984,0.858259,0.597821,3,7,0,-30.9536,6.71629,0.137243,-0.142652,0.0329434,-0.138497,0.858203,-0.150215,-0.165252,0.0833389,-0.0287168,0.0274205,-0.112089,0.0236313,0.0670024,-0.00680958,0.0125341,-0.00415519,0.0123951,0.0281175,-0.0113407,0.0338594,-0.0220861,0.609133,-0.00456884,-0.00648114,0.0811635,-0.0929684,1.17972,-0.582933,-2.18793,0.46202,-0.58336,0.419813,-0.101694,0.136757,0.181611,-0.00697289,0.039512,-0.0084446,0.0563688,0.0805748,-0.0727905,0.477649,-0.249475
48.1202,0.796469,0.597821,3,7,0,-31.8427,6.73588,0.166983,-0.120822,0.0200754,-0.147407,0.841442,-0.162048,-0.184512,0.112985,-0.0168671,0.0252987,-0.0729685,0.00850451,0.0554021,0.0123876,0.0029956,0.0462784,0.0318674,0.0444149,-0.0122727,0.01726,-0.0338651,0.582739,-0.147597,0.0120971,0.0510466,-0.055839,1.13595,-0.670636,-2.22783,0.682883,-0.408714,0.383712,-0.066641,0.0900122,0.148893,0.0643962,0.0435204,0.173222,0.132725,0.106256,-0.123724,0.187432,-0.382525
45.7663,0.858272,0.597821,3,7,0,-36.7773,6.71359,0.133114,-0.140231,0.0289281,-0.12017,0.857933,-0.148144,-0.15785,0.0813458,-0.0347786,0.0232111,-0.11196,0.0176363,0.0639999,-0.00124264,-0.0022706,0.00646319,0.00253118,0.037468,-0.0184112,0.0263195,-0.0264101,0.607458,0.00424272,-0.00739739,0.0814484,-0.0501988,1.17536,-0.577343,-2.0919,0.433094,-0.624151,0.397387,-0.107129,0.119792,0.174197,-0.0101586,-0.0191022,0.0061499,-0.0152692,0.0845669,-0.129208,0.34837,-0.298317
46.9249,0.988301,0.597821,3,7,0,-34.7123,6.72854,0.1555,-0.124967,0.0460303,-0.141689,0.858722,-0.147203,-0.164261,0.12126,-0.0228684,0.0237715,-0.0769574,0.0252064,0.0607947,-0.000919858,0.0326053,0.0134888,0.0344271,0.0386745,-0.00511799,0.00408166,-0.0127905,0.59248,-0.159628,0.0110544,0.124842,-0.0652618,1.15325,-0.598163,-1.89775,0.731617,-0.450445,0.332675,-0.061291,0.131299,0.162963,0.0502583,0.139634,0.086887,0.185643,0.131309,-0.052098,0.0324671,-0.144476
45.2623,0.838527,0.597821,3,7,0,-34.7827,6.72627,0.163411,-0.122329,0.0278656,-0.116525,0.832022,-0.153934,-0.170249,0.0957364,-0.0229998,0.0407894,-0.0817053,0.0084836,0.0404277,0.0089244,0.0336642,0.00823069,0.0177584,0.0197932,-0.0321093,0.017171,-0.0163037,0.590813,-0.0832206,0.00583418,0.0856213,0.0096116,1.11579,-0.646474,-2.18763,0.545582,-0.479932,0.474109,-0.0829057,0.0708983,0.110147,0.0204742,0.0617133,-0.0200906,0.0131522,-0.0183891,-0.189913,0.229575,-0.184159
38.1814,0.709823,0.597821,3,7,0,-26.6686,6.72358,0.144418,-0.114049,0.0381294,-0.144603,0.866382,-0.166489,-0.185352,0.100152,-0.0314721,0.00986466,-0.103819,0.022326,0.0972601,-0.00486855,-0.0243514,0.0457682,0.03511,0.0450104,0.00423403,0.0238881,-0.0398358,0.605011,-0.240267,0.0178905,0.10646,-0.10976,1.20602,-0.640419,-2.37092,0.574201,-0.597846,0.324369,-0.0901955,0.174509,0.262062,0.023179,-0.00702444,0.206672,0.187911,0.148781,-0.0413583,0.276849,-0.449968
38.4856,0.974309,0.597821,3,7,0,-25.5841,6.72596,0.160586,-0.148143,0.0137977,-0.136702,0.832877,-0.146688,-0.165644,0.0950888,-0.0140358,0.0425571,-0.0797491,0.00437782,0.0251919,0.012812,0.037847,-0.00408374,0.0122066,0.0249563,-0.0266989,0.0129459,-0.00723812,0.588214,0.086229,-0.0119417,0.0234515,-0.0276298,1.10679,-0.618951,-2.07708,0.563661,-0.384946,0.470946,-0.0753312,0.0412693,0.0685697,0.041664,0.0879906,-0.0393605,0.0199043,0.033498,-0.144949,0.185616,-0.0817587
42.8335,0.961533,0.597821,3,7,0,-25.2252,6.72914,0.1661,-0.129543,0.030923,-0.152311,0.854295,-0.151738,-0.16319,0.105193,-0.0369006,0.00372321,-0.120784,0.0189559,0.0444724,-0.00466944,0.00801496,0.0143705,0.0224846,0.0109391,-0.000914535,0.0211897,-0.0546356,0.590258,-0.0462019,0.00190187,0.0760169,-0.159061,1.17727,-0.556168,-2.04645,0.66917,-0.561347,0.112022,-0.122746,0.0987825,0.119435,-0.0243917,-0.00684775,0.00441215,0.0371838,-0.0474041,-0.105961,0.197723,-0.61714
44.0051,0.964688,0.597821,3,7,0,-30.5159,6.72113,0.145617,-0.124259,0.0218044,-0.117596,0.834688,-0.150105,-0.191432,0.102857,-0.010628,0.0514119,-0.078206,0.00654166,0.0693804,0.0212479,-0.00745127,0.0307747,0.0276192,0.0435998,-0.0196793,0.0199734,0.00211266,0.599076,-0.0958094,0.00483985,0.0610538,0.0329232,1.13541,-0.642594,-2.40466,0.571225,-0.462673,0.699613,-0.0611635,0.104101,0.188066,0.0954056,0.0371625,0.158192,0.163563,0.160981,-0.0778673,0.319304,0.0238637
47.5685,0.933524,0.597821,3,7,0,-31.7933,6.72062,0.165828,-0.136352,0.0337431,-0.164518,0.863475,-0.166671,-0.179077,0.0901021,-0.0349594,0.0246179,-0.107482,0.0248462,0.0515776,-0.00380073,0.0189068,0.0143392,0.0279782,0.0192143,-0.00245134,0.0348494,-0.0172431,0.6015,-0.0610835,0.00228588,0.0798143,-0.15913,1.1939,-0.629656,-2.40131,0.465284,-0.610795,0.345483,-0.0907918,0.119611,0.138462,0.0315396,0.0967131,0.0880684,0.156654,0.0776272,-0.0129055,0.505223,-0.194771
46.361,0.931667,0.597821,3,7,0,-36.8838,6.71398,0.171029,-0.123567,0.0223548,-0.15766,0.856334,-0.162942,-0.183367,0.082474,-0.0378434,0.00987747,-0.109647,0.018607,0.0534811,-0.00476963,0.0259608,0.0133059,0.0359246,0.0222545,-0.013812,0.0282801,-0.0174683,0.598541,-0.12155,0.00921303,0.0489348,-0.157713,1.1797,-0.600008,-2.51672,0.426423,-0.590364,0.184668,-0.0970735,0.109396,0.144441,0.0201446,0.097623,0.0612808,0.163379,0.0520728,-0.0818195,0.401369,-0.197315
44.3717,0.920273,0.597821,3,7,0,-34.6338,6.7197,0.179302,-0.126935,0.0345448,-0.152815,0.863641,-0.154292,-0.177713,0.0778717,-0.0333848,0.0226859,-0.113046,0.0160672,0.0423186,-0.00123579,0.0239657,0.00840514,0.0305954,0.018625,-0.000524276,0.0374436,-0.0240702,0.596502,-0.0864969,0.00698835,0.0812419,-0.13542,1.18529,-0.553309,-2.45113,0.384664,-0.588173,0.305094,-0.0970326,0.0892548,0.113166,0.0363707,0.104505,0.0621561,0.163222,0.0687689,-0.015264,0.529088,-0.271887
42.0522,0.92056,0.597821,3,7,0,-34.1868,6.73317,0.124795,-0.135027,0.0189493,-0.125256,0.834283,-0.158587,-0.170598,0.116917,-0.00709613,0.0332507,-0.0705359,0.0177821,0.0799156,0.00963413,-0.00953389,0.0338581,0.0149399,0.0519642,-0.0282708,-0.000686118,-0.0283862,0.595136,-0.0703865,-0.000772223,0.0533395,0.0142096,1.12258,-0.713408,-1.93713,0.769855,-0.356005,0.524187,-0.0734911,0.140887,0.217341,0.0168618,-0.0409344,0.0836709,0.00923383,0.0873781,-0.217404,-0.081171,-0.320639
46.3814,0.920786,0.597821,3,7,0,-29.6317,6.73645,0.141144,-0.128992,0.00983087,-0.147295,0.82314,-0.164269,-0.197482,0.0989002,-0.0302477,0.0178981,-0.0883972,0.0242957,0.0528562,-0.0198624,0.00749753,0.0220644,0.034071,0.043775,-0.0117251,0.0261843,-0.0192012,0.60287,-0.0641714,0.00136101,0.0169878,-0.104845,1.14225,-0.661502,-2.56597,0.567446,-0.536961,0.308252,-0.0747763,0.119006,0.143454,-0.0114315,0.0691431,0.117624,0.181364,0.145393,-0.076995,0.364118,-0.216888
46.3596,0.901387,0.597821,3,7,0,-34.5887,6.75284,0.148829,-0.13486,0.00660737,-0.132167,0.862678,-0.154808,-0.161136,0.102766,-0.0325658,0.0400852,-0.100301,0.0217821,0.0564904,-0.01018,0.011519,0.0277468,0.0400248,0.0510337,-0.0168891,0.0259941,-0.0265425,0.582272,-0.0139216,-0.00413811,0.0146236,-0.0671466,1.18399,-0.598974,-1.98048,0.534131,-0.646062,0.544546,-0.0878036,0.118381,0.153127,0.0134822,0.0750487,0.126777,0.19205,0.147045,-0.121723,0.342924,-0.299813
45.8655,0.996852,0.597821,3,7,0,-39.3273,6.69749,0.155859,-0.126521,0.0460632,-0.14537,0.836439,-0.15787,-0.186841,0.0935987,-0.0103157,0.0172497,-0.0827464,0.0109237,0.0621405,0.0195997,0.00321391,0.0138799,0.00445672,0.0176808,-0.00590174,0.0126909,-0.0260194,0.607742,-0.140202,0.0102759,0.118213,-0.0538038,1.12621,-0.662677,-2.40772,0.616942,-0.321183,0.292794,-0.0797993,0.104639,0.167081,0.0492006,-0.000570813,0.028775,-0.00971664,0.0193207,-0.0768,0.135039,-0.293904
50.8974,1,0.597821,3,7,0,-39.9149,6.73541,0.13985,-0.121818,0.0295123,-0.13189,0.842551,-0.152311,-0.156777,0.0952758,-0.0260371,0.0322715,-0.103549,0.00553445,0.0410716,0.00686665,0.00943199,0.0188438,0.019269,0.0327868,-0.016856,0.0395441,-0.0361055,0.592314,-0.109987,0.00583227,0.0793448,-0.0638438,1.14879,-0.592461,-1.95172,0.536805,-0.542957,0.436036,-0.0985706,0.065124,0.111194,0.0277619,0.028036,0.0553517,0.0600418,0.0622307,-0.128006,0.532275,-0.407832
47.7356,0.730673,0.597821,3,7,0,-39.5764,6.73339,0.13015,-0.129077,0.0102699,-0.149631,0.864025,-0.15327,-0.185836,0.0911322,-0.0229713,0.0383563,-0.094816,-0.000699316,0.0502282,-0.0130576,0.00232097,0.0175114,0.0284075,0.0399309,-0.0331233,0.0240319,-0.032603,0.602581,-0.147291,0.00729024,0.0177949,-0.0747161,1.17431,-0.638438,-2.40607,0.541612,-0.533512,0.523596,-0.0976451,0.0646065,0.138358,-0.0459062,-0.0190276,0.0206103,0.0636636,0.0392906,-0.224882,0.297044,-0.368269
43.5487,0.779079,0.597821,3,7,0,-34.2164,6.73658,0.152404,-0.127451,0.0365409,-0.152263,0.853833,-0.161417,-0.165455,0.0816534,-0.0276271,0.034187,-0.0758107,0.0230557,0.0651569,0.00578113,0.00541597,0.0297221,-0.00201541,0.0664744,0.011801,0.0244675,-0.0206033,0.580069,-0.164217,0.0111587,0.0933896,-0.0777933,1.15556,-0.640112,-2.16643,0.348532,-0.556158,0.526862,-0.0510602,0.130286,0.173316,0.0883659,0.111679,0.199027,0.08791,0.303938,0.0439519,0.333645,-0.232726
44.5441,0.927431,0.597821,3,7,0,-30.124,6.73389,0.150235,-0.131845,0.0319091,-0.14825,0.860215,-0.165129,-0.177882,0.0837732,-0.0303711,0.0504594,-0.0636193,0.0235377,0.0610552,0.0101149,0.0135267,0.0386781,0.0171022,0.0487338,0.0156627,0.0263391,-0.0159725,0.587208,-0.140878,0.00836705,0.0877934,-0.047117,1.15896,-0.659815,-2.40428,0.313601,-0.607959,0.656387,-0.0370643,0.127359,0.161398,0.115185,0.151373,0.241267,0.181832,0.249267,0.0774038,0.374557,-0.180418
48.8047,0.987998,0.597821,3,7,0,-36.1381,6.71649,0.143798,-0.132541,0.0279728,-0.157303,0.865295,-0.155275,-0.174291,0.0992585,-0.0310811,0.042946,-0.11619,0.0104621,0.0646854,-0.00168364,0.0167038,0.0288508,0.0299453,0.0166254,-0.0209167,0.0212217,-0.0259118,0.6032,-0.101839,0.00357504,0.0733304,-0.130835,1.19612,-0.59301,-2.25012,0.538906,-0.644866,0.553057,-0.112475,0.108303,0.175125,0.00378206,0.0407953,0.0724705,0.0846015,-0.0172457,-0.147313,0.269447,-0.292688
49.2012,0.890729,0.597821,3,7,0,-39.8618,6.7349,0.15118,-0.131039,0.0198128,-0.139149,0.838666,-0.159502,-0.166134,0.0856616,-0.0198896,0.0216035,-0.0929928,-0.0168086,0.0813093,-0.0040385,-0.00171663,0.0281363,0.0259616,0.0225743,-0.0144978,0.018466,-0.0246176,0.599796,-0.0738033,0.00201714,0.0481959,-0.0777166,1.14203,-0.646289,-2.12985,0.52302,-0.473618,0.385223,-0.0885922,0.0741873,0.220252,-0.00310823,0.00160274,0.0885044,0.0890919,0.0260371,-0.11308,0.229324,-0.27807
50.1933,0.906889,0.597821,3,7,0,-40.3359,6.72982,0.157827,-0.134669,0.0373092,-0.134078,0.855802,-0.139968,-0.167313,0.108498,-0.0159989,0.0305699,-0.0861502,0.0301386,0.0373112,0.0111874,0.0245592,0.0234949,0.0276059,0.0450251,-0.0169398,0.0291139,-0.0264951,0.593533,-0.0472169,0.000992999,0.0965184,-0.0334632,1.14749,-0.551309,-1.99087,0.638603,-0.411829,0.392415,-0.0757624,0.109663,0.100232,0.0671302,0.0995213,0.0989891,0.125541,0.124243,-0.118327,0.392099,-0.299277
48.8069,0.776329,0.597821,3,7,0,-39.3461,6.73052,0.14948,-0.117517,0.00824605,-0.145777,0.844273,-0.15934,-0.178992,0.084951,-0.0266105,0.0267471,-0.0912782,-0.0122981,0.0702259,0.000822243,-0.00861766,0.020179,0.0189392,0.0222,-0.00126023,0.00605726,-0.0217065,0.59175,-0.177326,0.0126995,0.0111928,-0.0861672,1.15092,-0.647,-2.38698,0.484093,-0.534543,0.4252,-0.0834592,0.0681221,0.189471,0.0124779,-0.00752516,0.0782603,0.0824715,0.0537158,-0.0496001,0.041425,-0.245187
49.144,0.696524,0.597821,3,7,0,-35.307,6.72737,0.139915,-0.144879,0.0266651,-0.13279,0.864254,-0.15558,-0.165658,0.10599,-0.0172695,0.0341332,-0.0932297,0.0297225,0.048856,-0.00525596,0.011025,0.0284418,0.0392282,0.05621,-0.0245371,0.0159549,-0.0332859,0.601102,0.0138096,-0.00772548,0.0679757,-0.0419486,1.1717,-0.624131,-1.95801,0.634211,-0.46352,0.466953,-0.088019,0.124076,0.133023,0.00892303,0.0471371,0.0979327,0.151727,0.123555,-0.189633,0.168346,-0.375983
52.0139,0.923352,0.597821,3,7,0,-41.7793,6.72893,0.153464,-0.103838,0.0260917,-0.145568,0.846143,-0.160413,-0.178707,0.0940901,-0.0259847,0.0242003,-0.0884547,0.0141637,0.0719362,0.010931,0.0102878,0.0201027,0.020564,0.0178686,-0.000909059,0.0257125,-0.0256757,0.587965,-0.289489,0.0245166,0.0664006,-0.0823156,1.15198,-0.641453,-2.34492,0.530433,-0.514184,0.3741,-0.0782945,0.124866,0.192975,0.0539185,0.0539276,0.0848095,0.0970019,0.0485121,-0.0343907,0.340646,-0.290021
41.1222,0.52748,0.597821,3,7,0,-35.6398,6.75092,0.158474,-0.156814,0.0452188,-0.143098,0.849386,-0.159402,-0.168762,0.0714277,-0.0217372,0.0275949,-0.092255,0.0206918,0.069624,0.0186735,0.0267397,0.0296703,0.00959747,0.0543164,-0.015582,0.0468138,-0.0351696,0.606477,0.0901671,-0.0140332,0.124208,-0.0670188,1.14747,-0.603289,-2.27225,0.310582,-0.49825,0.43079,-0.0800515,0.132721,0.186648,0.0921287,0.111129,0.125139,0.0510352,0.168978,-0.110737,0.648907,-0.39726
41.4715,0.858026,0.597821,3,7,0,-22.3841,6.74601,0.148873,-0.159361,0.0402011,-0.144609,0.860884,-0.160756,-0.157901,0.0784936,-0.0105003,0.0242675,-0.102607,0.0311847,0.0681071,-0.000734365,0.0294886,0.0153969,0.0215462,0.0630048,-0.00227517,0.0377099,-0.0321682,0.592486,0.113981,-0.0175266,0.0916016,-0.0878176,1.171,-0.596585,-1.98031,0.422852,-0.404514,0.393777,-0.0816604,0.151671,0.182269,0.0628515,0.149293,0.116945,0.153833,0.239927,-0.0429082,0.513197,-0.363358
