# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/sl_normal_full_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_full_pdw2_upload_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
51.9497,0.838393,0.66353,3,7,0,-39.4402,6.7372,0.139594,-0.13205,0.0385102,-0.134649,0.860564,-0.14112,-0.183032,0.0974422,-0.0293893,0.0293583,-0.0917056,0.0188478,0.0611626,0.0206357,0.00682701,0.0149725,0.0263477,0.0221816,-0.0217811,0.0264246,-0.0219785,0.597496,-0.108649,0.00443048,0.109924,-0.0444722,1.16101,-0.567947,-2.41267,0.540415,-0.556833,0.416434,-0.0876536,0.119769,0.16586,0.0563212,0.0128149,0.0344646,0.0839828,0.0183457,-0.136996,0.36101,-0.24826
46.1225,0.675988,0.66353,2,7,0,-41.7791,6.73643,0.136616,-0.126027,0.0470141,-0.132924,0.865872,-0.150954,-0.189199,0.106311,-0.0243217,0.0352053,-0.0823294,0.0177371,0.0631775,0.033019,0.00762329,0.00857526,0.0266231,0.0176185,-0.0141868,0.0304515,-0.0100726,0.595822,-0.168665,0.010228,0.134901,-0.0186739,1.16632,-0.630468,-2.4563,0.597,-0.519679,0.475614,-0.0709228,0.120093,0.17048,0.105681,0.0410723,0.0460067,0.126671,0.0487982,-0.064399,0.453849,-0.113776
42.6118,0.773323,0.66353,3,7,0,-32.5059,6.70107,0.160046,-0.130622,0.0272693,-0.17335,0.872491,-0.182824,-0.167654,0.101851,-0.0249174,0.027698,-0.0721352,0.0104661,0.0656411,0.0108564,0.0135744,0.0233162,0.0322049,0.0219961,-0.012956,0.0270098,-0.00878811,0.59112,-0.189634,0.0132255,0.0621365,-0.128589,1.17591,-0.768754,-2.10863,0.572346,-0.493222,0.399636,-0.0594545,0.108804,0.177008,0.0656439,0.0783859,0.111062,0.162467,0.0702253,-0.0587829,0.402917,-0.0992666
41.9094,0.956185,0.66353,3,7,0,-31.0991,6.74571,0.136362,-0.130873,0.0170947,-0.110526,0.82401,-0.134253,-0.172673,0.090264,-0.0180933,0.0306546,-0.114064,0.0117606,0.0527526,-0.00382225,0.000415934,0.00497889,0.0138333,0.0462975,-0.0103162,0.0131164,-0.0459994,0.598785,0.0356395,-0.00816948,0.0408466,-0.0168202,1.131,-0.515917,-2.1846,0.562451,-0.485126,0.450666,-0.112395,0.0923606,0.143084,-0.0183593,-0.0178391,-0.00792528,0.0228598,0.0898421,-0.145777,0.0921902,-0.519589
40.4806,0.888013,0.66353,3,7,0,-30.5359,6.6939,0.159881,-0.119649,0.0471527,-0.147477,0.862891,-0.172707,-0.169383,0.121599,-0.0236752,0.0138534,-0.0910315,0.0266462,0.0556762,0.00955608,0.0166347,0.027942,0.0415052,0.0372433,-0.0106077,0.032154,0.00768838,0.596113,-0.180103,0.0139476,0.124045,-0.102386,1.18634,-0.683188,-1.96877,0.711296,-0.467457,0.252973,-0.063617,0.127641,0.149786,0.102059,0.142974,0.1889,0.271139,0.183094,-0.00255805,0.524658,0.0868446
40.5283,0.881368,0.66353,3,7,0,-24.8169,6.71055,0.176501,-0.13076,0.0397577,-0.12754,0.859471,-0.156353,-0.176413,0.097302,-0.0112946,0.0592821,-0.075998,0.0410988,0.0713885,-0.0228367,-0.00965036,0.0191287,0.0270253,0.0471968,-0.0170978,0.0281233,-0.0323412,0.601541,-0.102165,0.00791289,0.109933,0.0103555,1.16896,-0.694547,-2.18415,0.582868,-0.500267,0.78885,-0.0720239,0.178004,0.194742,-0.0502121,-0.012519,0.0740379,0.112645,0.119873,-0.133704,0.362027,-0.365313
43.3785,1,0.66353,3,7,0,-29.5936,6.73302,0.136546,-0.135848,0.0290467,-0.156876,0.848464,-0.153287,-0.176532,0.0974065,-0.034707,-0.00380953,-0.106955,-0.00947323,0.0451325,0.0294434,0.023099,0.00925137,0.022145,0.0255064,-0.00883528,0.0149787,-0.0252315,0.58953,-0.0421548,-0.0021505,0.0691992,-0.147564,1.14975,-0.560778,-2.30393,0.562669,-0.493762,0.0305497,-0.0974884,0.0397061,0.120572,0.0958433,0.0706616,0.0284047,0.0842131,0.049337,-0.0881101,0.172967,-0.285004
45.5127,0.987125,0.66353,3,7,0,-34.9014,6.71261,0.174295,-0.141286,0.0269207,-0.128876,0.856119,-0.166513,-0.172444,0.108954,-0.0148041,0.0353415,-0.0797752,0.0357715,0.082291,-0.00662267,-0.00247388,0.0335662,0.0175928,0.0492391,-0.0136377,0.0130377,-0.0441562,0.601065,0.00633979,-0.00348578,0.0774506,-0.0103357,1.16426,-0.714057,-2.05276,0.680183,-0.453084,0.541317,-0.0799159,0.181402,0.222549,-0.0114574,-0.00555936,0.0991426,0.0400295,0.097273,-0.159448,0.0955228,-0.498769
44.6835,0.747508,0.66353,3,7,0,-31.53,6.74114,0.131464,-0.122802,0.0258756,-0.151824,0.843004,-0.145159,-0.17507,0.0803723,-0.0336817,0.0178921,-0.101541,0.000353692,0.0389107,0.0156146,0.0235298,0.00845309,0.0278902,0.0210685,-0.0119768,0.0365928,-0.0126158,0.586707,-0.151229,0.00845691,0.0578858,-0.124276,1.14341,-0.532683,-2.39665,0.395299,-0.555178,0.253779,-0.0863765,0.0520718,0.104573,0.0760315,0.0973374,0.0562866,0.144048,0.0710696,-0.0513746,0.54411,-0.142503
39.701,0.609594,0.66353,3,7,0,-24.0851,6.71131,0.166957,-0.14633,0.0209292,-0.125727,0.84291,-0.173737,-0.184482,0.114456,-0.0134132,0.0256391,-0.0885172,0.0356375,0.0868255,-0.00777657,-0.00945357,0.0566772,0.0196172,0.0462573,-0.0195613,0.0128461,-0.0331264,0.606794,0.0728642,-0.0105265,0.0629748,-0.0183646,1.16695,-0.729894,-2.18472,0.728649,-0.429025,0.456119,-0.0862627,0.187761,0.235077,-0.00558399,-0.00815668,0.187413,0.0519998,0.0910388,-0.16614,0.119858,-0.374181
46.82,0.977797,0.66353,3,7,0,-30.8317,6.72309,0.157785,-0.116417,0.0288503,-0.124365,0.837031,-0.144639,-0.172828,0.0970336,-0.0209527,0.0187736,-0.093186,-0.0182428,0.0368017,0.00128201,0.0124843,0.0179311,0.03775,0.0276981,-0.00184888,0.0311163,-0.0234545,0.595944,-0.109693,0.00845993,0.0733491,-0.044741,1.13418,-0.551951,-2.16286,0.583913,-0.44127,0.276036,-0.0779305,0.0112165,0.098585,0.0464304,0.0841426,0.10507,0.201967,0.0990649,-0.0281723,0.431124,-0.264931
46.4251,0.876066,0.66353,3,7,0,-34.9065,6.72762,0.151628,-0.145854,0.0240135,-0.155311,0.860519,-0.172478,-0.175064,0.098982,-0.0241333,0.0348134,-0.0890033,0.0474917,0.0844425,0.00934377,0.0147501,0.023967,0.0076589,0.0421452,-0.0219835,0.0131098,-0.028957,0.590101,-0.0308792,-0.00334752,0.0622168,-0.0864192,1.1739,-0.71837,-2.23326,0.548658,-0.532735,0.514863,-0.0870998,0.208179,0.228202,0.0297096,0.0313245,0.0560094,-0.0107851,0.0755737,-0.169267,0.134344,-0.327086
44.2994,0.849534,0.66353,3,7,0,-33.6241,6.72999,0.167761,-0.119609,0.0361106,-0.135006,0.84514,-0.169049,-0.158136,0.0930013,-0.0225308,0.0238694,-0.0915327,-0.0149424,0.0486906,0.00563162,0.0226272,0.0260171,0.0492668,0.0388163,0.00177193,0.0291798,-0.00287481,0.597779,-0.10673,0.00806814,0.0923983,-0.0813749,1.15179,-0.635165,-1.95957,0.482709,-0.485295,0.343803,-0.061894,0.0331774,0.129729,0.104086,0.172792,0.195948,0.321104,0.198577,0.0362009,0.451699,-0.0324726
46.6359,0.767787,0.66353,3,7,0,-30.2722,6.73813,0.164166,-0.120248,0.0354008,-0.141171,0.83703,-0.167765,-0.174434,0.107193,-0.00570019,0.0439907,-0.0815567,0.00182112,0.057221,-0.0072495,0.0203849,0.0222132,0.0482808,0.0311365,0.00215121,0.0241246,-0.0145351,0.600398,-0.129443,0.0101299,0.085486,-0.0548436,1.14287,-0.685594,-2.07236,0.657258,-0.383222,0.555959,-0.0606608,0.079632,0.153243,0.0484169,0.13596,0.149356,0.280037,0.136317,0.00573942,0.3433,-0.164182
47.3332,0.997601,0.66353,3,7,0,-37.454,6.7141,0.152562,-0.153113,0.0402888,-0.142629,0.852706,-0.148501,-0.173187,0.0984212,-0.0225422,0.0265022,-0.110857,0.0291345,0.0749783,0.0123145,-0.00565803,0.0292418,0.0161412,0.0436799,0.00904483,0.0312459,-0.0401708,0.590114,0.102396,-0.0152247,0.103417,-0.092609,1.17824,-0.550915,-2.1791,0.548852,-0.542198,0.447194,-0.0945813,0.157879,0.200506,0.0713753,0.0383852,0.148751,0.110779,0.163398,-0.00794183,0.391713,-0.453752
50.1643,1,0.66353,3,7,0,-41.2091,6.73119,0.158557,-0.111271,0.0344723,-0.147826,0.856133,-0.166595,-0.180624,0.1009,-0.0160355,0.0436012,-0.0923323,0.00945202,0.0583786,-0.00716521,0.0219807,0.0268831,0.0403894,0.0313993,-0.0132676,0.0107475,-0.0161711,0.590386,-0.243687,0.0203744,0.0885092,-0.0758162,1.17066,-0.670374,-2.25755,0.584595,-0.476842,0.549273,-0.0807233,0.0968236,0.157484,0.0209185,0.0975787,0.113391,0.184426,0.0772879,-0.0959306,0.1289,-0.182662
40.8102,0.630377,0.66353,3,7,0,-35.2109,6.72972,0.148073,-0.119706,0.0191868,-0.142072,0.860142,-0.158696,-0.189419,0.0894385,-0.00772662,0.0210982,-0.0914187,-0.0085908,0.0411664,-0.033151,0.0167549,0.0102083,0.0407724,0.0191988,-0.0260663,0.0208072,-0.00372783,0.601961,-0.19292,0.0145503,0.0305852,-0.0647638,1.16935,-0.660146,-2.40001,0.625685,-0.322756,0.297964,-0.0837331,0.0378459,0.113693,-0.0686314,0.0584891,0.0384207,0.170956,0.0260229,-0.124543,0.317932,-0.042108
41.081,0.872458,0.66353,3,7,0,-26.5428,6.74537,0.146796,-0.146729,0.011021,-0.145341,0.854177,-0.147963,-0.175922,0.0694683,-0.0441851,0.0293316,-0.0957217,-0.00518391,0.0710834,0.0194115,0.0236786,0.0416484,0.00347935,0.0400869,-0.0197736,0.0294775,-0.0318551,0.582364,0.0184021,-0.00851089,0.0375855,-0.0859851,1.15465,-0.542845,-2.50811,0.225469,-0.69922,0.442671,-0.0900874,0.082709,0.190734,0.0753518,0.0769631,0.130463,-0.0184442,0.084101,-0.145389,0.384526,-0.359821
45.2122,0.906814,0.66353,3,7,0,-27.8227,6.74082,0.164662,-0.148561,0.0153232,-0.119569,0.846598,-0.157299,-0.191582,0.115988,-0.00663365,0.0237156,-0.0876374,0.0255591,0.0777557,-0.00770598,-0.00592096,0.00546113,0.00870432,0.0422391,-0.00873456,0.0250124,-0.026085,0.602891,0.112462,-0.0141147,0.0326277,0.0081357,1.16277,-0.689368,-2.27395,0.802197,-0.356691,0.425477,-0.0793893,0.154188,0.210861,-0.0113671,-0.00368443,0.0329337,0.0464386,0.131207,-0.0780791,0.328622,-0.294645
45.031,0.996702,0.66353,3,7,0,-35.291,6.71057,0.137919,-0.10674,0.0458691,-0.160364,0.860621,-0.159843,-0.160225,0.0831208,-0.032929,0.0273738,-0.101448,0.00264552,0.0552281,0.00122868,0.0202032,0.0416508,0.032569,0.0338803,-0.0106191,0.0130096,-0.0289191,0.592455,-0.334183,0.0265585,0.124471,-0.14199,1.16985,-0.586329,-2.10969,0.397513,-0.587211,0.381606,-0.0921877,0.0785554,0.148033,0.0408056,0.0887499,0.152612,0.132922,0.0709281,-0.108372,0.132862,-0.326658
51.0515,0.981943,0.66353,3,7,0,-39.8998,6.71479,0.149429,-0.136429,0.0236873,-0.157188,0.851348,-0.153826,-0.161313,0.101074,-0.0346571,0.040108,-0.107255,0.000859831,0.0730368,-0.00555671,0.0110078,0.0236534,0.0134557,0.033972,-0.0149476,0.0272881,-0.0204746,0.594785,-0.0549342,-0.000627157,0.0616097,-0.13361,1.17725,-0.604122,-2.01973,0.530426,-0.676728,0.570554,-0.0969142,0.0982287,0.197472,0.00836913,0.0511466,0.090919,0.0563813,0.0924472,-0.0959298,0.378317,-0.231273
51.9325,0.778993,0.66353,3,7,0,-41.3236,6.73478,0.156146,-0.130118,0.028316,-0.13307,0.847874,-0.161533,-0.188318,0.0944465,-0.0101891,0.017882,-0.0788005,0.0240203,0.0477596,0.0129915,0.0221422,0.0163477,0.0315022,0.0338847,-0.0102499,0.0179798,-0.0355282,0.599629,-0.0739234,0.00382771,0.068235,-0.0232769,1.13466,-0.654967,-2.40659,0.59892,-0.310134,0.258799,-0.0737886,0.111817,0.128105,0.0557629,0.0712747,0.05237,0.12045,0.0633582,-0.115871,0.194626,-0.401311
51.8633,0.795463,0.66353,3,7,0,-42.1205,6.71482,0.1531,-0.136822,0.0244724,-0.139577,0.851848,-0.144834,-0.156974,0.0961017,-0.0319124,0.0385347,-0.101571,0.00807529,0.0732109,-0.00291168,-0.00638131,0.0239048,0.0130372,0.0356053,-0.0126782,0.0235653,-0.0138659,0.592392,-0.0357184,-0.00184997,0.0645595,-0.0835109,1.17017,-0.577971,-1.97351,0.506591,-0.647637,0.573506,-0.0894409,0.112987,0.198421,0.0131865,0.0123462,0.106464,0.0716681,0.115724,-0.0728626,0.336165,-0.156623
51.9549,0.889158,0.66353,3,7,0,-44.7956,6.73405,0.14714,-0.125121,0.0279683,-0.140451,0.84831,-0.164984,-0.186431,0.104819,-0.0145685,0.014179,-0.0825522,0.0257276,0.0472934,0.00764593,0.013214,0.0179688,0.0320379,0.0350213,-0.00925513,0.0149877,-0.0395254,0.604066,-0.123803,0.00788872,0.0671604,-0.0535232,1.14427,-0.673936,-2.31826,0.682026,-0.347184,0.229913,-0.0793074,0.11473,0.127225,0.0344087,0.0415107,0.0530187,0.116554,0.0594194,-0.123115,0.137667,-0.446461
47.6059,0.782397,0.66353,3,7,0,-42.9784,6.71018,0.154722,-0.126148,0.0296419,-0.15361,0.843819,-0.156676,-0.174695,0.112684,-0.00618911,0.0360798,-0.0967915,0.0380709,0.0520584,0.0140456,0.00466863,0.0107539,0.0288751,0.060087,-0.0125381,0.0198811,-0.0282168,0.605575,-0.103341,0.00645473,0.0586553,-0.0854096,1.15288,-0.638804,-2.03137,0.706909,-0.379614,0.504253,-0.0836956,0.14433,0.14074,0.0670495,0.0471508,0.0693362,0.150314,0.188283,-0.10921,0.242651,-0.318724
49.5363,0.878785,0.66353,3,7,0,-37.9048,6.73966,0.148227,-0.130669,0.0230217,-0.141597,0.855319,-0.159694,-0.175345,0.0825845,-0.0361087,0.0200241,-0.0858003,-0.00530586,0.0686437,-0.00216333,0.0144265,0.0300746,0.0159356,0.0105066,-0.0105968,0.0216946,-0.0208608,0.584767,-0.119428,0.00597681,0.0671156,-0.078304,1.15828,-0.635348,-2.39418,0.428712,-0.580079,0.321319,-0.0809326,0.0813972,0.184871,0.00991398,0.0480811,0.0931755,0.0446431,-0.00427812,-0.0798727,0.289406,-0.235635
51.9118,0.853465,0.66353,3,7,0,-41.3778,6.72037,0.159851,-0.137587,0.03737,-0.153879,0.839605,-0.170738,-0.175414,0.101843,-0.034147,0.0191409,-0.0936182,0.0169399,0.0624576,0.0078425,0.00246798,0.02694,0.037172,0.0353334,-0.0204859,0.0371434,-0.0295877,0.59663,-0.0296696,-0.00122924,0.104629,-0.124929,1.15528,-0.682101,-2.24225,0.564096,-0.591039,0.331694,-0.0864246,0.117315,0.16947,0.0399346,0.0267754,0.100057,0.153257,0.0744594,-0.135265,0.510687,-0.33421
51.011,0.814211,0.66353,3,7,0,-45.078,6.72513,0.151844,-0.118942,0.0136674,-0.14475,0.855266,-0.135507,-0.174385,0.0806469,-0.0215407,0.0264478,-0.0852015,0.0232477,0.0612808,0.00147865,-0.00500501,0.0345998,0.0303927,0.0393892,-0.0148297,0.0196322,-0.0213489,0.604155,-0.208842,0.0157272,0.0211695,-0.0683489,1.14917,-0.531665,-2.3042,0.433362,-0.482607,0.41472,-0.0760788,0.128287,0.16603,0.0297651,0.0203896,0.140477,0.138913,0.106279,-0.106037,0.255766,-0.241148
51.6543,0.986529,0.66353,3,7,0,-45.4746,6.72263,0.158884,-0.142616,0.0365034,-0.136227,0.844542,-0.177832,-0.174875,0.114539,-0.0244207,0.0279169,-0.102799,0.0107825,0.0554994,0.00460952,0.0184912,0.0177292,0.0229985,0.0271555,-0.0143049,0.0248562,-0.0241912,0.583632,0.0608178,-0.00967049,0.104225,-0.0740571,1.16937,-0.717352,-2.1171,0.693587,-0.514585,0.390488,-0.0945425,0.0954941,0.149714,0.0320601,0.0625953,0.0601067,0.087504,0.0541884,-0.103778,0.330861,-0.273254
46.2116,0.540886,0.66353,3,7,0,-37.4561,6.73067,0.159856,-0.145604,0.0308074,-0.150165,0.847944,-0.18216,-0.188218,0.13372,-0.0293715,0.0177336,-0.0903597,0.014699,0.0587245,-0.00297115,0.00880024,0.0197358,0.0307014,0.0380769,-0.00915349,0.0285251,-0.0348731,0.584717,0.0573819,-0.00944734,0.0877803,-0.102282,1.17688,-0.759159,-2.20498,0.842703,-0.529246,0.30579,-0.0822177,0.107394,0.158515,0.0169672,0.048078,0.0818249,0.135927,0.0972273,-0.0964609,0.362067,-0.393911
