# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_beta_sens_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_sens_pdw2_download_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
5427.04,0.565005,0.558034,3,7,0,-5416.48,-1.55767,-0.0053861,-0.00381163,0.124492,-0.111202,-0.163091,-0.051945,0.0228712,-0.136665,-0.0588214,-0.0857428,0.132397,0.159895,0.065332,-0.0206922,0.0205139,0.0931943,-0.0167087,0.00667892,0.0383039,0.0119294,0.0153646,-0.011402,-0.0137336,-0.0164358,7.53538,0.130787,-0.0120472,-0.0832782,0.00961666,-0.575641,-0.462251,-0.196518,-0.0527349,-0.473696,-0.363062,1.05432,0.719914,0.566865,-0.0191543,0.171741,0.260265,-0.0281922,0.0295762,0.13552,0.0283352,0.0120435,-0.111992,-0.271883,-0.216964
5424.66,0.891873,0.558034,3,7,0,-5415.39,-1.54137,0.0132959,-0.0162115,0.146019,-0.088138,-0.180608,-0.0515605,0.0213907,-0.119058,-0.0481613,-0.0782757,0.114778,0.164379,0.078448,-0.0195466,0.0144912,0.056527,-0.0397053,-5.60523e-05,0.0200295,0.0136862,0.013831,-0.0111452,0.014255,-0.0219556,8.2207,0.344771,-0.0234053,-0.0192641,0.0865905,-0.601959,-0.436056,-0.194741,-0.0391018,-0.421768,-0.331091,0.920161,0.706668,0.669995,-0.0181987,0.106424,0.155017,-0.0929849,0.00472554,0.0713278,0.0533253,0.0222759,-0.0915038,0.209841,-0.289828
5428.51,0.866166,0.558034,3,7,0,-5406.62,-1.54554,-0.000578088,0.000331218,0.123468,-0.107803,-0.166474,-0.0627583,0.0153049,-0.139346,-0.0604426,-0.0813151,0.129686,0.154494,0.0649467,-0.0178864,0.0193767,0.0831343,-0.0195279,0.0117942,0.0453002,0.00786015,0.0169327,-0.000478488,-0.0176129,-0.0240006,7.61476,0.0782419,-0.00800899,-0.0833552,-0.00758886,-0.600755,-0.498226,-0.215361,-0.0579344,-0.467195,-0.331753,1.01912,0.696259,0.559818,-0.013589,0.156294,0.232611,-0.0222148,0.0598128,0.174765,0.0182714,0.0326081,-0.0634734,-0.3541,-0.316824
5425.54,0.909436,0.558034,3,7,0,-5418.29,-1.5428,0.00913313,-0.00953651,0.152024,-0.0873737,-0.172463,-0.0439848,0.033234,-0.115892,-0.05717,-0.0925541,0.114323,0.166879,0.083564,-0.0387077,0.00957667,0.0610286,-0.0292934,0.00929429,0.00622022,0.0251184,0.0170246,0.000926283,0.00550925,-0.0196007,7.89512,0.303028,-0.0213026,-0.0181669,0.0924033,-0.540093,-0.383518,-0.16427,-0.0256799,-0.416684,-0.462264,0.893601,0.708167,0.704323,-0.0261341,0.103416,0.168503,-0.0493884,0.0539164,0.0466108,0.152498,0.065755,-0.0234807,0.0604831,-0.258742
5416.1,0.649964,0.558034,3,7,0,-5406.38,-1.5644,-0.0034246,-0.00245747,0.13894,-0.0843676,-0.170106,-0.0320761,0.0314359,-0.118272,-0.0475464,-0.0609858,0.127895,0.167151,0.0888005,-0.0329192,0.0193581,0.0651253,-0.0238011,0.0269718,0.0096966,0.0352875,-0.000734779,-0.00205765,0.00198742,-0.0199324,7.56982,0.175714,-0.0139606,-0.00214436,0.111943,-0.527315,-0.36607,-0.186336,-0.0318321,-0.398359,-0.14031,0.999636,0.705035,0.734775,-0.0250476,0.130954,0.181686,-0.0354218,0.094978,0.0380723,0.178877,-0.0394479,-0.0456833,-0.00203614,-0.263121
5419.55,1,0.558034,3,7,0,-5405.22,-1.53271,0.0094599,-0.0127138,0.130684,-0.11218,-0.170894,-0.0735877,0.0158476,-0.138787,-0.0515269,-0.100766,0.119151,0.156956,0.0634626,-0.0166955,0.0124459,0.0797146,-0.031042,-0.0145532,0.0495216,-0.00810518,0.0293964,-0.00758481,0.00232197,-0.0279802,8.00719,0.260699,-0.0188721,-0.100853,-0.0125644,-0.633631,-0.545367,-0.205077,-0.0584103,-0.436664,-0.531454,0.94622,0.702957,0.565645,-0.014808,0.134641,0.220297,-0.0669278,-0.0252476,0.190933,-0.0675421,0.0924807,-0.0929405,-0.011082,-0.369357
5419.83,0.991754,0.558034,3,7,0,-5403.03,-1.54882,-0.000883593,-0.000437406,0.137686,-0.0931392,-0.167592,-0.0291583,0.0301805,-0.118883,-0.0568209,-0.0579963,0.119487,0.156563,0.0735092,-0.0219011,0.0146826,0.067809,-0.025206,0.0268958,0.0067136,0.0338481,2.1853e-05,-0.00529271,0.00537246,-0.0201678,7.50204,0.106428,-0.00910918,-0.0123527,0.0759977,-0.532004,-0.343573,-0.165524,-0.0402561,-0.442721,-0.136994,0.961284,0.681264,0.613593,-0.0180621,0.124644,0.188876,-0.0434768,0.0882981,0.0205986,0.165779,-0.0409724,-0.0621437,0.0570269,-0.266228
5428.48,0.984499,0.558034,3,7,0,-5410.03,-1.54634,0.00233471,-0.00537139,0.146709,-0.085767,-0.157464,-0.051457,0.0337058,-0.121326,-0.0529435,-0.0729567,0.115542,0.157851,0.0797986,-0.00824104,-0.00087967,0.056598,-0.0191847,0.00786118,0.0321496,0.0170702,0.0206544,-0.000161191,-0.00171618,-0.0357605,7.82559,0.144526,-0.0111699,-0.00928995,0.0965958,-0.547648,-0.459219,-0.148077,-0.0504013,-0.436688,-0.271293,0.906044,0.681882,0.676207,-0.00650741,0.0775564,0.158549,-0.0262487,0.0446427,0.127401,0.075819,0.0491627,-0.0660808,-0.096492,-0.472062
5426.4,0.925998,0.558034,3,7,0,-5418.52,-1.54526,0.00414409,-0.00541155,0.120489,-0.103111,-0.176951,-0.0607021,0.0119321,-0.138717,-0.046083,-0.100738,0.134558,0.156904,0.0626878,-0.0377628,0.0106962,0.0934763,-0.0341257,0.00810329,0.0205401,0.01574,0.0106934,-0.0145463,0.0117911,-0.00906,7.70657,0.271494,-0.0203398,-0.0964352,-0.00297015,-0.607753,-0.488459,-0.232522,-0.0449149,-0.405693,-0.501273,1.0816,0.695711,0.548707,-0.0299084,0.149927,0.258117,-0.0709101,0.0358147,0.0786983,0.0701879,0.0154234,-0.0917064,0.19045,-0.119598
5418.78,0.684991,0.558034,3,7,0,-5405.42,-1.57979,0.00395697,0.000661546,0.149625,-0.0926088,-0.190053,-0.0692932,0.0459675,-0.124878,-0.055252,-0.113731,0.112451,0.147251,0.0922078,-0.0223599,0.00817781,0.0708077,-0.0346999,0.0173614,0.0332605,0.00209415,0.00746934,-0.0139265,0.00814957,-0.0201892,8.01989,0.16387,-0.0126009,-0.0761287,0.0965038,-0.653542,-0.561943,-0.105533,-0.0404111,-0.448344,-0.659921,0.865947,0.584431,0.78363,-0.022291,0.114517,0.196372,-0.0756332,0.0508561,0.103414,-0.0347704,-0.0213823,-0.111418,0.105801,-0.266511
5424.34,1,0.558034,3,7,0,-5407.03,-1.56029,0.00130627,0.00816223,0.128782,-0.0876501,-0.158664,-0.0568684,0.00374719,-0.136691,-0.0561884,-0.071342,0.124445,0.163696,0.0899849,-0.0187856,0.0152941,0.0609044,-0.00812148,0.0115892,0.0346473,0.018052,0.00834712,0.0127608,-0.00818837,-0.0259403,8.00493,-0.0358303,0.000629619,-0.0071698,0.0559027,-0.576638,-0.492547,-0.268962,-0.0557573,-0.44005,-0.237044,0.943335,0.694973,0.75204,-0.00842688,0.117922,0.170994,0.016246,0.076028,0.158879,0.106072,0.0273143,0.0226308,-0.192041,-0.342429
5423.53,0.885364,0.558034,3,7,0,-5408.93,-1.54783,0.00337594,-0.0306887,0.140131,-0.0974413,-0.188775,-0.0507379,0.0477279,-0.111594,-0.0542496,-0.0777987,0.128301,0.172793,0.0634157,-0.0124725,0.00960754,0.065592,-0.0470183,0.00235257,0.0167176,0.0138042,0.0199665,-0.0108298,0.0143225,-0.0184742,7.69374,0.55673,-0.0390101,-0.0935592,0.0939411,-0.590824,-0.400705,-0.109034,-0.0297878,-0.474612,-0.290768,1.06031,0.785389,0.555308,-0.0101728,0.108342,0.179512,-0.104239,0.0206451,0.0698763,0.0683998,0.0611159,-0.0833647,0.217484,-0.243872
5428.44,0.991762,0.558034,3,7,0,-5415.07,-1.54711,-0.00974204,0.00720219,0.132442,-0.0996783,-0.155901,-0.0447156,0.0118101,-0.136722,-0.0525521,-0.0827832,0.118007,0.158077,0.0629168,-0.0272928,0.0260527,0.089314,-0.0102872,0.0033263,0.0413756,0.0212634,0.0152148,-0.00679766,-0.00738034,-0.0192445,7.88206,-0.054349,0.000366219,-0.0291234,0.0176545,-0.555264,-0.41722,-0.228075,-0.0567575,-0.403295,-0.370936,0.927191,0.717257,0.542046,-0.0200653,0.178291,0.249901,-0.00238674,0.0362032,0.166171,0.097126,0.0246301,-0.0826719,-0.165419,-0.25404
5427.23,0.864124,0.558034,3,7,0,-5416.83,-1.55257,-0.00171947,-0.0108318,0.13718,-0.0957443,-0.171691,-0.07422,0.0218861,-0.122903,-0.0622549,-0.0788222,0.110585,0.156404,0.0641519,-0.0278204,0.0280374,0.0827735,-0.0191348,0.0120251,0.0360875,0.0318426,0.0265404,-0.0119212,0.012742,-0.00848342,7.93388,0.266804,-0.0211004,-0.0753992,0.00144768,-0.585247,-0.455006,-0.185529,-0.0409508,-0.432358,-0.342992,0.854038,0.701035,0.556844,-0.0109119,0.17247,0.231063,0.000748261,0.0936112,0.183059,0.197063,0.107573,-0.0738726,0.208233,-0.111987
5425.12,0.770859,0.558034,3,7,0,-5409.64,-1.53483,0.0120141,-0.00706099,0.137412,-0.0996612,-0.17999,-0.0354293,0.0160993,-0.137022,-0.0469832,-0.0878886,0.132902,0.169035,0.0815782,-0.0181004,0.00123986,0.0696936,-0.0311755,-0.00707013,0.0185645,0.000420923,0.00279105,-4.12592e-05,-0.0125592,-0.0365169,7.91577,0.21144,-0.014481,-0.0206477,0.0901313,-0.620088,-0.45933,-0.22942,-0.053403,-0.451864,-0.382203,1.08445,0.727444,0.693302,-0.0274018,0.0982417,0.192064,-0.0991161,-0.0513716,0.0267528,-0.0590838,-0.0562125,-0.0778221,-0.288485,-0.482046
5429.38,1,0.558034,3,7,0,-5417.96,-1.54917,0.0146607,0.00164742,0.135484,-0.122158,-0.158144,-0.0691331,0.0206236,-0.126783,-0.0488313,-0.0938045,0.110473,0.158579,0.0650271,-0.0188759,0.0190951,0.075245,-0.0290407,0.0027732,0.0338744,0.0154286,0.0212224,-0.0041322,0.000426304,-0.0278423,7.67497,0.0141984,-0.00152117,-0.0962235,-0.0404646,-0.572512,-0.499211,-0.187033,-0.0504786,-0.397312,-0.485638,0.883394,0.710269,0.562924,-0.0143116,0.143225,0.208924,-0.0516874,0.0313992,0.137593,0.0705285,0.0567183,-0.0738123,-0.0441469,-0.367537
5428.49,0.753522,0.558034,3,7,0,-5415.42,-1.54495,0.00586457,-0.0245963,0.133327,-0.0878246,-0.175012,-0.0291058,0.0271942,-0.123265,-0.0539877,-0.0838153,0.125392,0.156918,0.073362,-0.0274944,0.00400099,0.0823421,-0.0324333,-0.00881163,0.0190423,0.00686802,0.0158743,-0.016352,-0.00736233,-0.0094689,7.88495,0.50227,-0.0354363,-0.0238268,0.101823,-0.5655,-0.370389,-0.176689,-0.0360518,-0.460407,-0.37004,1.0124,0.671794,0.638789,-0.0282609,0.120293,0.226927,-0.0892629,-0.0364953,0.0534307,0.00211984,0.0192439,-0.122976,-0.146971,-0.124996
5427.15,0.749396,0.558034,3,7,0,-5416.44,-1.52869,-0.00876598,-0.0182833,0.132654,-0.105049,-0.167597,-0.074215,0.029001,-0.135343,-0.0474544,-0.0865673,0.117843,0.164332,0.0754421,-0.027722,0.0190803,0.0669879,-0.0207677,0.0174774,0.0462924,0.0191811,0.00492674,-0.0117302,-0.00128922,-0.0287046,7.77821,0.393147,-0.0298386,-0.0986733,0.0175143,-0.599173,-0.540493,-0.182316,-0.0565006,-0.381541,-0.399355,0.919187,0.729358,0.631872,-0.026048,0.133803,0.18829,-0.0344104,0.0593359,0.15521,0.0495194,-0.051813,-0.122937,-0.0759003,-0.37892
5429.39,0.955016,0.558034,3,7,0,-5416.51,-1.56281,0.0207975,-0.00290942,0.145704,-0.104028,-0.175009,-0.0371318,0.0224254,-0.122589,-0.0597552,-0.0852281,0.130857,0.16251,0.0701505,-0.0107071,0.017403,0.0824672,-0.0267113,0.00930822,0.0163631,0.0137391,0.0229345,-0.0225681,-0.00447222,-0.0270126,7.75362,0.125819,-0.00873457,-0.0161844,0.0679802,-0.588606,-0.409817,-0.188755,-0.0426187,-0.510383,-0.354319,1.06986,0.716088,0.606246,-0.0194396,0.148833,0.229655,-0.0749486,0.00477385,0.0221932,0.0141116,0.0148728,-0.188589,-0.12871,-0.356584
5423.01,0.825063,0.558034,3,7,0,-5417.37,-1.54608,-0.02433,-0.0143845,0.14265,-0.0870587,-0.177841,-0.0514596,0.0190287,-0.140815,-0.0500848,-0.0851104,0.131429,0.162811,0.0746577,-0.0358827,0.019458,0.0612748,-0.0275202,-0.00380956,0.0504704,0.02739,0.00320953,0.00808753,0.00037591,-0.0179494,7.6305,0.320636,-0.0257898,-0.0260962,0.0600328,-0.599462,-0.456947,-0.223488,-0.0487192,-0.393726,-0.366817,1.0056,0.718309,0.62953,-0.0192901,0.126317,0.169867,-0.0284601,0.0442821,0.233808,0.163209,0.00918902,0.0173802,-0.0266839,-0.236943
5420.45,0.905314,0.558034,3,7,0,-5405.77,-1.57288,0.0141273,-0.00891044,0.139366,-0.106019,-0.145843,-0.0427143,0.00771073,-0.132727,-0.0404543,-0.07772,0.129379,0.168615,0.081593,-0.00744604,0.0274984,0.0908971,-0.0202734,0.00115987,0.0352422,0.0107981,-0.00680303,-0.0176433,-0.000931338,-0.0279261,8.17819,0.121205,-0.00899212,0.0139037,0.0473337,-0.549503,-0.479759,-0.254629,-0.0570646,-0.438503,-0.286747,1.05314,0.729043,0.694934,-0.020705,0.182491,0.252912,-0.0690875,-0.0296987,0.0764733,-0.0301483,-0.127312,-0.156863,-0.0681658,-0.368643
5426.83,0.943721,0.558034,3,7,0,-5408.09,-1.54661,0.00472966,-0.00970055,0.135621,-0.1073,-0.154472,-0.0657265,0.0193116,-0.118931,-0.0584921,-0.084875,0.105379,0.163765,0.0742781,-0.0363238,0.00117002,0.0667418,-0.0223799,-0.0134247,0.0239667,0.0166125,-0.00198538,-0.00257382,0.00544972,-0.0346127,7.71646,0.235067,-0.0171109,-0.0690545,-0.00952475,-0.525249,-0.443815,-0.198984,-0.0361592,-0.423508,-0.424031,0.852357,0.715567,0.626945,-0.0371259,0.0944887,0.18422,-0.0686654,-0.0535827,0.066458,0.0442412,-0.067767,-0.0712501,0.0315934,-0.456911
5424.14,0.535272,0.558034,3,7,0,-5407.32,-1.56499,0.0165289,-0.0207187,0.127214,-0.0911601,-0.190221,-0.0330087,0.0129287,-0.12183,-0.0429378,-0.0797265,0.124399,0.173078,0.0766828,-0.0117682,0.0263482,0.0801442,-0.0402496,0.0264531,0.0309578,0.00987213,0.0211422,-0.000833333,-0.00614623,-0.0138268,8.02842,0.413912,-0.0288245,-0.028816,0.111631,-0.625214,-0.378881,-0.234172,-0.0430179,-0.403443,-0.309103,0.988141,0.764928,0.661439,-0.00302197,0.165092,0.222427,-0.057302,0.119173,0.140948,0.0603012,0.0811763,-0.0358268,-0.133679,-0.182523
5423.95,0.961915,0.558034,3,7,0,-5412.75,-1.5416,-0.00396874,-0.0013798,0.135178,-0.107533,-0.149362,-0.0673356,0.0390116,-0.125188,-0.0546457,-0.0791139,0.128183,0.141424,0.0652479,-0.0343186,-0.00257128,0.0878149,-0.0180216,-0.0127694,0.0383219,0.0134774,0.00855293,-0.00650238,0.00890232,-0.0180187,7.74139,0.120987,-0.010725,-0.0881693,-0.0249356,-0.506974,-0.480245,-0.127999,-0.0365036,-0.435207,-0.326384,1.00513,0.611295,0.569669,-0.0268204,0.115953,0.243153,-0.0344544,-0.0189791,0.153694,0.0576497,0.00769882,-0.0620127,0.123058,-0.237858
5423.17,0.907151,0.558034,3,7,0,-5408.24,-1.56811,0.0100566,-0.0147795,0.137998,-0.0946504,-0.195954,-0.0416231,0.00112071,-0.135482,-0.0552868,-0.0873067,0.114037,0.179394,0.0801081,-0.010001,0.0271109,0.0609782,-0.0364179,0.0260263,0.0207206,0.0141937,0.020831,0.0003107,-0.00414411,-0.0235037,7.89693,0.313594,-0.0222158,-0.0150522,0.0958345,-0.679487,-0.430473,-0.274831,-0.0590119,-0.444434,-0.397498,0.91155,0.795192,0.678809,-0.00466334,0.140219,0.169554,-0.0569971,0.105472,0.0915837,0.0760696,0.0687781,-0.0440129,-0.116435,-0.310265
5422.69,0.982745,0.558034,3,7,0,-5410.57,-1.53874,0.00431021,0.0092837,0.12984,-0.0863846,-0.156849,-0.0687484,0.0546992,-0.122029,-0.0642296,-0.0830123,0.125596,0.155061,0.0720864,-0.0295003,0.00179865,0.0786958,-0.0279842,-0.0102855,0.0307676,0.0195218,0.00271118,-0.0162548,0.0119344,-0.0108107,7.80259,0.00913683,-0.0020021,-0.107552,0.0648064,-0.519979,-0.483039,-0.0861958,-0.0322398,-0.49619,-0.35945,1.00389,0.669089,0.622504,-0.0265869,0.111688,0.217056,-0.0688384,-0.0267416,0.109728,0.0754692,-0.0337545,-0.104968,0.189723,-0.142708
5425.56,0.855236,0.558034,3,7,0,-5409.59,-1.56006,0.00332556,-0.0244367,0.143517,-0.103462,-0.184702,-0.038739,-0.00382858,-0.136265,-0.0472287,-0.0875318,0.123437,0.162738,0.071009,-0.0163109,0.0253802,0.0713481,-0.0227619,0.0225969,0.026653,0.00387722,0.0233769,0.000410539,-0.00939092,-0.0325664,8.01536,0.450912,-0.0326323,0.0065986,0.0437848,-0.648102,-0.43265,-0.279713,-0.0591512,-0.404455,-0.392446,0.97423,0.725787,0.604954,-0.0136721,0.151452,0.199627,-0.0330097,0.0821866,0.0971073,-0.000541503,0.0628604,-0.0648479,-0.225468,-0.429898
5422.47,0.890067,0.558034,3,7,0,-5412.19,-1.56814,-0.00415087,-0.00785757,0.146524,-0.101967,-0.18271,-0.055829,0.0223235,-0.138431,-0.0485111,-0.0826167,0.123912,0.164617,0.0869195,-0.021804,0.0118776,0.0908072,-0.0246873,-0.0191696,0.0240512,0.0374299,0.011723,-0.00301577,0.0240002,-0.00565217,7.86795,0.17291,-0.0138641,-0.0370304,0.0503754,-0.63348,-0.498544,-0.211762,-0.0491037,-0.441431,-0.338599,0.971335,0.680759,0.754509,-0.00669426,0.148651,0.249634,-0.0316797,-0.00351218,0.148668,0.246598,0.0676805,-0.00358142,0.411373,-0.0746124
5418.68,0.630609,0.558034,3,7,0,-5402.23,-1.57041,0.00237448,0.00829915,0.141313,-0.0857561,-0.161383,-0.0370718,0.0213343,-0.132798,-0.0545698,-0.0859723,0.114262,0.15311,0.0663317,-0.0271146,0.000706594,0.0851069,-0.0226569,0.0254754,0.0318275,-0.0246081,0.0282992,-0.00648386,-0.00666882,-0.024034,7.78541,0.0151533,-0.00297498,0.00154512,0.0841025,-0.556151,-0.392226,-0.187118,-0.0543187,-0.414848,-0.403481,0.89826,0.680656,0.581177,-0.0239697,0.118844,0.237403,-0.0383538,0.0801502,0.102618,-0.167768,0.0873705,-0.088533,-0.161796,-0.317265
5423.97,0.955935,0.558034,3,7,0,-5405.92,-1.56452,0.0149416,0.0103372,0.125906,-0.0864195,-0.153645,-0.0409195,0.030173,-0.129439,-0.0539206,-0.0904666,0.120358,0.157169,0.0728366,-0.0267841,-0.00020743,0.0816593,-0.0212111,0.0175325,0.0331279,-0.0103871,0.0220208,0.0040268,-0.00783279,-0.0227293,7.75602,0.00276312,-0.000935887,-0.0432756,0.0873581,-0.524448,-0.411666,-0.165843,-0.046874,-0.418361,-0.428344,0.937222,0.689021,0.630765,-0.0183752,0.112861,0.227407,-0.0243334,0.0775327,0.133994,-0.0635228,0.0823865,-0.0240071,-0.179835,-0.300041
