# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_normal_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_sens_pdw2_all_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,theta_1.26,theta_1.27,theta_1.28,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,gamma.1,gamma.2,gamma.3,gamma.4
-2851.42,0.963023,0.347182,4,15,0,2887,5.7484,5.84271,5.9465,5.91076,5.73719,5.91247,6.02633,5.97498,5.52001,5.86403,5.89395,6.13983,5.899,5.93263,5.83748,5.7751,5.87514,5.77328,5.92484,5.8129,5.85787,5.87683,5.78754,5.55972,5.83208,6.01191,5.97301,5.76759,6.19993,5.88693,5.45894,5.94716,5.95937,5.724,6.28123,6.12853,5.75101,6.04781,5.67054,5.81394,5.66659,5.5665,5.813,5.75709,5.97767,5.76698,5.34792,6.16294,5.85605,5.88168,5.68811,5.99225,-0.0229698,0.113801,-0.0369499,-0.0144201,0.0601805,0.0221348,-0.0700515,0.0497576,-0.0948607,-0.00955909,0.378851,0.231584,-0.586614,-0.835521,-0.0901248,0.820856,-0.0620413,-0.0988342,0.162525,0.225232,0.0903977,-0.00232895,0.00334477,0.0927569,-0.042095,0.0287917,0.0311071,0.0201598,0.0111799,-0.0443607,-0.0315969,-0.0126584,0.964647,0.123732,0.608133,-0.0412757,-0.414573,0.0403522,-0.0366407,0.00452906,-0.0500487,0.0939203,-0.741483,-0.585577,-0.196825,0.922002,-0.641541,-0.363812,1.37404,1.02702,0.780624,-0.0201153,0.136755,0.261311,-0.125617,0.0292612,0.024432,-0.0232875,-0.110712,-0.327488,-0.579924,-0.167188,-0.01207,0.0738296,-0.259472,-0.00268887
-2847.12,1,0.347182,4,15,0,2889.48,5.74088,5.86977,5.95109,5.89655,5.89256,5.74062,5.79225,6.01638,5.52519,5.46408,5.93792,5.99546,5.83978,5.85558,5.80259,5.6832,5.90463,5.6735,6.1208,5.89001,5.43094,5.8641,5.61104,5.83356,5.8594,5.89974,6.16604,5.89381,6.10303,6.1009,5.65367,6.03135,5.79103,5.66006,6.11688,6.03104,5.64118,5.99246,5.68996,5.7767,5.54061,5.73643,5.81718,6.03461,5.99348,5.93214,5.64469,5.99649,5.95845,5.87512,6.0234,6.30059,-0.0479074,0.0550686,0.00818544,0.0526711,0.0390016,0.00895322,-0.0623461,0.0475334,-0.0610831,-0.0134221,0.377566,0.254659,-0.619947,-0.882185,-0.0989155,0.819305,-0.0560194,-0.101021,0.176663,0.210116,0.0951983,-0.0018711,0.00963581,0.0814929,-0.0211455,-0.0197282,0.0421212,0.0147169,0.00112788,0.00815938,0.00892541,-0.0385475,0.951911,0.177744,0.627399,-0.044048,-0.26238,0.0256263,0.0165734,0.0027196,-0.0836662,0.0896938,-0.870325,-0.763805,-0.216706,0.930706,-0.629876,-0.35904,1.43613,0.931725,0.822454,-0.00192568,0.134027,0.225515,-0.0443326,-0.0380646,0.169543,0.0616392,-0.0256758,-0.00874277,0.0856602,-0.509123,-0.00465862,0.02814,0.008328,0.00982141
-2837.48,0.900055,0.347182,4,15,0,2892.15,5.62621,5.78687,5.97119,5.96775,5.80632,5.8666,5.89283,6.09965,5.63163,5.60397,5.98237,6.08611,5.92944,5.84456,5.87869,5.67973,5.7864,5.66324,6.05419,5.9935,5.40989,6.01749,5.64387,5.70999,5.76763,5.93274,6.04194,5.80225,6.12219,6.21187,5.49475,5.99222,6.03982,5.68723,6.16772,6.01765,5.61697,6.03136,5.8256,5.65302,5.58606,5.6889,5.54856,5.92343,6.04653,5.97853,5.32244,6.0106,5.90888,5.81159,5.94387,6.46345,-0.0164769,0.163397,-0.00453467,-0.0443509,0.0652573,0.00882971,-0.0875447,0.0376163,-0.042185,-0.0449421,0.364812,0.269055,-0.61254,-0.87839,-0.0831507,0.793218,-0.100442,-0.0938954,0.183441,0.217532,0.0974056,0.0103072,0.0139061,0.10889,-0.0350938,-0.0150242,0.0223189,0.0223179,0.00474592,-0.00799783,-0.0114214,-0.0270534,0.967659,0.143251,0.522463,-0.0328682,-0.249942,0.0197436,0.135439,-0.0093479,-0.103707,0.150273,-0.884068,-0.794492,-0.18131,0.910446,-0.889497,-0.272015,1.53076,0.954097,0.858142,0.0015251,0.180264,0.302669,-0.103186,-0.0613512,0.0575823,0.0702084,-0.0512116,-0.109096,-0.25133,-0.357312,-0.0207605,0.0933249,0.0104585,-0.00826997
-2848.16,0.646035,0.347182,4,15,0,2888.98,5.60204,5.85684,5.98942,5.77517,5.91203,5.81318,6.05358,5.97358,5.51705,5.60454,5.8867,6.03159,5.87504,6.1097,5.75261,5.75024,5.80957,5.83617,6.01189,5.57691,5.42882,5.78151,5.65382,5.76661,5.8673,6.00398,6.13669,5.75112,6.1612,6.07119,5.2557,5.97116,5.65448,5.69011,6.22203,6.05189,5.66496,6.05295,5.49391,5.79433,5.49853,5.60114,5.8629,5.86987,5.95664,5.8056,5.50924,6.09495,5.94652,5.94437,5.81864,6.01414,-0.0207712,0.0858579,-0.0266991,-0.0251046,0.0353737,0.0300388,-0.0527256,0.036683,-0.0465249,0.00599212,0.375866,0.244266,-0.598805,-0.866696,-0.0968712,0.830394,-0.0713053,-0.0945318,0.168491,0.21536,0.0950007,0.00347374,0.0112378,0.0776696,-0.0251194,0.0102362,0.0182531,0.0271783,-0.0101887,-0.00429063,0.0110191,-0.0451443,0.964111,0.180004,0.189775,-0.0143857,-0.178272,0.0168897,-0.0539448,0.0117485,-0.0698825,0.0743405,-0.782604,-0.673688,-0.203245,0.936387,-0.696081,-0.30963,1.40639,0.962061,0.805998,-0.00702267,0.132535,0.216624,-0.0705762,0.00845016,0.0281468,0.0816322,-0.127143,-0.094159,0.110292,-0.59625,-0.0162325,0.0555394,-0.172899,-0.00468118
-2843.1,0.932377,0.347182,4,15,0,2885.85,5.59928,5.84695,5.96722,5.84243,5.75141,5.72711,5.94309,6.00631,5.48196,5.65854,6.11333,6.06562,5.79379,5.99658,5.87504,5.71003,5.86177,5.76985,6.0579,5.84706,5.60413,6.03053,5.76155,5.5767,5.77968,6.0519,5.94244,5.61642,6.25937,6.09367,5.45358,5.92863,5.94703,5.65722,6.18079,6.10048,5.85497,6.08631,5.69062,5.77611,5.43224,5.6454,5.74916,5.74787,5.98871,5.93437,5.15996,6.05477,5.94447,5.94749,5.71535,6.2834,-0.0495108,0.108415,-0.0013426,-0.0328546,0.0554979,0.0236031,-0.0570524,0.0368236,-0.0785013,-0.0054287,0.375567,0.251929,-0.603889,-0.867521,-0.0874302,0.830145,-0.088204,-0.10836,0.178459,0.222807,0.0905518,-0.00663977,0.0348535,0.092718,-0.0354696,0.00466527,0.029091,0.00639759,0.0156388,-0.0192185,-0.00147852,-0.0397196,0.950341,0.145075,0.392169,-0.0288471,-0.163105,0.0186756,-0.0433887,0.0068177,-0.0881339,0.107269,-0.784731,-0.650613,-0.182221,0.948525,-0.786939,-0.419595,1.47963,1.00485,0.78673,-0.0181022,0.200341,0.258518,-0.104058,-0.0178025,0.0556644,-0.0495214,-0.0339936,-0.189242,-0.0997327,-0.524604,-0.0351978,0.0615144,0.0226906,-0.00612629
-2841.94,0.979932,0.347182,4,15,0,2878.05,5.65388,5.80951,5.94862,5.88562,5.88125,5.96577,5.85616,6.05628,5.67817,5.71281,5.90611,6.08727,5.95144,5.7933,5.85745,5.64853,5.85907,5.77838,6.00044,5.88771,5.55492,5.84268,5.7084,5.67371,5.89041,5.80302,6.11205,5.83468,6.09521,6.1009,5.55072,5.94783,5.91788,5.74449,6.08527,5.84146,5.59642,5.91327,5.82801,5.72645,5.77708,5.75469,5.76073,5.9645,5.99861,5.8997,5.4166,6.06789,5.91076,5.90939,6.02318,6.00123,-0.0121934,0.0266566,-0.00330284,-0.0210078,0.0510943,-0.00126807,-0.0734312,0.0680085,-0.0632237,-0.0265422,0.371293,0.24458,-0.603097,-0.841313,-0.0952341,0.799701,-0.0837169,-0.0947382,0.166749,0.207055,0.103866,0.00654894,-0.0230959,0.0825003,-0.0183547,0.000526636,0.0359648,0.0291825,-0.00467243,-0.000863474,-0.0115377,0.00918529,0.972958,0.129764,1.02599,-0.0698416,-0.51782,0.0492698,0.0532676,-0.00212167,-0.0485307,0.113495,-0.826275,-0.659475,-0.205074,0.907575,-0.747836,-0.312106,1.34737,0.902452,0.89642,0.014698,0.0691921,0.229717,-0.0125686,0.0462632,0.171136,0.17104,-0.0236616,-0.00152039,-0.186142,0.121316,-0.0132446,0.0160556,-0.00360376,-0.00391726
-2849.74,0.703739,0.347182,4,15,0,2886.84,5.58453,5.83323,5.93514,5.81274,5.81302,5.84428,5.99232,6.04486,5.5507,5.61025,5.72604,6.03796,5.8986,6.04702,5.86125,5.76252,5.82903,5.70664,5.99228,5.86671,5.65575,6.07337,5.66009,5.65718,5.79729,6.0126,5.97852,5.88622,6.15275,6.01276,5.24581,6.02842,6.09013,5.64838,6.29838,6.18392,5.73458,6.08655,5.76209,5.8046,5.46664,5.53196,5.78136,5.72531,6.00846,5.83267,5.19198,6.13125,5.86946,5.82469,5.70915,6.57082,-0.0495941,0.117834,0.0223237,-0.0216,0.0508072,0.0335178,-0.0584921,0.0313735,-0.0590262,-0.00845772,0.356454,0.256949,-0.615902,-0.873255,-0.101014,0.821895,-0.0835354,-0.0986159,0.187218,0.235189,0.0752805,0.0162104,0.0378823,0.0979476,-0.042199,0.00887685,0.0338275,0.0144533,0.024812,-0.0160303,-0.00112074,-0.0438575,0.95325,0.18463,0.117998,-0.00925428,-0.143546,0.0143276,-0.0148087,0.00545713,-0.118815,0.116049,-0.849328,-0.675153,-0.229663,0.93115,-0.796813,-0.294662,1.57844,1.11127,0.671438,0.00536433,0.213892,0.272809,-0.103301,0.0168139,0.0953834,0.0140845,0.0166458,-0.176714,-0.101109,-0.579255,-0.0324479,0.0603677,0.186877,-0.00402768
-2846.2,0.941867,0.347182,4,15,0,2896.33,5.70163,5.87152,5.90982,5.92911,5.86535,5.87295,5.99014,5.98879,5.57841,5.65245,5.95855,6.04392,5.89524,6.04318,5.83568,5.80489,5.83185,5.67571,5.94411,5.83304,5.49776,6.09247,5.61909,5.637,5.75851,6.12143,6.08132,5.91605,6.2492,6.10079,5.32976,6.06299,6.09334,5.63848,6.2668,6.1257,5.7291,5.99703,5.76728,5.83265,5.44555,5.59828,5.74262,5.75495,5.91177,5.75372,5.11326,6.09081,5.86158,5.84092,5.83189,6.46161,-0.0380499,0.111524,0.0207979,-0.0147595,0.0549606,0.029172,-0.0808134,0.034003,-0.0715929,-0.00555261,0.359391,0.244144,-0.62838,-0.866346,-0.0978806,0.815268,-0.0637578,-0.0980028,0.166699,0.232202,0.0834578,0.0110195,0.0223578,0.110464,-0.036813,0.00867463,0.032055,0.00700224,0.0174436,-0.00717382,-0.00339085,-0.0489521,0.947459,0.160251,0.263003,-0.0173251,-0.217414,0.0187469,-0.0301736,0.00597641,-0.129441,0.11148,-0.896576,-0.684293,-0.222687,0.917251,-0.671699,-0.332479,1.41315,1.07448,0.740609,0.000287015,0.199973,0.307736,-0.0934486,0.0116035,0.0842487,-0.0282549,-0.00924821,-0.134123,-0.15054,-0.646543,-0.0239687,0.0571628,0.168775,-0.00275215
-2841.04,0.995092,0.347182,4,15,0,2882.87,5.6366,5.73866,5.98353,5.9483,5.75601,5.91272,5.89422,5.97963,5.57859,5.64629,6.05555,6.03899,5.94817,5.92718,5.79427,5.61585,5.75026,5.77857,5.98723,5.99765,5.46554,5.94328,5.69758,5.56042,5.84071,5.87451,6.11202,5.69984,6.07673,6.14647,5.41489,5.96836,5.92274,5.66056,6.15816,5.95204,5.72858,6.06379,5.6719,5.59742,5.67417,5.73661,5.8951,5.90602,6.02913,5.96579,5.69713,6.02722,5.93602,5.87471,5.89851,6.024,-0.0258561,0.070835,-0.0353089,-0.0450869,0.041556,-0.024758,-0.0642301,0.0651574,-0.0354865,-0.0196096,0.350337,0.268244,-0.589839,-0.856656,-0.0763043,0.817069,-0.0704318,-0.110698,0.171804,0.196012,0.0999563,-0.0166995,0.0107926,0.0831906,-0.0101306,0.000659936,0.0312508,0.0225277,-0.0110754,0.000164203,-0.0181398,-0.0277247,0.96049,0.124611,1.37033,-0.09472,-0.418985,0.0396458,0.0600853,0.00018742,-0.110265,0.138182,-0.760768,-0.701323,-0.137833,0.93189,-0.66449,-0.476893,1.38985,0.847146,0.841996,-0.0209209,0.140626,0.233283,-0.0295833,-0.00904591,0.0882585,0.0633258,-0.120924,-0.0677376,-0.370891,-0.366179,-0.0260402,0.0496226,-0.216847,-0.0084072
-2835.89,0.742521,0.347182,4,15,0,2882.5,5.5691,5.85465,5.95874,5.8441,5.91558,5.66921,5.90635,6.03239,5.57367,5.68199,6.08507,6.17695,5.85705,5.9279,5.88912,5.71417,5.85453,5.66203,5.92268,5.81562,5.69007,5.82515,5.72664,5.64049,5.78672,5.9192,6.04608,5.72631,6.07307,6.04599,5.52002,5.92226,5.93593,5.68617,6.23252,6.06808,5.6494,6.11092,5.77713,5.77896,5.54638,5.59894,5.74324,5.8348,6.02103,5.74742,5.12905,6.18648,5.84785,5.74997,5.91899,6.21428,-0.00232017,0.112017,-0.0308062,-0.0228468,0.0517901,0.0247199,-0.0807565,0.0154379,-0.0614043,-0.00446841,0.377284,0.244875,-0.606384,-0.850464,-0.0995512,0.800859,-0.0934013,-0.101532,0.162192,0.227089,0.0922182,-0.000159005,0.00584428,0.0868781,-0.0482141,0.0033675,0.0235998,0.0196402,0.0018292,-0.0412718,-0.00372886,-0.0121198,0.958014,0.150153,0.137796,-0.00793833,-0.0652645,0.00301574,-0.019241,0.00619745,-0.0579347,0.111628,-0.839046,-0.651751,-0.228662,0.911095,-0.809302,-0.38892,1.38021,1.02357,0.803453,-0.0167503,0.131994,0.242119,-0.153575,-0.0460208,0.00967129,-0.00542472,-0.123297,-0.277466,-0.0881541,-0.160074,-0.00491208,0.0712812,-0.205576,-0.00426016
-2836.74,0.731192,0.347182,4,15,0,2877.91,5.58389,5.86626,5.98196,5.98576,5.80189,5.85618,5.97359,6.06604,5.68596,5.5141,6.16127,6.00984,5.86922,5.9613,5.87484,5.68993,5.90761,5.7563,5.9647,5.82354,5.66458,5.93589,5.67034,5.66659,5.89195,5.93657,6.00776,5.94912,6.05965,6.04157,5.43711,5.88139,5.96538,5.64097,6.19194,6.05344,5.64345,6.0462,5.77455,5.78539,5.41948,5.63389,5.8345,5.93931,6.03323,5.72313,5.41537,6.08276,5.95299,5.82309,5.95519,6.37763,-0.0310264,0.113091,-3.23629e-05,-0.0577297,0.0710766,0.0219605,-0.0724076,0.0365796,-0.0616678,-0.00910569,0.36455,0.237453,-0.597594,-0.849264,-0.103049,0.819138,-0.0798896,-0.118117,0.16336,0.234591,0.081361,0.027001,0.00571573,0.0897037,-0.0289841,-0.00887634,0.0434985,0.0128207,0.00797354,-0.028247,0.0161046,-0.00367843,0.957271,0.10049,0.360365,-0.0215663,-0.309146,0.0270295,-0.0212884,0.00598352,-0.0866742,0.110909,-0.814229,-0.620332,-0.219568,0.918404,-0.770052,-0.511598,1.37669,1.10133,0.732239,0.0206715,0.135817,0.249061,-0.0695779,-0.0220508,0.152714,0.0256286,-0.02282,-0.161505,0.276785,-0.0485834,-0.0347666,0.0640539,0.0571116,-0.0107647
-2854.89,0.458625,0.347182,4,15,0,2895.44,5.46873,5.71244,5.9722,6.01355,5.9426,5.93715,5.89607,6.04646,5.4422,5.73587,5.62642,6.11562,5.91362,5.79567,5.77594,5.7313,5.67716,5.63777,6.00166,6.01864,5.32752,5.85237,5.62747,5.60846,5.71799,6.06623,6.03185,5.66119,6.10401,6.24531,5.19634,5.98848,6.07455,5.67118,6.21594,5.97494,5.65634,6.06786,5.54452,5.63291,5.53429,5.78109,5.65351,5.84427,6.03233,5.97886,5.5147,6.06547,5.92358,5.87826,5.76844,6.36305,0.0159588,0.0683315,-0.0397937,0.000811072,0.035466,-0.00156117,-0.0614606,0.0572981,-0.0447891,-0.042121,0.362476,0.270251,-0.597519,-0.870953,-0.0798509,0.80482,-0.0992432,-0.0981935,0.190728,0.200875,0.099395,-0.00696211,0.0100703,0.0807227,-0.0350583,0.0151306,0.0388015,0.0268382,0.00149232,0.00451025,-0.0266992,-0.0326009,0.958482,0.23612,0.897893,-0.0641238,-0.333565,0.0333662,0.128999,-0.00856355,-0.0915474,0.127609,-0.796588,-0.746823,-0.160351,0.926894,-0.830909,-0.314921,1.54357,0.874786,0.841972,-0.00870671,0.135528,0.225458,-0.0675433,0.058167,0.136054,0.10275,-0.0593398,-0.0591144,-0.530673,-0.430581,0.0128951,0.0489229,-0.295677,0.000151238
-2858.03,0.978425,0.347182,4,15,0,2896.97,5.58867,5.92674,5.99273,6.01466,5.68951,5.92104,6.04284,6.01263,5.7251,5.60477,6.28371,6.02873,5.87961,6.13724,5.85732,5.62874,5.85385,5.82062,6.0757,5.84229,5.75119,5.81924,5.83916,5.65306,5.92587,5.95748,5.9966,5.95153,6.19804,5.76779,5.55522,5.93622,5.95682,5.67049,6.11868,6.32038,5.71052,6.01152,5.77969,5.85311,5.55405,5.56009,5.81842,5.77003,6.0102,5.90192,5.2585,5.98149,6.01807,5.84568,5.92524,6.64182,-0.0697929,0.0845774,0.0554703,-0.0683764,0.054715,0.0137109,-0.0803588,0.0447014,-0.050227,0.003499,0.354639,0.241963,-0.585175,-0.864676,-0.106971,0.814149,-0.051449,-0.116486,0.1786,0.223323,0.0708318,0.0143132,-0.00711942,0.10079,-0.0136111,-0.00874913,0.0407993,0.0232114,0.00816166,-0.0314173,0.00919614,-0.0274017,0.953844,0.17967,0.587601,-0.0382093,-0.346829,0.0292563,-0.0481913,0.0106292,-0.106579,0.0686165,-0.792243,-0.71273,-0.234046,0.911489,-0.637267,-0.476659,1.51217,1.06395,0.634256,0.000799358,0.126082,0.282317,-0.0512466,-0.0516948,0.106569,0.0388251,-0.0754224,-0.230341,0.111108,-0.361912,-0.0632562,0.0333806,0.478962,-0.0127499
-2854,0.993852,0.347182,4,15,0,2898.14,5.76901,5.8035,5.84705,5.89049,5.93743,5.86662,5.73566,6.00458,5.54767,5.61783,5.73445,6.06988,5.76334,5.6555,5.80374,5.61305,5.96757,5.76481,6.03046,5.80858,5.6281,5.85912,5.64906,5.67666,5.71546,5.9316,6.02992,5.88931,6.32136,6.26758,5.72663,6.04157,5.93463,5.67916,6.26996,6.13422,5.68164,5.99236,5.77064,5.70079,5.41394,5.51549,5.69364,5.77655,5.97534,6.09465,5.38655,6.17101,6.02534,5.87202,5.93024,5.96051,-0.0376212,0.0894999,-0.024027,-0.0508186,0.0595263,0.0426035,-0.0688322,0.036537,-0.0822733,-0.023754,0.3764,0.25603,-0.623951,-0.873508,-0.098912,0.826655,-0.0770702,-0.0923542,0.17557,0.212398,0.0835598,0.0049687,0.0161553,0.076904,-0.0383561,0.00193369,0.0289974,0.00699922,0.0169318,-0.00688881,-0.000550825,-0.018187,0.970619,0.158493,0.0899233,-0.00561459,-0.214133,0.021196,0.0275216,-0.000991865,-0.0809935,0.0953129,-0.859037,-0.674992,-0.205623,0.937302,-0.730264,-0.282037,1.44683,0.968495,0.734045,0.00469052,0.139642,0.212842,-0.0814994,0.0207168,0.112315,0.0204005,0.0412877,-0.0748469,-0.0434441,-0.240207,-0.0345862,0.0571448,-0.127554,-0.00947598
-2862.27,0.723683,0.347182,4,15,0,2910.63,5.71763,5.80343,5.92166,5.92804,5.90543,5.75245,5.84779,6.01278,5.49232,5.62396,5.92237,5.98466,5.84055,5.36259,5.80629,5.59807,5.95651,5.77473,6.07345,5.89952,5.54041,5.98504,5.77064,5.60954,5.77607,5.91309,6.1098,5.75635,6.03106,5.98256,5.6518,5.93983,5.99247,5.66384,6.29794,6.06186,5.70388,6.08432,5.80557,5.62923,5.50078,5.57208,5.59415,5.76497,5.93226,5.91053,5.52923,6.16079,6.0174,5.90939,5.948,6.40042,-0.0566798,0.0840131,-0.00974322,-0.0823321,0.0702332,-0.0076373,-0.0664325,0.0755787,-0.0828433,-0.0298614,0.356925,0.246103,-0.59821,-0.875823,-0.0926686,0.827058,-0.0814003,-0.0968589,0.176437,0.233017,0.0752502,0.00870886,-0.00699848,0.0859792,-0.0252802,0.0137305,0.0272291,0.0220307,-0.00192286,-0.00463997,0.0115722,-0.0300469,0.969582,0.176663,1.28062,-0.0872534,-0.576051,0.057446,0.0397011,-0.00271865,-0.138094,0.0771312,-0.778205,-0.656416,-0.19304,0.931949,-0.745085,-0.298429,1.49546,1.11052,0.655843,0.00521732,0.106413,0.239467,-0.0491058,0.047928,0.0919797,0.0841591,-0.0594623,-0.0689685,0.148044,-0.39685,-0.0572297,0.0505971,0.00959552,-0.0153522
-2866.83,0.998007,0.347182,4,15,0,2911.87,5.6119,5.94615,5.86943,5.79352,5.62257,5.92897,5.92056,5.9774,5.57683,5.52549,5.90158,6.10069,5.8659,6.18972,5.82615,5.69111,5.99286,5.87135,5.9071,5.69389,5.69896,5.69064,5.61403,5.67495,5.85167,6.00781,6.06518,6.04636,6.28825,5.82395,5.55231,6.0953,5.91229,5.66973,6.09622,6.2409,5.67801,5.97494,5.60811,5.87297,5.42101,5.68665,5.87686,5.85001,6.0031,5.70375,5.14157,6.05739,5.94664,5.86736,5.74678,6.11013,-0.0336271,0.0904681,0.0827392,0.00125756,0.0380405,0.0495008,-0.0668982,0.01758,-0.0376186,-0.00380425,0.365865,0.243076,-0.612517,-0.842269,-0.115814,0.813773,-0.058676,-0.102899,0.174915,0.214345,0.092214,-0.0042966,0.0304389,0.0886859,-0.0235153,-0.00111529,0.0458374,-0.00384206,0.0124696,-0.0269944,-0.0261696,-0.0184982,0.959069,0.18523,-0.262754,0.0184652,-0.0940494,0.00548573,0.00262167,0.00610729,-0.0458926,0.0980712,-0.848644,-0.640181,-0.277676,0.92201,-0.646097,-0.388052,1.43007,0.964284,0.800747,-0.0179152,0.186538,0.248767,-0.0805131,-0.0417252,0.106513,-0.126174,-0.0617584,-0.225918,-0.49518,-0.244319,-0.020417,0.0286704,0.611847,0.000234492
-2855.59,1,0.347182,4,15,0,2906.58,5.57726,5.71885,6.09586,5.93937,6.00901,5.95729,5.93422,6.01294,5.50309,5.77824,6.08506,6.00086,5.89994,5.68756,5.80644,5.71879,5.75881,5.70793,5.97734,5.99821,5.56081,6.06785,5.56336,5.622,5.88713,5.97903,6.02629,5.85329,6.1201,6.23567,5.2543,5.87775,6.1339,5.66464,6.26472,5.97811,5.71633,6.08359,5.75664,5.70477,5.68611,5.60133,5.66423,5.88977,6.06204,6.19166,5.45565,6.07932,5.86286,5.7964,6.0676,6.25784,-0.0533112,0.117035,-0.0740487,0.00523461,0.0480318,-0.00707864,-0.0596342,0.0386779,-0.039767,-0.0199173,0.376328,0.271574,-0.597181,-0.870209,-0.0758578,0.804772,-0.0812828,-0.108278,0.166417,0.228512,0.0852334,0.00973713,-0.0201505,0.0739471,-0.0300525,0.000658274,0.0383441,0.0366562,-0.00401697,0.00723921,0.00743631,-0.0235025,0.958448,0.1352,0.746971,-0.0507764,-0.173914,0.0156631,0.0607624,0.000328616,-0.0888009,0.167238,-0.807908,-0.717057,-0.144376,0.909336,-0.724089,-0.42651,1.39093,1.06518,0.735837,0.0145812,0.0631129,0.204683,-0.0402977,0.047865,0.179048,0.205982,-0.0325172,0.0106563,0.0873508,-0.310413,-0.0179963,0.0853222,-0.5539,0.000976081
-2844.9,1,0.347182,4,15,0,2891.52,5.54414,5.80684,6.00434,6.00416,5.81995,5.88597,6.05394,6.05193,5.59198,5.62656,6.24059,6.1541,5.96787,6.05244,5.80541,5.6346,5.78991,5.64079,5.86491,5.77791,5.33553,5.81145,5.71279,5.56087,5.91784,6.03497,6.06999,5.73863,6.13084,6.17704,5.42179,5.92077,5.9136,5.58651,6.08776,5.98543,5.70051,6.04596,5.74507,5.72355,5.36122,5.6334,5.79519,5.90705,6.03361,5.77949,5.45898,6.18442,5.87711,6.069,5.87473,6.47185,-0.0420879,0.0973958,-0.0390894,-0.0216283,0.059973,0.0380804,-0.0683875,0.0478349,-0.0555537,-0.0166954,0.360518,0.278639,-0.598391,-0.856513,-0.124653,0.825695,-0.084527,-0.089704,0.174384,0.221166,0.0878268,0.00674172,0.0219464,0.0786511,-0.0148413,0.0123492,0.0430439,0.011331,0.00737019,-0.000737009,-0.00216109,-0.0175914,0.966669,0.173351,0.225595,-0.015078,-0.297605,0.0283429,0.0232837,0.00185232,-0.00871778,0.139462,-0.789054,-0.597133,-0.295321,0.933221,-0.747558,-0.246762,1.41705,1.02203,0.758212,0.00963627,0.156217,0.219639,-0.00479136,0.0702199,0.177042,0.0484809,0.00645367,-0.0379807,-0.0706967,-0.232341,-0.0249147,0.0652761,-0.268165,-0.00403297
