# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/sl_beta_full_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_full_pdw2_upload_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
2470.99,0.961221,0.591746,3,7,0,-2465.49,-1.44145,-0.0997692,0.0576688,0.0173522,0.043525,-0.0743763,-0.135562,-0.189058,0.0903287,-0.00481084,0.0281105,-0.113864,0.0222913,0.0538109,0.00863135,-0.0203673,0.0315872,0.0269158,0.0429399,0.00888853,0.0449828,-0.0122349,14.9462,-0.0638009,0.00334584,0.112586,0.0162364,0.153904,-0.493285,-2.38905,0.536275,-0.394527,0.459325,-0.0842699,0.115665,0.144268,0.0898782,0.0511742,0.221289,0.230536,0.233248,0.0709267,0.676981,-0.1382
2474.99,0.891011,0.591746,3,7,0,-2456.52,-1.42547,-0.101784,0.0329694,-0.000774684,-0.0259166,-0.0521184,-0.147233,-0.176869,0.117029,-0.0353838,0.0337966,-0.0552587,0.0182544,0.0728804,0.00333295,0.0180439,0.0121696,0.0287187,0.0360952,-0.0113424,0.0190137,-0.0192461,15.8425,-0.114334,0.00347676,0.0689959,-0.10771,0.134551,-0.646995,-2.20048,0.648008,-0.589827,0.475152,-0.046376,0.133389,0.196626,0.0401523,0.0785266,0.0634391,0.139145,0.105337,-0.0832275,0.251255,-0.217396
2478.21,0.987331,0.591746,3,7,0,-2467.52,-1.42314,-0.0971592,0.0422428,0.0246834,0.012045,-0.0692148,-0.154405,-0.192646,0.101035,0.000367893,0.0258785,-0.100388,0.0199319,0.0570315,0.0256494,0.00929619,0.0353441,0.0209374,0.0513372,0.00727105,0.0346259,-0.0179076,16.163,-0.0214066,-0.00186048,0.129783,-0.032836,0.146552,-0.580074,-2.36185,0.603096,-0.300502,0.405309,-0.0726186,0.114319,0.151156,0.146037,0.128008,0.219357,0.186159,0.242258,0.0374366,0.500062,-0.202277
2482.71,0.974303,0.591746,3,7,0,-2473.03,-1.44702,-0.0876694,0.0418485,0.0241177,0.004926,-0.0540536,-0.136283,-0.199209,0.10088,-0.0296474,0.0346282,-0.0825626,0.0135391,0.0622978,0.0025385,0.00646535,0.0247767,0.0253719,0.0437052,0.0065121,0.0294245,-0.0175387,15.3566,-0.0822493,0.00398697,0.14512,-0.0499748,0.157508,-0.533511,-2.61039,0.515693,-0.584838,0.500216,-0.0600015,0.109042,0.166565,0.0714906,0.102923,0.168598,0.192422,0.202243,0.0282792,0.419188,-0.19811
2475.85,0.788065,0.591746,3,7,0,-2470.91,-1.42565,-0.105677,0.0629658,0.0041072,0.0286012,-0.0703215,-0.159473,-0.186719,0.119903,-0.0240545,0.0538053,-0.0662375,0.0109699,0.0715796,-0.00841379,-0.0092038,0.0251055,0.0372974,0.0410195,0.00891931,0.0306878,-0.0141042,16.2154,-0.185359,0.0131783,0.0973549,0.021062,0.145081,-0.692894,-2.27001,0.66786,-0.596009,0.727965,-0.0431757,0.11671,0.192495,0.043428,0.0716901,0.186264,0.262702,0.205784,0.0504976,0.447569,-0.159315
2473.86,0.931769,0.591746,3,7,0,-2466.19,-1.44121,-0.0970434,0.0246719,0.0143965,-0.0139324,-0.0601149,-0.126849,-0.178356,0.0875422,-0.0334408,0.010065,-0.0911231,0.0342928,0.0607547,0.0120134,0.0163605,0.00913514,0.0183383,0.0377767,-0.0300365,0.028433,-0.0162771,15.1973,-0.00431564,-0.00614252,0.10505,-0.122224,0.132584,-0.493154,-2.38856,0.472445,-0.532235,0.221407,-0.0854716,0.149686,0.165424,0.0394292,0.0410334,0.018862,0.054894,0.0775055,-0.165891,0.406726,-0.183859
2477.5,0.979992,0.591746,3,7,0,-2462.97,-1.43181,-0.107173,0.0557265,0.00411605,0.0250375,-0.0669947,-0.156948,-0.191444,0.12767,-0.0124323,0.0496444,-0.0845338,0.00472792,0.067011,-0.00384841,-0.00861082,0.0285454,0.0292022,0.0398223,0.0240293,0.0375775,-0.0166695,16.0757,-0.0997283,0.00502343,0.085278,0.00482911,0.163773,-0.649959,-2.23336,0.763148,-0.499257,0.684123,-0.0537814,0.0976565,0.178467,0.0739831,0.100438,0.228017,0.262331,0.244129,0.13348,0.549543,-0.188291
2479,0.887204,0.591746,3,7,0,-2466.17,-1.44964,-0.0990909,0.0328408,0.00493534,-0.0126561,-0.0675755,-0.136207,-0.186915,0.101547,-0.0383321,0.0260464,-0.0930076,0.0323071,0.0554941,0.0169854,-0.00599258,0.00185791,0.0278928,0.0382522,-0.0200827,0.0323055,-0.0264924,15.6059,-0.0149615,-0.00436008,0.0815057,-0.118775,0.138857,-0.551972,-2.47223,0.549588,-0.642241,0.402352,-0.0867477,0.138534,0.15138,0.0448627,-0.0164229,0.00691492,0.113188,0.0895939,-0.131528,0.442289,-0.299246
2481.39,0.99919,0.591746,3,7,0,-2474.31,-1.42289,-0.110726,0.0549623,0.0148846,0.0220866,-0.0597865,-0.148797,-0.182296,0.116323,-0.00669521,0.0434502,-0.0760348,0.0160158,0.0667807,-0.00627449,0.0129232,0.0351245,0.0219111,0.0419808,0.00136401,0.0375223,-0.00813894,15.6887,-0.168856,0.0106542,0.115245,0.01449,0.15162,-0.620516,-2.12723,0.697378,-0.399229,0.597896,-0.0514991,0.120445,0.178829,0.0606156,0.134335,0.213804,0.1854,0.209027,0.0314659,0.569827,-0.091934
2481.6,0.834369,0.591746,3,7,0,-2472.18,-1.44066,-0.0958639,0.0316962,0.00494711,-0.00974822,-0.0650837,-0.137208,-0.190676,0.0993711,-0.0321593,0.0201763,-0.0984352,0.0227111,0.0636598,0.0151843,-0.00905567,0.00165023,0.0292091,0.0334474,-0.00662385,0.0273112,-0.025926,15.8281,0.0106845,-0.00647722,0.0761834,-0.117839,0.14669,-0.542287,-2.51677,0.567491,-0.582874,0.352736,-0.0873252,0.130064,0.172417,0.0512996,-0.00593481,0.0282067,0.145608,0.101624,-0.0637766,0.365164,-0.292849
2480.64,0.677356,0.591746,3,7,0,-2470.56,-1.43397,-0.107113,0.0668017,0.0113616,0.0156816,-0.0638605,-0.144402,-0.175213,0.121829,-0.00773717,0.0453432,-0.0758705,0.016004,0.067141,-0.00785918,0.00977833,0.0361715,0.019746,0.043234,-0.00177561,0.0382078,-0.0144459,15.8725,-0.258207,0.0200533,0.104121,-0.00262636,0.145215,-0.610178,-1.97943,0.742586,-0.415401,0.623237,-0.0553641,0.120896,0.180185,0.0453871,0.110998,0.200801,0.156275,0.193283,0.000960226,0.564967,-0.163175
2479.49,0.598079,0.591746,3,7,0,-2464.17,-1.42718,-0.096627,0.0218189,0.00980794,-0.00550981,-0.0690215,-0.144412,-0.201466,0.0937756,-0.0385714,0.0180088,-0.099234,0.0209003,0.0625534,0.014858,-0.00422194,-0.000127826,0.0312506,0.0351863,-0.000501993,0.0229198,-0.0178224,15.5892,0.100724,-0.0154382,0.0952552,-0.117027,0.148925,-0.557297,-2.75408,0.48951,-0.633615,0.323859,-0.0819121,0.124638,0.168777,0.0681494,0.0306129,0.0484513,0.185733,0.138395,-0.0173937,0.316205,-0.201314
2481.88,0.919058,0.591746,3,7,0,-2470.98,-1.43423,-0.105652,0.0587632,0.0101717,0.0162571,-0.06473,-0.143761,-0.171909,0.12032,-0.0144483,0.0423654,-0.0703502,0.020766,0.0655072,-0.00989562,0.00947797,0.0377404,0.0226138,0.0413902,-0.00113019,0.0350619,-0.0144045,15.8183,-0.202952,0.0143922,0.104101,-0.00635871,0.139929,-0.607395,-1.97023,0.712335,-0.457063,0.584416,-0.0507326,0.128673,0.17577,0.0400511,0.110228,0.205063,0.167039,0.183778,0.000926081,0.515603,-0.162707
2474.44,0.629956,0.591746,3,7,0,-2467.62,-1.4365,-0.130781,0.0484337,0.0148957,0.0118602,-0.0557754,-0.166112,-0.168032,0.113268,-0.0296156,0.0160483,-0.0737043,0.0264614,0.0617754,0.0366641,0.00520887,0.0257304,0.0279319,0.0462149,0.010966,0.0279265,-0.00942047,15.4061,-0.138299,0.00480657,0.117682,-0.0461711,0.145959,-0.658387,-2.05668,0.593715,-0.510765,0.297874,-0.0449092,0.134092,0.163876,0.176405,0.123116,0.198917,0.234473,0.240893,0.0690554,0.415763,-0.10641
2476.56,0.848055,0.591746,3,7,0,-2461.41,-1.445,-0.0846878,0.0497879,0.00097868,0.0101832,-0.0699665,-0.136678,-0.202981,0.11382,-0.0174751,0.0441186,-0.10908,0.0139376,0.0724096,-0.0192654,0.0028677,0.0101647,0.0108859,0.0209808,-0.0120759,0.0264898,-0.0246284,16.3381,-0.0671495,0.00362893,0.0735737,-0.0499203,0.164688,-0.570358,-2.53628,0.734513,-0.533335,0.608668,-0.103805,0.125012,0.196624,-0.0504796,0.00249751,0.0230938,0.0259787,0.0343311,-0.0909671,0.355464,-0.278192
2477.35,0.941217,0.591746,3,7,0,-2468.69,-1.43039,-0.121853,0.0354166,0.0162944,0.00711315,-0.052167,-0.152008,-0.170604,0.103124,-0.0226453,0.0187759,-0.0679933,0.024292,0.0566777,0.0230058,-0.000924818,0.0355952,0.0385664,0.0541803,0.0107208,0.0410981,-0.0102635,15.2388,-0.0663486,-0.00174623,0.113214,-0.0458546,0.143828,-0.594466,-2.10512,0.531941,-0.463492,0.337729,-0.0357888,0.122846,0.150571,0.15711,0.13346,0.260519,0.307706,0.287109,0.0808362,0.620786,-0.115932
2478.14,0.820403,0.591746,3,7,0,-2463.56,-1.43267,-0.0796407,0.0557015,-0.0011547,0.00702369,-0.0777258,-0.131922,-0.195871,0.107274,-0.0133859,0.0429224,-0.105348,0.0119211,0.0690895,-0.0140477,0.00544283,0.009076,0.0146102,0.0235155,-0.0119186,0.0230044,-0.0220331,15.6928,-0.106221,0.00817606,0.0609737,-0.0562839,0.144159,-0.544851,-2.44911,0.69186,-0.482779,0.586787,-0.0986146,0.116207,0.187458,-0.0313561,0.0157298,0.026051,0.049876,0.0475129,-0.0881515,0.307095,-0.248877
2478.82,0.67971,0.591746,3,7,0,-2463.99,-1.44082,-0.113881,0.04431,0.015283,0.0178194,-0.0591899,-0.160072,-0.171489,0.115193,-0.0254048,0.0305017,-0.0811535,0.0121939,0.0707345,0.0204064,0.00264529,0.0313585,0.0398919,0.0575132,0.0115102,0.0487407,-0.00844547,15.6732,-0.0594389,-0.00114426,0.120254,-0.0361853,0.158216,-0.624383,-2.04816,0.589831,-0.562451,0.488837,-0.0443501,0.116663,0.188498,0.159392,0.154693,0.260869,0.331389,0.315748,0.0979543,0.745467,-0.0953964
2478.64,0.717589,0.591746,3,7,0,-2463.89,-1.4195,-0.0871647,0.0454818,0.0126128,-0.0111759,-0.0813606,-0.136416,-0.199513,0.0962806,-0.0163563,0.0247814,-0.0821997,0.019453,0.0608257,0.0187106,0.00700445,0.0282068,0.00751707,0.031249,-0.0170387,0.0193063,-0.0224884,15.6065,-0.119021,0.00800131,0.101294,-0.0751008,0.109793,-0.560543,-2.6035,0.57332,-0.40447,0.379561,-0.077789,0.119767,0.164007,0.0592847,0.0235964,0.0860685,0.00634001,0.0620994,-0.120862,0.247816,-0.254019
2478.96,0.805729,0.591746,3,7,0,-2467.88,-1.40973,-0.106584,0.0443585,0.0123967,-0.00651961,-0.0813866,-0.137696,-0.186935,0.0998184,-0.0163849,0.0203187,-0.0860598,0.0113461,0.0620463,0.0131397,-0.012536,0.0216573,0.0112052,0.0213554,-0.00892843,0.0165337,-0.0233854,15.7161,-0.114316,0.00551353,0.0975697,-0.0806187,0.11389,-0.575418,-2.38181,0.64102,-0.406045,0.348561,-0.0820242,0.105457,0.167797,0.0323827,-0.0337612,0.0668933,0.0293113,0.0366009,-0.0826037,0.201995,-0.264151
2477.28,0.751781,0.591746,3,7,0,-2466.16,-1.41908,-0.117849,0.0343652,0.0109071,0.00523636,-0.069656,-0.141173,-0.181693,0.0824748,-0.0209688,0.0174581,-0.10161,0.0165412,0.0664955,0.0157615,-0.0210758,0.0227042,0.0124543,0.0292024,-0.00154276,0.0140031,-0.0169503,15.7902,-0.0243551,-0.00496558,0.0923409,-0.076766,0.139678,-0.548475,-2.42384,0.476933,-0.472323,0.343463,-0.0892142,0.121378,0.179422,0.0552596,-0.0280139,0.105846,0.0750325,0.101853,-0.0311471,0.17816,-0.191463
2471.98,0.69853,0.591746,3,7,0,-2459.61,-1.44435,-0.103661,-0.0041868,0.0162331,0.00568325,-0.0783267,-0.131095,-0.202947,0.121065,-0.0234779,0.041089,-0.0845982,0.00514335,0.0633342,0.0250673,-9.68696e-05,0.0383385,0.0399867,0.0406704,-0.00205538,0.0438218,-0.0227662,15.7673,0.306498,-0.0367858,0.125344,-0.0446624,0.130792,-0.514675,-2.52556,0.66092,-0.561771,0.571503,-0.0637378,0.0937514,0.169516,0.12827,0.084387,0.208569,0.242298,0.169858,-0.013206,0.632613,-0.257157
2475.8,0.707711,0.591746,3,7,0,-2454.52,-1.43232,-0.0941034,0.0556522,-0.00259433,0.001611,-0.048924,-0.160848,-0.167258,0.0999257,-0.0198501,0.0234829,-0.081766,0.0197374,0.0526226,-0.0172798,0.0116835,-0.0105179,0.013772,0.044745,-0.0113023,0.0221231,-0.0146937,15.8919,-0.187831,0.0137533,0.0505924,-0.0658259,0.156619,-0.689839,-2.04433,0.631254,-0.441116,0.367676,-0.0699988,0.10836,0.143301,-0.0243506,0.0523315,-0.00927562,0.0874783,0.155921,-0.0690301,0.311435,-0.165974
2481.43,0.973486,0.591746,3,7,0,-2471.39,-1.42988,-0.098303,0.0542123,0.00458889,0.00979987,-0.0589735,-0.164056,-0.176451,0.108516,-0.0222122,0.0176416,-0.0809593,0.0183222,0.0545639,-0.00689701,0.0170699,0.00723256,0.013679,0.0422526,-0.00793988,0.0276656,-0.0134793,15.8708,-0.150519,0.0100664,0.0820408,-0.0490477,0.150036,-0.685606,-2.14779,0.664109,-0.442792,0.301993,-0.0655477,0.108335,0.147225,0.0218137,0.0901341,0.0676989,0.100393,0.162828,-0.0418973,0.401598,-0.152256
2478.91,0.637125,0.591746,3,7,0,-2468.78,-1.42039,-0.0945885,0.052573,0.00377263,0.0127068,-0.0592707,-0.15309,-0.189314,0.11274,-0.0321289,0.0315538,-0.0896959,0.0101084,0.0578476,-0.00652729,0.029224,-0.00193783,0.0156646,0.0484139,0.000358185,0.0333322,-0.0051916,15.539,-0.0988899,0.00541294,0.0859707,-0.0512165,0.163348,-0.615502,-2.37423,0.61076,-0.595518,0.450169,-0.0633458,0.0952614,0.155107,0.0518429,0.159187,0.0794689,0.161468,0.235928,0.0280491,0.511248,-0.058642
2476.69,0.664165,0.591746,3,7,0,-2464.88,-1.41527,-0.0902291,0.0426045,0.0171094,0.0234063,-0.0658413,-0.148894,-0.185843,0.103807,-0.0253354,0.0289113,-0.0872716,0.00178137,0.0552932,0.00617507,0.0328828,0.00260266,0.0200381,0.0452402,-0.00178925,0.0379121,-0.0212373,16.2051,-0.00712495,-0.00304186,0.128663,-0.0166229,0.139297,-0.58704,-2.35547,0.570135,-0.515532,0.406774,-0.0672045,0.0751471,0.147738,0.0738602,0.148789,0.0675139,0.14672,0.187343,-0.0150172,0.543479,-0.239888
2475.24,0.579313,0.591746,3,7,0,-2458.06,-1.45883,-0.118918,0.0181856,-0.00362514,-0.0053452,-0.0646772,-0.135469,-0.186371,0.107201,-0.019285,0.0382262,-0.0910482,0.0215886,0.0688292,0.000837738,-0.0153202,0.0451154,0.032643,0.0312129,0.00161673,0.0314936,-0.00392961,15.2495,0.0782764,-0.0161908,0.0494158,-0.0858863,0.157112,-0.533806,-2.32184,0.599459,-0.529242,0.563543,-0.0669379,0.135515,0.185199,0.0656366,0.0555231,0.247307,0.228453,0.165379,0.0355909,0.485466,-0.0443872
2478.71,0.928318,0.591746,3,7,0,-2466.89,-1.43088,-0.0855392,0.06797,0.0198952,0.0156832,-0.0696553,-0.149639,-0.180738,0.0999277,-0.0198054,0.0271707,-0.0825666,0.0162851,0.0600852,0.00908257,0.0177755,-0.00288684,0.0186914,0.0471942,-0.0029395,0.0313113,-0.0297565,15.8203,-0.221363,0.0191536,0.12914,-0.0272008,0.127046,-0.612805,-2.28303,0.584533,-0.459471,0.406818,-0.0687248,0.111026,0.161444,0.0577741,0.0823332,0.0262111,0.116579,0.167675,-0.0482419,0.418563,-0.336117
2478.34,0.876831,0.591746,3,7,0,-2467.25,-1.43501,-0.110992,0.0208546,0.00422533,0.00262665,-0.0572251,-0.127544,-0.194445,0.127398,-0.0302593,0.0360649,-0.0807545,0.018797,0.0759752,0.00969939,-0.0161586,0.0363558,0.0253113,0.0224748,-0.00475548,0.0282709,-0.0174492,15.5928,0.0526732,-0.0128842,0.0907537,-0.0508486,0.156799,-0.538826,-2.3924,0.745386,-0.603488,0.539761,-0.0690271,0.139744,0.205001,0.0520414,-1.06924e-05,0.160552,0.134729,0.0779846,-0.0332354,0.401271,-0.197098
2478.52,0.941092,0.591746,3,7,0,-2467.32,-1.41825,-0.0898465,0.0569181,0.01285,0.00926707,-0.0687649,-0.152843,-0.171188,0.0863857,-0.0152658,0.0239777,-0.0904704,0.019823,0.0502641,-0.00460236,0.0205818,0.00505298,0.0170847,0.0523151,0.00108497,0.0348467,-0.0201123,15.288,-0.144464,0.0108262,0.095745,-0.0582257,0.134953,-0.596833,-2.171,0.489529,-0.415855,0.36797,-0.0688639,0.104947,0.134623,0.0465355,0.124268,0.0887155,0.147774,0.225073,-0.000527598,0.498067,-0.22718
2479.27,0.839981,0.591746,3,7,0,-2466.54,-1.43157,-0.10347,0.0249154,-0.00243575,0.00326653,-0.051643,-0.139315,-0.185321,0.118097,-0.0309567,0.0338974,-0.0739829,0.0102915,0.0715678,0.00690919,-0.0171227,0.0141233,0.0390862,0.0297364,-0.00489883,0.0172804,-0.0320488,15.3338,0.0323153,-0.0101407,0.0683749,-0.0502979,0.149447,-0.60323,-2.30854,0.707413,-0.591241,0.505566,-0.068502,0.115963,0.193896,0.0248236,-0.031338,0.0612036,0.173257,0.0666472,-0.0800078,0.192255,-0.362009
2479.2,0.910707,0.591746,3,7,0,-2471.44,-1.42944,-0.0984862,0.0457863,0.034324,0.0087339,-0.0780599,-0.13702,-0.186611,0.0993447,-0.0246617,0.0353084,-0.102916,0.0223376,0.0588541,-0.00679834,0.0184126,0.0228759,0.00981482,0.0448762,0.00412127,0.0450583,-0.00260125,15.6466,-0.0677613,0.00223642,0.169732,-0.0724167,0.150092,-0.510002,-2.37962,0.507386,-0.566355,0.508681,-0.0720578,0.122141,0.157224,0.0652363,0.156299,0.186255,0.153998,0.248901,0.0675383,0.702054,-0.0293825
2481.07,0.984251,0.591746,3,7,0,-2473.79,-1.44512,-0.117159,0.0373521,-0.0103383,-0.00107577,-0.0504556,-0.154206,-0.186182,0.12285,-0.0211312,0.0320896,-0.083805,0.0185199,0.0699765,0.01308,-0.00967333,0.0179589,0.0285503,0.0346408,0.00363584,0.0211205,-0.0274007,15.8999,-0.0492757,-0.00292111,0.0357451,-0.062015,0.164489,-0.64786,-2.24273,0.75299,-0.5047,0.485431,-0.0702873,0.130027,0.188147,0.0639023,0.0178687,0.104765,0.162174,0.125325,-0.0192194,0.264163,-0.309506
