# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_normal_sens_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_sens_pdw2_upload_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
-3005.94,0.786038,0.616077,3,7,0,3016.33,5.89592,-0.04106,0.0563446,0.402082,0.251345,-0.623772,-0.871191,-0.0978393,0.826018,-0.0525354,-0.0688614,0.162327,0.222027,0.100184,0.014563,-0.00963682,0.0906803,-0.0286571,0.0101156,0.0365912,0.0394724,-0.00580235,-0.0263954,-0.0116085,-0.0337298,0.972676,-0.275063,0.024825,-0.0459959,0.0988457,-0.878427,-0.738772,-0.212878,0.91213,-0.583264,-0.0792437,1.35612,0.987693,0.855337,-0.0019328,0.104299,0.25146,-0.0915278,-0.0122971,0.0679669,0.10351,-0.165567,-0.232163,-0.266758,-0.445077
-3004.7,0.938132,0.616077,3,7,0,3017.82,5.86196,-0.0492657,0.053231,0.378926,0.258714,-0.606,-0.828284,-0.0983145,0.84244,-0.0581691,-0.130596,0.163599,0.221349,0.100367,-0.0259488,0.0406524,0.0931188,-0.0349024,-0.00743837,0.0163838,-0.0036043,0.0116726,-0.0138166,-0.000226785,-0.0186303,0.971003,-0.200905,0.0172224,-0.0565753,0.13718,-0.754593,-0.545542,-0.209459,0.959784,-0.563115,-0.66676,1.32675,0.962975,0.867937,-0.0275861,0.208388,0.256981,-0.104174,-0.0473264,0.0275635,-0.0685318,-0.00488146,-0.116968,-0.0384398,-0.245833
-2999.67,0.90958,0.616077,3,7,0,3014.04,5.86988,-0.0438616,0.0511503,0.395666,0.249675,-0.607645,-0.836888,-0.107827,0.842146,-0.0555286,-0.110644,0.172488,0.230259,0.0997031,-0.0267617,0.0394248,0.0933236,-0.0261772,-0.00781841,0.0258577,0.00170539,0.0128968,-0.0292194,-0.00366035,-0.0146657,0.974347,-0.203195,0.0179062,-0.0215528,0.103406,-0.761137,-0.556069,-0.254925,0.957432,-0.562138,-0.458262,1.39659,1.01968,0.861147,-0.0320854,0.206477,0.258808,-0.0916821,-0.0627646,0.0427648,-0.0703823,-0.0356866,-0.207061,-0.0915646,-0.193518
-3002.42,0.722003,0.616077,3,7,0,3012.87,5.87774,-0.0459505,0.070186,0.378326,0.236333,-0.602052,-0.856208,-0.0784587,0.819857,-0.0683124,-0.087818,0.165506,0.228169,0.117603,0.0115288,-0.000519403,0.0927397,-0.0296869,-0.00263618,0.0481665,0.0313108,-0.00419408,-0.00637382,-0.0192424,-0.0135421,0.974445,-0.377634,0.0345032,-0.111311,0.106582,-0.807461,-0.713444,-0.165193,0.919688,-0.654997,-0.24236,1.33623,0.98032,1.00746,0.00995177,0.125273,0.25507,-0.0626563,0.00404229,0.175707,0.129822,-0.0796552,-0.0832492,-0.363843,-0.178693
-3002.46,0.878943,0.616077,3,7,0,3014.39,5.87773,-0.0506902,0.0552217,0.388636,0.23256,-0.594072,-0.847816,-0.0794087,0.8098,-0.0585594,-0.0991959,0.157124,0.230941,0.12538,0.0103362,0.00279522,0.0868589,-0.0276071,-0.000991281,0.0297877,0.0257719,-0.00115678,0.00300777,-0.0295202,-0.0226348,0.970684,-0.280359,0.0244284,-0.083915,0.115962,-0.809895,-0.743662,-0.174825,0.90696,-0.603145,-0.365585,1.27335,0.975049,1.06519,0.00600412,0.124202,0.239313,-0.0666129,-0.0038959,0.0975393,0.10108,-0.0639356,-0.0534575,-0.561618,-0.298674
-3001.77,0.931043,0.616077,3,7,0,3012.5,5.87693,-0.03643,0.0548591,0.388365,0.272143,-0.621947,-0.847498,-0.111579,0.84703,-0.044937,-0.0900067,0.182094,0.209731,0.0831934,-0.0209452,0.0209318,0.104093,-0.0385064,0.0119154,0.02453,0.0202144,0.0102305,-0.0283499,-0.00107782,-0.0283092,0.976733,-0.185948,0.0168757,-0.016773,0.107605,-0.790868,-0.577062,-0.247757,0.956079,-0.518555,-0.255568,1.49595,0.943865,0.724338,-0.0273836,0.183561,0.288084,-0.11236,-0.00226461,0.0333516,0.0217163,-0.0669654,-0.223131,-0.0713201,-0.37355
-3001.67,0.850514,0.616077,3,7,0,3014.06,5.88761,-0.062747,0.0563236,0.390323,0.220072,-0.598363,-0.848052,-0.0964253,0.822601,-0.0545521,-0.0997468,0.154218,0.230691,0.116902,0.000769291,0.0283308,0.0623431,-0.0298583,-0.00486169,0.0281049,0.0208823,-0.000103189,-0.00819325,-0.00930401,-0.0214103,0.967481,-0.315627,0.0268889,-0.0827956,0.0559441,-0.803529,-0.689569,-0.220173,0.922114,-0.567755,-0.389379,1.2474,0.992531,0.985347,-0.00480283,0.142711,0.171862,-0.0805936,-0.025473,0.0818281,0.0649979,-0.0657364,-0.0975221,-0.203404,-0.282516
-3004.99,0.753184,0.616077,3,7,0,3015.09,5.87888,-0.0328765,0.0212938,0.382245,0.255305,-0.610621,-0.857516,-0.089741,0.836762,-0.0565457,-0.1266,0.170874,0.231232,0.0831046,-0.00842338,0.00126668,0.0978688,-0.041443,-0.000144957,0.0384544,0.0233484,0.0112402,-0.00947814,-0.00596557,-0.00439669,0.986223,0.0506936,-0.00603226,-0.110449,0.108717,-0.786833,-0.628404,-0.180806,0.944837,-0.562889,-0.595637,1.41163,1.06862,0.733697,-0.00031727,0.134735,0.268692,-0.0795469,0.028296,0.162833,0.120557,0.0215102,-0.0716581,-0.113166,-0.0580159
-3002.4,0.669812,0.616077,3,7,0,3021.69,5.87769,-0.054493,0.0840632,0.393348,0.237368,-0.60482,-0.848539,-0.101161,0.824313,-0.0455989,-0.0695109,0.158208,0.212855,0.11267,-0.00803125,0.0340426,0.088304,-0.0292011,0.00488379,0.0311685,0.0165577,0.00297204,-0.023558,-0.0120478,-0.0449525,0.962527,-0.494834,0.0451136,-0.0343066,0.0645128,-0.810867,-0.680019,-0.23374,0.921333,-0.52257,-0.115956,1.2789,0.899417,0.954004,-0.0249576,0.189568,0.244932,-0.107448,-0.0459539,0.0304755,-0.0330179,-0.13043,-0.235264,-0.295243,-0.593164
-3009.14,0.712827,0.616077,3,7,0,3019.91,5.86884,-0.0287704,0.0199563,0.401096,0.26286,-0.621043,-0.847429,-0.102075,0.834117,-0.0676067,-0.116719,0.181299,0.229434,0.0916201,-0.0141135,0.00264008,0.0883472,-0.0412745,-0.00174596,0.0220235,0.0224662,-0.00178882,-0.0139177,-0.0117478,-0.00525332,0.999696,0.0852085,-0.0083354,-0.030211,0.129283,-0.80751,-0.607276,-0.228724,0.949336,-0.638267,-0.492654,1.50389,1.03585,0.791527,-0.0145367,0.125625,0.244004,-0.107102,-0.0152773,0.0618238,0.0800327,-0.0659091,-0.106304,-0.216558,-0.0693194
-3007.22,1,0.616077,3,7,0,3020.47,5.88561,-0.0578128,0.0937629,0.38051,0.229365,-0.604164,-0.847455,-0.0928205,0.811109,-0.0413,-0.0910247,0.145455,0.227223,0.112075,-0.00150747,0.0321601,0.101651,-0.0195486,-0.00277318,0.0382772,0.0314264,0.0190685,-0.0136019,-0.0173864,-0.0339904,0.958591,-0.575407,0.0522952,-0.0964155,0.0781615,-0.840141,-0.705212,-0.215571,0.903169,-0.477265,-0.320407,1.16659,0.982193,0.962102,-0.00497712,0.203223,0.28079,-0.0492098,-0.013436,0.121438,0.115025,-0.00705967,-0.161237,-0.368971,-0.448515
-3010.64,0.707426,0.616077,2,3,0,3021.05,5.90643,-0.0458418,0.100103,0.373541,0.22787,-0.609889,-0.855313,-0.0915288,0.807845,-0.0396218,-0.101649,0.168135,0.21637,0.0995797,-0.00388005,0.0262756,0.0866103,-0.0289398,-0.00498795,0.0367025,0.0347577,0.0302837,-0.0097711,-0.0231025,-0.0313099,0.966777,-0.559289,0.0528916,-0.135674,0.0461381,-0.854101,-0.752362,-0.203137,0.907424,-0.486712,-0.382081,1.34677,0.949815,0.857673,-0.0030942,0.170658,0.239012,-0.0610802,-0.00212944,0.137606,0.15879,0.0607975,-0.139403,-0.46466,-0.413145
-3001.18,0.940323,0.616077,3,7,0,3022.76,5.87545,-0.0174654,0.0544916,0.392543,0.263214,-0.608676,-0.836185,-0.107726,0.835448,-0.054983,-0.0883163,0.166448,0.220795,0.0877141,0.00653019,0.0219621,0.0911527,-0.0217812,0.0103671,0.0349975,0.0253295,0.0180619,-0.0168125,0.00616096,-0.0219798,0.959204,-0.220728,0.0219155,-0.002873,0.131176,-0.794636,-0.569759,-0.233041,0.930437,-0.563766,-0.247351,1.3521,1.00772,0.764208,0.00762158,0.167389,0.250733,-0.0373262,0.0437894,0.129038,0.107955,0.0218782,-0.1342,0.0678369,-0.290031
-3005.69,0.765614,0.616077,3,7,0,3016.75,5.84971,-0.031448,0.06087,0.387572,0.240696,-0.620783,-0.843896,-0.073724,0.852277,-0.0384171,-0.106981,0.156825,0.220206,0.100246,-0.018519,-0.00873606,0.0925735,-0.0452264,-0.0155557,0.0326365,0.0100757,0.00601041,-0.00479264,0.0106889,-0.0250526,0.975348,-0.259139,0.0248104,-0.113951,0.109242,-0.772695,-0.577643,-0.127011,0.959134,-0.476274,-0.456625,1.28863,0.958485,0.873071,-0.0161045,0.106801,0.253675,-0.112449,-0.0421716,0.118903,0.028996,-0.0107493,-0.0618738,0.141879,-0.330578
-3006.65,0.795093,0.616077,3,7,0,3021.85,5.90743,-0.0574429,0.0486688,0.390034,0.253008,-0.594646,-0.857149,-0.107014,0.808781,-0.0614002,-0.0877725,0.171646,0.223598,0.101923,0.00667202,0.0450364,0.0934628,-0.018946,0.0215383,0.0350894,0.0316587,0.00611596,-0.02837,-0.0296153,-0.0214546,0.972906,-0.224088,0.0178709,-0.02918,0.0931712,-0.826198,-0.737775,-0.256977,0.904723,-0.607048,-0.238768,1.38823,0.995364,0.86603,-0.00493455,0.219468,0.259787,-0.0581811,0.0283938,0.067819,0.0698761,-0.105814,-0.241772,-0.56111,-0.283101
-3000.22,0.830386,0.616077,3,7,0,3020.48,5.87122,-0.0369706,0.0683145,0.387055,0.239201,-0.615437,-0.839515,-0.0783556,0.826413,-0.037555,-0.102269,0.149469,0.22181,0.0999347,-0.0163273,-0.00594168,0.0918351,-0.0392878,-0.00564825,0.0239218,0.00547088,0.0210675,-0.00378674,0.00339935,-0.0142729,0.973687,-0.305939,0.0289675,-0.104669,0.107329,-0.805972,-0.616906,-0.152034,0.928553,-0.455006,-0.423009,1.21837,0.970078,0.87474,-0.00824795,0.110952,0.251798,-0.0825337,0.00433191,0.106922,0.0337701,0.0815145,-0.0445448,0.0334626,-0.188336
-3001.26,0.81988,0.616077,3,7,0,3011.7,5.88895,-0.049151,0.0575968,0.391176,0.255387,-0.605888,-0.830896,-0.107782,0.822091,-0.0682894,-0.0906692,0.175801,0.227036,0.0938182,-0.0171593,0.0350042,0.0932731,-0.0506966,0.00284555,0.0385698,0.0348846,-0.00681473,-0.0359153,-0.0180133,-0.0190319,0.972247,-0.253011,0.0223208,-0.0103369,0.106239,-0.776173,-0.567595,-0.261314,0.934255,-0.633767,-0.279006,1.45932,1.01683,0.800983,-0.0301006,0.199264,0.259232,-0.155276,-0.0439169,0.0656137,0.0670118,-0.17838,-0.270795,-0.352352,-0.251132
-3003.81,0.857531,0.616077,3,7,0,3014.17,5.89417,-0.0460236,0.0518318,0.396202,0.252249,-0.604143,-0.862566,-0.109373,0.832866,-0.0571378,-0.114365,0.146669,0.223765,0.0966781,-0.0019232,0.0121865,0.094745,-0.0371364,0.0130646,0.0275076,0.0417985,0.0161538,-0.00500183,0.0193986,-0.0454654,0.978044,-0.210178,0.0179993,-0.0453612,0.0747747,-0.803072,-0.660371,-0.23691,0.930392,-0.536033,-0.5236,1.20542,0.994353,0.833901,0.00162421,0.152185,0.259389,-0.0685559,0.0604975,0.111801,0.210844,0.0178269,-0.0898733,0.25749,-0.599932
-3005.79,0.876543,0.616077,3,7,0,3015.52,5.86069,-0.0268259,0.0660744,0.388501,0.248237,-0.615599,-0.846764,-0.0853282,0.807884,-0.0566618,-0.109389,0.187035,0.214986,0.102993,-0.0175003,0.00984841,0.0985354,-0.0205193,0.00225707,0.0199538,0.00483535,-0.0148135,0.00058413,-0.0236884,0.00268571,0.975809,-0.227676,0.022949,-0.0811756,0.109557,-0.838049,-0.716881,-0.188523,0.923745,-0.588298,-0.420032,1.50875,0.936099,0.88291,-0.0146864,0.154354,0.271671,-0.0539045,-0.00155599,0.05662,-0.00662984,-0.0956464,-0.0171399,-0.412118,0.0354389
-3004.24,0.996496,0.616077,3,7,0,3015.29,5.87717,-0.0564997,0.053286,0.404808,0.240938,-0.600814,-0.847972,-0.0986526,0.842407,-0.0440764,-0.0978037,0.142622,0.22701,0.101336,-0.00732826,0.02877,0.0868559,-0.0522219,0.00432776,0.0349195,0.0342291,0.0250742,-0.0324795,0.0172586,-0.0492169,0.973148,-0.286177,0.0240724,-0.0304828,0.0792474,-0.766218,-0.601169,-0.211773,0.938464,-0.491729,-0.391862,1.1793,0.993946,0.873169,-0.0167276,0.175501,0.239725,-0.140108,-0.0129136,0.0838314,0.101175,-0.0151479,-0.265447,0.212874,-0.649435
-3007.32,0.786385,0.616077,3,7,0,3019.59,5.8665,-0.0508252,0.0643344,0.390374,0.234476,-0.603948,-0.875833,-0.081127,0.822053,-0.0534723,-0.0860626,0.164409,0.214731,0.0720203,-0.00306917,0.0256682,0.0902929,-0.0423166,-0.00682471,0.0218767,0.0198419,0.0156211,0.00186695,-0.0323421,-0.0531256,0.96394,-0.308867,0.0275519,-0.144299,0.00621953,-0.812411,-0.730587,-0.148432,0.918636,-0.543232,-0.27208,1.39155,0.999063,0.625416,-0.0146112,0.175086,0.249388,-0.125444,-0.0514821,0.0359895,0.0369454,-0.0304642,-0.1173,-0.667679,-0.701011
-3007.15,0.912513,0.616077,3,7,0,3016.43,5.87351,-0.0473467,0.0330668,0.389321,0.259694,-0.618339,-0.820049,-0.0867809,0.832864,-0.0637441,-0.100476,0.17598,0.222342,0.121473,-0.00258069,0.00667026,0.0942777,-0.0331632,0.00336627,0.01739,0.0199115,0.00651893,-0.0397268,-0.0103666,0.0152227,0.981978,-0.0893735,0.00592769,-0.0145314,0.201852,-0.803836,-0.586952,-0.18869,0.943512,-0.664047,-0.339535,1.42073,0.924669,1.04699,-0.00802411,0.141773,0.26247,-0.0977957,-0.0192073,0.0229426,0.0434419,-0.0551409,-0.225155,-0.154379,0.200869
-3005.58,0.960781,0.616077,3,7,0,3020.51,5.8804,-0.0439568,0.0737731,0.40864,0.252109,-0.6052,-0.837394,-0.0909616,0.809159,-0.053701,-0.113387,0.147753,0.203687,0.094445,-0.00846799,0.019956,0.094492,-0.0235015,0.0126382,0.0399044,0.0269866,0.0245647,-0.0256013,-0.015833,-0.0583455,0.970812,-0.362862,0.0337241,-0.0124071,0.11401,-0.833957,-0.678172,-0.177319,0.901394,-0.509854,-0.536434,1.19645,0.896191,0.808661,-0.0218858,0.168523,0.261889,-0.0778749,-0.00634162,0.0762474,0.030619,-0.0472565,-0.275392,-0.386652,-0.769889
-3005.09,0.96148,0.616077,3,7,0,3017.68,5.86915,-0.0376657,0.0752259,0.40718,0.244511,-0.593069,-0.843153,-0.0684644,0.832333,-0.0818368,-0.0984073,0.179992,0.215113,0.11771,-0.00198417,0.0200052,0.0843441,-0.0221431,0.0117475,0.0435654,0.0203949,0.00538393,-0.0228544,-0.00743242,-0.0400961,0.975425,-0.372401,0.0355992,-0.0313352,0.132114,-0.739012,-0.655223,-0.122234,0.941554,-0.712096,-0.314945,1.42769,0.909381,0.996702,-0.0136224,0.155207,0.233125,-0.0696003,-0.000490672,0.10006,0.00657833,-0.103469,-0.217457,-0.205,-0.529082
-3007.04,0.94036,0.616077,3,7,0,3015.81,5.88684,-0.04692,0.0317655,0.368091,0.245856,-0.62904,-0.827537,-0.11848,0.829448,-0.0316066,-0.0893135,0.165433,0.225708,0.092787,-0.0168675,0.00872932,0.110448,-0.0466806,-0.00722977,0.0228564,0.0169798,0.013412,-0.00136971,-0.00902846,-0.00139898,0.96867,-0.0702181,0.00366005,-0.0676377,0.0882065,-0.833234,-0.543636,-0.290705,0.936811,-0.449301,-0.276813,1.36081,1.00294,0.820271,-0.00574007,0.16685,0.303387,-0.0959347,0.00805522,0.113336,0.10705,0.0559866,-0.0204719,-0.161552,-0.0184601
-3008.07,0.851561,0.616077,3,7,0,3024.9,5.8956,-0.0697141,0.0682568,0.396445,0.260777,-0.603276,-0.846111,-0.079932,0.823412,-0.0307726,-0.089152,0.17712,0.213249,0.0837091,0.00751462,0.00601153,0.07247,-0.0314781,0.00222827,0.0362111,0.0201119,-0.0150882,-0.044524,-0.00474462,-0.0320645,0.967809,-0.383837,0.0332077,-0.0460082,0.145468,-0.81041,-0.713951,-0.1466,0.911499,-0.509357,-0.256788,1.4933,0.976728,0.711393,-0.0211094,0.111894,0.202707,-0.13582,-0.08628,0.010638,-0.0624894,-0.252483,-0.331797,-0.142825,-0.423103
-3002.07,0.970736,0.616077,3,7,0,3015.1,5.86424,-0.0302993,0.0387646,0.381821,0.235827,-0.608753,-0.851604,-0.0998688,0.839802,-0.0742367,-0.101356,0.164286,0.237304,0.114313,-0.0230285,0.0254941,0.109379,-0.0330853,-0.0014109,0.0220401,0.0267019,0.0228158,0.00342033,-0.0107492,-0.019209,0.974601,-0.0798416,0.00665875,-0.089605,0.0645853,-0.759115,-0.577352,-0.241353,0.9591,-0.620668,-0.37261,1.31226,1.02104,0.988474,-0.00993724,0.199372,0.300409,-0.0563452,0.0305834,0.113901,0.162167,0.0876437,-0.024749,-0.224779,-0.253469
-2999.74,0.837242,0.616077,3,7,0,3014.22,5.88579,-0.0589124,0.0611211,0.403596,0.260243,-0.613184,-0.843678,-0.105031,0.831178,-0.0215677,-0.0992592,0.162799,0.213798,0.0963594,0.00399499,0.0146961,0.0895604,-0.02879,0.0103765,0.0302866,0.0193595,-0.0021778,-0.0288809,-0.0156354,-0.0309146,0.965668,-0.34252,0.0294916,0.00457794,0.135748,-0.841663,-0.689699,-0.228098,0.918781,-0.433563,-0.372343,1.34887,0.947268,0.823396,-0.014178,0.152163,0.248866,-0.104066,-0.0293219,0.0265063,-0.0185311,-0.152376,-0.246584,-0.332454,-0.407929
-2998.65,0.927041,0.616077,3,7,0,3008.07,5.87906,-0.0347477,0.0541826,0.381616,0.240795,-0.598623,-0.850067,-0.0916367,0.824581,-0.0788199,-0.0973915,0.159437,0.229869,0.105215,-0.0183957,0.0218936,0.110705,-0.0379106,-0.000803172,0.0183218,0.0271918,0.00899917,-0.00396451,0.00361872,-0.0200752,0.979459,-0.191473,0.0174163,-0.0914333,0.0685279,-0.756578,-0.6049,-0.207027,0.940119,-0.649914,-0.352697,1.30119,0.998436,0.912521,-0.0114822,0.194117,0.304336,-0.0826725,0.0111596,0.0764076,0.139535,0.0082416,-0.0556434,0.0265969,-0.2649
-2998.57,0.846433,0.616077,3,7,0,3007.72,5.87366,-0.0528773,0.0531749,0.407748,0.245974,-0.609304,-0.846712,-0.102277,0.821464,-0.0317371,-0.107984,0.16771,0.219357,0.10145,-0.00152606,0.00691844,0.0858574,-0.0340583,0.00681565,0.0437736,0.00786776,0.00833192,-0.0366469,-0.0198343,-0.0194445,0.970657,-0.272336,0.0236269,-0.00979329,0.11189,-0.839158,-0.711361,-0.230449,0.916026,-0.48316,-0.438077,1.37072,0.966921,0.873303,-0.0168972,0.13082,0.238616,-0.112226,-0.0321638,0.0832119,-0.0795604,-0.102869,-0.277917,-0.385178,-0.256577
-3002.42,0.707121,0.616077,3,7,0,3010.08,5.88319,-0.0446672,0.0483873,0.356415,0.233514,-0.623661,-0.846824,-0.104168,0.827989,-0.0331498,-0.097475,0.166354,0.227203,0.0909508,0.000163276,0.0228685,0.0956733,-0.0404986,-0.0084067,0.0318687,0.014568,-0.0113828,-0.027099,-0.0141709,-0.0210593,0.985717,-0.247275,0.0211129,-0.145043,0.0753715,-0.863661,-0.667769,-0.237315,0.923995,-0.501427,-0.355198,1.40474,1.02526,0.785463,-0.0178587,0.177412,0.265543,-0.141861,-0.0864954,0.0364269,-0.0393895,-0.178902,-0.216785,-0.288447,-0.277885
