# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_normal_full_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_full_pdw2_download_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
43.2479,0.994392,0.589055,3,7,0,-31.6461,6.72879,0.0250984,-0.0848616,0.0408771,-0.195457,0.861264,-0.175893,-0.162116,0.110927,-0.00078149,0.0140567,-0.106484,0.0337409,0.0304316,0.00355902,0.0124569,0.0370201,0.0159119,0.0311647,0.00776805,0.0186681,-0.0289565,0.59068,0.150571,-0.0124349,0.0677103,-0.0891165,1.16539,-0.679107,-1.76426,0.750811,-0.24748,0.222616,-0.0904094,0.113611,0.0863187,0.059844,0.0926935,0.169137,0.0999025,0.114493,-0.00490122,0.220781,-0.327287
43.7221,0.953372,0.589055,3,7,0,-31.9494,6.7298,0.0311919,-0.0713703,0.0288754,-0.192346,0.849721,-0.14321,-0.1639,0.110065,-0.0060447,0.0212169,-0.105034,0.0110211,0.0458238,-0.00261937,0.0227328,0.00987882,0.0151576,0.0251323,-0.0183148,0.0134115,-0.00281399,0.584541,0.0347556,-0.00336962,0.0343563,-0.0779602,1.13914,-0.575965,-1.83522,0.754405,-0.316613,0.30946,-0.0937758,0.085969,0.127273,0.0182267,0.0799946,0.0420233,0.0665166,0.0675806,-0.0890295,0.203784,-0.0318058
44.0001,0.851996,0.589055,3,7,0,-31.3594,6.72209,0.028259,-0.111855,0.0331093,-0.171472,0.864204,-0.174002,-0.197626,0.0933507,-0.0329751,0.0315353,-0.0965368,0.0163802,0.0576826,0.0151564,-0.00519622,0.032489,0.0307081,0.0451521,-0.000184641,0.0288937,-0.0555291,0.608471,0.639429,-0.0464863,0.0842866,-0.0199662,1.1701,-0.686455,-2.60739,0.483842,-0.625825,0.472305,-0.0907892,0.114725,0.161929,0.0627979,0.0136502,0.124614,0.128351,0.107931,-0.0975745,0.314818,-0.62763
47.1743,0.941695,0.589055,3,7,0,-34.5619,6.72524,0.0325235,-0.0746929,0.0269321,-0.193376,0.850236,-0.146041,-0.170154,0.110985,-0.0175594,0.0222437,-0.106679,0.0128451,0.0467782,-0.000444022,0.0123778,0.00268891,0.0188177,0.031225,-0.017159,0.0278969,-0.00686145,0.584553,0.0936882,-0.00726565,0.0340996,-0.0912709,1.14954,-0.587404,-1.98012,0.715349,-0.444525,0.343151,-0.0929729,0.090135,0.129782,0.0233041,0.0584078,0.0327835,0.101132,0.10385,-0.0759391,0.421355,-0.077553
43.695,0.752485,0.589055,3,7,0,-33.2154,6.73923,0.0268943,-0.0992779,0.0232932,-0.171896,0.871376,-0.164463,-0.177477,0.0931357,-0.0137551,0.0210761,-0.102231,0.00565243,0.0587019,0.0110146,-0.00307233,0.0452872,0.0218872,0.0287735,-0.000345325,0.0141074,-0.0562983,0.613819,0.473145,-0.0349277,0.0406094,-0.0153072,1.16541,-0.640356,-2.19529,0.59305,-0.408592,0.3475,-0.103124,0.0953322,0.164309,0.0373454,-0.00394862,0.133148,0.0480003,0.0191549,-0.116907,0.0804217,-0.636323
39.0068,0.818017,0.589055,3,7,0,-29.6127,6.7383,0.0439219,-0.100811,0.0229059,-0.178407,0.856933,-0.1477,-0.207423,0.120203,-0.00679026,0.0491204,-0.0998484,0.0183673,0.0535388,0.0136329,0.0185321,0.0165761,0.019871,0.0133343,0.0134554,0.022166,-0.00183955,0.589669,0.534341,-0.0370755,0.0275579,-0.0100182,1.16717,-0.592461,-2.51844,0.740071,-0.417316,0.603636,-0.0740888,0.113387,0.147056,0.101456,0.132154,0.135606,0.168066,0.113874,0.0924514,0.343866,-0.0207919
38.4016,0.995058,0.589055,3,7,0,-29.5016,6.71406,0.0153895,-0.0819626,0.0385958,-0.184967,0.858466,-0.168325,-0.150509,0.0838341,-0.0329069,0.00321785,-0.101499,0.009303,0.0489653,0.00170071,-0.00276795,0.0254755,0.0261455,0.0613702,-0.0325273,0.0247468,-0.056456,0.603324,0.133241,-0.0123185,0.089505,-0.0873293,1.14271,-0.663507,-1.86212,0.493076,-0.533957,0.180037,-0.108711,0.0862642,0.139662,-0.0097966,-0.0374189,0.0378626,0.0360381,0.0842367,-0.276796,0.247294,-0.638106
41.5336,1,0.589055,3,7,0,-27.3471,6.73879,0.0170279,-0.0792852,0.0451854,-0.152753,0.857862,-0.163761,-0.173143,0.100348,-0.0221688,0.0130504,-0.099755,0.00589654,0.0657217,0.0247645,-0.00264728,0.018874,0.011267,0.0377105,-0.00450947,0.0135306,-0.054244,0.611791,0.182872,-0.015589,0.118669,0.0180339,1.14538,-0.659639,-2.1268,0.636547,-0.459867,0.282208,-0.101538,0.103394,0.18307,0.056835,-0.0254176,0.0323482,-0.00105061,0.0504097,-0.134973,0.076512,-0.613105
45.1922,1,0.589055,3,7,0,-33.2605,6.73306,0.0334761,-0.108488,0.0243499,-0.180098,0.827751,-0.162271,-0.167922,0.0905508,-0.00920615,0.0261566,-0.104839,0.00586415,0.0497151,-0.0130799,0.0163814,0.0358124,0.0265944,0.0216031,-0.0154387,0.0264483,-0.020414,0.593593,0.621811,-0.0444512,0.0338791,-0.0663435,1.12429,-0.636107,-2.02979,0.583646,-0.377819,0.372607,-0.0968991,0.0827128,0.138833,-0.00289849,0.0732699,0.129499,0.104496,0.0364064,-0.0999367,0.364549,-0.230734
40.575,0.629857,0.589055,3,7,0,-28.4218,6.73502,0.03464,-0.108252,0.0196273,-0.179313,0.842916,-0.166873,-0.179344,0.0992913,0.000973605,0.0493837,-0.111324,0.00625841,0.0560116,-0.015207,0.0182846,0.0336288,0.0391265,0.0104538,-0.0198467,0.0282186,-0.0243248,0.584211,0.664945,-0.0474854,0.0183104,-0.0405331,1.15254,-0.672501,-2.13265,0.670359,-0.370026,0.608831,-0.107511,0.0929771,0.156074,-0.0194595,0.0611591,0.101342,0.13544,-0.030395,-0.130533,0.38256,-0.274937
41.3964,0.871338,0.589055,3,7,0,-24.7803,6.73316,0.0260949,-0.101028,0.0321344,-0.209112,0.875871,-0.152426,-0.172979,0.0859846,-0.0148277,0.00962997,-0.0935998,0.0416114,0.0422367,0.0251586,0.00836849,0.0412545,0.024839,0.0231194,-0.00677621,0.0285111,-0.0323062,0.598602,0.32341,-0.0245837,0.0448738,-0.0988496,1.1545,-0.576804,-2.20368,0.509952,-0.354505,0.182324,-0.085741,0.147056,0.119939,0.0972135,0.0549733,0.151449,0.0990239,0.0433821,-0.0791074,0.367117,-0.365148
41.4592,0.952552,0.589055,3,7,0,-28.7525,6.71381,0.0374053,-0.0950248,0.0578264,-0.191798,0.853156,-0.140362,-0.209524,0.0917698,-0.0252647,0.0338577,-0.114791,0.00109315,0.04709,0.0123367,-0.000923111,0.0105143,0.0336385,0.0563831,0.00127615,0.0150107,-0.037225,0.594633,0.383316,-0.0266928,0.135326,-0.081564,1.15989,-0.511173,-2.75405,0.493451,-0.577666,0.490543,-0.0989136,0.0667583,0.132111,0.0676041,0.0425631,0.0802505,0.183541,0.184906,-0.0628683,0.142518,-0.420744
43.5434,1,0.589055,3,7,0,-31.0883,6.72537,0.0386886,-0.102312,0.000373974,-0.178733,0.858685,-0.148055,-0.167113,0.089037,-0.0245556,0.00290971,-0.0925385,0.0390717,0.0564273,0.00805943,0.0103858,0.0139445,0.0331612,0.0404318,-0.0147671,0.0217294,-0.0368749,0.587806,0.537031,-0.0382247,-0.036978,-0.0552952,1.13497,-0.578847,-2.11044,0.546449,-0.437969,0.142283,-0.088328,0.158619,0.158042,0.0366011,0.0368349,0.0444665,0.126215,0.0799784,-0.139982,0.249025,-0.416786
36.1554,0.643073,0.589055,3,7,0,-25.6125,6.73498,0.0377601,-0.0736733,0.0635988,-0.18544,0.85542,-0.160794,-0.202818,0.108415,-0.0282805,0.0539771,-0.117121,-0.0117951,0.0241283,0.0124373,0.00654153,0.0235336,0.0118756,0.041118,-0.00296741,0.0155999,-0.0117392,0.598945,0.0708654,-0.00474834,0.164176,-0.0572489,1.17931,-0.613203,-2.56397,0.559615,-0.636693,0.661141,-0.0970426,0.00953122,0.0690393,0.0776931,0.0740096,0.130589,0.0949904,0.161941,-0.0255247,0.215778,-0.132685
41.9849,1,0.589055,3,7,0,-27.0127,6.70423,0.026154,-0.101253,-0.00421422,-0.175016,0.857557,-0.163932,-0.153886,0.0986044,-0.0187336,0.0109486,-0.0955164,0.0285545,0.0619338,-0.00547386,0.00522201,0.0151667,0.0257556,0.0373107,-0.0108275,0.030477,-0.0409807,0.587657,0.529279,-0.0389972,-0.0494752,-0.0491353,1.14704,-0.667178,-1.79862,0.647759,-0.425603,0.248735,-0.0917672,0.144178,0.172073,-0.00211284,0.0222621,0.0498277,0.0958594,0.0776238,-0.118664,0.376242,-0.463193
43.9722,0.968142,0.589055,3,7,0,-31.3718,6.73104,0.032502,-0.0717365,0.0402125,-0.200886,0.859244,-0.157003,-0.178604,0.124683,-0.0251167,0.0325529,-0.0778621,0.00596802,0.0533617,0.00993641,0.0116974,0.0222573,0.0412355,0.059821,-0.00655338,0.0224912,-0.0411565,0.592592,-0.0209501,-0.000224436,0.0907934,-0.0726826,1.14326,-0.65327,-2.04314,0.738881,-0.526543,0.465332,-0.0670732,0.0866922,0.150677,0.0716981,0.0817276,0.115172,0.204662,0.178126,-0.105305,0.250251,-0.46518
46.2058,0.966695,0.589055,3,7,0,-35.1062,6.73267,0.0291847,-0.0750579,0.0338695,-0.201461,0.848728,-0.159388,-0.174041,0.129584,-0.0214056,0.0305064,-0.100108,-0.00136539,0.0520113,0.00978083,0.000569739,0.0169538,0.0412981,0.0478928,-0.00292548,0.024254,-0.034127,0.592601,0.102054,-0.00877869,0.0631071,-0.108559,1.15252,-0.643172,-1.92469,0.809235,-0.519157,0.452121,-0.0858871,0.069372,0.14568,0.0643211,0.050668,0.102722,0.214743,0.152998,-0.0676238,0.295616,-0.385728
46.598,0.841702,0.589055,3,7,0,-37.0199,6.74896,0.013143,-0.106006,0.0323985,-0.18224,0.839401,-0.169142,-0.191706,0.103569,-0.0208863,0.0150339,-0.0963945,0.0178089,0.0466704,0.00196469,-0.00469035,0.0128737,0.0169994,0.0415482,-0.0187473,0.0184194,-0.0409541,0.600166,0.52705,-0.0394419,0.0660064,-0.0536426,1.13605,-0.705386,-2.37226,0.681971,-0.441034,0.283788,-0.09841,0.100193,0.130872,-0.00668354,-0.0338702,0.0130024,0.0256792,0.0618587,-0.174422,0.186743,-0.462893
46.3029,0.755199,0.589055,3,7,0,-32.1858,6.7006,0.0460296,-0.0790851,0.0284982,-0.181955,0.873551,-0.148159,-0.169143,0.0994386,-0.0214917,0.037386,-0.104099,0.00977306,0.0568337,0.0110801,0.0218711,0.0304503,0.0286662,0.0311285,-0.00137235,0.0253046,-0.0137411,0.591794,0.170785,-0.0121283,0.051293,-0.0478198,1.17264,-0.557131,-2.07517,0.535061,-0.531451,0.498232,-0.083664,0.100687,0.158397,0.0928845,0.132442,0.163608,0.175413,0.128896,-0.0107288,0.363325,-0.155311
45.2868,0.852466,0.589055,3,7,0,-35.0341,6.73883,0.00987687,-0.0952546,0.0411654,-0.193647,0.846643,-0.158224,-0.191538,0.111532,-0.0216578,0.0126424,-0.093947,0.0176526,0.0497707,0.0183964,0.000703969,0.0097742,0.0358241,0.04799,-0.0190019,0.0298989,-0.0442812,0.608221,0.339224,-0.0269402,0.0878724,-0.0783864,1.13575,-0.646848,-2.3285,0.71532,-0.450207,0.257058,-0.091453,0.105028,0.140743,0.053125,0.000869016,0.0246259,0.131197,0.0941752,-0.170566,0.358865,-0.500498
45.4144,0.790406,0.589055,3,7,0,-31.5764,6.71406,0.0499547,-0.0886197,0.0155763,-0.168871,0.862391,-0.159674,-0.17065,0.091056,-0.0182539,0.0402865,-0.104731,0.00979583,0.0635743,-0.004939,0.0162779,0.0330875,0.0099964,0.0253149,-0.000686769,0.0157425,-0.0129316,0.586107,0.356541,-0.0246499,0.0175456,-0.0161497,1.16806,-0.625904,-2.13352,0.509204,-0.50878,0.545354,-0.0894939,0.109047,0.175267,0.0333863,0.0960655,0.149454,0.0694768,0.0971466,-0.0159823,0.215026,-0.146162
44.0504,0.631559,0.589055,3,7,0,-27.3686,6.72379,0.035482,-0.107505,0.00658666,-0.175098,0.866088,-0.181628,-0.178989,0.0953214,-0.0264482,0.0431968,-0.106904,0.00262024,0.0618904,0.00588312,0.0155902,0.0261201,0.00638427,0.036773,0.00695321,0.0279523,-0.0229804,0.584553,0.634972,-0.0457049,-0.00418946,-0.0352343,1.18592,-0.714988,-2.27189,0.486373,-0.604891,0.590206,-0.0874337,0.091679,0.171159,0.0701968,0.106937,0.145155,0.0777081,0.159135,0.0151373,0.381749,-0.259741
43.8757,0.988863,0.589055,3,7,0,-34.0622,6.70865,0.0154406,-0.0907844,0.00740489,-0.182814,0.8456,-0.165039,-0.175494,0.114699,-0.0257177,0.0350198,-0.102464,0.00541026,0.0523136,-0.00207272,0.0125357,0.0183753,0.0251539,0.0203352,-0.0108054,0.0137766,-0.00618387,0.578566,0.379074,-0.0292833,-0.00814417,-0.0680014,1.15442,-0.673034,-2.09652,0.692291,-0.548679,0.467168,-0.0897934,0.0840246,0.144654,0.0255452,0.067103,0.0856931,0.123636,0.0603507,-0.0564334,0.201062,-0.0698946
42.6554,0.931159,0.589055,3,7,0,-35.5813,6.73074,0.0301751,-0.101555,0.054685,-0.183704,0.858634,-0.162702,-0.174039,0.0744437,-0.00591295,0.00588038,-0.0951489,0.020906,0.0609697,0.0110622,-0.00208452,0.0218744,0.036005,0.0416825,0.00839632,0.0247184,-0.0529836,0.599924,0.370589,-0.0273718,0.116131,-0.0547007,1.13809,-0.623593,-2.22462,0.489904,-0.298434,0.197486,-0.0857802,0.128275,0.169866,0.0594105,0.032268,0.104218,0.173787,0.117155,-0.0506277,0.255566,-0.598859
44.514,0.85417,0.589055,3,7,0,-28.3032,6.72183,0.0285558,-0.0797737,0.00996471,-0.17813,0.85501,-0.15623,-0.190316,0.129576,-0.0332682,0.0469269,-0.102685,0.0035745,0.0513254,0.00112781,0.0137234,0.0168828,0.0103965,0.0314278,-0.0269234,0.0184529,-0.0159319,0.595674,0.273107,-0.020531,0.0139899,-0.0323595,1.16884,-0.661891,-2.25875,0.767901,-0.652034,0.605145,-0.0995338,0.0780595,0.143271,0.00769159,0.0297424,0.0355936,0.00746521,0.0489845,-0.159745,0.250104,-0.180074
