# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/sl_beta_full_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_full_pdw2_pcount_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
2473.55,0.924924,0.519015,3,7,0,-2461.98,-1.44514,-0.028402,0.01621,-0.00235345,0.0372771,-0.085577,-0.146002,-0.168511,0.0993101,-0.00733707,0.0260983,-0.0915586,0.0237857,0.0538423,0.0156544,0.0141108,0.0163045,0.0194438,0.0439521,-0.00636309,0.0183309,-0.0207011,15.6973,0.0748488,-0.00968821,0.0552607,-0.0097723,0.117716,-0.56127,-2.0029,0.612222,-0.306476,0.368181,-0.0787953,0.115758,0.139127,0.080005,0.0801653,0.0915917,0.112341,0.149118,-0.061126,0.236312,-0.233891
2469.54,0.825205,0.519015,3,7,0,-2461.48,-1.42072,-0.0443393,0.016101,0.0141219,0.0212569,-0.0781046,-0.160059,-0.221239,0.116529,-0.0276157,0.041964,-0.0807508,0.0211715,0.0666953,-0.0201988,-0.0242555,0.023338,0.028625,0.0445521,-0.00311526,0.0524267,-0.0127656,15.6511,-0.0177383,-0.00215928,0.123484,-0.0415816,0.175643,-0.684382,-2.79523,0.672072,-0.601439,0.628487,-0.0602272,0.129648,0.177944,-0.00318344,0.0183828,0.173513,0.214983,0.213431,0.0128314,0.792232,-0.144232
2472.37,0.963171,0.519015,3,7,0,-2459.95,-1.44986,-0.0378173,-0.0019564,0.0155595,0.042227,-0.0915076,-0.142243,-0.197384,0.110877,-0.00402114,0.0365534,-0.0798291,0.0246254,0.0625327,0.0106182,0.0201088,0.0152261,0.0197673,0.0384982,-0.00723835,0.0269547,-0.0118972,15.1912,0.121614,-0.0171099,0.117335,0.0302198,0.116639,-0.58038,-2.38555,0.694998,-0.305328,0.485776,-0.0644333,0.129162,0.161788,0.0769445,0.108671,0.101297,0.130128,0.150828,-0.0357643,0.393952,-0.13442
2467.86,0.882433,0.519015,3,7,0,-2461.21,-1.4554,-0.0442675,0.015934,0.00620676,0.0392449,-0.0713909,-0.140612,-0.190925,0.102452,0.0158802,0.0352936,-0.0689612,0.0125904,0.0657684,0.0102464,-0.000373302,0.0107348,0.0152373,0.0446999,-0.0190229,0.020773,-0.0225776,15.558,0.0231951,-0.00633451,0.0765568,0.0684325,0.116919,-0.626201,-2.23249,0.747567,-0.119142,0.508513,-0.0654143,0.108946,0.173252,0.0350725,0.00554777,0.0396197,0.0578071,0.116527,-0.130188,0.270003,-0.255092
2468.44,0.939127,0.519015,3,7,0,-2456.73,-1.43037,-0.019366,0.0247552,0.00315359,0.0240633,-0.099551,-0.156195,-0.200031,0.124394,-0.0616148,0.0332242,-0.111408,0.0275776,0.0443396,-0.000465219,-0.000728653,0.027079,0.0327575,0.0286941,0.0181048,0.0441085,-0.0154141,15.2697,0.0334603,-0.0036892,0.102327,-0.12777,0.169571,-0.551179,-2.58996,0.574027,-0.870664,0.444902,-0.0824738,0.113539,0.114562,0.0775771,0.109707,0.207469,0.258135,0.187859,0.110462,0.654821,-0.174155
2469.09,0.879497,0.519015,3,7,0,-2456,-1.43352,-0.042564,0.0133324,0.0112124,0.0361478,-0.0693396,-0.139445,-0.183197,0.101891,0.0162012,0.0355517,-0.0695336,0.0120546,0.0677002,0.006309,0.00140283,0.00863406,0.0139399,0.0448989,-0.0181439,0.0190332,-0.0209661,15.7343,0.0272613,-0.00681091,0.0894018,0.0579845,0.118077,-0.621536,-2.11017,0.747642,-0.118541,0.513749,-0.065295,0.110426,0.178449,0.0261024,0.0115513,0.0344236,0.0554143,0.121361,-0.123737,0.24669,-0.236885
2468.01,0.907114,0.519015,3,7,0,-2457.91,-1.42797,-0.0284771,0.0314989,0.000314479,0.019782,-0.0960259,-0.148048,-0.190724,0.113678,-0.0600301,0.0409703,-0.11445,0.0372748,0.045551,-0.00852047,-0.011742,0.0273483,0.027665,0.0289459,0.01638,0.0417734,-0.0265922,15.3199,-0.00594633,-0.000289054,0.0885752,-0.1334,0.170257,-0.522941,-2.50464,0.511114,-0.890098,0.543277,-0.0922883,0.13571,0.119482,0.0340366,0.053515,0.181123,0.204531,0.15809,0.0728273,0.590099,-0.300451
2466.16,0.95305,0.519015,3,7,0,-2458.21,-1.44625,-0.0523213,0.00298951,0.00930922,0.0325984,-0.0751396,-0.148636,-0.186731,0.0906267,0.00444181,0.0201402,-0.0611915,-0.0017557,0.0595226,0.0089722,0.00791345,0.000645251,0.0288054,0.0452096,0.00527346,0.0331596,-0.0278187,15.9856,0.0511772,-0.0106045,0.0849837,0.024462,0.106619,-0.624526,-2.2927,0.61704,-0.172926,0.329759,-0.045271,0.0719182,0.155775,0.0701264,0.0803587,0.0675421,0.191087,0.186823,0.00111899,0.451604,-0.314308
2470.84,1,0.519015,3,7,0,-2456.73,-1.43995,-0.033561,0.0123552,0.0192251,0.0296758,-0.0752317,-0.15804,-0.178276,0.107948,-0.0491972,0.0401594,-0.0938013,0.0123571,0.0509116,0.00658652,-0.00309995,0.0108669,0.00188695,0.0450712,0.017147,0.0357211,-0.0372475,15.9579,0.0389385,-0.00705738,0.14945,-0.0575276,0.162342,-0.610505,-2.29274,0.507479,-0.757684,0.552181,-0.07663,0.0901661,0.133747,0.0591413,0.0503126,0.10172,0.0720519,0.20124,0.0455022,0.468247,-0.420839
2464.03,0.724641,0.519015,3,7,0,-2449.91,-1.41612,-0.0338786,0.0388034,0.011527,0.0365311,-0.0956486,-0.123451,-0.179632,0.134155,-0.000387823,0.0355924,-0.0673958,0.033463,0.0433805,-0.0121256,0.002756,0.0217612,-0.00763608,0.033848,-0.00638742,0.0415775,-0.0264362,14.7507,-0.0529043,0.00470182,0.100962,0.0331515,0.105309,-0.555962,-1.90167,0.931415,-0.254731,0.484816,-0.0616585,0.123892,0.114492,-0.0108565,0.0318007,0.0930169,-0.0245116,0.117568,-0.0483764,0.58741,-0.298689
2468.4,0.994373,0.519015,3,7,0,-2452.39,-1.4552,-0.0253284,0.00687215,-0.00392615,0.0300949,-0.111431,-0.132358,-0.19494,0.115533,-0.0288004,0.0284969,-0.0792303,0.0202095,0.0828624,0.0199492,0.00594243,0.0275202,0.0120921,0.0249623,0.00573851,0.024415,-0.0263449,15.6048,0.101138,-0.0130605,0.0729396,-0.0310688,0.097615,-0.524055,-2.45713,0.660008,-0.518952,0.434767,-0.0684273,0.148308,0.21527,0.0890253,0.060394,0.129134,0.0782253,0.0940059,-0.00282604,0.31782,-0.297657
2471.53,1,0.519015,3,7,0,-2460.62,-1.44092,-0.0427552,0.01328,0.00664004,0.0454819,-0.0961046,-0.148933,-0.182511,0.115427,-0.0239989,0.0376573,-0.0751926,0.0191971,0.0793992,0.000727765,0.0226955,0.0214699,0.0117469,0.0212908,-0.000360837,0.0299853,-0.00636195,15.7619,0.0474531,-0.00891351,0.108855,0.014071,0.120148,-0.614305,-2.23362,0.665441,-0.495386,0.514053,-0.0590786,0.141596,0.205883,0.0556697,0.122199,0.126339,0.100217,0.109723,0.0170816,0.455469,-0.0718803
2469.79,0.943337,0.519015,3,7,0,-2462.49,-1.40928,-0.0298449,0.0306442,0.00624747,0.0201647,-0.0765767,-0.138045,-0.197406,0.107939,-0.0184817,0.0244069,-0.105905,0.0257669,0.0279542,0.00489161,-0.0288347,0.0136829,0.0321315,0.0508256,-0.0033282,0.0308819,-0.0320546,15.0086,-0.0111699,0.000448971,0.0751828,-0.0712975,0.156112,-0.525643,-2.41502,0.668905,-0.443041,0.373441,-0.0927337,0.087413,0.0756775,0.032872,-0.0363803,0.0964406,0.181748,0.17643,-0.0570689,0.405181,-0.362168
2468.59,0.814706,0.519015,3,7,0,-2454.47,-1.45894,-0.00583451,0.0220675,-0.00839762,0.0143068,-0.0794239,-0.153096,-0.199595,0.114638,-0.0168698,0.0448623,-0.10098,0.0285686,0.0773523,-0.0133964,0.0136608,0.0216607,0.0301353,0.025618,-0.00828671,0.030265,-0.0114802,15.5069,0.0394821,-0.00400115,0.0428402,-0.07363,0.167427,-0.608862,-2.45271,0.694775,-0.494061,0.597287,-0.0863478,0.158479,0.202059,0.0089253,0.0882488,0.117564,0.16667,0.0964014,-0.0366684,0.44704,-0.129709
2472.45,0.979861,0.519015,3,7,0,-2459.95,-1.43044,-0.0192095,0.0173678,-0.00938799,0.0532673,-0.0853456,-0.144736,-0.203934,0.108957,-0.0285774,0.0256778,-0.0997525,0.0208458,0.0592582,0.0233817,-0.00266234,0.0108797,0.0299476,0.0296017,0.00489277,0.0222482,-0.0339491,15.1834,0.0961544,-0.0111099,0.0555003,0.00763803,0.140942,-0.546065,-2.62784,0.627486,-0.522406,0.374406,-0.0886244,0.118803,0.154648,0.0852676,0.0243289,0.0675226,0.153806,0.0934457,-0.0273325,0.2647,-0.383573
2476.25,1,0.519015,3,7,0,-2468.98,-1.4391,-0.0441941,0.0198753,0.0133754,0.0292093,-0.0777456,-0.158586,-0.18755,0.109435,-0.025681,0.0380938,-0.0877992,0.0110916,0.0561423,-0.0160826,0.0017788,0.00794356,0.0249686,0.0513257,-0.00478284,0.0317235,-0.0041106,16.02,-0.0110016,-0.00222997,0.116088,-0.0413349,0.158921,-0.649066,-2.29329,0.619966,-0.544279,0.539585,-0.064932,0.0935037,0.14822,0.0151773,0.0840686,0.115192,0.198351,0.234789,0.000667132,0.488437,-0.0464435
2476.25,0.576622,0.519015,3,7,0,-2460.38,-1.4391,-0.0441941,0.0198753,0.0133754,0.0292093,-0.0777456,-0.158586,-0.18755,0.109435,-0.025681,0.0380938,-0.0877992,0.0110916,0.0561423,-0.0160826,0.0017788,0.00794356,0.0249686,0.0513257,-0.00478284,0.0317235,-0.0041106,16.02,-0.0110016,-0.00222997,0.116088,-0.0413349,0.158921,-0.649066,-2.29329,0.619966,-0.544279,0.539585,-0.064932,0.0935037,0.14822,0.0151773,0.0840686,0.115192,0.198351,0.234789,0.000667132,0.488437,-0.0464435
2477.68,0.889967,0.519015,3,7,0,-2468.43,-1.43354,-0.024204,0.0224899,-0.0049453,0.0325254,-0.0819919,-0.143129,-0.201215,0.108844,-0.0234214,0.0369802,-0.0929748,0.02263,0.0582789,0.0183996,-0.00566635,0.017059,0.018322,0.0259403,0.0124569,0.0347408,-0.0279596,15.4739,0.0387149,-0.00538901,0.058805,-0.0219016,0.145764,-0.55464,-2.56533,0.616785,-0.511061,0.505091,-0.0767291,0.121702,0.152157,0.0871919,0.041112,0.116426,0.134655,0.124025,0.0408562,0.476111,-0.315901
2476.75,0.719604,0.519015,3,7,0,-2463.87,-1.42537,-0.0401894,0.0135105,0.0119055,0.0374014,-0.085701,-0.146808,-0.199666,0.114174,-0.0181414,0.0272394,-0.0847274,0.0174982,0.0625708,-0.0169323,0.00358711,0.0138737,0.0167755,0.0511595,-0.00975864,0.0333738,-0.0104647,15.2187,0.036229,-0.00718295,0.11192,-0.009189,0.144191,-0.608438,-2.41053,0.709166,-0.437444,0.434454,-0.0675187,0.115003,0.165092,0.0021223,0.0709869,0.111553,0.133461,0.2088,-0.0386739,0.49846,-0.118235
2471.62,0.825428,0.519015,3,7,0,-2466.46,-1.44142,-0.040878,0.0389711,0.0228482,0.0264465,-0.0701463,-0.159003,-0.196626,0.118739,-0.0118401,0.029446,-0.101478,0.0142905,0.0679454,-0.0194763,-0.00496492,0.0308693,0.0214739,0.042867,0.0100083,0.0208983,-0.0243822,16.36,-0.069377,0.0057219,0.1362,-0.047518,0.180218,-0.623293,-2.30008,0.765514,-0.40602,0.45964,-0.083325,0.116731,0.178193,0.0031131,0.0626532,0.178571,0.159207,0.183853,0.0205116,0.267452,-0.275481
2471.89,0.846623,0.519015,3,7,0,-2456.4,-1.44179,-0.0257046,0.00216319,-0.00892722,0.0372507,-0.0968249,-0.147948,-0.183613,0.106071,-0.0358457,0.0379211,-0.0892846,0.0212899,0.0469296,0.0228067,-0.00194085,0.00574207,0.0306103,0.0327816,-0.00272379,0.0483991,-0.00687922,15.2471,0.120576,-0.0154441,0.0539117,-0.0358323,0.126094,-0.578055,-2.36233,0.52851,-0.626613,0.503157,-0.0663567,0.102923,0.122688,0.110592,0.067862,0.102652,0.218752,0.171584,0.0239874,0.743663,-0.0777246
2465.24,0.888763,0.519015,3,7,0,-2458.26,-1.42035,-0.0474723,0.0270026,0.0183303,0.030254,-0.0668467,-0.150418,-0.236421,0.113322,-0.0175869,0.0151605,-0.0811736,0.0308884,0.0594468,-0.00352804,-0.0171405,0.0382877,0.0275265,0.0589812,0.00674053,0.0188943,-0.0100163,15.4624,-0.0437634,0.00173851,0.126675,-0.0102656,0.173133,-0.596326,-2.98925,0.683177,-0.394661,0.316826,-0.056559,0.137905,0.155445,0.0638225,0.0641128,0.243925,0.227286,0.273313,0.0340245,0.271944,-0.113169
2470.23,0.968351,0.519015,3,7,0,-2455.7,-1.44633,-0.0208772,0.00319464,0.00817658,0.0407433,-0.0641957,-0.132839,-0.182734,0.101251,-0.0158187,0.0447431,-0.0775675,0.0274075,0.0613921,0.00693468,-0.00527392,-0.00126502,0.010877,0.0289389,0.00665525,0.0290509,-0.00486513,15.7224,0.0844145,-0.0117394,0.0930097,0.0278093,0.146818,-0.560379,-2.29536,0.589577,-0.455823,0.60364,-0.0573496,0.135326,0.162093,0.0571213,0.0451273,0.0678049,0.125968,0.164224,0.0568823,0.444529,-0.0549685
2471.21,0.95237,0.519015,3,7,0,-2460.4,-1.40171,-0.0420414,0.033162,0.00617223,0.0251386,-0.0980648,-0.163122,-0.189409,0.115541,-0.0330591,0.0306736,-0.0938447,0.0113771,0.0522458,-0.00745369,0.00178366,0.0354221,0.0355062,0.0504849,0.00108109,0.0336984,-0.0286698,14.9255,-0.0298462,0.00148143,0.101501,-0.0772942,0.141543,-0.621477,-2.30706,0.630318,-0.585852,0.44047,-0.076127,0.08901,0.135586,0.0430812,0.0872902,0.196905,0.218944,0.1971,-0.0225854,0.457943,-0.323925
2471.03,0.971299,0.519015,3,7,0,-2466.09,-1.45894,-0.0232963,0.00308787,0.00293553,0.0298202,-0.0696752,-0.129317,-0.202093,0.103201,-0.0107816,0.0282264,-0.0884766,0.0307796,0.0635413,0.0104713,-0.0032393,0.00251496,0.0185155,0.0271126,0.00104835,0.0266358,-0.0123351,16.2219,0.0943713,-0.012777,0.0686141,-0.0097531,0.145915,-0.52236,-2.5553,0.655874,-0.365367,0.421071,-0.0727478,0.145006,0.167292,0.0564168,0.0333949,0.0573832,0.130099,0.122643,0.00703147,0.387841,-0.139367
2472.92,0.988815,0.519015,3,7,0,-2462.89,-1.42695,-0.0279188,0.024546,0.00278223,0.0414961,-0.0967662,-0.148684,-0.201708,0.123103,-0.00741786,0.0415793,-0.0770997,0.0407946,0.0607015,0.006356,-0.0104584,0.0145754,0.0401473,0.0385517,0.013414,0.0194098,-0.00556493,15.7311,0.0188583,-0.00345453,0.0752937,0.0127967,0.127705,-0.618417,-2.39952,0.766702,-0.375645,0.563816,-0.0506315,0.161242,0.158745,0.0845138,0.0738574,0.162272,0.291006,0.212699,0.080453,0.291204,-0.0628752
2470.04,0.941052,0.519015,3,7,0,-2464.34,-1.4396,-0.0365454,0.0149445,0.0128591,0.00763827,-0.0767588,-0.155288,-0.192139,0.0982093,-0.0464894,0.0184208,-0.100791,-0.00342829,0.0537292,-0.000439517,0.00643894,0.026368,0.0179244,0.0359129,-0.012418,0.0496051,-0.0309536,15.4298,0.0154577,-0.00413003,0.122624,-0.122819,0.159602,-0.578863,-2.53629,0.491774,-0.671248,0.309957,-0.0917202,0.061337,0.140475,0.0286879,0.0507775,0.114268,0.0882312,0.10904,-0.0819296,0.702295,-0.349729
2468.12,0.880742,0.519015,3,7,0,-2457.98,-1.44581,-0.026243,0.0174476,-0.0237913,0.0390753,-0.0886237,-0.128696,-0.214591,0.127463,-0.015225,0.0493345,-0.0879647,0.0295089,0.0683512,0.0145327,-0.00365474,0.0092875,0.0259529,0.0334708,0.0267024,0.0237925,-0.0184588,15.9392,0.0741595,-0.0102233,-0.00151385,0.00826126,0.14273,-0.509611,-2.62688,0.754921,-0.481441,0.649602,-0.061066,0.148668,0.178238,0.105184,0.0874856,0.139821,0.22771,0.20407,0.12642,0.327796,-0.208556
2469.98,0.961341,0.519015,3,7,0,-2454.87,-1.42474,-0.0434422,0.0223695,0.0340678,0.0252635,-0.0841269,-0.170626,-0.176184,0.101123,-0.0302209,0.0197637,-0.0933153,0.00919893,0.0452583,-0.0130041,0.00220008,0.0287912,0.0209657,0.0452018,-0.0202083,0.0347237,-0.0167566,15.2624,-0.0191493,-0.000365149,0.182687,-0.0708337,0.147875,-0.675815,-2.16771,0.577568,-0.513835,0.321494,-0.0833545,0.0753196,0.118809,-0.00153013,0.0456233,0.129746,0.108384,0.142573,-0.107383,0.503914,-0.189324
2470.87,0.993876,0.519015,3,7,0,-2462.95,-1.42766,-0.0161133,0.018734,-0.0197884,0.0258716,-0.0861197,-0.132569,-0.21723,0.101851,-0.00355766,0.0295449,-0.091375,0.026252,0.0739186,0.0109855,-0.00538811,0.0266086,0.0184953,0.0270016,0.00992495,0.0304561,-0.0184366,15.5288,0.0711919,-0.0083364,-0.00246009,-0.016835,0.137244,-0.514122,-2.76108,0.647346,-0.316158,0.452411,-0.0731248,0.149413,0.192941,0.0775363,0.0555223,0.159847,0.144796,0.137411,0.0445417,0.432612,-0.208305
2473.38,0.997814,0.519015,3,7,0,-2465.78,-1.43312,-0.0438643,0.0304691,0.0294684,0.0310585,-0.0894784,-0.162683,-0.169448,0.120262,-0.0310561,0.0420777,-0.0802005,0.00889302,0.0502869,0.00606631,-0.0156774,0.0146261,0.0235331,0.0438653,0.00308236,0.0340989,-0.0139814,15.5115,-0.0597686,0.00402717,0.172126,-0.0387532,0.137545,-0.678033,-1.98839,0.668168,-0.596121,0.580883,-0.0600239,0.0820203,0.132847,0.0625449,0.0316826,0.133548,0.185352,0.205356,0.022457,0.501046,-0.157968
