lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25
# Adaptation terminated
# Step size = 0.591183
# Diagonal elements of inverse mass matrix:
# 0.000125237, 0.000156899, 0.000143893, 0.000177613, 0.000161766, 0.000137515, 0.000137354, 0.000156085, 0.000130706, 0.000150609, 0.000170933, 0.000151312, 0.000139355, 0.000136022, 0.000172046, 0.000144676, 0.000155833, 0.00014602, 0.000133904, 0.000163749, 0.00012973, 0.000179063, 0.000134843, 0.000143573, 0.000165363, 0.000138505, 0.000238397
46.6479,0.853567,0.591183,3,7,0,-33.4107,6.70484,0.0113599,-0.0916564,0.176442,-0.111564,0.0846262,-0.0374542,0.00366685,-0.110662,0.846089,-0.124103,-0.174264,0.0927908,0.0052538,0.0145393,-0.0810743,0.0144174,0.0617388,0.0041755,0.0065832,0.030155,0.0273736,0.0439875,-0.0180608,0.0147862,-0.0221794,0.614343,0.292529,-0.0210736,-0.0435706,-0.000462481,-0.0211501,0.00225298,0.00206001,-0.00996611,1.13703,-0.582149,-2.09317,0.692058,-0.17748,0.276657,-0.0766986,0.115032,0.171605,0.0414036,0.0489864,0.118133,0.115879,0.110508,-0.131216,0.176691,-0.251669
50.3509,0.937293,0.591183,3,7,0,-36.0899,6.71735,0.051048,-0.0982689,0.178089,-0.0949692,0.0961867,-0.0620624,0.0216361,-0.143251,0.846817,-0.13885,-0.168127,0.0956705,-0.0403806,0.046679,-0.0976158,0.0154982,0.0569944,-0.00496243,0.00800796,0.0184552,0.0278191,0.0234372,-0.010732,0.0319543,-0.0179394,0.582408,0.497952,-0.0308781,-0.251111,0.0188806,0.053988,-0.00644679,0.0762996,-0.143714,1.17763,-0.62717,-2.22974,0.508354,-0.719062,0.600825,-0.088957,0.111465,0.157795,0.0175612,0.0559429,0.0882748,0.136008,0.0688086,-0.0623182,0.457472,-0.203557
47.4948,0.657394,0.591183,3,7,0,-34.751,6.74792,0.0107074,-0.0960651,0.173456,-0.102724,0.0822727,-0.0573359,0.0183155,-0.0884573,0.835593,-0.136269,-0.17929,0.0781656,-0.0107218,0.0147849,-0.0781272,0.0134091,0.063989,-0.00200507,0.0178764,0.0232591,0.0152296,0.0382059,-0.0233684,0.0138025,-0.0273935,0.605324,0.391592,-0.0281299,-0.131381,0.00872773,0.0640737,-0.00848401,0.0689413,0.0350238,1.12596,-0.636663,-2.34881,0.537121,-0.310349,0.26979,-0.0808465,0.1163,0.177925,0.00652373,0.0455582,0.0561347,0.0226394,0.0585522,-0.172896,0.148068,-0.310833
52.0299,0.840348,0.591183,3,7,0,-35.2207,6.70836,0.0393039,-0.0831752,0.172969,-0.0961001,0.0871427,-0.043721,0.0122144,-0.141544,0.85584,-0.118317,-0.167089,0.103272,-0.0305333,0.0362044,-0.0930118,-0.000256362,0.0454114,0.013367,-0.00153948,0.0168241,0.0179294,0.0217195,-0.0157897,0.0271806,-0.0237873,0.592467,0.343093,-0.0202714,-0.243529,0.0176255,-0.0206534,0.00197356,0.0399124,-0.114875,1.16555,-0.549993,-2.12059,0.629511,-0.572082,0.480624,-0.0918023,0.062814,0.126482,0.0386368,-0.00362629,0.0485803,0.0550141,0.0298164,-0.10847,0.367626,-0.269913
50.8991,0.59856,0.591183,3,7,0,-34.6015,6.73262,0.0327082,-0.086256,0.17481,-0.0954981,0.0808937,-0.0508452,0.00924176,-0.130375,0.845808,-0.154836,-0.181834,0.0762132,-0.0305208,0.0121169,-0.100244,0.0303212,0.0634159,0.0116727,0.00780784,0.0149106,0.0267352,0.0477031,-0.0261223,0.0139923,-0.0267432,0.601654,0.35045,-0.0238422,-0.186829,0.0143897,0.00312334,-0.00178054,0.0341079,-0.112156,1.16415,-0.683528,-2.49704,0.44273,-0.520281,0.254085,-0.0994803,0.149445,0.176993,0.0401798,0.0214273,0.0386034,0.0863679,0.0938418,-0.185984,0.152694,-0.303455
50.1641,0.713413,0.591183,3,7,0,-37.468,6.72752,0.0187359,-0.0871717,0.173912,-0.104286,0.0843903,-0.0538865,0.0125584,-0.121302,0.847036,-0.140804,-0.178537,0.0768722,-0.0352217,0.0227468,-0.103226,0.0204202,0.0741413,0.0166165,0.00404623,0.0162775,0.0308001,0.0455697,-0.0407869,0.0247224,-0.04113,0.602496,0.306892,-0.0216224,-0.133343,0.00787558,0.0284588,-0.00429801,0.0551661,-0.0859526,1.16185,-0.631471,-2.46914,0.433707,-0.614885,0.387191,-0.113075,0.144398,0.207733,0.0240653,-0.0302113,-0.00414396,0.047192,0.0250728,-0.285645,0.285223,-0.466701
52.177,0.87987,0.591183,3,7,0,-40.0294,6.72332,0.0386592,-0.0921011,0.175277,-0.097418,0.082124,-0.0493834,0.0214092,-0.116507,0.835435,-0.136661,-0.168689,0.113224,-0.00146312,0.0250811,-0.0932228,-0.00306487,0.0507811,-0.0124844,0.00497846,0.0207081,0.0104444,0.0280666,-0.000810857,0.0231819,-0.0192942,0.591511,0.442326,-0.0289883,-0.155404,0.0120748,0.0165374,-0.00325332,0.0583123,-0.0460292,1.15264,-0.644669,-1.9048,0.834977,-0.277459,0.377864,-0.083486,0.0640084,0.139743,0.000646184,0.0540517,0.104002,0.070492,0.104152,-0.0221871,0.316048,-0.218931
45.4849,0.742833,0.591183,3,7,0,-38.9817,6.71555,0.0365417,-0.0903686,0.184888,-0.099132,0.0887472,-0.040483,0.0243354,-0.112992,0.858168,-0.13261,-0.170492,0.0747672,-0.0667929,0.0407997,-0.100694,0.0129544,0.0694122,-0.00020027,-0.0134054,0.0115308,0.0127542,0.0419683,-0.025496,0.0271351,-0.0309406,0.604287,0.386367,-0.0250083,-0.147701,0.00968743,-0.0449566,0.00486052,0.111715,-0.0845976,1.19008,-0.597905,-2.50341,0.279241,-0.966711,0.604595,-0.103017,0.121174,0.192972,-0.0151985,-0.0551714,0.0158884,0.0153164,0.0759028,-0.177188,0.348873,-0.351082
49.5016,0.943955,0.591183,3,7,0,-34.9376,6.73541,0.0469218,-0.0988204,0.17442,-0.0980083,0.0749254,-0.0567562,0.00948082,-0.120093,0.830912,-0.120983,-0.16662,0.0677618,-0.0190416,0.0290677,-0.0853135,0.00338069,0.0705559,-0.0151513,7.00422e-05,0.0160487,0.0384296,0.0399042,-0.0198683,0.0265284,-0.0296462,0.604665,0.534662,-0.0336213,-0.215431,0.0156346,0.041222,-0.00657586,0.0300613,-0.0714661,1.1275,-0.551148,-2.24643,0.418014,-0.477469,0.455369,-0.0831094,0.104245,0.196045,-0.0244149,0.0155258,0.0610862,0.157731,0.0845969,-0.144649,0.342591,-0.336395
48.0019,0.894454,0.591183,3,7,0,-37.1086,6.72745,0.00291106,-0.0911076,0.176651,-0.0881137,0.0943575,-0.0598847,0.0289515,-0.117675,0.859899,-0.142334,-0.170091,0.126288,-0.0199693,0.0233376,-0.085695,0.00854083,0.0395327,0.010124,0.00108914,0.0316415,0.0135416,0.0311658,-0.0111322,0.0213668,-0.0287967,0.583286,0.42529,-0.0308068,-0.288389,0.0245317,0.0557635,-0.00683112,0.0991771,-0.041169,1.17545,-0.677866,-1.9455,0.854164,-0.415983,0.336792,-0.0841567,0.0729096,0.110124,0.0448693,0.0208201,0.109932,0.0422169,0.0670059,-0.101659,0.263531,-0.326756
44.5977,0.882467,0.591183,3,7,0,-35.4011,6.72481,0.0445546,-0.105148,0.171173,-0.107341,0.110209,-0.0315968,0.0186834,-0.140446,0.842393,-0.135301,-0.173822,0.083114,-0.0206347,0.0294189,-0.0985724,0.0145812,0.0632994,-0.0160471,-0.0112288,0.0118461,0.0250166,0.0340343,-0.0397098,0.0314802,-0.020643,0.616619,0.500508,-0.0302683,-0.127941,0.00413452,-0.0558051,0.00940915,0.0544664,-0.12283,1.16316,-0.644703,-2.26999,0.558859,-0.501616,0.467045,-0.103225,0.116241,0.177134,-0.0637755,-0.0596615,0.00376631,0.0528896,0.0283949,-0.224874,0.443196,-0.234235
45.4556,0.985629,0.591183,3,7,0,-32.5918,6.6994,0.0127065,-0.099925,0.164236,-0.0908522,0.0874762,-0.0604924,0.0220405,-0.121129,0.865311,-0.147063,-0.186824,0.0921238,-0.00541015,0.0206316,-0.0741251,0.0320094,0.0632308,0.0089635,0.0279292,0.0246565,0.0100218,0.0282603,-0.00587227,0.0244901,-0.032318,0.588198,0.512554,-0.0358129,-0.315726,0.0254119,0.0482473,-0.00704535,0.0688292,-0.0198215,1.16551,-0.694085,-2.39171,0.634841,-0.268849,0.308832,-0.0714954,0.154967,0.174591,0.057466,0.0987915,0.0868673,0.0310202,0.0648639,-0.0779088,0.303787,-0.366712
42.4717,0.872238,0.591183,3,7,0,-34.5064,6.73581,0.0463951,-0.0828927,0.188726,-0.10795,0.0953479,-0.0390778,0.0165507,-0.131456,0.838903,-0.108605,-0.146073,0.0884224,-0.0451206,0.0331646,-0.104124,0.000875123,0.0534146,0.00484723,-0.028486,0.0155549,0.0408665,0.0336581,-0.0219163,0.0137425,-0.0287362,0.604656,0.217174,-0.011179,-0.0796348,0.00182783,-0.0199882,0.00380987,0.0577396,-0.141142,1.14934,-0.478282,-1.92418,0.488829,-0.737612,0.492325,-0.105644,0.0748546,0.149297,-0.00255131,-0.0874733,0.0392078,0.145969,0.0398784,-0.168254,0.143738,-0.326069
46.5451,1,0.591183,3,7,0,-33.2541,6.74299,0.0412683,-0.0861556,0.169837,-0.0991952,0.0838933,-0.043091,0.00876801,-0.145459,0.83521,-0.142278,-0.166205,0.0837835,-0.0303483,0.0341402,-0.108397,0.00818078,0.0369853,0.00748857,-0.0123645,0.0165971,0.0319554,0.0221461,-0.0370409,0.0055312,-0.0302963,0.593418,0.383511,-0.0233545,-0.189306,0.0128447,-0.0144858,0.00104253,0.0260722,-0.150989,1.14995,-0.640475,-2.22098,0.524295,-0.567182,0.445402,-0.121352,0.0681174,0.105212,-0.0221223,-0.0936116,-0.0203567,0.0356565,-0.0643031,-0.262592,0.0106229,-0.343772
44.4028,0.682395,0.591183,3,7,0,-25.7121,6.70587,0.0184002,-0.0980237,0.176184,-0.0928496,0.0948424,-0.05995,0.0244682,-0.0880084,0.861849,-0.123043,-0.176051,0.100664,-0.0129595,0.0233879,-0.0668281,0.0160218,0.0773554,-0.00173353,0.0224154,0.019635,0.0184511,0.0457224,0.00810518,0.0343161,-0.0235386,0.599602,0.460679,-0.0318426,-0.232195,0.0178332,0.0628255,-0.00737883,0.0889421,0.0484754,1.16078,-0.587075,-2.17196,0.642987,-0.379415,0.388709,-0.0486683,0.140225,0.212392,0.0704496,0.148552,0.149065,0.15914,0.208757,0.0287565,0.48051,-0.267092
48.5412,0.620226,0.591183,3,7,0,-24.4968,6.75252,0.027894,-0.0810975,0.180748,-0.100079,0.100448,-0.0494846,0.0232523,-0.127848,0.83887,-0.131567,-0.164265,0.0720117,-0.0227357,0.0457152,-0.0984143,0.0265951,0.0570175,-0.000317355,-0.00649594,0.0207325,0.0281566,0.0124768,-0.021656,0.00793544,-0.0423325,0.595354,0.200485,-0.0120071,-0.200387,0.0138865,0.0372609,-0.00327898,0.0734476,-0.0850407,1.14492,-0.601462,-2.26043,0.448618,-0.536602,0.582426,-0.111812,0.135007,0.158828,-0.0342757,-0.0696224,-0.00176188,0.0239882,-0.0865855,-0.204863,0.0180966,-0.480346
44.6855,0.801737,0.591183,3,7,0,-33.2726,6.74419,0.0290111,-0.0934588,0.169728,-0.0914837,0.0771121,-0.0458211,0.0257686,-0.15571,0.847862,-0.122932,-0.179366,0.0883225,-0.0296061,0.0525983,-0.108004,0.0131644,0.0554986,0.0108439,-0.014859,0.0275694,0.0251794,0.031604,-0.000938558,0.0415789,-0.0154863,0.594727,0.493585,-0.0322414,-0.275409,0.0215996,-0.0295231,0.00146904,0.0719333,-0.162588,1.18426,-0.53341,-2.4038,0.453001,-0.669329,0.698765,-0.0907172,0.103864,0.153073,0.0740078,0.0304712,0.165043,0.173319,0.147058,0.00704273,0.615072,-0.175723
46.5883,0.923285,0.591183,3,7,0,-33.8626,6.70865,0.030604,-0.0892257,0.184584,-0.100853,0.101802,-0.0583813,0.0075417,-0.0896823,0.847132,-0.139158,-0.16209,0.0948249,-0.0195554,0.0058999,-0.0733618,0.0116743,0.0593558,-0.00831605,0.0253049,0.0136701,0.0176777,0.0398785,-0.024452,0.000724611,-0.0390039,0.595367,0.313835,-0.0208531,-0.1438,0.00967423,0.0822241,-0.00825492,0.041935,0.0194581,1.13196,-0.663531,-2.00035,0.673521,-0.342692,0.15427,-0.0832528,0.106357,0.165566,-0.0263687,0.0363141,-0.0089897,-0.00108824,0.0242181,-0.220508,-0.0869513,-0.442576
48.6851,0.746892,0.591183,3,7,0,-28.5088,6.74105,0.0332499,-0.0811037,0.163697,-0.0873646,0.0899791,-0.0508167,0.0222341,-0.122352,0.842314,-0.118756,-0.181811,0.106549,-0.018175,0.0596384,-0.103277,0.0102978,0.0603603,-0.00294563,-0.00934642,0.0194066,0.0280523,0.0272447,0.00187563,0.0258002,-0.0101841,0.589906,0.383726,-0.0236469,-0.288131,0.0224002,0.0241109,-0.00360634,0.0672683,-0.0652914,1.17802,-0.551533,-2.27768,0.649243,-0.577521,0.767027,-0.086186,0.104517,0.165944,0.0357114,0.0400786,0.132743,0.184765,0.130085,0.0162595,0.38021,-0.115559
46.8086,0.933855,0.591183,3,7,0,-38.0219,6.7107,0.0325049,-0.101786,0.189356,-0.105423,0.0842932,-0.0558426,-0.000862228,-0.118739,0.84373,-0.134484,-0.163208,0.0712266,-0.0253529,0.0140881,-0.0666061,0.0136817,0.0489587,0.00564442,0.0254009,0.0186176,0.0166855,0.0422753,-0.0299066,0.0060439,-0.046408,0.59786,0.47121,-0.0319078,-0.145025,0.0103341,0.0454637,-0.00589895,0.0104593,-0.0400344,1.11166,-0.625344,-2.21213,0.4391,-0.401912,0.222801,-0.0809716,0.096492,0.13779,0.00342205,0.0247845,-0.00829245,-0.026809,0.00962193,-0.260783,-0.021938,-0.526591
46.7453,0.841586,0.591183,3,7,0,-31.5874,6.75212,0.0261305,-0.0881694,0.159428,-0.0812614,0.0895063,-0.0538907,0.0395418,-0.10005,0.859201,-0.141749,-0.172749,0.10438,-0.00146453,0.037394,-0.0994947,0.0144622,0.0563764,-0.0103079,-0.0116361,0.0229041,0.019952,0.0379656,-0.00460043,0.0289515,-0.0198961,0.591871,0.47849,-0.0310118,-0.344049,0.0282583,0.0404603,-0.00554891,0.118242,0.00182683,1.19138,-0.665804,-2.02955,0.740603,-0.34798,0.542294,-0.0878344,0.106941,0.155618,0.00513269,0.0175608,0.125496,0.12492,0.141685,-0.0373163,0.405298,-0.22576
48.377,0.901498,0.591183,3,7,0,-32.9699,6.70241,0.033985,-0.0954274,0.19061,-0.110686,0.0898454,-0.0457461,-0.00580327,-0.134937,0.836999,-0.125408,-0.168152,0.0833515,-0.0453552,0.0212107,-0.080023,0.0106257,0.0583696,0.0159714,0.0206414,0.0168573,0.021608,0.0320617,-0.018545,0.0125094,-0.0297421,0.598441,0.354177,-0.0238741,-0.0520533,0.000747941,-0.00695043,0.00102576,-0.000621096,-0.114907,1.12728,-0.562501,-2.33148,0.425576,-0.640612,0.312285,-0.0819861,0.103514,0.162454,0.0542567,0.0520828,0.0348385,0.0535985,0.0388204,-0.153866,0.121802,-0.337483
49.7407,0.746489,0.591183,3,7,0,-30.4031,6.75,0.0254023,-0.0923097,0.16151,-0.0814682,0.0943057,-0.0604847,0.037822,-0.113801,0.857732,-0.141003,-0.175584,0.0995516,-0.00131409,0.0351757,-0.100912,0.0124284,0.0577318,-0.00711292,-0.0112575,0.0104749,0.0207286,0.0326984,-0.011506,0.0285254,-0.0249043,0.59266,0.522617,-0.0336045,-0.384258,0.0314316,0.0680989,-0.00828368,0.10775,-0.0323113,1.18493,-0.670449,-2.11742,0.730735,-0.338811,0.515267,-0.0955601,0.104605,0.159915,-0.0111323,-0.0167957,0.0488251,0.0935285,0.0885754,-0.086471,0.385966,-0.282588
51.8009,1,0.591183,3,7,0,-43.3684,6.74079,0.0396146,-0.090887,0.18202,-0.107007,0.0986455,-0.0446271,0.000151049,-0.119191,0.830743,-0.123626,-0.169092,0.0769888,-0.0286943,0.0328836,-0.0806671,0.0086796,0.0442027,0.00317837,-0.0018651,0.00683453,0.026779,0.0363866,-0.00737212,0.0104663,-0.0188228,0.601229,0.293782,-0.0172307,-0.079059,0.00205368,0.0129406,-1.83503e-05,0.00396766,-0.0639846,1.12391,-0.564362,-2.30286,0.428962,-0.533559,0.447577,-0.0734186,0.0782116,0.122742,0.0285525,0.0203667,0.0474759,0.133975,0.109483,-0.0709847,0.117193,-0.213582
51.9206,0.604027,0.591183,3,7,0,-35.2071,6.72062,0.0364724,-0.0992271,0.16958,-0.0903296,0.083418,-0.04082,0.0312765,-0.106826,0.853758,-0.136278,-0.168147,0.110938,-0.0152693,0.0352245,-0.0830131,0.0105352,0.069939,0.00785576,0.0125743,0.033426,0.0229892,0.0298866,-0.0144962,0.0375696,-0.0229717,0.584237,0.610359,-0.0413847,-0.221764,0.0176378,-0.0408155,0.003483,0.110338,-0.00976353,1.16662,-0.649355,-2.00508,0.71611,-0.444627,0.499081,-0.0764581,0.119704,0.193623,0.0591826,0.0741964,0.136917,0.105721,0.0818697,-0.0876994,0.533122,-0.260659
49.8428,0.825448,0.591183,3,7,0,-41.6465,6.73282,0.034711,-0.0733656,0.175721,-0.111869,0.0898957,-0.0575854,0.0270301,-0.115317,0.844924,-0.143385,-0.176018,0.0777881,-0.0454649,0.0442679,-0.0927526,0.00703623,0.0540694,0.00862346,0.0103183,0.0227446,0.0129778,0.0392995,-0.0360589,0.00568229,-0.0330553,0.596331,0.0115215,0.0010149,-0.086302,0.002853,0.0468781,-0.00595541,0.113352,-0.0536428,1.15563,-0.655574,-2.48068,0.368622,-0.724473,0.572203,-0.104225,0.089154,0.151822,0.00314657,-0.016717,0.00896536,-0.0397491,0.007429,-0.263498,0.00604292,-0.375077
50.2076,0.794523,0.591183,3,7,0,-34.6288,6.7209,0.0256476,-0.11102,0.172186,-0.0813693,0.0917882,-0.0487064,0.00623359,-0.125259,0.850372,-0.12389,-0.166206,0.10287,-0.00223438,0.0144547,-0.0884569,0.017779,0.0629228,-0.00994562,-0.00245789,0.0169457,0.0294101,0.0276337,0.00678766,0.0364096,-0.0179119,0.595696,0.804334,-0.0540396,-0.338925,0.027901,0.0184946,-0.00208557,0.00173949,-0.0765409,1.16302,-0.57348,-1.94757,0.754861,-0.27676,0.28776,-0.0711583,0.123877,0.172776,0.0258427,0.0666004,0.132342,0.200181,0.140499,0.0370471,0.527633,-0.203246
50.3484,0.82516,0.591183,3,7,0,-37.7931,6.72668,0.0333946,-0.070555,0.177141,-0.110686,0.0883167,-0.0550259,0.027677,-0.113412,0.844287,-0.14641,-0.176,0.0810845,-0.0414549,0.0436251,-0.0924653,0.00721757,0.0522747,0.0112645,0.0124215,0.0196295,0.0190399,0.035743,-0.0354513,0.00398196,-0.0344261,0.595096,-0.00687117,0.00174145,-0.0775209,0.00274248,0.0334711,-0.00459197,0.11335,-0.0470327,1.15295,-0.671894,-2.44918,0.413953,-0.68144,0.552623,-0.104612,0.0874178,0.146994,0.00859792,-0.0145048,-0.0054371,-0.0167347,-0.0110967,-0.265345,-0.0241633,-0.390632
50.9556,0.916445,0.591183,3,7,0,-39.8676,6.72517,0.0138901,-0.115112,0.173873,-0.0888385,0.102739,-0.0562963,0.00344944,-0.117587,0.847754,-0.115,-0.168787,0.0889753,-0.0140404,0.010568,-0.100783,0.0123293,0.0606642,-0.00249599,0.00669516,0.00936134,0.0287873,0.0424796,-0.00176927,0.0289054,-0.0208735,0.592147,0.776277,-0.0524883,-0.273378,0.020115,0.0845371,-0.00784408,-0.00097443,-0.0793186,1.15895,-0.494933,-2.11585,0.600667,-0.379096,0.242162,-0.0853616,0.108753,0.167539,0.0404797,0.0768083,0.0906407,0.18037,0.16707,-0.0244022,0.402107,-0.236852
50.1535,0.865963,0.591183,3,7,0,-41.4895,6.72798,0.0458539,-0.0647642,0.175348,-0.103728,0.0788467,-0.0454548,0.0299767,-0.124271,0.847593,-0.151242,-0.173546,0.0944895,-0.0348692,0.0471805,-0.0794056,0.0123741,0.0543517,0.00530138,0.00214458,0.0279108,0.0179073,0.02507,-0.0257251,0.0133066,-0.0339367,0.596307,-0.0103564,0.00263306,-0.14003,0.00987216,-0.0425408,0.00263107,0.116674,-0.0549239,1.15721,-0.728035,-2.3062,0.53995,-0.627403,0.600148,-0.0891953,0.101505,0.151728,6.78066e-05,-0.0242253,0.0428987,-0.000318099,-0.0195218,-0.201216,0.123767,-0.385079
49.7283,0.666473,0.591183,3,7,0,-31.4823,6.72428,0.0116961,-0.117049,0.168585,-0.087902,0.10055,-0.0584968,0.0043933,-0.113783,0.84755,-0.108291,-0.168206,0.0890399,-0.0117385,0.0133984,-0.0994202,0.0123079,0.0591584,0.00412665,0.00796849,0.00895283,0.0231859,0.0419276,-0.00247327,0.0279531,-0.019751,0.598154,0.82084,-0.0552782,-0.298779,0.0219793,0.0985525,-0.00974488,0.0016893,-0.0601861,1.15299,-0.468343,-2.10397,0.600209,-0.35925,0.268058,-0.084624,0.106607,0.163391,0.0553156,0.0757248,0.0843179,0.15111,0.164061,-0.0266939,0.389957,-0.224114
48.7997,0.875278,0.591183,3,7,0,-36.7588,6.72174,0.0479249,-0.0662664,0.185832,-0.104773,0.0777897,-0.0489514,0.029008,-0.125187,0.847548,-0.155988,-0.174417,0.0956902,-0.0353397,0.0454035,-0.0806691,0.0126188,0.0543358,0.00389485,0.00145987,0.0373272,0.0200736,0.0285234,-0.0254295,0.0145014,-0.0297641,0.59252,-0.00767324,0.00159477,-0.115319,0.00909319,-0.0277562,0.000711282,0.114486,-0.0614787,1.16261,-0.740429,-2.3026,0.53562,-0.630844,0.585241,-0.087276,0.102032,0.151641,0.00974717,-0.00688861,0.0922495,0.0249932,0.00643265,-0.188637,0.153085,-0.337733
47.3763,0.930108,0.591183,3,7,0,-37.8208,6.73488,0.0138826,-0.125774,0.165333,-0.0860161,0.105263,-0.0549223,0.0118145,-0.121473,0.84238,-0.107778,-0.167787,0.0879772,-0.00877732,0.0164547,-0.101324,0.0163267,0.0601932,-0.00935362,0.00997564,0.0200562,0.0167927,0.0352153,-0.00686964,0.0298114,-0.0252799,0.587308,0.95332,-0.0639314,-0.337036,0.0250407,0.0882184,-0.00789213,0.0229771,-0.0768257,1.15109,-0.469627,-2.08258,0.616039,-0.339359,0.298661,-0.092563,0.116986,0.166298,0.00968518,0.064195,0.0962149,0.0899178,0.112976,-0.0609351,0.40525,-0.286851
42.773,0.790072,0.591183,3,7,0,-33.2843,6.71574,0.0490049,-0.0572276,0.199122,-0.100798,0.0795473,-0.0565326,0.0196652,-0.113288,0.867553,-0.156358,-0.183931,0.09659,-0.0320251,0.0353421,-0.0774734,0.0141443,0.0525516,0.0214293,0.00445294,0.0205161,0.0124856,0.029333,-0.029337,0.00781277,-0.0280347,0.604349,-0.0887964,0.0068534,-0.160523,0.0151383,0.0118354,-0.00398472,0.0862906,-0.01328,1.17464,-0.757466,-2.45085,0.573274,-0.553009,0.470349,-0.0867755,0.102063,0.14705,0.0385792,-0.0247846,0.0137226,-0.0252676,-0.00442621,-0.213344,0.0522195,-0.31811
44.9093,1,0.591183,3,7,0,-29.7733,6.73455,0.0137902,-0.123085,0.166648,-0.100163,0.102287,-0.0489607,0.00832835,-0.124192,0.850561,-0.11188,-0.158942,0.0962715,-0.00713838,0.0232091,-0.112003,0.0020147,0.0517332,-0.0209053,-0.00249851,0.0161728,0.0341112,0.036087,0.000385104,0.0310058,-0.0253901,0.590302,0.821578,-0.0546539,-0.18546,0.00996186,0.059652,-0.00487563,0.00548641,-0.101546,1.17439,-0.476524,-1.86445,0.689435,-0.368104,0.371526,-0.0980831,0.0755105,0.142883,-0.0130146,0.050595,0.111088,0.197682,0.137934,-0.0208162,0.423763,-0.2881
46.1773,0.619402,0.591183,3,7,0,-24.9443,6.74129,0.0409888,-0.112619,0.157677,-0.0957946,0.0929968,-0.0398354,0.00620268,-0.117534,0.843522,-0.10769,-0.171263,0.0773632,-0.0115972,0.0216199,-0.104963,0.0169367,0.0490845,-0.0228571,0.000262223,0.0202532,0.0218133,0.0362649,0.00863532,0.0182567,-0.0231165,0.593088,0.74886,-0.0467997,-0.212832,0.0125745,0.016604,-0.000739678,0.00212947,-0.0774253,1.15963,-0.445641,-2.21159,0.518868,-0.381122,0.345064,-0.0900977,0.102455,0.134709,-0.0120072,0.0651204,0.130336,0.15064,0.152648,0.0141251,0.228926,-0.262302
48.2586,0.956246,0.591183,3,7,0,-34.1484,6.71316,0.0184886,-0.0700124,0.192132,-0.0959957,0.0927359,-0.0628971,0.0263759,-0.121133,0.85238,-0.157116,-0.170265,0.107569,-0.0299155,0.0337695,-0.0752173,0.0082784,0.0647302,0.0187372,0.0080018,0.0174324,0.0219443,0.032461,-0.0369954,0.0241864,-0.0317889,0.596599,0.0565302,-0.00552471,-0.215055,0.0186551,0.0411504,-0.00575487,0.106622,-0.0433192,1.15652,-0.777317,-2.14271,0.671857,-0.549709,0.47526,-0.0850585,0.10696,0.181244,0.0324823,-0.0162894,0.00236531,0.013994,-0.00233032,-0.244351,0.300345,-0.360708
46.0771,0.758792,0.591183,3,7,0,-32.1881,6.73832,0.0313506,-0.109122,0.172415,-0.0866212,0.0916715,-0.038649,0.0168596,-0.117077,0.845104,-0.11314,-0.173821,0.0685306,-0.0216669,0.0300924,-0.102939,0.0135169,0.0602391,-0.0169137,0.00179696,0.0156139,0.0264196,0.0288096,0.0215099,0.00468776,-0.0180291,0.591225,0.736132,-0.0481796,-0.262215,0.0197111,-0.00614869,0.00157341,0.0419729,-0.083021,1.16313,-0.46057,-2.38707,0.392696,-0.501651,0.435656,-0.0834402,0.111274,0.164186,0.0141644,0.084624,0.133004,0.195195,0.15201,0.0794686,0.0282865,-0.204576
48.7256,1,0.591183,3,7,0,-40.224,6.71363,0.0269017,-0.083126,0.177137,-0.108853,0.084778,-0.0515311,0.0147657,-0.112563,0.845017,-0.149688,-0.164169,0.103214,-0.0219707,0.0245897,-0.0829141,0.0109037,0.0508688,0.0283799,0.0152692,0.0251226,0.0161221,0.0261054,-0.0472665,0.0293477,-0.0305943,0.599386,0.212291,-0.0149295,-0.0784177,0.00376151,0.0174801,-0.003099,0.0649285,-0.0242655,1.13994,-0.720578,-2.03456,0.67571,-0.43219,0.3441,-0.0970807,0.0939827,0.143964,0.049783,-0.0138668,0.00285049,-0.0432011,-0.0503873,-0.290882,0.384554,-0.347153
46.9755,0.772159,0.591183,3,7,0,-35.1141,6.74671,0.0323571,-0.102809,0.171434,-0.0834085,0.0956027,-0.0498081,0.0184344,-0.127063,0.850433,-0.115647,-0.178204,0.0814558,-0.023505,0.03054,-0.0975426,0.0137868,0.0650439,-0.0262753,-0.00617667,0.00794396,0.0285281,0.04133,0.0179491,0.0134291,-0.0220627,0.591224,0.651027,-0.0416848,-0.337443,0.026485,0.0228798,-0.00205619,0.0478794,-0.102426,1.17544,-0.50467,-2.36305,0.495834,-0.535706,0.473666,-0.0778279,0.117214,0.177819,-0.0147006,0.0623472,0.113402,0.212805,0.197541,0.0610755,0.155635,-0.250345
