# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/sl_beta_full_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_full_pdw2_upload_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
2481.78,0.810406,0.496732,3,7,0,-2466.99,-1.44107,-0.089124,0.0453456,-0.00214845,0.00444304,-0.0579736,-0.139884,-0.19592,0.0967526,-0.0227846,0.0161681,-0.0847271,0.0410202,0.0527801,-6.77801e-05,-0.000432108,0.0278441,0.0344717,0.0392238,0.00347412,0.0386998,-0.0222663,15.5419,-0.0806508,0.00412837,0.0539493,-0.0642463,0.152219,-0.539109,-2.55046,0.548805,-0.465512,0.291573,-0.0644246,0.153202,0.141497,0.0585856,0.0794029,0.173522,0.223712,0.174374,0.011739,0.553313,-0.25151
2481.76,0.922503,0.496732,3,7,0,-2473.49,-1.43583,-0.115397,0.0346346,0.0170075,0.00704175,-0.0785623,-0.145102,-0.181854,0.114999,-0.00626879,0.0509785,-0.0825523,0.0105445,0.0683009,-0.00917908,0.00351186,0.0171948,0.0201124,0.0342191,-0.00695495,0.0260122,-0.00529496,15.5332,-0.0277635,-0.00430517,0.114592,-0.0304203,0.13228,-0.629829,-2.14082,0.721587,-0.423875,0.681235,-0.0651377,0.111567,0.184693,0.0178907,0.0651219,0.113642,0.139297,0.146115,-0.0197438,0.395892,-0.0598096
2481.9,0.778814,0.496732,3,7,0,-2468.63,-1.45148,-0.102924,0.0472987,0.00682072,0.0110569,-0.060079,-0.142731,-0.184006,0.0986748,-0.0342972,0.0205569,-0.0920662,0.0261859,0.0614941,0.0103207,-0.00334546,0.0283734,0.03048,0.0424976,-0.0041907,0.0382287,-0.0327184,16.6323,-0.0898582,0.00332651,0.0958272,-0.0635173,0.152368,-0.546119,-2.40122,0.517757,-0.599895,0.358215,-0.0781659,0.134213,0.165445,0.0649918,0.0417245,0.141776,0.166909,0.144988,-0.0538465,0.51999,-0.369573
2476.54,0.755693,0.496732,3,7,0,-2470.72,-1.44245,-0.109517,0.0505775,0.0294967,0.00852757,-0.0573121,-0.134738,-0.190598,0.116696,-0.0149359,0.0166865,-0.0944385,0.0123468,0.0372875,0.0216535,-0.00791887,0.0334671,0.025872,0.0363703,-0.00308134,0.0370941,-0.0392093,16.1926,-0.132407,0.00807761,0.1533,-0.0436353,0.147757,-0.522899,-2.299,0.743416,-0.387154,0.28108,-0.0844602,0.0737767,0.09968,0.0832324,0.0149406,0.141286,0.125463,0.106551,-0.0640721,0.486055,-0.442892
2478.61,0.953709,0.496732,3,7,0,-2468.11,-1.42582,-0.0873044,0.0398607,-0.0123909,0.00586564,-0.0787427,-0.153878,-0.182395,0.102009,-0.0298447,0.0360232,-0.0828327,0.0192543,0.0931706,-0.00897203,0.00320052,0.00696462,0.02079,0.0359012,0.00155555,0.0277113,-0.0102267,15.1226,-0.00997959,-0.00383094,0.0357653,-0.0700513,0.139423,-0.645257,-2.34782,0.555752,-0.61829,0.561777,-0.062899,0.162402,0.251334,0.0218058,0.0700647,0.0904479,0.159286,0.168274,0.0165139,0.410381,-0.115516
2479.67,0.978975,0.496732,3,7,0,-2471.06,-1.43412,-0.0882126,0.0346808,0.00110168,-0.0123473,-0.0625291,-0.141211,-0.182856,0.103423,-0.0276431,0.0333271,-0.0798418,0.0370455,0.0597084,-0.0120785,0.0119599,0.0160178,0.0233949,0.020527,0.005477,0.0196973,-0.0155245,16.2106,-0.0455245,-0.000374412,0.0640131,-0.102338,0.144923,-0.575737,-2.35265,0.588432,-0.538195,0.448942,-0.0646812,0.155311,0.160138,0.0105561,0.0832019,0.100716,0.145356,0.0925794,0.0162493,0.271231,-0.175358
2476.52,0.880993,0.496732,3,7,0,-2468.45,-1.43013,-0.112985,0.0572159,0.0132739,0.0157059,-0.058147,-0.146091,-0.184475,0.110919,-0.0132838,0.0252162,-0.0945593,0.00994682,0.0719265,0.0181078,-0.0205351,0.036686,0.0275216,0.0621779,-0.0145762,0.0448098,-0.0155839,14.9827,-0.173661,0.0109029,0.108074,-0.0282037,0.161717,-0.588282,-2.19983,0.656376,-0.456783,0.471979,-0.0734896,0.113492,0.194836,0.0971695,0.0227378,0.20464,0.189093,0.244985,-0.0627378,0.665956,-0.176029
2477.08,0.987199,0.496732,3,7,0,-2466.19,-1.40669,-0.105802,0.0499048,0.00943194,0.0186739,-0.0529694,-0.136412,-0.18289,0.0872839,-0.0174445,0.0387661,-0.0745582,0.023049,0.0729192,0.00602086,-0.00511043,0.0477975,0.0277812,0.039192,-0.0155623,0.0465834,-0.0224519,15.3362,-0.172717,0.0106422,0.103795,0.00576109,0.144664,-0.554545,-2.38515,0.450943,-0.493827,0.571712,-0.0623316,0.143657,0.196996,0.0576045,0.0430925,0.206905,0.147187,0.129877,-0.0817431,0.676816,-0.253607
2475.28,0.970811,0.496732,3,7,0,-2467.86,-1.4271,-0.109428,0.0377144,0.00391655,0.0125211,-0.0569334,-0.150016,-0.184653,0.0699449,-0.0165619,0.0477313,-0.0829943,0.00874669,0.0695277,-0.000202608,0.0165216,0.0417805,0.0261471,0.0389455,-0.0159795,0.0417367,-0.0190675,14.9834,-0.0724241,-5.40284e-05,0.0848459,-0.0165836,0.145218,-0.58874,-2.51967,0.303296,-0.509557,0.639183,-0.0688212,0.109794,0.187297,0.0508405,0.10256,0.183952,0.139613,0.129606,-0.0817519,0.608998,-0.215378
2476.4,0.991835,0.496732,3,7,0,-2465.49,-1.44455,-0.0944193,0.0482208,0.0117295,-0.000522448,-0.0705652,-0.139678,-0.185998,0.14276,-0.0220988,0.0157295,-0.0900614,0.0292736,0.0596789,0.00933057,-0.0132852,-0.000906266,0.0260265,0.0385834,0.0126534,0.0219487,-0.0154468,16.2535,-0.0709812,0.00308272,0.0936516,-0.0887746,0.149241,-0.585043,-2.10246,0.933036,-0.468336,0.309535,-0.0675488,0.137532,0.160349,0.0669805,0.0318364,0.0789268,0.202428,0.193318,0.0574674,0.306824,-0.174481
2478.52,0.982223,0.496732,3,7,0,-2467.43,-1.4204,-0.102928,0.0447959,0.0114323,0.00386864,-0.0584469,-0.136539,-0.206697,0.122232,-0.00774433,0.0109555,-0.0847232,0.0283591,0.0706568,-0.00196827,-0.00677332,0.0204595,0.0270748,0.0247218,0.00703089,0.0343057,-0.00237847,16.2245,-0.107598,0.00530513,0.0880091,-0.0521474,0.160707,-0.565833,-2.49573,0.826065,-0.325721,0.265972,-0.0600359,0.151796,0.19003,0.053385,0.0689572,0.162216,0.212538,0.158359,0.0713792,0.533531,-0.0268662
2476.43,0.962401,0.496732,3,7,0,-2467.96,-1.45631,-0.0951373,0.0310604,0.00308704,0.00999619,-0.0531822,-0.157207,-0.203354,0.0970369,-0.0278196,0.0392836,-0.0794218,0.00402513,0.0591941,-0.000412603,0.0143655,0.00441548,0.0276673,0.0654146,-0.0120734,0.0338191,-0.0169918,15.5072,0.023656,-0.00752907,0.0853047,-0.0270282,0.159067,-0.651159,-2.6678,0.492522,-0.582781,0.55837,-0.0597517,0.0838491,0.160159,0.0523118,0.102707,0.0830387,0.187316,0.251224,-0.0650869,0.489647,-0.191932
2478.3,0.978446,0.496732,3,7,0,-2468.39,-1.40565,-0.110472,0.0590116,0.00906727,-0.00510766,-0.0739729,-0.130614,-0.174128,0.118906,-0.0198152,0.0235468,-0.0943296,0.0305457,0.0684516,0.00248669,-0.00727208,0.0311347,0.021583,0.0283921,0.00483867,0.0431551,-0.0253257,15.8595,-0.200618,0.0137568,0.0867351,-0.100816,0.141982,-0.513725,-2.05435,0.732595,-0.48613,0.399666,-0.0768489,0.153302,0.183712,0.0505954,0.0442775,0.166829,0.147757,0.129406,0.0171244,0.615784,-0.286068
2480.7,0.972493,0.496732,3,7,0,-2470.99,-1.41975,-0.102613,0.0364925,-0.00275353,-0.00618649,-0.058345,-0.125863,-0.171323,0.111273,-0.013921,0.0413528,-0.0854039,0.0368471,0.0588905,-0.0110251,0.000276004,0.0304524,0.0222287,0.0275359,-0.00848968,0.0265066,-0.0182888,15.2659,-0.0713369,0.000694179,0.0485515,-0.0720611,0.14694,-0.521527,-2.03701,0.687216,-0.45407,0.556192,-0.0748578,0.153663,0.159219,0.000368912,0.0381159,0.131442,0.112563,0.0860358,-0.0571912,0.371447,-0.206582
2480.5,0.775517,0.496732,3,7,0,-2466.22,-1.44476,-0.102031,0.0490901,0.021864,0.0191064,-0.0707265,-0.162055,-0.197711,0.103792,-0.0314872,0.0216633,-0.089699,0.00218897,0.0708207,0.0188625,0.00490343,0.0131738,0.0310286,0.0520557,0.00412271,0.0378262,-0.013351,16.1325,-0.0652785,0.00150238,0.14501,-0.0420482,0.149878,-0.635668,-2.57003,0.534954,-0.588206,0.389316,-0.0618275,0.0963406,0.189776,0.120213,0.109136,0.147718,0.240932,0.249726,0.0346545,0.561681,-0.150808
2480.05,0.827021,0.496732,3,7,0,-2469.55,-1.43449,-0.0939021,0.0463933,-0.01116,0.00247718,-0.0496822,-0.130287,-0.179542,0.108827,-0.0175905,0.0342149,-0.0905382,0.0385463,0.0576512,-0.0129998,-0.00176962,0.0281304,0.0108374,0.0238666,-0.00725694,0.028331,-0.0123668,15.6875,-0.118354,0.00678493,0.0265594,-0.0553594,0.165946,-0.537031,-2.19748,0.671323,-0.469131,0.485832,-0.0786082,0.155476,0.15591,-0.00685432,0.0320587,0.125755,0.0677078,0.0879101,-0.0349271,0.414818,-0.13969
2480.66,0.803381,0.496732,3,7,0,-2466.07,-1.42185,-0.108485,0.0382429,0.0287913,0.0111927,-0.0798752,-0.153383,-0.189703,0.102896,-0.0216375,0.0300451,-0.079756,-0.000325768,0.0699701,0.0155574,0.0044813,0.0149585,0.0356154,0.0523645,0.000363132,0.0352376,-0.0203296,15.2838,-0.0243454,-0.00367718,0.159459,-0.0421398,0.123308,-0.62017,-2.40532,0.562947,-0.509769,0.471831,-0.0572459,0.0902679,0.187886,0.101809,0.0930857,0.135215,0.238202,0.223262,-0.00444942,0.503676,-0.229635
2479.93,0.973516,0.496732,3,7,0,-2473.43,-1.45511,-0.0966686,0.0468655,-0.0096467,0.0052255,-0.0517488,-0.131881,-0.178801,0.112748,-0.0218765,0.0326002,-0.0929953,0.0385813,0.0580321,-0.00813378,0.000307126,0.0266165,0.0151862,0.0242362,-0.00342885,0.0316342,-0.0123695,15.9634,-0.103233,0.00510543,0.0340776,-0.0594182,0.167344,-0.532018,-2.18403,0.676735,-0.509148,0.46644,-0.0777792,0.155995,0.156446,0.0150793,0.0499622,0.134657,0.103085,0.103574,-0.0106427,0.466752,-0.13972
2479.09,0.953142,0.496732,3,7,0,-2470.9,-1.40014,-0.104052,0.0381151,0.0286964,0.00804142,-0.0733237,-0.138379,-0.184469,0.0940272,-0.0197568,0.0259358,-0.0801765,0.00655246,0.0730379,0.0192842,-0.00390809,0.0193229,0.0295885,0.0494505,0.0021178,0.0355941,-0.0144346,15.0552,-0.0512312,-0.000929731,0.151825,-0.0474673,0.123862,-0.548946,-2.37597,0.503359,-0.484543,0.442427,-0.0559482,0.1085,0.196123,0.112018,0.0767408,0.15833,0.220954,0.228228,0.0188763,0.523898,-0.163047
2482,0.966359,0.496732,3,7,0,-2472.14,-1.45376,-0.0959447,0.0586804,-0.00142683,0.0144887,-0.0670118,-0.138579,-0.192693,0.119413,-0.0115815,0.0313884,-0.0838493,0.0196181,0.0650434,-0.00428703,-0.0019969,0.0230424,0.0351856,0.0379332,-0.0152414,0.0369292,-0.0182679,16.3674,-0.162761,0.0118968,0.0634282,-0.0211627,0.143841,-0.587304,-2.29562,0.768084,-0.420333,0.475081,-0.0711453,0.126015,0.176645,0.0215904,0.0384625,0.117946,0.182308,0.123789,-0.0814468,0.535387,-0.206346
2472.42,0.718021,0.496732,3,7,0,-2467.2,-1.4561,-0.0989743,0.0743584,-0.00526996,0.0109485,-0.0722238,-0.134868,-0.175966,0.118546,-0.021023,-0.00160767,-0.088661,0.0242852,0.0750194,-0.00315394,-0.0143346,0.0271348,0.0271823,0.0500234,-3.99082e-05,0.0190302,-0.0173572,16.4414,-0.270838,0.0223997,0.0467235,-0.0734115,0.138165,-0.538099,-2.04624,0.768883,-0.419763,0.165885,-0.0699345,0.147796,0.202482,0.0371085,0.0303636,0.162584,0.182558,0.200929,-0.0182879,0.256198,-0.19606
2475.12,0.896348,0.496732,3,7,0,-2455.95,-1.41386,-0.1128,0.0212032,0.0243364,-0.00990562,-0.0601627,-0.147833,-0.186223,0.0918325,-0.0352232,0.0476606,-0.0906122,0.0280767,0.0664098,-0.00633528,0.0177717,0.0105297,0.0314115,0.0278583,-0.00697864,0.0427426,-0.0183021,14.7013,0.0247032,-0.0106083,0.143528,-0.1052,0.158946,-0.587103,-2.51663,0.433373,-0.686332,0.617873,-0.0744456,0.145589,0.179143,0.0264632,0.0964702,0.0809848,0.178115,0.108911,-0.0305976,0.626712,-0.206733
2473.72,0.902704,0.496732,3,7,0,-2464.03,-1.45488,-0.0762136,0.0496372,0.00687691,0.0198055,-0.0578108,-0.126215,-0.185873,0.119924,-0.0251248,0.0310287,-0.0671596,0.0299258,0.0582459,0.0181,-0.0165731,0.0240902,0.0299744,0.0532588,-0.00378475,0.0177405,-0.02176,16.5455,-0.0998162,0.00743843,0.0961434,0.00653623,0.132859,-0.53827,-2.26067,0.693083,-0.512839,0.475942,-0.0527018,0.136432,0.157125,0.0838444,0.0120205,0.13997,0.180853,0.194026,-0.0499267,0.225002,-0.245792
2474.25,0.990913,0.496732,3,7,0,-2463.55,-1.42237,-0.121879,0.03673,0.0103181,-0.0147228,-0.074351,-0.159124,-0.191393,0.0890132,-0.0189379,0.0350821,-0.107127,0.0164266,0.068747,-0.0138783,0.0167746,0.0251759,0.00893766,0.0259602,0.00251809,0.0450547,-0.00684053,15.186,-0.0576349,-0.00229227,0.0875473,-0.129244,0.163151,-0.611994,-2.51024,0.481481,-0.521089,0.508138,-0.0827815,0.124763,0.184298,0.0269531,0.124614,0.161473,0.113345,0.153406,0.0492227,0.691487,-0.0772677
2478.95,1,0.496732,3,7,0,-2465.98,-1.42296,-0.102813,0.0335815,0.0198298,-0.0087864,-0.0707133,-0.142883,-0.19049,0.115893,-0.0145738,0.0296429,-0.0656799,0.0273141,0.0789649,0.0191969,0.0128358,0.0289739,0.0199694,0.0451909,0.0015007,0.0206222,-0.00246214,15.9518,-0.0669082,-4.91023e-06,0.122662,-0.0599751,0.123986,-0.597859,-2.32417,0.663857,-0.41205,0.460295,-0.0411043,0.159081,0.211171,0.123386,0.128457,0.189013,0.175111,0.217243,0.0259294,0.318162,-0.0278112
2479.4,0.920769,0.496732,3,7,0,-2468.05,-1.43869,-0.0980468,0.0509908,-0.00368451,0.017392,-0.0604943,-0.144732,-0.182895,0.0974045,-0.0312582,0.0316441,-0.108062,0.0121881,0.0494834,-0.0127897,-0.0100454,0.0112552,0.0309307,0.0337545,-0.00210653,0.0437106,-0.0357428,15.5285,-0.060873,0.00183386,0.060002,-0.062858,0.169262,-0.561089,-2.3665,0.55597,-0.625865,0.466663,-0.0960317,0.0901797,0.134264,-0.01238,0.0053192,0.0728169,0.162985,0.112241,-0.0433516,0.598689,-0.403735
2480.83,0.995568,0.496732,3,7,0,-2472.37,-1.45037,-0.115076,0.0355402,0.0156477,0.00297276,-0.0524153,-0.137715,-0.184354,0.105238,-0.0184703,0.0251653,-0.0798559,0.0235051,0.0494546,-0.0114225,0.0131177,0.0358594,0.0181954,0.0489033,0.00623673,0.0365706,-0.0230723,15.6819,-0.0684542,-0.000298197,0.110168,-0.0515056,0.154821,-0.538285,-2.26271,0.605292,-0.438368,0.384336,-0.0581854,0.1122,0.131614,0.0431529,0.127609,0.20743,0.158502,0.220044,0.0222723,0.517836,-0.260614
2479.32,0.943116,0.496732,3,7,0,-2473.13,-1.4354,-0.104656,0.0351288,-0.00846614,0.0107987,-0.0707738,-0.118702,-0.191796,0.103071,-0.0311073,0.0398453,-0.107325,0.0116414,0.062462,0.00850068,0.0127425,0.0132488,0.0196407,0.0405639,-0.013742,0.0296603,-0.00945985,16.2534,0.0405805,-0.00995858,0.0467305,-0.0632049,0.14731,-0.443871,-2.4896,0.53329,-0.638187,0.551645,-0.0893739,0.105347,0.168729,0.0610666,0.079113,0.0870874,0.122362,0.15012,-0.0615128,0.442927,-0.106854
