# 0.0134528, 0.00769029, 0.00526512, 0.00932013, 0.00476084, 0.00689117, 0.00590393, 0.00186483, 0.00808993, 0.0108046, 0.0320345, 0.00420086, 0.00452148, 0.0168661, 0.00328505, 0.0603003, 0.00694748, 0.00562837, 0.00549201, 0.00947153, 0.0165576, 0.00939384, 0.00850572, 0.0070297, 0.00794903, 0.00971843, 0.00585214, 0.0149685, 0.0130201, 0.0255857, 0.0229471, 0.00762368, 0.00885504, 0.00474259, 0.0026781, 0.0165836, 0.00347446, 0.00587262, 0.0106092, 0.00752152, 0.0518839, 0.00658014, 0.0391102, 0.00973075, 0.00292375, 0.0208776, 0.0769665, 0.00375337, 0.004052, 0.00888593, 0.00719043, 0.0164662, 0.00227371, 0.00191693, 0.00248262, 0.00322765, 0.000166897, 0.000144115, 0.000221306, 0.000177975, 0.000218179, 0.000162439, 0.000205876, 0.000162653, 0.000205996, 0.000260074, 0.000174791, 0.000189179, 0.000182189, 0.000156815, 0.000205117, 0.000114981, 0.000146919, 0.000120401, 0.00014302, 0.000127472, 0.000138373, 0.000138487, 0.000147106, 0.000130409, 0.000152317, 0.0209112, 0.000780222
2728.42,0.821147,0.333935,4,15,0,-2684.61,-1.75152,-1.56692,-1.30409,-1.29594,-1.60959,-1.29503,-1.67671,-1.49529,-1.89655,-1.49043,-1.4222,-1.10781,-1.1918,-1.28042,-1.77058,-1.84678,-1.27991,-1.54879,-1.21482,-1.80145,-1.39539,-1.23644,-1.44742,-1.68222,-1.39538,-1.46103,-1.41365,-1.45362,-1.56111,-1.12345,-1.89484,-1.44627,-1.25849,-1.88415,-0.716822,-1.65129,-1.67648,-1.36306,-1.30366,-1.64546,-1.71287,-1.07996,-1.60536,-1.4682,-1.40649,-1.62415,-1.90567,-1.03893,-1.43026,-1.33039,-0.990876,-1.24702,0.0193332,0.0323859,-0.0745859,0.0478635,-0.0106367,0.0113956,-0.143792,0.0394462,0.010229,0.015797,0.0244296,0.0290972,-0.0520673,-0.137454,-0.160074,0.068902,-0.0670947,0.00910759,-0.0629204,0.0088304,0.0512397,-0.0142727,0.00298093,0.0264087,0.00574888,0.0229744,0.0157202,0.0162249,-0.00155433,0.258829,18.5404,0.391679,-0.0292314,-0.0729751,0.0026423,-0.149739,0.0149877,0.16577,-0.0215042,0.132998,-0.600559,-2.37565,0.229661,-0.793251,0.205134,-0.0431508,0.089074,0.139272,0.0269761,0.0969791,0.177123,0.112393,0.157786,0.0995711,0.251333,-0.017637,0.0331356,0.0363031,-0.597288,0.0089334
2740.03,0.9883,0.333935,4,15,0,-2694.91,-1.5677,-1.59257,-1.22689,-1.27555,-1.49243,-1.28679,-1.64663,-1.55971,-1.88658,-1.54232,-1.82038,-1.19371,-1.29633,-1.06389,-1.76717,-1.6614,-1.29835,-1.60722,-1.21992,-1.76998,-1.51742,-1.31545,-1.47406,-1.74362,-1.44506,-1.51174,-1.34633,-1.53854,-1.39966,-1.06533,-1.83541,-1.66345,-1.34086,-1.88056,-0.720612,-1.7431,-1.70376,-1.28841,-1.222,-1.47287,-1.681,-1.09878,-1.59744,-1.51659,-1.45236,-1.40367,-1.6886,-1.04335,-1.45117,-1.13698,-1.17938,-1.21377,0.0236078,0.00651048,-0.072916,-0.0325082,-0.0108146,0.00525351,-0.126503,0.0325272,0.000606726,0.00228656,0.0156549,0.0364881,-0.0345788,-0.128971,-0.13744,0.0786087,-0.0560212,0.00846206,-0.063518,0.00822689,0.0661899,-0.0185781,3.55401e-05,0.0249561,0.00164775,0.0242883,-0.00832894,0.0210812,-0.0059132,0.241716,18.263,0.466719,-0.035354,-0.0659608,0.00330416,-0.0899449,0.00625702,0.137709,0.0094079,0.144214,-0.601469,-1.88885,0.380005,-0.704916,0.232238,-0.0557745,0.107988,0.181873,-0.0221947,0.0352399,0.112962,0.0258812,0.092866,-0.0341779,0.316741,-0.0670969,0.00503639,0.0224296,-0.504324,-0.00606743
2748.72,0.945989,0.333935,4,15,0,-2703.44,-1.65793,-1.49365,-1.38755,-1.57799,-1.53119,-1.30608,-1.5692,-1.42542,-1.92849,-1.58454,-1.28166,-1.27728,-1.28142,-1.16496,-1.72744,-1.8959,-1.36428,-1.62439,-1.09446,-1.87001,-1.25648,-1.16404,-1.56402,-1.62849,-1.63207,-1.42165,-1.18181,-1.72769,-1.39556,-1.44267,-1.48793,-1.64404,-1.36493,-1.91216,-0.880548,-1.38824,-1.68511,-1.29901,-1.22892,-1.47394,-2.06769,-1.24906,-1.96037,-1.71004,-1.307,-1.32077,-1.98782,-0.959085,-1.57001,-1.48796,-1.09733,-1.2444,0.0504934,0.0735978,0.0122112,-0.0810468,0.0255142,0.0406559,-0.127626,0.0448199,-0.000611444,-0.0137721,-0.00288725,0.0152825,-0.0785536,-0.133882,-0.160051,0.0910516,-0.0817556,0.0332525,-0.0515444,0.0235255,0.0605815,-0.00489387,-0.0245752,0.00515943,0.0382931,0.0113042,0.000999186,0.00305391,-0.0272361,0.247375,18.8588,0.16132,-0.0114463,-0.151989,0.0138224,-0.0543411,0.000392068,0.0946262,-0.054702,0.0973661,-0.66212,-2.36784,0.382223,-1.00779,0.471533,-0.0525933,0.132415,0.166789,-0.0225058,-0.0681121,0.017222,0.158041,-0.00226098,-0.0538898,-0.0206335,-0.309048,-0.00316259,0.0384138,0.171268,-0.0151268
2738.53,0.786943,0.333935,4,15,0,-2704.79,-1.72502,-1.49369,-1.3427,-1.57817,-1.57669,-1.30736,-1.62949,-1.45008,-1.83635,-1.55669,-1.36432,-1.16237,-1.32552,-1.09168,-1.73047,-1.83444,-1.38952,-1.63914,-1.13925,-1.93007,-1.32457,-1.11809,-1.65377,-1.77894,-1.66128,-1.38738,-1.20571,-1.7955,-1.47771,-1.43084,-1.23808,-1.73634,-1.38711,-1.85425,-0.881739,-1.48692,-1.69311,-1.34646,-1.37508,-1.41149,-2.07138,-1.20152,-2.06771,-1.63446,-1.35369,-1.47837,-1.90329,-0.963869,-1.59711,-1.45768,-1.16045,-1.19799,0.0173271,0.0644061,0.0155016,-0.0907984,0.0292366,0.0385159,-0.116492,0.0532855,-0.00022687,-0.0227876,0.00636809,0.00793527,-0.0912618,-0.12564,-0.167937,0.0916638,-0.0709862,0.0253877,-0.0542721,0.0279942,0.0638876,0.00155136,-0.0294925,0.00263192,0.0383351,0.000116739,-0.00538616,-0.00521311,-0.0324362,0.292003,18.7378,0.267396,-0.0189748,-0.251511,0.0254253,-0.00951897,-0.00483662,0.113148,-0.0661496,0.0756591,-0.637115,-2.45643,0.467127,-0.880301,0.384133,-0.0641435,0.146664,0.17624,-0.0356865,-0.122087,-0.0358049,0.108887,-0.0885531,-0.1097,-0.163803,-0.368052,-0.0243839,0.0326039,0.205286,-0.0169469
2734.46,0.889625,0.333935,4,15,0,-2698.81,-1.67913,-1.53106,-1.35273,-1.38251,-1.34868,-1.35195,-1.56546,-1.47554,-1.91538,-1.38779,-1.59867,-1.24595,-1.20435,-1.32896,-1.69206,-1.58605,-1.39126,-1.60552,-1.18835,-1.58314,-1.65271,-1.38297,-1.39372,-1.82173,-1.48854,-1.7183,-1.46393,-1.35335,-1.43912,-1.02379,-1.80337,-1.54975,-1.31945,-1.85062,-0.753091,-1.60653,-1.68694,-1.2241,-1.23139,-1.59253,-1.64744,-1.26624,-1.93826,-1.54597,-1.38941,-1.34695,-1.74565,-1.01539,-1.44245,-1.22284,-1.17621,-1.32519,0.0288659,0.04773,-0.0974206,-0.0153733,-0.00785253,0.0260246,-0.109368,0.0220991,0.0221109,0.00669562,-0.00109649,0.0470806,-0.0606428,-0.138573,-0.16218,0.0830793,-0.0678676,0.017677,-0.0542942,0.00232115,0.0646871,-0.0225813,-0.00383534,0.0404787,0.0200191,0.0314251,0.0163634,0.0267076,-0.0164524,0.212723,18.4215,0.055221,-0.00854709,0.154306,-0.015446,-0.0851355,0.00830765,0.10273,0.0299911,0.127564,-0.628247,-2.30566,0.322004,-0.847801,0.329678,-0.0360978,0.0947672,0.176548,0.0138246,0.0927906,0.234863,0.177129,0.17618,0.0807392,0.378679,-0.186685,0.0164444,0.0512353,-0.701973,-0.00286932
2729.18,0.925741,0.333935,4,15,0,-2698,-1.65189,-1.57452,-1.33457,-1.39078,-1.58563,-1.15544,-1.64767,-1.42301,-1.92998,-1.62195,-1.21778,-1.25452,-1.34199,-0.971638,-1.74399,-1.64997,-1.39135,-1.60708,-1.16944,-1.92134,-1.4423,-1.2788,-1.74188,-1.67945,-1.65289,-1.26237,-1.15726,-1.88861,-1.63601,-1.31563,-1.55917,-1.78839,-1.36605,-1.91872,-0.853714,-1.51458,-1.71137,-1.48574,-1.30453,-1.5437,-2.00012,-1.00082,-1.63148,-1.64409,-1.40312,-1.51834,-1.90936,-1.04025,-1.47792,-1.46749,-1.08159,-1.38133,0.0158307,0.0115333,0.0336089,-0.0674694,0.0229836,-0.00394521,-0.126717,0.0602436,0.00699535,-0.005691,-0.00921653,0.00389622,-0.0550873,-0.139992,-0.153608,0.0722373,-0.0647292,0.0215387,-0.0463274,0.026848,0.0590604,0.00812517,-0.0227447,-0.00592836,0.0154462,0.00619487,-0.0168935,0.0177235,0.000798558,0.222997,18.6025,0.881971,-0.0604139,-0.354011,0.0318611,-0.0854873,0.00554182,0.0567751,-0.0537417,0.109069,-0.708787,-2.31591,0.304511,-0.80411,0.356768,-0.0449044,0.135828,0.163116,0.000246354,-0.076992,-0.0268223,0.0587304,0.000918565,-0.0686092,0.280841,0.00906122,-0.0186748,-0.0014425,0.315212,-0.0125927
2721.51,0.956331,0.333935,4,15,0,-2683.66,-1.63731,-1.71206,-1.35864,-1.21469,-1.57347,-1.21719,-1.65503,-1.41258,-1.98657,-1.44498,-1.42991,-1.08468,-1.41883,-1.24912,-1.62907,-1.69506,-1.41018,-1.70372,-1.20319,-1.70706,-1.55592,-1.23835,-1.55138,-1.75124,-1.47144,-1.83881,-1.66898,-1.70881,-1.47864,-1.05097,-1.8512,-1.46604,-1.38932,-1.96393,-0.811241,-1.51326,-1.69306,-1.22786,-1.16349,-1.46241,-2.12562,-1.27901,-2.06593,-1.82647,-1.2862,-1.36862,-1.74041,-0.977196,-1.53733,-1.2536,-1.15459,-1.27486,0.0105312,0.0758733,-0.0487344,-0.106953,0.00995903,0.0437428,-0.1469,0.0281537,0.0357099,-0.0299611,0.00652581,0.0238063,-0.0436376,-0.14291,-0.175288,0.105065,-0.0855299,0.0318286,-0.0780001,0.00957206,0.0544166,-0.0248045,-0.003419,0.0363766,0.017254,0.0243233,0.0288078,0.0356569,-0.0304214,0.232353,18.3525,-0.148947,0.0109644,-0.0466595,-0.00161777,0.0773978,-0.0106539,0.128584,-0.0502543,0.183567,-0.627391,-2.46825,0.418389,-1.07405,0.460548,-0.0589735,0.0962695,0.147698,0.00753124,0.0933685,0.222093,0.168605,0.159892,0.125728,0.484248,-0.345191,-0.0295589,0.0553988,-0.251533,-0.019962
2730.01,1,0.333935,4,15,0,-2678.89,-1.62032,-1.71116,-1.43275,-1.41337,-1.53698,-1.13957,-1.54962,-1.3818,-1.86877,-1.77296,-1.36324,-1.26308,-1.25831,-1.18517,-1.69031,-1.80649,-1.34614,-1.6389,-1.2341,-1.96371,-1.68058,-1.30631,-1.65977,-1.75155,-1.70638,-1.50455,-1.17657,-1.89072,-1.5426,-1.37933,-1.69384,-1.81454,-1.18496,-1.81173,-0.855361,-1.60122,-1.83663,-1.41685,-1.36039,-1.58252,-1.89135,-1.13877,-2.14152,-1.71234,-1.29306,-1.59521,-1.88731,-0.909276,-1.38269,-1.60338,-1.09356,-1.24157,0.0392433,0.0632326,0.0427666,-0.0301705,0.020303,0.0081254,-0.1198,0.0640051,0.0318731,-0.0159164,-0.037365,-0.00181061,-0.0706434,-0.152354,-0.173476,0.0863692,-0.0674118,0.023203,-0.0184916,0.026708,0.0647586,-0.00115027,-0.00977903,0.0108538,0.0256043,0.0231648,-0.0127004,0.0327685,-0.00587618,0.22374,18.4799,0.68424,-0.0478929,-0.371405,0.0341329,-0.0317844,0.00169632,-0.0157252,-0.0427114,0.0884022,-0.795411,-2.53164,0.36129,-0.819327,0.381091,-0.01182,0.143975,0.178905,0.0183611,0.00836181,0.0742173,0.143704,0.0885248,-0.0441624,0.500699,-0.0666769,0.00766126,0.0244041,0.345214,-0.00563112
2733.83,0.977743,0.333935,4,15,0,-2696.09,-1.76551,-1.39637,-1.38333,-1.39051,-1.52391,-1.2457,-1.67831,-1.42309,-1.96788,-1.31852,-1.66183,-1.16543,-1.41724,-1.07788,-1.78697,-1.87497,-1.46015,-1.62802,-1.19081,-1.68287,-1.24533,-1.28858,-1.46927,-1.7935,-1.45254,-1.64447,-1.55144,-1.57792,-1.53213,-0.989612,-1.63685,-1.59645,-1.4693,-1.99168,-0.786856,-1.53077,-1.70937,-1.22261,-1.18954,-1.53614,-2.18128,-1.24146,-1.89844,-1.77283,-1.32462,-1.22936,-2.42147,-1.04515,-1.56134,-1.1938,-1.19095,-1.35741,-0.00317358,0.0363338,0.00815665,-0.0304694,0.0268847,0.0230605,-0.142251,0.0319388,0.00875723,-0.022128,0.0156713,0.0352132,-0.0607737,-0.159178,-0.160571,0.0968281,-0.0821729,0.0330758,-0.0685678,0.000370401,0.0602069,-0.0197753,-0.0113649,0.0281593,0.00905054,0.0265457,0.00773404,0.0107189,-0.0226482,0.255265,19.1324,0.257013,-0.0175989,-0.0350205,0.000392953,0.00568663,-0.0056113,0.164033,-0.0127016,0.148622,-0.742539,-2.27594,0.392856,-1.02748,0.489442,-0.0612815,0.0838759,0.164732,-0.0243236,0.0117144,0.132402,0.0657772,0.100708,0.00169735,0.111522,-0.256988,-0.0127684,0.0183242,0.0906468,-0.00568691
2738.18,0.969221,0.333935,4,15,0,-2693.76,-1.6551,-1.47108,-1.48531,-1.19912,-1.6214,-1.34864,-1.63959,-1.42102,-2.00825,-1.48147,-1.71303,-1.09864,-1.295,-1.26453,-1.74412,-1.86282,-1.38472,-1.641,-1.16713,-1.62687,-1.35166,-1.37576,-1.4465,-1.73273,-1.36079,-1.50276,-1.3895,-1.6531,-1.55853,-1.14616,-1.76785,-1.65753,-1.35899,-1.8694,-0.872587,-1.79678,-1.7039,-1.26909,-1.30536,-1.54223,-2.14356,-1.24759,-1.98784,-1.62824,-1.28457,-1.35174,-2.06546,-0.961734,-1.48541,-1.31849,-1.14867,-1.39088,0.042511,0.0936823,-0.0401471,-0.109719,0.0375039,0.0187195,-0.132355,0.0504589,0.0265074,-0.026374,0.00783339,0.0270844,-0.0714557,-0.154529,-0.158525,0.0976686,-0.0779241,0.0195127,-0.074304,0.00399117,0.0525057,-0.0101687,-0.0255063,0.0198312,0.0256824,0.0237484,0.0185045,0.0274356,-0.0435895,0.284873,19.1009,0.469265,-0.0311647,-0.171442,0.0148198,0.0531092,-0.00857037,0.126758,-0.0507636,0.133487,-0.701739,-2.22326,0.448036,-0.964271,0.343303,-0.0672603,0.0813225,0.143665,-0.00466995,-0.0257349,0.112676,0.148985,0.0921572,0.0305441,0.321704,-0.494609,-0.0141864,0.0630886,-0.185519,-0.0204784
2737.87,0.944683,0.333935,4,15,0,-2701.17,-1.72074,-1.65684,-1.28108,-1.31766,-1.44987,-1.26533,-1.58058,-1.47176,-1.86647,-1.5888,-1.05943,-1.23263,-1.3603,-1.03335,-1.71651,-1.45606,-1.43379,-1.67979,-1.18568,-1.96552,-1.62818,-1.13941,-1.64923,-1.83803,-1.7713,-1.61052,-1.32117,-1.56978,-1.52716,-1.24844,-1.7828,-1.74411,-1.28617,-1.92805,-0.804256,-1.28529,-1.73874,-1.32042,-1.20227,-1.54788,-1.82807,-1.16895,-1.74332,-1.71313,-1.44314,-1.38429,-2.22058,-1.03053,-1.45077,-1.3609,-1.12275,-1.21263,-0.114533,0.016936,-0.0493294,-0.1064,-0.00576855,0.011352,-0.131458,0.0462767,0.0261851,-0.00165509,0.000285479,0.036564,-0.062592,-0.122144,-0.177599,0.113972,-0.0777061,0.0132095,-0.0261019,0.0241182,0.0702902,-0.00437969,-0.000551022,0.0176853,0.0170175,0.019204,-0.0108925,0.0160775,0.00862155,0.262113,18.1416,0.493892,-0.0366893,-0.169462,0.0131412,-0.0919631,0.008686,0.118071,0.0364614,0.104814,-0.654388,-2.45746,0.547719,-0.879479,0.269931,-0.0161116,0.146402,0.193347,0.0210933,0.0440393,0.103323,0.112858,0.0889387,-0.0202108,0.274673,0.0978285,-0.0953905,0.0229843,-0.25647,-0.0198588
2740.28,0.908751,0.333935,4,15,0,-2697.61,-1.49109,-1.43279,-1.45538,-1.33776,-1.61657,-1.29404,-1.67888,-1.39112,-1.97642,-1.50203,-1.71511,-1.24079,-1.31599,-1.22816,-1.71355,-1.75162,-1.38124,-1.62265,-1.27105,-1.68924,-1.3691,-1.39113,-1.50786,-1.73567,-1.38247,-1.37984,-1.3676,-1.77948,-1.46141,-1.29045,-1.54347,-1.48441,-1.34505,-1.85623,-0.904304,-1.7041,-1.73113,-1.33606,-1.22815,-1.53794,-1.82361,-1.31954,-1.92221,-1.60095,-1.30397,-1.6476,-2.0197,-0.999693,-1.52548,-1.3893,-1.23634,-1.32831,0.015393,0.019495,0.0477137,-0.105567,0.0279819,0.0360054,-0.15382,0.0438044,0.0238051,-0.0159901,0.00915192,0.0247667,-0.0935888,-0.14224,-0.163726,0.0934272,-0.0842946,0.0244004,-0.0637142,0.0107948,0.0550666,-0.0261674,-0.0326846,0.02532,0.0238422,0.0246256,0.0138346,0.0252249,-0.0278142,0.251107,19.1074,0.137497,-0.00723265,-0.128262,0.00738582,-0.00348465,-0.00195526,0.134977,-0.0573881,0.107774,-0.665415,-2.3556,0.383594,-1.03491,0.413203,-0.0538353,0.0979793,0.150535,-0.0419628,-0.032215,0.146633,0.157192,0.113973,0.0392561,0.326705,-0.315607,-0.0337521,-0.00022065,0.457317,-0.0197033
2735.93,0.818957,0.333935,4,15,0,-2698.25,-1.71858,-1.61347,-1.3696,-1.30627,-1.57018,-1.22432,-1.708,-1.43126,-2.01076,-1.41574,-1.63922,-1.18975,-1.43237,-1.20843,-1.69263,-1.71182,-1.427,-1.64414,-1.30654,-1.85109,-1.41095,-1.43199,-1.49233,-1.82329,-1.65169,-1.34931,-1.40425,-1.6646,-1.43808,-1.15183,-1.78872,-1.46604,-1.30461,-1.89649,-0.864272,-1.59616,-1.74007,-1.32951,-1.404,-1.37479,-2.11467,-1.24422,-1.6394,-1.60672,-1.35775,-1.56066,-2.11328,-0.944396,-1.43001,-1.31391,-1.24319,-1.34307,0.0136881,0.0537164,0.00744511,0.0149373,0.0470955,0.0178797,-0.134907,0.0358061,0.0247529,-0.0173651,0.0189347,0.0351195,-0.0682351,-0.151168,-0.16589,0.0955776,-0.0442403,0.0295107,-0.0611446,-0.011081,0.0621143,-0.0132241,-0.00352941,0.0234787,0.0247638,0.0202792,-0.0171422,0.0118137,-0.0389464,0.285103,18.6562,0.411194,-0.026206,-0.0961357,0.00640627,0.0188755,-0.00451315,0.155188,0.0345991,0.109324,-0.744739,-2.20004,0.567173,-0.652061,0.430294,-0.0715248,0.0640393,0.172334,-0.0496036,-0.0362773,0.0348849,0.0393591,-0.0287765,-0.168337,0.0876485,-0.441924,0.0131585,0.0276302,0.0398333,0.00278795
2744.35,0.967561,0.333935,4,15,0,-2702.57,-1.60153,-1.60147,-1.36555,-1.36791,-1.58819,-1.305,-1.67822,-1.42501,-1.74345,-1.68451,-1.27592,-1.17871,-1.27367,-1.03129,-1.75721,-1.68519,-1.45127,-1.58925,-1.14152,-1.83571,-1.51253,-1.18998,-1.57435,-1.71215,-1.52112,-1.58377,-1.43155,-1.76767,-1.53916,-1.22742,-1.40445,-1.81079,-1.37308,-1.8816,-0.867699,-1.40328,-1.68235,-1.32993,-1.09302,-1.58351,-1.61923,-1.19181,-2.07107,-1.77025,-1.42135,-1.17424,-1.67223,-1.01973,-1.40523,-1.4564,-1.14477,-1.31057,-0.0177819,0.011659,-0.0508653,-0.0503973,-0.00645129,0.0285179,-0.133935,0.0466552,0.00266654,-0.0183947,0.00612699,0.00629576,-0.0630274,-0.134778,-0.168363,0.102973,-0.0869412,0.0171321,-0.0371419,0.0396561,0.0699204,-0.000456869,-0.0182888,0.0142725,0.0160966,0.016544,0.0197065,0.0153954,0.00742355,0.194915,19.4339,0.195071,-0.0163658,-0.206708,0.0176774,-0.0638912,0.001568,0.122221,-0.0691711,0.122282,-0.672784,-2.44286,0.408698,-1.00217,0.328132,-0.0146692,0.17766,0.190079,0.0547492,0.0434108,0.153736,0.18313,0.158912,0.140739,0.26092,0.0842349,-0.0244043,0.0198699,-0.323988,-0.00940632
2741.46,0.680341,0.333935,4,15,0,-2698.04,-1.74141,-1.48661,-1.30447,-1.39246,-1.543,-1.31355,-1.49676,-1.43439,-1.97773,-1.4432,-1.3687,-1.22286,-1.3574,-1.23326,-1.72283,-1.90744,-1.39697,-1.64296,-1.16339,-1.7369,-1.55919,-1.29309,-1.44402,-1.75176,-1.51096,-1.46686,-1.25641,-1.5304,-1.42937,-1.30764,-1.88241,-1.69406,-1.18843,-1.89477,-0.776822,-1.60016,-1.73157,-1.3023,-1.3503,-1.44015,-2.30676,-1.23054,-1.60403,-1.64704,-1.32368,-1.62356,-1.89531,-0.989561,-1.53257,-1.38427,-1.11357,-1.33138,-0.0139151,0.0566241,-0.026316,-0.0314953,0.0322974,-0.00683326,-0.110504,0.0334891,0.0155995,0.0148927,-0.00629515,0.0157151,-0.0682039,-0.159296,-0.144128,0.104908,-0.0514254,0.0297621,-0.0619668,-0.00410326,0.0591876,-0.0159282,-0.00699975,0.0396696,0.022716,0.00971283,-0.00842064,0.0354538,-0.0110408,0.257795,17.7232,0.755368,-0.0543925,0.0473508,-0.00375316,-0.144055,0.0139277,0.0725834,-0.037941,0.125439,-0.766019,-1.8269,0.56884,-0.732324,0.437328,-0.0553452,0.0748007,0.163039,-0.0106899,0.0263818,0.167571,0.115927,0.0338099,-0.0299725,0.529922,-0.12528,-0.0161413,0.0382863,-0.162179,-0.00587838
2733.26,0.86546,0.333935,4,15,0,-2701.42,-1.74395,-1.65347,-1.37033,-1.44227,-1.49566,-1.25086,-1.60611,-1.40363,-1.79235,-1.31731,-1.35269,-1.27899,-1.28512,-1.41259,-1.73123,-2.11077,-1.51261,-1.60072,-1.12151,-1.94717,-1.20803,-1.23212,-1.47178,-1.70996,-1.39701,-1.56359,-1.26457,-1.49794,-1.50135,-1.23617,-1.84091,-1.70539,-1.36357,-1.80222,-0.756378,-1.50848,-1.69114,-1.31347,-1.40457,-1.5746,-2.28948,-1.11924,-1.79545,-1.71636,-1.37122,-1.40235,-2.1054,-1.01812,-1.42976,-1.37323,-1.19442,-1.2639,0.00901543,0.125859,0.0652651,-0.0397543,0.0168751,0.0181759,-0.117891,0.0456831,0.0380783,-0.00221658,-0.0203991,0.0394288,-0.0585418,-0.134534,-0.138064,0.0648396,-0.0743535,0.0289156,-0.0429431,0.00736734,0.0532649,-0.024144,-0.0140275,0.0296553,0.00550304,0.0200456,0.0184406,0.0296001,-0.0122651,0.227876,18.1435,0.338116,-0.0228757,-0.139683,0.00989271,-0.0231902,0.00299489,0.0403063,0.0173193,0.113815,-0.624528,-2.09689,0.155619,-0.918241,0.440574,-0.0270771,0.0888125,0.144667,-0.0108991,0.0449235,0.18554,0.106567,0.144359,0.104881,0.434744,-0.139171,-0.0118683,0.053397,0.520511,-0.00741987
2727.12,0.702224,0.333935,4,15,0,-2675.39,-1.74352,-1.5799,-1.22527,-1.20805,-1.50047,-1.38122,-1.60616,-1.48033,-2.0344,-1.80809,-1.52158,-1.165,-1.27309,-0.801686,-1.68079,-1.41218,-1.27243,-1.68304,-1.19186,-1.73761,-1.61717,-1.33558,-1.77485,-1.7556,-1.70159,-1.43901,-1.38561,-1.84796,-1.25996,-1.08012,-1.28929,-1.69888,-1.42844,-1.95783,-0.858949,-1.50811,-1.65667,-1.30878,-1.26408,-1.43172,-1.61353,-1.18242,-2.19899,-1.69568,-1.4092,-1.21514,-1.82175,-0.960715,-1.45163,-1.24721,-1.04079,-1.48441,0.00856436,-0.0229613,-0.0961213,-0.0122294,0.00837376,0.0127547,-0.125873,0.0403993,0.0113274,-0.0230431,0.00343006,0.0269143,-0.0681568,-0.122504,-0.173986,0.0903181,-0.091083,0.0226124,-0.0731153,0.00883338,0.0789483,-0.000643253,-0.0150093,0.0125692,0.027626,0.0208346,-0.00020724,0.0127643,-0.0171327,0.323989,19.3747,0.497493,-0.0361696,-0.116539,0.00916639,0.0170377,-0.00606034,0.122184,-0.0513881,0.130167,-0.566009,-2.60557,0.327206,-1.10484,0.397931,-0.0655753,0.127241,0.216909,0.0138757,-0.0120511,0.0718369,0.142828,0.0676857,-0.0259318,0.157607,-0.194404,0.00566239,0.0118197,-0.69556,-0.00228254
2728.41,0.952701,0.333935,4,15,0,-2679.16,-1.51689,-1.70096,-1.37255,-1.429,-1.58871,-1.14211,-1.66423,-1.37977,-1.75938,-1.31485,-1.31843,-1.10372,-1.33308,-1.39792,-1.81254,-1.92164,-1.42351,-1.63377,-1.22201,-1.9708,-1.18112,-1.12174,-1.34332,-1.71172,-1.46414,-1.58401,-1.28783,-1.59007,-1.58109,-1.223,-1.85689,-1.64622,-1.30085,-1.84053,-0.824276,-1.53203,-1.69161,-1.38284,-1.20336,-1.49176,-2.12238,-1.18514,-1.81633,-1.68739,-1.27725,-1.38351,-1.99892,-0.929469,-1.56756,-1.4705,-1.26457,-1.137,0.0216873,0.109003,-0.0266282,-0.0818574,0.0309002,0.0160158,-0.152159,0.0247896,0.0142802,-0.00896479,-0.000154377,0.0243099,-0.0609188,-0.164364,-0.132942,0.104277,-0.0685222,0.0432534,-0.0410636,0.00922255,0.0528687,-0.0322181,-0.0149621,0.0235612,0.01609,0.0163042,0.00515618,0.0314699,-0.00493765,0.234545,17.7287,0.251081,-0.0154528,0.00425964,-0.00641999,-0.068236,0.00365236,0.104585,-0.0122707,0.130879,-0.824034,-1.74207,0.483432,-0.91201,0.588984,-0.0279826,0.091805,0.144527,-0.0450061,0.0253714,0.14849,0.135439,0.108739,0.0525019,0.482637,-0.0560274,-0.0152808,0.0678311,-0.113931,-0.0152781
2726.08,0.771001,0.333935,4,15,0,-2672.55,-1.73018,-1.61794,-1.36246,-1.41155,-1.45906,-1.30778,-1.68336,-1.47376,-1.94351,-1.84725,-1.4871,-1.22721,-1.24759,-1.21245,-1.63135,-1.6295,-1.43373,-1.6925,-1.11458,-1.87222,-1.21956,-1.55492,-1.53458,-1.59629,-1.4838,-1.56667,-1.20087,-1.68921,-1.56367,-1.21114,-1.6879,-1.76125,-1.47993,-1.86082,-0.788105,-1.58242,-1.69273,-1.34609,-1.21699,-1.38859,-2.18733,-1.07939,-1.79116,-1.58673,-1.4285,-1.48943,-2.11458,-1.02264,-1.48758,-1.38099,-0.942494,-1.51157,-0.0247446,-0.0331643,-0.106072,-0.0260072,0.00361232,0.0160109,-0.108315,0.0401501,0.0100024,0.000968919,-0.00170966,0.0356214,-0.06053,-0.134575,-0.162367,0.0860771,-0.0324867,0.0122105,-0.0594043,0.0123791,0.0409353,-0.00516556,-0.0173358,0.0265063,-0.00956122,0.00223067,-0.00606032,0.00851458,-0.00624351,0.247421,18.9871,0.429096,-0.0324859,-0.0939212,0.0103573,-0.0494134,0.00239374,0.0699549,0.0493111,0.108952,-0.663894,-2.16991,0.546793,-0.456646,0.228807,-0.060001,0.0821866,0.11216,-0.0221429,-0.0503851,0.0789983,-0.0649855,-0.0111047,-0.0371842,0.118209,-0.070845,-0.0162923,0.00885136,-0.755007,-0.00485407
