# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/vi_beta_sens_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_sens_pdw2_upload_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,gamma.1,gamma.2,gamma.3,gamma.4
# Adaptation terminated
# Step size = 0.320443
# Diagonal elements of inverse mass matrix:
# 0.00304468, 0.00252399, 0.00170617, 0.00298025, 0.00306764, 0.00493719, 0.00469958, 0.00128317, 0.00530356, 0.00516338, 0.0116744, 0.00201847, 0.00247581, 0.00940441, 0.00257498, 0.00483815, 0.00512481, 0.0056241, 0.00419407, 0.00479709, 0.00815807, 0.00728767, 0.00421338, 0.00375299, 0.00313111, 0.00610288, 0.00356292, 0.0101902, 0.00547437, 0.00976677, 0.0112086, 0.00432763, 0.00653374, 0.00181454, 0.0020149, 0.0104334, 0.00215512, 0.00404508, 0.00629529, 0.00251162, 0.0145371, 0.00434509, 0.0109868, 0.00367664, 0.00169329, 0.00818851, 0.0192646, 0.00312599, 0.00355597, 0.00636261, 0.00324113, 0.0157837, 0.000727714, 0.000539135, 0.000688887, 0.000683181, 0.000147151, 0.00012918, 0.000105993, 0.000112686, 0.000110111, 0.0001263, 0.000106472, 0.000118413, 0.000140733, 0.000104647, 0.000154483, 0.000106606, 0.000100812, 0.000117657, 0.000120156, 9.60136e-05, 0.000118735, 0.000100305, 0.000114517, 0.00011865, 9.87647e-05, 0.000119939, 9.23068e-05, 0.00010194, 0.0231895, 0.000315065
5606.2,0.719102,0.320443,4,15,0,-5569.33,-1.71065,-1.57181,-1.53453,-1.55723,-1.5536,-1.60068,-1.4673,-1.50214,-1.90388,-1.76081,-1.5563,-1.41891,-1.53557,-1.5237,-1.6782,-1.70773,-1.60608,-1.63618,-1.50382,-1.58114,-1.68505,-1.61281,-1.66426,-1.78595,-1.63308,-1.57864,-1.36434,-1.64391,-1.2333,-1.47654,-1.90864,-1.50512,-1.50656,-1.76378,-1.20156,-1.34601,-1.73893,-1.46135,-1.49948,-1.65013,-1.56961,-1.76042,-1.64032,-1.59015,-1.40379,-1.53937,-1.89411,-1.47107,-1.58229,-1.44673,-1.52958,-1.10564,-0.0257311,0.0872717,-0.0625856,-0.00279566,-0.0472736,0.0346247,0.113515,-0.120979,-0.1319,-0.0360531,-0.0107881,-0.116883,-0.0994682,-0.07961,0.111791,0.147802,0.0856118,-0.000780915,0.0220928,0.0735314,-0.0467015,0.00273017,0.0468656,0.0189325,0.0019936,0.0120872,-0.00889932,-0.0268007,0.14354,8.12954,-0.167783,0.0153314,-0.00552525,-0.0167574,-0.499981,-0.375343,-0.263187,-0.03905,-0.66006,-0.358503,0.878485,0.603658,0.736197,0.00505966,0.144449,0.199672,-0.0858333,0.0446035,0.199018,0.0989437,-0.00995368,0.0163806,-0.206245,-0.353644,-0.00811499,0.0656597,-0.46098,-0.000521298
5611.47,0.844535,0.320443,4,15,0,-5560.55,-1.90915,-1.57752,-1.50424,-1.4599,-1.62841,-1.46734,-1.47877,-1.4573,-1.82414,-1.7934,-1.5226,-1.29772,-1.60056,-1.49816,-1.61985,-1.69684,-1.66724,-1.63078,-1.44645,-1.53042,-1.77418,-1.44901,-1.73962,-1.70655,-1.53899,-1.43399,-1.42828,-1.41755,-1.50487,-1.2502,-1.94891,-1.66617,-1.53228,-1.82062,-1.22228,-1.59645,-1.86135,-1.57239,-1.53749,-1.54846,-2.03852,-1.73409,-1.67083,-1.54038,-1.43384,-1.55313,-2.26471,-1.3198,-1.47057,-1.44405,-1.55168,-1.18503,-0.000426564,0.0636174,-0.031938,-0.0249101,-0.0540088,0.0364697,0.105036,-0.109128,-0.145858,-0.0558304,0.0122282,-0.132565,-0.107045,-0.0839165,0.12666,0.156756,0.0425756,0.0114823,0.0115336,0.0856843,-0.0300612,0.00867431,0.0205328,0.00241501,0.013808,0.00203025,0.0024158,-0.00119138,0.149101,8.11457,-0.132942,0.0115731,-0.104084,0.00644714,-0.568098,-0.434528,-0.177431,-0.0605695,-0.719011,-0.353342,1.05867,0.753635,0.400017,0.0196975,0.13835,0.234282,-0.0439344,0.0624358,0.110071,0.0387347,0.0785968,0.0128005,0.0403325,-0.0157206,-0.00576744,0.0444602,-0.211913,-0.0046449
5617.89,0.940868,0.320443,4,15,0,-5574.51,-1.69753,-1.63652,-1.47038,-1.44093,-1.5804,-1.44611,-1.5316,-1.45162,-1.76425,-1.76493,-1.43985,-1.40251,-1.56739,-1.36796,-1.66276,-1.71693,-1.62632,-1.73587,-1.55181,-1.61277,-1.85429,-1.60732,-1.79632,-1.69782,-1.60597,-1.45149,-1.35934,-1.52282,-1.41555,-1.25327,-1.96814,-1.50932,-1.28261,-1.73584,-1.23826,-1.38127,-1.71156,-1.32064,-1.56576,-1.72723,-1.69026,-1.79408,-1.78193,-1.65021,-1.41248,-1.4211,-1.72955,-1.49232,-1.50231,-1.63589,-1.63096,-1.12525,-0.0268526,0.0974629,-0.0185972,0.0221774,-0.0483484,0.0332967,0.132741,-0.116595,-0.165943,-0.0706665,0.012886,-0.120259,-0.0680197,-0.0771729,0.136227,0.154701,0.0760589,0.00984776,0.00788369,0.063158,-0.0219487,0.0058845,0.0537372,0.0198739,0.0163837,0.0070077,0.00437222,-0.0324932,0.119618,8.19724,-0.0990341,0.00946097,-0.0570887,0.0194562,-0.622294,-0.548168,-0.196183,-0.0518628,-0.548922,-0.259501,1.06158,0.678134,0.658034,0.0173851,0.10043,0.170896,-0.0132902,0.0683719,0.238355,0.114809,0.0565658,-0.0102404,0.0169034,-0.42876,-0.00218136,0.0593825,-0.159837,0.00413536
5613.91,0.819306,0.320443,4,15,0,-5577.43,-1.85531,-1.58964,-1.45497,-1.57564,-1.53255,-1.58203,-1.53678,-1.44701,-1.91041,-1.85131,-1.35263,-1.31742,-1.49197,-1.49494,-1.61412,-1.71786,-1.62834,-1.6722,-1.68084,-1.64736,-1.92928,-1.56118,-1.80009,-1.67687,-1.61832,-1.48073,-1.47042,-1.72566,-1.39822,-1.43255,-1.83979,-1.5058,-1.59977,-1.73675,-1.2068,-1.36587,-1.70752,-1.41636,-1.5665,-1.63875,-1.86277,-1.67038,-1.78272,-1.54816,-1.39166,-1.38751,-2.05124,-1.3867,-1.47252,-1.55678,-1.56143,-1.36649,0.00215554,0.0631821,-0.0131324,-0.0597932,-0.0771957,0.0484888,0.12171,-0.116247,-0.15275,-0.0426876,0.00681762,-0.118586,-0.0675973,-0.0712173,0.118121,0.170136,0.0575479,-0.00147346,0.00792399,0.0825976,-0.0205848,-0.00840074,0.0367186,0.0149512,-0.00372364,0.0122885,0.0026848,-0.00828829,0.156673,8.10569,-0.276378,0.0231519,-0.0523875,0.0206761,-0.552631,-0.377946,-0.2185,-0.0510534,-0.513763,-0.254284,0.973699,0.798126,0.512257,0.00967727,0.127571,0.22501,-0.0213566,0.0205066,0.179557,0.105803,0.00175528,0.0627591,0.0319469,-0.109367,-0.0185967,0.0395762,-0.0379094,-0.0111494
5609.03,0.99153,0.320443,4,15,0,-5577.62,-1.73318,-1.62001,-1.4577,-1.41551,-1.5706,-1.42516,-1.42482,-1.45338,-1.84239,-1.75466,-1.40661,-1.41771,-1.57089,-1.19685,-1.65361,-1.6075,-1.61741,-1.68021,-1.46819,-1.58316,-1.8169,-1.65811,-1.83044,-1.6961,-1.58366,-1.48874,-1.39352,-1.45917,-1.4331,-1.40858,-2.00805,-1.5691,-1.33511,-1.7338,-1.26509,-1.51631,-1.79256,-1.41873,-1.55004,-1.64951,-1.8319,-1.79118,-1.67954,-1.74136,-1.41431,-1.397,-1.81934,-1.43995,-1.55232,-1.48888,-1.68477,-0.949799,-0.0090944,0.117257,-0.0309827,0.0414891,-0.0571762,0.0307434,0.125296,-0.111399,-0.154463,-0.0667793,0.0104638,-0.113026,-0.0551088,-0.102505,0.128241,0.167085,0.0682479,0.0204004,0.00951778,0.0629147,-0.0213551,0.00585776,0.0631745,0.0162407,0.0120115,-0.0121976,-0.00632296,0.000688513,0.115798,8.07521,-0.154467,0.0132412,-0.0658215,0.0541385,-0.604284,-0.535961,-0.197117,-0.0533279,-0.501406,-0.502065,1.01803,0.770312,0.600272,0.0256757,0.104031,0.171647,-0.0153886,0.0621466,0.264202,0.0792334,0.0263287,-0.0795461,-0.110056,0.00908517,0.0154888,0.073579,-0.270798,0.00773634
5606.1,0.996236,0.320443,4,15,0,-5572.74,-1.75371,-1.6509,-1.4758,-1.40897,-1.55185,-1.50023,-1.45928,-1.48748,-1.71521,-1.79222,-1.42518,-1.32768,-1.57115,-1.51062,-1.73413,-1.70048,-1.61684,-1.77419,-1.52102,-1.65406,-1.62592,-1.44535,-1.82267,-1.69108,-1.63745,-1.39251,-1.47696,-1.44874,-1.32838,-1.02102,-1.81442,-1.69116,-1.49993,-1.73168,-1.28379,-1.29223,-1.7243,-1.49695,-1.45591,-1.65911,-1.77418,-1.72038,-1.52485,-1.55329,-1.47608,-1.48675,-1.63816,-1.31388,-1.47558,-1.52428,-1.5729,-1.06426,-0.0871277,0.0350362,-0.0250259,0.0428362,-0.0454772,0.0273879,0.126672,-0.110564,-0.154899,-0.059062,-0.00943171,-0.132837,-0.100852,-0.0813141,0.124809,0.159059,0.066686,0.0219894,0.00996091,0.0806818,-0.0259434,0.00644552,0.0197094,-0.00200206,0.00631746,0.0262559,0.0129866,-0.0263459,0.114736,8.29335,-0.0760002,0.00696851,-0.0207677,0.0138849,-0.619338,-0.487638,-0.255124,-0.0627678,-0.711729,-0.31917,1.01997,0.712136,0.592983,0.0298916,0.127978,0.218383,-0.0270552,0.0679486,0.121802,0.034098,0.0722378,0.126609,0.179944,-0.347643,-0.0269154,0.0258629,-0.227997,0.00798753
