# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/vi_beta_full_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_full_pdw2_download_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,gamma.1,gamma.2,gamma.3,gamma.4
# Adaptation terminated
# Step size = 0.340788
# Diagonal elements of inverse mass matrix:
# 0.011623, 0.00741578, 0.00480905, 0.00859781, 0.00387269, 0.00525874, 0.00548887, 0.0021412, 0.00777886, 0.00962407, 0.0277178, 0.00467167, 0.00384786, 0.0170785, 0.00276128, 0.0515687, 0.00627698, 0.00540396, 0.00522599, 0.010297, 0.0126088, 0.00892566, 0.00758036, 0.00641854, 0.00849046, 0.0101619, 0.00520009, 0.0123323, 0.00981775, 0.0256062, 0.021414, 0.00566849, 0.00742135, 0.00419563, 0.00218899, 0.0167941, 0.00377582, 0.00600402, 0.00726602, 0.00659017, 0.0465603, 0.00721829, 0.0317459, 0.0101097, 0.00237142, 0.0211907, 0.0711636, 0.00355616, 0.00388533, 0.00943923, 0.00682219, 0.0140813, 0.00203241, 0.00158932, 0.00227335, 0.00229231, 0.000178116, 0.000136267, 0.000224508, 0.000178846, 0.000197728, 0.000233329, 0.000164371, 0.00021851, 0.00019187, 0.000162025, 0.000209019, 0.000124397, 0.000150033, 0.000142652, 0.00015214, 0.000128952, 0.000140148, 0.000138177, 0.000145082, 0.000137886, 0.000131701, 0.0186369, 0.000732504
2738.31,0.994325,0.340788,4,15,0,-2698.98,-1.78442,-1.46113,-1.34709,-1.37763,-1.55242,-1.16951,-1.65047,-1.39409,-1.96788,-1.49575,-1.39037,-1.14341,-1.3464,-1.14707,-1.64151,-1.61147,-1.31002,-1.57029,-1.22335,-1.79057,-1.58729,-1.00818,-1.48502,-1.92034,-1.45831,-1.66599,-1.48575,-1.69428,-1.4441,-1.50193,-1.65052,-1.67509,-1.36025,-1.92317,-0.802085,-1.60223,-1.72352,-1.33591,-1.30354,-1.70174,-1.9345,-1.11959,-1.76953,-1.59232,-1.27085,-1.4243,-2.53756,-1.02053,-1.48948,-1.48164,-1.07941,-1.41578,0.00155832,0.0941399,0.0101906,-0.082541,0.0255206,0.016208,0.0017887,0.0663885,-0.12262,-0.176076,-0.153976,0.109137,-0.0764931,0.0282031,-0.0737674,0.00625761,0.0538877,-0.00465654,-0.0089324,0.0214553,0.00919261,-0.00517754,-0.00632519,0.0238969,-0.0393944,0.213178,18.4388,0.421919,-0.0308071,0.133348,-0.0235448,0.0967515,-0.761149,-2.06621,0.533844,-0.948751,0.396403,-0.082613,0.0886869,0.148086,-0.0393133,-0.0620604,0.0195674,-0.0315269,-0.0981661,-0.0984026,0.276775,-0.445264,-0.0286291,0.0502903,0.157888,-0.0154057
2748.21,0.98102,0.340788,3,15,0,-2715.51,-1.61874,-1.61582,-1.36837,-1.50344,-1.47484,-1.3593,-1.52502,-1.37791,-1.90117,-1.51577,-1.35419,-1.22041,-1.32717,-1.31364,-1.73532,-1.81165,-1.46546,-1.5391,-1.24384,-1.7506,-1.39582,-1.42093,-1.5168,-1.71106,-1.62031,-1.48585,-1.34266,-1.64061,-1.67747,-1.07472,-1.87801,-1.54277,-1.36997,-1.89793,-0.872979,-1.52143,-1.66934,-1.2047,-1.39034,-1.4842,-1.79767,-1.26324,-2.05926,-1.81379,-1.36176,-1.52599,-1.66249,-1.00711,-1.5406,-1.33439,-1.22314,-1.26339,0.0330669,0.0547477,0.00651988,-0.0392138,0.0124137,0.0259376,-0.00396227,0.0686623,-0.0878071,-0.166283,-0.182251,0.105439,-0.0682016,0.0333407,-0.0566105,0.00937099,0.067738,-0.0223617,-0.00208731,0.0264702,0.0393987,0.0527192,0.00510844,0.0204617,0.00204768,0.211058,19.0082,0.18305,-0.0155816,0.106391,0.0192323,0.139976,-0.707478,-2.42969,0.427861,-0.916399,0.51173,-0.029338,0.111282,0.18577,0.0278029,0.117579,0.217975,0.299186,0.268654,0.0550833,0.326834,0.0231444,0.00327326,0.0290038,0.0873702,-0.00731899
2739.89,0.787416,0.340788,4,15,0,-2708.14,-1.88854,-1.63593,-1.33352,-1.24794,-1.56301,-1.22505,-1.68493,-1.42105,-2.00418,-1.49858,-1.46599,-1.26901,-1.42612,-1.11395,-1.67636,-1.6772,-1.32871,-1.7039,-1.18718,-1.85704,-1.81805,-1.16186,-1.55607,-1.95494,-1.55359,-1.76199,-1.37704,-1.79816,-1.45143,-1.21224,-1.66468,-1.6852,-1.39115,-1.84166,-0.830216,-1.65426,-1.76567,-1.38444,-1.27551,-1.66471,-1.9193,-1.11584,-1.80389,-1.58235,-1.32277,-1.38539,-2.2898,-0.967634,-1.41459,-1.39682,-1.02827,-1.38396,-0.0297472,0.0890436,-0.0719243,-0.111674,0.0106741,0.0216925,-0.0258079,0.0802783,-0.132871,-0.17811,-0.174533,0.11075,-0.0729605,0.0208025,-0.0742889,0.0218593,0.056328,0.0107436,-0.0199939,0.0222129,0.0128053,-0.0186513,-0.0022939,0.0121496,-0.0324759,0.236322,18.7982,0.425174,-0.0323511,0.050429,0.00965568,0.0887037,-0.772154,-2.39922,0.571604,-0.88879,0.311292,-0.0832235,0.12444,0.154078,-0.00731102,-0.096378,0.0194441,-0.0175271,-0.143407,-0.0740757,0.109462,-0.367066,-0.050501,0.0686051,-0.417564,-0.0208432
2729.26,0.735046,0.340788,4,15,0,-2695.23,-1.66386,-1.62883,-1.34545,-1.30686,-1.39307,-1.32759,-1.58033,-1.2916,-1.87664,-1.6401,-1.80464,-1.16812,-1.30931,-1.08846,-1.71011,-1.63892,-1.47835,-1.58489,-1.20136,-1.86544,-1.49313,-1.1655,-1.48695,-1.7146,-1.6944,-1.68063,-1.43502,-1.60528,-1.58321,-1.23231,-1.69283,-1.61482,-1.29805,-1.9025,-0.956318,-1.64797,-1.62439,-1.23174,-1.36153,-1.5569,-1.65563,-1.1665,-2.12758,-1.76139,-1.38013,-1.26819,-2.18823,-1.03849,-1.49605,-1.3945,-0.929518,-1.37292,-0.0246617,0.0232585,-0.0606904,-0.168898,-0.0117216,0.0214955,0.0203956,0.0762416,-0.093048,-0.173653,-0.16405,0.12962,-0.0673565,0.0233916,-0.0599532,0.0117394,0.0607333,-0.00632271,-0.0079338,0.00737937,0.0256123,0.0387661,-0.00885551,0.0160426,-0.00221991,0.291569,18.338,0.216342,-0.0200118,0.183965,0.0294977,0.129906,-0.779167,-2.00259,0.674984,-0.860053,0.3899,-0.0462847,0.105727,0.166597,0.0153203,0.0272788,0.0797382,0.164065,0.156465,-0.0342602,0.246642,-0.025091,-0.0709708,0.0300151,-0.277403,-0.0315237
2730.78,0.983618,0.340788,4,15,0,-2694.6,-1.86206,-1.5609,-1.37189,-1.55163,-1.62605,-1.21464,-1.58827,-1.51543,-1.9695,-1.47802,-0.981478,-1.27508,-1.35136,-1.29745,-1.6795,-2.02126,-1.43854,-1.76034,-1.15071,-1.64815,-1.63009,-1.33726,-1.57369,-1.82635,-1.46025,-1.62745,-1.34279,-1.72884,-1.5526,-1.12849,-1.74701,-1.68775,-1.36954,-1.91046,-0.701682,-1.55977,-1.74788,-1.32707,-1.24254,-1.52433,-2.17604,-1.13242,-1.9814,-1.52433,-1.30826,-1.55436,-2.24719,-0.951792,-1.43863,-1.23885,-1.27829,-1.3484,0.0343146,0.102389,-0.0363708,-0.0411851,0.0387022,0.0135478,-0.0121184,0.0710697,-0.116743,-0.160709,-0.17895,0.0830346,-0.0586896,0.0145961,-0.0714915,0.0142682,0.0607459,-0.0132855,-0.0134936,0.0309635,0.0282731,-0.00426149,0.027492,0.0223144,-0.0300194,0.211984,18.9475,0.461593,-0.0319294,0.0696007,-0.0063849,0.100345,-0.642736,-2.54415,0.382161,-0.763353,0.264036,-0.0593919,0.115317,0.164966,0.00100743,0.0216173,0.157745,0.169629,0.0158174,0.101869,0.275438,-0.339301,0.00682785,0.0662207,-0.226497,-0.00768692
2736.71,0.979548,0.340788,4,15,0,-2696.29,-1.58186,-1.59686,-1.33187,-1.36449,-1.4769,-1.34059,-1.59561,-1.35134,-1.87274,-1.52745,-1.72995,-1.30073,-1.29731,-1.18622,-1.74,-1.7706,-1.38726,-1.67568,-1.1596,-1.82158,-1.65476,-1.19244,-1.64211,-1.67532,-1.65044,-1.33737,-1.35072,-1.58393,-1.45758,-1.44075,-1.70181,-1.68656,-1.3213,-1.89181,-0.876157,-1.47435,-1.70303,-1.29361,-1.46717,-1.59075,-1.7037,-1.14677,-1.87737,-1.81413,-1.36609,-1.49663,-1.77583,-1.07874,-1.51411,-1.46489,-1.02011,-1.2497,-0.0042951,0.0394706,0.0920675,-0.0403036,0.0139269,0.0398153,-0.0204974,0.049809,-0.0767106,-0.170524,-0.14561,0.107353,-0.0634702,0.00988555,-0.0490223,0.00672344,0.0641191,-0.00802303,-0.0254346,0.0158728,0.0169627,0.0210044,-0.0171348,0.0159279,-0.0228138,0.250924,19.304,-0.0659655,0.00205656,0.0465297,-0.0120253,0.120075,-0.787698,-1.84754,0.594864,-0.765174,0.254959,-0.0547116,0.100631,0.17582,-0.0420988,-0.0873829,0.0317864,0.0368042,0.0129974,-0.126433,0.193124,-0.257858,-0.0223113,-0.00111913,0.718434,-0.00752239
