# 0.00341437, 0.00213526, 0.00189431, 0.00279884, 0.00335219, 0.00411103, 0.00507198, 0.00124526, 0.00493998, 0.0052179, 0.0101793, 0.00204591, 0.00274927, 0.0110554, 0.002557, 0.00423333, 0.0054888, 0.00538912, 0.00431126, 0.00465037, 0.00906317, 0.00760382, 0.00483306, 0.0037635, 0.00333679, 0.00791048, 0.00407349, 0.00912882, 0.00675739, 0.0106867, 0.0129295, 0.00444292, 0.00723708, 0.00228268, 0.0027267, 0.0109356, 0.0023188, 0.00412036, 0.00703413, 0.00262745, 0.0132349, 0.00404434, 0.0107482, 0.00387683, 0.00192091, 0.00710177, 0.0184057, 0.00302914, 0.00338533, 0.00619194, 0.00356139, 0.0162495, 0.000654744, 0.000580472, 0.000746948, 0.000709766, 0.000137294, 0.000117192, 0.000137438, 0.000130456, 0.00012718, 0.000124809, 0.000117391, 0.000103699, 0.00013305, 0.000117708, 0.000115445, 0.00011509, 0.000166234, 0.000125358, 0.000111645, 0.000104488, 0.000113922, 0.000147479, 9.33124e-05, 0.000110987, 0.000127911, 0.000100403, 9.4828e-05, 0.000117367, 0.000101771, 0.000107691, 0.000101614, 0.000112811, 0.0245293, 0.000318296
5617.47,0.894837,0.336272,4,15,0,-5569.12,-1.81745,-1.64332,-1.44486,-1.51025,-1.51862,-1.45505,-1.4528,-1.4294,-1.9107,-1.74729,-1.42418,-1.39079,-1.56427,-1.58767,-1.69684,-1.80177,-1.50189,-1.7333,-1.4987,-1.51022,-1.96364,-1.40974,-1.76952,-1.7756,-1.53854,-1.50768,-1.34857,-1.4956,-1.29429,-1.16751,-1.97703,-1.46251,-1.39313,-1.7989,-1.15179,-1.49596,-1.75849,-1.49512,-1.52545,-1.72615,-1.94007,-1.756,-1.64551,-1.51596,-1.40397,-1.65077,-2.01912,-1.27911,-1.4231,-1.41103,-1.74066,-1.33372,-0.00242919,0.101377,-0.0173346,-0.0580168,0.00436551,0.0065925,-0.0734505,0.0399805,0.0375738,-0.00720944,0.125681,-0.0813414,-0.148268,-0.0586039,0.0120227,-0.131528,-0.0862442,-0.0903096,0.12336,0.148651,0.0688816,0.0195691,0.000959597,0.0765516,-0.0320021,0.00174679,0.0296961,0.00960606,0.0116413,-0.00365248,0.00723812,-0.0171896,0.159278,8.12129,0.0637917,-0.00503306,-0.187114,0.0164727,0.0577459,-0.0033909,-0.013523,0.114772,-0.616735,-0.545957,-0.180568,-0.0680097,-0.697766,-0.410632,1.01433,0.65006,0.616447,0.0192172,0.108265,0.211824,-0.0599857,0.0289673,0.125209,0.0456431,0.0312934,-0.0448795,0.0955735,-0.227034,-0.0191299,0.062099,-0.0708124,-0.0108182
5622.8,1,0.336272,4,15,0,-5587.43,-1.81726,-1.56726,-1.43813,-1.41972,-1.65007,-1.51895,-1.46598,-1.47604,-1.75417,-1.75241,-1.33097,-1.24758,-1.55726,-1.42399,-1.65017,-1.7235,-1.71257,-1.70884,-1.48196,-1.61013,-1.81256,-1.54397,-1.68543,-1.69502,-1.55619,-1.3676,-1.40874,-1.61276,-1.4523,-1.20372,-1.95877,-1.55171,-1.4323,-1.75067,-1.25667,-1.43052,-1.75711,-1.37213,-1.59593,-1.68633,-1.90592,-1.64268,-1.74933,-1.6133,-1.42877,-1.26322,-2.27326,-1.3935,-1.4665,-1.69125,-1.51491,-1.09394,0.00694279,0.0887625,-0.0142899,-0.00896952,0.0224174,-0.0293055,-0.0881421,0.0422125,0.0444392,0.0163404,0.123668,-0.11105,-0.161946,-0.0648444,0.00611038,-0.120685,-0.0743853,-0.0917258,0.125289,0.181039,0.0514407,-0.000436621,0.00658138,0.0798764,-0.0323436,0.00438871,0.0370248,0.00894519,0.00848202,-0.00140347,0.000172548,-0.00897594,0.124481,8.30474,0.654107,-0.0431459,-0.193323,0.0148843,-0.00926704,0.00507176,-0.0849711,0.0396944,-0.611741,-0.464413,-0.223072,-0.053677,-0.598809,-0.417103,1.06053,0.873924,0.465568,0.00534819,0.124993,0.221165,-0.0517035,0.0479575,0.162068,0.0489172,0.0267893,-0.0242696,-0.0136152,-0.118551,0.00336623,0.0536879,-0.0969769,-0.00167252
5617.53,0.894976,0.336272,4,15,0,-5573.17,-1.93071,-1.65921,-1.49827,-1.34692,-1.56381,-1.42501,-1.56941,-1.48475,-1.77754,-1.83198,-1.48983,-1.40703,-1.53126,-1.2508,-1.65965,-1.70098,-1.54832,-1.67356,-1.51045,-1.6341,-1.84851,-1.47909,-1.80115,-1.77679,-1.52395,-1.66596,-1.39693,-1.41064,-1.21918,-1.17815,-2.10969,-1.65157,-1.32351,-1.81116,-1.18405,-1.3455,-1.71838,-1.46467,-1.53166,-1.73058,-1.78056,-1.82379,-1.60604,-1.50142,-1.50603,-1.48422,-1.96458,-1.37495,-1.389,-1.35265,-1.5711,-1.26274,-0.0429465,0.0859709,-0.0923924,-0.0410193,-0.00388133,-0.00139939,-0.0616176,0.0532409,0.0226195,-0.0122128,0.131218,-0.100158,-0.150835,-0.044153,-0.00816874,-0.111075,-0.0675959,-0.0821391,0.116138,0.143019,0.0527592,0.0253873,0.0196415,0.065564,-0.0242274,-0.00321818,0.0296225,0.0173388,0.00923559,0.0081205,0.0155174,-0.0180899,0.130405,8.13763,0.27344,-0.0203829,-0.354904,0.0340939,0.0524467,-0.00447463,0.0133961,0.0419882,-0.595358,-0.434799,-0.223373,-0.0562723,-0.586788,-0.359861,0.958572,0.660674,0.477503,0.0307706,0.131776,0.180684,-0.0247201,0.0415576,0.158822,0.125198,0.0566618,0.0343779,0.239705,-0.238925,-0.0292164,0.0732846,-0.643875,-0.00764874
5622.45,0.936885,0.336272,4,15,0,-5580.79,-1.72688,-1.58077,-1.47233,-1.59793,-1.55528,-1.5295,-1.4109,-1.4043,-1.83684,-1.68869,-1.47767,-1.32991,-1.53531,-1.72614,-1.59334,-1.72293,-1.59021,-1.70158,-1.42377,-1.47059,-1.80663,-1.48912,-1.65737,-1.68731,-1.57508,-1.31075,-1.3908,-1.55389,-1.58076,-1.48749,-1.80713,-1.51909,-1.62378,-1.747,-1.30333,-1.3909,-1.79726,-1.34479,-1.59658,-1.67614,-1.75842,-1.64967,-1.63944,-1.58353,-1.36412,-1.47723,-1.93746,-1.34446,-1.6262,-1.61922,-1.57275,-1.27638,0.0163965,0.0888528,0.0216923,-0.0209987,0.0206623,-0.0100859,-0.0817653,0.0509559,0.0521644,0.0135192,0.130842,-0.12339,-0.166667,-0.0615693,0.0214387,-0.130259,-0.0849813,-0.0868676,0.126821,0.170297,0.0630593,-0.0283051,-0.00107341,0.0751485,-0.0362732,0.00960981,0.0301386,0.0049859,0.00852947,-0.0159173,-0.0039864,-0.019501,0.0944027,8.11984,0.501276,-0.0333953,-0.22647,0.0196317,0.0214119,0.00281652,-0.100263,0.0168445,-0.607512,-0.475529,-0.185084,-0.0519836,-0.625028,-0.388481,1.06002,0.781933,0.547049,-0.0301387,0.102287,0.209055,-0.0910477,0.0162866,0.0811799,-0.0314502,-0.0326643,-0.136017,-0.106384,-0.257563,0.00141317,0.0442756,0.181601,-0.00391557
5617.13,0.959957,0.336272,4,15,0,-5576.34,-1.82328,-1.65076,-1.39758,-1.57577,-1.4556,-1.58667,-1.49697,-1.46571,-1.82044,-1.748,-1.4496,-1.44286,-1.45472,-1.37127,-1.62703,-1.73808,-1.60485,-1.62766,-1.52722,-1.5682,-1.81325,-1.54502,-1.80885,-1.7796,-1.68573,-1.61073,-1.42301,-1.59271,-1.25616,-1.43944,-1.99191,-1.54161,-1.3627,-1.69406,-1.18321,-1.51798,-1.7654,-1.45527,-1.72602,-1.77211,-1.90084,-1.65544,-1.63317,-1.45257,-1.45181,-1.79857,-1.80084,-1.35774,-1.52849,-1.41148,-1.56692,-1.29642,-0.0234822,0.081965,-0.0169432,0.00986385,-0.00274557,-0.025868,-0.0531381,0.0390153,0.0504063,0.00561931,0.0970732,-0.108178,-0.150764,-0.0564974,0.0088785,-0.1162,-0.0929352,-0.0805837,0.111339,0.148597,0.0672146,0.0118363,0.0251853,0.0746329,-0.0182413,0.00439932,0.0515115,0.0164632,0.00128249,-0.0138979,-0.0011407,-0.027463,0.113588,8.00979,0.567151,-0.0418096,-0.18829,0.0181847,0.0231426,0.00128673,-0.0970912,0.0427677,-0.597998,-0.471412,-0.185897,-0.0568105,-0.687997,-0.358055,0.908114,0.6641,0.584825,0.00383612,0.15726,0.208927,-0.0380495,0.0141486,0.169215,0.023708,-0.0756189,-0.134697,-0.0710427,-0.362722,-0.00546262,0.0503813,-0.135348,0.00183928
5611.93,0.731944,0.336272,4,15,0,-5568.09,-1.74326,-1.52946,-1.43355,-1.36397,-1.61672,-1.40033,-1.46769,-1.50732,-1.83243,-1.90555,-1.46964,-1.2675,-1.53605,-1.50771,-1.64183,-1.65858,-1.56482,-1.64851,-1.33549,-1.50415,-1.75562,-1.53326,-1.74122,-1.64819,-1.47772,-1.31552,-1.32781,-1.3671,-1.35772,-1.3191,-1.94399,-1.58798,-1.58728,-1.78443,-1.21832,-1.17177,-1.7706,-1.38118,-1.53198,-1.61401,-1.87859,-1.78413,-1.41328,-1.5929,-1.43149,-1.26696,-1.90647,-1.37577,-1.42518,-1.56825,-1.49716,-0.890092,-0.060835,0.0592238,0.0229295,0.00329382,0.0192356,-0.00695144,-0.0765839,0.0444937,0.0195529,0.0174839,0.143103,-0.12022,-0.153238,-0.0527641,0.00461522,-0.122373,-0.0533797,-0.0953747,0.115264,0.162287,0.0428344,0.00352979,0.0026095,0.075773,-0.023544,-0.000595731,0.0319347,-0.00600463,0.014555,0.000779337,-0.00618429,-0.0133419,0.137946,8.05731,0.358449,-0.0238835,-0.238281,0.0216653,-0.0422603,0.00635802,-0.0369009,0.0102149,-0.604806,-0.464806,-0.205214,-0.0658322,-0.488228,-0.486817,0.978907,0.791081,0.396917,0.00555329,0.110807,0.210165,-0.0418129,0.0191984,0.130838,-0.0397928,0.0513121,-0.0255625,-0.133663,-0.176215,-0.030522,0.0270684,0.166635,0.000614189
5616.26,0.996483,0.336272,4,15,0,-5578.52,-1.71526,-1.58034,-1.44833,-1.46575,-1.64423,-1.44944,-1.54175,-1.44088,-1.82307,-1.78906,-1.39252,-1.36205,-1.58436,-1.38805,-1.64009,-1.57331,-1.51679,-1.67686,-1.51481,-1.56712,-1.76366,-1.49661,-1.69891,-1.7246,-1.53155,-1.56934,-1.34271,-1.42238,-1.29976,-1.21366,-1.78316,-1.44044,-1.48404,-1.7591,-1.17812,-1.37275,-1.69769,-1.505,-1.47514,-1.59212,-2.02819,-1.68734,-1.70862,-1.62757,-1.44636,-1.45753,-1.80475,-1.43113,-1.54424,-1.52808,-1.46505,-1.10713,-0.0542626,0.115502,-0.0422614,0.0511131,0.018163,-0.00263752,-0.0803327,0.0281205,0.0292804,-0.00282288,0.121474,-0.105597,-0.154566,-0.0565812,0.01813,-0.130004,-0.0552293,-0.0529766,0.121241,0.144966,0.0738895,0.0107202,0.00581937,0.0793588,-0.0294919,-0.00418884,0.0377982,0.0129628,0.0144285,0.00556381,0.00306243,-0.00834213,0.160715,7.86819,0.0812609,-0.00390208,-0.10471,0.00663595,0.0454023,-0.00280465,-0.0482417,0.0515851,-0.614939,-0.532014,-0.178407,-0.0690299,-0.531293,-0.0801245,0.969429,0.617844,0.658488,0.0202329,0.122537,0.219127,-0.0334256,0.0448729,0.194075,0.102727,0.0806406,0.0225214,0.038453,-0.11018,-0.00370452,0.0754983,-0.363935,0.0095309
5614.57,0.824616,0.336272,4,15,0,-5574.15,-1.78232,-1.58447,-1.57222,-1.43126,-1.56762,-1.49591,-1.57869,-1.50677,-1.72703,-1.65773,-1.78989,-1.41145,-1.51561,-1.46836,-1.60137,-1.77485,-1.68227,-1.66936,-1.48845,-1.51111,-1.80979,-1.63345,-1.66011,-1.74696,-1.62807,-1.3439,-1.40613,-1.6799,-1.39134,-1.35942,-2.00226,-1.64294,-1.40238,-1.73287,-1.32918,-1.4012,-1.77695,-1.44049,-1.64986,-1.7415,-1.79272,-1.81781,-1.61367,-1.51882,-1.42622,-1.42638,-2.08016,-1.30476,-1.46951,-1.51779,-1.61289,-1.2428,-0.0125679,0.053072,0.00723318,-0.0253106,0.0150233,-0.0221952,-0.0848431,0.0627552,0.0411319,0.00430585,0.123637,-0.12754,-0.151861,-0.0584412,-0.00249617,-0.106809,-0.0742472,-0.121173,0.123272,0.174082,0.0518939,0.00114336,0.0115723,0.0680721,-0.0227532,0.00126923,0.0323346,0.00918434,0.0122871,-0.0158688,0.00317279,-0.0192237,0.102321,8.25354,0.781487,-0.052318,-0.450672,0.0402498,0.0182005,0.00150923,-0.0841952,0.0015946,-0.580321,-0.450113,-0.229137,-0.0415695,-0.603839,-0.69447,1.04207,0.836245,0.461934,-0.00306924,0.11848,0.189715,-0.0536558,0.00255339,0.104511,0.00613907,-0.00509375,-0.12747,0.020207,-0.2539,-0.0151094,0.0281083,0.0787425,-0.00471959
5613.58,0.951979,0.336272,4,15,0,-5566.21,-1.8772,-1.65331,-1.47486,-1.5379,-1.69359,-1.36365,-1.55797,-1.34885,-1.85917,-1.80679,-1.42645,-1.37664,-1.57642,-1.42835,-1.67685,-1.75141,-1.62993,-1.65355,-1.49501,-1.60061,-1.91716,-1.48176,-1.91533,-1.67798,-1.62772,-1.64616,-1.37778,-1.45433,-1.39627,-1.31621,-1.90801,-1.438,-1.46416,-1.79945,-1.07729,-1.56624,-1.77391,-1.44649,-1.58689,-1.66015,-2.18716,-1.6751,-1.84244,-1.55317,-1.44075,-1.53191,-2.17084,-1.46602,-1.5264,-1.57074,-1.55951,-1.16187,0.00415391,0.138477,-0.000807033,-0.014682,0.0151632,0.00375322,-0.0664038,0.0480668,0.0342729,0.00650688,0.101367,-0.0987525,-0.164055,-0.0580239,0.0105006,-0.149453,-0.090639,-0.0762483,0.124422,0.151098,0.065028,0.0119472,-0.00338178,0.0794514,-0.0345327,0.00216969,0.0343083,0.00878559,0.0107247,0.0156363,0.0143301,-0.00906509,0.183647,8.12568,0.215976,-0.0161144,-0.174687,0.0178239,0.0123618,0.00102089,-0.0944581,0.0670119,-0.667882,-0.54061,-0.198696,-0.0811647,-0.693464,-0.279382,1.01172,0.672781,0.587089,0.0263189,0.10359,0.218173,-0.0315889,0.0814516,0.201431,0.107144,0.0978909,0.0949506,0.235541,-0.119729,8.25081e-05,0.0780373,0.00860565,-0.0027377
5610.54,0.91466,0.336272,4,15,0,-5574.42,-1.76547,-1.64422,-1.46875,-1.61785,-1.50163,-1.5927,-1.49369,-1.52321,-1.77466,-1.67305,-1.54522,-1.41712,-1.47688,-1.54231,-1.57351,-1.71093,-1.61924,-1.58838,-1.50169,-1.44485,-1.77566,-1.52857,-1.64948,-1.76189,-1.54309,-1.52554,-1.37525,-1.48994,-1.44364,-1.32325,-1.96873,-1.6584,-1.52418,-1.70795,-1.41728,-1.46584,-1.82231,-1.37713,-1.68003,-1.76064,-1.66393,-1.76048,-1.64661,-1.65911,-1.50352,-1.45334,-1.85282,-1.33188,-1.4616,-1.47342,-1.4973,-1.41386,-0.0134284,0.0944944,-0.0458845,-0.0020916,0.00921687,-0.0250259,-0.103023,0.0402467,0.0497549,0.0014937,0.136025,-0.110991,-0.157657,-0.0603083,0.0015491,-0.115776,-0.0667794,-0.0867271,0.115879,0.149986,0.062111,-0.0101968,0.012557,0.0657881,-0.0322055,0.00488445,0.0334393,0.00936621,0.00909572,-0.00172134,-0.0142603,-0.0352035,0.122908,8.11545,0.56032,-0.035929,-0.237589,0.0161452,0.0524148,-0.000883802,-0.0312945,0.00972887,-0.599483,-0.484382,-0.218763,-0.0505859,-0.538319,-0.422289,0.959554,0.676147,0.535155,-0.0150643,0.118225,0.183181,-0.0772672,0.0103554,0.10237,-0.000858554,-0.0275204,-0.0882815,-0.316447,-0.464956,-0.00241389,0.0652512,-0.337925,-0.000390014
5622.11,0.980837,0.336272,4,15,0,-5571.95,-1.82077,-1.60338,-1.46395,-1.51254,-1.67732,-1.54499,-1.60416,-1.45625,-1.98155,-1.69011,-1.48661,-1.36193,-1.56965,-1.45979,-1.64163,-1.7024,-1.70565,-1.65598,-1.54471,-1.5955,-1.82151,-1.29283,-1.74459,-1.69474,-1.54316,-1.61909,-1.39471,-1.83359,-1.40934,-1.14641,-1.99236,-1.61381,-1.56171,-1.83542,-1.16212,-1.4054,-1.74145,-1.40241,-1.57468,-1.69811,-1.97374,-1.78417,-1.56581,-1.57021,-1.44216,-1.6263,-1.94492,-1.35798,-1.43718,-1.57687,-1.57139,-1.09413,-0.031136,0.0899109,-0.0200995,0.00436054,0.00161827,0.00219872,-0.0680221,0.0381697,0.0428913,0.00269628,0.122132,-0.102416,-0.159969,-0.0611186,0.0158318,-0.115526,-0.0644302,-0.0929074,0.136018,0.16749,0.0418319,0.0098712,0.00445616,0.0596756,-0.0256206,0.00526994,0.029004,0.0256084,0.0166793,0.00155468,-0.00329383,-0.0118065,0.135024,8.30429,0.114986,-0.00841709,-0.151389,0.0128874,0.0363922,5.67731e-05,-0.0886477,0.0566472,-0.601045,-0.48092,-0.173466,-0.0539135,-0.564401,-0.411299,1.14174,0.826874,0.376978,0.0168394,0.0928564,0.165609,-0.0256072,0.0643181,0.150212,0.16111,0.069959,-0.0149778,-0.0799116,-0.155936,-0.0110723,0.055738,-0.153269,0.000813096
5626.73,0.952353,0.336272,4,15,0,-5590.77,-1.7842,-1.60169,-1.49229,-1.4764,-1.49977,-1.41999,-1.4807,-1.4767,-1.73896,-1.86829,-1.44795,-1.37702,-1.55535,-1.49194,-1.64038,-1.79663,-1.52451,-1.70691,-1.4105,-1.61423,-1.73776,-1.72112,-1.73081,-1.70602,-1.57916,-1.40935,-1.39207,-1.42933,-1.32558,-1.45774,-1.96745,-1.44938,-1.3772,-1.71363,-1.27796,-1.52801,-1.72919,-1.44497,-1.693,-1.73947,-1.77455,-1.74085,-1.85212,-1.54591,-1.44219,-1.36842,-2.00597,-1.41216,-1.54973,-1.4558,-1.54444,-1.32388,-0.00132112,0.112047,0.00855843,-0.0222291,0.0298637,-0.017229,-0.0684638,0.0605819,0.0331742,0.011715,0.125805,-0.11277,-0.155025,-0.0545342,-0.00256814,-0.123859,-0.0754465,-0.0877521,0.11082,0.150317,0.0670948,-0.0085777,0.0116475,0.0855104,-0.0233163,0.00343288,0.0344895,-0.000530049,0.0173871,0.000880021,0.000872239,-0.0107587,0.113678,8.09861,0.686553,-0.0468267,-0.333275,0.0323693,-0.00821965,0.00358078,-0.0365012,0.0128465,-0.604611,-0.462933,-0.234338,-0.0554707,-0.578753,-0.426653,0.893156,0.662507,0.597398,2.9248e-05,0.142994,0.237209,-0.0273775,0.0486319,0.158467,0.00772534,0.0777484,-0.0127256,-0.00460092,-0.142097,-0.00681147,0.0607984,0.0855013,-0.00414499
5629.08,1,0.336272,4,15,0,-5600.06,-1.79437,-1.63139,-1.51194,-1.50472,-1.49077,-1.4679,-1.45912,-1.49267,-1.74621,-1.83642,-1.51197,-1.32949,-1.53228,-1.58133,-1.6604,-1.81779,-1.59029,-1.71264,-1.48106,-1.59207,-1.77166,-1.71331,-1.72601,-1.66817,-1.58611,-1.41157,-1.35779,-1.47127,-1.29971,-1.4135,-1.94935,-1.38765,-1.47181,-1.71894,-1.23824,-1.48398,-1.76217,-1.46364,-1.6387,-1.75433,-1.84521,-1.72694,-1.83278,-1.49307,-1.47006,-1.31699,-2.01021,-1.38784,-1.55817,-1.45133,-1.58784,-1.30025,-0.0117509,0.0794217,-0.00891495,-0.0192605,0.0222485,-0.00405296,-0.0762176,0.0603037,0.0292978,0.0139307,0.123797,-0.102421,-0.155339,-0.04923,-0.00470903,-0.121129,-0.0844527,-0.0835862,0.107591,0.153572,0.0678429,-0.00152889,0.0119899,0.0777139,-0.0217569,0.00293647,0.0384073,0.00248424,0.013322,0.00239345,0.00307269,-0.0176033,0.129238,8.09387,0.477849,-0.0329438,-0.337719,0.0323579,-0.0203525,0.00438597,-0.0172041,0.0481138,-0.601884,-0.431319,-0.238057,-0.0560548,-0.621101,-0.39117,0.870127,0.683398,0.599028,0.00423755,0.133239,0.215609,-0.0248261,0.0451022,0.168897,0.0159262,0.0514285,-0.0132161,0.0214507,-0.232498,-0.0107347,0.0471264,-0.0469253,-0.00359144
5620.21,0.679546,0.336272,4,15,0,-5583.27,-1.73101,-1.55275,-1.4921,-1.56201,-1.64337,-1.48869,-1.6227,-1.42992,-1.94173,-1.69154,-1.64951,-1.36586,-1.51151,-1.43255,-1.61773,-1.59252,-1.62178,-1.72926,-1.55013,-1.53134,-1.72907,-1.39081,-1.72995,-1.80766,-1.51386,-1.43617,-1.38677,-1.73746,-1.42811,-1.24825,-1.88418,-1.63835,-1.4812,-1.82016,-1.21236,-1.51409,-1.72145,-1.41419,-1.45187,-1.61063,-1.91075,-1.75165,-1.59676,-1.56463,-1.38041,-1.72126,-1.91689,-1.37537,-1.51561,-1.48657,-1.59857,-1.4633,0.0329675,0.0373295,-0.0115463,-0.00920036,0.00475999,-0.0206888,-0.0768854,0.0305888,0.0394406,-0.00844057,0.11649,-0.127105,-0.163784,-0.0648595,0.0163473,-0.125407,-0.0696991,-0.0871312,0.112329,0.160451,0.0482995,0.00116537,0.0146816,0.0639343,-0.0289481,-0.00639922,0.0336701,0.0226689,0.00747631,0.00810677,-0.00110878,-0.0122197,0.143985,8.1758,0.372513,-0.0249775,-0.133281,0.00942325,0.0743127,-0.00469,-0.137769,-0.0153452,-0.632447,-0.495268,-0.171313,-0.0637831,-0.547706,-0.422608,0.941719,0.767858,0.430549,0.0100087,0.119774,0.176349,-0.0381498,0.03136,0.172252,0.148682,0.0402372,0.026661,-0.0421985,-0.161394,0.0153931,0.0241127,-0.0764179,-0.00171556
5622.38,0.841504,0.336272,4,15,0,-5577.48,-1.76924,-1.68579,-1.498,-1.4371,-1.53289,-1.49064,-1.41027,-1.44221,-1.72889,-1.81986,-1.38371,-1.35494,-1.53248,-1.60886,-1.63416,-1.82357,-1.62512,-1.67394,-1.46478,-1.59633,-1.89575,-1.59716,-1.73583,-1.69389,-1.64265,-1.55575,-1.45563,-1.40256,-1.3647,-1.39016,-1.97792,-1.45271,-1.48118,-1.73602,-1.23723,-1.4643,-1.78884,-1.43295,-1.76399,-1.77381,-1.76562,-1.78607,-1.76743,-1.61484,-1.51151,-1.37219,-2.1767,-1.39478,-1.5404,-1.58102,-1.5114,-1.09316,-0.0418922,0.104018,-0.0119573,-0.0470373,0.00938766,0.00427163,-0.0749727,0.0653421,0.0401421,0.0275809,0.131421,-0.108457,-0.154704,-0.056963,-0.00206751,-0.128301,-0.0872053,-0.0839469,0.134228,0.161093,0.077077,0.00871384,0.00353449,0.0791328,-0.0302609,0.015284,0.0330915,-3.85538e-05,0.0200566,-0.0141211,0.00518809,-0.025096,0.12552,8.07208,0.377723,-0.0273513,-0.360121,0.0347137,-0.0640123,0.010258,-0.00709237,0.0580908,-0.617021,-0.516392,-0.246974,-0.0590998,-0.707192,-0.319485,1.09184,0.701773,0.679734,0.00434392,0.117113,0.220362,-0.0618571,0.0496389,0.108536,-0.0413946,0.0331492,-0.12501,0.044802,-0.331459,-0.0358734,0.0620296,-0.0418744,-0.00877089
5621.55,0.977888,0.336272,4,15,0,-5589.28,-1.79051,-1.53775,-1.46261,-1.4981,-1.66411,-1.54851,-1.58119,-1.50098,-1.89688,-1.68336,-1.55854,-1.38715,-1.55147,-1.33146,-1.60641,-1.59181,-1.57166,-1.67136,-1.49307,-1.52428,-1.74669,-1.39245,-1.71147,-1.74629,-1.464,-1.52435,-1.31765,-1.75448,-1.34362,-1.34727,-2.08592,-1.69929,-1.49551,-1.76599,-1.22991,-1.41399,-1.65781,-1.34687,-1.50927,-1.62658,-1.90147,-1.6973,-1.60506,-1.48827,-1.35611,-1.59971,-1.80516,-1.39406,-1.51431,-1.46284,-1.56624,-1.2889,-0.00728131,0.05975,-0.0512648,0.00234443,0.0101435,-0.0254106,-0.0611127,0.0289775,0.040551,-0.0176997,0.119694,-0.11746,-0.161426,-0.0591952,0.0165696,-0.119953,-0.0579315,-0.0909436,0.109929,0.155469,0.0431449,-0.00304076,0.0111879,0.0683628,-0.0235036,-0.00144035,0.0411295,0.0240956,0.00603775,0.0105738,0.00565672,-0.00973781,0.114616,8.23623,0.4445,-0.0302444,-0.109227,0.00864809,0.11201,-0.00849726,-0.114199,0.00254803,-0.61083,-0.461873,-0.163264,-0.0602379,-0.47303,-0.463382,0.914077,0.75542,0.386915,0.0109043,0.119269,0.188834,-0.00925461,0.0647626,0.217509,0.171449,0.0499355,0.0534499,0.0815502,-0.128614,0.00195433,0.0471514,-0.3822,0.000437159
5617.71,0.814317,0.336272,4,15,0,-5576.81,-1.90442,-1.66671,-1.4617,-1.47134,-1.52638,-1.5517,-1.41374,-1.51257,-1.78076,-1.8911,-1.42781,-1.34026,-1.57189,-1.59269,-1.70619,-1.74982,-1.57844,-1.72815,-1.44484,-1.54911,-1.94595,-1.61521,-1.78118,-1.69951,-1.60092,-1.56555,-1.35686,-1.4447,-1.4121,-1.21526,-1.9844,-1.54003,-1.6281,-1.76661,-1.23393,-1.58312,-1.68083,-1.39049,-1.70409,-1.77228,-1.75454,-1.76614,-1.72937,-1.54452,-1.48002,-1.32582,-2.16405,-1.36733,-1.5105,-1.50176,-1.48705,-1.43027,-0.0164659,0.0643731,-0.0713808,-0.0580985,0.00571977,-0.00495024,-0.0502045,0.0436614,0.0429176,0.025713,0.139319,-0.104225,-0.16927,-0.0565355,-0.0106424,-0.131012,-0.0586882,-0.0811319,0.120962,0.140047,0.0708361,-0.0232507,-0.000121007,0.0579775,-0.0297608,-0.000317208,0.0398537,-0.00553937,0.0078866,0.00723936,-0.011506,-0.0305556,0.115366,7.98314,0.319765,-0.0240203,-0.0993253,0.0117345,-0.0261175,0.00742079,0.00654113,0.0176167,-0.646795,-0.514393,-0.267077,-0.0597778,-0.490967,-0.369427,0.966142,0.602507,0.605186,-0.0218214,0.0811003,0.160426,-0.062872,0.0105604,0.145102,-0.0603391,0.000149086,-0.0223621,-0.259319,-0.403568,-0.0236994,0.0557532,-0.471212,-0.0108334
5622.39,0.860162,0.336272,4,15,0,-5574.74,-1.77027,-1.53256,-1.50953,-1.54144,-1.65389,-1.48225,-1.53879,-1.38494,-1.83418,-1.73059,-1.56232,-1.38436,-1.52626,-1.63952,-1.54987,-1.72076,-1.60272,-1.67074,-1.49717,-1.56352,-1.82979,-1.48899,-1.79203,-1.82373,-1.54139,-1.45373,-1.39038,-1.66733,-1.39109,-1.35969,-1.96421,-1.50548,-1.36195,-1.7357,-1.26881,-1.22389,-1.83706,-1.37136,-1.55883,-1.75642,-1.997,-1.8321,-1.74564,-1.59924,-1.42904,-1.68109,-1.9975,-1.47306,-1.52852,-1.52483,-1.56685,-1.09898,-0.0293508,0.133063,0.0187946,-0.0217022,0.0183721,-0.00135781,-0.0841616,0.0596603,0.0642267,-0.00457064,0.11062,-0.132468,-0.155657,-0.0579015,0.0294354,-0.123749,-0.0982265,-0.0804308,0.13348,0.167783,0.0700713,0.0169383,0.0167189,0.0903517,-0.0461049,-0.00624804,0.0231022,0.0255977,0.00847224,-8.09977e-06,0.00757509,-0.0053249,0.116135,8.35301,0.285478,-0.0172253,-0.402413,0.0337538,0.0618843,-0.00174381,-0.138307,0.0183394,-0.594755,-0.491242,-0.146763,-0.0491711,-0.775406,-0.291587,1.11421,0.742507,0.634478,0.0233091,0.159409,0.248737,-0.0868787,0.0239498,0.128048,0.165283,0.0437133,-0.00126314,0.123521,-0.0703295,-0.021368,0.0698508,0.160828,-0.00404674
