# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_beta_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_sens_pdw2_all_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,theta_1.26,theta_1.27,theta_1.28,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,gamma.1,gamma.2,gamma.3,gamma.4
5628.16,0.540523,0.340662,4,15,0,-5582.24,-1.82943,-1.59563,-1.48476,-1.53824,-1.53231,-1.48086,-1.60108,-1.42425,-1.94737,-1.85448,-1.5831,-1.36734,-1.57854,-1.46108,-1.66073,-1.65562,-1.72259,-1.696,-1.51271,-1.69724,-1.95673,-1.6034,-1.62041,-1.71381,-1.64072,-1.34319,-1.33373,-1.56941,-1.35662,-1.361,-2.14651,-1.47972,-1.52135,-1.72464,-1.18787,-1.42156,-1.76794,-1.45513,-1.67061,-1.71836,-1.87361,-1.59347,-1.7896,-1.52065,-1.36399,-1.54011,-2.06545,-1.31952,-1.45178,-1.53861,-1.56882,-1.27126,0.0445001,0.0744251,-0.00211679,-0.0332164,0.00536154,-0.0089057,-0.0829594,0.0513652,0.0509731,0.0105092,0.110524,-0.111963,-0.162984,-0.0587142,0.0119608,-0.126077,-0.0849151,-0.0828484,0.131643,0.172178,0.0638487,0.00558962,0.00168381,0.0747038,-0.0237177,0.00642691,0.0222236,0.0120294,0.00338772,0.00227455,0.00651527,-0.0129552,0.132756,8.16825,0.425796,-0.0291434,-0.26909,0.0229142,0.011315,0.00301555,-0.100811,0.055455,-0.620875,-0.487703,-0.204078,-0.0573932,-0.674434,-0.317962,1.09804,0.795866,0.563749,0.00951219,0.107869,0.207081,-0.0359156,0.0460047,0.10241,0.0696769,0.00953317,-0.00198253,0.0907001,-0.171109,0.012756,0.0426612,0.0173134,-0.00619376
5620.89,0.674702,0.340662,4,15,0,-5581.6,-1.81292,-1.60985,-1.51435,-1.5395,-1.59917,-1.54361,-1.43106,-1.46925,-1.83203,-1.64839,-1.39448,-1.30385,-1.51656,-1.45477,-1.55189,-1.81953,-1.56511,-1.71525,-1.51697,-1.43625,-1.85329,-1.56214,-1.85438,-1.78394,-1.51722,-1.72302,-1.42415,-1.63479,-1.5502,-1.26707,-1.84868,-1.56204,-1.41187,-1.78825,-1.2402,-1.46624,-1.7452,-1.44086,-1.57692,-1.67534,-1.92428,-1.89945,-1.57472,-1.63414,-1.49906,-1.65618,-2.04023,-1.35907,-1.5188,-1.63199,-1.50082,-1.11073,-0.00897143,0.101519,-0.00501337,-0.0195467,0.00792044,-0.0012501,-0.0729522,0.0453986,0.0505939,0.00398205,0.139805,-0.103906,-0.171616,-0.0555058,0.017531,-0.127524,-0.0856558,-0.0822202,0.11345,0.146674,0.0579442,-0.00898264,0.0130057,0.0728426,-0.0191771,0.00279899,0.0482945,0.0150797,0.0126195,0.00466588,0.00575802,-0.0366768,0.144057,8.21213,0.236208,-0.0172527,-0.17232,0.0154761,0.0459804,-0.000100422,-0.0416674,0.0495032,-0.641264,-0.464232,-0.164695,-0.0613564,-0.608392,-0.376997,0.918008,0.671924,0.504607,-0.00442761,0.129455,0.202653,-0.0161271,0.0466513,0.202813,0.0707367,0.0256458,-0.0301933,0.033352,-0.484414,-0.0091326,0.0584826,-0.0177303,-0.0036448
5628.5,0.995796,0.340662,4,15,0,-5589.62,-1.80659,-1.60563,-1.52742,-1.50118,-1.62376,-1.47128,-1.53309,-1.52578,-1.83935,-1.76863,-1.44863,-1.31733,-1.59196,-1.41937,-1.63904,-1.80953,-1.63293,-1.72042,-1.50643,-1.46439,-1.84876,-1.54453,-1.737,-1.82271,-1.52458,-1.48543,-1.29457,-1.46818,-1.49143,-1.33516,-1.89609,-1.60421,-1.55879,-1.73669,-1.25496,-1.39764,-1.83161,-1.40902,-1.62456,-1.71746,-1.82006,-1.79518,-1.74269,-1.55229,-1.39633,-1.53584,-2.12184,-1.38302,-1.55236,-1.62079,-1.54727,-1.2394,-0.0122907,0.0878188,-0.0183471,-0.022892,0.0139119,0.00208213,-0.0883896,0.0507751,0.0494698,0.00960236,0.122052,-0.108226,-0.13372,-0.0643264,0.0201294,-0.131539,-0.0676901,-0.106791,0.131494,0.173036,0.0706265,0.0134975,0.00872117,0.0614289,-0.0294474,0.0170811,0.0324056,0.0120059,0.0243046,0.00493307,0.00175889,-0.0205898,0.116828,8.2754,0.213651,-0.0131938,-0.265085,0.0217416,0.010112,0.00330301,-0.0766517,0.0713641,-0.570607,-0.574452,-0.179596,-0.0668621,-0.592483,-0.527245,1.06713,0.790373,0.618716,0.020615,0.103794,0.170261,-0.0252362,0.105259,0.164474,0.0894499,0.110101,-0.00442192,-0.00722708,-0.271943,-0.0115233,0.0543891,-0.11321,-0.00426859
5622.28,0.892642,0.340662,4,15,0,-5586.2,-1.92979,-1.61748,-1.47685,-1.46671,-1.55125,-1.62688,-1.57023,-1.4105,-1.84523,-1.85226,-1.48901,-1.39191,-1.51034,-1.59421,-1.65196,-1.65667,-1.64059,-1.70729,-1.56553,-1.57319,-1.93248,-1.39593,-1.68272,-1.76602,-1.62995,-1.47884,-1.3143,-1.67459,-1.34013,-1.31123,-2.09882,-1.56964,-1.32909,-1.75409,-1.1787,-1.57789,-1.73828,-1.34016,-1.68215,-1.80477,-1.89746,-1.69514,-1.81914,-1.57293,-1.41473,-1.52771,-2.31201,-1.39259,-1.48617,-1.45348,-1.6032,-1.24864,0.0143504,0.122849,-0.0252952,-0.0423968,0.0118159,-0.00196913,-0.0574747,0.0582879,0.0489635,-0.0138374,0.115086,-0.0989472,-0.177419,-0.0425521,0.0143721,-0.136419,-0.102541,-0.0758004,0.136488,0.147039,0.0762559,0.00629588,0.0138114,0.101781,-0.0204867,-0.000527523,0.0255268,0.0170409,0.000152094,-0.0147626,0.0134555,-0.00612855,0.109027,7.91556,0.415061,-0.030404,-0.325511,0.0324263,0.0906854,-0.00659097,-0.0467957,0.102826,-0.67231,-0.484821,-0.190137,-0.0602803,-0.79493,-0.251171,1.11193,0.616876,0.67959,0.00615834,0.170151,0.283152,-0.0440154,0.00587001,0.0931713,0.0686132,-0.0349179,-0.086389,0.225588,-0.0809439,-0.00359062,0.0760967,-0.145318,-0.0079056
5625.3,0.83038,0.340662,4,15,0,-5579.75,-1.80584,-1.63911,-1.50798,-1.56164,-1.58359,-1.45429,-1.45585,-1.43678,-1.86651,-1.70786,-1.43206,-1.4032,-1.53102,-1.46705,-1.60193,-1.83101,-1.6562,-1.6661,-1.43111,-1.46667,-1.84615,-1.61515,-1.78344,-1.74565,-1.61219,-1.57364,-1.48689,-1.67953,-1.47048,-1.35526,-1.96146,-1.58621,-1.5181,-1.73174,-1.25008,-1.48744,-1.73912,-1.44628,-1.76614,-1.66263,-1.85885,-1.70249,-1.91845,-1.59188,-1.4004,-1.56599,-2.24107,-1.37677,-1.57072,-1.64873,-1.51566,-1.50334,0.0189552,0.0688356,-0.0081036,-0.0422874,0.0234099,-0.0248468,-0.0711261,0.051154,0.0462323,0.0126873,0.12833,-0.122584,-0.140708,-0.064177,0.00358498,-0.126702,-0.0778008,-0.0918465,0.109204,0.180896,0.0539522,-0.0114958,0.00435751,0.0481881,-0.0323606,0.0113569,0.0336042,0.00224198,0.0137736,0.00434517,-0.00303113,-0.0158316,0.104772,8.5105,0.654018,-0.043476,-0.245986,0.0222571,0.0116368,0.00336874,-0.0800368,-0.00809574,-0.559067,-0.457329,-0.229908,-0.0621145,-0.556111,-0.461694,0.915309,0.874681,0.467386,-0.00434823,0.0762655,0.132893,-0.0473232,0.0705569,0.150305,0.017182,0.0557817,-0.00478148,-0.0827534,-0.209099,-0.00360019,0.0412193,-0.0180372,-0.0078852
5628.38,0.99495,0.340662,4,15,0,-5587.9,-1.7639,-1.57917,-1.45836,-1.46012,-1.54563,-1.53427,-1.54055,-1.42588,-1.81214,-1.68498,-1.45834,-1.34866,-1.5374,-1.56915,-1.59803,-1.57166,-1.57365,-1.70409,-1.51185,-1.60867,-1.83519,-1.55848,-1.68785,-1.72809,-1.59163,-1.58853,-1.39993,-1.47583,-1.40882,-1.32738,-1.94398,-1.50725,-1.40872,-1.71987,-1.25021,-1.34079,-1.77462,-1.36984,-1.5531,-1.65121,-1.93683,-1.65064,-1.55338,-1.54836,-1.45186,-1.45876,-1.80562,-1.44142,-1.52372,-1.47141,-1.51121,-1.08997,-0.034745,0.0642991,-0.0201908,-0.0136268,0.000646206,-0.00195046,-0.0968656,0.0334337,0.0286459,0.00765769,0.115886,-0.119521,-0.172359,-0.0473014,0.00546899,-0.107761,-0.0606407,-0.082685,0.125213,0.143124,0.0683256,-0.000868621,0.00342076,0.102946,-0.0207149,0.00119189,0.0474247,0.0134946,-0.00761118,-0.0154882,0.0140808,-0.0169693,0.10986,8.1586,0.234146,-0.0160989,-0.208661,0.0152598,-0.000611203,0.00189362,-0.0620721,0.0280796,-0.622466,-0.445588,-0.203067,-0.0416074,-0.562359,-0.346701,1.02556,0.620247,0.607715,-0.00374896,0.151361,0.286748,-0.0449859,0.00678375,0.160283,0.0189374,-0.0947553,-0.10933,0.216485,-0.224124,-0.0202008,0.0415904,-0.136076,-0.00254095
5621.23,0.872588,0.340662,4,15,0,-5590.79,-1.87164,-1.67055,-1.46296,-1.50324,-1.69656,-1.33846,-1.58331,-1.42021,-1.96346,-1.71196,-1.4576,-1.36042,-1.53472,-1.45421,-1.69149,-1.79193,-1.59402,-1.66176,-1.41573,-1.46048,-1.89928,-1.54429,-1.71934,-1.79717,-1.59905,-1.54991,-1.33674,-1.72087,-1.41885,-1.30558,-2.09596,-1.55855,-1.46977,-1.81066,-1.24339,-1.56962,-1.68801,-1.33134,-1.76286,-1.79115,-1.867,-1.7293,-1.92976,-1.55741,-1.40056,-1.63015,-1.96448,-1.40453,-1.44189,-1.51174,-1.59356,-1.29291,0.0148031,0.0825437,-0.0211459,-0.0420959,0.0203397,-0.0128741,-0.068889,0.058792,0.0466912,0.00919636,0.129377,-0.104218,-0.137665,-0.0603806,0.00470877,-0.126016,-0.0738205,-0.0766665,0.137013,0.153333,0.0645532,-0.00305643,0.0186672,0.0588995,-0.0231644,-0.00337503,0.0344035,-0.00279949,0.0267459,0.00820075,0.000872874,-0.0183613,0.125969,8.48895,0.511136,-0.0347579,-0.281934,0.0268588,0.0138307,0.00269721,-0.0233938,0.0232022,-0.554302,-0.506705,-0.220582,-0.0534252,-0.608774,-0.270066,1.09046,0.690407,0.569472,0.00639221,0.119945,0.162453,-0.0219851,0.0402679,0.174398,0.0141938,0.134404,0.0185118,-0.0186956,-0.24251,-0.00448302,0.0523821,-0.114871,-0.00784948
5618.11,0.908852,0.340662,4,15,0,-5577.83,-1.76454,-1.6678,-1.43826,-1.59348,-1.60695,-1.49129,-1.62362,-1.40695,-1.86807,-1.6821,-1.38626,-1.31971,-1.62139,-1.36769,-1.67289,-1.80662,-1.62182,-1.74353,-1.56711,-1.50343,-1.88538,-1.53748,-1.76084,-1.72273,-1.66627,-1.52356,-1.33705,-1.67336,-1.47889,-1.39214,-1.89587,-1.60533,-1.39043,-1.76265,-1.31321,-1.43564,-1.77432,-1.33682,-1.66701,-1.74396,-1.8346,-1.61976,-1.87099,-1.5663,-1.43123,-1.69059,-2.01186,-1.43769,-1.59937,-1.52408,-1.59546,-1.29736,-0.00922926,0.0803044,-0.00123975,-0.0199437,0.019501,-0.0123527,-0.0494432,0.0554126,0.0500352,0.00122046,0.130657,-0.0866207,-0.141825,-0.0494745,-0.00809408,-0.121991,-0.0933666,-0.0805452,0.13349,0.148733,0.0532991,-0.000645643,0.0171828,0.0842874,-0.0277046,-0.00583554,0.0391231,-0.000951673,0.0145457,0.0100927,0.000229517,-0.0127776,0.128486,8.42852,0.460059,-0.0331871,-0.24331,0.0254856,0.0373082,0.000135842,0.0254189,0.0486684,-0.552254,-0.419348,-0.246172,-0.0471966,-0.701362,-0.318652,1.08832,0.685958,0.48744,0.00917956,0.152673,0.23271,-0.0341777,0.033331,0.191663,0.0211134,0.0833153,0.0392487,-0.0196654,-0.168762,-0.0101723,0.0455829,0.0106265,-0.00371883
5609.16,0.864572,0.340662,4,15,0,-5569.29,-1.84911,-1.60452,-1.47905,-1.44652,-1.53409,-1.42678,-1.43807,-1.44897,-1.76616,-1.6526,-1.65002,-1.44093,-1.5241,-1.49495,-1.56551,-1.66291,-1.6342,-1.76357,-1.54494,-1.69825,-2.08222,-1.38701,-1.71692,-1.67064,-1.59234,-1.61654,-1.37748,-1.49411,-1.39102,-1.20547,-2.1176,-1.51899,-1.43166,-1.65497,-1.26164,-1.25436,-1.79687,-1.43453,-1.47828,-1.65196,-2.07138,-1.81705,-1.6901,-1.59283,-1.41208,-1.53022,-2.09679,-1.32089,-1.44536,-1.65441,-1.57184,-1.13954,-0.0235209,0.114083,-0.0120957,-0.0310291,0.00266473,-0.01197,-0.0774275,0.0543053,0.033856,0.0016367,0.130564,-0.0965211,-0.162076,-0.0584912,0.00413631,-0.121699,-0.0738517,-0.0803539,0.131175,0.142869,0.0688361,-0.0101719,0.00467008,0.0355704,-0.0181161,0.00550057,0.0489391,0.0103711,0.00518113,-0.0180634,0.00461917,-0.0275176,0.129031,8.1376,0.584605,-0.041067,-0.281947,0.0269295,0.0478935,-0.00193923,-0.0174043,0.058761,-0.616202,-0.51154,-0.211184,-0.0542883,-0.589494,-0.327946,1.04189,0.635236,0.576865,-0.0164684,0.0600076,0.0998779,-0.0412317,0.0116648,0.153838,-0.013205,-0.0604324,-0.153981,0.03029,-0.363443,-0.0201613,0.0675399,-0.0588033,-0.0057859
5601.33,0.773002,0.340662,4,15,0,-5559.39,-1.75807,-1.55535,-1.53043,-1.55074,-1.6895,-1.6208,-1.59054,-1.46332,-1.97922,-1.84788,-1.42964,-1.2821,-1.56009,-1.4558,-1.66666,-1.81852,-1.52086,-1.5889,-1.47025,-1.50872,-1.60886,-1.73969,-1.7398,-1.84754,-1.50613,-1.42543,-1.35174,-1.70295,-1.23712,-1.48671,-1.91789,-1.51867,-1.50837,-1.82397,-1.17352,-1.48647,-1.75003,-1.43812,-1.78244,-1.69557,-1.72259,-1.77807,-1.56778,-1.56618,-1.49162,-1.52809,-2.03125,-1.41059,-1.58285,-1.39169,-1.54237,-1.12722,0.0114666,0.124727,-0.0222905,-0.0377743,0.028727,-0.00352131,-0.051606,0.0455667,0.0427527,0.0127944,0.123967,-0.121732,-0.160048,-0.0626155,-0.000264112,-0.123417,-0.0600225,-0.0887612,0.116695,0.161519,0.0486842,0.0145383,0.0129508,0.109938,-0.0354586,0.0077991,0.0230808,0.0068057,0.0251243,0.0167943,-0.00144547,-0.00527303,0.150631,8.32471,0.231554,-0.0156198,-0.213087,0.0202534,-0.0170515,0.00537996,-0.0772598,-0.00920048,-0.633307,-0.488714,-0.225152,-0.0625879,-0.540852,-0.406436,0.984829,0.759925,0.468246,0.0308015,0.179409,0.3038,-0.0303273,0.100314,0.164365,0.109404,0.167487,0.0916308,-0.0352389,-0.0696444,-0.00353745,0.0762996,-0.127645,-0.00704366
5614.42,0.987857,0.340662,4,15,0,-5564.38,-1.81891,-1.6768,-1.50051,-1.54626,-1.59996,-1.36004,-1.55907,-1.47928,-1.75798,-1.76337,-1.70649,-1.39592,-1.55741,-1.64681,-1.67152,-1.66973,-1.67641,-1.7378,-1.3946,-1.57432,-1.88757,-1.4916,-1.7603,-1.69794,-1.58262,-1.52853,-1.34593,-1.55269,-1.21166,-1.23457,-2.03558,-1.56602,-1.5403,-1.76813,-1.20093,-1.31597,-1.80856,-1.44251,-1.46866,-1.76531,-1.92466,-1.86762,-1.9491,-1.57439,-1.42589,-1.50687,-2.03615,-1.38489,-1.42601,-1.61175,-1.51317,-1.12248,-0.0595336,0.112758,-0.0100268,0.00827104,0.00133387,-0.00356648,-0.0787823,0.048621,0.0254134,0.0035427,0.123948,-0.100559,-0.145894,-0.0609722,0.00852305,-0.120464,-0.0750893,-0.102669,0.124184,0.157281,0.0464891,-0.0017991,-0.00741408,0.0611866,-0.0242887,0.00716958,0.0542817,0.00352708,0.00509265,-0.00982064,-0.00392411,-0.0281393,0.156675,8.11907,0.400092,-0.0290004,-0.260698,0.0247005,0.0207887,-5.02965e-06,-0.058716,0.0462081,-0.574554,-0.483617,-0.188058,-0.0590076,-0.586595,-0.538627,1.03748,0.765673,0.408481,-0.00711456,0.0711583,0.170792,-0.0492033,0.0259219,0.182132,-0.042367,-0.0485073,-0.11402,-0.121315,-0.371654,-0.0245145,0.0658247,-0.0825151,0.00154227
5623.58,0.896926,0.340662,4,15,0,-5578.45,-1.76666,-1.64534,-1.49265,-1.53749,-1.63597,-1.40793,-1.49604,-1.52071,-1.81855,-1.71612,-1.68322,-1.42419,-1.57007,-1.5713,-1.68924,-1.67927,-1.64688,-1.67219,-1.44023,-1.58332,-1.85618,-1.46202,-1.7936,-1.71997,-1.56623,-1.51895,-1.373,-1.54035,-1.36188,-1.25535,-2.0846,-1.5588,-1.54599,-1.79043,-1.21967,-1.13673,-1.81483,-1.45389,-1.49785,-1.74905,-1.94417,-1.81156,-1.80193,-1.59604,-1.40116,-1.50392,-2.06004,-1.41631,-1.466,-1.56568,-1.54477,-1.03259,-0.0295226,0.0943793,0.0180313,-0.00614428,0.0147425,-0.0142743,-0.0800611,0.0500756,0.0300435,-0.000560567,0.119199,-0.107718,-0.162401,-0.0587688,0.00587536,-0.111519,-0.0764429,-0.0953129,0.126488,0.160297,0.0532895,-0.0126711,-0.00376726,0.0614602,-0.0231523,0.0117714,0.0411541,0.000791623,0.0193417,0.00253851,0.00314681,-0.0274065,0.144658,8.09525,0.598763,-0.0413098,-0.253418,0.0236686,0.042476,-0.00198003,-0.0780845,0.03255,-0.585923,-0.432959,-0.204299,-0.0422565,-0.576488,-0.460856,1.03357,0.76137,0.466143,-0.00656788,0.078348,0.170698,-0.0234473,0.0717072,0.174867,-0.000238183,0.0678846,-0.0296028,0.00456705,-0.361977,-0.0165756,0.0481922,0.139716,-0.0011457
5625.19,0.857345,0.340662,4,15,0,-5580.31,-1.77348,-1.64221,-1.48613,-1.53717,-1.60538,-1.38913,-1.52216,-1.50804,-1.78346,-1.68525,-1.70041,-1.44006,-1.55458,-1.54683,-1.67719,-1.69944,-1.63942,-1.66523,-1.45625,-1.60556,-1.89672,-1.50475,-1.77884,-1.71907,-1.59744,-1.51942,-1.35953,-1.5074,-1.33387,-1.27457,-2.03517,-1.55526,-1.55367,-1.78624,-1.22657,-1.17957,-1.84173,-1.4112,-1.54885,-1.75577,-1.94294,-1.7917,-1.76549,-1.62086,-1.37736,-1.52225,-2.11463,-1.41383,-1.48576,-1.51852,-1.53902,-1.04036,-0.047501,0.115224,0.00998433,-0.0293347,0.0132261,-0.0134182,-0.080733,0.0436428,0.0317339,-0.00469583,0.122921,-0.107905,-0.165621,-0.0567473,0.00166993,-0.103234,-0.0728262,-0.0969355,0.12379,0.160213,0.049902,-0.00500109,-0.00513927,0.0590683,-0.0216787,0.0096961,0.0363578,0.00655583,0.0183169,-0.00153338,0.00610016,-0.0275582,0.138233,8.07684,0.512676,-0.0346584,-0.241514,0.0212169,0.0555211,-0.00319822,-0.0649891,0.0343616,-0.590834,-0.414963,-0.208162,-0.0388697,-0.567642,-0.478721,1.02406,0.768811,0.438895,-0.0017985,0.0720558,0.164236,-0.0261948,0.0579518,0.15047,0.0252625,0.0543433,-0.0515291,0.0562956,-0.363979,-0.0334521,0.0622762,0.103126,-0.00546995
5605.38,0.80107,0.340662,4,15,0,-5576.27,-1.78661,-1.57591,-1.48927,-1.50099,-1.5357,-1.51416,-1.50509,-1.50876,-1.86959,-1.79866,-1.4585,-1.39832,-1.55059,-1.49178,-1.58548,-1.7042,-1.52782,-1.59579,-1.362,-1.57226,-1.92524,-1.66303,-1.73149,-1.77688,-1.52705,-1.36,-1.32115,-1.54667,-1.23651,-1.28225,-1.88616,-1.50537,-1.55411,-1.77744,-1.24017,-1.32783,-1.9013,-1.30575,-1.57725,-1.69751,-1.91356,-1.73447,-1.76945,-1.67852,-1.50001,-1.38405,-2.03926,-1.50511,-1.54318,-1.41191,-1.64544,-1.0594,-0.00266335,0.128845,0.0231648,-0.0131317,0.013502,-0.0104964,-0.0777474,0.0440271,0.027092,-0.0124163,0.127945,-0.124821,-0.155508,-0.076359,-0.0110229,-0.13068,-0.0775495,-0.0848423,0.112735,0.142642,0.0338119,0.0202317,-0.00876036,0.0752018,-0.0386898,-0.000944528,0.0390032,0.00726272,0.0198509,-0.0113523,-0.0113406,-0.0353065,0.166273,8.17486,0.395978,-0.0263561,-0.32196,0.0283382,0.0665905,-0.00503017,-0.0706595,-0.0636073,-0.658322,-0.552583,-0.229538,-0.081134,-0.61919,-0.406257,0.981773,0.701091,0.324674,0.00894104,0.0865712,0.209118,-0.0976673,-0.0103189,0.119161,-0.020761,0.0064751,-0.144097,-0.26522,-0.466316,-0.00472805,0.0662286,0.184696,-0.00244863
5616.75,0.98062,0.340662,4,15,0,-5567.69,-1.74311,-1.57854,-1.57271,-1.47088,-1.58749,-1.48231,-1.55856,-1.41525,-1.92833,-1.75642,-1.61515,-1.31478,-1.57335,-1.51694,-1.61933,-1.73829,-1.53434,-1.69151,-1.50176,-1.59689,-1.6943,-1.51773,-1.75473,-1.653,-1.64278,-1.43134,-1.51482,-1.60546,-1.34986,-1.24318,-2.2078,-1.52236,-1.33547,-1.87328,-1.20297,-1.37014,-1.75717,-1.49625,-1.60265,-1.82019,-1.72155,-1.74649,-1.58497,-1.5592,-1.41816,-1.55551,-2.0605,-1.35699,-1.42181,-1.68177,-1.60421,-0.996283,-0.00371534,0.112285,-0.0061516,0.0353727,-0.000357445,-0.00897348,-0.0566073,0.0416624,0.0498233,0.00902617,0.120193,-0.103938,-0.139978,-0.0475789,0.0222252,-0.122048,-0.0717635,-0.0922205,0.131021,0.156207,0.0671552,0.0133643,-0.00739928,0.07621,-0.0371906,-0.000266761,0.0354025,0.0139967,0.0193044,-0.00627297,0.00647512,-0.017775,0.132312,8.24995,0.290292,-0.0211459,-0.183478,0.0168438,0.0129138,0.00294391,-0.0518871,0.0817913,-0.554084,-0.490976,-0.156285,-0.0562987,-0.630522,-0.408376,1.07699,0.695274,0.603182,0.0154396,0.0903483,0.210678,-0.0670322,0.0321008,0.155415,0.0745212,0.0631297,-0.0627413,0.0810506,-0.234766,0.014234,0.0642369,-0.0807241,0.00659583
5619.24,0.981023,0.340662,4,15,0,-5576.57,-1.83167,-1.54155,-1.49102,-1.5665,-1.6175,-1.54246,-1.55679,-1.3919,-1.80588,-1.69015,-1.55883,-1.38083,-1.49758,-1.56888,-1.57144,-1.68318,-1.67413,-1.68418,-1.55991,-1.52887,-1.82038,-1.67451,-1.73073,-1.71552,-1.56626,-1.59589,-1.34937,-1.57345,-1.31254,-1.28311,-1.89556,-1.61035,-1.52584,-1.67699,-1.18365,-1.38841,-1.84254,-1.42088,-1.72792,-1.70347,-1.9411,-1.74359,-1.68092,-1.52734,-1.45635,-1.53558,-1.91751,-1.56012,-1.59953,-1.50827,-1.51518,-1.22318,-0.00778093,0.120525,-0.0143659,-0.0115179,0.0130779,-0.00836598,-0.0930627,0.0647024,0.0366295,0.00961157,0.114487,-0.106267,-0.170629,-0.0737429,-0.00932643,-0.128145,-0.10737,-0.0924856,0.128135,0.150655,0.0640179,0.0123713,0.02296,0.0737068,-0.0272667,0.00644452,0.0406005,0.00872833,0.00844879,0.00535776,-0.00635721,-0.0294236,0.122813,8.03362,0.574561,-0.0403073,-0.380184,0.0352814,-0.00843865,0.00343012,-0.0710045,0.0186025,-0.681086,-0.545001,-0.248319,-0.058733,-0.776151,-0.431051,1.04605,0.678961,0.562971,0.0113654,0.150962,0.204818,-0.0440148,0.0445322,0.160969,0.0282406,0.00507624,-0.0262642,-0.166546,-0.388617,-0.0044643,0.0715498,-0.0950087,-0.0021477
5628.81,0.938615,0.340662,4,15,0,-5582.33,-1.77554,-1.6389,-1.52742,-1.45015,-1.60606,-1.51311,-1.46256,-1.45943,-1.73482,-1.78023,-1.52388,-1.33662,-1.49498,-1.48235,-1.55858,-1.73418,-1.66756,-1.64679,-1.57456,-1.65931,-1.86518,-1.54047,-1.69978,-1.7159,-1.56033,-1.52383,-1.42784,-1.56861,-1.38778,-1.3714,-2.18398,-1.48189,-1.41654,-1.73278,-1.27713,-1.36422,-1.80367,-1.44206,-1.6302,-1.74114,-1.77419,-1.72847,-1.70559,-1.6864,-1.39725,-1.43725,-2.15354,-1.38215,-1.45908,-1.64605,-1.65563,-1.01808,-0.0343869,0.111347,-0.0281072,-0.0268542,-0.000836505,-0.00181186,-0.0705677,0.0380566,0.0554221,-0.00505779,0.140894,-0.128517,-0.159818,-0.0562773,0.00346282,-0.144594,-0.0723633,-0.0984902,0.108889,0.154108,0.0622557,0.000329432,0.0147926,0.0768378,-0.0287572,-0.000885162,0.0369825,0.02158,0.0181268,-0.0148747,0.00548803,-0.000489649,0.104858,8.22762,0.104709,-0.00723066,-0.194881,0.0153869,0.0763504,-0.00307228,-0.047534,-0.00683942,-0.664616,-0.536788,-0.219318,-0.080966,-0.573944,-0.524703,0.889369,0.695286,0.557002,0.00732325,0.137053,0.213227,-0.042129,0.0365266,0.168662,0.121816,0.0609588,-0.0857297,0.0957384,-0.00646712,-0.0232518,0.0702294,-0.181596,-0.00500742
