# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/vi_normal_sens_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_sens_pdw2_pcount_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,gamma.1,gamma.2,gamma.3,gamma.4
-2853.08,0.853788,0.365015,4,15,0,2901.19,5.55636,5.85329,5.92615,5.99398,5.66253,5.83875,5.98133,5.98931,5.50066,5.69112,6.02281,6.1783,5.86844,5.9104,5.7813,5.80199,5.83596,5.76399,6.06338,5.83845,5.55845,5.95891,5.74604,5.61267,5.78583,5.94182,6.03706,5.80133,6.07545,5.91338,5.61838,5.83257,5.9945,5.69379,6.28946,6.18427,5.66521,6.01595,5.61837,5.65346,5.65468,5.71585,5.57787,5.83351,5.9695,5.93334,5.2189,6.10944,5.91103,6.00129,6.00156,6.07842,-0.0441771,0.0901487,-0.0623345,-0.118061,-0.0685767,0.014485,0.382645,0.270348,-0.604014,-0.869808,-0.113526,0.819373,-0.0890793,-0.0900656,0.177131,0.229171,0.0925081,0.000995205,0.00295814,0.0804384,-0.0386122,-0.00140159,0.0150989,0.0179946,-0.000380853,0.0107901,-0.0155963,-0.015944,0.972943,0.15958,-0.01233,0.0076797,-0.032232,0.118621,-0.824401,-0.703127,-0.247723,0.926264,-0.728397,-0.243417,1.46811,1.03852,0.803353,0.00205412,0.113466,0.217142,-0.0844859,0.01049,0.0672567,0.0971369,-0.0148366,0.0208007,-0.303559,-0.210397,-0.0602588,0.0684395,-0.34461,-0.0220144
-2863.56,0.813255,0.365015,4,15,0,2900.36,5.58432,5.78759,5.94673,5.8721,5.99782,5.93577,5.89082,6.15101,5.60116,5.56011,5.92756,5.99106,5.85139,5.94461,5.89832,5.49974,5.79087,5.65996,5.87951,5.95909,5.46204,5.8278,5.58285,5.62414,5.87008,5.82718,6.02842,5.88655,6.07146,6.37681,5.22657,6.11282,5.91693,5.63223,6.08912,5.73174,5.71485,6.10542,5.84029,5.8256,5.35416,5.58374,5.79121,5.8213,6.12835,5.81784,5.28262,6.0992,5.97354,5.68901,5.68584,6.29872,-0.0403079,0.0926546,0.0650537,-0.0277173,-0.0757263,-0.029023,0.336823,0.262799,-0.587083,-0.856432,-0.100959,0.798579,-0.122525,-0.116526,0.193966,0.202079,0.0872642,-0.00269836,0.0179121,0.0930987,-0.0139353,0.0138495,0.0550617,0.0271758,0.0151283,-0.0195999,0.0117105,-0.0196215,0.946509,0.196911,0.147376,-0.0110707,-0.118972,0.101264,-0.79414,-0.707476,-0.190953,0.914774,-0.859504,-0.440716,1.52562,0.916847,0.762148,0.000556674,0.157427,0.248799,-0.00434712,0.0707591,0.215467,0.116861,0.00883602,-0.140759,0.169548,-0.258924,-0.033358,0.0349211,0.509582,-0.00516835
-2857.9,0.989932,0.365015,4,15,0,2903.41,5.59274,5.88554,5.91682,5.80052,5.78312,5.84523,6.11675,5.97423,5.41124,5.7217,5.83404,6.11954,5.88509,5.81434,5.78516,5.65236,5.83894,5.71303,6.15638,5.83568,5.67375,5.85388,5.75298,5.63889,5.74668,6.1789,6.08805,5.98275,6.10683,5.95369,5.53582,5.88789,6.07516,5.6717,6.36073,6.25863,5.64544,6.00455,5.5842,5.61471,5.42645,5.77825,5.63803,5.86822,5.94703,5.73089,5.57529,6.10085,5.90428,5.96133,5.98965,6.5861,-0.0360423,0.158572,0.0265067,-0.00696332,-0.0726988,0.024347,0.375374,0.259341,-0.604957,-0.872676,-0.104369,0.830577,-0.0930642,-0.0890134,0.156666,0.229767,0.09634,0.0112664,0.00479745,0.0794964,-0.0442947,0.0015175,0.0282898,0.0170294,-0.000986375,0.000301648,-0.0200082,-0.0157266,0.973758,0.163893,-0.0628329,0.01254,-0.0745735,0.11604,-0.828601,-0.69025,-0.205351,0.927199,-0.738706,-0.275976,1.31299,1.03579,0.837385,0.0056341,0.115784,0.214454,-0.104234,0.00736256,0.0968985,0.0610738,-0.0489767,-0.0466023,-0.380694,-0.207528,-0.0193072,0.0819445,0.203332,-0.00129843
-2859.01,0.791474,0.365015,4,15,0,2899.87,5.49966,5.83323,5.89933,5.9854,5.85853,5.88335,5.97654,6.07631,5.6065,5.53139,5.96067,6.08112,5.78834,6.16076,5.91622,5.67555,5.86145,5.69408,5.99575,5.78261,5.71159,6.03255,5.71667,5.6768,5.87794,6.02998,6.09447,5.82031,6.07416,6.16258,5.41575,5.9941,5.8152,5.70893,6.19963,6.35541,5.62839,6.11208,5.70502,5.66378,5.66238,5.52875,5.9236,5.71901,6.04222,5.80235,5.54199,6.15944,6.03229,5.94921,5.83614,6.06697,-0.0149983,0.0549505,-0.0571722,-0.0682321,-0.11197,0.0234345,0.346879,0.255952,-0.604106,-0.860654,-0.111407,0.80791,-0.103798,-0.113825,0.182938,0.208313,0.0970324,-0.00040783,0.0171521,0.0890306,-0.0192769,0.00628253,0.05333,0.0251566,0.0103906,0.0254915,0.00840752,-0.0264156,0.979243,0.154551,-0.0641997,0.00954081,-0.108035,0.0864674,-0.835482,-0.704152,-0.228603,0.922061,-0.752181,-0.437805,1.42005,0.927596,0.842749,0.0188303,0.151443,0.236324,0.0202799,0.110054,0.284581,0.196528,0.0860694,0.115696,0.0989465,-0.348578,-0.027863,0.0467893,-0.355859,-0.012723
-2863.18,0.892961,0.365015,4,15,0,2910.58,5.64317,5.90925,5.94862,5.96564,5.69753,5.84606,5.94579,5.98064,5.52367,5.62849,5.82461,6.12892,5.91492,5.85364,5.81064,5.5472,5.90612,5.72439,6.03894,5.87843,5.27618,5.73356,5.5817,5.75022,5.83625,5.87367,6.08402,6.15985,6.31381,6.14755,5.46522,5.91109,6.10388,5.60645,6.16581,6.06027,5.71404,6.02582,5.77115,5.77501,5.19891,5.63092,5.71583,5.90417,6.0361,6.01544,4.9992,6.017,5.92272,5.5488,5.93306,6.49915,-0.0573509,0.127652,0.0163609,-0.00684195,-0.0585225,-0.0192835,0.378662,0.265817,-0.571626,-0.862225,-0.109421,0.819125,-0.0904948,-0.097358,0.184768,0.21693,0.0826568,0.00277801,0.00746058,0.092137,-0.0304914,0.0169654,0.0471698,0.0101039,0.00942405,-0.0494164,-0.0120734,-0.025783,0.94857,0.199631,0.101928,-0.00457222,-0.0117932,0.109612,-0.745352,-0.702185,-0.220936,0.9182,-0.749415,-0.291523,1.5297,1.00492,0.72364,-0.0213682,0.135824,0.249143,-0.108926,-0.0166287,0.0736204,-0.097413,-0.130944,-0.355944,-0.259827,-0.340231,-0.0303875,0.0673061,0.128031,-0.0012758
-2856.29,0.965749,0.365015,4,15,0,2892.7,5.48347,5.84609,5.92188,5.8919,5.96195,5.93957,5.98863,6.11634,5.5801,5.65658,5.95387,6.01904,5.81227,6.06132,5.81584,5.77682,5.87114,5.75702,6.03235,5.87846,5.74597,5.98727,5.64906,5.63353,5.77985,6.10101,6.10193,5.78885,5.97612,6.22881,5.26555,6.00396,5.93194,5.69689,6.24,6.13693,5.65659,6.07228,5.79764,5.6755,5.599,5.68425,5.85562,5.73355,6.02555,5.69831,5.58817,6.13761,5.91665,6.11439,5.75992,6.32265,0.0285953,0.106167,-0.026513,-0.0109519,-0.0982746,0.0125271,0.339829,0.244407,-0.624333,-0.862705,-0.102943,0.808703,-0.101837,-0.118679,0.168509,0.213566,0.100763,0.0036426,0.01018,0.0879567,-0.0296802,-0.000726931,0.0332487,0.0271006,0.00760137,0.0217574,0.00361632,-0.0116117,0.969061,0.18328,-0.0264405,0.00605656,-0.17061,0.0892794,-0.899719,-0.721527,-0.199775,0.919752,-0.756265,-0.514854,1.33867,0.937173,0.879377,0.0205991,0.136834,0.235063,-0.018009,0.0766512,0.204342,0.213204,0.0809886,0.114394,0.0420986,-0.153228,0.0151199,0.0667287,-0.185581,-0.00204216
-2860.19,0.888244,0.365015,3,15,0,2896.9,5.66506,5.85058,5.95571,5.9025,5.83501,5.96407,6.02537,6.10915,5.42851,5.54407,5.80051,6.07854,5.77204,5.97747,5.79159,5.70887,5.92255,5.79815,6.04796,5.92208,5.59577,6.03637,5.63034,5.60182,5.8208,5.969,6.11899,5.90976,5.89903,6.17027,5.25271,5.95868,5.92504,5.68403,6.32538,6.20392,5.65267,5.91227,5.81457,5.84951,5.64775,5.60232,5.77327,5.6947,6.10384,5.7778,5.4946,6.08173,5.79022,5.93566,5.81107,6.2444,0.00770286,0.124399,-0.0197117,-0.0305683,-0.0921038,-0.00140974,0.347804,0.261032,-0.631282,-0.853076,-0.0797944,0.822404,-0.102736,-0.112851,0.153022,0.210605,0.112863,-0.0116772,0.023582,0.082017,-0.0184187,-0.00971614,0.0324393,0.00698755,-0.00941177,0.0171042,0.00230167,-0.0290264,0.96164,0.165088,0.0373777,-0.000416832,-0.156504,0.170228,-0.883131,-0.669468,-0.125292,0.933544,-0.734479,-0.510739,1.20498,0.89399,0.964483,-0.00796766,0.157322,0.220559,-0.0352905,-0.0107548,0.1326,0.0302095,-0.0500996,0.0542169,-0.0131852,-0.383031,-0.00301029,0.0753509,-0.115695,-0.00569998
-2856.22,1,0.365015,4,15,0,2910.43,5.63611,5.84872,5.96174,5.95835,5.76939,5.93732,5.98366,5.96605,5.59194,5.68632,5.94697,5.93012,5.85272,6.16023,5.78027,5.57294,5.75979,5.77503,5.93845,5.89775,5.81313,5.9577,5.75665,5.7047,5.83822,6.00202,6.01647,5.86058,6.24374,5.9043,5.47118,5.94616,5.85489,5.69504,6.06678,6.21727,5.75078,6.196,5.75655,5.67465,5.46343,5.70323,5.85737,5.96127,5.992,5.86009,5.42551,6.09508,6.08323,5.8369,5.89131,6.16499,-0.0465578,0.105477,-0.013081,-0.0316441,-0.0991802,0.0102483,0.384144,0.26455,-0.570422,-0.851446,-0.127445,0.821488,-0.0694023,-0.0731247,0.188957,0.220658,0.0770001,-0.00132322,-0.0027171,0.0932197,-0.021057,0.0123703,0.0463536,0.0348066,0.00273775,-0.0451217,-0.0186912,-0.0132185,0.973649,0.123569,-0.0322027,0.00679536,0.040318,0.0851435,-0.725347,-0.643699,-0.288882,0.915618,-0.641205,-0.0620048,1.56685,1.04301,0.670544,-0.0180665,0.116883,0.251711,-0.0718509,-0.00636706,0.0998755,0.0660822,-0.141228,-0.314678,-0.352914,-0.174431,-0.0324966,0.0629824,-0.0654932,-0.00590056
-2858.92,0.896057,0.365015,4,15,0,2904.34,5.46334,5.79066,5.98974,5.90688,5.8608,5.77702,5.91066,6.07245,5.53123,5.48189,6.06468,6.18729,5.86303,5.7583,5.84108,5.69662,5.9674,5.75656,6.09921,5.92834,5.22774,5.81128,5.56798,5.55399,5.96066,5.78036,6.13743,5.96365,6.04912,6.28833,5.35624,5.91318,6.0064,5.61339,6.25221,6.02762,5.67029,5.9804,5.63474,5.77801,5.38342,5.50694,5.76687,5.86882,6.08615,6.00988,5.1748,6.13137,5.85433,6.01016,5.93755,6.22409,-0.051242,0.0706648,-0.0553909,-0.0457231,-0.0590202,-0.00446498,0.359469,0.254098,-0.612952,-0.877609,-0.0945123,0.809864,-0.095764,-0.135364,0.16959,0.221331,0.0926086,-0.00509959,0.0258006,0.0743716,-0.0315058,-0.00980063,0.0391134,0.00989881,0.0103386,0.0322634,0.0173457,-0.0308831,0.950347,0.177054,0.0726687,-0.000758028,-0.159353,0.0947914,-0.868803,-0.758696,-0.1745,0.925076,-0.709391,-0.670194,1.34244,0.999241,0.806518,0.0127953,0.150708,0.198155,-0.0253009,0.0506771,0.228272,0.12231,0.104643,0.157851,0.247776,-0.407532,-0.0381185,0.0548871,-0.365022,-0.00852584
-2858.06,0.982918,0.365015,4,15,0,2895.33,5.78136,5.7986,5.93737,5.83518,5.8491,6.00574,5.97494,6.03262,5.52219,5.81176,5.69188,5.926,5.92664,5.88334,5.8418,5.65343,5.73115,5.73041,5.9377,5.88921,5.8725,5.95871,5.7456,5.73946,5.6778,6.13351,5.97705,5.78112,6.18692,5.8145,5.51933,5.97212,5.93662,5.71944,6.16133,5.96423,5.69197,6.06732,5.7542,5.68769,5.64671,5.82319,5.68701,5.82917,5.99517,5.63786,5.35129,6.04796,5.9862,5.78553,5.78387,6.5117,-0.0221157,0.103067,0.0629467,-0.00433805,-0.106175,-0.00112549,0.361076,0.259629,-0.582601,-0.841146,-0.112959,0.821342,-0.109291,-0.0704126,0.187003,0.214644,0.100402,0.00107892,0.00123044,0.0972268,-0.0267705,0.0245208,0.0389393,0.0383557,-0.00784349,-0.0496756,-0.0280827,-0.0125361,0.966508,0.116259,0.00269834,0.00161985,-0.0106601,0.117791,-0.742502,-0.616269,-0.244969,0.924713,-0.839068,-0.0399034,1.53886,0.952937,0.859056,-0.022025,0.130835,0.262937,-0.0977793,0.00529762,0.0420199,0.0547179,-0.216707,-0.350615,-0.516705,-0.165425,-0.0148734,0.0410724,0.470743,-0.000808901
-2844.71,0.808811,0.365015,4,15,0,2903.14,5.62946,5.8636,5.95487,5.95019,5.9574,5.78918,6.02333,5.96135,5.61273,5.70031,6.15962,6.16309,5.86215,5.92606,5.84466,5.59691,5.88926,5.67632,6.07763,5.88982,5.56736,5.91803,5.58955,5.6765,5.82315,5.91529,6.0927,6.03955,6.11715,6.2881,5.50801,5.95657,6.00483,5.61599,6.14871,6.12833,5.60336,5.97945,5.77906,5.81821,5.53772,5.67305,5.84079,5.82444,5.92357,6.03905,5.59732,6.0673,5.89289,5.92345,5.86773,6.1807,-0.0146261,0.0969885,-0.0353195,0.0268685,-0.0967339,0.00383469,0.375647,0.237634,-0.60293,-0.861549,-0.0982127,0.83422,-0.0770437,-0.119082,0.154896,0.238515,0.0638648,0.0153702,0.0219192,0.0825026,-0.0343216,-0.0180321,0.035957,0.0114952,0.0214873,0.00802785,-0.000740648,-0.0186577,0.961799,0.153943,-0.0333026,0.00653739,-0.130279,0.0766797,-0.81882,-0.626461,-0.167939,0.925814,-0.644461,-0.551064,1.31266,1.15882,0.584993,0.0199563,0.153553,0.222011,-0.0581393,-0.00753174,0.180241,0.0896795,0.103274,0.0146746,-0.0474928,-0.246206,0.00701871,0.0635239,-0.288409,0.00501009
