# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/sl_beta_sens_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_sens_pdw2_download_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
5430.18,0.639425,0.565477,3,7,0,-5409.24,-1.54511,0.00995431,-0.0316247,0.146104,-0.0958147,-0.177106,-0.0529533,0.024991,-0.119394,-0.0486138,-0.0794551,0.118144,0.172771,0.0653596,-0.0262447,0.0122784,0.0811152,-0.0281954,0.00499724,0.0248838,0.00764119,0.00929862,-0.000837712,0.000471168,-0.00130666,7.80266,0.572222,-0.0401026,-0.0434085,0.0577209,-0.577549,-0.396397,-0.189649,-0.0369889,-0.40184,-0.332955,0.953246,0.787029,0.569526,-0.0147726,0.136775,0.223794,-0.0432915,0.0478246,0.11999,0.0551292,0.0452006,-0.00688501,0.0058583,-0.0172488
5422.83,0.703784,0.565477,3,7,0,-5415.63,-1.55901,0.0105406,-0.0179547,0.155167,-0.112684,-0.170986,-0.055357,0.017538,-0.132369,-0.0419978,-0.0740334,0.113716,0.158618,0.0670035,-0.0359237,0.0221551,0.0702028,-0.0303074,-0.0057525,0.00740893,-0.00937934,0.0130879,0.00806997,-0.00250303,-0.00643538,7.96783,0.333595,-0.0230396,-0.0334148,-0.0174908,-0.587049,-0.445313,-0.212131,-0.0468438,-0.359219,-0.315572,0.906159,0.697186,0.581468,-0.0250305,0.140311,0.191675,-0.0652511,0.00037155,0.0475009,-0.0306648,0.0770629,0.0347167,-0.0559321,-0.0849513
5427.49,0.990013,0.565477,3,7,0,-5412,-1.54779,-0.00203805,-0.012201,0.122905,-0.116432,-0.176639,-0.0446819,0.0293361,-0.124874,-0.0523355,-0.0843226,0.113728,0.165089,0.0733526,-0.0352809,0.00678268,0.0609989,-0.0293939,-0.000174195,0.0358197,-0.0070621,0.0109324,-0.00138946,0.00841426,-0.0085002,7.64125,0.29669,-0.021758,-0.108154,0.0234119,-0.572715,-0.38665,-0.174188,-0.0387684,-0.398297,-0.394175,0.883511,0.729425,0.631722,-0.0234907,0.0975404,0.167738,-0.0510409,0.0277866,0.153401,-0.036676,0.0483246,-0.0148067,0.132134,-0.112208
5427.92,0.877128,0.565477,3,7,0,-5414.68,-1.55002,0.00789272,-0.00365117,0.145531,-0.0788046,-0.160556,-0.0635797,0.0175425,-0.132404,-0.0525082,-0.0826514,0.13593,0.155962,0.0733872,-0.00719318,0.0227417,0.0859585,-0.0236335,0.00823748,0.0204672,0.0313723,0.0163343,-0.0104774,-0.00436457,-0.0341504,7.91424,0.135893,-0.0108873,0.00143115,0.0726647,-0.588167,-0.539231,-0.208856,-0.0526747,-0.48146,-0.320642,1.09737,0.673967,0.627259,-0.0118113,0.165878,0.239737,-0.0528292,0.023478,0.061137,0.130914,-0.000142844,-0.128181,-0.140057,-0.450808
5426.54,0.645957,0.565477,3,7,0,-5406.16,-1.54393,-0.00192863,-0.0179929,0.127221,-0.11879,-0.187736,-0.0391071,0.0271239,-0.12663,-0.0518362,-0.081586,0.110321,0.16592,0.0739818,-0.0324376,0.0140666,0.0636901,-0.0347116,0.00044346,0.0361157,-0.00821452,0.0107942,-0.00617687,0.00463085,-0.00776447,7.67253,0.366372,-0.026514,-0.0977267,0.0327409,-0.609354,-0.375602,-0.182489,-0.0424441,-0.402366,-0.378558,0.865125,0.730489,0.638046,-0.0244176,0.115934,0.175038,-0.0709828,0.0190634,0.141667,-0.0578085,0.0328417,-0.0462668,0.0669963,-0.102496
5428.12,1,0.565477,3,7,0,-5418.34,-1.54471,0.0141965,0.00388398,0.139797,-0.0777228,-0.157016,-0.0572625,0.0224115,-0.127394,-0.0641768,-0.0806875,0.116849,0.151641,0.0718431,-0.00698923,0.025323,0.0804502,-0.0272868,0.00987498,0.0196429,0.0232563,0.0217205,0.00351768,-0.0110146,-0.0268896,7.81526,0.00637126,-0.00142542,-0.0117893,0.0741298,-0.566752,-0.476678,-0.179144,-0.0502245,-0.496062,-0.350421,0.934563,0.65454,0.61735,-0.00324548,0.163475,0.223638,-0.0421834,0.0567705,0.0920283,0.128945,0.0697599,-0.0377127,-0.243478,-0.35496
5427.01,0.918391,0.565477,3,7,0,-5418.06,-1.56032,0.0088519,0.00453638,0.120034,-0.117772,-0.168823,-0.0433624,0.025201,-0.135766,-0.0501909,-0.0990964,0.127962,0.151247,0.090723,-0.0232512,0.00826119,0.0618418,-0.039498,0.00761274,0.0332701,0.0109163,0.00770986,-0.00428615,0.0103474,-0.0184082,7.85513,0.0458255,-0.00363357,-0.0865705,0.0266754,-0.586551,-0.489284,-0.188314,-0.0460238,-0.440687,-0.493952,0.984099,0.608963,0.77067,-0.0167384,0.102183,0.170307,-0.0761594,0.0454829,0.134487,0.0471852,0.00971459,-0.04785,0.147735,-0.243001
5420.84,0.828566,0.565477,3,7,0,-5411.54,-1.53991,0.0108856,-0.022508,0.159013,-0.112231,-0.159753,-0.0584287,0.011843,-0.142302,-0.0634756,-0.0753643,0.119137,0.160131,0.0447572,-0.014707,0.0139463,0.0688885,-0.0128884,-0.00570871,0.026697,0.0105241,0.0150268,-0.0273898,-0.00135057,-0.00780132,7.81569,0.371417,-0.0263595,-0.0180284,-0.0266889,-0.593497,-0.460428,-0.213877,-0.0694138,-0.486066,-0.304821,0.989482,0.770848,0.395195,-0.019935,0.123222,0.192032,-0.0426368,-0.0330491,0.0710934,0.00341659,-0.00530557,-0.180443,-0.0382086,-0.102983
5421.43,1,0.565477,3,7,0,-5410.22,-1.55836,-0.0035626,0.00474362,0.111951,-0.0841371,-0.179394,-0.0486599,0.0319585,-0.117579,-0.0425616,-0.0860821,0.129126,0.159849,0.0989504,-0.0292659,0.0147274,0.0796123,-0.0460656,0.0148046,0.030045,0.014633,0.01179,0.01404,0.00335688,-0.0333008,7.76631,0.0865945,-0.00790179,-0.0805562,0.111395,-0.572557,-0.453832,-0.179439,-0.0245303,-0.395276,-0.366825,0.987612,0.631829,0.839737,-0.0171127,0.140443,0.219389,-0.0764344,0.0858674,0.142792,0.0922115,0.0478484,0.0291551,-0.00275951,-0.439592
5420.42,0.985594,0.565477,3,7,0,-5405.73,-1.55282,0.0044141,-0.0263819,0.147821,-0.120484,-0.178355,-0.0519573,0.00460385,-0.143369,-0.0680039,-0.0760973,0.128749,0.165202,0.0425401,-0.0136525,0.00461933,0.0756314,-0.0204305,-0.00023084,0.0255608,0.0158144,0.00732761,-0.0123648,-0.00721731,-0.00178014,7.98838,0.441624,-0.0318946,-0.045293,-0.0381504,-0.629835,-0.42482,-0.243199,-0.0653402,-0.513713,-0.287588,1.07572,0.804062,0.378153,-0.0119101,0.113978,0.209824,-0.0419143,0.0089541,0.0958349,0.0659791,-0.00298802,-0.085153,-0.130162,-0.023499
5422.02,0.881417,0.565477,3,7,0,-5401.1,-1.58165,-0.00103018,0.00695703,0.132068,-0.0882986,-0.192172,-0.0515234,0.028288,-0.115272,-0.0538006,-0.0918228,0.131556,0.142914,0.0894291,-0.0199939,0.030674,0.0817192,-0.027689,0.00759193,0.0303863,0.01586,0.0144643,-0.0174199,-0.00306403,-0.0408866,8.02614,0.0390793,-0.00490828,-0.0478226,0.0957089,-0.634494,-0.487501,-0.165866,-0.0285598,-0.475321,-0.426494,1.02305,0.562436,0.756469,-0.0287364,0.17604,0.227987,-0.0781613,-0.00168183,0.0675161,0.00864402,-0.0375432,-0.180663,-0.129691,-0.539729
5425.25,0.997341,0.565477,3,7,0,-5408.93,-1.52844,0.0117763,-0.0187407,0.137714,-0.118087,-0.172143,-0.062778,0.0241516,-0.143532,-0.0538006,-0.0757325,0.116208,0.170971,0.0616646,-0.0151448,0.00424962,0.0735362,-0.035078,-0.0100478,0.0173212,-0.00186377,0.0148878,-0.000136628,0.0096333,-0.0152492,7.71003,0.329661,-0.0227634,-0.0957477,-0.00518783,-0.620834,-0.49354,-0.192967,-0.0648346,-0.453374,-0.303665,0.964001,0.780126,0.546049,-0.0112833,0.108164,0.200982,-0.0801701,-0.0154608,0.0779771,-0.0058584,0.0626798,-0.0179534,0.141043,-0.2013
5429.4,0.969601,0.565477,3,7,0,-5416.53,-1.54235,-0.0056414,-0.0206402,0.131377,-0.0970745,-0.163423,-0.0548385,0.0268661,-0.131491,-0.0487266,-0.0767448,0.120603,0.156629,0.068876,-0.00106125,0.00728732,0.0849858,-0.0104291,0.0066887,0.0206297,0.0210912,0.0215074,0.00503404,0.0111988,-0.0223419,7.70888,0.354247,-0.02692,-0.0567136,0.0548346,-0.592108,-0.489227,-0.168277,-0.0605024,-0.437853,-0.286559,0.96268,0.693419,0.600545,0.00774072,0.132692,0.236494,0.0109741,0.0665401,0.119985,0.145227,0.100962,0.00228238,0.155405,-0.294928
5424.16,0.802335,0.565477,3,7,0,-5415.67,-1.5452,0.00456169,0.00819926,0.133641,-0.0943014,-0.165981,-0.0326455,0.0264899,-0.139671,-0.0562381,-0.0836287,0.121548,0.151099,0.0674185,-0.0232839,0.0184444,0.0678513,-0.0334247,0.0021593,0.014212,0.021823,0.0460337,-0.0103415,-0.0152244,-0.0104996,7.77483,-0.0216651,0.000340559,-0.0356316,0.060211,-0.573311,-0.412266,-0.177221,-0.0556538,-0.441621,-0.375758,0.955648,0.655705,0.588029,-0.0130336,0.130325,0.188129,-0.0557149,0.0413344,0.0858114,0.139882,0.184627,-0.0966083,-0.287075,-0.138601
5422.54,0.855834,0.565477,3,7,0,-5409.2,-1.55149,0.00693035,-0.0266093,0.125061,-0.0942155,-0.184057,-0.080865,0.0221966,-0.129687,-0.055395,-0.0809621,0.127775,0.167124,0.0714976,-0.0250258,0.0119964,0.0843492,-0.0232878,0.0100358,0.042831,0.0119725,-0.0146321,-0.00722803,0.0121263,-0.0340847,8.00771,0.573156,-0.0410622,-0.1067,0.0352357,-0.633373,-0.533339,-0.203192,-0.0461189,-0.452569,-0.325405,1.0313,0.74831,0.604722,-0.0287461,0.142539,0.23462,-0.0578644,0.0180103,0.12409,-0.00590568,-0.139261,-0.0915425,0.149928,-0.449941
5426.12,0.98058,0.565477,3,7,0,-5412.34,-1.5601,-0.00287987,0.008578,0.146215,-0.103011,-0.167029,-0.0285346,0.00807832,-0.121239,-0.0486726,-0.081564,0.128448,0.159427,0.064361,-0.0325918,0.00981495,0.0685223,-0.0246883,0.00164769,0.016637,0.0182391,0.0330445,-0.011845,-0.000492594,-0.0163559,7.77318,-0.0487398,0.00168083,0.0126138,0.0294663,-0.53606,-0.333958,-0.236997,-0.0351583,-0.402172,-0.337132,1.01614,0.712142,0.557735,-0.0236905,0.113846,0.190223,-0.043746,0.0260268,0.0781342,0.100831,0.116802,-0.100938,-0.0389943,-0.215909
5424.6,0.933375,0.565477,3,7,0,-5411.85,-1.5421,0.0090827,-0.0219267,0.12918,-0.087178,-0.171532,-0.0723338,0.0470631,-0.134575,-0.0450056,-0.0806483,0.125377,0.164892,0.0666029,-0.0203272,0.0359852,0.0903501,-0.0228392,0.00688498,0.037067,0.0125961,0.000403597,-0.0143834,0.0111117,-0.0167532,7.87257,0.466139,-0.0334893,-0.11426,0.0761923,-0.606208,-0.538147,-0.124236,-0.0536261,-0.412671,-0.329392,1.00733,0.741801,0.574216,-0.019951,0.198864,0.250935,-0.0480803,0.0238911,0.124464,0.0255791,-0.0514586,-0.105049,0.164239,-0.221154
5424.46,1,0.565477,3,7,0,-5415.13,-1.57045,-0.00242194,0.00347921,0.144362,-0.111201,-0.176209,-0.0353653,-0.00147815,-0.12219,-0.0658336,-0.0835302,0.123329,0.161068,0.0771613,-0.0218206,-0.00530411,0.0588759,-0.0302725,0.000619386,0.0207527,0.0136884,0.0248538,0.00028014,-0.00959215,-0.024807,7.91523,0.000986803,-0.00157461,0.00803169,0.0185745,-0.579351,-0.366443,-0.264936,-0.0374401,-0.492893,-0.361251,0.976567,0.696229,0.659829,-0.0164415,0.0702017,0.162984,-0.0589245,0.0215946,0.0904219,0.0717729,0.0826356,-0.0520957,-0.214613,-0.327468
5424.61,0.925726,0.565477,3,7,0,-5409.86,-1.54602,0.00687014,-0.0155805,0.125774,-0.0860794,-0.167942,-0.062913,0.0532315,-0.128322,-0.0481841,-0.0869019,0.119852,0.175431,0.0739763,-0.023066,0.0346207,0.0867907,-0.0204719,0.00358087,0.031898,0.00605455,0.00468905,-0.0188674,0.00864833,-0.0286184,7.62638,0.374058,-0.0271372,-0.116958,0.115602,-0.580048,-0.498737,-0.110359,-0.0476674,-0.424897,-0.392708,0.969807,0.781941,0.632708,-0.029551,0.190693,0.241378,-0.0619248,-0.012742,0.0763078,-0.0390039,-0.0619102,-0.155646,0.0989339,-0.377782
5429.06,0.927401,0.565477,3,7,0,-5414.86,-1.56065,-0.0157343,-0.0148054,0.146186,-0.107611,-0.179492,-0.044489,0.0062427,-0.127327,-0.0541046,-0.0750457,0.122027,0.162006,0.0656493,-0.0144654,0.0113881,0.0696214,-0.0325439,0.00767947,0.0293812,0.0220608,0.0274933,0.00587019,-0.00615887,-0.0204586,8.058,0.233671,-0.0191246,-0.0127407,0.0157497,-0.605524,-0.399307,-0.241201,-0.0486039,-0.433427,-0.283351,0.969604,0.729561,0.56913,-0.00219265,0.119938,0.193093,-0.0380011,0.0762449,0.156516,0.149154,0.121244,-0.00714644,-0.146201,-0.270067
5422.96,0.608067,0.565477,3,7,0,-5412.4,-1.53647,0.0265961,0.00272134,0.135221,-0.0953674,-0.162318,-0.063629,0.0325339,-0.146964,-0.053715,-0.0954452,0.111441,0.164515,0.0850475,-0.0303801,0.0236459,0.0800202,-0.0199087,-0.0121795,0.0369703,0.00186287,0.018138,-0.00992374,0.0085947,-0.0206909,7.50212,0.0952483,-0.00598895,-0.0733347,0.0623155,-0.6014,-0.53903,-0.177579,-0.0605313,-0.427713,-0.49408,0.858784,0.692741,0.73289,-0.0257081,0.1582,0.22149,-0.0439948,-0.0249954,0.140128,-0.0121587,0.0448025,-0.0877025,0.112695,-0.273134
5424.17,0.702975,0.565477,3,7,0,-5405.58,-1.55113,0.0135877,-0.0133891,0.114748,-0.100379,-0.159327,-0.0353436,0.0337793,-0.143766,-0.072805,-0.0789613,0.124566,0.162007,0.072813,-0.0207723,0.00553418,0.0627914,-0.032197,0.00134222,0.028219,0.00701104,0.0210489,0.0112012,-0.0205718,-0.0267567,7.74345,0.322423,-0.0226293,-0.0876805,0.061529,-0.549438,-0.412287,-0.165016,-0.0575673,-0.518622,-0.323125,0.98639,0.714044,0.623142,-0.0139903,0.0984817,0.173765,-0.0573814,0.0321096,0.125129,0.0409422,0.0771867,-0.000929879,-0.411221,-0.353206
5424.77,1,0.565477,3,7,0,-5412.08,-1.5464,-0.00652045,-0.00163031,0.1554,-0.0950969,-0.181276,-0.0693013,0.0162134,-0.116111,-0.0368861,-0.087326,0.115913,0.160628,0.0718659,-0.0236035,0.0286715,0.084784,-0.018095,0.01128,0.0305796,0.0197499,0.00622288,-0.0252283,0.0175341,-0.0155944,7.8174,0.103287,-0.00965343,-0.0221925,0.0413123,-0.622304,-0.49184,-0.207724,-0.0393211,-0.360666,-0.40737,0.922926,0.705689,0.614995,-0.0239195,0.176011,0.236377,-0.0393363,0.0297603,0.092472,0.057108,-0.0407937,-0.161832,0.279278,-0.205856
5428.09,0.964507,0.565477,3,7,0,-5414.35,-1.54049,-0.00403729,-0.0173682,0.146438,-0.109295,-0.181844,-0.0588023,0.0285418,-0.113001,-0.045917,-0.0943866,0.121683,0.16894,0.0661207,-0.0297834,0.0100127,0.0767631,-0.0270593,-0.00921458,0.0409062,-0.000640409,0.0235244,-0.000841862,0.00505127,-0.0179148,7.76076,0.335521,-0.0249359,-0.0752462,0.0292338,-0.583742,-0.414294,-0.1717,-0.027617,-0.387016,-0.463045,0.958364,0.764056,0.581248,-0.0186727,0.12589,0.211929,-0.0434251,0.00854039,0.181677,0.00358554,0.0977448,-0.0316309,0.05556,-0.236486
5427.49,0.96645,0.565477,3,7,0,-5417.89,-1.55895,0.0104061,-0.0299443,0.131447,-0.0953407,-0.17324,-0.0654189,0.0268998,-0.12867,-0.0591608,-0.0721154,0.110592,0.144867,0.0818506,-0.0272575,0.0255869,0.0626525,-0.0368333,0.0139397,0.0383875,0.0231027,0.0165467,-0.00710857,0.00353585,-0.0104243,7.80041,0.580529,-0.0408848,-0.0697652,0.0229212,-0.595267,-0.484484,-0.173093,-0.0445184,-0.431512,-0.295123,0.833769,0.596303,0.694875,-0.0142753,0.139623,0.173883,-0.0510353,0.0864679,0.175155,0.131822,0.0554356,-0.0577229,0.042816,-0.137608
5417.94,0.522355,0.565477,3,7,0,-5406.29,-1.53813,0.0303023,-0.0357481,0.149931,-0.121633,-0.187168,-0.0491747,0.0190065,-0.15379,-0.0476911,-0.0758306,0.114043,0.159344,0.0660338,-0.00955592,0.0226175,0.073475,-0.015979,-0.00320761,0.0146228,0.0205048,0.0108677,-0.00643536,0.00236844,-0.0285968,7.91883,0.609824,-0.0408094,-0.0531818,0.00597849,-0.692835,-0.518593,-0.20653,-0.0826921,-0.423862,-0.31208,0.934703,0.71186,0.565134,-0.013139,0.147643,0.204041,-0.0423418,-0.0141671,0.042246,0.0819666,-0.00318798,-0.0870507,-0.0114089,-0.377496
5425.85,0.983301,0.565477,3,7,0,-5408.63,-1.54194,0.00649309,-0.0239507,0.145423,-0.109134,-0.176532,-0.0551489,0.014595,-0.149058,-0.0490079,-0.078134,0.137138,0.163729,0.0515814,-0.0138542,0.015585,0.0660937,-0.023269,0.0128636,0.019046,0.00322948,0.0186881,-0.0156568,-0.0062323,-0.02832,7.9014,0.462965,-0.032878,-0.0475597,0.00962813,-0.641987,-0.507042,-0.222297,-0.0727531,-0.442745,-0.284992,1.12889,0.774699,0.445578,-0.021004,0.123013,0.184448,-0.0637227,0.0169931,0.0323767,-0.0414731,0.00653669,-0.151016,-0.162072,-0.373842
5425.14,0.932653,0.565477,3,7,0,-5415.53,-1.5694,-0.00391102,-2.00683e-05,0.13783,-0.0833801,-0.166574,-0.0695511,0.0300027,-0.113499,-0.057902,-0.0920875,0.121504,0.166038,0.0790111,-0.0152231,-0.00423858,0.0739284,-0.0210724,-0.0133083,0.0354387,0.0161122,0.0307651,0.00388935,0.0106348,-0.0184882,7.91485,0.0793166,-0.00743278,-0.0568343,0.0831761,-0.560648,-0.473893,-0.163019,-0.0301941,-0.466474,-0.425742,0.944741,0.71858,0.690805,-0.000722819,0.0929632,0.20432,-0.0142203,0.0206982,0.192833,0.130176,0.152497,0.00162446,0.152638,-0.244057
5422.14,0.795055,0.565477,3,7,0,-5408.18,-1.56152,0.00140858,-0.00384445,0.132437,-0.0878419,-0.156625,-0.0632191,0.0431491,-0.122178,-0.0564072,-0.0904326,0.113037,0.171248,0.0761567,-0.00962036,-0.00203099,0.0823948,-0.0139205,-0.00726352,0.0323818,0.0288021,0.0295608,0.0144269,0.00956642,-0.0114902,7.89552,0.115336,-0.0097453,-0.0838044,0.0897088,-0.543044,-0.466739,-0.125287,-0.0443322,-0.443074,-0.419527,0.881085,0.756862,0.667462,0.0127994,0.110089,0.228345,0.0274924,0.0706219,0.21804,0.240713,0.183608,0.0764962,0.14684,-0.151678
5425.02,1,0.565477,3,7,0,-5412.13,-1.55036,0.00636296,0.00200298,0.142348,-0.100664,-0.179546,-0.0450162,-0.00551328,-0.139498,-0.0498408,-0.0698623,0.134099,0.154052,0.0678722,-0.0281649,0.022032,0.0687948,-0.0474017,0.0153564,0.024572,-0.00244795,0.00640632,-0.0154202,0.00405717,-0.0252859,7.87997,0.0759935,-0.00608288,0.0113104,0.00964462,-0.619262,-0.440561,-0.289363,-0.0518544,-0.440555,-0.229437,1.08038,0.673279,0.580803,-0.0326905,0.139114,0.189497,-0.123444,0.0229279,0.0489805,-0.0784501,-0.0429447,-0.133657,0.0244151,-0.333791
