# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/vi_normal_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_sens_pdw2_all_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,theta_1.26,theta_1.27,theta_1.28,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,gamma.1,gamma.2,gamma.3,gamma.4
-2837.51,0.953729,0.305791,4,15,0,2875.37,5.63141,5.81397,5.90474,5.85258,5.88779,5.81137,5.91668,6.08274,5.53676,5.72057,5.78322,6.06453,5.91484,5.90881,5.80799,5.68923,5.86317,5.89258,6.00621,5.80666,5.57434,6.05341,5.72125,5.65885,5.69009,5.90495,6.07366,6.05287,6.01905,5.97344,5.45831,6.04981,5.86333,5.67536,6.18644,5.97267,5.6152,6.04278,5.63302,5.74125,5.56131,5.72319,5.64023,5.83733,5.9896,5.79359,5.0597,6.13021,5.86135,5.87485,5.93213,6.15786,-0.0143756,0.0874885,0.025044,-0.068545,0.0625768,0.0153664,-0.0477194,0.0387061,-0.0617958,-0.034603,0.365455,0.247229,-0.60531,-0.870177,-0.077797,0.804878,-0.0881902,-0.108467,0.170363,0.194524,0.109976,-0.00544406,0.00137914,0.0999794,-0.0338484,-0.00180336,0.0448131,0.0404393,-0.00796364,-0.00153299,-0.0164091,-0.0233174,0.956369,0.135738,0.512875,-0.0360685,-0.199896,0.0216845,0.0825766,-0.00528654,-0.11576,0.0888555,-0.833456,-0.768014,-0.147897,0.923001,-0.77122,-0.449027,1.37562,0.80769,0.941226,-0.00578326,0.144374,0.278532,-0.069605,0.0118295,0.166952,0.179731,-0.100149,-0.0684215,-0.332234,-0.307968,-0.0324099,0.0431257,0.253671,-0.0127814
-2841.59,0.846974,0.305791,4,15,0,2880.59,5.62289,5.81699,5.94835,5.87492,5.77477,5.87898,5.93427,5.98034,5.60307,5.60546,6.16968,6.08052,5.88014,5.86918,5.88201,5.60805,5.79494,5.60139,5.94315,5.94693,5.42454,5.83755,5.67598,5.66237,5.99442,6.03275,5.99082,5.54555,6.11655,6.12686,5.39111,5.96126,6.02276,5.71902,6.19035,6.04717,5.68726,5.98188,5.6365,5.74125,5.47962,5.65816,5.8897,5.80903,6.10591,5.89849,5.4627,6.0475,6.01523,5.83812,5.77983,6.3187,-0.0241229,0.095134,-0.000143795,-0.00540203,0.0496892,0.0166841,-0.0705779,0.0687568,-0.0586613,-0.0142308,0.351421,0.269657,-0.601736,-0.858624,-0.106792,0.818932,-0.0782654,-0.0919671,0.174041,0.24312,0.0737281,0.0149999,0.0155149,0.0786232,-0.0252937,0.0158118,0.0184515,0.00497168,0.0107013,-0.0214744,0.0117709,-0.0122937,0.973231,0.140673,0.769454,-0.0523267,-0.509858,0.0484113,0.0134856,0.00263784,-0.0852989,0.15806,-0.808447,-0.614082,-0.247225,0.920348,-0.745686,-0.252704,1.4772,1.16844,0.651984,0.00854301,0.14075,0.219188,-0.060407,0.0367631,0.0430289,-0.0176236,-0.00862374,-0.140105,0.184481,-0.162371,-0.0122553,0.0534524,0.00430111,-0.0010073
-2838.72,0.865909,0.305791,4,15,0,2880.94,5.67428,5.84443,5.91848,5.94283,5.8156,5.94203,5.90586,6.00045,5.54295,5.73846,5.7406,6.04426,5.89963,6.0059,5.77429,5.75073,5.81134,5.86926,6.00578,5.8168,5.65535,6.06731,5.76911,5.6796,5.6852,5.79787,6.06617,5.97212,6.10796,6.09898,5.41421,6.07645,5.84517,5.6719,6.14677,6.07612,5.66963,6.07654,5.86421,5.76648,5.55498,5.59824,5.81744,5.93546,6.06817,5.89624,5.33681,6.07203,5.86299,5.82669,5.91649,6.14659,-0.0223558,0.0583858,-0.0172697,-0.0525825,0.031718,0.0281663,-0.0698093,0.0537592,-0.0584122,-0.0299375,0.370861,0.241063,-0.596646,-0.859196,-0.0812014,0.817312,-0.0674186,-0.104459,0.178697,0.217003,0.104419,-0.0147766,0.0110394,0.0949997,-0.0468174,-0.00270242,0.0612894,0.0331399,-0.0038013,-0.0148753,-0.0251746,-0.0239451,0.954235,0.125791,0.397053,-0.028434,-0.388609,0.0364578,0.0802949,-0.00447588,-0.095552,0.0912259,-0.767963,-0.683729,-0.181024,0.936717,-0.675015,-0.394341,1.45818,0.946967,0.893188,-0.0201421,0.156862,0.264719,-0.11316,-0.0091819,0.200629,0.0984943,-0.123354,-0.160492,-0.487764,-0.316259,-0.0285023,0.037912,-0.0757299,-0.00980489
-2829.6,0.906115,0.305791,4,15,0,2872.48,5.66396,5.85325,5.89976,5.98316,5.83091,5.85713,5.90179,6.01174,5.4394,5.69897,5.84055,5.99638,5.88341,6.01888,5.83177,5.72513,5.85207,5.77857,6.02926,5.8462,5.6187,5.92868,5.80158,5.68217,5.7861,5.86906,6.00859,5.91885,6.22446,6.04805,5.42709,5.99613,5.88263,5.63399,6.18802,6.01325,5.70313,6.02715,5.81025,5.79358,5.63346,5.65922,5.83941,5.8756,6.05566,5.9861,5.36873,6.09289,5.81408,5.83754,5.94808,6.0334,-0.00933445,0.0698232,-0.018737,-0.0503767,0.0267947,0.0254282,-0.0666663,0.0505765,-0.0472391,-0.0326429,0.363594,0.242087,-0.606694,-0.855624,-0.0953193,0.80785,-0.0791519,-0.101553,0.185219,0.217868,0.100716,-0.0107469,0.0117441,0.0913585,-0.041826,0.00757492,0.0549482,0.0276172,0.000531423,-0.0077129,-0.0194333,-0.021494,0.959587,0.128242,0.398716,-0.029325,-0.340391,0.0320143,0.097849,-0.00546885,-0.0908475,0.0886506,-0.810455,-0.674844,-0.226372,0.928502,-0.734194,-0.346765,1.50536,0.963598,0.862666,-0.0111879,0.153227,0.254493,-0.0840666,0.0397629,0.197956,0.0982136,-0.0717403,-0.106202,-0.382109,-0.283885,-0.0205503,0.0446942,-0.088794,-0.00939358
-2836.63,0.797512,0.305791,4,15,0,2868.24,5.62127,5.82456,6.00634,5.90309,5.88901,5.87224,5.91483,5.9625,5.67913,5.59193,6.12178,6.11274,5.86819,5.86018,5.81639,5.65306,5.87405,5.65529,6.02398,5.92991,5.61308,5.92235,5.50684,5.63993,5.915,6.04767,6.10273,5.66236,6.03903,5.98781,5.39136,5.9156,5.94221,5.70293,6.21532,5.99073,5.72885,6.11364,5.50244,5.72183,5.43378,5.64919,5.94023,5.88943,5.93202,5.77076,5.39813,6.09896,6.01626,5.98115,5.77675,6.53396,-0.0502775,0.113896,0.00202906,-0.0129696,0.0745939,0.00240494,-0.064505,0.0449789,-0.0584532,-0.0155321,0.377493,0.248971,-0.596649,-0.867463,-0.0911017,0.818667,-0.0760811,-0.0967498,0.1565,0.21342,0.0883105,0.0150349,0.00567904,0.0866637,-0.0119331,0.00193152,0.0189012,0.0109028,-0.00201878,-0.0232845,0.0031356,-0.0378684,0.957861,0.121999,0.779216,-0.0507545,-0.345083,0.0318038,0.00948444,0.00337338,-0.0713846,0.102869,-0.820761,-0.710884,-0.174807,0.913635,-0.727056,-0.352766,1.32456,0.967998,0.764913,-0.00569212,0.132922,0.243287,-0.0664109,-0.0533506,-0.00959756,-0.0500819,-0.13055,-0.205787,-0.0150411,-0.500153,-0.0283413,0.063477,0.02792,-0.00241841
-2845.22,0.782064,0.305791,4,15,0,2877.99,5.56155,5.82034,6.01842,5.84493,5.92188,5.80102,5.95317,5.97923,5.68747,5.56018,5.92688,6.06585,5.89122,5.88898,5.83132,5.58857,5.87259,5.72481,6.05651,5.93262,5.57471,5.96556,5.55482,5.57963,5.88895,6.06466,6.06075,5.63393,6.07878,5.97677,5.35064,5.8779,6.09473,5.71169,6.21146,6.0266,5.76095,6.09384,5.4587,5.69553,5.42622,5.65733,5.91038,5.89285,5.94107,5.78545,5.41823,6.04698,6.13648,5.96039,5.81877,6.52394,-0.0394461,0.131127,-0.0134955,-0.0136731,0.0639255,0.000517554,-0.0522909,0.0525383,-0.0626886,-0.0165992,0.379711,0.24067,-0.596423,-0.868045,-0.0933784,0.819461,-0.0824294,-0.0986717,0.162747,0.19902,0.0903626,0.00927112,0.00898299,0.0750194,-0.0150165,0.0115588,0.0078723,0.0200809,0.00361627,-0.0122966,-0.00068529,-0.0449777,0.954214,0.109535,0.881283,-0.0601611,-0.36216,0.0362701,0.00447273,0.00349221,-0.0722685,0.0568618,-0.811556,-0.720707,-0.173377,0.92016,-0.745588,-0.36842,1.35642,0.882702,0.770313,-0.00656015,0.123824,0.210784,-0.0591021,-0.00825738,-0.0312355,0.0270539,-0.0868419,-0.15543,-0.0955193,-0.594051,-0.0215193,0.0772868,-0.086418,-0.00254958
-2835.93,0.99174,0.305791,4,15,0,2882.24,5.58666,5.81364,6.06127,5.92068,5.94819,5.79888,5.97231,6.00428,5.67609,5.48605,6.022,6.04242,5.98095,6.02077,5.83281,5.58254,5.87579,5.73327,6.02258,5.89582,5.62551,5.84359,5.57285,5.59372,5.84317,6.07203,6.07642,5.77359,6.0732,6.07917,5.46111,5.86229,6.00364,5.67537,6.23384,6.03218,5.72964,6.18752,5.58658,5.66527,5.45899,5.70619,5.9078,5.96769,5.90809,5.86704,5.40248,6.08512,6.06988,5.98221,5.84193,6.34791,-0.0345327,0.128036,-0.00933903,-0.00561418,0.0638689,0.00992375,-0.054821,0.0413744,-0.0589854,-0.0310436,0.374579,0.246009,-0.594267,-0.865332,-0.0886924,0.829983,-0.0707011,-0.0924587,0.153366,0.199534,0.0848312,0.015529,0.00640345,0.076658,-0.0237534,0.00741715,0.0130624,0.0156202,0.00387776,-0.014886,-9.01909e-05,-0.0333436,0.960109,0.121589,0.600413,-0.0390071,-0.339229,0.0313548,0.0630369,-0.00248732,-0.0801904,0.0735918,-0.791318,-0.68132,-0.150113,0.924467,-0.687062,-0.332351,1.29076,0.896902,0.734504,0.00120205,0.120169,0.214341,-0.0772023,-0.0126325,-0.00234866,0.0118235,-0.0729715,-0.15,-0.0634536,-0.440391,-0.0163404,0.074359,-0.0636246,-0.00104686
-2839.52,0.534536,0.305791,4,15,0,2882.14,5.64823,5.78899,5.932,5.92229,5.78587,5.94056,6.0356,5.97974,5.55765,5.64542,5.92364,6.07722,5.82178,5.99818,5.85243,5.63851,5.81583,5.7276,6.02771,5.80869,5.77487,5.95853,5.6759,5.66793,5.88493,5.94224,6.05889,5.92716,6.01517,6.19277,5.41158,5.91054,5.87102,5.62223,6.16098,6.01915,5.70577,6.03592,5.79346,5.8221,5.4502,5.67078,5.59701,5.9821,6.05602,6.09178,5.46629,6.1171,5.83389,5.94313,5.87408,6.34293,-0.0224166,0.0477624,-0.0446165,-0.0383101,0.0374649,0.0230343,-0.0473541,0.0571869,-0.0725878,-0.0288163,0.36736,0.252539,-0.600149,-0.869989,-0.0790178,0.824849,-0.0670881,-0.120517,0.167036,0.22509,0.0986496,0.00211368,0.00745576,0.0823028,-0.0333736,0.0120401,0.0252917,0.038807,0.00302889,-0.00219028,0.00457182,-0.0292848,0.959286,0.190823,0.552248,-0.0402704,-0.370708,0.0384924,0.0514709,-0.00269415,-0.120566,0.126399,-0.791674,-0.710687,-0.155647,0.934412,-0.66554,-0.539108,1.38147,1.00635,0.843865,0.00299902,0.131104,0.228959,-0.0598128,0.0579831,0.102996,0.193438,-0.0325214,-0.0602526,0.0261774,-0.386783,-0.0216714,0.0390908,-0.292548,-0.00714356
-2844.42,0.983455,0.305791,4,15,0,2872.98,5.68595,5.75788,5.92813,5.92887,5.77362,5.81205,5.71993,5.99461,5.53639,5.67093,5.69947,6.05784,5.86284,5.92316,5.78155,5.71022,5.88952,5.66843,5.99847,5.81953,5.55542,5.85466,5.56808,5.62799,5.86683,5.87017,5.88687,5.87858,6.14978,5.96181,5.67168,6.00061,5.83173,5.66779,6.17343,6.03857,5.68633,6.02643,5.76494,5.81976,5.68667,5.64554,5.78528,5.81117,5.89377,5.90104,5.60016,6.05214,5.99295,5.79936,5.93137,6.10499,-0.060054,0.0866731,-0.0150204,-0.000871616,0.0548436,0.0227691,-0.088175,0.039976,-0.0712018,-0.0145509,0.381591,0.256977,-0.602978,-0.859473,-0.115162,0.801027,-0.0642098,-0.0949635,0.160036,0.207451,0.0544018,-0.000641001,0.0140573,0.0919539,-0.0273948,-0.00230015,0.0550666,0.00866426,0.00340991,-0.0160843,-0.0290762,-0.0149087,0.963698,0.106124,0.391467,-0.0255197,-0.288449,0.0249323,0.0124004,0.00220411,-0.0362611,0.0579619,-0.84825,-0.653269,-0.250778,0.897713,-0.617925,-0.363851,1.35811,1.01901,0.487854,-0.00867444,0.158458,0.257232,-0.071372,-0.0171605,0.170381,-0.0325605,-0.0777519,-0.156107,-0.539707,-0.196909,-0.02845,0.0526242,-0.110435,-0.000162527
-2839.82,0.793149,0.305791,4,15,0,2885.9,5.6178,5.76628,5.96399,5.91635,5.76594,5.80842,5.77143,6.03143,5.69587,5.62681,5.8458,6.07332,5.82878,5.88093,5.873,5.82295,5.79867,5.6917,5.93005,5.77597,5.67961,5.94517,5.6929,5.73639,5.76812,6.11704,5.96409,5.78678,6.20268,5.94069,5.42957,5.92127,5.92162,5.6788,6.15587,6.06567,5.66514,6.06081,5.74465,5.75444,5.61405,5.70109,5.62384,5.82922,5.86018,5.972,5.58935,6.04305,5.93441,5.82214,5.90068,6.36474,-0.0388354,0.0493933,-0.0516047,0.00697745,0.043296,0.0139505,-0.0869169,0.0332663,-0.0795806,-0.0305879,0.374316,0.253095,-0.602576,-0.864208,-0.110053,0.797767,-0.0625901,-0.0937244,0.167813,0.216067,0.0782821,0.00380725,0.0138776,0.116325,-0.0414543,-0.00132679,0.0403626,0.0176697,1.92334e-05,-0.0264664,-0.0287185,-0.0199717,0.960874,0.121498,0.461398,-0.0312444,-0.279781,0.0237796,0.0554121,-0.00408468,-0.0506399,0.0802059,-0.857241,-0.721871,-0.259561,0.900639,-0.669203,-0.319289,1.43268,0.996101,0.696673,-0.0121892,0.191341,0.325044,-0.129499,-0.0478754,0.0807525,-0.0165179,-0.131083,-0.228066,-0.542803,-0.26378,-0.0129512,0.0413838,-0.389321,0.00130106
-2843.93,0.944823,0.305791,4,15,0,2879.79,5.62768,5.8687,5.91995,5.93631,5.80044,5.844,6.02503,5.94775,5.63254,5.62699,6.07623,6.10295,5.99787,6.10427,5.84755,5.58963,5.91475,5.67944,5.96283,5.96283,5.54824,5.94618,5.61814,5.63256,5.84745,5.80787,6.06415,5.91907,6.09359,6.19049,5.47663,5.86365,6.02423,5.66327,6.1914,5.89435,5.73404,5.86921,5.79524,5.68436,5.56251,5.64462,5.80105,5.89972,6.09526,5.85323,5.37191,6.04615,5.89527,5.91871,5.77916,6.28977,-0.00786185,0.111657,-0.010761,-0.0484522,0.0652827,0.0116743,-0.0566608,0.0572746,-0.0795086,-0.0165826,0.345466,0.261003,-0.601023,-0.864581,-0.0833712,0.821887,-0.0768534,-0.0943803,0.163018,0.212105,0.107281,-0.00490929,0.018354,0.0598031,-0.0553254,0.00288613,0.0274453,0.00506847,0.0308059,-0.0146878,-0.00195326,-0.025208,0.953735,0.123667,0.795729,-0.0539354,-0.353977,0.0366629,0.015341,0.000448604,-0.130276,0.134479,-0.791044,-0.683602,-0.169405,0.936652,-0.710049,-0.328716,1.3155,0.906202,0.925157,-0.00729217,0.119066,0.16455,-0.129851,0.0132406,0.094315,-0.00376116,0.0811669,-0.136409,-0.0811684,-0.332939,-0.018614,0.06601,-0.0316039,-0.00903472
-2841.52,0.866003,0.305791,4,15,0,2884.2,5.54345,5.7756,5.99773,5.95295,5.75162,5.919,5.89652,6.03365,5.56045,5.71893,5.86607,6.04066,5.86327,5.89572,5.78338,5.58877,5.83064,5.66397,6.06171,5.96524,5.59309,5.97741,5.57527,5.69139,5.80038,6.07987,6.12582,5.88683,6.22697,6.11361,5.47636,6.0023,6.03821,5.59106,6.32958,6.07271,5.72086,6.09499,5.7832,5.75002,5.59831,5.64942,5.76226,5.73913,6.01852,6.0394,5.46464,6.02299,5.86181,5.75804,5.73773,6.23613,-0.042746,0.0660503,-0.0228185,0.0153319,0.0566915,-0.00987573,-0.0673754,0.0424536,-0.0606838,-0.00513601,0.369757,0.248576,-0.590776,-0.869797,-0.102249,0.805807,-0.07945,-0.103038,0.16123,0.208031,0.0843133,-0.0206823,0.0138716,0.0782496,-0.0309046,0.0107806,0.0251005,0.0248149,-0.0132044,-0.00936152,0.00963735,-0.0111628,0.959747,0.137983,0.93218,-0.0639914,-0.196791,0.0191697,-0.0149189,0.00622243,-0.0861849,0.0366822,-0.784637,-0.687658,-0.223602,0.92107,-0.680049,-0.424785,1.33583,0.944197,0.717384,-0.0184149,0.138343,0.217329,-0.0671859,0.0360338,0.0829766,0.0999134,-0.103092,-0.0664651,0.149007,-0.147434,-0.0134339,0.0429632,-0.184316,0.00285888
-2851.33,0.980762,0.305791,4,15,0,2882.78,5.51068,5.75866,5.94574,5.93152,5.8027,5.79919,5.92602,5.97762,5.53822,5.46901,5.80261,6.12912,5.76689,5.84944,5.74939,5.5885,5.79592,5.66623,6.02829,5.95316,5.45092,5.70276,5.64124,5.68162,5.70244,5.99016,6.01726,5.84997,6.14051,6.0979,5.09222,5.99722,5.89549,5.67329,6.37032,5.89518,5.76051,5.94089,5.85383,5.76536,5.48401,5.71766,5.92847,5.67466,5.99973,5.91756,5.19565,6.02748,5.96353,5.83539,5.67977,6.46078,-0.0130966,0.127316,-0.0209993,-0.0210272,0.056994,0.00513363,-0.0746429,0.0369054,-0.0832701,-0.00021014,0.36596,0.248672,-0.579647,-0.85583,-0.10604,0.805244,-0.0897027,-0.108528,0.162273,0.2184,0.0977674,0.013665,0.0125594,0.0788169,-0.0356991,0.00288534,0.0285007,0.0192875,-0.00660563,-0.0119306,0.000924402,-0.0159729,0.957603,0.18852,0.641799,-0.0440004,-0.222837,0.0216748,-0.0736352,0.00940708,-0.0523664,0.0938877,-0.782606,-0.691335,-0.236257,0.912201,-0.795503,-0.448111,1.35003,0.971665,0.845193,0.00635381,0.135985,0.218812,-0.0902765,0.000748913,0.0830668,0.053977,-0.0914834,-0.100109,-0.0133566,-0.210964,-0.0101338,0.0772284,-0.134715,-0.00392088
-2844.56,0.95879,0.305791,4,15,0,2887.41,5.59961,5.82949,5.96283,5.87636,5.93143,5.99839,5.91164,6.02608,5.53221,5.7015,6.12346,6.07967,5.97184,6.1589,5.77728,5.72555,5.73879,5.69499,5.93636,5.77988,5.61299,5.96111,5.61142,5.66155,5.92643,6.07665,6.06532,5.74163,6.16205,6.33893,5.55148,5.94283,5.9434,5.67311,6.10515,6.06629,5.57515,5.93418,5.56049,5.68862,5.65488,5.68032,5.68723,5.99806,6.02428,5.85021,5.51274,6.05188,5.82933,5.9768,5.92608,5.99012,0.0454245,0.0384907,-0.0589564,-0.00919527,0.0499578,0.0161304,-0.0520755,0.055078,-0.0578575,-0.0190775,0.370419,0.250983,-0.606671,-0.875929,-0.0937295,0.825761,-0.0858045,-0.0862516,0.162581,0.230601,0.102707,-0.00150308,0.0142397,0.104854,-0.0251449,0.0029824,0.044453,0.00881617,-0.00439158,-0.00751336,-0.0132903,-0.00271834,0.967671,0.151158,0.592665,-0.0420068,-0.367307,0.0367256,0.0315796,0.00074911,-0.0896216,0.104705,-0.808717,-0.660429,-0.215864,0.937582,-0.754072,-0.238769,1.33414,1.02927,0.893952,-0.000631799,0.176643,0.29212,-0.0486908,0.0221627,0.161879,0.0119736,-0.0608089,-0.0650894,-0.239093,-0.0359029,0.0250835,0.0374018,-0.42773,-0.00171461
-2838.59,0.990055,0.305791,4,15,0,2872.68,5.59325,5.82493,5.99989,5.92729,5.85883,5.69906,5.85735,6.00834,5.61698,5.55824,6.00748,6.09075,5.90429,5.88493,5.7949,5.73987,5.72501,5.65952,5.94939,5.80985,5.33718,5.85168,5.63759,5.66062,5.87104,5.98748,6.0833,5.9269,6.18789,6.17637,5.37407,5.93157,5.91585,5.73008,6.33185,5.94737,5.69595,5.94175,5.77,5.70137,5.63259,5.80182,5.71655,5.96295,6.00337,5.83837,5.39716,6.01187,5.88548,5.94521,5.94206,6.0567,-0.0328017,0.111304,-0.0432773,-0.0183211,0.0432139,0.00902478,-0.0635191,0.0548715,-0.0714729,-0.0060576,0.375511,0.241757,-0.586783,-0.855605,-0.0809517,0.79205,-0.0939619,-0.107319,0.161526,0.236216,0.117501,-0.00509476,0.0222957,0.0738748,-0.0292291,-0.0039822,0.047079,0.0332884,0.00803154,-0.0177423,-0.00781805,-0.0360041,0.959422,0.131635,0.705584,-0.0506359,-0.312122,0.0325622,-0.0221029,0.00520679,-0.0797995,0.13356,-0.797129,-0.719818,-0.195611,0.906019,-0.784934,-0.430313,1.30887,1.02797,0.99471,-0.0133406,0.149887,0.206655,-0.0747552,-0.0189736,0.146452,0.106089,-0.0705994,-0.180525,-0.204481,-0.475531,-0.0182544,0.0741576,-0.302483,-0.00341627
-2842.98,0.925631,0.305791,4,15,0,2886.59,5.6366,5.80055,6.02686,6.04471,5.86603,6.09227,6.05635,6.05162,5.6019,5.63744,5.97854,6.0219,5.91898,6.10864,5.89885,5.64764,5.97511,5.82091,6.1114,5.99216,5.76767,5.98594,5.63219,5.61416,5.80356,5.99273,5.98422,5.92206,6.00869,6.13946,5.35935,5.89129,6.08513,5.62296,6.04625,6.22482,5.60203,6.18289,5.74767,5.71234,5.44369,5.61251,5.9384,5.88985,6.02259,6.0197,5.44941,6.18427,5.9972,5.86612,5.83294,6.50144,-0.108865,0.130041,0.00607873,-0.00601203,0.056542,0.011403,-0.0654373,0.0479359,-0.0341794,-0.0334428,0.34568,0.268986,-0.607344,-0.873651,-0.100185,0.835249,-0.0693924,-0.105527,0.191522,0.192396,0.0571628,0.0185889,0.0097299,0.0986085,-0.0167803,0.0115112,0.0437772,0.00258436,0.00385033,-0.012657,-0.00905902,-0.00462294,0.960062,0.124927,0.659771,-0.0439631,-0.377418,0.0335048,0.0934074,-0.00350648,-0.119906,0.0916161,-0.817846,-0.678544,-0.175302,0.938056,-0.723293,-0.376633,1.58956,0.930345,0.521853,0.0154101,0.158558,0.27565,-0.0251739,0.0453562,0.15424,-0.0264325,-0.0297729,-0.0952764,-0.168111,-0.0610583,-0.0560972,0.0713777,0.0510159,-0.00112104
-2845.95,0.8174,0.305791,4,15,0,2883.95,5.65378,5.86809,5.88387,5.78371,5.86454,5.91513,5.96281,5.98191,5.45474,5.74865,6.01465,6.08225,5.87966,5.62779,5.71129,5.75533,5.74958,5.61026,5.87309,5.87126,5.48083,5.70757,5.61128,5.79107,5.73925,5.98967,6.00047,5.69304,6.15305,6.10567,5.39562,6.11077,5.96251,5.74668,6.21742,6.15591,5.71417,5.99926,5.60336,5.82482,5.39843,5.69348,5.83116,5.92432,5.97341,5.9287,5.37463,6.00758,5.80434,5.79327,5.91169,5.96076,0.0298508,0.0973585,0.00919777,-0.0258975,0.0339782,0.00910924,-0.0683235,0.0558408,-0.0716547,-0.00809994,0.383019,0.278684,-0.610386,-0.870242,-0.0832042,0.80541,-0.0764286,-0.0913713,0.16494,0.223143,0.108775,-0.0170941,-0.00526779,0.0976219,-0.0601329,-0.00440416,0.0283697,0.0309398,0.00909694,-0.0226615,-0.00176473,-0.0276106,0.953581,0.17086,0.73839,-0.0525104,-0.294482,0.0293853,0.00398745,0.00320616,-0.0440416,0.176755,-0.825764,-0.718274,-0.194404,0.925043,-0.714066,-0.292262,1.37443,0.953679,0.941571,-0.0234554,0.124192,0.270381,-0.161711,-0.0326507,0.07022,0.09889,-0.0584646,-0.189138,-0.0823061,-0.364672,0.00763548,0.0524291,0.093883,-0.00482902
-2852.3,0.824991,0.305791,4,15,0,2896.75,5.65566,5.7302,5.98916,5.85745,5.84056,5.68114,5.81954,6.10678,5.52096,5.69457,5.76217,6.08282,5.97161,6.0414,5.94479,5.63113,5.82167,5.67374,6.02128,5.88447,5.68588,6.0938,5.75135,5.52311,5.87873,5.97685,6.0728,5.63196,6.06045,5.929,5.35938,5.87993,5.81477,5.68403,6.16598,5.83611,5.59401,6.00837,5.60331,5.72803,5.80895,5.70125,5.55314,5.89616,6.00013,5.80885,5.48306,6.0998,5.90524,5.79936,5.8423,6.36273,-0.0538236,0.0991769,-0.0613517,-0.0211996,0.063722,0.0317755,-0.0816558,0.0660696,-0.0663411,-0.0187685,0.355533,0.23242,-0.60591,-0.873275,-0.0969406,0.810506,-0.113141,-0.121797,0.170311,0.237051,0.0894215,-0.00803777,0.0138169,0.0896195,-0.0176938,-0.00967426,0.0527891,0.0301339,-0.00391993,-0.00573667,-0.0373069,-0.0322021,0.961031,0.129365,0.555338,-0.0382075,-0.473127,0.0461199,0.0187427,0.000960504,-0.160947,0.0587335,-0.826631,-0.677402,-0.223526,0.926609,-0.862965,-0.561366,1.42014,1.10399,0.761541,-0.0170065,0.156264,0.2517,-0.0518417,-0.0407146,0.161637,0.0800827,-0.125106,-0.132467,-0.716741,-0.425315,-0.029314,0.0722048,-0.433554,-0.00395303
