# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_normal_full_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_full_pdw2_pcount_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
44.6671,1,0.575578,3,7,0,-32.1189,6.70741,0.169127,-0.088481,0.00772473,-0.150791,0.850478,-0.156658,-0.166473,0.106504,-0.00127647,0.037705,-0.0979184,0.00258481,0.0553153,-0.000277581,0.00490483,0.0252657,0.0267318,0.0446152,-0.0216047,0.0300712,-0.026344,0.591837,-0.0391351,0.00349364,-0.00308474,-0.0257408,1.1556,-0.628372,-1.86513,0.700433,-0.311737,0.51308,-0.0918945,0.0747602,0.144736,0.0209635,0.0344781,0.0965102,0.109544,0.110977,-0.142198,0.406746,-0.297647
42.2465,0.758256,0.575578,3,7,0,-29.4561,6.74117,0.173336,-0.124966,0.0436425,-0.15466,0.842536,-0.165268,-0.194764,0.0995622,-0.050107,0.0219378,-0.0904399,0.0314644,0.0418157,0.0099733,0.00375705,0.00704159,0.01631,0.0257232,0.00533209,0.0136173,-0.0261999,0.60194,0.0652631,-0.00956038,0.130633,-0.0794613,1.15789,-0.640777,-2.64265,0.492512,-0.673437,0.302841,-0.0806638,0.117887,0.108959,0.0470844,0.0344844,0.0467324,0.0892067,0.085099,-0.0167922,0.14843,-0.296018
45.9555,0.815655,0.575578,3,7,0,-31.259,6.72779,0.172878,-0.115696,0.0418325,-0.147755,0.838558,-0.158816,-0.179111,0.0912401,-0.0441462,0.0298641,-0.0872977,0.0187416,0.0460038,0.00697991,0.00687178,0.00849306,0.0195915,0.027924,0.00701123,0.0307388,-0.0232907,0.608097,0.0355974,-0.00565027,0.123183,-0.0584011,1.14541,-0.610064,-2.41716,0.424509,-0.655694,0.399664,-0.0719929,0.0972693,0.119795,0.0575488,0.0681882,0.0798729,0.134555,0.123497,0.0181185,0.424893,-0.263149
46.6314,0.889089,0.575578,3,7,0,-36.123,6.72261,0.165207,-0.0966984,0.00998894,-0.157073,0.851258,-0.162428,-0.18982,0.114055,-0.000423006,0.0254919,-0.101123,0.013536,0.0621374,-0.00020205,0.00198801,0.0236523,0.0227978,0.0425044,-0.0212336,0.0176583,-0.0344312,0.584677,-0.0152287,-0.00017101,0.00294924,-0.0402215,1.16562,-0.659653,-2.18206,0.800587,-0.265552,0.390367,-0.101088,0.106477,0.163129,0.00269081,0.000874038,0.0624309,0.0607539,0.0725463,-0.17285,0.191332,-0.38902
40.9221,0.692569,0.575578,3,7,0,-31.7113,6.72199,0.176156,-0.109897,0.0324428,-0.155064,0.84488,-0.150446,-0.173206,0.0971856,-0.0531583,0.0477551,-0.0876494,0.0229917,0.0663157,-0.0096375,0.0197841,0.0169949,0.0282843,0.034028,-0.0150657,0.0133035,-0.00952409,0.61453,-0.000433541,-0.00163782,0.105514,-0.0746276,1.15731,-0.588814,-2.32717,0.417142,-0.798503,0.603469,-0.0772276,0.131371,0.172564,0.0105988,0.0882079,0.0827183,0.138122,0.100713,-0.0873425,0.185283,-0.107608
43.0438,0.904743,0.575578,3,7,0,-30.7378,6.72774,0.161224,-0.100747,0.0183446,-0.148028,0.840443,-0.170882,-0.193923,0.10814,0.00329843,0.0124503,-0.0996853,0.0119183,0.0467435,0.0149054,-0.0111541,0.0206451,0.0139622,0.0365999,-0.00285449,0.0311841,-0.0432833,0.579833,0.0135683,-0.00342833,0.0238083,-0.0230084,1.15116,-0.683703,-2.27236,0.777927,-0.186874,0.244743,-0.0952023,0.0839957,0.123059,0.0465757,-0.0187606,0.0767315,0.0529577,0.0924253,-0.0801397,0.381794,-0.489034
33.1804,0.460611,0.575578,3,7,0,-19.6113,6.71427,0.158231,-0.112248,0.0133527,-0.146889,0.825733,-0.152669,-0.215172,0.105654,-0.00948663,0.031014,-0.0940619,0.00390728,0.0560411,0.0164935,-0.00996169,0.0114605,0.0202075,0.00313411,-0.00704335,-0.0054608,-4.84228e-05,0.608852,0.0468822,-0.00849137,0.0184609,-0.0171036,1.13382,-0.634468,-2.75928,0.707707,-0.337203,0.415263,-0.0873487,0.0810275,0.146944,0.0426611,-0.0237854,0.0384266,0.0808098,-0.0114218,-0.0437879,-0.0859727,-0.000547103
35.489,0.970796,0.575578,3,7,0,-15.875,6.7379,0.178308,-0.0984557,0.0383878,-0.157146,0.859789,-0.169138,-0.149667,0.101709,-0.0318764,0.024781,-0.0939415,0.0209424,0.0426484,-0.00923448,0.0181485,0.0201591,0.022524,0.0668947,-0.00924142,0.0514817,-0.0535471,0.589242,-0.0294724,0.00311628,0.104965,-0.0793614,1.16944,-0.641566,-1.73998,0.545453,-0.547394,0.365777,-0.0851142,0.0949722,0.111122,0.0180046,0.0904418,0.10189,0.116119,0.206356,-0.115075,0.675181,-0.605
39.6397,1,0.575578,3,7,0,-24.6352,6.7294,0.171311,-0.114607,0.025324,-0.162487,0.825574,-0.147391,-0.20259,0.109756,-0.00708918,0.0165633,-0.0931878,0.0287631,0.0553603,0.00813091,-0.00706339,0.0224975,0.00842169,0.00427523,-0.00306232,0.00736811,-0.0169084,0.608169,0.0535132,-0.00788689,0.0453247,-0.0604537,1.1307,-0.6014,-2.5035,0.770836,-0.268868,0.264698,-0.0904914,0.131465,0.144988,0.0199161,-0.0204369,0.0651658,0.0131692,-0.0178225,-0.0470943,0.0734663,-0.191039
39.6163,0.905466,0.575578,3,7,0,-29.0089,6.72893,0.161144,-0.110098,0.0392127,-0.157601,0.866276,-0.164407,-0.163386,0.112733,-0.0242088,0.0287246,-0.109534,-0.00995044,0.0756709,0.0101112,0.0012043,0.0176575,0.0244135,0.0629227,-0.0136052,0.0115923,-0.0464823,0.595509,0.00786323,-0.0039061,0.10824,-0.0738,1.18431,-0.633903,-1.87151,0.677462,-0.51709,0.459414,-0.106131,0.0748149,0.19857,0.0376368,0.00936051,0.057314,0.0852555,0.15004,-0.166845,0.0657669,-0.525179
40.1538,0.973148,0.575578,3,7,0,-27.3866,6.72109,0.173771,-0.097365,0.0238379,-0.150108,0.855662,-0.17021,-0.185519,0.105262,-0.0171373,0.040843,-0.0745442,0.0393268,0.0409167,-0.0112913,0.0109523,0.0353801,0.0226323,-0.00089761,-0.00677187,0.0258307,-0.020908,0.602861,-0.0376106,0.00277584,0.0591034,-0.00886591,1.16219,-0.710856,-2.31964,0.650321,-0.407671,0.473586,-0.0729237,0.134496,0.105385,-0.0106267,0.0455016,0.116411,0.0772404,-0.0393515,-0.0553537,0.353702,-0.236228
44.7183,0.984289,0.575578,3,7,0,-32.2948,6.7293,0.156326,-0.110343,0.0311201,-0.146064,0.840848,-0.158873,-0.174341,0.112992,-0.0258482,0.03411,-0.112561,-0.000415936,0.0679419,0.0150903,0.00531654,0.0355609,0.0279836,0.0599411,-0.00925776,0.0211818,-0.0362581,0.597405,0.0475067,-0.0082815,0.0882218,-0.0568567,1.16465,-0.579554,-2.05532,0.622665,-0.54712,0.496548,-0.101005,0.083863,0.176045,0.0821014,0.0631933,0.157479,0.139693,0.180732,-0.109282,0.242148,-0.409661
39.6239,0.862618,0.575578,3,7,0,-33.0901,6.71407,0.169462,-0.109047,0.0403568,-0.141945,0.836274,-0.162472,-0.192911,0.109285,-0.0249219,0.022088,-0.12425,-0.00150687,0.068112,0.0271957,-0.0106873,0.0277479,0.0264563,0.0354413,-0.0174185,-0.00247567,-0.0227885,0.59241,0.0606137,-0.00801484,0.11411,-0.0575665,1.16604,-0.603493,-2.4017,0.658433,-0.49874,0.360165,-0.120175,0.0832523,0.177853,0.0722313,-0.0286731,0.0825252,0.0838194,0.0556442,-0.148253,-0.0960266,-0.257476
44.0643,0.984832,0.575578,3,7,0,-31.4723,6.73982,0.16058,-0.0978117,0.0214105,-0.158551,0.844284,-0.149052,-0.17948,0.0953269,-0.0236805,0.0350967,-0.062994,0.0248675,0.0378956,-0.00504858,0.00644448,0.022148,0.0272525,0.0468469,-0.00782091,0.034435,-0.0406164,0.599515,-0.0619749,0.00453894,0.0505709,-0.0278928,1.12467,-0.615349,-2.26691,0.530312,-0.459492,0.454681,-0.058204,0.098065,0.0988228,0.0164169,0.0491713,0.0987951,0.127287,0.132522,-0.0967961,0.439585,-0.458904
39.6724,0.880788,0.575578,3,7,0,-32.7129,6.71654,0.14123,-0.102073,0.00540809,-0.147156,0.841195,-0.141964,-0.157387,0.0923451,-0.0275179,0.0299779,-0.082586,0.020253,0.0455337,-0.00772225,0.0254116,0.00633249,0.0216494,0.04445,-0.0132894,0.0288872,-0.0446745,0.603171,-0.0220159,-0.00216994,0.0038089,-0.0353978,1.12221,-0.555019,-1.95356,0.519796,-0.488584,0.38868,-0.0815808,0.0984296,0.118679,-0.0050837,0.0681774,0.00990891,0.0688795,0.092762,-0.14155,0.342197,-0.504753
38.823,0.84695,0.575578,3,7,0,-25.0262,6.70564,0.185023,-0.131529,0.0232821,-0.155883,0.844813,-0.13918,-0.191373,0.0923515,-0.017381,0.0285283,-0.0911048,0.0111259,0.0257605,0.00528785,0.00669603,0.0148434,0.0269802,0.0582906,-0.00236855,0.03466,-0.0445837,0.59893,0.141541,-0.0166508,0.0442049,-0.0438933,1.13821,-0.516452,-2.41483,0.522818,-0.40546,0.376187,-0.080224,0.0531066,0.0666709,0.0514625,0.061208,0.0908729,0.14711,0.188898,-0.0766472,0.433181,-0.503728
34.0901,0.776757,0.575578,3,7,0,-19.0406,6.73172,0.14771,-0.0739833,0.0228007,-0.142026,0.835411,-0.184174,-0.166161,0.122924,-0.0193995,0.0498318,-0.0931823,0.0050552,0.0739929,-0.00162245,-0.00109557,0.0294695,0.0101075,0.0247222,0.00457553,0.000200709,-0.0105644,0.585913,-0.13088,0.0117097,0.064987,-0.0238435,1.16385,-0.765655,-1.88498,0.742799,-0.50751,0.65746,-0.0806573,0.105864,0.192971,0.0300321,0.0428101,0.138063,0.0730077,0.0976635,0.000210947,-0.0233177,-0.119361
37.3228,0.989827,0.575578,3,7,0,-21.5872,6.72821,0.203145,-0.124444,0.0264824,-0.173604,0.843842,-0.157988,-0.198357,0.0914262,-0.0194634,0.00660916,-0.0883861,0.0290839,0.0514743,0.00108142,0.0209969,0.0155618,0.0298168,0.0283115,-0.0163538,0.0357138,-0.0459934,0.608243,0.0984091,-0.00973568,0.0548629,-0.0970355,1.13949,-0.611686,-2.58068,0.584898,-0.349735,0.137554,-0.0903866,0.125305,0.133791,0.0101072,0.0472312,0.0268776,0.0849999,0.0187317,-0.153256,0.446217,-0.519655
40.8929,0.861059,0.575578,3,7,0,-22.3575,6.724,0.142103,-0.0906759,0.0465229,-0.132907,0.849697,-0.152569,-0.163962,0.111256,-0.0255414,0.0366378,-0.0878271,0.00384814,0.060036,-0.00257192,-0.0174191,0.0211106,0.0168018,0.0464248,-0.00321112,0.0134697,-0.0127931,0.591529,-0.0922844,0.00629664,0.135231,3.57755e-05,1.16041,-0.627333,-1.91634,0.648549,-0.533535,0.540474,-0.0733147,0.0841783,0.158756,0.0248633,0.004784,0.12689,0.121449,0.180066,-0.0315249,0.179705,-0.144542
32.5906,0.629028,0.575578,3,7,0,-20.8368,6.73513,0.180207,-0.126338,0.00107361,-0.175409,0.838709,-0.175994,-0.180213,0.0920901,-0.0320365,0.0257536,-0.101884,0.00656134,0.0672885,0.0141354,0.0326666,0.0404511,0.018166,0.0260383,-0.0363675,0.0445646,-0.0497181,0.598884,0.118209,-0.014773,-0.000997048,-0.113453,1.14741,-0.668141,-2.35399,0.492663,-0.535759,0.352147,-0.112583,0.0987543,0.173196,0.0332802,0.0520794,0.065731,-0.0272325,-0.0441355,-0.258579,0.57603,-0.561739
43.6644,0.972539,0.575578,3,7,0,-25.2191,6.71783,0.159986,-0.0984831,0.0396752,-0.138878,0.846867,-0.157127,-0.191867,0.102438,-0.0140542,0.0192393,-0.0910256,0.0254407,0.0460104,0.00677113,-0.0101417,-0.000132588,0.0360628,0.0315376,0.010999,0.00366352,-0.020639,0.59747,-0.0324907,0.00146891,0.0946476,-0.0178548,1.15243,-0.623763,-2.39599,0.663026,-0.354553,0.294536,-0.0753969,0.111233,0.121188,0.0466621,0.0178248,0.0528824,0.211174,0.127046,0.015068,0.00587648,-0.233189
42.8992,0.763125,0.575578,3,7,0,-31.1761,6.73267,0.171966,-0.118278,0.0154714,-0.183267,0.844791,-0.153175,-0.174468,0.104631,-0.0197748,0.0332001,-0.0983963,0.00544129,0.0590109,0.00687757,0.0155478,0.0317894,0.00200676,0.0291201,-0.0172004,0.0280156,-0.0411098,0.583757,0.0545257,-0.00847683,0.0250137,-0.111036,1.14917,-0.599304,-2.11473,0.632867,-0.444376,0.447778,-0.102022,0.0862376,0.153159,0.0196262,0.0267166,0.0705234,-0.0523107,0.022159,-0.15514,0.337428,-0.464478
47.1217,0.807894,0.575578,3,7,0,-28.0435,6.73414,0.174153,-0.117073,0.0239007,-0.163337,0.845783,-0.152124,-0.177833,0.100195,-0.0222516,0.0328037,-0.0836661,0.0193525,0.0470046,0.00618973,0.00374215,0.0163482,0.00348836,0.0467472,-0.0134267,0.0163302,-0.041132,0.582362,0.044925,-0.00703897,0.0557338,-0.049589,1.13834,-0.622915,-2.20244,0.592667,-0.451081,0.449472,-0.085357,0.0982777,0.123409,0.0148572,-0.00159282,0.0335076,-0.0238823,0.0966056,-0.148211,0.153662,-0.464728
48.3975,0.812191,0.575578,3,7,0,-37.6437,6.71324,0.16619,-0.0918897,0.0245763,-0.141236,0.841067,-0.166987,-0.180374,0.109633,-0.0195054,0.0290002,-0.0965977,0.0126101,0.0613297,-0.00120119,0.00349929,0.0240673,0.0373129,0.0369199,-0.000557605,0.0272439,-0.012912,0.599682,-0.0372182,0.00302388,0.0606275,-0.0374919,1.16323,-0.648311,-2.16951,0.648545,-0.459238,0.421504,-0.0767148,0.103998,0.15958,0.0546882,0.0864249,0.156835,0.231251,0.1603,-0.00217687,0.395956,-0.145886
46.9382,0.504262,0.575578,3,7,0,-32.3721,6.72439,0.177889,-0.103102,0.0471612,-0.168301,0.845731,-0.149222,-0.187567,0.10072,-0.0244939,0.043411,-0.106643,0.0103467,0.0538422,0.00367277,-0.00755239,0.026762,0.012544,0.0334113,-0.00837466,0.0186852,-0.0299069,0.592004,-0.00959299,0.000321257,0.124097,-0.0860972,1.16663,-0.576854,-2.37005,0.569572,-0.544787,0.575984,-0.101744,0.0899781,0.14141,0.019218,-0.0082031,0.0941148,0.0417725,0.0787055,-0.0927117,0.218813,-0.337902
47.1101,0.880073,0.575578,3,7,0,-37.977,6.73057,0.154247,-0.106936,0.00833428,-0.134003,0.84055,-0.177946,-0.175378,0.114769,-0.025961,0.019864,-0.0850032,0.0232764,0.0537487,0.0021466,0.00803677,0.0131388,0.0221081,0.0355821,-0.0118845,0.0284469,-0.0298827,0.596186,0.0175139,-0.00544562,0.0225535,-0.0110737,1.15061,-0.731809,-2.09315,0.708799,-0.458788,0.308356,-0.0796937,0.115984,0.140775,0.0228302,0.0361985,0.0524073,0.0921644,0.0889578,-0.100392,0.372342,-0.337629
43.1104,0.8175,0.575578,3,7,0,-38.15,6.709,0.176856,-0.100804,0.0461843,-0.166555,0.848509,-0.136996,-0.179622,0.0916031,-0.0242753,0.0470212,-0.0866505,0.00356528,0.0456697,0.0106443,0.00213573,0.0282848,0.0298376,0.0384174,-0.0117467,0.0101264,-0.0185408,0.591907,-0.0352821,0.00339351,0.121168,-0.060989,1.13965,-0.528222,-2.31515,0.469278,-0.519358,0.581823,-0.0781122,0.0641272,0.118012,0.0576534,0.0406819,0.120633,0.139459,0.106334,-0.0940502,0.112739,-0.209483
40.043,0.881658,0.575578,3,7,0,-33.7364,6.75528,0.148247,-0.119008,0.0153341,-0.147345,0.837837,-0.169217,-0.178183,0.0930358,-0.0207351,0.0179191,-0.105496,0.0289994,0.0709284,-0.0180579,0.0128625,0.0159175,0.0166553,0.0366799,-0.00425653,0.0450716,-0.0344188,0.59742,0.0644678,-0.0119798,0.0287305,-0.065518,1.16457,-0.649182,-2.23291,0.567146,-0.452741,0.323887,-0.0946443,0.150978,0.186457,-0.0139507,0.070357,0.0842729,0.0932201,0.122436,-0.0515302,0.622338,-0.38888
41.2589,0.845412,0.575578,3,7,0,-25.3733,6.69728,0.176422,-0.0863649,0.0219887,-0.158754,0.84323,-0.148628,-0.182081,0.108125,-0.0258464,0.045477,-0.0825011,-0.000801628,0.0384805,0.0201074,-0.00129555,0.0187338,0.0271464,0.0387855,-0.0170893,0.0015968,-0.0212772,0.592484,-0.0751035,0.00848558,0.0555106,-0.0390693,1.13371,-0.607765,-2.25921,0.606343,-0.512559,0.554551,-0.0794825,0.045539,0.0997983,0.0608127,0.00215795,0.0601023,0.0991313,0.0785783,-0.138431,-0.0282143,-0.240399
43.1251,0.972954,0.575578,3,7,0,-32.1212,6.75484,0.153601,-0.111258,0.0345792,-0.139575,0.854412,-0.166656,-0.17394,0.105686,-0.0279902,0.011845,-0.107026,0.0279892,0.0768554,0.00775677,0.00175412,0.0170666,0.017563,0.0433013,-0.00352656,0.0219087,-0.0296634,0.59974,0.024609,-0.00649105,0.0953398,-0.0471548,1.17897,-0.634312,-2.13222,0.628089,-0.4966,0.27209,-0.0958588,0.155543,0.201415,0.0477237,0.037517,0.0869539,0.0954473,0.138786,-0.0626877,0.270102,-0.335151
40.3646,0.825328,0.575578,3,7,0,-31.4674,6.72725,0.141127,-0.102395,0.0272838,-0.169785,0.851524,-0.163243,-0.178104,0.100573,-0.0244468,0.00332669,-0.12283,0.0179333,0.0621724,0.0179359,0.0126057,0.0348952,0.0238929,0.0334182,-0.00580655,0.0150619,-0.034922,0.585336,-0.0141539,-0.00255558,0.0571152,-0.13513,1.17522,-0.562365,-2.20832,0.601007,-0.422185,0.126796,-0.115342,0.115454,0.159898,0.0758877,0.0598005,0.125816,0.0917661,0.0712579,-0.0946799,0.149284,-0.394565
42.0471,0.990818,0.575578,3,7,0,-29.7325,6.71596,0.146542,-0.105281,0.0300524,-0.171041,0.843505,-0.142262,-0.177755,0.0869478,-0.0335059,0.0325673,-0.0890673,0.0192299,0.0664763,0.00737674,0.00306354,0.0222634,0.0378436,0.0332897,-0.00601315,0.0353647,-0.010511,0.581636,-0.0515981,0.00145944,0.0721115,-0.104258,1.14656,-0.533998,-2.37136,0.410078,-0.595344,0.464665,-0.0705136,0.124316,0.173191,0.0722719,0.078833,0.14475,0.227371,0.143362,-0.0165812,0.529642,-0.118759
38.041,0.814268,0.575578,3,7,0,-30.0173,6.74249,0.187118,-0.104949,0.0170792,-0.125457,0.850955,-0.183606,-0.189091,0.121072,-0.00945646,0.0333178,-0.093222,0.00503815,0.0415778,0.00510338,0.0118517,0.0181553,0.00740675,0.0288576,-0.0106118,0.00582265,-0.0454967,0.61415,0.0670126,-0.00724142,0.0474966,0.0430054,1.16349,-0.763926,-2.18979,0.821321,-0.324172,0.41523,-0.0996119,0.0628842,0.107998,0.00179074,0.000324978,0.0116479,-0.0380162,0.00618062,-0.155099,-0.0224697,-0.514043
38.5787,0.971097,0.575578,3,7,0,-24.615,6.70364,0.164762,-0.0870545,0.0339473,-0.146652,0.84146,-0.183878,-0.186996,0.0961362,-0.0271342,0.00715842,-0.0944054,0.00336067,0.0747191,0.0138266,0.00234766,0.00319409,0.0120838,0.0556427,-0.00269409,0.0449495,-0.0269059,0.603785,-0.0830707,0.00849812,0.0937272,-0.0535688,1.16087,-0.728569,-2.382,0.549249,-0.476629,0.244733,-0.0765406,0.101543,0.196737,0.0769074,0.0598613,0.0725101,0.113057,0.224871,-0.0259872,0.639246,-0.303995
39.2055,1,0.575578,3,7,0,-29.4799,6.74903,0.171546,-0.123364,0.0179882,-0.161361,0.846458,-0.137766,-0.1828,0.109067,-0.0172069,0.0475199,-0.0931061,0.0218304,0.0387314,-0.00413157,0.00705419,0.0378393,0.0313756,0.015156,-0.016287,-0.00112895,-0.0280148,0.589162,0.0922507,-0.0130767,0.0346078,-0.050146,1.14626,-0.541236,-2.22847,0.671673,-0.438668,0.543271,-0.0971469,0.0942254,0.0994391,-0.00870921,0.00967505,0.0940497,0.0767322,-0.0390643,-0.15278,-0.0879508,-0.316525
41.0933,0.953973,0.575578,3,7,0,-28.6708,6.7042,0.162662,-0.0932495,0.0283307,-0.143807,0.846107,-0.183185,-0.178594,0.0946001,-0.0266676,0.0113765,-0.0969147,0.00745639,0.0695282,0.0129297,-0.00795656,-0.000418838,0.0179804,0.04953,-0.00420053,0.0435355,-0.0286771,0.587388,-0.055863,0.00466456,0.0745165,-0.0495788,1.1655,-0.732379,-2.26622,0.551,-0.489845,0.285728,-0.0818339,0.10396,0.184298,0.0599261,0.0176145,0.0479829,0.125946,0.188966,-0.0396963,0.612577,-0.324008
