# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/vi_normal_sens_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_sens_pdw2_pcount_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,gamma.1,gamma.2,gamma.3,gamma.4
-2853.49,0.873848,0.315349,4,15,0,2903.16,5.69451,5.858,6.02327,5.90878,5.85801,5.97929,5.82962,6.08083,5.53753,5.64232,5.85209,6.10716,5.85606,6.08696,5.74973,5.64248,5.90306,5.58963,6.08551,5.77005,5.311,6.0422,5.63991,5.60882,5.90822,6.02778,5.9971,5.82841,5.93061,6.13275,5.50046,6.00549,5.82337,5.70453,6.27164,6.11921,5.60015,6.0392,5.6824,5.7418,5.55004,5.49284,5.79427,5.80709,6.1423,5.67598,5.36661,6.10505,5.94807,5.86041,5.83933,6.21056,-0.0315715,0.122311,0.0196287,-0.00685797,-0.0929994,0.00737714,0.368924,0.260811,-0.607051,-0.856584,-0.0854445,0.807255,-0.130302,-0.0926044,0.196579,0.213629,0.100383,-0.0194006,0.00405501,0.108078,-0.0365429,-0.00129294,0.031586,0.0213423,-0.00491913,-0.0175354,0.000518001,-0.0185172,0.967197,0.180461,0.0180293,0.00231971,-0.0828603,0.119794,-0.795818,-0.66313,-0.166806,0.936652,-0.922548,-0.228655,1.592,0.929724,0.87376,-0.0240436,0.151645,0.292227,-0.100415,-0.022265,0.0839179,0.0514965,-0.100549,-0.137904,-0.025113,-0.244351,-0.0173462,0.0634395,0.152261,-0.00127878
-2854.78,0.875487,0.315349,4,15,0,2898.11,5.58851,5.72602,5.88984,5.92839,5.82996,5.83295,6.01109,6.07681,5.64978,5.56001,6.13878,6.06125,5.91785,5.95194,5.95316,5.68923,5.73848,5.76756,5.9038,5.88221,5.81716,5.91441,5.65838,5.63523,5.74347,5.77491,6.05531,5.91693,6.0653,5.96671,5.54393,5.99261,5.93296,5.61285,6.09249,6.02216,5.7487,6.04936,5.74315,5.77175,5.54653,5.57314,5.80184,5.89937,6.04228,6.10186,5.21259,6.14815,5.83059,5.79851,5.71836,6.34543,-0.0422059,0.0748564,-0.0211426,-0.0643323,-0.0888029,0.00298159,0.347164,0.258904,-0.588919,-0.869662,-0.110272,0.816067,-0.099702,-0.110241,0.182739,0.205541,0.0790141,0.0185557,-0.00843071,0.077292,-0.0134455,0.0216025,0.0163311,0.0276099,0.028033,-0.00582721,-0.00665341,-0.0389674,0.944765,0.137132,-0.00203316,0.00432696,-0.110939,0.0806995,-0.812516,-0.750084,-0.199022,0.911018,-0.774854,-0.401839,1.49604,0.952894,0.689764,0.0133883,0.0831076,0.207363,-0.016255,0.0724681,0.0563849,0.125965,0.0636382,-0.11084,-0.188936,-0.514212,-0.0425067,0.0483077,-0.0927556,-0.0119958
-2854.42,0.99973,0.315349,4,15,0,2894.1,5.57241,5.88361,5.93583,5.89556,5.91057,5.90973,5.95988,5.99287,5.51179,5.75818,5.84617,6.08655,5.86796,5.89104,5.73658,5.72589,5.96954,5.82802,6.1547,5.90367,5.56294,5.88723,5.6774,5.7186,5.91137,6.17576,5.99101,5.85819,6.13224,6.25711,5.3571,5.8171,5.96696,5.72976,6.28988,6.15379,5.68612,6.07708,5.74952,5.71353,5.46748,5.73795,5.96066,5.78404,6.06112,5.8822,5.44311,6.0402,5.87684,5.98648,6.05825,6.47761,-0.0209367,0.112022,0.00449765,0.0322051,-0.0867181,0.00263426,0.380802,0.258742,-0.599566,-0.849793,-0.0936988,0.822133,-0.0621252,-0.103087,0.159573,0.234049,0.0923103,0.00100353,0.0210376,0.0984969,-0.0569646,-0.0130209,0.0652147,0.00884317,-0.00282195,-0.00820143,-0.015834,0.00500113,0.973666,0.158786,0.00312372,0.0035227,-0.0581246,0.153905,-0.807495,-0.648064,-0.188148,0.922842,-0.59233,-0.404483,1.31655,1.06623,0.821513,0.00249958,0.173935,0.265056,-0.121528,-0.00931323,0.258112,0.0228872,-0.0431793,-0.0569435,-0.269034,0.0659947,0.00339281,0.0612845,0.00133349,0.00600517
-2843.94,0.900276,0.315349,4,15,0,2892.5,5.64198,5.8867,5.95747,5.91976,5.91468,5.79132,6.03719,5.967,5.47822,5.60524,5.86717,6.01909,5.98013,5.86066,5.89623,5.57748,5.86347,5.68145,5.9821,5.82694,5.5327,5.81224,5.6291,5.70355,5.79542,5.76058,6.08567,5.88793,6.27853,6.05426,5.42957,5.96103,6.01757,5.62604,5.98321,6.06363,5.71074,6.08538,5.67041,5.71765,5.42809,5.63315,5.75638,5.95973,6.03036,5.91025,5.28738,5.99938,5.96625,5.82316,5.84233,6.32792,-0.0458915,0.140063,0.00611328,-0.00280537,-0.063254,0.00245293,0.384014,0.257044,-0.58385,-0.867868,-0.114319,0.822114,-0.103461,-0.0999707,0.171979,0.209801,0.102878,0.00962919,0.0219575,0.0856288,-0.0439659,0.0101654,0.0489519,0.00501483,0.022043,0.000483918,-0.00132735,-0.028717,0.960902,0.123295,0.0192815,0.00425928,-0.0119248,0.0828629,-0.782027,-0.706837,-0.231083,0.929392,-0.787522,-0.338811,1.36456,0.911585,0.90139,0.0112853,0.156747,0.229043,-0.0764345,0.0651496,0.202461,0.0171798,0.0699601,-0.049186,-0.0763918,-0.378948,-0.0219565,0.0769551,0.0480863,-0.000523109
-2851.73,0.62349,0.315349,4,15,0,2891.19,5.60329,5.75122,5.98676,5.98018,5.7422,5.95479,5.83384,6.03677,5.63382,5.58755,6.04243,6.1428,5.75415,6.04873,5.7715,5.82058,5.83949,5.76959,5.97964,5.95367,5.47918,5.99925,5.67225,5.59651,5.87241,6.06478,6.02474,5.97269,5.97206,6.17437,5.30808,5.88483,5.89893,5.69532,6.40513,6.09215,5.63875,6.02209,5.85766,5.72941,5.58441,5.66389,5.7288,5.72132,6.00003,5.90791,5.33298,6.18603,5.96065,5.91188,5.89152,6.03363,-0.0365224,0.0676322,-0.0377778,0.0140025,-0.0877776,-0.00165365,0.334987,0.256521,-0.607667,-0.86327,-0.0907605,0.810463,-0.100968,-0.10587,0.192648,0.214825,0.0850566,-0.0026525,0.00147165,0.0907238,-0.00901132,0.00892795,0.0241317,0.036985,0.000313841,-0.0187671,-0.00789681,-0.00546789,0.958631,0.159723,0.0383544,-3.6926e-05,-0.172229,0.109085,-0.83438,-0.723415,-0.166274,0.919578,-0.77921,-0.348576,1.56743,0.988772,0.736692,-0.00443146,0.12249,0.244509,-0.016378,0.0266885,0.0774142,0.162019,-0.0631606,-0.130955,-0.148886,-0.072154,-0.00964793,0.0478522,-0.293843,0.00261101
-2849.41,0.961093,0.315349,4,15,0,2889.82,5.71068,5.82746,5.95191,5.96747,5.88829,5.84666,5.99449,5.99666,5.55648,5.67622,5.92323,6.03267,5.98098,5.91263,5.86528,5.60991,5.83866,5.65221,6.02256,5.81335,5.68738,5.79717,5.64718,5.75555,5.81568,5.78059,6.08586,5.79589,6.30032,6.17213,5.52843,6.00313,6.01979,5.62586,5.94851,6.03048,5.71885,6.03832,5.69291,5.8025,5.57307,5.61365,5.81219,5.95178,6.0162,6.02812,5.31279,5.97188,5.92777,5.82229,5.82911,6.31502,-0.0312241,0.101399,0.0147682,0.0204785,-0.106401,-0.000424256,0.388728,0.256606,-0.580111,-0.857257,-0.113332,0.821839,-0.0913422,-0.101333,0.166438,0.213204,0.0887894,0.0144192,0.0224048,0.087123,-0.047915,-0.00770623,0.0583307,0.00841412,0.0150453,0.00366836,-0.000172252,-0.0293376,0.956967,0.14668,-0.0165914,0.00399986,-0.0023388,0.0880208,-0.772174,-0.667196,-0.221785,0.922945,-0.733534,-0.371373,1.35034,0.961205,0.789293,0.0146577,0.16046,0.233469,-0.0910319,0.0153764,0.243213,0.0361409,0.0413709,-0.0298915,-0.0572382,-0.387137,-0.00723104,0.0527144,0.0890879,0.00381855
-2853.28,0.964931,0.315349,4,15,0,2892.15,5.59118,5.77611,5.98652,5.86149,5.76411,5.79629,5.8746,5.98592,5.54611,5.6624,5.91096,6.05901,5.73649,5.92638,5.80634,5.72949,5.82184,5.7959,5.97251,5.89341,5.44396,6.01883,5.69283,5.52397,5.83531,6.00036,5.95671,5.87554,5.92682,5.91535,5.28832,5.86947,5.80332,5.75497,6.40409,6.03694,5.69434,6.03054,5.78577,5.67496,5.54254,5.67599,5.55563,5.73808,5.98448,5.79111,5.37121,6.17531,5.89953,5.95418,5.86898,6.19759,-0.0239192,0.0983863,0.0150512,0.0174507,-0.0738721,0.00161705,0.336589,0.251754,-0.613749,-0.86012,-0.0894884,0.814191,-0.0991585,-0.102843,0.187183,0.229214,0.0991262,-0.00985148,0.00487201,0.0874128,-0.0196372,0.0170521,0.0149138,0.0328657,-0.0069867,-0.0252842,-0.0116915,-0.00981126,0.967018,0.146582,0.0403658,0.000854104,-0.173056,0.12872,-0.837024,-0.70666,-0.181569,0.925606,-0.772967,-0.328308,1.53589,1.0319,0.845418,-0.0186642,0.125654,0.236402,-0.0622712,0.0171946,0.0040505,0.101393,-0.129131,-0.181835,-0.223601,-0.129469,-0.00464574,0.0509814,0.0941927,0.00325398
-2853.99,1,0.315349,4,15,0,2893.42,5.77571,5.80691,5.91935,5.94307,5.91054,5.88729,6.06704,6.05396,5.53098,5.72856,5.95267,6.0512,6.00355,5.82314,5.86583,5.55503,5.87193,5.65297,6.05823,5.87254,5.80058,5.82867,5.67407,5.75719,5.75279,5.89527,6.07797,5.83479,6.35919,6.08104,5.64057,6.10743,6.06538,5.62633,5.99245,6.1272,5.66469,6.09032,5.65367,5.81014,5.54046,5.60483,5.87749,5.93692,6.06287,5.94481,5.27001,6.04871,5.95247,5.82868,5.82078,6.32787,-0.0530703,0.104513,0.0341119,0.00115823,-0.105285,0.000709355,0.385265,0.249923,-0.571675,-0.852645,-0.1115,0.820238,-0.095453,-0.096604,0.172331,0.209626,0.0828666,0.00652388,0.0183666,0.0898404,-0.0482221,-0.00691048,0.0552754,0.00945384,0.0178274,-0.00352332,-0.00245879,-0.0347723,0.953904,0.167672,-0.0176604,0.00427258,-0.0100052,0.0583462,-0.734075,-0.640883,-0.21643,0.924507,-0.747519,-0.32227,1.4048,0.953433,0.73799,0.00321064,0.155739,0.24137,-0.103975,-0.000876181,0.210454,0.0182986,0.026535,-0.0852112,-0.107466,-0.458853,-0.0269508,0.0495109,0.251618,0.000215971
-2859.76,0.89346,0.315349,4,15,0,2895.86,5.64629,5.82333,5.91219,5.87305,5.8293,5.88663,5.90616,5.9574,5.63913,5.68039,5.89438,5.99824,5.78121,5.96132,5.81892,5.78138,5.89433,5.90056,5.96616,5.8305,5.50525,5.97547,5.67741,5.58647,5.89826,5.98753,5.945,5.8997,5.89139,5.8816,5.34745,5.75806,5.9454,5.73533,6.40155,6.02017,5.7398,5.9532,5.85893,5.66705,5.51172,5.73731,5.64338,5.7346,5.95108,5.79709,5.47199,6.10344,5.9033,5.9524,5.87052,6.27231,-0.00491446,0.0974948,0.0157525,0.0288287,-0.0768147,0.00230267,0.337438,0.256719,-0.622624,-0.869292,-0.0983745,0.821863,-0.096075,-0.104336,0.182271,0.22235,0.103739,0.00505377,0.00943192,0.0851213,-0.0128489,0.0185211,0.00911451,0.0322983,-0.0124404,-0.024595,-0.0080334,-0.00864133,0.966161,0.119475,0.0220897,0.00232794,-0.161243,0.137747,-0.884961,-0.753705,-0.19451,0.925905,-0.781633,-0.348548,1.49785,0.984648,0.884587,-0.00727741,0.132072,0.23034,-0.0489651,0.0163848,-0.0219681,0.0972346,-0.150725,-0.17184,-0.157151,-0.114031,0.00936635,0.0501728,0.088086,0.0053756
-2849.46,0.898754,0.315349,4,15,0,2900.28,5.59146,5.84474,5.91556,5.91277,5.93456,5.85603,5.83623,6.03731,5.4901,5.79432,5.82131,6.01512,5.87937,5.80813,5.78903,5.69098,5.89723,5.92634,5.98738,5.87953,5.69712,5.71128,5.53171,5.69143,5.80077,5.94358,5.96024,5.74129,5.94672,6.14651,5.45762,5.93442,5.91998,5.62819,6.25715,5.9663,5.70774,5.95987,5.76456,5.7411,5.55731,5.71275,5.88251,5.78509,5.99594,5.95922,5.37462,6.00486,5.95078,5.87125,5.82445,6.29489,-0.0148686,0.0956919,0.00808454,-0.0222868,-0.0767875,-0.0201932,0.356878,0.262868,-0.623602,-0.849426,-0.102706,0.812881,-0.0820269,-0.121646,0.13388,0.230173,0.0944593,0.000754672,0.0265769,0.0945294,-0.0304197,-0.000745058,0.00756507,0.00789631,0.00527522,-0.00956442,-0.00718478,-0.00375717,0.964682,0.112305,0.0872329,-0.00536851,-0.115663,0.173153,-0.913575,-0.670953,-0.199105,0.907551,-0.653184,-0.622664,1.13173,1.03435,0.830835,-0.00251131,0.179729,0.256316,-0.0806963,-0.0118231,0.013911,0.0192451,-0.00980237,-0.0717138,-0.133212,-0.0495794,-0.0142292,0.0517525,0.082047,-0.00415575
