# 0.0104939, 0.00679253, 0.00555829, 0.00729488, 0.00434055, 0.00516222, 0.00704976, 0.00163128, 0.00622894, 0.00899888, 0.0302008, 0.00519644, 0.00416917, 0.0239003, 0.0019684, 0.0545392, 0.00688145, 0.00568982, 0.00714177, 0.00961161, 0.0152618, 0.0107936, 0.00935822, 0.00796111, 0.00890157, 0.0121826, 0.00658941, 0.01581, 0.00986764, 0.0228675, 0.0196617, 0.00564284, 0.00781599, 0.00336283, 0.00376283, 0.016615, 0.00375875, 0.00680248, 0.00945026, 0.00630886, 0.0446335, 0.00732355, 0.030729, 0.00948641, 0.00237024, 0.0170803, 0.0564267, 0.00518772, 0.00414129, 0.011863, 0.00922152, 0.0154116, 0.00188661, 0.00156188, 0.0021458, 0.00208647, 0.000188764, 0.000150462, 0.000229103, 0.000158902, 0.000201345, 0.000166698, 0.000203428, 0.000188592, 0.000174778, 0.000233307, 0.000159956, 0.000225472, 0.00018171, 0.000169004, 0.00019021, 0.000156222, 0.000129825, 0.000127361, 0.000146405, 0.000195415, 0.000141695, 0.000164808, 0.000133409, 0.000141814, 0.000141733, 0.000255116, 0.0233975
263.993,0.644504,0.419319,3,15,0,-225.601,6.64996,6.51477,6.88293,6.67849,6.63827,6.92846,6.62605,6.74718,6.28188,6.5546,6.65935,6.98858,6.94638,7.05921,6.46717,6.21536,6.70425,6.52091,7.02002,6.45198,6.57699,6.94427,6.69732,6.36941,6.63579,6.58978,6.78438,6.73031,6.5131,6.77512,6.60799,6.46187,6.93275,6.22175,7.30109,6.7481,6.60123,6.84323,6.80032,6.61377,6.32697,7.00037,6.2693,6.62357,6.69293,6.68112,6.28952,7.12977,6.80751,6.85706,6.9714,7.05474,-0.0254238,0.0394015,0.069472,-0.0269329,0.0271942,-0.102704,0.200037,-0.0703074,0.0839344,-0.0549033,0.0158163,-0.0769785,0.848422,-0.1521,-0.12965,0.107454,-0.0981921,0.00864053,-0.0425691,0.00797351,0.0642221,-0.00963493,-0.0278834,0.00645253,0.0233074,0.0288141,0.0126957,0.00972531,-0.0369738,0.559827,0.194899,0.702841,-0.0498178,-0.312656,0.0300314,-0.0306719,0.0017317,0.122383,-0.018858,1.14594,-0.746422,-1.80389,0.475577,-1.08416,0.246745,-0.0397034,0.10443,0.175994,-0.0201487,-0.0541743,0.0497503,0.124109,0.0930058,-0.00578759,0.0597673,-0.419541,-0.0268952,0.0044323,0.538622,-0.00502684
256.537,0.735891,0.419319,3,7,0,-222.633,6.55422,6.60897,6.92282,6.80022,6.70555,6.86268,6.601,6.81681,6.29449,6.61516,6.68976,6.96064,6.96281,6.91338,6.42529,6.14322,6.77253,6.55352,7.0128,6.43002,6.62003,6.91472,6.68999,6.3905,6.51159,6.52024,6.71431,6.64043,6.48495,6.75172,6.52638,6.45645,6.94289,6.28067,7.29317,6.48646,6.65807,6.81354,6.80651,6.60349,6.34215,6.94092,6.39083,6.57373,6.62177,6.67127,6.25611,7.08469,6.80123,6.74093,6.93996,6.91673,-0.0392328,0.0592813,0.0585876,-0.0203502,0.034489,-0.102472,0.194245,-0.0796572,0.0956503,-0.0319841,0.0283014,-0.0793615,0.832888,-0.160098,-0.134428,0.0856348,-0.0878933,0.0136189,-0.0709354,0.0101906,0.0607033,-0.020698,-0.0226679,-0.0031104,0.0290839,0.0431899,0.018884,0.0124075,-0.0278086,0.567894,0.199883,0.604577,-0.0420449,-0.137121,0.0118488,-0.101175,0.0126433,0.141945,-0.0550308,1.15192,-0.722913,-1.94302,0.322382,-1.04739,0.305877,-0.0554844,0.102935,0.166043,-0.0204654,-0.000402977,0.0663838,0.208247,0.194992,0.0516848,0.125074,-0.315544,-0.0305674,0.0181058,0.451863,-0.00379823
260.815,0.8224,0.419319,3,7,0,-221.298,6.55363,6.40825,6.74985,6.75852,6.69646,6.91447,6.65711,6.76865,6.35204,6.6352,6.82875,6.9322,6.87327,6.85763,6.40547,5.95636,6.73751,6.48749,6.93916,6.39426,6.66851,6.97604,6.64486,6.45536,6.61862,6.58556,6.69488,6.44406,6.52838,6.89804,6.56593,6.52589,6.97111,6.28067,7.31295,6.61181,6.64791,6.83374,6.6824,6.58317,6.38437,6.91232,6.28225,6.6854,6.69239,6.64592,6.4237,7.20535,6.68535,6.67258,6.9175,6.99219,-0.0038248,0.0746729,0.0588812,-0.0312545,0.0248232,-0.0894501,0.209397,-0.0930522,0.0949322,-0.0265957,0.0300401,-0.080851,0.842663,-0.153401,-0.147089,0.0890302,-0.0758279,0.0103373,-0.0553199,0.0151314,0.0562335,-0.00558944,-0.0246214,-0.006906,0.0260146,0.0385829,0.023916,0.0082238,-0.0123413,0.575794,0.226324,0.256588,-0.0194533,-0.0216027,0.00191765,-0.136283,0.0166838,0.138644,-0.0215984,1.14711,-0.719178,-2.09473,0.376807,-0.899744,0.25877,-0.0340949,0.106692,0.153173,0.0298307,0.012787,0.0780725,0.22657,0.21705,0.109575,0.0982579,-0.140036,-0.0159372,0.026649,0.464969,-0.00583344
253.326,0.83885,0.419319,3,15,0,-218.912,6.50124,6.61092,6.75456,6.73847,6.66312,6.90817,6.56265,6.76796,6.23809,6.65591,6.87218,6.931,6.93076,6.77494,6.4087,6.24746,6.79442,6.56836,6.88666,6.30521,6.80296,6.96082,6.62145,6.60062,6.5812,6.70357,6.69538,6.47915,6.66373,7.02401,6.62592,6.59866,7.08944,6.28219,7.29174,6.6416,6.53886,6.89224,6.67118,6.563,6.36008,6.98897,6.25615,6.66666,6.64012,6.642,6.18317,7.19408,6.66322,6.51531,6.98651,7.1048,-0.00937317,0.0694332,0.0300418,0.00531647,0.0159741,-0.102668,0.22021,-0.0996289,0.0960233,-0.0277119,0.0327964,-0.0714683,0.839552,-0.156825,-0.143276,0.0835102,-0.0751236,0.00828872,-0.0375031,0.0151628,0.0394453,-0.01213,-0.0152453,0.000738,0.0202765,0.0240028,0.00808515,0.00834941,-0.016201,0.575231,0.196348,0.35153,-0.0272735,0.0222586,-0.00133769,-0.126522,0.015839,0.155972,0.0238527,1.12231,-0.759024,-2.07458,0.361386,-0.8321,0.187365,-0.0298269,0.0847245,0.108137,-0.0147471,-0.00852223,0.0432819,0.129803,0.101677,0.0157207,0.0905016,-0.183832,-0.00353926,0.0306836,0.215891,0.000992282
266.842,1,0.419319,3,7,0,-221.936,6.4514,6.59547,6.82422,6.78554,6.56909,6.91227,6.5697,6.78338,6.22856,6.72173,6.72801,7.02289,6.83474,6.97722,6.45264,6.44382,6.70529,6.47817,6.85365,6.41346,6.56348,6.91154,6.49583,6.42994,6.72473,6.63708,6.7351,6.5269,6.70681,7.01728,6.33345,6.34112,6.9906,6.31409,7.28733,6.65055,6.50778,6.69398,6.91417,6.46314,6.15945,6.98908,6.10566,6.41227,6.73576,6.65468,6.40693,7.11607,6.81014,6.77778,7.00437,6.71489,0.0420039,0.0965522,-0.017858,-0.0672941,0.0267183,-0.0938157,0.189873,-0.0763965,0.0599756,-0.0525885,0.016672,-0.0871894,0.825222,-0.177611,-0.152615,0.0843625,-0.0617438,0.0269929,-0.0323065,0.0247331,0.0708802,-0.0149898,0.00480644,0.0224013,0.0155402,0.0196307,-0.00922252,-0.00482806,-0.0391557,0.554916,0.25526,0.570824,-0.0426446,-0.285658,0.0293273,-0.0596797,0.00151503,0.113213,0.0215918,1.10554,-0.891736,-2.17369,0.410202,-0.762613,0.396702,-0.0445629,0.149932,0.1955,-0.0510762,-0.0146846,0.0276186,-0.00285481,-0.0280149,-0.145368,-0.174689,-0.444299,-0.000131194,0.0585757,-0.063964,-0.01256
257.396,0.451695,0.419319,3,15,0,-204.951,6.52452,6.48815,6.86875,6.60319,6.77468,6.87394,6.68565,6.83046,6.43627,6.61789,6.71391,6.89142,6.97964,6.84651,6.45494,6.05139,6.65166,6.47498,7.05265,6.28904,6.8177,6.8981,6.77438,6.41866,6.50668,6.69348,6.77678,6.54957,6.53704,6.94911,6.76563,6.68956,6.91842,6.23425,7.23041,6.66413,6.47528,6.96622,6.82437,6.77892,6.3598,6.93145,6.44479,6.46604,6.79913,6.54614,6.11463,7.11843,6.70918,6.68,6.94197,7.14646,-0.00849673,-0.0344434,0.0594755,-0.0232423,0.0417516,-0.0954268,0.201283,-0.0957957,0.0862509,-0.0304863,0.0160792,-0.0944986,0.836324,-0.169728,-0.147758,0.0874604,-0.0782141,0.0157833,-0.0744989,-0.00649834,0.0483815,0.0077223,-0.0197243,0.0139574,0.0431332,0.00907182,0.00332235,0.0328725,-0.00963345,0.560643,0.238835,0.416799,-0.0293866,-6.36708e-05,-0.000430891,-0.112337,0.0129286,0.0975791,-0.0757566,1.15514,-0.757145,-2.14575,0.34733,-0.95094,0.275028,-0.0601694,0.0543755,0.133216,0.0525552,0.00406592,0.110376,0.248483,0.0637627,0.0334329,0.492861,-0.109311,-0.0174664,-0.0338666,0.461303,-0.00433802
266.446,0.973673,0.419319,3,7,0,-220.386,6.51618,6.55131,6.75671,6.73596,6.76129,6.87398,6.68694,6.77806,6.39102,6.70578,6.54706,6.95535,6.89282,6.73314,6.41524,6.28976,6.65157,6.42946,6.94243,6.38206,6.85469,7.08634,6.65064,6.43721,6.69971,6.641,6.77019,6.57393,6.5642,6.77884,6.7122,6.69691,6.95906,6.30804,7.19062,6.56439,6.49079,6.95391,6.85218,6.77214,6.16856,7.01108,6.13469,6.46625,6.78,6.59131,6.29271,7.11639,6.65076,6.79755,6.87123,7.04342,0.0225465,0.0288538,0.0626811,-0.0252568,0.0383178,-0.105174,0.213046,-0.0903875,0.0895703,-0.0435526,0.0218624,-0.0937532,0.827137,-0.15833,-0.132483,0.0875534,-0.0644264,0.00642494,-0.0598553,0.00717286,0.0449199,0.0041222,-0.029734,0.0217133,0.0416251,0.0202949,0.00394072,0.0202502,-0.0165333,0.5674,0.180447,0.533547,-0.0378347,-0.0878681,0.00915985,-0.0435591,0.00536987,0.105121,-0.0572606,1.12152,-0.724991,-1.82027,0.416621,-0.774744,0.184425,-0.0494025,0.0770309,0.123825,0.0374124,-0.0267548,0.131149,0.231386,0.0861641,0.00635068,0.276888,-0.187603,-0.00111194,0.000309829,0.486932,-0.00471402
255.553,0.362856,0.419319,3,15,0,-215.148,6.59058,6.60821,6.90801,6.73952,6.63932,6.89119,6.77824,6.77606,6.31618,6.58196,6.86879,6.9484,6.84664,6.58545,6.50349,6.07823,6.72383,6.54426,7.03823,6.43502,6.73074,7.18812,6.60161,6.22969,6.51868,6.66302,6.75534,6.47104,6.50331,6.82105,6.59013,6.60795,6.82799,6.25175,7.20683,6.68905,6.54341,6.85181,6.69373,6.66976,6.35673,7.15628,6.27979,6.47789,6.74801,6.67716,6.13922,7.16199,6.63497,6.67383,6.89024,7.16228,-0.0133947,0.0869494,0.0370503,-0.0602187,0.0311404,-0.10321,0.197883,-0.0793493,0.0865531,-0.047105,-0.00416097,-0.0872318,0.847941,-0.148007,-0.137942,0.112249,-0.0601505,0.0306331,-0.0776724,0.00358524,0.0466481,-0.0227501,-0.0117172,0.00824793,0.0272178,-0.00459607,-0.0214808,0.0357714,-0.00928373,0.555217,0.219411,0.759231,-0.0525096,-0.255293,0.0237976,-0.011757,0.000151561,0.0295167,-0.0282013,1.16974,-0.725117,-1.74142,0.651317,-0.821261,0.423285,-0.0786826,0.0725632,0.129593,-0.0752287,-0.0471357,0.00914575,0.0891293,-0.0606309,-0.095767,0.539349,-0.105342,-0.0299963,0.0392718,0.333278,-0.0112394
262.06,0.958161,0.419319,3,7,0,-219.058,6.53907,6.50872,6.78231,6.61318,6.58973,6.89516,6.58658,6.78979,6.18629,6.81884,6.59169,6.95901,6.9207,6.87461,6.54949,6.13494,6.84562,6.51728,6.87348,6.4235,6.61946,7.03545,6.60597,6.40477,6.651,6.54788,6.80852,6.39231,6.52189,6.82466,6.69077,6.58649,6.92305,6.32905,7.35725,6.48954,6.52644,6.87371,6.7243,6.73397,6.57096,7.118,6.04626,6.43379,6.79564,6.56991,5.81436,7.09897,6.77097,6.67879,6.97292,7.00882,0.0236616,0.111641,0.0861281,-0.0497867,0.0219042,-0.0763253,0.194862,-0.0790081,0.104133,-0.0521836,0.0289823,-0.0755031,0.844267,-0.168073,-0.125218,0.0909464,-0.0705349,0.00518191,-0.0679316,0.00247169,0.0575475,-0.0191049,0.011551,-0.00263175,0.0382235,0.0265223,-0.00287933,0.000277364,-0.0138272,0.573385,0.240943,0.176161,-0.0129501,-0.218618,0.0185449,0.00828864,0.000824793,0.13843,-0.0309291,1.14739,-0.766121,-1.69267,0.447524,-0.821572,0.148171,-0.059887,0.0844295,0.158761,-0.0233338,0.0593392,0.0172353,0.190384,0.0785717,-0.0470273,-0.0305027,-0.156897,-0.00957201,0.0403569,0.684215,-0.00929234
264.313,0.724702,0.419319,3,7,0,-216.899,6.45088,6.73091,6.83154,6.75506,6.72706,6.83389,6.59584,6.84629,6.32524,6.65686,7.05169,6.8828,6.89972,6.85145,6.50295,6.43543,6.67925,6.50424,7.04394,6.4198,6.57665,6.96408,6.79543,6.44604,6.64539,6.73044,6.77233,6.5222,6.66386,6.85914,6.58706,6.52404,6.92278,6.28779,7.17349,6.83097,6.46801,6.78917,6.88588,6.51242,6.02925,6.97791,6.40573,6.57322,6.70514,6.47312,6.22868,7.22859,6.7786,6.82675,7.01305,6.52026,0.0588127,0.016811,0.00183446,-0.112718,0.0163757,-0.1173,0.195136,-0.0756778,0.0670238,-0.0257405,-0.0104479,-0.0747868,0.831362,-0.157523,-0.175308,0.101392,-0.0521622,0.00612041,-0.0576608,0.0123153,0.0718668,0.00983322,-0.0181308,0.0342157,0.00176023,0.00621279,-0.0144042,0.0231029,-0.0357891,0.540856,0.237853,1.05547,-0.0776759,-0.200618,0.0224368,-0.126223,0.0112394,0.0228511,0.0486774,1.13098,-0.785382,-2.37647,0.60722,-0.652316,0.210304,-0.0692636,0.126145,0.198251,-0.0012975,-0.0832286,0.0646022,-0.0692105,-0.0635938,-0.133369,0.273212,-0.406098,-0.0109461,0.0100066,0.126641,-0.021038
258.227,0.93098,0.419319,4,15,0,-223.349,6.59025,6.49915,6.68481,6.74122,6.60275,6.94614,6.6501,6.77035,6.30703,6.74558,6.4414,6.9027,6.93253,6.82822,6.44004,6.09861,6.72461,6.54279,6.79382,6.50443,6.6401,7.02084,6.77912,6.43956,6.53712,6.82561,6.81573,6.25983,6.68963,7.01364,6.55025,6.47343,6.95965,6.23744,7.20808,6.58748,6.57285,6.80563,6.72546,6.89498,6.09559,6.82798,6.05953,6.39217,6.78187,6.38282,6.45293,7.05169,6.55155,6.66917,6.86758,7.10258,0.00165788,0.115253,-0.00158867,-0.025385,0.0538724,-0.0869452,0.214417,-0.0747565,0.064571,-0.0583645,0.00563845,-0.101256,0.831326,-0.155434,-0.143032,0.0912216,-0.0742812,0.043853,-0.0559891,0.00616651,0.0472712,-0.0170722,-0.010246,0.0229069,0.0433219,0.0140398,-0.02741,0.0229473,-0.0151198,0.547758,0.272117,0.556337,-0.0385741,-0.307018,0.0325399,-0.0131157,-0.00275874,0.0727285,-0.0512791,1.13327,-0.755616,-2.02367,0.381351,-0.96866,0.55999,-0.0596147,0.0787012,0.132343,-0.048321,-0.0310278,0.0625873,0.153931,-0.0220787,-0.155828,0.322883,-0.171564,-0.00628577,0.0643404,0.0137794,-0.00473795
268.838,0.931047,0.419319,4,15,0,-228.075,6.50486,6.60568,6.93554,6.68321,6.71762,6.83584,6.6334,6.80197,6.34808,6.68067,6.95176,6.91594,6.95665,6.93019,6.44221,6.30846,6.74605,6.5364,7.1326,6.30588,6.77159,6.87226,6.54192,6.4883,6.65786,6.61118,6.74833,6.83525,6.67044,6.79943,6.68155,6.51915,6.95128,6.31058,7.3544,6.72613,6.43778,6.90772,6.78346,6.51351,6.3066,7.14547,6.20555,6.49525,6.82935,6.57298,6.18413,7.23546,6.81849,6.79886,7.04881,6.80819,0.0362133,0.027041,0.0767532,-0.0412422,0.0316231,-0.0995659,0.209685,-0.102231,0.0675859,-0.0408516,-0.0122474,-0.080856,0.835305,-0.17809,-0.13768,0.089141,-0.0847429,-0.0040559,-0.051655,0.00857332,0.0599357,-0.00853456,0.00307577,0.0142931,0.00138289,0.0226933,0.00317269,0.00503784,-0.0359876,0.558319,0.210823,0.451604,-0.0349382,0.0541658,-0.00299188,-0.0809792,0.00599705,0.0291161,-0.0242354,1.13129,-0.835039,-1.97705,0.397411,-0.893279,0.0698103,-0.0549691,0.100891,0.164506,-0.0200663,0.00407734,0.0337549,-0.0210336,0.0369961,-0.0600951,-0.0114896,-0.408351,-0.000860663,-0.00409228,0.606602,-0.00769757
268.34,0.654778,0.419319,3,7,0,-229.9,6.6818,6.65422,6.76363,6.79562,6.63601,6.86405,6.62429,6.77906,6.24492,6.89769,6.73478,6.823,6.91422,6.92753,6.46238,6.62906,6.70009,6.47057,6.8835,6.3009,6.79251,6.99963,6.71201,6.44627,6.68222,6.6749,6.80765,6.3216,6.57842,6.88176,6.64233,6.50862,6.89904,6.2795,7.20938,6.61199,6.50659,6.7388,6.88001,6.6639,6.38378,6.83919,6.16462,6.49128,6.72696,6.43125,6.65708,7.09267,6.59862,6.79452,6.89452,6.98756,-0.0151523,0.10707,-0.0486202,0.0111602,0.0357887,-0.0922417,0.206144,-0.0774506,0.0715364,-0.0511523,0.00515968,-0.0941504,0.85455,-0.148405,-0.15937,0.0972764,-0.0709212,0.0290473,-0.0728083,0.00618249,0.0493723,-0.0166616,-0.00257669,0.0180723,0.0361626,0.00276663,-0.0152197,0.00254805,-0.0320732,0.559663,0.276401,0.645054,-0.0456101,-0.290597,0.0295887,-0.0194499,-0.00103165,0.0672101,-0.0388086,1.16638,-0.699974,-2.2353,0.49718,-0.888642,0.380806,-0.0831899,0.0827623,0.137182,-0.0647343,-0.0414558,0.008673,0.0834728,-0.0951487,-0.152809,-0.0407887,-0.363934,0.00136322,0.0713628,-0.369239,0.00208298
258.497,0.814204,0.419319,3,15,0,-226.975,6.7409,6.64587,6.65392,6.80252,6.72946,6.95489,6.60869,6.81036,6.30492,6.80719,6.81217,6.93443,6.98138,7.17679,6.49964,6.54386,6.64855,6.49684,6.87293,6.22832,6.62735,6.94024,6.66822,6.48088,6.76383,6.7785,6.74784,6.35242,6.65418,7.01379,6.7756,6.58601,6.73027,6.25736,7.21253,6.50916,6.56153,6.85629,6.83001,6.75064,6.68054,6.87094,6.17124,6.59635,6.70466,6.53249,6.70371,7.14812,6.73024,7.0148,6.99876,6.79706,0.0634679,0.018204,-0.0602243,-0.0497812,0.00744413,-0.0842701,0.176583,-0.0835397,0.0642543,-0.0381299,0.0160221,-0.0949006,0.847811,-0.16835,-0.154092,0.0932966,-0.0836578,-0.000511411,-0.0516013,0.0117442,0.066104,0.00626356,0.00849802,-0.00197834,0.0384736,0.00119481,-0.0150362,0.0182445,-0.0359441,0.561761,0.247496,0.384361,-0.0297947,-0.206266,0.0180453,-0.131122,0.0113935,0.11219,-0.0524266,1.13892,-0.806906,-2.26126,0.449781,-0.904278,0.0780078,-0.061432,0.117657,0.183325,-0.0046228,-0.017716,-0.0593401,0.100988,-0.0927515,-0.142706,0.196389,-0.407857,0.01876,0.0258526,-0.393526,-0.00929133
261.781,0.949583,0.419319,3,7,0,-217.475,6.48368,6.5125,6.83078,6.721,6.65789,6.87181,6.47751,6.77938,6.5115,6.66373,6.67398,6.9358,6.89807,6.61452,6.36494,6.22109,6.7137,6.48901,6.94257,6.31355,6.9237,6.88724,6.63756,6.43474,6.60526,6.6154,6.75733,6.48174,6.62267,6.89202,6.68355,6.63735,7.01643,6.3744,7.24184,6.75139,6.43517,6.70123,6.89069,6.68095,6.46621,7.03119,6.17586,6.43518,6.7414,6.67827,5.96831,7.04081,6.82651,6.41054,7.03424,6.78623,0.0431115,0.0031039,0.0556548,-0.0757719,0.0433527,-0.0971267,0.19002,-0.0623981,0.0544874,-0.0572555,0.00784232,-0.0974341,0.831525,-0.159862,-0.162592,0.0820875,-0.0612336,0.0106391,-0.0623744,0.00731828,0.0543449,-0.0177395,0.00463402,0.0272862,0.0268638,0.0366226,-0.00564908,0.0227327,-0.027525,0.543944,0.257906,0.804146,-0.0563543,-0.40428,0.04121,-0.0141498,-0.00342397,0.067801,-0.0452021,1.13547,-0.72922,-2.28163,0.376987,-0.755202,0.226759,-0.0568308,0.0905034,0.150346,-0.0098514,0.0558077,0.1244,0.13406,0.110118,-0.0676821,0.288226,-0.312326,-0.00914228,-0.0116028,0.485891,-0.0141423
252,0.759872,0.419319,3,7,0,-210.924,6.53268,6.67108,6.68504,6.82271,6.77472,7.01428,6.54701,6.87059,6.24415,6.68392,6.85575,6.91165,6.8437,7.14686,6.5627,6.67806,6.88206,6.59715,6.85564,6.37943,6.43419,6.98693,6.60106,6.40939,6.70731,6.70917,6.81272,6.44475,6.60643,6.70231,6.5741,6.55055,6.96888,6.26686,7.19131,6.657,6.50537,6.76932,6.91776,6.75521,6.21135,6.87219,6.39192,6.44446,6.67633,6.68465,6.33249,7.1739,6.83546,6.91582,6.79041,6.7391,0.0590011,0.0553247,0.0534804,-0.069438,-0.00481897,-0.0857372,0.163187,-0.0877832,0.0821299,-0.042972,0.0161438,-0.0958561,0.84552,-0.180002,-0.157731,0.113981,-0.0603598,0.0168369,-0.0228855,0.021622,0.0532862,-0.00359369,-0.011685,0.0047652,0.0122413,-0.011308,0.00732609,0.0125254,0.00598729,0.569447,0.189611,0.227219,-0.0179706,-0.226557,0.0173807,-0.110837,0.0102049,0.100345,0.00661369,1.1375,-0.940684,-2.10509,0.645223,-0.704211,0.268518,-0.0146228,0.118807,0.145088,0.00342639,-0.00373466,0.049292,0.0897917,-0.00278121,0.0675758,0.212149,0.0679377,0.00256645,0.0177312,0.463521,-0.0129601
251.009,0.960422,0.419319,4,15,0,-208.363,6.46718,6.64481,6.82957,6.76338,6.76447,6.80828,6.46957,6.84954,6.21615,6.88183,6.5973,6.81511,6.95644,6.72062,6.55077,6.14123,6.79625,6.60797,6.88418,6.45578,6.61109,6.95359,6.57538,6.24868,6.73109,6.76382,6.80044,6.513,6.58923,6.85562,6.43509,6.55075,6.85111,6.32894,7.17886,6.64406,6.43871,6.65987,7.06749,6.7042,6.46766,6.84375,6.213,6.43841,6.74925,6.79684,5.80517,7.10938,6.84106,6.79947,6.94682,6.83258,0.0228559,0.0294864,-0.0107468,-0.110263,0.0163102,-0.0759688,0.167693,-0.0904298,0.106036,-0.0432155,-0.027554,-0.0807452,0.825703,-0.155411,-0.16709,0.0734654,-0.0533368,0.0206598,-0.0668283,0.00377522,0.0657087,0.0110942,-0.00218644,0.00384191,0.0331523,-0.000862852,-0.00342316,0.0295305,-0.00260947,0.565795,0.196786,0.185548,-0.0122386,-0.138551,0.00716135,0.00744112,0.00111068,-0.046257,0.00281853,1.12546,-0.722156,-2.4627,0.331453,-0.726806,0.325762,-0.0559225,0.0998506,0.180721,0.0511215,0.0266253,0.0476312,0.178532,0.0130521,0.00951799,0.457997,-0.0296096,-0.0276778,0.0201738,0.0315295,-0.0205798
232.183,0.598938,0.419319,3,7,0,-191.021,6.58283,6.52907,6.84534,6.63551,6.71236,6.84969,6.68982,6.88735,6.29803,6.84413,6.53496,6.87842,6.87781,6.75017,6.54638,6.24982,6.74007,6.64654,6.78844,6.42954,6.63503,6.92452,6.72601,6.2582,6.90402,6.78019,6.82952,6.57768,6.38687,6.76177,6.38765,6.61094,6.85577,6.39408,7.19507,6.63584,6.55626,6.75295,7.06208,6.67071,6.04555,6.91007,6.19575,6.58697,6.70306,6.68924,6.78471,7.06391,6.7557,6.53796,6.88182,6.68512,0.00670292,0.0757906,0.0555413,-0.00524768,0.00321378,-0.0655229,0.133255,-0.0952581,0.0833845,-0.0570389,-0.0110755,-0.109362,0.85816,-0.19681,-0.177025,0.0927168,-0.0539356,0.0344705,-0.0484304,0.0112376,0.0564963,-0.00592844,-0.00295434,0.010119,0.024437,0.021497,-0.00518062,0.00256798,-0.0351029,0.556823,0.253612,-0.0162329,0.00138225,-0.240235,0.0146345,-0.0189399,-0.000941346,0.012882,-0.0211568,1.16623,-0.971424,-2.47594,0.488752,-0.733032,0.465666,-0.0540147,0.101706,0.15612,-0.0218103,-0.021075,0.0117551,0.0696875,0.00784152,-0.1058,-0.0481149,-0.398312,-0.000611622,0.0278401,0.414271,-0.000979443
249.043,1,0.419319,3,7,0,-195.277,6.40475,6.61683,6.74706,6.84994,6.58489,6.88697,6.48088,6.7785,6.36484,6.51366,6.96857,6.86698,6.87981,6.9806,6.46208,6.54174,6.70593,6.42734,7.02094,6.39585,6.62902,6.91177,6.57615,6.61555,6.57869,6.56874,6.62897,6.32569,6.86741,7.07731,6.89024,6.49545,7.03669,6.30152,7.31235,6.71074,6.38471,6.81288,6.59084,6.64701,6.56324,6.93647,6.34948,6.37196,6.83723,6.49146,5.90003,7.22418,6.72787,6.86325,6.97798,6.94192,-0.0132381,0.0294249,0.0353654,-0.0832459,0.055386,-0.119108,0.221824,-0.068422,0.0830917,-0.0459861,-0.00265064,-0.0714121,0.816936,-0.157253,-0.146644,0.11978,-0.0750624,0.000614671,-0.0403893,-0.00642992,0.0711375,-0.00145979,-0.000535211,0.0251666,0.0259617,0.00313146,-0.0131718,0.0213755,-0.0249739,0.561859,0.215632,1.08744,-0.077429,-0.236754,0.0277494,-0.0452946,0.00380173,0.0648735,0.018026,1.10357,-0.79038,-1.9027,0.66664,-0.825816,0.12072,-0.0460686,0.0871434,0.196389,-0.00543952,-0.00876333,0.0616282,0.0703803,-0.0526072,-0.103803,0.273308,-0.283378,-0.0393944,0.00816201,0.343982,-0.0155373
262.963,1,0.419319,3,7,0,-209.355,6.56922,6.55099,6.89536,6.78322,6.69034,6.96842,6.65616,6.79634,6.34786,6.66014,6.79688,6.95746,6.96073,6.77079,6.43053,6.40473,6.68659,6.4332,6.9571,6.28186,6.59455,6.81023,6.61151,6.46428,6.64972,6.53771,6.77429,6.69619,6.53962,7.13078,6.53699,6.59998,7.00092,6.30254,7.2239,6.61548,6.50768,6.93203,6.69773,6.56831,6.36353,7.00822,6.18877,6.43068,6.69703,6.85566,6.59437,7.02433,6.72631,6.6648,6.9628,6.95333,0.0213218,0.0558642,-0.112196,-0.0155057,0.0559729,-0.0955195,0.200036,-0.074945,0.0687194,-0.0293457,0.0205198,-0.103381,0.835221,-0.177117,-0.133388,0.0846864,-0.0771359,0.0258088,-0.0284545,0.0116345,0.0600279,-0.0162761,-0.0148799,0.00642957,0.0229755,0.0129621,-0.0106969,0.020453,-0.00262931,0.551432,0.23497,0.57156,-0.0389927,-0.264996,0.0261666,-0.187418,0.0184778,0.120817,-0.0459536,1.12315,-0.894647,-1.93878,0.341355,-0.918747,0.401973,-0.0240853,0.106264,0.165421,-0.0366613,-0.0226552,0.0431128,0.117363,0.0432549,-0.0400613,0.315137,-0.0298348,0.0135743,0.0594775,-0.810647,-0.00289404
