# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/sl_normal_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_full_pdw2_all_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25
45.9837,0.836616,0.530144,3,7,0,-31.1743,6.71085,0.0285363,-0.101713,0.168371,-0.112647,0.0791723,-0.0528746,0.000644098,-0.127049,0.858339,-0.12471,-0.188027,0.0896624,-0.0363769,0.0096221,-0.0799798,0.0184368,0.0381905,0.0084429,0.00963296,0.00732105,0.0238077,0.0444102,0.0104988,0.0275931,-0.0449338,0.587788,0.423759,-0.027434,-0.0664981,0.000653421,0.0120885,-0.00299527,0.00720562,-0.0845819,1.15926,-0.546026,-2.54323,0.518117,-0.527197,0.186011,-0.0706717,0.0910174,0.105662,0.0637438,0.0728403,0.0691961,0.142342,0.157245,-0.0154106,0.320793,-0.509863
48.9609,0.994599,0.530144,3,7,0,-38.1202,6.73099,0.0371389,-0.0732984,0.17563,-0.0964952,0.0937644,-0.0602474,0.0237131,-0.105132,0.849271,-0.141852,-0.156331,0.0933146,-0.0191843,0.0504705,-0.0967941,0.0104391,0.0769573,0.0157376,0.0156368,0.0299716,0.0271216,0.0267506,-0.0269046,0.00571878,-0.0141649,0.602005,0.155693,-0.00939259,-0.206691,0.0150553,0.0769665,-0.00922444,0.0887295,-0.0201999,1.16212,-0.655195,-1.97095,0.553246,-0.529586,0.650867,-0.0965521,0.128983,0.213551,0.0561874,0.0454558,0.0819656,0.076011,0.0181161,-0.170708,0.0542505,-0.160729
51.0971,0.923239,0.530144,3,7,0,-37.7082,6.72176,0.0317829,-0.106252,0.178234,-0.100105,0.0878068,-0.0472957,0.00965868,-0.136522,0.848847,-0.124617,-0.184188,0.083032,-0.0282601,0.00961091,-0.0931539,0.0134972,0.043464,-0.00565729,-0.00272925,0.00781527,0.0159732,0.0471048,-0.000354427,0.0302882,-0.0393363,0.586451,0.58042,-0.0379373,-0.173615,0.0119654,0.00161195,-0.000241975,0.0241439,-0.118383,1.16037,-0.547511,-2.45875,0.521278,-0.482151,0.223562,-0.0860811,0.0869207,0.120514,0.00842948,0.0219366,0.0561696,0.0913706,0.153617,-0.057758,0.377307,-0.446348
49.9005,0.88218,0.530144,3,7,0,-39.7232,6.73794,0.0276833,-0.0947943,0.171053,-0.0912859,0.0811818,-0.0553149,0.014846,-0.109767,0.828701,-0.139596,-0.160621,0.0899038,-0.0257859,0.0438052,-0.0976869,0.0281041,0.0685412,0.00943532,0.00743411,0.00949013,0.0451838,0.0278309,-0.0250308,0.0321243,-0.0209747,0.606703,0.538614,-0.0371121,-0.199598,0.0155057,0.033978,-0.00570564,0.0563843,-0.0578421,1.14398,-0.64114,-2.09514,0.525752,-0.59055,0.581217,-0.0936968,0.153245,0.190972,0.0391987,0.0302515,0.0337086,0.184575,0.0420722,-0.145986,0.452493,-0.237999
44.4282,0.526126,0.530144,3,7,0,-27.6186,6.74402,0.0315215,-0.098478,0.162647,-0.0947673,0.0890823,-0.0472181,0.0180505,-0.114536,0.826597,-0.136325,-0.149372,0.082355,-0.0403671,0.0478856,-0.101497,0.0225016,0.081217,0.00315147,0.0160587,0.00358184,0.0257464,0.00994081,-0.0206766,0.0314421,-0.0303968,0.606302,0.553773,-0.0368521,-0.180474,0.0110782,0.002661,-0.000917856,0.0755701,-0.0860046,1.14309,-0.623275,-2.05287,0.438851,-0.736483,0.627792,-0.104886,0.160201,0.224856,-0.000171182,0.0160441,-0.0285158,0.0571636,-0.0443781,-0.145077,0.418002,-0.344912
46.3156,0.962192,0.530144,3,7,0,-30.0995,6.70905,0.0319107,-0.084879,0.18819,-0.105459,0.091815,-0.0545087,0.0166789,-0.124183,0.85111,-0.12257,-0.18812,0.0968684,-0.00116349,0.0102568,-0.0713244,0.00506098,0.0404827,0.0032402,-0.00109453,0.0342103,0.0186145,0.0594287,-0.00990109,0.0146793,-0.0260402,0.581979,0.189368,-0.0115025,-0.152985,0.0112088,0.0450433,-0.00480042,0.0422162,-0.0302315,1.13982,-0.576161,-2.28979,0.688593,-0.198837,0.223752,-0.0636027,0.0653529,0.112972,0.0511835,0.0501112,0.158351,0.105956,0.192077,-0.0963723,0.165275,-0.295477
45.9352,0.710611,0.530144,3,7,0,-25.2771,6.73554,0.0268208,-0.0991601,0.160781,-0.0852233,0.0927557,-0.051215,0.00931533,-0.115902,0.843271,-0.147715,-0.155461,0.0818775,-0.0451188,0.0445489,-0.106678,0.0200743,0.0790817,0.00662211,0.0106563,0.00274025,0.0249938,0.0171794,-0.0205341,0.0269431,-0.03579,0.611934,0.652337,-0.0438742,-0.280395,0.0207072,0.0221433,-0.00304808,0.0514927,-0.0920076,1.16968,-0.667161,-2.16489,0.423963,-0.775399,0.599816,-0.111362,0.15176,0.219183,0.00320847,-0.00428726,-0.0358753,0.0482076,-0.0287093,-0.161911,0.333623,-0.406108
49.573,0.994831,0.530144,3,7,0,-36.21,6.722,0.0237567,-0.0773177,0.181056,-0.106406,0.0998318,-0.0583578,0.0205861,-0.114069,0.828988,-0.132427,-0.16906,0.0944072,-0.00546395,0.0198514,-0.0871924,0.00345233,0.0421453,0.00321202,-0.0139833,0.0370338,0.0144315,0.0406759,-0.0102313,0.0414984,-0.0324943,0.587636,0.0435313,-0.00182375,-0.101252,0.00546713,0.0880299,-0.00884689,0.0590284,-0.0346602,1.13265,-0.608737,-2.03764,0.659136,-0.301538,0.341031,-0.0818565,0.0653094,0.11737,0.0341852,0.000652592,0.155258,0.0733239,0.124779,-0.0822037,0.570919,-0.368712
40.4487,0.627854,0.530144,3,7,0,-27.647,6.73325,0.0361164,-0.102371,0.174216,-0.0778922,0.0813848,-0.0471145,0.0329653,-0.118968,0.849316,-0.144577,-0.163428,0.0827697,-0.00598933,0.0418275,-0.103749,0.00131515,0.0465215,-0.012599,0.029597,-0.00138416,0.0117184,0.0239,0.00189294,-0.014875,-0.0198513,0.611389,0.751243,-0.0501564,-0.350842,0.0308998,0.00863133,-0.002296,0.0903617,-0.0583565,1.16154,-0.643758,-2.07192,0.57445,-0.344739,0.498756,-0.0986734,0.0673088,0.127883,-0.0129651,0.0856838,-0.0101871,0.0410975,0.0513377,-0.0526679,-0.28407,-0.225252
45.0015,0.996216,0.530144,3,7,0,-28.6062,6.70821,0.0139384,-0.094266,0.202066,-0.112368,0.0954962,-0.0547401,0.00452604,-0.121842,0.846064,-0.130355,-0.181831,0.0927587,-0.0313064,0.038877,-0.0747852,0.0265441,0.0456229,-0.000793188,-0.00759441,0.0353473,0.0288894,0.0460084,-0.0233627,0.0427372,-0.0236409,0.580899,0.253123,-0.0189761,-0.0503719,0.00251864,0.0364377,-0.00411888,0.0292692,-0.0491269,1.1562,-0.618176,-2.39472,0.506561,-0.591856,0.53714,-0.069436,0.117352,0.128017,0.0282835,0.0203054,0.150396,0.135916,0.131629,-0.130968,0.612733,-0.268253
54.3542,0.876817,0.530144,3,7,0,-34.3261,6.74216,0.0307397,-0.0859748,0.183292,-0.0888851,0.0918493,-0.0478662,0.0126973,-0.117089,0.854459,-0.12613,-0.159097,0.0856082,-0.0216507,0.031836,-0.0934953,0.0134623,0.0590282,-0.00797241,0.0107272,0.00226921,0.0323362,0.0323101,-0.00300938,0.0098511,-0.0326963,0.597888,0.400136,-0.026046,-0.256313,0.0205364,0.0169548,-0.00184363,0.038113,-0.0680076,1.16043,-0.567461,-2.05195,0.548126,-0.489113,0.439566,-0.0891566,0.109517,0.163217,-0.00252572,0.0429753,0.0155261,0.140413,0.0738621,-0.0802123,0.0725322,-0.371005
53.5881,0.78266,0.530144,3,7,0,-41.4232,6.70854,0.029636,-0.0975258,0.166253,-0.101699,0.092864,-0.0588848,0.0282201,-0.124796,0.842266,-0.136416,-0.183301,0.096135,-0.0252,0.0261153,-0.0875524,0.0117489,0.0528933,0.0173238,-0.0016656,0.0325277,0.0110617,0.0347544,-0.0268925,0.0316287,-0.017373,0.591864,0.412093,-0.0264943,-0.197745,0.013012,0.0519762,-0.00605637,0.0978771,-0.0615428,1.15381,-0.638293,-2.37902,0.581295,-0.494429,0.399789,-0.0858046,0.0972928,0.147667,0.0579034,0.00710948,0.107793,0.024719,0.0741261,-0.148263,0.453777,-0.197131
48.6942,0.722878,0.530144,3,7,0,-41.3055,6.7283,0.0314283,-0.105364,0.173666,-0.0948115,0.0882585,-0.0648067,0.0158397,-0.117629,0.841826,-0.129666,-0.185212,0.0977537,-0.0251613,0.0455147,-0.0880295,0.0101464,0.0647979,-0.01114,0.0196845,0.0313036,0.00710877,0.0504474,-0.00796965,0.0315218,0.000864324,0.584033,0.601896,-0.0403524,-0.234147,0.0181207,0.0794728,-0.0103416,0.061187,-0.0457575,1.16992,-0.596693,-2.37246,0.528274,-0.573591,0.622627,-0.0664818,0.109543,0.178517,0.0480348,0.147115,0.192542,0.110831,0.233305,-0.00462885,0.498083,0.00980746
50.1694,0.85474,0.530144,3,7,0,-37.261,6.72561,0.0128028,-0.0965537,0.174999,-0.0991304,0.105207,-0.0411969,0.00679342,-0.111977,0.840349,-0.146923,-0.189754,0.0771706,-0.0197062,0.0504716,-0.100108,0.00882399,0.0497981,0.00196535,0.0144548,0.0219981,0.0154226,0.0195439,-0.0142642,0.0253666,-0.031926,0.587552,0.463887,-0.0324338,-0.132143,0.00813726,0.0175229,-0.000378117,0.0310069,-0.0287428,1.16154,-0.660572,-2.60515,0.448456,-0.518886,0.617362,-0.101557,0.0885141,0.13837,0.0135732,0.0350898,0.0522189,0.0261395,0.00542809,-0.121112,0.318566,-0.362264
50.3868,1,0.530144,3,7,0,-43.1841,6.72524,0.0374383,-0.0845904,0.172701,-0.0975672,0.0737047,-0.0638124,0.0302754,-0.127089,0.855958,-0.115998,-0.150202,0.105705,-0.0303165,0.0151849,-0.0870031,0.0151794,0.0596902,0.00191553,-0.00956658,0.016541,0.0294351,0.0517189,-0.012807,0.0164538,-0.0214184,0.602174,0.281107,-0.0165597,-0.249749,0.0185673,0.0443141,-0.00751928,0.0954325,-0.101482,1.16122,-0.537262,-1.78473,0.666223,-0.528449,0.309123,-0.0783115,0.112278,0.165737,0.0315423,0.0118426,0.0923966,0.153106,0.162132,-0.0993033,0.204845,-0.243034
50.9802,0.876531,0.530144,3,7,0,-39.4388,6.73782,0.022197,-0.112417,0.176157,-0.0966147,0.0830955,-0.0519372,0.0166601,-0.12717,0.855794,-0.135596,-0.165957,0.0971713,-0.0154132,0.0174376,-0.101359,-0.00416619,0.0444812,-0.00883287,-0.00856069,0.0146249,0.0364626,0.0320291,-0.0236628,0.0153323,-0.0110851,0.599631,0.718661,-0.0483428,-0.222916,0.0165448,0.0223009,-0.0033361,0.0429251,-0.0995475,1.17437,-0.61665,-2.02087,0.684127,-0.395079,0.295146,-0.0964919,0.0521307,0.124552,-0.0147806,-0.0103818,0.0574851,0.153242,0.0669425,-0.135136,0.213258,-0.125783
52.548,0.917043,0.530144,3,7,0,-40.412,6.71392,0.0251746,-0.0734132,0.176684,-0.0955552,0.0948654,-0.0596461,0.0179042,-0.115933,0.841132,-0.130477,-0.169364,0.0843434,-0.0393461,0.0349745,-0.0899534,0.0253298,0.0676357,0.0150398,0.0130038,0.0203761,0.00813312,0.0355692,-0.00539971,0.0101838,-0.041895,0.595753,0.123958,-0.00794606,-0.209323,0.0155738,0.0680919,-0.00797316,0.0753544,-0.0587674,1.14702,-0.586236,-2.32433,0.438688,-0.649859,0.486829,-0.0916062,0.146413,0.18679,0.0509493,0.0344552,0.0514585,-0.000216083,0.0623522,-0.11388,0.0545718,-0.475382
50.4119,0.881007,0.530144,3,7,0,-43.1305,6.73974,0.0344536,-0.109245,0.172728,-0.0978057,0.0882985,-0.0388727,0.0203527,-0.127462,0.854342,-0.132962,-0.172477,0.0994023,-0.00682531,0.0218887,-0.0875211,-0.00215208,0.0456095,-0.0118749,-0.00387868,0.0168495,0.0428897,0.0361163,-0.0241591,0.031777,-0.0116136,0.592476,0.66502,-0.0433619,-0.19837,0.0135737,-0.0419003,0.00504231,0.0527541,-0.0753771,1.16471,-0.625838,-2.06984,0.710671,-0.326456,0.344664,-0.0794967,0.058062,0.127904,-0.00595898,0.023472,0.0868741,0.203985,0.0999573,-0.120125,0.470633,-0.131779
50.8341,0.838549,0.530144,3,7,0,-35.7554,6.72405,0.0253119,-0.0746419,0.176889,-0.0927459,0.0943551,-0.0698251,0.0137931,-0.107884,0.841727,-0.133333,-0.169857,0.0864799,-0.0383165,0.033962,-0.0945392,0.0266892,0.0671255,0.0169624,0.0130439,0.0137266,0.00347558,0.0357419,-0.00574719,0.00993478,-0.0437852,0.598499,0.179098,-0.0118124,-0.237491,0.0188197,0.121303,-0.0146116,0.0636916,-0.0405791,1.15116,-0.601514,-2.31563,0.468616,-0.640293,0.477385,-0.0973518,0.148218,0.185401,0.0478466,0.0232049,0.0196883,-0.0280958,0.0578799,-0.12039,0.0458873,-0.496829
44.403,0.74023,0.530144,3,7,0,-32.2263,6.73718,0.0209884,-0.0897008,0.184232,-0.0798401,0.0976106,-0.0382352,0.0301057,-0.133401,0.841633,-0.129831,-0.186323,0.0864715,-0.0251307,0.0177185,-0.0841879,-0.0160268,0.0488998,-0.0161882,0.0245194,0.0231786,0.0327735,0.061693,-0.0160404,0.0286961,-0.0130231,0.592832,0.460245,-0.0313069,-0.31733,0.0269323,-0.0423442,0.00695834,0.0957326,-0.103958,1.14987,-0.567626,-2.41775,0.498133,-0.472429,0.297623,-0.0678578,0.0337092,0.136515,0.0285113,0.145789,0.14832,0.202085,0.227511,-0.0832691,0.41861,-0.147772
44.0481,0.766414,0.530144,3,7,0,-24.8604,6.73589,0.0319977,-0.0928414,0.176978,-0.0715048,0.0930056,-0.0358622,0.0241707,-0.12101,0.838661,-0.140439,-0.178639,0.0941938,-0.0202446,0.0104055,-0.0809265,-0.0275787,0.0572211,-0.0110799,0.0221539,0.0323193,0.0352735,0.0482589,-0.0276282,0.0162587,-0.0256757,0.598734,0.657245,-0.0444975,-0.378547,0.0333126,-0.0492764,0.00709966,0.0864025,-0.0681498,1.13746,-0.637556,-2.23142,0.621419,-0.392157,0.215789,-0.0799345,0.0227591,0.160145,0.00432587,0.0840303,0.110147,0.129959,0.0967829,-0.189015,0.19104,-0.291342
41.8151,0.89237,0.530144,3,7,0,-26.3582,6.72356,0.0193229,-0.0876923,0.180803,-0.0884932,0.0814408,-0.0572163,0.038841,-0.128716,0.870798,-0.149481,-0.186696,0.0892408,-0.00284353,0.0283786,-0.0828076,0.0334837,0.0423503,-0.0180891,-0.000897122,0.0423673,0.0363987,0.0366266,0.00464301,-0.00187354,-0.0277943,0.599368,0.336927,-0.0234042,-0.326681,0.0290336,0.026561,-0.00506995,0.108589,-0.0562643,1.18779,-0.676712,-2.35826,0.621646,-0.277759,0.384569,-0.0748044,0.128295,0.116845,0.00108841,0.0596279,0.188833,0.184862,0.111591,-0.0412498,-0.0995599,-0.315381
42.6892,1,0.530144,3,7,0,-30.6829,6.73353,0.0152198,-0.0887234,0.176275,-0.0911378,0.0938698,-0.0544392,0.0250087,-0.124631,0.86738,-0.152072,-0.184691,0.0914539,0.00507025,0.0246899,-0.0761788,0.0256836,0.0392131,-0.0184594,-0.00226174,0.0421719,0.0460233,0.0336372,-0.00370279,0.00568444,-0.0173995,0.601536,0.311967,-0.0211637,-0.301372,0.024829,0.033544,-0.00399319,0.0630734,-0.0392547,1.17749,-0.702549,-2.27203,0.670817,-0.19012,0.340988,-0.0665648,0.107876,0.108853,0.00273847,0.0615631,0.195298,0.234455,0.105541,-0.0534736,0.0455541,-0.197431
41.2863,0.964665,0.530144,3,7,0,-27.9531,6.72181,0.0319004,-0.101397,0.168816,-0.106321,0.0907617,-0.0560516,-0.000108472,-0.116644,0.830159,-0.129894,-0.170248,0.0930105,-0.0266721,0.0197481,-0.123643,0.00327168,0.0739487,0.0116582,-0.0075632,-0.00958267,-0.00413223,0.0438033,-0.0128578,0.0287184,-0.0375356,0.575764,0.547339,-0.0360857,-0.0685807,0.00111605,0.0726088,-0.00868397,0.000869853,-0.0937122,1.16202,-0.58304,-2.18271,0.617165,-0.557033,0.392683,-0.122188,0.106983,0.204456,0.013127,-0.0455202,-0.0525063,-0.0444164,0.106698,-0.122628,0.357151,-0.425916
50.3476,1,0.530144,3,7,0,-32.7783,6.73462,0.0343149,-0.0809329,0.17481,-0.0965815,0.0752189,-0.0626903,0.00710076,-0.129024,0.854178,-0.114612,-0.178578,0.0738758,-0.0290719,0.0329109,-0.0992422,0.0189189,0.0474252,-0.0166043,0.000720214,0.01927,0.0255442,0.0187945,-0.0248211,0.0136216,-0.0126561,0.591606,0.286784,-0.0163056,-0.29743,0.0230323,0.0744814,-0.010825,0.0210523,-0.0975499,1.16931,-0.510201,-2.46825,0.436668,-0.554151,0.442374,-0.0996689,0.104665,0.132272,-0.0448597,-0.00507227,0.0453319,0.0740129,0.000955389,-0.146949,0.182383,-0.143608
42.8758,0.672769,0.530144,3,7,0,-32.9744,6.7314,0.0177359,-0.0937301,0.160565,-0.116541,0.11662,-0.0418738,0.0227137,-0.112257,0.833869,-0.14662,-0.158927,0.103077,-0.0116996,0.0318228,-0.0561683,0.00781499,0.0661057,0.0190944,0.0210402,0.00509293,0.0327785,0.0243818,-0.00375406,0.0163919,-0.0327377,0.600312,0.1549,-0.00973486,0.00167735,-0.00895364,-0.0173709,0.00509293,0.0806536,-0.00754779,1.10812,-0.727847,-1.93652,0.691792,-0.350673,0.423253,-0.0541175,0.109029,0.182772,0.074071,0.0713564,0.0206866,0.136688,0.0442413,-0.0767948,0.175328,-0.371474
47.0725,0.928285,0.530144,3,7,0,-28.648,6.73753,0.0600929,-0.0789581,0.171501,-0.0822954,0.0840699,-0.0568226,0.00628738,-0.115657,0.86423,-0.12894,-0.17257,0.0903086,-0.0247123,0.0342275,-0.115491,0.0183869,0.036245,0.0014013,0.0130914,0.0268382,0.0123404,0.0404442,-0.0132358,0.00334332,-0.0327865,0.59119,0.468846,-0.0276774,-0.343702,0.029298,0.0807909,-0.0104472,0.0212548,-0.0639803,1.19048,-0.542084,-2.22562,0.546928,-0.512404,0.436316,-0.115423,0.0881877,0.10138,0.0187896,0.0396866,0.0755593,0.0174313,0.0737256,-0.142874,-0.0300761,-0.372027
42.5719,0.792869,0.530144,3,7,0,-29.5841,6.72141,0.00233363,-0.112656,0.175144,-0.111288,0.0885574,-0.0503749,0.0177178,-0.106616,0.833966,-0.13475,-0.165814,0.092418,-0.0303444,0.028042,-0.0649723,0.0114889,0.0713578,0.0096897,-0.00353687,0.00535684,0.00402796,0.0471526,-0.0216157,0.0520651,-0.0460558,0.598192,0.527903,-0.0382702,-0.0504233,-0.000166859,-0.00456314,-0.000264624,0.0791185,-0.00564592,1.12443,-0.681608,-2.14962,0.560199,-0.557213,0.471505,-0.0691451,0.121248,0.198393,0.0170521,-0.0262948,-0.00137058,-0.0168867,0.104153,-0.162517,0.702959,-0.522595
43.6247,0.860798,0.530144,3,7,0,-24.5382,6.7254,0.0660176,-0.0836535,0.171254,-0.088405,0.0880531,-0.0519264,0.0139641,-0.129562,0.861956,-0.136611,-0.179152,0.0936176,-0.00972466,0.0340341,-0.108404,0.0172373,0.0413518,-0.00183197,0.0254768,0.0283834,0.0399485,0.0208468,-0.00744543,0.00295491,-0.00199563,0.595744,0.432155,-0.0247912,-0.290522,0.0233332,0.0423599,-0.005306,0.029929,-0.0938843,1.18801,-0.577567,-2.2673,0.604944,-0.371046,0.402382,-0.0943222,0.0942926,0.114654,0.0526102,0.129636,0.139042,0.205267,0.069083,-0.041229,0.0414547,-0.0226444
47.2083,1,0.530144,3,7,0,-32.7481,6.72123,0.0565983,-0.0815085,0.158817,-0.0912289,0.0815029,-0.0583197,0.00679263,-0.126919,0.872394,-0.129769,-0.184928,0.0739194,-0.0243416,0.0260675,-0.105655,0.0156062,0.0665577,0.000713416,0.0109253,0.0110374,0.0282739,0.0367366,0.000210542,0.0133273,-0.033236,0.582329,0.375873,-0.0205742,-0.313868,0.0232159,0.0541988,-0.00788243,0.0177647,-0.092258,1.19515,-0.550113,-2.54523,0.434462,-0.517783,0.395527,-0.0977665,0.124518,0.183613,0.0327576,0.0603807,0.0604685,0.136635,0.104662,-0.0601519,0.125858,-0.377128
44.5884,0.895623,0.530144,3,7,0,-34.3736,6.73171,0.00642536,-0.104047,0.182495,-0.0975672,0.120146,-0.0445204,0.0311659,-0.11773,0.820962,-0.145277,-0.161479,0.108935,-0.0211638,0.0262566,-0.0756612,0.00966004,0.0492045,-0.0105751,0.00154217,0.023796,0.00625566,0.0180655,-0.0273351,0.0199646,-0.0276622,0.597288,0.460226,-0.0325858,-0.16432,0.0109628,0.0130786,0.00212953,0.110644,-0.0471109,1.12156,-0.725101,-1.93184,0.760154,-0.426906,0.378992,-0.0858699,0.0884104,0.13726,-0.0488248,-0.0335449,0.0240489,-0.0530874,-0.0340524,-0.187759,0.244332,-0.313882
46.0048,1,0.530144,3,7,0,-33.6245,6.73199,0.00766246,-0.107379,0.186203,-0.0956399,0.112794,-0.0533195,0.0260172,-0.115945,0.819361,-0.150509,-0.158914,0.108567,-0.0168568,0.0263382,-0.086718,0.00305427,0.0501111,-0.00995507,0.00471466,0.0162692,0.0164582,0.0337577,-0.0307088,0.0145672,-0.012201,0.598117,0.546123,-0.0390472,-0.162792,0.0119142,0.0517893,-0.00331889,0.0882089,-0.0582444,1.12882,-0.729997,-1.85099,0.752296,-0.40948,0.389391,-0.0875851,0.0747131,0.140136,-0.0263203,0.00389603,0.0344611,0.0339718,0.0517555,-0.176465,0.198406,-0.138444
46.5066,0.99127,0.530144,3,7,0,-37.5349,6.72147,0.0555463,-0.0686661,0.168142,-0.0856241,0.0690501,-0.053998,0.0123156,-0.123158,0.866274,-0.120098,-0.184244,0.0714414,-0.0328385,0.0338727,-0.0989055,0.0199269,0.0623191,0.0121539,0.00229647,0.0213942,0.0275593,0.035429,0.00155309,0.0219635,-0.0416927,0.592598,0.261637,-0.0138426,-0.335515,0.0279374,0.0213107,-0.00552602,0.0436006,-0.0758021,1.18109,-0.505752,-2.60596,0.358139,-0.61321,0.478393,-0.0934076,0.12813,0.172106,0.0602472,0.0374737,0.0936833,0.126738,0.0941308,-0.0625005,0.2404,-0.473087
43.7884,0.879506,0.530144,3,7,0,-32.0791,6.72616,0.0199124,-0.0762038,0.176091,-0.111975,0.10595,-0.0508415,0.0251561,-0.0930779,0.837721,-0.151418,-0.159228,0.115508,-0.0107574,0.0259977,-0.0843691,-0.00614786,0.0562681,-0.0143665,0.021278,0.0132354,0.0201419,0.0321551,-0.0399433,0.0227888,-0.0312258,0.599193,0.0358541,-0.00240144,-0.0217559,-0.00302421,0.0423185,-0.00327801,0.0957742,0.0153035,1.14267,-0.749275,-1.77828,0.851204,-0.348562,0.37464,-0.0953702,0.065398,0.158072,-0.0537913,0.0129512,-0.021823,-0.00346581,-0.0121495,-0.260506,0.279778,-0.354318
44.1841,1,0.530144,3,7,0,-32.9562,6.7237,0.0147104,-0.0748708,0.177282,-0.119855,0.0925502,-0.0430277,0.0226465,-0.107338,0.83597,-0.150638,-0.160496,0.110243,-0.0113341,0.0190173,-0.0797403,-0.00597694,0.0631932,-0.00833424,0.0262371,0.0108729,0.0338403,0.0317964,-0.0390862,0.0302295,-0.024452,0.59809,-0.0529865,0.00250521,0.0611366,-0.0108187,-0.0226059,0.00293127,0.0824042,-0.026547,1.13509,-0.735738,-1.84158,0.79917,-0.339798,0.30181,-0.0848548,0.0756846,0.177176,-0.0192945,0.0507097,-0.00287899,0.0870918,0.0109876,-0.231737,0.413916,-0.277457
46.1476,0.955336,0.530144,3,7,0,-29.761,6.72129,0.0347529,-0.104404,0.168666,-0.0683342,0.1052,-0.046543,0.0214967,-0.139441,0.848456,-0.12013,-0.153468,0.0943998,-0.0257591,0.0483644,-0.0871628,0.0384546,0.0546347,0.0137355,0.0136899,0.0165256,0.0167155,0.0302434,-0.00100172,0.0215718,-0.0412885,0.600577,0.814814,-0.0534825,-0.48544,0.0410936,0.0108004,0.000211533,0.0658252,-0.101044,1.14876,-0.551386,-1.96204,0.543725,-0.559154,0.601527,-0.085344,0.155899,0.151058,0.0572436,0.051068,0.0568502,0.059598,0.0649061,-0.0757531,0.235258,-0.4685
46.1484,0.931528,0.530144,3,7,0,-30.8408,6.73136,0.0280552,-0.0789559,0.181565,-0.123001,0.0697035,-0.0619879,0.0161674,-0.0974031,0.847458,-0.144623,-0.190762,0.0871956,-0.0204207,0.0161308,-0.0914506,-0.0126956,0.0634949,-0.00717291,-0.00411479,0.0203055,0.0192295,0.036901,-0.0283809,0.0199935,-0.0142574,0.591605,0.0265955,-0.00159136,0.0413164,-0.00738166,0.0566758,-0.00960722,0.0652475,-0.00558307,1.1657,-0.677355,-2.49897,0.583133,-0.439254,0.318941,-0.0900557,0.0606792,0.176689,-0.0151683,-0.00904575,0.0616437,0.059204,0.0733932,-0.162454,0.278588,-0.161778
45.6894,0.950071,0.530144,3,7,0,-32.5642,6.72176,0.0292083,-0.10472,0.167978,-0.0735699,0.110709,-0.0473456,0.0157976,-0.142259,0.852612,-0.115512,-0.16338,0.101462,-0.035704,0.0456695,-0.0991627,0.0377303,0.0476476,0.0127852,0.0164166,0.0197659,0.0304157,0.0303415,-0.00222016,0.0164063,-0.0372976,0.600305,0.793104,-0.0522058,-0.431633,0.0351979,0.025922,-0.000708195,0.0506781,-0.131156,1.16653,-0.502047,-2.11314,0.560245,-0.649187,0.552289,-0.0948299,0.14509,0.132211,0.0643498,0.0700421,0.0772284,0.12771,0.0648217,-0.0790413,0.164056,-0.423215
45.6901,0.827155,0.530144,3,7,0,-27.3556,6.72569,0.0346941,-0.0850016,0.184486,-0.108966,0.0662638,-0.0556028,0.0153406,-0.0951932,0.845971,-0.144375,-0.17808,0.0782538,-0.0218227,0.0152125,-0.0904114,-0.00780478,0.0714657,-0.00719964,-0.0215905,0.0262997,0.0173359,0.0340619,-0.0302206,0.0276091,-0.011995,0.594473,0.23779,-0.0157773,-0.0711182,0.00428752,0.0254989,-0.00618045,0.0628038,-0.00688876,1.16369,-0.679282,-2.36169,0.513803,-0.467966,0.344719,-0.0891643,0.0814239,0.198454,-0.0234767,-0.0563457,0.0855263,0.0529538,0.0689161,-0.158379,0.404101,-0.136107
