lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
# Adaptation terminated
# Step size = 0.576095
# Diagonal elements of inverse mass matrix:
# 0.000164312, 0.00017903, 0.00016406, 0.00019961, 0.0001867, 0.000169526, 0.000145894, 0.000160612, 0.000172322, 0.000146563, 0.000169662, 0.000169028, 0.000156327, 0.000159236, 0.000171682, 0.000153381, 0.000166131, 0.000145662, 0.000168116, 0.000158033, 0.000138369, 0.000146824, 0.000148967, 0.000172063, 0.000158815, 9.62234e-05
-3004.96,0.840567,0.576095,3,7,0,3018.54,5.87237,-0.0574112,0.0510527,0.398003,0.270313,-0.602976,-0.842968,-0.070798,0.838178,-0.0563459,-0.0923041,0.144454,0.205209,0.107724,-0.0237954,0.0175593,0.0974745,-0.0279622,0.00323343,0.0382881,0.0455327,0.00713466,-0.030345,-0.0312552,-0.021391,0.983362,-0.191726,0.0150917,-0.0380549,0.153337,-0.753035,-0.606988,-0.12059,0.939255,-0.51055,-0.363548,1.15936,0.869224,0.914746,-0.0298006,0.1692,0.271208,-0.0856545,-0.0229024,0.0870401,0.148681,-0.107121,-0.255398,-0.589866,-0.282262
-3004.83,0.97142,0.576095,3,7,0,3017.68,5.88405,-0.0315482,0.0601293,0.385029,0.221904,-0.612495,-0.85275,-0.115324,0.82137,-0.0486645,-0.103142,0.182019,0.240178,0.0945606,0.00603717,0.018286,0.0877736,-0.0321608,0.00121899,0.0166863,-0.00626235,0.00525042,-0.0068178,0.0119215,-0.0274318,0.963717,-0.300908,0.0286149,-0.0842109,0.0443481,-0.842699,-0.685053,-0.282185,0.9249,-0.591915,-0.344827,1.51156,1.09012,0.822469,-0.000726507,0.155216,0.241117,-0.0904676,-0.0163348,0.0323206,-0.0781421,-0.0226799,-0.077038,0.159183,-0.361972
-3002.75,0.784482,0.576095,3,7,0,3022.59,5.88472,-0.060812,0.0487755,0.398678,0.260394,-0.616284,-0.827312,-0.0826278,0.834386,-0.0552618,-0.0983569,0.153189,0.207565,0.0954292,-0.0136003,0.0425424,0.0945351,-0.0421895,-0.000615674,0.051208,0.0103237,0.0104998,-0.0260099,-0.0207754,-0.0180341,0.983449,-0.213455,0.0169299,-0.0274454,0.14893,-0.799721,-0.557596,-0.153254,0.937523,-0.536306,-0.405511,1.23349,0.908711,0.82584,-0.0201207,0.215023,0.261274,-0.116563,-0.02687,0.142742,-0.0339938,-0.0622699,-0.211923,-0.39914,-0.237966
-3002.52,0.798839,0.576095,3,7,0,3017.01,5.85956,-0.032543,0.0724775,0.375963,0.232936,-0.597575,-0.861334,-0.090558,0.830882,-0.0608084,-0.0930112,0.161933,0.226147,0.0985798,-0.00113395,0.00953159,0.0847987,-0.0362425,0.00648171,0.0180613,0.0447804,0.00733879,0.00728997,-0.014027,-0.0377982,0.969188,-0.353662,0.0336242,-0.12731,0.0387405,-0.768988,-0.672167,-0.190842,0.931624,-0.575904,-0.309708,1.33812,1.00543,0.838849,0.0003508,0.134689,0.232928,-0.0745969,0.0340583,0.0730365,0.229119,-0.0171313,-0.037657,-0.316862,-0.49876
-3001.65,0.734869,0.576095,3,7,0,3017.11,5.88914,-0.0582844,0.0324915,0.394379,0.254978,-0.601099,-0.827768,-0.092796,0.816554,-0.0458622,-0.105359,0.157416,0.206388,0.109158,-0.0183871,0.0135807,0.102063,-0.0372318,0.00953393,0.0186788,0.0091955,0.00968995,-0.0225435,0.00828899,-0.018424,0.98549,-0.0651394,0.00256621,-0.0118057,0.129941,-0.786888,-0.632091,-0.197557,0.923528,-0.513095,-0.43908,1.26776,0.861391,0.943984,-0.0203584,0.165267,0.281667,-0.101073,0.00521614,0.0324085,-0.00781488,-0.0294203,-0.160388,0.11188,-0.243112
-3000.21,0.912358,0.576095,3,7,0,3011.73,5.88265,-0.0299121,0.0719845,0.383915,0.24881,-0.610902,-0.864542,-0.105515,0.842578,-0.0537816,-0.0964106,0.163322,0.240316,0.0986102,0.00426642,0.0233397,0.08499,-0.0401433,-0.0141709,0.041888,0.0295714,0.0212064,-0.0138425,-0.0157193,-0.0280664,0.973812,-0.379491,0.0364341,-0.0825241,0.0917474,-0.807472,-0.650491,-0.244451,0.942126,-0.573401,-0.333568,1.34647,1.08212,0.854026,0.000100368,0.162647,0.23439,-0.0991889,-0.0396133,0.146423,0.116506,0.0148017,-0.150435,-0.328665,-0.370346
-3007,0.69338,0.576095,3,7,0,3018.68,5.87105,-0.0547828,0.0395886,0.395901,0.250478,-0.588358,-0.84023,-0.0779153,0.810308,-0.0540164,-0.109388,0.166943,0.216931,0.101309,-0.0257225,-0.000298479,0.105822,-0.0392394,0.0370345,-1.54061e-05,0.0232042,-0.00430125,-0.0197777,-0.0173331,-0.0263494,0.968898,-0.0793611,0.00454033,-0.052752,0.107725,-0.744726,-0.675614,-0.162449,0.91867,-0.536233,-0.455102,1.38723,0.943398,0.861525,-0.0335278,0.143603,0.293534,-0.117126,0.0549871,-0.078158,0.0298247,-0.134074,-0.185129,-0.353905,-0.34769
-3011.07,0.832597,0.576095,3,7,0,3024.76,5.86308,-0.053637,0.0432912,0.382792,0.24217,-0.567227,-0.82681,-0.0753291,0.822867,-0.0573935,-0.106183,0.172926,0.211314,0.0965702,-0.0259943,-0.00121742,0.098135,-0.0379335,0.0371415,0.00530343,0.0164622,0.0094994,-0.0288539,-0.00529036,-0.0184261,0.971775,-0.13479,0.00978128,-0.0616215,0.0841725,-0.650513,-0.591353,-0.142526,0.933277,-0.555714,-0.411074,1.41716,0.924303,0.828947,-0.0299695,0.130366,0.272091,-0.104222,0.0687654,-0.0434862,0.00787449,-0.0603326,-0.21324,-0.127217,-0.243139
-3009.64,0.996507,0.576095,3,7,0,3021.25,5.88814,-0.0352456,0.0775158,0.404062,0.254349,-0.644203,-0.863468,-0.110789,0.839094,-0.043804,-0.0913528,0.151469,0.229866,0.10439,0.00982904,0.0370811,0.0984315,-0.0247666,-0.0203908,0.0482762,0.0231409,-0.00216924,-0.00466401,0.00454675,-0.0313843,0.974637,-0.429505,0.0407584,-0.0364323,0.123238,-0.926397,-0.676223,-0.253984,0.932702,-0.524435,-0.313091,1.23448,1.01349,0.901825,0.00559004,0.208858,0.270128,-0.0634966,-0.0567848,0.172114,0.0820747,-0.0698451,-0.0788789,0.0220268,-0.414126
-3009.82,0.87011,0.576095,3,7,0,3028.84,5.86625,-0.0544195,0.0317822,0.370091,0.240982,-0.571408,-0.833951,-0.0769777,0.820372,-0.0602383,-0.104184,0.175945,0.217313,0.098122,-0.0278088,-0.00150308,0.0878906,-0.0417112,0.024997,0.00994257,0.019939,0.014342,-0.0302176,-0.0229922,-0.014204,0.977166,-0.0412775,0.00070593,-0.10076,0.0771615,-0.66785,-0.616065,-0.156767,0.932977,-0.573743,-0.393507,1.44373,0.953823,0.839102,-0.0332155,0.116441,0.244637,-0.11944,0.0307494,-0.0268467,0.0225013,-0.0490089,-0.233051,-0.431089,-0.187427
-3005.89,0.957708,0.576095,3,7,0,3024.15,5.88691,-0.0401895,0.0618452,0.383876,0.227864,-0.603276,-0.824454,-0.0950435,0.83408,-0.0281634,-0.0745989,0.141272,0.220845,0.107942,-0.007921,0.0152848,0.0769429,-0.0349066,5.86592e-06,0.0311535,0.0205754,-0.00658168,-0.0407247,0.00127258,-0.0247486,0.989183,-0.374326,0.0341243,-0.054307,0.0865421,-0.779036,-0.579053,-0.207368,0.922316,-0.436979,-0.195895,1.17342,0.954153,0.915443,-0.0266663,0.136273,0.214411,-0.129855,-0.0696734,0.0218177,-0.0223236,-0.179926,-0.289364,-0.0233528,-0.326566
-3007.83,0.819075,0.576095,3,7,0,3023.32,5.87689,-0.0595084,0.0371337,0.402848,0.268332,-0.604775,-0.8724,-0.0752253,0.829706,-0.0640061,-0.103206,0.170143,0.214743,0.086174,-0.0187548,0.0282551,0.104178,-0.0561194,0.00658473,0.0259833,0.0226384,0.0331868,-0.00305988,-0.0188229,-0.0284095,0.958896,-0.0332735,3.18796e-05,-0.0800823,0.0961864,-0.773766,-0.684,-0.138151,0.944023,-0.575913,-0.403826,1.38805,0.957784,0.758537,-0.0116873,0.197873,0.286288,-0.118171,0.0404937,0.108291,0.114515,0.102568,-0.0889797,-0.383946,-0.374874
-3006.64,0.805532,0.576095,3,7,0,3021.71,5.87763,-0.0277834,0.0721923,0.378555,0.22358,-0.609968,-0.828922,-0.113825,0.82973,-0.0387697,-0.0919898,0.156925,0.22524,0.117431,0.0016725,0.00808277,0.0812455,-0.0135344,-0.00201376,0.0287489,0.0191144,-0.0167253,-0.0269179,0.000550014,-0.0188161,0.990283,-0.437342,0.0417057,-0.046549,0.0822549,-0.823622,-0.629597,-0.271224,0.922225,-0.517099,-0.304314,1.28046,0.964471,0.993027,-0.0131327,0.127509,0.225601,-0.0672842,-0.0584654,0.0347847,-0.00220108,-0.188453,-0.195918,-0.0251061,-0.248285
-3008.7,0.96769,0.576095,3,7,0,3020.05,5.86116,-0.0616245,0.0323453,0.405376,0.262366,-0.610981,-0.852318,-0.0587355,0.829792,-0.0612097,-0.0909166,0.163733,0.227019,0.0773783,-0.0210278,0.00825394,0.0982475,-0.0548778,0.0174009,0.0311847,0.0150545,0.0165691,-0.00264293,-0.0238621,-0.0304583,0.964973,-0.0105261,-0.00236684,-0.0913761,0.131915,-0.759289,-0.590474,-0.0913929,0.936397,-0.54237,-0.302849,1.36883,1.05648,0.677013,-0.0187209,0.149673,0.269933,-0.123949,0.0527108,0.099469,0.0396761,0.00772793,-0.095482,-0.476459,-0.401908
-3010.11,0.802935,0.576095,3,7,0,3029.79,5.89398,-0.0267792,0.0771002,0.370558,0.230868,-0.60367,-0.846433,-0.130351,0.829657,-0.0403581,-0.104502,0.163393,0.215964,0.123548,0.00359662,0.0324595,0.0874207,-0.0164722,-0.0126116,0.0231369,0.0128823,-0.00132116,-0.0302486,0.00530148,-0.0119558,0.985776,-0.467384,0.0446735,-0.0441716,0.0561184,-0.837857,-0.710279,-0.319202,0.929928,-0.550491,-0.409068,1.30664,0.888048,1.05534,-0.00858473,0.184834,0.242782,-0.0728199,-0.0806756,0.0304271,-0.0126911,-0.100145,-0.198892,0.0712379,-0.157762
-3010.07,0.97476,0.576095,3,7,0,3023.8,5.86051,-0.0626466,0.0332147,0.413665,0.260462,-0.610877,-0.850601,-0.0567805,0.829678,-0.0657064,-0.0910879,0.163577,0.229713,0.0793306,-0.0209905,0.00557415,0.0993379,-0.0480652,0.0163387,0.0310117,0.0267259,0.0204326,-0.00603061,-0.0240119,-0.0314045,0.962747,-0.0190989,-0.00164545,-0.0766546,0.134963,-0.755492,-0.581769,-0.0877487,0.935969,-0.558517,-0.298363,1.36324,1.06843,0.691901,-0.0177572,0.145771,0.273412,-0.104956,0.0533539,0.103086,0.105342,0.0175706,-0.117861,-0.480846,-0.414393
-3009.52,0.981966,0.576095,3,7,0,3024.22,5.89123,-0.0472193,0.0709386,0.365329,0.236257,-0.607461,-0.83897,-0.133143,0.827501,-0.0363769,-0.0922052,0.165773,0.206205,0.12004,-0.0027383,0.0313217,0.0747438,-0.0297916,-0.00631147,0.0337621,0.00291085,-0.0144055,-0.02688,-0.00744242,-0.00846085,0.978013,-0.426503,0.0389176,-0.0346747,0.0562697,-0.837454,-0.684346,-0.326175,0.928828,-0.522258,-0.313288,1.32513,0.846405,1.01704,-0.0169593,0.166032,0.207382,-0.108419,-0.0707675,0.0545325,-0.0883691,-0.16728,-0.185965,-0.146683,-0.111644
-3011.04,0.978251,0.576095,3,7,0,3021.11,5.88389,-0.0349075,0.0796759,0.367441,0.236168,-0.603676,-0.842744,-0.128713,0.827717,-0.0386636,-0.0968481,0.176376,0.19784,0.106612,0.00687884,0.0298798,0.0651433,-0.0373609,-0.00838534,0.039131,0.00338397,-0.00544464,-0.0331141,-0.00280539,-0.0103245,0.972845,-0.481179,0.045917,-0.0435891,0.0420981,-0.832361,-0.705513,-0.295984,0.927865,-0.556882,-0.33782,1.41971,0.831258,0.909481,-0.00966594,0.149733,0.18086,-0.125536,-0.0743481,0.0763893,-0.0875592,-0.134753,-0.22209,-0.0684846,-0.136236
-3005.75,0.988068,0.576095,3,7,0,3024.29,5.87027,-0.0452286,0.0464605,0.400497,0.249598,-0.611824,-0.848928,-0.0825751,0.820983,-0.062768,-0.109153,0.140032,0.212469,0.0796982,-0.0156109,0.0206436,0.109406,-0.0416186,-0.00606521,0.0511117,0.0301281,0.00878097,-0.00341297,-0.012683,-0.0221852,0.998753,-0.153373,0.0126991,-0.080809,0.0775856,-0.811607,-0.604383,-0.147826,0.922171,-0.522993,-0.526383,1.15269,0.971069,0.70246,-0.00864769,0.190188,0.300146,-0.0834841,0.00795195,0.203184,0.140574,-0.0109653,-0.073528,-0.264331,-0.292741
-3004.21,0.902251,0.576095,3,7,0,3020.67,5.88398,-0.043321,0.0628699,0.387325,0.240606,-0.603074,-0.842897,-0.10568,0.838085,-0.0383498,-0.0867937,0.18644,0.231016,0.121738,-0.00220894,0.0146883,0.0769853,-0.026646,0.010636,0.00752628,0.00643972,0.00384904,-0.0256587,-0.00489155,-0.0252402,0.951241,-0.328061,0.0299846,-0.0267605,0.112461,-0.778914,-0.673659,-0.260869,0.942853,-0.559179,-0.188986,1.51496,0.977788,1.03128,-0.0174266,0.134451,0.214188,-0.100106,-0.0284229,-0.0495552,-0.0621575,-0.0923928,-0.205479,-0.132794,-0.333054
-2998.03,0.970392,0.576095,3,7,0,3011.58,5.88602,-0.0431267,0.0411369,0.3984,0.239793,-0.604548,-0.864696,-0.0965928,0.847634,-0.0458939,-0.108913,0.152994,0.221525,0.116152,-0.0143071,0.0311567,0.0961574,-0.0338969,0.00795373,0.0309627,0.0302153,0.00301886,-0.0127925,0.00170176,-0.0168068,0.974787,-0.153416,0.0123478,-0.0631238,0.0636074,-0.776152,-0.66909,-0.210471,0.95387,-0.498001,-0.47316,1.21944,0.936149,0.991862,-0.0105087,0.193741,0.264523,-0.0726304,0.0307711,0.109064,0.130836,-0.0429971,-0.105463,-0.00111206,-0.221771
-3004.28,0.765493,0.576095,3,7,0,3011.26,5.90356,-0.0526536,0.0709789,0.383831,0.241425,-0.599076,-0.835922,-0.103156,0.840691,-0.056456,-0.0872925,0.164024,0.220861,0.113997,-0.0047011,-0.0127931,0.0966134,-0.0163522,-0.00669477,0.0195257,0.0102235,-0.0132454,-0.0132191,-0.00193124,-0.0265322,0.979881,-0.41319,0.0369695,-0.0305147,0.100344,-0.753276,-0.59558,-0.22978,0.941655,-0.598509,-0.248824,1.34827,0.94107,0.974365,-0.0165043,0.105314,0.2673,-0.0736035,-0.0675437,0.0106787,-0.0307566,-0.149191,-0.129141,-0.0830607,-0.350101
-3003.4,0.810612,0.576095,3,7,0,3018.04,5.85045,-0.035251,0.0412006,0.393325,0.251043,-0.615547,-0.861181,-0.0849525,0.818525,-0.0496889,-0.107376,0.163057,0.223259,0.0902003,-0.0121523,0.0445969,0.0894415,-0.0491231,0.0119953,0.0346333,0.0352723,0.0259613,-0.0246085,-0.0172514,-0.0169133,0.967068,-0.0845162,0.00727291,-0.0998415,0.0918076,-0.840305,-0.701648,-0.179511,0.923399,-0.513697,-0.450441,1.32753,1.0046,0.780394,-0.0109604,0.212031,0.247177,-0.1096,0.0393824,0.115635,0.145852,0.028232,-0.197659,-0.33502,-0.223177
-3008.82,0.781102,0.576095,3,7,0,3019.4,5.868,-0.0438949,0.0464047,0.37826,0.230089,-0.601187,-0.857475,-0.0915533,0.840289,-0.0540378,-0.108797,0.165311,0.196399,0.0841883,0.0112119,0.035662,0.0632326,-0.0405644,-0.00224205,0.0567983,0.029318,0.00870699,-0.0383913,-0.0216077,-0.0245694,0.982826,-0.253258,0.0221511,-0.119416,0.0253445,-0.801272,-0.693569,-0.153593,0.932871,-0.577831,-0.477927,1.34872,0.883168,0.718959,-0.00663315,0.159389,0.17614,-0.123262,-0.0474963,0.142464,0.0367648,-0.11548,-0.299458,-0.425878,-0.324202
-3007.89,0.885141,0.576095,3,7,0,3024.82,5.85276,-0.05406,0.0407561,0.407766,0.249045,-0.601132,-0.859364,-0.0957584,0.825778,-0.0561997,-0.092358,0.173378,0.212876,0.121464,-0.0152515,0.0121793,0.0983289,-0.0684311,0.00971388,0.0520224,0.0401953,-0.000138761,-0.022843,-0.0136682,-0.0158183,0.989778,-0.126636,0.00936761,-0.00937363,0.0777983,-0.774901,-0.704705,-0.224693,0.941534,-0.585692,-0.290403,1.3878,0.870168,1.03928,-0.0159856,0.158822,0.270683,-0.16054,0.0279696,0.169722,0.149428,-0.0995061,-0.18117,-0.269905,-0.208728
-3011.27,0.776141,0.576095,3,7,0,3027.68,5.87208,-0.0452735,0.0649856,0.403047,0.237558,-0.600165,-0.882356,-0.0811523,0.828382,-0.0557323,-0.124266,0.140227,0.226551,0.0954469,-0.00756703,0.0193193,0.0992569,-0.0482769,-0.0148638,0.0106329,0.0395527,0.0179706,0.0185348,-0.0233958,-0.0127333,0.973569,-0.299349,0.0271447,-0.132148,0.0299592,-0.803206,-0.741337,-0.153019,0.933223,-0.523236,-0.654686,1.16892,0.999379,0.832133,0.00614039,0.173845,0.272206,-0.0884886,0.00816891,0.099232,0.269236,0.0995887,0.0647863,-0.435477,-0.16802
-3009.34,0.983751,0.576095,3,7,0,3021.52,5.882,-0.043796,0.0453269,0.381433,0.255984,-0.615447,-0.816776,-0.105596,0.830844,-0.0548791,-0.0712678,0.186576,0.218653,0.106968,-0.00958015,0.0158989,0.0873656,-0.0177572,0.0195867,0.0451348,0.00140881,-0.00284955,-0.0492587,0.00411149,-0.0325429,0.973362,-0.176799,0.0150351,0.01033,0.161897,-0.791207,-0.550694,-0.251274,0.933381,-0.602327,-0.0535103,1.50107,0.956624,0.909628,-0.0310246,0.150932,0.243105,-0.0886538,-0.0266917,0.0462123,-0.163359,-0.192345,-0.35185,0.0122208,-0.429415
-3006.89,0.943188,0.576095,3,7,0,3021.23,5.8632,-0.0417956,0.0489096,0.407087,0.22347,-0.592542,-0.838391,-0.10116,0.815013,-0.059168,-0.108084,0.12464,0.228513,0.105261,-0.0219437,0.00949424,0.0879675,-0.0570582,0.00232508,0.0217676,0.0304379,0.0151255,-0.00327156,-0.0179087,-0.0276948,0.974698,-0.213842,0.0189251,-0.0425973,0.0298572,-0.768014,-0.597804,-0.230611,0.916724,-0.504138,-0.541041,1.04093,0.991792,0.902358,-0.0191265,0.138639,0.242065,-0.134,0.0112994,0.0755002,0.138456,0.00880995,-0.0880187,-0.366527,-0.365442
-3006.61,1,0.576095,3,7,0,3019.04,5.89097,-0.0469773,0.0612571,0.377493,0.271112,-0.622558,-0.854416,-0.0842643,0.844438,-0.0420015,-0.0881788,0.203223,0.215134,0.0968606,0.0038169,0.0245402,0.100268,-0.0100752,0.00333252,0.0322896,0.0137399,0.00434153,-0.0312924,-0.000846655,-0.0191223,0.972061,-0.264247,0.0233618,-0.0714324,0.172411,-0.821284,-0.686588,-0.170265,0.948816,-0.580526,-0.171043,1.63779,0.954543,0.838183,-0.0072692,0.185838,0.278034,-0.0472366,-0.0297932,0.0604389,-0.0186941,-0.090652,-0.22449,-0.0502637,-0.252326
-3010.69,0.803406,0.576095,3,7,0,3025.12,5.85383,-0.0441001,0.0333419,0.405211,0.257393,-0.593612,-0.831507,-0.110816,0.819247,-0.0392129,-0.0952134,0.144813,0.240793,0.111997,-0.0300864,0.0147757,0.0969154,-0.0456945,0.0184639,0.0185038,0.0106639,-0.0174547,-0.0111009,0.0139263,-0.0264811,0.989136,-0.0562216,0.00340573,0.0299417,0.129081,-0.750668,-0.578366,-0.285966,0.925195,-0.447588,-0.36417,1.20387,1.04917,0.951418,-0.0325479,0.161539,0.26634,-0.124711,0.0229078,0.0185763,-0.0142472,-0.150119,-0.0991812,0.196239,-0.349428
-3005.9,0.922177,0.576095,3,7,0,3020.72,5.89431,-0.041854,0.0661501,0.363607,0.235142,-0.616007,-0.861889,-0.0943188,0.855015,-0.0572509,-0.0971404,0.166569,0.208891,0.0855423,0.018215,0.025534,0.0876649,-0.0286021,0.00480081,0.0347295,0.0409416,0.00653039,-0.0341142,-0.0159848,-0.0179104,0.971228,-0.405924,0.0365241,-0.148127,0.0483728,-0.81785,-0.6541,-0.166688,0.945327,-0.606815,-0.344997,1.37975,0.94558,0.738538,0.00443217,0.171774,0.243854,-0.0861744,-0.0172224,0.0763822,0.129646,-0.0994698,-0.255712,-0.314562,-0.236334
-3009.24,0.917805,0.576095,3,7,0,3017.32,5.8695,-0.0416813,0.0372073,0.417498,0.246339,-0.600634,-0.831191,-0.0884768,0.797675,-0.0337235,-0.115054,0.155871,0.23444,0.112668,-0.0373138,0.0288829,0.0987827,-0.0440343,-0.00327852,0.0170435,0.00246928,0.0113862,-0.00202367,-0.00713196,-0.0335759,0.979803,-0.0345571,0.00242299,-0.00567488,0.127367,-0.799973,-0.670131,-0.224986,0.91214,-0.426806,-0.535321,1.26625,1.00437,0.966098,-0.0362512,0.192186,0.271818,-0.120757,-0.0289435,0.0347123,-0.0314471,-0.0065122,-0.079277,-0.187654,-0.443046
-3001.25,0.921875,0.576095,3,7,0,3023.31,5.87315,-0.0554551,0.053001,0.380458,0.238923,-0.601644,-0.860128,-0.115762,0.832712,-0.0591885,-0.0974637,0.15817,0.243016,0.0993276,-0.00721746,0.0479963,0.0956743,-0.0237977,0.00863649,0.0366987,0.0173114,0.00993668,-0.0153279,-0.0208659,-0.0145094,0.980501,-0.271838,0.0225394,-0.0770982,0.0559736,-0.796222,-0.632802,-0.287309,0.934152,-0.558315,-0.353829,1.28528,1.10352,0.85325,-0.00826607,0.22763,0.26419,-0.0560938,0.0192169,0.1125,0.0392609,-0.0317037,-0.141006,-0.394215,-0.191456
-3004.52,0.835449,0.576095,3,7,0,3013.56,5.87097,-0.0640219,0.0526841,0.385307,0.241698,-0.59673,-0.856321,-0.113038,0.823573,-0.0631055,-0.0861749,0.171622,0.247899,0.103056,-0.00719869,0.0496572,0.0882017,-0.0294605,0.00201381,0.0333095,0.0239397,0.000733021,-0.030719,-0.0163137,-0.00502864,0.982736,-0.269832,0.0218723,-0.0545791,0.0717137,-0.78633,-0.649057,-0.294296,0.93011,-0.616918,-0.223441,1.40614,1.11814,0.880087,-0.0144854,0.22161,0.24496,-0.0891355,-0.0244174,0.0749023,0.0466811,-0.100686,-0.212705,-0.296535,-0.0663547
-3006.56,0.913494,0.576095,3,7,0,3017.64,5.86979,-0.0278551,0.0495113,0.384032,0.243212,-0.598343,-0.84191,-0.0685521,0.836206,-0.0429439,-0.108064,0.147062,0.189573,0.10409,-0.008311,-0.0126199,0.096069,-0.0354833,0.00282778,0.0195158,0.0114078,0.0178234,-0.0015352,-0.0124988,-0.043631,0.972859,-0.186118,0.0173729,-0.098355,0.0937047,-0.761095,-0.662432,-0.0874966,0.93277,-0.484,-0.49684,1.19282,0.783706,0.899287,-0.0130336,0.103832,0.264557,-0.0952168,-0.00847407,0.0431394,0.012554,0.0071777,-0.0998489,-0.300741,-0.575726
-3009.06,0.83708,0.576095,3,7,0,3023.49,5.90076,-0.0617669,0.0687265,0.404614,0.256579,-0.604744,-0.847737,-0.106999,0.816804,-0.0575902,-0.101963,0.179386,0.254272,0.0977156,-0.0135253,0.0535228,0.0918721,-0.0332804,-0.00156045,0.0360543,0.0236456,0.00305784,-0.0306796,-0.00610143,0.00233069,0.973405,-0.334686,0.0294385,-0.0127839,0.129699,-0.802675,-0.634841,-0.283211,0.929696,-0.592389,-0.348153,1.46808,1.16264,0.841806,-0.0146109,0.234003,0.254366,-0.0879662,-0.0172735,0.106658,0.0683369,-0.0663532,-0.188494,-0.103119,0.0307543
-3006.59,1,0.576095,3,7,0,3022.22,5.85685,-0.0373998,0.0429472,0.371273,0.236619,-0.607218,-0.840096,-0.0915212,0.845211,-0.0383157,-0.107181,0.143721,0.201844,0.102837,-0.00987159,-0.00801123,0.113071,-0.0459554,0.0219244,0.0187106,0.0319991,0.0120449,-0.00289724,-0.00363523,-0.0309757,0.97593,-0.174263,0.0141641,-0.103054,0.0632989,-0.767187,-0.597576,-0.168809,0.942463,-0.447037,-0.481066,1.17591,0.852369,0.892433,-0.00547735,0.136358,0.310642,-0.0940855,0.0765112,0.0676777,0.152494,0.00232886,-0.0762252,-0.121279,-0.408736
-3008.09,0.904007,0.576095,3,7,0,3022.58,5.90347,-0.0626754,0.0537948,0.402206,0.244102,-0.608451,-0.852031,-0.104204,0.8158,-0.0605617,-0.0880673,0.172295,0.236427,0.102912,0.0049379,0.0430208,0.0713626,-0.0173696,-0.0177632,0.0450699,0.00962456,0.00440538,-0.0289143,-0.025813,-0.0210839,0.962397,-0.285013,0.0241898,-0.0284534,0.107383,-0.849317,-0.701308,-0.253353,0.91442,-0.6278,-0.248845,1.40369,1.062,0.875589,-0.0128291,0.185305,0.198995,-0.0815524,-0.104971,0.0948795,-0.0628048,-0.111907,-0.240336,-0.493476,-0.278209
-3004.04,0.977012,0.576095,3,7,0,3020.14,5.87318,-0.0456881,0.0646023,0.363121,0.257704,-0.628575,-0.836565,-0.0927297,0.853385,-0.0301231,-0.0961926,0.183238,0.218082,0.0989147,-0.00861956,0.0103917,0.105313,-0.0390079,-0.0086797,0.0200277,0.0170681,-0.0129938,-0.0136521,-0.0110881,-0.0212294,0.970881,-0.318343,0.0283863,-0.0992671,0.144328,-0.804212,-0.594507,-0.195983,0.960409,-0.50168,-0.307636,1.52207,0.950584,0.853732,-0.0193379,0.164811,0.291329,-0.127662,-0.0699966,0.0166864,0.00956149,-0.149469,-0.132224,-0.234483,-0.280129
-3004.36,0.933372,0.576095,3,7,0,3014.21,5.88217,-0.0467143,0.0366821,0.400576,0.237323,-0.600652,-0.864237,-0.0814274,0.82704,-0.0817109,-0.100625,0.163111,0.225343,0.092698,0.0070986,0.00110077,0.0793418,-0.036812,0.0187255,0.0372222,0.0120744,0.0176957,-0.0206083,0.00867924,-0.0276806,0.985037,-0.111197,0.00862047,-0.0873472,0.0746754,-0.788918,-0.671806,-0.148657,0.92632,-0.689744,-0.362293,1.33877,1.02158,0.804328,0.00302268,0.108651,0.217912,-0.0815494,0.0522177,0.115273,0.0117069,0.00329774,-0.164594,0.101636,-0.365255
-3003.71,1,0.576095,3,7,0,3014.82,5.87713,-0.045227,0.0637653,0.392969,0.264142,-0.619461,-0.833851,-0.10377,0.830728,-0.0250804,-0.110092,0.159226,0.223401,0.102732,-0.00978125,0.0374349,0.107855,-0.0266486,-0.0192168,0.0135986,0.0271116,-0.00325503,-0.0166557,-0.0202917,-0.014089,0.960446,-0.321501,0.0287842,-0.0194833,0.157326,-0.843554,-0.643104,-0.239937,0.931704,-0.442276,-0.487658,1.31939,0.968965,0.884836,-0.0183563,0.223594,0.299531,-0.0983914,-0.0960738,0.0037341,0.0783476,-0.103507,-0.147699,-0.383329,-0.185909
