# 0.00320207, 0.00258202, 0.00149998, 0.00287175, 0.00379182, 0.00437538, 0.00451304, 0.00147651, 0.00465845, 0.00571408, 0.0119167, 0.00219669, 0.00245913, 0.00968711, 0.00244582, 0.00547661, 0.00483115, 0.00481313, 0.00347916, 0.00568689, 0.0102238, 0.00542263, 0.00439945, 0.00400584, 0.00384587, 0.00776521, 0.00298619, 0.00992668, 0.00553023, 0.0127213, 0.0161171, 0.004148, 0.00603452, 0.00234901, 0.00201412, 0.00971752, 0.00255316, 0.00372236, 0.00579282, 0.00251513, 0.0135769, 0.00433399, 0.0111425, 0.00379535, 0.00190822, 0.00764976, 0.0199662, 0.00282888, 0.00318305, 0.00573234, 0.00341118, 0.0151105, 0.000714705, 0.000553547, 0.000614878, 0.000794524, 0.000177195, 0.0001109, 0.000110519, 0.00012355, 0.000119095, 0.00012218, 0.000112508, 9.63954e-05, 0.000168576, 0.000116919, 0.000137483, 9.98818e-05, 0.000122684, 0.000133543, 0.000134738, 0.000109419, 0.000115386, 0.000119055, 0.000116628, 0.000105535, 0.000125007, 0.000119223, 0.000113123, 0.000110708, 0.0232375, 0.000296714
5613.66,0.875647,0.33395,4,15,0,-5562.44,-1.78406,-1.52672,-1.47359,-1.57588,-1.61565,-1.50343,-1.33743,-1.48978,-1.8114,-1.80823,-1.61557,-1.30134,-1.54367,-1.46555,-1.62904,-1.79961,-1.50827,-1.70387,-1.4146,-1.53378,-1.68971,-1.73167,-1.83139,-1.67098,-1.51135,-1.33574,-1.34088,-1.55357,-1.33429,-1.47399,-1.95972,-1.57311,-1.56344,-1.79153,-1.18479,-1.36724,-1.74505,-1.39182,-1.74801,-1.71802,-1.95472,-1.68569,-1.74501,-1.42556,-1.40051,-1.58054,-1.86649,-1.45818,-1.51946,-1.45793,-1.49173,-1.08104,-0.0392565,0.0965491,-0.030562,0.0330258,0.019798,0.0253952,0.13179,-0.0900914,-0.167775,-0.0524087,0.0133414,-0.146564,-0.0767242,-0.0893882,0.107466,0.159496,0.0525721,0.0198265,0.00856168,0.0609056,-0.0248713,-0.00870792,0.0382693,0.00856323,0.0176289,-8.35957e-05,0.00536625,-0.0437302,0.134466,8.31845,0.0299387,0.00158158,-0.0369532,0.0897429,-0.66918,-0.507501,-0.188083,-0.0877653,-0.567406,-0.435735,0.907069,0.754339,0.473261,0.011695,0.0972504,0.163594,-0.0568366,-0.0186833,0.13881,0.0145963,0.0274311,-0.0722278,0.0135032,-0.577062,-0.00383261,0.0619434,-0.259273,0.00615821
5610.23,0.887209,0.33395,4,15,0,-5569.86,-1.86721,-1.59417,-1.53246,-1.58326,-1.53142,-1.61301,-1.60556,-1.43508,-1.98092,-1.75331,-1.39976,-1.48791,-1.54167,-1.54234,-1.62344,-1.6892,-1.64734,-1.6453,-1.54662,-1.55588,-2.02264,-1.42738,-1.66833,-1.7778,-1.63102,-1.61946,-1.37884,-1.53891,-1.32855,-1.33236,-1.93693,-1.57126,-1.42692,-1.72503,-1.23588,-1.47026,-1.70356,-1.4004,-1.5727,-1.68583,-1.8858,-1.76257,-1.66495,-1.77217,-1.43943,-1.59623,-2.14207,-1.26568,-1.6189,-1.543,-1.60355,-1.28035,-0.0172457,0.0927427,-0.0329584,-0.0370013,-0.00331007,0.0286789,0.135426,-0.109018,-0.167774,-0.0839754,0.0112915,-0.115702,-0.0697494,-0.0784121,0.130888,0.158222,0.0704641,-0.0385065,0.0114859,0.0813721,-0.0289492,0.0122749,0.0357979,0.0118191,-0.000588113,-0.00542194,0.00333069,0.00547439,0.136152,8.2187,0.0268208,0.000645813,-0.0715514,-0.0374066,-0.564461,-0.478039,-0.227061,-0.0232642,-0.47835,-0.297997,1.02034,0.702997,0.611615,-0.0232914,0.130486,0.217977,-0.0399025,0.0717812,0.158663,0.0681824,-0.00507116,-0.0195828,0.068651,0.0722398,-0.0182138,0.0611965,-0.207462,-0.00689951
5608.68,0.960212,0.33395,4,15,0,-5567.74,-1.8766,-1.59824,-1.47863,-1.46996,-1.70461,-1.4077,-1.42184,-1.36869,-1.7513,-1.72061,-1.53547,-1.26238,-1.6043,-1.42915,-1.64781,-1.73949,-1.58654,-1.73425,-1.50879,-1.52968,-1.78362,-1.60678,-1.80353,-1.72601,-1.52843,-1.5095,-1.40169,-1.71208,-1.44081,-1.25051,-1.92099,-1.55573,-1.51096,-1.86535,-1.24476,-1.47797,-1.74866,-1.34841,-1.70285,-1.75443,-1.82485,-1.7337,-1.93382,-1.48898,-1.36731,-1.3698,-2.27154,-1.46324,-1.43718,-1.53459,-1.53355,-1.35476,0.00395102,0.0551768,-0.0548616,-0.069256,-0.00495575,0.0407591,0.124062,-0.0867207,-0.165629,-0.0558522,0.0175288,-0.166165,-0.0910306,-0.0912487,0.102541,0.167538,0.0497733,0.0126902,0.00085819,0.0572872,-0.0200983,0.0130303,0.0418927,0.00439987,0.0323541,0.0088376,0.00622114,-0.0334158,0.109434,8.17073,-0.0160111,0.00530928,-0.0656317,0.0946587,-0.677882,-0.512244,-0.186774,-0.105303,-0.580276,-0.449603,0.839326,0.815144,0.449063,0.0197703,0.0750589,0.151586,-0.00330227,0.0939175,0.201809,0.0476312,0.145575,0.000663799,0.0475866,-0.440954,-0.0185461,0.0463113,-0.337721,-0.0129139
5611.95,0.97637,0.33395,4,15,0,-5573.6,-1.82678,-1.55241,-1.47009,-1.5123,-1.49778,-1.62108,-1.56466,-1.48174,-1.91632,-1.81755,-1.39707,-1.48118,-1.54313,-1.46526,-1.64641,-1.73642,-1.64387,-1.63686,-1.49898,-1.53856,-1.97337,-1.4456,-1.65993,-1.78615,-1.57068,-1.61981,-1.34071,-1.39279,-1.29986,-1.2356,-2.0833,-1.57493,-1.39274,-1.69131,-1.2353,-1.44467,-1.76039,-1.37749,-1.53657,-1.66107,-1.9537,-1.74568,-1.6814,-1.71211,-1.47043,-1.58502,-2.01547,-1.28571,-1.5744,-1.50589,-1.57784,-1.2446,-0.0344706,0.102882,-0.0127808,-0.0212478,0.0248496,0.012058,0.1276,-0.0921753,-0.165271,-0.0785925,0.00630953,-0.115294,-0.0806034,-0.0834726,0.149117,0.148339,0.0747245,-0.0259924,0.0215249,0.0846985,-0.025656,0.00164719,0.0274722,0.0181189,-0.00243678,-0.00497805,0.00239489,0.00717097,0.1209,8.03175,0.098178,-0.00525653,-0.0438074,0.00158052,-0.565189,-0.498467,-0.236182,-0.0167327,-0.585006,-0.306473,1.16416,0.632843,0.652298,-0.0140757,0.155981,0.227849,-0.040108,0.0353548,0.127832,0.106478,-0.0118407,-0.0148744,0.0553397,0.0946277,-0.0224551,0.0613357,-0.0735968,-0.00396201
5613.74,0.964747,0.33395,4,15,0,-5572.32,-1.82691,-1.64157,-1.42486,-1.43953,-1.61211,-1.57001,-1.48821,-1.43421,-1.86481,-1.79792,-1.39278,-1.48125,-1.50535,-1.56552,-1.50239,-1.69774,-1.69307,-1.62983,-1.51501,-1.43812,-1.73027,-1.55807,-1.65606,-1.68292,-1.62062,-1.4498,-1.40588,-1.53916,-1.38965,-1.42601,-1.95253,-1.52836,-1.43194,-1.7149,-1.19952,-1.28029,-1.69982,-1.33223,-1.65653,-1.74074,-1.92355,-1.75815,-1.78354,-1.56956,-1.40262,-1.46844,-2.17817,-1.35765,-1.48072,-1.45113,-1.51015,-0.993189,-0.0371755,0.122269,-0.0264826,-0.0233069,0.00847976,0.0385644,0.126426,-0.108564,-0.165106,-0.0487151,0.0352229,-0.130486,-0.102495,-0.0807164,0.128168,0.178997,0.0684352,-0.0245567,-0.00242103,0.0695109,-0.0221312,-0.0174967,0.0492267,0.0156853,-0.00421846,-0.00691156,0.0031982,0.00281979,0.116808,8.2265,0.00524047,0.00390717,-0.0923706,0.0566902,-0.547884,-0.37083,-0.159877,-0.0389617,-0.652222,-0.313703,1.02802,0.826162,0.597198,-0.0155609,0.0870981,0.186771,-0.0377593,-0.0208529,0.207685,0.0788141,-0.0324719,-0.0333906,0.0614173,0.0372098,-0.0232385,0.0758836,-0.173081,-0.00434597
5608.8,0.821201,0.33395,4,15,0,-5563,-1.85885,-1.53681,-1.50445,-1.55962,-1.58816,-1.42436,-1.4453,-1.45857,-1.97261,-1.65463,-1.39833,-1.33307,-1.56416,-1.37,-1.68292,-1.70995,-1.53912,-1.64167,-1.52842,-1.67013,-1.96555,-1.41104,-1.76153,-1.7965,-1.48134,-1.67502,-1.36425,-1.68408,-1.36654,-1.22316,-2.11844,-1.52895,-1.43233,-1.75765,-1.24265,-1.55826,-1.74448,-1.37498,-1.68762,-1.67356,-1.78395,-1.64527,-1.75889,-1.53766,-1.37708,-1.59886,-2.32113,-1.36165,-1.53262,-1.51387,-1.48903,-1.55925,0.0395361,0.0814165,-0.00390569,-0.0484804,0.0133147,0.015409,0.127502,-0.0835687,-0.149327,-0.0790561,0.00400078,-0.148786,-0.0835207,-0.0850637,0.133591,0.141998,0.0577515,0.00624697,0.0219133,0.0647909,-0.0240474,0.0224283,0.0237843,0.00132773,0.0276509,0.0083779,0.0134882,-0.0322546,0.134776,7.87546,0.0714416,-0.00314235,-0.0301342,0.0202048,-0.617075,-0.594136,-0.222289,-0.0730088,-0.593185,-0.340027,1.0558,0.645676,0.51446,0.0134625,0.128283,0.172397,-0.0190546,0.108766,0.122729,0.0296937,0.128424,0.00743903,0.177447,-0.42563,0.00482082,0.0472225,0.0192217,-0.00903998
5613.84,0.956839,0.33395,4,15,0,-5573.84,-1.84851,-1.5994,-1.43946,-1.3702,-1.63208,-1.60501,-1.56395,-1.44913,-1.7799,-1.9016,-1.49899,-1.37823,-1.56335,-1.59668,-1.60004,-1.73254,-1.62766,-1.74269,-1.43141,-1.41469,-1.81855,-1.62698,-1.73522,-1.67428,-1.64521,-1.41265,-1.368,-1.50145,-1.28552,-1.39909,-1.96843,-1.56934,-1.55989,-1.79283,-1.23497,-1.36732,-1.7612,-1.39507,-1.61745,-1.72956,-1.99011,-1.86997,-1.76459,-1.64643,-1.44268,-1.43102,-1.93299,-1.37898,-1.53422,-1.5207,-1.64267,-1.21483,-0.0471461,0.0855369,-0.053631,-0.0595283,-0.00400083,0.041107,0.124143,-0.101491,-0.178367,-0.0516897,0.0233868,-0.139304,-0.0901675,-0.096909,0.123505,0.173574,0.0708432,-0.0185177,0.000570076,0.0780391,-0.0267515,-0.0108333,0.0523372,0.0209813,0.00105611,-0.00193656,0.00155729,0.00112502,0.134041,8.32044,-0.0104048,0.00456714,-0.0840169,0.0732172,-0.622562,-0.43224,-0.194148,-0.0514745,-0.593716,-0.467948,0.983307,0.789621,0.622861,-0.00608972,0.104114,0.209006,-0.0333185,0.0178001,0.238231,0.126201,0.00388223,-0.00808208,0.0294475,0.0148457,-0.0408581,0.0629067,-0.338266,-0.0111
5619.63,0.975158,0.33395,4,15,0,-5577.89,-1.70128,-1.62913,-1.53206,-1.53122,-1.54028,-1.50016,-1.42236,-1.44933,-1.9841,-1.71328,-1.47708,-1.35781,-1.56966,-1.43013,-1.77351,-1.72936,-1.52629,-1.72062,-1.53254,-1.63991,-1.88217,-1.44484,-1.74382,-1.76185,-1.51373,-1.57874,-1.36597,-1.65546,-1.38235,-1.25387,-2.02596,-1.57884,-1.51709,-1.75776,-1.20358,-1.5138,-1.7397,-1.36058,-1.74415,-1.70779,-1.83111,-1.68877,-1.68593,-1.52614,-1.38986,-1.68583,-2.07006,-1.34826,-1.57219,-1.53048,-1.48455,-1.24836,0.0127769,0.11222,-0.00467038,-0.0570774,0.0244132,0.0301493,0.125723,-0.089728,-0.164422,-0.0699631,0.0125986,-0.13941,-0.093716,-0.0731519,0.12995,0.143755,0.0627055,-0.0200955,0.00423554,0.0709681,-0.0185238,0.00789049,0.0307402,0.013284,0.0209313,0.0174164,0.00581846,-0.0356762,0.146262,7.94431,0.0538865,0.000437861,-0.0513854,0.00991875,-0.593761,-0.487956,-0.205681,-0.0535262,-0.587273,-0.249855,1.00916,0.643973,0.546551,-0.00609412,0.101078,0.189134,-0.00464886,0.0755527,0.16162,0.103171,0.103424,0.0479782,0.0363328,-0.470782,-0.0114755,0.0647948,0.022096,-0.010643
5613.61,0.903892,0.33395,4,15,0,-5579.76,-1.85537,-1.62026,-1.4562,-1.45832,-1.64575,-1.55359,-1.58432,-1.47007,-1.8222,-1.89925,-1.48344,-1.40175,-1.52769,-1.5784,-1.55428,-1.73773,-1.65818,-1.66854,-1.55117,-1.54225,-1.7611,-1.6541,-1.80984,-1.6777,-1.72083,-1.43605,-1.41237,-1.36268,-1.37631,-1.47185,-2.06318,-1.52335,-1.51937,-1.81571,-1.24173,-1.53768,-1.76744,-1.41787,-1.5296,-1.7062,-1.96393,-1.80514,-1.60559,-1.65948,-1.42793,-1.52782,-2.13975,-1.41387,-1.51916,-1.49045,-1.69988,-1.33999,-0.00849226,0.0687699,-0.0203439,-0.0537996,-0.00901129,0.0353385,0.12217,-0.0908585,-0.152156,-0.0548352,0.0145586,-0.140306,-0.0956926,-0.105315,0.139971,0.172104,0.0630721,-0.00202999,0.0375745,0.076143,-0.0372321,0.00352049,0.0422678,0.0174798,0.0193724,-0.005986,-0.00898965,0.0042187,0.11878,8.20985,-0.0132035,0.00389373,-0.053236,0.0706792,-0.574695,-0.467357,-0.217032,-0.0505845,-0.660585,-0.508983,1.12008,0.795655,0.565902,0.00838312,0.17648,0.203864,-0.0518834,0.0623697,0.202352,0.115305,0.0849211,-0.0379094,-0.150193,0.0556697,-0.0212952,0.0445684,-0.0973006,-0.0100318
5618.19,1,0.33395,4,15,0,-5581,-1.83809,-1.66959,-1.50546,-1.42144,-1.6403,-1.41622,-1.45032,-1.35267,-1.82616,-1.6802,-1.47629,-1.42508,-1.58348,-1.32154,-1.63708,-1.70039,-1.68068,-1.64957,-1.46554,-1.40226,-1.95891,-1.42377,-1.73146,-1.81551,-1.61946,-1.6079,-1.4003,-1.5457,-1.44005,-1.23719,-1.99,-1.4525,-1.38694,-1.76728,-1.2084,-1.62257,-1.7641,-1.35439,-1.49123,-1.64835,-1.92836,-1.82144,-1.81729,-1.58506,-1.49645,-1.50699,-1.9769,-1.38532,-1.51588,-1.60433,-1.52182,-1.18417,-0.0232096,0.0773075,-0.0294779,0.00469893,0.00748799,0.0178572,0.109143,-0.0954782,-0.180943,-0.0623812,0.0267276,-0.14897,-0.101972,-0.0903533,0.126273,0.176363,0.0644757,0.00492979,0.00670461,0.0680157,-0.0311762,0.0045994,0.0487662,0.00147382,0.0141905,-0.00155366,0.0125029,-0.00623379,0.143904,8.25678,0.0729114,-0.00408613,-0.12472,0.096237,-0.669445,-0.492125,-0.176163,-0.0686,-0.681588,-0.386866,1.0177,0.822621,0.578436,0.0137267,0.1022,0.181228,-0.0362895,0.065669,0.224683,0.0258806,0.0727956,-0.007485,0.208213,-0.0822607,-0.00649826,0.0511657,-0.223099,0.000876194
