# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/sl_beta_full_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_full_pdw2_download_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
2473.31,0.88115,0.539749,3,7,0,-2463.51,-1.43083,0.0367492,0.0193097,0.000504329,0.0369555,-0.102556,-0.135212,-0.189277,0.103738,-0.0367094,0.0251181,-0.0939615,0.00442722,0.0631975,0.022788,0.00291923,0.0179695,0.0261892,0.0435433,-0.0115368,0.0554274,-0.0144082,15.74,0.384521,-0.0269332,0.0821676,-0.0564516,0.120954,-0.527841,-2.42581,0.529523,-0.651357,0.42345,-0.0731772,0.0963943,0.17604,0.111726,0.0772883,0.131924,0.179134,0.185591,-0.0324634,0.835229,-0.162851
2472.97,0.949281,0.539749,3,7,0,-2463.64,-1.44314,0.0114862,0.0312729,0.011402,0.0356264,-0.0695308,-0.150576,-0.197404,0.117394,-0.00283689,0.0383713,-0.0982286,0.0310341,0.0489608,-0.011697,-0.0033989,0.0214378,0.024528,0.0340542,0.0158776,0.00863329,-0.021759,15.2608,0.102033,-0.00901227,0.0903837,-0.0194427,0.171156,-0.611262,-2.30672,0.783166,-0.356661,0.51979,-0.0788113,0.131174,0.134414,0.018896,0.0608787,0.141713,0.172226,0.153746,0.0437442,0.0810904,-0.245936
2473.28,0.852758,0.539749,3,7,0,-2460.92,-1.41577,0.0341444,0.0227046,0.00256792,0.0377222,-0.100035,-0.147472,-0.180588,0.105709,-0.0377789,0.0247645,-0.0871367,0.00352216,0.0603027,0.0201309,0.00472336,0.00480581,0.0232934,0.0512149,-0.00507707,0.0455527,-0.0159038,15.728,0.304219,-0.0216275,0.0885733,-0.0528662,0.119588,-0.595503,-2.27776,0.546885,-0.644994,0.416007,-0.0651564,0.089451,0.167536,0.105235,0.082444,0.0936797,0.17905,0.222812,-0.0126566,0.676227,-0.179756
2470.11,0.843239,0.539749,3,7,0,-2463.34,-1.44797,0.0146065,0.0274889,0.01333,0.0401058,-0.0763373,-0.144153,-0.207337,0.121244,0.00565203,0.038108,-0.102745,0.0215179,0.0404531,-0.00962889,-0.00379063,0.0397499,0.0261421,0.0194725,0.00522422,0.0142422,-0.0218668,15.2796,0.201692,-0.0154035,0.096769,-0.00161379,0.164357,-0.578884,-2.39926,0.849985,-0.273494,0.495977,-0.0894025,0.10179,0.112245,0.013363,0.0427554,0.174531,0.139166,0.0672408,-0.00695922,0.169001,-0.247154
2470.66,0.983591,0.539749,3,7,0,-2460.06,-1.43675,0.0141994,0.0119159,0.0184683,0.0567916,-0.109703,-0.145465,-0.204981,0.105232,-0.0291232,0.0549129,-0.0809791,0.0288231,0.0421564,0.00927842,0.00506198,0.0298859,0.0401192,0.0371124,-0.00594778,0.0367828,-0.0241191,15.8881,0.449286,-0.0331975,0.146256,0.0245178,0.111933,-0.591323,-2.65614,0.529595,-0.629122,0.674888,-0.0656556,0.11907,0.119108,0.0758583,0.0790723,0.157984,0.218632,0.132509,-0.0463085,0.517721,-0.272611
2474.73,0.996004,0.539749,3,7,0,-2463.17,-1.43518,0.0261572,0.034193,-0.00372546,0.037443,-0.107647,-0.157918,-0.196911,0.104675,-0.0169085,0.0224941,-0.103776,-0.000308866,0.0675567,0.0170146,0.0036862,0.00650846,0.0231981,0.0427255,-0.00245951,0.0385582,-0.0149028,16.0667,0.186342,-0.0141969,0.0559823,-0.0568007,0.128391,-0.630252,-2.44441,0.634553,-0.47135,0.398356,-0.0819119,0.0918354,0.186618,0.0923352,0.073709,0.0915271,0.1701,0.187807,-0.00426951,0.568775,-0.168442
2472.54,0.823481,0.539749,3,7,0,-2462.14,-1.44708,0.0306477,0.0129862,-0.00713697,0.0196047,-0.0757418,-0.133218,-0.200861,0.113724,-0.00141307,0.0434706,-0.0933387,0.0245574,0.0701099,-0.00229278,-0.00243638,0.0185549,0.0229801,0.0218323,0.00270642,0.0219587,-0.0196798,15.3979,0.410707,-0.0290634,0.0305725,-0.0402972,0.15265,-0.562118,-2.40712,0.767098,-0.369125,0.596364,-0.080486,0.147282,0.192204,0.0240206,0.0350283,0.101007,0.131309,0.0834497,-0.00658235,0.295809,-0.222435
2473.11,0.953681,0.539749,3,7,0,-2464.78,-1.42588,0.0192012,0.0377551,0.0151453,0.0593324,-0.103697,-0.158022,-0.187126,0.112259,-0.0337786,0.0161512,-0.0960141,0.022983,0.0408765,0.0135932,0.00410204,0.0183571,0.0235444,0.0526618,-0.00502401,0.040744,-0.0195733,15.8757,0.098608,-0.00840474,0.131614,-0.0164612,0.129395,-0.618731,-2.29926,0.618356,-0.575232,0.296163,-0.0746193,0.103429,0.115305,0.0910179,0.0838394,0.135885,0.170612,0.216358,-0.0263382,0.591412,-0.221232
2469.63,0.83603,0.539749,3,7,0,-2461.54,-1.42372,0.0465449,0.0592031,0.00193562,0.0418482,-0.0952473,-0.140876,-0.191007,0.104633,-0.015527,0.00680314,-0.0940569,0.0387655,0.0503449,0.00669556,-0.000369203,0.0118439,0.0189095,0.0419199,-0.0040345,0.0403425,-0.0149685,15.9664,-0.232573,0.0174652,0.0668048,-0.0364827,0.12796,-0.560198,-2.33695,0.667335,-0.381577,0.20661,-0.0744745,0.148196,0.139663,0.0617237,0.0600966,0.105583,0.145156,0.181781,-0.0108033,0.596663,-0.169184
2463.37,0.815202,0.539749,3,7,0,-2455.6,-1.44591,0.00919161,-0.0115995,0.0107213,0.0249499,-0.0846487,-0.144867,-0.194181,0.124711,-0.00692799,0.04931,-0.107501,-0.00943459,0.055331,0.0194563,0.0074896,0.0313396,0.0274476,0.0309876,0.0299585,0.0382415,-0.0079078,15.3997,0.785235,-0.0572673,0.0894914,-0.0621098,0.163146,-0.541884,-2.24172,0.728616,-0.460605,0.648639,-0.0681808,0.0591466,0.152503,0.156895,0.166653,0.256262,0.274327,0.239343,0.184435,0.581361,-0.0893797
2464.42,0.855879,0.539749,3,7,0,-2445.87,-1.42172,0.0407063,0.0579171,0.000511906,0.0410634,-0.0911383,-0.140424,-0.185981,0.0941075,-0.0361301,0.0123948,-0.0806281,0.0383426,0.0502967,-0.00443374,-0.00255132,0.0281883,0.0345119,0.0575262,-0.0232156,0.0341037,-0.0430797,15.5684,-0.239667,0.0170408,0.084028,-0.035026,0.117785,-0.566578,-2.39678,0.522658,-0.572523,0.267675,-0.0787043,0.147914,0.14234,0.00511077,0.00993043,0.099772,0.131966,0.131131,-0.185484,0.427989,-0.486918
2463.02,0.960834,0.539749,3,7,0,-2450.31,-1.43366,-0.0068294,-0.00323612,0.0413193,0.0240901,-0.089742,-0.151966,-0.190954,0.129736,-0.00184517,0.0377143,-0.0898072,4.53823e-05,0.0595957,0.00594801,0.0150388,0.0221793,0.00551925,0.0403115,0.0164707,0.0320737,-0.0100348,15.4063,0.511665,-0.039858,0.18448,-0.0415393,0.143544,-0.629287,-2.11124,0.83488,-0.345178,0.534652,-0.0609996,0.0826415,0.163987,0.0959248,0.144908,0.180457,0.131736,0.23219,0.100636,0.479052,-0.113421
2468.85,1,0.539749,3,7,0,-2452.29,-1.44625,0.0593279,0.030151,0.00552441,0.0523177,-0.104189,-0.143119,-0.206236,0.0900811,-0.0345794,0.0240118,-0.0942766,0.0100933,0.0291893,0.00872677,-0.00839495,0.0171792,0.0363203,0.0377229,0.00804877,0.030802,-0.0298862,15.8184,0.265836,-0.015382,0.0955176,-0.0229931,0.11931,-0.535697,-2.77479,0.46006,-0.594955,0.353503,-0.0757668,0.0616745,0.0824884,0.0672013,0.0423057,0.125377,0.220134,0.154555,0.00812518,0.409211,-0.337795
2469.93,0.830372,0.539749,3,7,0,-2454.08,-1.42956,0.00984916,0.027002,0.00891238,0.0407911,-0.0863489,-0.161432,-0.181061,0.115314,0.0113804,0.0314939,-0.104292,0.0273172,0.056303,0.021802,0.0170702,0.00942783,0.0203095,0.0452209,0.0096164,0.045437,0.0021602,15.4873,0.203732,-0.0169763,0.0731813,-0.0186058,0.151227,-0.640778,-2.00219,0.753681,-0.232434,0.464039,-0.0669889,0.133698,0.155735,0.150204,0.1689,0.164746,0.230003,0.274941,0.107557,0.719768,0.0244162
2470.16,0.999502,0.539749,3,7,0,-2459.48,-1.43263,0.00887426,0.0196356,0.0112593,0.0428092,-0.0867268,-0.157716,-0.165865,0.123755,-0.00368995,0.0394211,-0.0997307,0.0195945,0.0537052,0.0229104,0.0105412,0.00272522,0.0148746,0.0437725,0.00949428,0.0365116,0.00204604,15.4169,0.31396,-0.0245975,0.0915791,-0.0196595,0.146514,-0.643036,-1.78656,0.766058,-0.381445,0.547634,-0.0659415,0.113464,0.14808,0.13735,0.133013,0.126641,0.192197,0.258658,0.0965684,0.57916,0.0231258
2469.67,0.960082,0.539749,3,7,0,-2459.08,-1.42247,0.0400685,0.0378394,0.00128287,0.0330244,-0.0894166,-0.124609,-0.22341,0.0983231,-0.028068,0.0244807,-0.0860716,0.00782786,0.058184,-0.00944765,-0.00814673,0.0322535,0.0367899,0.0332596,-0.0170637,0.0304891,-0.038923,15.4036,0.0820123,-0.00486253,0.0822162,-0.0303364,0.129676,-0.50493,-2.94543,0.595189,-0.545735,0.395927,-0.0855684,0.0971192,0.1623,-0.0158004,-0.0114694,0.105279,0.13349,0.047508,-0.147102,0.381599,-0.439936
2468.54,0.893927,0.539749,3,7,0,-2458.55,-1.429,0.0139418,0.0320924,0.0138324,0.0465958,-0.0880805,-0.140605,-0.17798,0.106126,-0.0114583,0.0293269,-0.108819,0.0178034,0.0217224,0.0269862,0.0223821,0.0240912,0.0197,0.0186518,0.0044086,0.0299021,-0.00832854,14.9226,0.167685,-0.0131867,0.103283,-0.0242941,0.134324,-0.508042,-2.14404,0.622292,-0.383993,0.352977,-0.0850073,0.0696181,0.0626741,0.133019,0.13312,0.145273,0.14494,0.106782,0.0378649,0.449196,-0.0941352
2469.19,0.999535,0.539749,3,7,0,-2463.71,-1.42509,0.0350216,0.0204399,-0.0103951,0.0293556,-0.0855422,-0.146453,-0.203456,0.11314,-0.0284547,0.0327439,-0.0808647,0.0263012,0.0853729,-0.0175543,-0.0192256,0.0158745,0.0255141,0.0604428,-7.43935e-05,0.0318877,-0.0283614,15.9672,0.302314,-0.0215224,0.0442453,-0.0432149,0.152335,-0.636815,-2.51813,0.674185,-0.610527,0.564118,-0.0652724,0.168709,0.23408,-0.00693196,0.0121263,0.12589,0.177725,0.235527,-0.0303982,0.430108,-0.320561
2468.03,0.939211,0.539749,3,7,0,-2456.24,-1.44128,0.00804291,0.0247569,0.025482,0.0543716,-0.090071,-0.148559,-0.190802,0.0994594,-0.0111692,0.0333898,-0.120388,0.0249716,0.0414833,0.00242118,0.0100962,0.0197395,0.0207013,0.00370435,-0.000663958,0.0184408,-0.0243747,15.4254,0.280165,-0.0216037,0.144389,-0.0163201,0.150531,-0.560578,-2.39511,0.643717,-0.420344,0.420897,-0.111849,0.110762,0.115008,0.021036,0.0383184,0.0642117,0.0758936,-0.0180787,-0.0394398,0.228712,-0.2755
2470.64,1,0.539749,3,7,0,-2458.8,-1.42941,0.0510468,0.035824,-0.01703,0.0352966,-0.0968028,-0.142458,-0.190474,0.104568,-0.0256338,0.0162698,-0.0880677,0.0175408,0.043325,0.0182074,-0.00366852,0.030866,0.0250479,0.012426,-0.00880689,0.0275402,-0.0107658,15.734,0.150561,-0.00891047,0.0196106,-0.0458098,0.117912,-0.570447,-2.41699,0.626652,-0.471072,0.265208,-0.0769815,0.0976767,0.120884,0.0742104,0.0265224,0.131104,0.122328,0.0362294,-0.0409094,0.405943,-0.121683
2468.38,0.804693,0.539749,3,7,0,-2455.74,-1.43732,0.0510546,0.0325811,-0.0207053,0.0393446,-0.0884158,-0.134473,-0.202988,0.114527,-0.015653,0.0256424,-0.095177,0.0288575,0.0386243,0.0219544,0.00481912,0.0326311,0.0206839,0.017305,-0.00471901,0.0167128,0.000841312,15.5531,0.237612,-0.0148161,0.00241967,-0.0198077,0.13488,-0.526785,-2.50707,0.698198,-0.40652,0.349091,-0.077059,0.114436,0.108022,0.103362,0.0723945,0.160087,0.129845,0.0817463,-0.00433416,0.264865,0.00950911
2469.73,1,0.539749,3,7,0,-2458.84,-1.41208,0.00194118,0.0311344,0.00490684,0.0357909,-0.0813711,-0.147619,-0.186198,0.106448,-0.0226181,0.028595,-0.112098,0.0215825,0.0652886,-0.0136321,0.0135964,-0.00115927,0.0239331,0.0605691,0.00637567,0.0390875,-0.0346091,14.9917,0.165882,-0.0148152,0.080104,-0.0689474,0.1664,-0.565783,-2.25443,0.630771,-0.557876,0.463315,-0.0897537,0.132693,0.180208,0.0204039,0.105608,0.0715568,0.181405,0.247891,-0.00243081,0.527613,-0.391177
2470.36,1,0.539749,3,7,0,-2460.33,-1.44928,0.0439993,0.0342477,0.0173749,0.0579909,-0.0931615,-0.143972,-0.200725,0.100319,-0.0164184,0.0302879,-0.0833943,0.00453163,0.0479938,0.0182995,-0.00215683,0.0387697,0.0322632,0.0261795,0.0186519,0.0334846,-0.0153192,16.3381,0.128964,-0.00798623,0.129186,0.0261332,0.125341,-0.555568,-2.55527,0.558786,-0.445587,0.431627,-0.0565206,0.0780327,0.133285,0.126922,0.105829,0.239744,0.243897,0.167019,0.101559,0.487964,-0.173149
2471.19,1,0.539749,3,7,0,-2463.51,-1.41952,0.0119679,0.0169373,-0.00579067,0.0140984,-0.0798032,-0.145943,-0.184975,0.118547,-0.0225735,0.0317821,-0.105229,0.0314998,0.0608907,-0.00706406,0.00993518,0.00126733,0.0174058,0.0512503,-0.0144574,0.0212731,-0.0238545,14.9366,0.351517,-0.0269541,0.0432702,-0.0996918,0.159477,-0.600753,-2.17589,0.741538,-0.534815,0.476989,-0.094639,0.146701,0.168627,0.00218711,0.0458488,0.0221629,0.0870781,0.154981,-0.108552,0.274546,-0.269621
2469.84,0.9696,0.539749,3,7,0,-2462.34,-1.43836,0.0355051,0.0384019,0.0208811,0.0646696,-0.0946826,-0.145975,-0.200988,0.0976265,-0.0187657,0.0268211,-0.0789798,0.00191581,0.0409693,0.0132853,-0.0056346,0.0417913,0.0336506,0.0312859,0.00539352,0.0430288,-0.0113892,16.0513,0.0458841,-0.00278342,0.145102,0.0437476,0.121578,-0.574755,-2.56936,0.537961,-0.452542,0.398728,-0.0544592,0.0624957,0.11484,0.108191,0.090122,0.243085,0.239269,0.171646,0.050807,0.647884,-0.128729
2469.86,0.963504,0.539749,3,7,0,-2459,-1.44344,0.00592907,0.0322582,0.00729815,0.0330239,-0.0805569,-0.135076,-0.175033,0.104992,-0.00564021,0.01864,-0.0958122,0.00311726,0.0724302,0.00314023,0.0112879,0.0330218,0.0404837,0.0482212,0.0232693,0.045463,-0.00606038,15.4089,0.081565,-0.00893277,0.0746926,-0.0585837,0.146964,-0.491632,-2.01755,0.62755,-0.366297,0.360776,-0.0541147,0.107531,0.199512,0.131828,0.199361,0.285533,0.35391,0.307554,0.161229,0.699534,-0.0684988
2467.29,0.896233,0.539749,3,7,0,-2456.33,-1.41382,0.0309854,0.031811,0.0241322,0.0271489,-0.0809361,-0.179212,-0.198378,0.112642,-0.0367625,0.0439263,-0.0858753,0.0276688,0.0382405,0.000544193,0.00231446,0.0149945,0.0110083,0.0163817,-0.00416278,0.0166054,-0.0260681,15.3244,0.0497394,-0.00402097,0.157896,-0.0478685,0.157153,-0.766081,-2.55215,0.637108,-0.639729,0.54165,-0.0821596,0.110219,0.106139,0.00623894,0.00772568,0.0431823,0.029433,0.0219201,-0.0640998,0.195604,-0.294641
2469.36,0.990887,0.539749,3,7,0,-2459.84,-1.45226,0.0201002,0.0130201,-0.00740989,0.0445397,-0.0933909,-0.118246,-0.18928,0.111945,-0.00105769,0.0186195,-0.106834,0.00926301,0.0760364,0.0112627,-0.000143538,0.0214664,0.0328584,0.060276,0.010964,0.0425848,-0.0146978,15.8141,0.515369,-0.037362,0.0302084,-0.0300151,0.136396,-0.430932,-2.16801,0.716838,-0.345237,0.39007,-0.072684,0.123216,0.209889,0.119397,0.125894,0.207652,0.27951,0.305094,0.0722983,0.632595,-0.166125
2470.93,0.992838,0.539749,3,7,0,-2461.62,-1.42572,0.0200904,0.0335294,0.0325903,0.0285323,-0.0853035,-0.157042,-0.208879,0.108671,-0.0287502,0.0461085,-0.0723578,0.023818,0.0472031,-0.0027632,-0.00315921,0.0319511,0.0040071,0.0286471,-0.0048991,0.0286232,-0.0132312,15.6109,-0.0487338,0.00202294,0.181483,-0.0134761,0.142235,-0.684123,-2.68394,0.600142,-0.577885,0.604919,-0.0610706,0.114122,0.130616,0.0254834,0.0367794,0.146325,0.0443364,0.113144,-0.024595,0.416778,-0.149549
2465.27,0.848438,0.539749,3,7,0,-2456.3,-1.40675,-0.00510489,0.0268077,0.0333571,0.0466098,-0.0647493,-0.157593,-0.208475,0.114036,-0.0332979,0.0491443,-0.089971,0.0181073,0.0397275,0.0130554,-0.00547997,0.0185967,0.0237948,0.0275459,0.00135413,0.0315836,-0.0221689,14.7725,0.117201,-0.0115996,0.188085,0.0112992,0.174904,-0.650024,-2.68058,0.613378,-0.653758,0.621779,-0.0751737,0.0926843,0.110812,0.0672304,0.0326118,0.10936,0.143211,0.109451,-0.0087197,0.440876,-0.250569
2471.28,0.956562,0.539749,3,7,0,-2454.55,-1.44321,0.0334448,0.0359407,0.0106692,0.0385653,-0.0710252,-0.146334,-0.178069,0.101736,-0.0262278,0.050524,-0.0846554,0.0124665,0.0476646,0.029209,-0.0024963,0.027799,0.0243527,0.0273006,-0.00482159,0.0293076,-0.0357702,15.1963,0.0672465,-0.00502094,0.11307,0.000272654,0.138788,-0.598811,-2.25906,0.537631,-0.586446,0.637737,-0.0781973,0.0933585,0.134097,0.0956051,0.0157262,0.10521,0.100967,0.0603103,-0.07585,0.370942,-0.404301
2470.79,0.921452,0.539749,3,7,0,-2460.95,-1.44798,0.0115799,0.00900443,0.000398423,0.0183073,-0.0906056,-0.148942,-0.199267,0.101878,-0.0366018,0.0123782,-0.0927568,0.0254929,0.0549866,-0.00780808,0.00601507,0.0394642,0.0318873,0.0431372,0.0154296,0.0465938,-0.00436323,15.4736,0.384866,-0.0294198,0.0692631,-0.116665,0.153972,-0.549435,-2.56425,0.510727,-0.606304,0.271513,-0.0565164,0.129258,0.151926,0.087642,0.165892,0.284391,0.2886,0.269019,0.124669,0.721574,-0.0493163
2469.01,0.848277,0.539749,3,7,0,-2458.46,-1.42962,0.0386451,0.0408641,0.0114812,0.0561824,-0.0763327,-0.13359,-0.187549,0.128203,-0.00709736,0.040802,-0.0993988,0.0104964,0.052601,0.0209658,-0.00676202,0.00112574,0.021475,0.0373105,-0.0162757,0.012485,-0.0357157,15.3786,0.129437,-0.00823276,0.106464,0.0399842,0.141281,-0.574712,-2.11982,0.876317,-0.401033,0.555748,-0.0991987,0.0931916,0.146768,0.0396621,-0.0420999,-0.023579,0.0537222,0.0550423,-0.155758,0.106599,-0.403685
2464.23,0.693374,0.539749,3,7,0,-2445.58,-1.41703,0.0209547,0.0415833,0.0141395,0.0318923,-0.0831705,-0.137525,-0.191028,0.0878545,-0.0385243,0.0385905,-0.0804028,-0.00231939,0.0349119,0.00356224,0.0140035,0.0442627,0.0555176,0.0449693,-0.000247999,0.0544514,-0.00892097,14.9856,-0.0780871,0.00415341,0.122707,-0.0522662,0.134069,-0.499502,-2.55075,0.339653,-0.676376,0.503533,-0.0489587,0.0463454,0.099966,0.116488,0.178644,0.283647,0.366252,0.233043,0.0393711,0.833663,-0.100831
2472.57,1,0.539749,3,7,0,-2457.01,-1.44254,0.0257481,0.00863307,0.00385026,0.028693,-0.0835434,-0.134012,-0.187562,0.115488,-0.0213331,0.0416069,-0.107687,0.00107559,0.0453594,0.0113179,-0.0020563,0.0187488,0.0273412,0.0500497,-0.0179318,0.0357222,-0.0379423,14.9905,0.554664,-0.0392272,0.0814006,-0.0549614,0.146688,-0.528275,-2.22998,0.689954,-0.558877,0.574214,-0.100276,0.0647556,0.128415,0.0452629,0.0110323,0.0729542,0.112115,0.125644,-0.143542,0.466334,-0.428852
2469.65,0.820525,0.539749,3,7,0,-2462.45,-1.41087,0.0177962,0.0262046,0.0119622,0.0501731,-0.102808,-0.147514,-0.189154,0.104881,-0.0233861,0.0327318,-0.0698472,0.0368989,0.0434373,-0.00414397,0.0259735,0.0237697,0.022899,0.0351365,0.0200884,0.019522,-0.0145919,15.6026,0.165627,-0.0133132,0.11356,0.00506028,0.106997,-0.591555,-2.37116,0.571045,-0.47359,0.417412,-0.0440474,0.137385,0.120387,0.0762941,0.176489,0.18118,0.200607,0.196601,0.0951507,0.270277,-0.164928
