# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/sl_normal_full_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_full_pdw2_pcount_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
40.0364,0.802549,0.585752,3,7,0,-28.9038,6.72311,0.171608,-0.130261,0.0352498,-0.157194,0.837979,-0.155313,-0.204673,0.0980268,-0.0120329,0.0345242,-0.0847291,0.021981,0.0602897,-0.00576061,-0.019374,0.0289929,0.0231947,0.0201551,-0.011476,0.0173868,-0.0104962,0.579361,0.0900885,-0.0131602,0.085021,-0.0337575,1.15013,-0.65406,-2.61737,0.627951,-0.393115,0.494989,-0.0781158,0.123449,0.159454,-0.0035967,-0.0281031,0.117603,0.106655,0.0524639,-0.0658667,0.247043,-0.118591
40.2534,1,0.585752,3,7,0,-29.9846,6.71391,0.165566,-0.0851038,0.0190424,-0.151798,0.833583,-0.167777,-0.158107,0.105654,-0.0334766,0.020914,-0.0955972,0.0164603,0.0463219,0.0153627,0.0302902,0.0194815,0.0107163,0.0440027,-0.0263148,0.0184364,-0.0465516,0.611584,-0.0573983,0.00588815,0.0554131,-0.0649335,1.12762,-0.647847,-1.90643,0.597915,-0.505597,0.280293,-0.102295,0.0903929,0.118889,0.0375009,0.0496844,0.0102023,-0.0337607,0.0403534,-0.227051,0.173193,-0.525962
38.6853,0.979494,0.585752,3,7,0,-30.8751,6.73527,0.169952,-0.138076,0.0311349,-0.163717,0.851037,-0.145674,-0.185863,0.0914111,-0.00631103,0.0303529,-0.091215,0.0275228,0.0547861,-0.00232139,-0.0210006,0.0197559,0.0331211,0.023044,0.000219332,0.0342784,-0.0107553,0.583137,0.118005,-0.0169149,0.0551515,-0.0609862,1.15981,-0.583152,-2.33434,0.585472,-0.347457,0.449318,-0.0742794,0.127854,0.145159,0.0283343,0.00351113,0.133015,0.205778,0.11414,0.0148509,0.511952,-0.121519
41.6294,0.965598,0.585752,3,7,0,-27.6662,6.69475,0.172319,-0.117038,0.0334025,-0.148647,0.838135,-0.175596,-0.154778,0.0983182,-0.012172,0.0377362,-0.0903411,0.0251858,0.0545521,0.0196262,0.00974471,0.00553232,0.0272884,0.0420663,-0.0177253,0.0168034,-0.0341959,0.603934,0.0614396,-0.0088414,0.0825415,-0.031482,1.13077,-0.715388,-1.83557,0.597921,-0.386447,0.488587,-0.08841,0.119921,0.142472,0.0556548,0.0198384,0.00489918,0.0913968,0.0797829,-0.154569,0.178482,-0.386362
45.5812,0.891298,0.585752,3,7,0,-29.982,6.74577,0.165785,-0.100484,0.0219181,-0.156726,0.852918,-0.142803,-0.193252,0.101384,-0.0361072,0.0257357,-0.105095,0.00900572,0.0624481,-0.0114969,0.0108449,0.0219624,0.0209437,0.0305643,-0.00289871,0.0306864,-0.0392029,0.587634,-0.0151751,-0.000259031,0.0576933,-0.0798794,1.17533,-0.526292,-2.49777,0.566627,-0.599645,0.381169,-0.0988305,0.0990755,0.16331,-0.00626521,0.0510889,0.0851107,0.0874811,0.0742096,-0.0715102,0.384195,-0.442933
45.2439,0.680569,0.585752,3,7,0,-30.8398,6.70586,0.172728,-0.110278,0.0292779,-0.141386,0.83359,-0.179347,-0.167427,0.104166,-0.0115583,0.0312987,-0.0831207,0.0212428,0.0541734,0.018974,0.00501628,0.0162104,0.0224767,0.0410138,-0.01416,0.0138572,-0.0139042,0.604396,0.0381191,-0.00563901,0.0734588,-0.00851735,1.1311,-0.740205,-1.98641,0.635402,-0.354665,0.429894,-0.0733342,0.111078,0.140815,0.0761505,0.0431988,0.0796646,0.112363,0.124823,-0.0920099,0.183012,-0.157097
47.0155,0.913639,0.585752,3,7,0,-37.3867,6.71565,0.174115,-0.0983784,0.0296449,-0.136912,0.838253,-0.166336,-0.17366,0.092077,-0.00781955,0.0354098,-0.091026,0.0184107,0.0537454,0.0101413,0.00220954,0.0135446,0.0193715,0.0458982,-0.00365074,0.0116743,-0.0118332,0.604772,0.00106392,-0.000654964,0.0673404,0.00195243,1.14015,-0.664111,-2.13312,0.547346,-0.349001,0.485046,-0.0749092,0.104872,0.140139,0.0666086,0.0580018,0.0988326,0.132603,0.176719,-0.0336687,0.153883,-0.133697
44.4091,0.80221,0.585752,3,7,0,-36.4485,6.73237,0.168519,-0.113849,0.0277442,-0.165724,0.854031,-0.158706,-0.188372,0.106867,-0.0393929,0.0403456,-0.0886269,0.014568,0.0625426,0.00257065,0.00660422,0.0353721,0.0228653,0.0228625,-0.0105327,0.0321861,-0.0535054,0.584562,0.0171192,-0.00472791,0.0861382,-0.0730952,1.1666,-0.627631,-2.43547,0.574828,-0.649755,0.523946,-0.0940952,0.110841,0.162872,0.00829393,0.0073209,0.0873295,0.0407731,-0.0087624,-0.143547,0.371932,-0.60453
42.905,0.89626,0.585752,3,7,0,-34.5738,6.68703,0.167638,-0.111784,0.0330757,-0.136902,0.838887,-0.154523,-0.17444,0.0957618,-0.0171213,0.0270009,-0.0807257,0.00790907,0.050838,0.0087972,0.00912423,0.00895625,0.0148524,0.0323594,-0.00530468,0.0209546,-0.0093381,0.601328,0.0327501,-0.00559236,0.0849652,0.00298148,1.12948,-0.626739,-2.17527,0.567622,-0.389105,0.379312,-0.0669065,0.0803773,0.132439,0.0574365,0.0656991,0.0711744,0.102337,0.128502,-0.0262909,0.306035,-0.105506
42.2773,0.671646,0.585752,3,7,0,-27.0182,6.70497,0.176955,-0.0993582,0.045767,-0.144834,0.842188,-0.153847,-0.183939,0.0986025,-0.0291437,0.0354478,-0.0723944,0.0193934,0.0581733,0.00894682,0.005585,-0.00448849,0.00994961,0.0219444,-0.00872147,0.027815,-0.00602533,0.596199,-0.0521254,0.0050223,0.131801,-0.00718329,1.1362,-0.660312,-2.39969,0.552268,-0.525345,0.480489,-0.0614534,0.11453,0.153327,0.040143,0.0349051,0.00940413,0.0687963,0.0882359,-0.0291397,0.422192,-0.068077
40.7772,0.841422,0.585752,3,7,0,-30.459,6.74781,0.160066,-0.110473,0.00547865,-0.164777,0.848026,-0.173427,-0.175815,0.10751,-0.0180716,0.0214884,-0.116548,0.00574105,0.0446929,0.0023863,0.00444477,0.0425777,0.0303222,0.0502803,-0.00869525,0.0182239,-0.0493537,0.59723,0.0593602,-0.0092733,-0.00597173,-0.106184,1.17427,-0.629853,-2.0562,0.656763,-0.417211,0.317486,-0.112622,0.0671281,0.115046,0.0334196,0.0378525,0.150535,0.112225,0.109396,-0.139856,0.16283,-0.557621
41.0338,0.973241,0.585752,3,7,0,-29.1963,6.70332,0.177041,-0.10076,0.0466028,-0.137949,0.848448,-0.146487,-0.184753,0.0999874,-0.0281559,0.034071,-0.0718551,0.0207014,0.0614563,0.00656452,0.00265428,-0.00499895,0.0133661,0.0223562,-0.00865181,0.0261078,-0.006165,0.596341,-0.0450656,0.00408835,0.135236,0.012484,1.14115,-0.631571,-2.39777,0.574075,-0.516745,0.473525,-0.0610265,0.121663,0.162324,0.0327038,0.0270496,0.00861067,0.0846167,0.0881135,-0.0310096,0.395002,-0.0696551
38.4386,0.678614,0.585752,3,7,0,-22.4134,6.74018,0.161816,-0.116419,0.012672,-0.167233,0.862422,-0.153422,-0.183489,0.11399,-0.0181636,0.0258729,-0.0867921,-0.0117549,0.0471702,0.0147996,0.000620892,0.0382299,0.03403,0.0494728,-0.0119511,0.0359604,-0.0579852,0.599178,0.039673,-0.00753524,0.0227898,-0.0600574,1.1592,-0.595802,-2.15685,0.699783,-0.410813,0.373807,-0.0869861,0.0346927,0.122089,0.058009,0.0184101,0.12902,0.120982,0.0974766,-0.157212,0.420043,-0.655144
38.3101,0.836629,0.585752,3,7,0,-21.7836,6.71575,0.163105,-0.10097,0.0436024,-0.125987,0.82852,-0.182151,-0.169934,0.100266,-0.0131332,0.045914,-0.102349,0.0284459,0.0628363,0.00963551,0.0206997,0.0244909,0.000880904,0.0260271,0.000157525,0.0199915,-0.00573716,0.605519,0.0227938,-0.0044586,0.122908,0.0130882,1.15228,-0.715044,-2.07339,0.560928,-0.430447,0.579728,-0.0851311,0.138078,0.161815,0.0750837,0.111655,0.130161,0.0452679,0.12247,0.0100558,0.299917,-0.0648212
40.2803,0.903226,0.585752,3,7,0,-24.1886,6.73634,0.173747,-0.104484,0.00373829,-0.172705,0.86083,-0.141343,-0.174068,0.114724,-0.0306316,0.0354916,-0.0864461,0.00127397,0.0475449,-0.00545503,0.0138512,0.00612437,0.0379151,0.0485835,-0.00391603,0.0206733,-0.0490541,0.591844,-0.0150962,-6.34563e-06,-0.00544047,-0.0939986,1.15821,-0.554514,-2.07857,0.671534,-0.550429,0.45876,-0.0817967,0.0624127,0.124274,0.00803537,0.0540579,0.0310376,0.163293,0.118251,-0.110939,0.202088,-0.554237
39.9475,0.981366,0.585752,3,7,0,-31.4939,6.72549,0.164965,-0.103353,0.0480046,-0.128661,0.829893,-0.167911,-0.191701,0.0790559,-0.00471885,0.0252744,-0.111035,0.0339785,0.0592749,0.0155123,0.00618139,0.0309702,0.0191745,0.0270654,-0.00782243,0.0167175,-0.0125473,0.603852,0.0426882,-0.00599119,0.122115,0.00295822,1.14598,-0.622107,-2.50388,0.471582,-0.302304,0.36256,-0.0984478,0.144853,0.153122,0.0753804,0.0575964,0.134868,0.100298,0.0873684,-0.051884,0.23138,-0.141765
42.5289,0.98356,0.585752,3,7,0,-34.1364,6.71582,0.161964,-0.101309,0.0385907,-0.14735,0.843062,-0.162917,-0.18954,0.0749815,-0.0123821,0.0330149,-0.0964524,0.0310371,0.0607531,0.00488893,0.0134088,0.0424631,0.0164993,0.0295977,-0.0142437,0.013951,-0.0273009,0.613036,-0.00189644,-0.00181436,0.0988454,-0.0182604,1.14682,-0.61678,-2.52711,0.412347,-0.373554,0.438156,-0.0941003,0.140622,0.156516,0.0357991,0.0528395,0.137591,0.0418933,0.0466914,-0.123293,0.150916,-0.308458
42.6436,0.882362,0.585752,3,7,0,-29.4515,6.73588,0.175081,-0.108159,0.0139097,-0.155551,0.85375,-0.159895,-0.169645,0.129552,-0.0376065,0.0245907,-0.091313,0.0041454,0.0474535,0.00953929,-0.00612846,-0.00387974,0.0265656,0.0441116,-0.00402181,0.031397,-0.0281409,0.581573,0.00637312,-0.00225308,0.0343641,-0.0764411,1.16916,-0.653712,-1.95277,0.769255,-0.60095,0.376149,-0.0788353,0.0685234,0.125991,0.0452378,0.0130315,0.0250943,0.151901,0.154217,-0.0511472,0.423087,-0.317949
41.0088,0.725869,0.585752,3,7,0,-25.9836,6.71463,0.161414,-0.102934,0.0384544,-0.156579,0.839781,-0.164349,-0.192763,0.0754808,-0.00164228,0.0336452,-0.0945581,0.0219118,0.0653861,-0.000806298,0.0150828,0.042721,0.0187126,0.0356314,-0.0115664,0.0137503,-0.0265093,0.615166,-0.00225176,-0.00190561,0.0892314,-0.0310751,1.1425,-0.628858,-2.50979,0.452764,-0.283198,0.457034,-0.0892998,0.127724,0.168655,0.0314708,0.0716054,0.154254,0.0688931,0.081655,-0.107421,0.149744,-0.299514
45.1499,0.930509,0.585752,3,7,0,-31.7493,6.73614,0.160907,-0.103814,0.0158503,-0.154296,0.843631,-0.167337,-0.182671,0.121764,-0.0348733,0.031369,-0.102578,0.0239576,0.0324809,0.0102427,-0.00977707,0.0106532,0.0341006,0.0406984,-0.00391205,0.0344464,-0.0336533,0.590135,0.00147884,-0.00272759,0.0367226,-0.0814842,1.17184,-0.654171,-2.19806,0.696416,-0.599015,0.419165,-0.0909631,0.0897247,0.0857998,0.0500945,0.00819997,0.0734361,0.177481,0.131222,-0.0598673,0.457214,-0.380231
43.5316,0.776301,0.585752,3,7,0,-33.0165,6.74266,0.169729,-0.100007,0.0104161,-0.152214,0.853615,-0.172443,-0.18417,0.10676,-0.0313506,0.0325709,-0.107017,0.0200995,0.0309893,0.0219913,0.00577678,0.00650456,0.0298095,0.0336921,-0.0129144,0.0300944,-0.0279279,0.581215,0.00368982,-0.00174144,0.0183881,-0.0657805,1.17525,-0.66227,-2.32454,0.587096,-0.553706,0.401784,-0.098508,0.0792584,0.080402,0.0730264,0.0293469,0.0326426,0.130784,0.0838315,-0.0995139,0.403141,-0.315543
41.9965,0.832759,0.585752,3,7,0,-30.6173,6.70763,0.167266,-0.110898,0.041998,-0.143256,0.837536,-0.150087,-0.174426,0.098238,-0.0121453,0.0246347,-0.0814375,0.00993216,0.0784058,-0.0187488,0.00737763,0.0319459,0.014124,0.039206,-0.00439545,0.0150432,-0.0262585,0.611915,0.0201988,-0.00442859,0.113186,-0.0121053,1.13553,-0.6084,-2.10037,0.63079,-0.361234,0.405667,-0.0742574,0.121079,0.205137,-0.0157068,0.05711,0.133191,0.0710702,0.118592,-0.06717,0.170699,-0.296681
42.0109,0.953507,0.585752,3,7,0,-31.3722,6.74509,0.169942,-0.100112,0.0107115,-0.154109,0.851092,-0.170434,-0.186515,0.106837,-0.030981,0.0339324,-0.106799,0.0220873,0.0273414,0.0254133,0.00167723,0.00705874,0.0268669,0.0278375,-0.0133182,0.0290804,-0.0288758,0.580386,0.00461683,-0.0018444,0.0182427,-0.0665866,1.17111,-0.658948,-2.36896,0.593516,-0.549342,0.40998,-0.100807,0.0789746,0.0710545,0.0724228,0.00708888,0.0225804,0.104887,0.0542159,-0.104995,0.384824,-0.326253
43.9901,0.766972,0.585752,3,7,0,-28.5518,6.72631,0.173542,-0.102664,0.0197263,-0.145233,0.847974,-0.15836,-0.17678,0.109043,-0.0257011,0.0425022,-0.100545,0.0149211,0.0240608,0.0267049,0.0095279,0.0199749,0.0119285,0.0235159,-0.0190288,0.0318019,-0.0379481,0.587104,0.0308374,-0.00438406,0.0511942,-0.0210349,1.15271,-0.618444,-2.17621,0.618158,-0.50496,0.486278,-0.103011,0.0598675,0.0613735,0.0638182,0.00420987,0.0305027,-0.0050416,0.00354421,-0.153327,0.404876,-0.428755
43.8235,0.998743,0.585752,3,7,0,-37.0273,6.72444,0.163866,-0.110896,0.0325137,-0.157414,0.842053,-0.163731,-0.183541,0.0980085,-0.0236367,0.0148385,-0.0865629,0.0141593,0.0847621,-0.0174346,-0.00176682,0.0179854,0.0311506,0.0465327,0.00126938,0.0102973,-0.0171174,0.605313,-0.00623137,-0.00205544,0.0819315,-0.0758648,1.15624,-0.655165,-2.29986,0.597186,-0.460654,0.323386,-0.0704328,0.137958,0.222933,0.000514103,0.0582692,0.124554,0.193286,0.180201,-0.0211986,0.118993,-0.193401
44.7729,1,0.585752,3,7,0,-37.9757,6.71957,0.174423,-0.0930059,0.0191792,-0.146708,0.846669,-0.166688,-0.186473,0.0940287,-0.0193498,0.0411872,-0.101316,0.0109327,0.0253398,0.0167745,0.0178723,0.0124454,0.0164167,0.0276159,-0.0167817,0.0184195,-0.0389627,0.58726,-0.00762722,0.000643615,0.0434567,-0.0221168,1.14984,-0.647837,-2.39012,0.540459,-0.437777,0.463372,-0.103842,0.053154,0.0645991,0.0396034,0.0241614,0.00222765,0.0137455,0.0111718,-0.158734,0.191944,-0.440218
47.0579,0.837205,0.585752,3,7,0,-33.2365,6.73375,0.162286,-0.12177,0.0268589,-0.161557,0.843425,-0.153043,-0.17704,0.107915,-0.0240177,0.035678,-0.0962164,0.017382,0.0663534,-0.0128305,-0.00581906,0.0169568,0.0215828,0.0476452,-0.0131415,0.0179005,-0.0136128,0.603742,0.0481779,-0.00916172,0.0636034,-0.0776722,1.16371,-0.621215,-2.1335,0.639737,-0.528215,0.527817,-0.0841063,0.119995,0.175447,-0.00605828,0.0228229,0.0959344,0.123332,0.161297,-0.0813643,0.247308,-0.153804
41.0667,0.651525,0.585752,3,7,0,-34.5534,6.73826,0.162343,-0.107987,0.00958886,-0.161686,0.859434,-0.143069,-0.179059,0.109417,-0.0247308,0.0279821,-0.0869415,-0.00591693,0.0884384,0.0116925,0.010269,0.0199911,0.00268452,0.0310494,0.000519444,0.0271316,-0.024625,0.595987,-0.0067846,-0.00250669,0.0175843,-0.0513423,1.16255,-0.571767,-2.19942,0.643078,-0.495169,0.450442,-0.0763862,0.101735,0.230864,0.0621502,0.0623997,0.0959037,0.0313333,0.112771,-0.0236166,0.364838,-0.278225
43.2259,0.743452,0.585752,3,7,0,-25.4364,6.7137,0.175411,-0.102628,0.0414621,-0.141887,0.831416,-0.186275,-0.182981,0.0960921,-0.0200472,0.0307473,-0.101963,0.0321139,0.0311355,-0.00177264,0.0029696,0.0184471,0.0383619,0.0377551,-0.0181288,0.0156282,-0.0305364,0.597354,0.0212687,-0.00269703,0.111304,-0.0435487,1.15055,-0.732792,-2.29796,0.573476,-0.439353,0.383692,-0.0987285,0.104214,0.081239,0.00623148,0.0148555,0.058921,0.146056,0.0664728,-0.149588,0.169176,-0.345014
43.6315,0.931803,0.585752,3,7,0,-34.1742,6.73838,0.161622,-0.108156,0.0105513,-0.163046,0.855802,-0.135224,-0.177083,0.109396,-0.0257003,0.0270749,-0.0853588,-0.00324372,0.0706406,0.0103742,0.0062706,0.0202013,0.00223597,0.0284554,-6.69894e-05,0.0261511,-0.0248293,0.594785,-0.00488087,-0.00262423,0.0171125,-0.0555073,1.15275,-0.538514,-2.16753,0.646342,-0.486078,0.415886,-0.0763818,0.0841397,0.184398,0.0528274,0.0456787,0.090843,0.022968,0.0984363,-0.0283158,0.348913,-0.280533
40.5953,0.723972,0.585752,3,7,0,-30.9559,6.70462,0.186244,-0.10605,0.0233508,-0.138798,0.824237,-0.184157,-0.174993,0.0962731,-0.00790433,0.0383718,-0.0963105,0.0312501,0.045958,-0.00237251,0.0110063,0.0155216,0.0437443,0.0416826,-0.0239997,0.0174754,-0.0308525,0.59567,0.0610856,-0.00632633,0.0530833,-0.0201065,1.13283,-0.742273,-2.12222,0.60776,-0.356404,0.478737,-0.094185,0.12138,0.119935,0.00601897,0.03314,0.0438989,0.163533,0.0688454,-0.179532,0.197424,-0.348586
40.8074,0.974812,0.585752,3,7,0,-31.0403,6.70543,0.177837,-0.127787,0.00802186,-0.147168,0.825082,-0.170714,-0.185291,0.109706,-0.00776198,0.0327807,-0.111553,0.00645093,0.0391685,0.00310937,0.0147917,0.0110479,0.0289365,0.0336145,-0.00344729,0.0122649,-0.0449352,0.601814,0.170048,-0.0205114,0.000372022,-0.0517603,1.14138,-0.654274,-2.18793,0.725704,-0.337311,0.401215,-0.108387,0.0625695,0.101336,0.0198779,0.0409501,0.0267965,0.101079,0.0543395,-0.108377,0.0802187,-0.507699
42.7716,0.912342,0.585752,3,7,0,-29.3534,6.7449,0.161247,-0.0953348,0.0409603,-0.155278,0.862705,-0.152202,-0.17945,0.107945,-0.0271359,0.0231507,-0.0777727,0.0227902,0.0618986,0.00710146,-0.0107443,0.0333327,0.0118394,0.0398749,-0.0271728,0.030758,-0.0142974,0.58736,-0.0890889,0.0075564,0.11652,-0.0282559,1.16474,-0.640523,-2.20197,0.635835,-0.487604,0.389182,-0.0741658,0.124977,0.163017,0.0293627,-0.0133279,0.119703,0.0390619,0.101505,-0.143279,0.447731,-0.161539
41.2324,0.774195,0.585752,3,7,0,-29.0456,6.7348,0.166413,-0.0978336,0.050507,-0.154958,0.857225,-0.148004,-0.188768,0.11583,-0.0394668,0.0331246,-0.0705752,0.0141856,0.0444544,-0.00488694,-0.00343609,0.0409615,0.0167152,0.036796,-0.014881,0.0287866,-0.0119169,0.588862,-0.0811909,0.00726583,0.155467,-0.032061,1.16353,-0.613203,-2.34831,0.622312,-0.608871,0.456205,-0.0614333,0.0848052,0.115717,0.023973,0.0398131,0.177396,0.0944519,0.124534,-0.0744843,0.422702,-0.134643
40.9746,1,0.585752,3,7,0,-34.9646,6.7171,0.170545,-0.112784,0.00146447,-0.14834,0.833519,-0.173357,-0.171508,0.0895968,-0.00373934,0.0241497,-0.118098,0.0188237,0.0588667,0.0154497,0.0112502,-0.0034891,0.0255765,0.0328364,-0.00229923,0.0146504,-0.0447783,0.601187,0.0985274,-0.0127246,-0.0293027,-0.0612516,1.14431,-0.654893,-2.10817,0.602452,-0.297592,0.343584,-0.113777,0.113887,0.154087,0.0427475,0.0213334,-0.0254198,0.088943,0.0569374,-0.0992148,0.118115,-0.505926
39.0459,0.943122,0.585752,3,7,0,-28.1563,6.70926,0.174193,-0.102059,0.0373545,-0.156261,0.875472,-0.159729,-0.182239,0.10566,-0.0317308,0.0152087,-0.105876,-0.00675378,0.0438357,0.0160608,-0.0103303,0.0269,-0.00513931,0.0447421,-0.0238592,0.0309198,-0.032255,0.594468,-0.0172872,0.00101974,0.104312,-0.0556013,1.19422,-0.625197,-2.24637,0.620728,-0.514966,0.287962,-0.106173,0.040517,0.115843,0.0337799,-0.0408645,0.0686295,-0.0655679,0.0937582,-0.166913,0.405275,-0.364432
