# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/sl_beta_full_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_full_pdw2_download_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
2470,0.96131,0.592809,3,7,0,-2458.97,-1.41815,0.0253363,0.0217235,0.0305115,0.0424934,-0.0737427,-0.149849,-0.179062,0.094212,-0.00569307,0.0434138,-0.0956682,0.0173697,0.0659346,0.00411545,0.00437494,0.0313464,0.00146443,0.0472404,0.00772669,0.0161918,-0.0338368,15.5395,0.217548,-0.0164225,0.160199,0.00769905,0.149655,-0.602649,-2.1751,0.563934,-0.40511,0.610811,-0.0821381,0.126689,0.182352,0.0523201,0.0626741,0.147424,0.0362446,0.171171,-0.019271,0.169594,-0.382448
2470.43,0.850653,0.592809,3,7,0,-2457.58,-1.44352,0.0289466,0.0269874,-0.02467,0.0312551,-0.0833104,-0.128624,-0.205144,0.118287,-0.0446254,0.0343952,-0.0954415,0.0228629,0.0482603,0.00334035,-0.011041,0.0216182,0.0363829,0.0303135,-0.00814889,0.0491435,-0.00802496,15.3981,0.290656,-0.0204394,0.0049098,-0.0648817,0.158881,-0.508167,-2.62782,0.622994,-0.744714,0.496517,-0.0747053,0.113543,0.13393,0.0558162,0.0425047,0.149325,0.228628,0.144293,-0.00664573,0.752464,-0.0907039
2474.66,0.840592,0.592809,3,7,0,-2457.85,-1.43004,0.0290496,0.0102343,0.0235086,0.0408841,-0.0969051,-0.159236,-0.200269,0.105621,-0.0220414,0.0249121,-0.0886057,0.0112339,0.0603332,0.00616742,0.00532737,0.0197095,0.0134532,0.040479,0.00585777,0.0146022,-0.0369135,15.7908,0.436429,-0.0313231,0.149771,-0.0233405,0.127574,-0.651088,-2.51657,0.640274,-0.47982,0.394388,-0.0786303,0.10659,0.167109,0.0462466,0.0485629,0.0931383,0.0751052,0.128531,-0.0381848,0.136876,-0.417223
2472.12,0.856596,0.592809,3,7,0,-2465.61,-1.45027,0.0245496,0.0314719,-0.0036619,0.0436406,-0.0935605,-0.153572,-0.188959,0.10717,-0.0199167,0.0357,-0.108689,0.0263276,0.0551002,-0.00626031,-0.0116446,0.0229966,0.048079,0.0360003,0.0268028,0.0254781,-0.00271155,15.808,0.201348,-0.0149345,0.0504801,-0.0614564,0.162205,-0.573674,-2.3214,0.602886,-0.549634,0.517031,-0.0700094,0.130062,0.1505,0.0796348,0.113552,0.235276,0.373365,0.250114,0.165301,0.393749,-0.0306479
2464.79,0.603956,0.592809,3,7,0,-2453.85,-1.42433,0.0510853,0.0059907,0.0327452,0.0327302,-0.085292,-0.142485,-0.176886,0.100326,-0.0255874,0.00650812,-0.0969423,0.0221641,0.0444526,-0.00345918,-0.00374129,0.0424496,0.00575798,0.0499295,-0.0049766,0.0160226,-0.0302819,15.9686,0.455915,-0.0302327,0.169994,-0.0633488,0.137074,-0.546281,-2.14821,0.602349,-0.45953,0.204861,-0.0868981,0.106927,0.124717,0.0240029,0.0323321,0.17226,0.0346669,0.15576,-0.0788991,0.17586,-0.342268
2459.29,0.752544,0.592809,3,7,0,-2443.6,-1.44317,0.0521185,0.0365581,0.0435188,0.0522732,-0.109095,-0.164404,-0.217015,0.134696,-0.0324037,0.0229206,-0.0830009,0.0322655,0.0523464,-0.00497974,-0.0122347,0.0326329,0.0158668,0.0352319,-0.0247476,0.0181502,-0.0126145,15.4619,0.0602585,-0.00281372,0.2281,0.000807661,0.13376,-0.726511,-2.6275,0.84845,-0.559329,0.378376,-0.0794909,0.137607,0.145544,-0.00558051,-0.0205199,0.112335,0.0513601,0.0781338,-0.140771,0.253674,-0.142579
2460.33,0.971651,0.592809,3,7,0,-2447.07,-1.42006,-0.000778917,0.0109378,-0.0293594,0.0171351,-0.0700322,-0.127878,-0.173045,0.0874294,-0.00452805,0.0373277,-0.108191,0.00458732,0.0531082,0.00127513,0.00535785,0.0067956,0.0309745,0.0420656,0.0287206,0.0442635,-0.0238042,15.8488,0.452411,-0.034365,-0.0519523,-0.0873491,0.156359,-0.452242,-2.12306,0.507582,-0.410108,0.530968,-0.0735162,0.0828288,0.145927,0.0896435,0.134604,0.155924,0.277319,0.25663,0.147647,0.636119,-0.269053
2464,0.984501,0.592809,3,7,0,-2448.36,-1.4296,0.0404114,0.0358539,0.0183027,0.0352454,-0.102801,-0.152882,-0.197584,0.121752,-0.0581632,0.0267865,-0.0813696,0.00725888,0.0499788,-0.0122469,0.0008221,0.0460924,0.00332662,0.0544505,-0.0114778,0.0273302,-0.0260346,15.1202,0.0643914,-0.00437597,0.161688,-0.0591221,0.135248,-0.629908,-2.48493,0.60956,-0.809064,0.431989,-0.0715212,0.0837058,0.139968,0.00861974,0.0529285,0.191812,0.0301623,0.178715,-0.0909076,0.3643,-0.294262
2472.34,1,0.592809,3,7,0,-2455.47,-1.44723,0.025682,0.00435208,-0.00892791,0.0250938,-0.0991139,-0.143443,-0.188336,0.116133,-0.0220913,0.0241287,-0.074195,0.00413261,0.0629999,0.0114641,0.000317203,0.0103314,0.0280569,0.0202698,-0.00622444,0.0432825,-0.0176892,15.6124,0.532166,-0.0381869,0.0427209,-0.051415,0.109941,-0.621736,-2.28944,0.73244,-0.473591,0.383819,-0.0622939,0.0958965,0.173818,0.0583216,0.0389519,0.0732631,0.155203,0.0791817,-0.0254879,0.636053,-0.199936
2468.22,0.831696,0.592809,3,7,0,-2460.65,-1.42382,0.0237107,0.0482562,0.0317486,0.048557,-0.0757644,-0.147137,-0.214456,0.105087,-0.0197339,0.0445733,-0.114632,0.0275299,0.0513955,-0.0110448,0.0080707,0.0244253,0.0293944,0.0498274,0.00321255,0.00834407,-0.0251536,15.6662,-0.0817631,0.00480001,0.170302,-0.0143965,0.179393,-0.55473,-2.71677,0.599086,-0.555006,0.591961,-0.0959871,0.127379,0.142848,0.0237919,0.0868967,0.140499,0.176442,0.180331,-0.0319846,0.0680195,-0.284304
2470.06,0.997492,0.592809,3,7,0,-2461.73,-1.41894,0.0295678,0.000764082,-0.00354168,0.0399205,-0.0962294,-0.134101,-0.182132,0.119935,-0.0259144,0.0282187,-0.107958,0.0127598,0.0544483,0.00938214,-0.00996236,-0.000140419,0.0210004,0.0239148,0.0101836,0.053943,-0.0342999,15.618,0.701392,-0.0488679,0.0571065,-0.0586505,0.141458,-0.527347,-2.17424,0.744226,-0.572717,0.440262,-0.0908011,0.101079,0.149665,0.0502611,0.0150409,0.051657,0.145063,0.115455,0.0353495,0.761941,-0.387682
2458.32,0.674491,0.592809,3,7,0,-2449.25,-1.45151,0.00824749,0.0219405,0.00139612,0.0478204,-0.106015,-0.128109,-0.183801,0.118648,0.00969023,0.0232569,-0.110303,-0.0101447,0.0638105,0.00443441,-0.00846779,-0.0172696,0.0408231,0.00982491,0.0130999,0.0411357,-0.0257893,15.4574,0.402175,-0.029606,0.0481947,-0.0273997,0.118541,-0.517443,-2.05409,0.911016,-0.239062,0.380806,-0.0922411,0.0668109,0.173735,0.0329998,0.0140192,-0.00609671,0.238248,0.0667806,0.0562409,0.58196,-0.29149
2470.24,0.979081,0.592809,3,7,0,-2450.81,-1.43246,0.0184705,0.0279905,0.00513705,0.0254005,-0.0854832,-0.147255,-0.190551,0.101738,-0.0416647,0.0364743,-0.0848465,0.0437234,0.0521852,-0.00159361,0.012276,0.0240963,0.00598872,0.048349,-0.00559597,0.0341136,-0.0511839,15.2216,0.136949,-0.0115407,0.100993,-0.0566094,0.137351,-0.598145,-2.47847,0.514151,-0.686858,0.505307,-0.0816706,0.162246,0.146406,0.0159814,0.0468868,0.0810365,0.00846295,0.121876,-0.110416,0.407793,-0.578518
2471.59,0.800385,0.592809,3,7,0,-2456.03,-1.42997,0.0292813,0.0251332,0.00844094,0.0447025,-0.0864645,-0.140511,-0.195678,0.118063,0.00620144,0.0243728,-0.0936539,-0.00834364,0.0593979,0.0125335,-0.00280236,0.0184084,0.0392201,0.0318724,0.0104478,0.0305834,0.00901073,15.6013,0.266385,-0.0188596,0.0770488,-0.00432599,0.140469,-0.564112,-2.2339,0.801857,-0.250599,0.398629,-0.0592888,0.0649552,0.16307,0.117398,0.115528,0.195301,0.308993,0.218139,0.111165,0.503447,0.101846
2470.39,0.954663,0.592809,3,7,0,-2462.28,-1.44253,0.0105849,0.0268375,0.00369631,0.0280891,-0.095718,-0.153082,-0.204983,0.101507,-0.0288126,0.0326093,-0.108689,0.0237177,0.021636,0.0041653,0.0168919,0.0175106,0.00791029,0.0434993,-0.00647443,0.051563,-0.0230685,15.5944,0.219066,-0.0170149,0.0808174,-0.0735086,0.148656,-0.577868,-2.63499,0.534146,-0.573595,0.431118,-0.0893009,0.0791778,0.06288,0.0602404,0.102256,0.111949,0.0807251,0.176641,-0.0299916,0.752728,-0.260737
2469.93,0.755216,0.592809,3,7,0,-2454.31,-1.41474,0.0468305,0.0340529,-0.00945726,0.0362167,-0.0816116,-0.136275,-0.176496,0.113822,-0.0105732,0.0176691,-0.0800621,0.0180801,0.0623202,0.0132542,-0.0165186,0.0342645,0.0236214,0.0417369,0.0147929,0.010161,-0.0186543,15.1971,0.120869,-0.00748092,0.0321224,-0.0217712,0.128079,-0.555497,-2.03097,0.729548,-0.357495,0.341509,-0.0594368,0.123096,0.171722,0.0906266,0.0415202,0.202027,0.182036,0.192366,0.0469105,0.112904,-0.210844
2473.02,0.879879,0.592809,3,7,0,-2461.82,-1.43229,0.00759172,0.0368485,-0.00582684,0.0376722,-0.0824319,-0.135687,-0.19588,0.109764,-0.00551514,0.0330551,-0.113986,0.0161758,0.0715629,-0.00963983,-0.00335472,0.0283999,0.0330085,0.0314414,0.00394627,0.0333334,-0.0178741,14.812,0.120537,-0.0109999,0.0398264,-0.0453837,0.166411,-0.519912,-2.33256,0.717748,-0.420786,0.509621,-0.0926555,0.132283,0.196652,0.0293403,0.0681913,0.170766,0.210783,0.144371,0.0170638,0.479172,-0.202026
2474.13,0.954999,0.592809,3,7,0,-2463.85,-1.43859,0.0381599,0.0181017,0.0176153,0.036457,-0.0943782,-0.150246,-0.189655,0.112662,-0.0325777,0.0292885,-0.0741252,0.0204831,0.0373457,0.0145961,0.00513509,0.0116112,0.0178671,0.0468147,0.000729728,0.0337807,-0.0208244,16.4092,0.295622,-0.0201976,0.132546,-0.0256851,0.118047,-0.625033,-2.3596,0.615478,-0.563426,0.415568,-0.0558689,0.0933591,0.104984,0.086943,0.0771073,0.105067,0.141001,0.196576,-0.00644002,0.478796,-0.235373
2473.34,0.92259,0.592809,3,7,0,-2465.46,-1.42355,0.0210672,0.0452832,0.00960486,0.0232872,-0.103767,-0.129029,-0.199131,0.118747,-0.0291505,0.00893808,-0.0864215,0.0225267,0.042633,0.013791,-0.00340891,0.0138025,0.0191812,0.0365982,0.00253263,0.0278841,-0.0142979,15.6892,-0.0954082,0.00578318,0.0939994,-0.0809532,0.113155,-0.513987,-2.44762,0.72133,-0.488209,0.211181,-0.0672698,0.104776,0.118431,0.0793851,0.052375,0.111978,0.146561,0.164771,0.0116999,0.40248,-0.161605
2474.43,0.736553,0.592809,3,7,0,-2459.36,-1.42598,0.0270407,0.0149047,-0.000572951,0.0499592,-0.0895035,-0.159189,-0.196583,0.0988663,-0.0271556,0.0522174,-0.0986352,0.00825251,0.0715844,-0.00209328,0.00440859,0.0146228,0.0249701,0.0484623,-0.00371106,0.0378839,-0.0154639,15.6761,0.452319,-0.0327227,0.0821185,-0.00672008,0.155953,-0.648558,-2.52625,0.50649,-0.657893,0.719382,-0.0772153,0.114662,0.197426,0.0495493,0.0850738,0.125342,0.181169,0.207409,-0.0130068,0.556764,-0.174784
2472.63,0.679346,0.592809,3,7,0,-2461.53,-1.4306,0.0193652,0.0347637,0.0107319,0.0205963,-0.0856517,-0.126649,-0.190545,0.119942,-0.0120446,0.00621012,-0.0820788,0.0281114,0.0369133,0.0150544,-0.0100601,0.0250932,0.0270416,0.0273237,0.00352276,0.0276867,-0.0241809,15.2584,0.0145626,-0.00192563,0.0853131,-0.062247,0.120279,-0.509881,-2.23034,0.807755,-0.313502,0.166016,-0.0682017,0.109715,0.103352,0.0736917,0.0241627,0.133505,0.157193,0.105978,-0.00623962,0.37456,-0.273309
2473.17,0.952086,0.592809,3,7,0,-2464,-1.44911,0.0360212,0.0247993,0.00276485,0.0555858,-0.0945676,-0.150429,-0.199721,0.103161,-0.0364623,0.0484304,-0.10173,0.0234179,0.0714945,-0.00629328,0.0113103,0.0188622,0.0331807,0.0487375,0.00848461,0.0343046,-0.008765,15.4892,0.334475,-0.0237442,0.0960513,-0.0175076,0.158144,-0.580236,-2.59202,0.486248,-0.735078,0.666961,-0.0708161,0.14634,0.196734,0.0695503,0.144904,0.182006,0.263909,0.252154,0.0635427,0.517315,-0.0990684
2471.49,0.792609,0.592809,3,7,0,-2459.73,-1.43347,0.0211461,0.0284887,0.00243786,0.0320873,-0.076568,-0.135492,-0.183128,0.131449,0.00115775,0.0157719,-0.0883273,0.0322939,0.0370154,0.00573113,-0.0089791,0.0380036,0.0178316,0.0299628,0.00590124,0.0311933,-0.0265402,15.0347,0.158486,-0.0119258,0.0597844,-0.023341,0.143141,-0.553186,-1.95846,0.923288,-0.233323,0.27479,-0.0733116,0.118731,0.103654,0.0574326,0.0375053,0.18306,0.119525,0.122572,0.00490557,0.423765,-0.299976
2472,0.827757,0.592809,3,7,0,-2460.19,-1.43,0.0260137,0.0337711,0.00850745,0.0386084,-0.0755676,-0.125813,-0.192068,0.125108,-0.00381541,0.0189371,-0.110122,0.0336178,0.0424583,-0.00429417,-0.0133194,0.0331947,0.0287339,0.0295685,-0.00441646,0.045055,-0.0250198,15.2271,0.145438,-0.0102645,0.0796657,-0.0355979,0.165204,-0.484826,-2.15376,0.866972,-0.336293,0.329022,-0.0947242,0.128328,0.118471,0.0242316,0.0190489,0.162969,0.162392,0.110735,-0.0309069,0.645511,-0.282791
2475.53,0.972562,0.592809,3,7,0,-2466.35,-1.42728,0.0289286,0.0364573,0.012351,0.0375073,-0.0798253,-0.140664,-0.192399,0.126413,-0.00996393,0.026625,-0.108363,0.0373839,0.0523702,0.00964529,-0.0105531,0.0349956,0.0281061,0.0357719,-0.00235681,0.0365262,-0.028818,15.4615,0.108193,-0.0081416,0.100217,-0.0384939,0.163805,-0.551334,-2.19474,0.823344,-0.416822,0.418989,-0.0931563,0.149959,0.146138,0.0633881,0.0272764,0.167617,0.157064,0.126171,-0.0383911,0.501886,-0.325722
2475.02,0.952225,0.592809,3,7,0,-2469.44,-1.42781,0.0446907,0.0118449,0.00504302,0.0404857,-0.0980018,-0.141689,-0.187916,0.123936,-0.0252788,0.0369642,-0.101973,0.0179333,0.0449191,0.0115858,0.018693,0.0121171,0.0298975,0.0314051,0.00961061,0.0326595,-0.027406,15.7638,0.546654,-0.0372388,0.0886381,-0.0477732,0.134973,-0.543684,-2.23712,0.722698,-0.557402,0.477829,-0.0812964,0.100517,0.125401,0.0873286,0.117246,0.104169,0.190816,0.138603,0.0243164,0.444642,-0.309763
2468.57,0.629314,0.592809,3,7,0,-2461.22,-1.41694,0.0273025,0.00678546,-0.000214169,0.0421698,-0.0915066,-0.132182,-0.192444,0.0858377,-0.0101898,0.032819,-0.0895668,0.0100464,0.0357882,0.000331883,0.0125714,0.0553272,0.0298154,0.031652,-0.00749766,0.0364366,-0.00412685,15.3681,0.50261,-0.0354402,0.0650644,-0.00831126,0.12244,-0.489765,-2.4552,0.463657,-0.389228,0.436295,-0.0673228,0.0729455,0.101685,0.0793641,0.133619,0.26943,0.194976,0.146744,-0.008445,0.562479,-0.0466447
2460.78,0.75267,0.592809,3,7,0,-2451.51,-1.44324,0.0165872,0.0470162,0.00477004,0.0272011,-0.0896089,-0.157248,-0.208714,0.138581,-0.0213798,0.0145526,-0.0969937,0.020637,0.0739911,-0.00847799,-0.0130058,-0.0222461,0.0178278,0.0602474,0.0213322,0.0192823,-0.0314008,15.7503,-0.0743132,0.00346773,0.0761258,-0.0768416,0.162457,-0.671994,-2.40494,0.937622,-0.491073,0.349086,-0.0742182,0.139985,0.201226,0.0150512,0.0259616,0.0107402,0.177267,0.272984,0.0624012,0.224299,-0.354914
2461.81,1,0.592809,3,7,0,-2451.06,-1.41661,0.0320459,0.00363192,0.00746812,0.0449015,-0.0822758,-0.136874,-0.180454,0.0811757,-0.0175389,0.0465995,-0.0900434,0.0149829,0.0372743,0.0203361,0.00742688,0.0609744,0.0344283,0.0189098,-0.0179747,0.0451079,-0.0136239,15.4695,0.544809,-0.0383099,0.0988227,0.00620601,0.126873,-0.514622,-2.37208,0.380675,-0.498708,0.57228,-0.076927,0.086591,0.107087,0.106413,0.0847111,0.246427,0.164223,0.0519709,-0.076598,0.674959,-0.153987
2470.06,1,0.592809,3,7,0,-2453.68,-1.43417,0.00761838,0.0156281,-0.0133805,0.0364511,-0.0967249,-0.131821,-0.200331,0.122651,-0.0240463,0.0199105,-0.1147,0.0114783,0.0541904,-0.0135496,-0.0181848,0.0111713,0.0325233,0.0406476,0.0190984,0.0243787,-0.0322938,15.2896,0.485516,-0.0356312,0.021554,-0.0822381,0.155711,-0.495254,-2.38666,0.789174,-0.542374,0.367779,-0.0928746,0.097124,0.148335,0.00825068,0.0225893,0.11915,0.223004,0.185328,0.0541691,0.30218,-0.365007
2467.49,0.740115,0.592809,3,7,0,-2453.84,-1.44447,0.0441318,0.0369799,0.024623,0.0411771,-0.0774916,-0.15511,-0.184325,0.0981713,-0.0153646,0.0376208,-0.0676376,0.0236196,0.0606199,0.014057,0.0267973,0.0300956,0.0195734,0.0382524,-0.0201785,0.0440821,-0.0117568,15.4153,-0.0325275,0.00216466,0.154286,0.0237011,0.125135,-0.662601,-2.30151,0.543603,-0.432955,0.507191,-0.0546099,0.133755,0.169909,0.0907659,0.127762,0.142262,0.111509,0.13284,-0.0851577,0.66352,-0.132884
2470.03,1,0.592809,3,7,0,-2460.06,-1.4259,0.00768682,0.0169767,-0.00314947,0.0185732,-0.100998,-0.130129,-0.201106,0.125544,-0.0196835,0.0301152,-0.0950226,0.0130727,0.0455408,0.00475745,-0.020923,-0.00260378,0.0297692,0.0362007,0.0199804,0.0199978,-0.0181664,15.7937,0.359066,-0.026623,0.0434002,-0.088619,0.130417,-0.528848,-2.40163,0.800719,-0.494203,0.454026,-0.0707977,0.0878663,0.124249,0.0546193,0.0167241,0.082852,0.229381,0.193831,0.0867959,0.268781,-0.205329
2474.62,0.949242,0.592809,3,7,0,-2463.67,-1.43404,0.0154753,0.0255982,0.00577934,0.0267686,-0.0943571,-0.130542,-0.202712,0.110522,-0.0279882,0.0259899,-0.0903704,0.0118858,0.0537248,0.00817665,-0.0167897,0.000566958,0.0304317,0.0327509,0.0202027,0.0246719,-0.0287418,15.4037,0.213566,-0.0160318,0.0810572,-0.0677833,0.129459,-0.520962,-2.57339,0.662826,-0.555561,0.413211,-0.0703666,0.0975985,0.147075,0.0585999,0.0170579,0.0776837,0.212704,0.161908,0.0686497,0.315709,-0.324861
2476.28,0.969124,0.592809,3,7,0,-2468.75,-1.42188,0.0289654,0.03416,0.01023,0.0470909,-0.0838863,-0.155566,-0.183341,0.10855,-0.000213126,0.0311595,-0.100568,0.0162814,0.0546243,0.00137101,0.0018996,0.0399746,0.0250771,0.0412769,-0.00880404,0.0371264,-0.0140426,15.4875,0.125294,-0.00957918,0.094944,-0.00307677,0.151248,-0.622625,-2.10506,0.702047,-0.331503,0.468958,-0.0814861,0.109656,0.152437,0.0607224,0.0808428,0.201688,0.161429,0.164624,-0.0377002,0.548424,-0.15872
2475.22,0.829686,0.592809,3,7,0,-2468.39,-1.43745,0.0171312,0.0273853,0.0080789,0.0349266,-0.0979198,-0.135752,-0.20606,0.111617,-0.00400918,0.0459523,-0.0794405,0.00772704,0.0725503,0.0138809,-0.00364123,0.0198539,0.0216502,0.0416097,0.000387423,0.0382358,-0.0135576,15.981,0.181187,-0.0144362,0.0895248,0.00513295,0.119575,-0.584886,-2.50275,0.692471,-0.400965,0.652813,-0.0588348,0.115465,0.200008,0.0901303,0.0667102,0.14719,0.170722,0.193207,0.0136706,0.567084,-0.153238
2471.69,0.764291,0.592809,3,7,0,-2463.19,-1.42785,0.0296233,0.0183261,-0.00590957,0.0288343,-0.0882464,-0.163735,-0.191027,0.101171,-0.0225499,0.0192371,-0.117503,0.0266609,0.0331829,0.0135691,0.00385936,0.0201556,0.0381275,0.0362961,0.0067123,0.0109961,-0.0243822,15.0581,0.409033,-0.0290247,0.0416564,-0.0999706,0.155787,-0.597384,-2.40503,0.587572,-0.487623,0.286556,-0.0975333,0.101869,0.0937358,0.0840082,0.0726436,0.125505,0.216017,0.13553,-0.00854345,0.11165,-0.275585
