# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_beta_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_full_pdw2_all_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,gamma.1,gamma.2,gamma.3,gamma.4
2722.56,0.838339,0.366935,4,15,0,-2691.06,-1.71584,-1.51575,-1.37963,-1.36461,-1.66426,-1.16728,-1.66273,-1.45132,-2.04212,-1.6859,-1.37752,-1.20068,-1.30631,-1.04156,-1.8738,-1.6162,-1.38736,-1.62561,-1.1657,-1.98763,-1.35991,-1.29401,-1.56575,-1.67645,-1.64697,-1.50961,-1.33596,-1.82554,-1.55125,-1.13998,-1.61996,-1.72657,-1.33346,-1.91663,-0.685381,-1.62945,-1.82933,-1.37966,-1.16792,-1.39519,-1.73563,-1.18585,-1.88356,-1.58404,-1.42397,-1.37753,-1.76588,-1.05708,-1.47317,-1.43313,-1.22453,-1.17269,-0.012223,0.118651,0.00323662,0.0585939,0.0156005,-0.0175076,-0.145865,0.038094,-0.00336811,0.00804969,-0.00451583,0.000626862,-0.0603573,-0.167772,-0.172457,0.100706,-0.0883623,0.0432978,-0.0403239,0.0229533,0.0681303,-0.00659499,-0.0147775,0.0251169,0.0398239,0.00488107,0.0159936,0.0140331,0.00988688,0.320524,19.1374,0.904352,-0.0647388,-0.0589929,0.00300588,-0.200835,0.0167051,0.0974189,-0.0815616,0.142321,-0.818031,-2.546,0.34678,-1.10068,0.579403,-0.018527,0.142352,0.185633,0.0459445,0.0603841,0.189903,0.280281,0.101583,0.124891,0.2457,0.112186,0.0173226,0.0641117,-0.034975,0.0109361
2737.13,1,0.366935,3,7,0,-2693.76,-1.80635,-1.53564,-1.26263,-1.30536,-1.4504,-1.15949,-1.71867,-1.40267,-1.91599,-1.53111,-1.55157,-1.25362,-1.23618,-0.998799,-1.78653,-1.79803,-1.43657,-1.61677,-1.21069,-2.01865,-1.37379,-1.2938,-1.67005,-1.72162,-1.62022,-1.35802,-1.33186,-1.772,-1.53987,-1.28771,-1.47979,-1.76337,-1.38824,-1.91948,-0.932985,-1.69921,-1.7534,-1.35148,-1.24419,-1.58654,-2.33479,-1.2219,-1.81239,-1.65578,-1.39553,-1.44054,-1.97178,-0.923063,-1.55288,-1.46339,-1.10863,-1.24599,0.0459899,-0.004477,-0.0895768,-0.034877,0.0214209,0.0427612,-0.112901,0.0551894,-0.00383835,-0.0103805,-0.0135396,0.0267423,-0.0864492,-0.129899,-0.155052,0.0802215,-0.0827672,0.0230077,-0.0389212,0.00908668,0.061306,-0.0140156,-0.017428,0.00413326,0.00952636,0.0232134,-0.0171055,0.0267046,-0.00803266,0.304037,19.9513,0.196648,-0.0148034,-0.222231,0.0226042,-0.0649314,0.0018816,0.0690831,-0.015486,0.0782106,-0.665463,-2.32074,0.292154,-0.978074,0.395525,-0.037152,0.101861,0.169393,-0.0427863,-0.0459423,0.0201234,0.0417817,0.0654387,-0.0797821,0.399863,-0.0911464,0.0166532,0.0206097,-0.624636,-0.00650956
2732.25,0.912316,0.366935,4,15,0,-2694.07,-1.64002,-1.58939,-1.3891,-1.37132,-1.47729,-1.32403,-1.62004,-1.41246,-1.83626,-1.49912,-1.34377,-1.20044,-1.36392,-1.36695,-1.67622,-2.20039,-1.47397,-1.60677,-1.25396,-1.66104,-1.559,-1.46548,-1.35789,-1.78403,-1.41254,-1.80684,-1.29254,-1.69805,-1.5666,-0.955747,-1.57159,-1.65054,-1.28009,-1.85467,-0.898913,-1.2913,-1.66351,-1.11878,-1.18016,-1.52551,-1.67494,-1.19441,-1.78487,-1.68613,-1.35897,-1.38158,-2.05396,-1.03467,-1.45267,-1.3229,-1.19021,-1.23461,0.0354756,0.0835162,-0.0820028,-0.093061,0.0141104,0.0267689,-0.123003,0.0212702,0.0336395,-0.0221264,0.0044753,0.0511199,-0.0646003,-0.134085,-0.14139,0.10031,-0.0535549,0.00213796,-0.0500198,0.0197428,0.06594,-0.0183305,-0.0228487,0.0151986,0.0199183,0.00375102,0.0105392,0.0199289,-0.0225532,0.236277,17.5589,0.00712313,-0.000653896,0.0533623,-0.00900038,0.0540798,-0.0074074,0.10696,0.0417895,0.107697,-0.667482,-1.842,0.608975,-0.657161,0.161578,-0.045608,0.132424,0.180149,-0.0400971,-0.0372476,0.0778483,0.107318,0.0193712,0.02758,0.256654,-0.25591,-0.00918434,0.0679118,-0.510463,-0.0173692
2730.01,0.95272,0.366935,4,15,0,-2693.65,-1.78437,-1.56037,-1.3397,-1.25507,-1.59141,-1.18614,-1.70988,-1.38631,-1.93497,-1.44874,-1.23235,-1.04693,-1.34906,-1.02902,-1.64343,-1.32154,-1.3897,-1.59046,-1.31352,-1.82906,-1.592,-1.20089,-1.44788,-1.75484,-1.63237,-1.43484,-1.43255,-1.62281,-1.51284,-1.26605,-1.72225,-1.56321,-1.31254,-1.90458,-0.818695,-1.54735,-1.68805,-1.46321,-1.25711,-1.55005,-1.96936,-1.26363,-2.08279,-1.59402,-1.36803,-1.40252,-2.21105,-1.01667,-1.20053,-1.41709,-1.19898,-1.25625,-0.00888372,0.0392778,0.034818,-0.0704126,-0.00733006,0.0147362,-0.165632,0.0498859,0.0466435,-0.00432803,0.0275491,0.00607096,-0.0637849,-0.154733,-0.178311,0.112388,-0.0608395,0.00983419,-0.0414783,0.0138218,0.062372,-0.0103566,-0.0161885,0.0123515,0.0226846,0.0452967,0.0178858,0.0222865,0.0133553,0.214821,18.2331,0.323128,-0.0221539,-0.230504,0.0139103,-0.0852008,0.0105448,0.172643,-0.0553783,0.13066,-0.765562,-2.35264,0.568251,-0.75776,0.269081,-0.00908919,0.112265,0.169949,0.0593342,0.0914788,0.196818,0.266179,0.29899,0.15254,0.384289,0.151543,-0.0321664,0.0136091,0.32707,-0.013142
2732.13,0.92754,0.366935,4,15,0,-2691.47,-1.4606,-1.71702,-1.31761,-1.54775,-1.4853,-1.22382,-1.53786,-1.43692,-2.06215,-1.52241,-1.48584,-1.15098,-1.17681,-1.0923,-1.69389,-1.78857,-1.31657,-1.59509,-1.25379,-1.82423,-1.44104,-1.24273,-1.488,-1.65848,-1.81712,-1.37514,-1.37535,-1.62944,-1.51313,-1.52584,-1.66693,-1.71314,-1.42351,-1.95112,-0.755311,-1.57674,-1.66857,-1.40361,-1.23522,-1.59546,-2.26609,-1.07408,-2.34547,-1.66442,-1.28985,-1.75361,-2.11301,-0.944639,-1.47287,-1.35466,-1.07882,-1.29553,-0.0486287,0.0613215,0.119303,-0.0400613,0.0247046,0.0165122,-0.093382,0.0339975,-0.00182453,0.00419133,-0.003313,0.0405623,-0.0691033,-0.146404,-0.12689,0.0728104,-0.102429,0.0443618,-0.051839,0.0181632,0.0525655,-0.0256523,-0.0156193,0.0106335,0.0397009,0.0201968,0.00645991,0.0104847,-0.00621903,0.299459,18.7332,0.364964,-0.0282621,0.0784016,-0.00500882,-0.128297,0.00971705,0.110186,-0.0290082,0.117145,-0.675632,-2.02325,0.110725,-1.23678,0.584111,-0.0383065,0.109581,0.144141,-0.0312248,0.018485,0.102733,0.23911,0.103988,0.0324426,0.149264,-0.0705671,-0.0465962,0.00404298,0.91875,-0.00747716
2737.33,0.718948,0.366935,4,15,0,-2686.87,-1.54539,-1.59771,-1.35842,-1.29617,-1.59067,-1.37191,-1.68152,-1.41345,-1.87007,-1.57396,-1.26157,-1.23861,-1.33392,-1.18897,-1.71534,-1.57507,-1.47436,-1.70519,-1.08503,-1.93592,-1.52232,-1.15688,-1.55795,-1.80813,-1.32392,-1.63798,-1.331,-1.7997,-1.35198,-1.18647,-1.72879,-1.60484,-1.36216,-1.79881,-0.890523,-1.61676,-1.66601,-1.27387,-1.22709,-1.37626,-1.80907,-1.23352,-1.51958,-1.67308,-1.5013,-1.232,-1.60785,-1.02334,-1.45691,-1.2712,-1.17587,-1.5113,0.0237709,0.00146716,-0.127106,-0.0565687,-0.00461593,0.019342,-0.142709,0.0612339,0.00629539,-0.00177512,0.000465214,0.0479497,-0.0458962,-0.116527,-0.180881,0.0799587,-0.0549788,0.022909,-0.0773026,0.0172253,0.0525261,-0.00701995,-0.0082653,0.0278723,0.0161863,0.0186219,-0.00193502,0.0210199,-0.0163624,0.199101,18.8425,0.633437,-0.0451933,-0.305913,0.0272702,-0.0344114,0.000182173,0.0919307,0.0481005,0.146598,-0.524616,-2.59676,0.371092,-0.747308,0.356975,-0.0701887,0.10858,0.144496,0.00603974,0.0139271,0.123569,0.0877263,0.0637836,-0.0239579,0.289428,-0.185664,-0.000398627,0.0336389,-0.879231,-0.0105582
2740.7,0.917691,0.366935,4,15,0,-2701.13,-1.63246,-1.57028,-1.28361,-1.3582,-1.4724,-1.25131,-1.71165,-1.44498,-1.81786,-1.42658,-1.24418,-1.31423,-1.32077,-0.861989,-1.69118,-1.98768,-1.45924,-1.63649,-1.08139,-1.88658,-1.50236,-1.05769,-1.43346,-1.71461,-1.49868,-1.61051,-1.37138,-1.81661,-1.45799,-1.05641,-1.6243,-1.53471,-1.36496,-1.87613,-0.8597,-1.59086,-1.64568,-1.30562,-1.27858,-1.45329,-1.59653,-1.22392,-1.62723,-1.57889,-1.43546,-1.16654,-1.73802,-0.96547,-1.37823,-1.32223,-1.01536,-1.40541,-0.0166877,0.0195627,-0.0317867,0.00772681,0.0141542,0.0195393,-0.136389,0.0372641,0.00710564,0.0169326,-0.000109599,0.0511449,-0.0595543,-0.122805,-0.186184,0.0914924,-0.0725441,0.00739669,-0.0558167,0.0281805,0.0617296,0.0108364,0.00495431,0.0181079,0.019033,0.00982429,0.00894764,0.0289204,-0.0299038,0.212171,18.9113,0.437055,-0.0321672,0.013378,-0.00260736,-0.149504,0.0137955,0.108668,0.0514594,0.11682,-0.572634,-2.72891,0.4092,-0.835182,0.175741,-0.0502014,0.145349,0.169278,0.0573087,0.0472577,0.0874059,0.100725,0.0355569,0.0124153,0.379574,-0.339318,-0.00341021,0.0187871,-0.241831,0.00144216
2739.91,0.790683,0.366935,4,15,0,-2699.56,-1.6444,-1.57564,-1.30441,-1.32577,-1.47127,-1.30394,-1.6924,-1.42868,-1.7945,-1.46293,-1.26771,-1.24829,-1.35436,-0.881614,-1.68848,-1.91112,-1.46203,-1.59528,-1.09143,-1.79418,-1.47686,-1.08716,-1.39237,-1.71367,-1.54962,-1.56281,-1.42849,-1.81248,-1.47464,-1.15495,-1.66843,-1.49942,-1.36716,-1.90758,-0.894806,-1.61788,-1.65072,-1.35657,-1.258,-1.46851,-1.48374,-1.30584,-1.61618,-1.56767,-1.42569,-1.17041,-1.70539,-0.966503,-1.37989,-1.32861,-1.03082,-1.40279,-0.0327905,0.016664,-0.0307778,-0.00931797,0.0150575,0.0170638,-0.126822,0.0420642,0.00362114,0.0102267,-0.00622193,0.0488256,-0.0593369,-0.12798,-0.17867,0.0854069,-0.0728774,0.00921872,-0.0448114,0.0301593,0.0632249,0.00811468,0.00950752,0.0180748,0.022996,0.0116279,0.00324762,0.0232776,-0.0315972,0.209071,18.8227,0.499779,-0.0371425,-0.0465834,0.00444889,-0.129682,0.0107978,0.0924597,0.0538416,0.105005,-0.608696,-2.65241,0.36119,-0.827946,0.188329,-0.0431844,0.151549,0.173879,0.0445438,0.0476465,0.0714028,0.0989576,0.0179532,-0.0286139,0.286531,-0.358533,-0.0182007,0.017109,-0.217294,-0.00173914
2739.79,0.797292,0.366935,4,15,0,-2693.53,-1.64513,-1.62186,-1.27965,-1.39922,-1.54462,-1.14329,-1.61419,-1.49809,-1.88234,-1.54831,-1.40582,-1.13149,-1.30345,-1.47399,-1.74261,-1.43787,-1.36327,-1.68506,-1.17184,-1.67441,-1.35641,-1.28001,-1.59855,-1.79987,-1.52584,-1.46624,-1.23186,-1.50932,-1.46837,-1.27439,-1.45103,-1.69781,-1.25528,-1.9401,-0.800021,-1.56827,-1.69531,-1.38685,-1.18813,-1.48508,-1.96776,-1.0517,-2.05872,-1.59102,-1.41379,-1.57901,-2.12228,-0.973607,-1.54916,-1.34875,-1.29662,-1.28276,0.0396074,0.0304459,0.00128822,-0.132835,0.0270239,0.0321146,-0.143117,0.0486061,0.0101913,-0.035473,0.0202585,0.014901,-0.0584987,-0.131435,-0.155711,0.0828978,-0.0654562,0.0305959,-0.0545402,0.00494219,0.0566434,-0.0223092,-0.0369212,0.0210471,0.0178371,0.0286417,0.00920373,0.0262899,0.00279162,0.247419,19.1748,0.166323,-0.0082339,-0.312117,0.0249365,0.0580988,-0.0112006,0.149811,-0.0429229,0.132594,-0.635846,-2.21019,0.335693,-0.879194,0.497541,-0.0342848,0.086558,0.154616,-0.0151851,-0.013668,0.172534,0.180822,0.184416,0.0861218,0.420634,0.0316764,-0.0280783,0.0178891,0.14281,-0.0247928
2741.06,0.788775,0.366935,4,15,0,-2692.53,-1.61223,-1.61645,-1.3051,-1.38258,-1.53709,-1.17852,-1.60147,-1.48535,-1.87027,-1.54917,-1.42158,-1.1733,-1.30766,-1.5298,-1.75113,-1.42999,-1.38333,-1.70084,-1.14516,-1.70509,-1.28683,-1.2743,-1.55211,-1.77799,-1.57329,-1.43898,-1.24705,-1.41609,-1.39171,-1.27532,-1.45797,-1.68382,-1.28396,-1.95133,-0.815438,-1.62743,-1.69724,-1.30823,-1.22208,-1.50333,-1.86462,-1.09809,-2.18274,-1.60737,-1.4138,-1.63674,-2.08484,-0.949279,-1.55442,-1.3272,-1.29276,-1.26454,0.0314875,0.0425196,-0.0321332,-0.118411,0.027187,0.0260939,-0.127591,0.0562023,0.00428823,-0.0372744,0.0225864,0.0220836,-0.0506675,-0.129389,-0.16582,0.0847595,-0.0635413,0.0311165,-0.0493456,0.0100393,0.0585458,-0.0152834,-0.0246064,0.0258708,0.0190409,0.0259931,0.0130043,0.0214537,0.00925556,0.221161,18.7723,0.330966,-0.0213473,-0.359605,0.0327107,0.0593635,-0.0122708,0.160168,-0.0106714,0.137384,-0.623822,-2.3658,0.333126,-0.84821,0.483406,-0.0255104,0.100416,0.159475,0.0219229,0.0383424,0.203344,0.201512,0.191865,0.115893,0.36085,0.105023,-0.0245939,0.0328831,-0.117781,-0.0221007
2742.85,0.836787,0.366935,4,15,0,-2701.88,-1.58419,-1.53261,-1.3608,-1.47307,-1.51417,-1.2954,-1.58545,-1.44122,-1.95502,-1.39276,-1.52327,-1.18887,-1.26456,-0.899951,-1.74059,-2.03846,-1.38469,-1.64605,-1.2241,-1.94458,-1.48938,-1.13191,-1.43905,-1.5729,-1.60528,-1.54557,-1.42295,-1.96079,-1.54162,-1.21604,-1.57253,-1.66204,-1.3167,-1.78024,-0.770286,-1.6481,-1.67095,-1.40008,-1.1743,-1.355,-1.80107,-1.20473,-1.61467,-1.62214,-1.36809,-1.47358,-1.71274,-0.974457,-1.47097,-1.33339,-1.19111,-1.50267,0.00720977,0.00400833,0.0485264,0.0370302,0.0120763,0.0211304,-0.143916,0.016993,-0.00292971,0.0133041,-0.0123853,0.043465,-0.0640325,-0.141535,-0.137536,0.0839444,-0.0861981,0.0387665,-0.0531563,0.0140699,0.0706338,-0.0111547,-0.00346379,-0.00201586,0.00976022,0.00878689,-0.00860046,0.0126442,-0.0194022,0.269824,18.6708,0.235479,-0.0174907,0.15185,-0.0191049,-0.161903,0.0132287,0.0809163,0.0157917,0.113347,-0.703703,-2.07019,0.304475,-1.06296,0.538979,-0.0561152,0.126532,0.194319,-0.0452756,-0.0321064,-0.0315257,0.0113858,-0.0129513,-0.0764206,0.149995,-0.220156,0.0144076,-0.010481,0.320181,0.00691143
2736.12,0.781185,0.366935,4,15,0,-2698.6,-1.59391,-1.47108,-1.38504,-1.42712,-1.507,-1.22869,-1.60733,-1.43745,-1.99235,-1.61201,-1.29343,-1.25015,-1.3134,-1.3378,-1.70556,-1.54399,-1.38953,-1.70398,-1.07528,-1.81473,-1.24473,-1.4533,-1.61923,-1.84756,-1.5426,-1.4057,-1.26215,-1.4822,-1.46686,-1.1378,-1.59454,-1.61098,-1.39928,-2.00189,-0.795975,-1.6584,-1.68927,-1.29284,-1.37429,-1.70947,-2.4319,-1.05513,-2.31134,-1.81337,-1.35262,-1.58838,-1.67822,-0.924554,-1.48514,-1.26405,-0.990284,-1.20716,0.0883827,0.0681773,0.00351494,-0.0202461,0.0254238,0.0350243,-0.0957171,0.0657488,0.0262982,-0.0225678,0.0131368,0.025217,-0.0745299,-0.12748,-0.165845,0.085414,-0.0673779,0.0146075,-0.0604809,0.0165653,0.0481649,-0.0107461,-0.0316866,0.0246959,0.0365904,0.0127832,0.000395179,0.0169211,-0.0172817,0.308998,18.619,0.313711,-0.0223633,-0.32696,0.0339022,0.0410125,-0.00640491,0.131842,-0.0333001,0.106272,-0.598599,-2.38669,0.400745,-0.827371,0.275103,-0.0549548,0.100975,0.132627,-0.0163651,-0.0516765,0.117945,0.182566,0.0384678,-0.01826,0.222627,-0.196096,0.0394726,0.0369856,0.0462044,-0.00377879
2730.67,0.780958,0.366935,4,15,0,-2688.35,-1.69281,-1.71465,-1.31311,-1.25643,-1.43184,-1.35598,-1.92226,-1.45661,-1.91074,-1.29281,-1.11239,-1.17413,-1.30333,-1.21376,-1.76638,-1.56366,-1.50307,-1.64234,-1.21108,-1.96604,-1.42954,-1.33969,-1.44661,-1.86046,-1.5419,-1.49389,-1.3652,-1.53232,-1.6212,-1.44609,-1.59806,-1.65856,-1.3248,-1.94902,-0.876194,-1.46085,-1.72155,-1.42877,-1.04858,-1.53991,-2.07903,-1.16362,-1.69832,-1.52636,-1.32998,-1.25452,-1.95518,-0.961609,-1.53326,-1.42302,-1.32007,-1.38813,-0.0465292,0.0474153,-0.0207566,-0.0642243,-0.0121797,0.0148647,-0.161291,0.0283766,0.00389783,-0.013408,0.0102366,0.00712109,-0.045789,-0.133139,-0.170242,0.0657038,-0.0738217,0.0411439,-0.0538968,0.0263231,0.071957,-0.0121145,-0.0333529,0.0269255,0.0129252,0.0111519,0.00329993,0.0131067,0.000707468,0.24452,18.3312,0.24824,-0.0171682,-0.155969,0.00657348,-0.0544635,0.00102827,0.126352,-0.0479388,0.146197,-0.64619,-2.64364,0.165972,-0.980511,0.604171,-0.0431985,0.153033,0.196634,-0.0134179,-0.0433852,0.142277,0.101516,0.0733082,0.0344316,0.20798,0.00802763,-0.0457217,0.0321331,-0.0883908,-0.011987
2730.89,0.913774,0.366935,4,15,0,-2691.66,-1.56491,-1.49874,-1.3437,-1.43976,-1.63691,-1.12303,-1.45272,-1.38462,-1.88431,-1.73383,-1.73399,-1.29478,-1.32288,-1.19967,-1.66282,-1.85998,-1.32251,-1.63192,-1.16426,-1.67989,-1.51434,-1.17655,-1.58964,-1.65238,-1.65788,-1.60225,-1.36434,-1.75413,-1.38374,-1.17884,-1.72534,-1.6059,-1.3237,-1.83904,-0.831212,-1.66416,-1.74461,-1.22845,-1.54484,-1.49607,-1.5724,-1.21729,-2.01486,-1.82954,-1.35057,-1.81461,-1.83691,-1.03159,-1.39131,-1.32468,-1.05225,-1.26304,0.0829072,0.0268692,0.0507387,-0.0337947,0.0230278,0.0406534,-0.0923196,0.057116,0.0242451,-0.00615771,-0.0124459,0.0422674,-0.084674,-0.137663,-0.158183,0.122312,-0.0611353,0.00155487,-0.0262697,0.00236351,0.0484332,-0.0113783,-0.00364731,0.0143444,0.036925,0.0137542,-0.0065009,0.0254229,-0.0245941,0.283461,19.1327,0.229775,-0.0189441,-0.149696,0.0186909,-0.0500672,0.0038292,0.0691073,0.039545,0.0682224,-0.718881,-1.99615,0.732627,-0.677718,0.105129,-0.0263074,0.072899,0.134149,-0.0162054,0.00803644,0.0601113,0.161047,0.0172908,-0.0624152,0.337939,-0.279069,0.0278199,0.00233176,0.407557,-0.00630755
2744.74,0.910017,0.366935,4,15,0,-2694.68,-1.50504,-1.69062,-1.43804,-1.52275,-1.48386,-1.34353,-1.64537,-1.43205,-1.97137,-1.48661,-1.41454,-1.17355,-1.32309,-1.08607,-1.70528,-1.88853,-1.42054,-1.75175,-1.12761,-1.92195,-1.43358,-1.30193,-1.45965,-1.85973,-1.47453,-1.43953,-1.37171,-1.65597,-1.67764,-1.16465,-1.46945,-1.70562,-1.33225,-1.94064,-0.844082,-1.74647,-1.69329,-1.48723,-1.15394,-1.51007,-1.99798,-1.0819,-2.03239,-1.51686,-1.38214,-1.31338,-1.41076,-0.963789,-1.49396,-1.39326,-1.13563,-1.27009,0.00604876,0.0223207,0.0384218,0.0286682,0.0255216,0.0166531,-0.14745,0.0451481,0.0140564,-0.00610576,0.00695275,0.0240876,-0.0685079,-0.134169,-0.164521,0.0684178,-0.0681395,0.0226749,-0.0792257,0.0255737,0.0648273,0.00703982,-0.0216118,0.0264533,0.00831245,0.0202617,0.00651715,0.00885734,-0.020428,0.268208,18.6982,0.474278,-0.0315022,-0.161971,0.0113057,-0.0293081,0.000397601,0.112098,-0.0378246,0.12376,-0.594414,-2.49012,0.229971,-0.878832,0.385466,-0.0725558,0.142285,0.177483,0.0331569,-0.0280042,0.117307,0.0533638,0.0726623,-0.00186685,0.0878337,-0.231796,0.0116992,0.00228598,0.254163,0.00535072
2742.68,0.726586,0.366935,4,15,0,-2703.29,-1.83354,-1.4522,-1.30509,-1.41691,-1.52506,-1.19634,-1.58237,-1.40547,-1.86596,-1.51514,-1.47641,-1.17979,-1.26892,-1.1556,-1.71671,-1.91763,-1.42426,-1.62623,-1.15058,-1.72084,-1.37714,-1.22417,-1.61663,-1.61068,-1.64456,-1.69578,-1.3033,-1.88492,-1.41352,-1.03184,-1.69984,-1.64247,-1.43942,-1.86127,-0.717235,-1.42811,-1.74146,-1.27225,-1.17303,-1.54308,-1.69976,-1.19784,-1.78883,-1.83485,-1.37571,-1.51744,-2.19983,-1.02865,-1.39477,-1.26418,-1.1165,-1.26263,0.0113103,0.0384488,-0.017456,-0.0729602,0.0280377,0.0253113,-0.116663,0.039607,0.00159075,-0.0173555,-0.0123427,0.0292304,-0.0504986,-0.147703,-0.157257,0.0923451,-0.0678359,0.0255559,-0.0494679,0.00516006,0.0477063,-0.0333798,-0.0147163,0.00916741,0.0158154,0.0106421,-0.00522785,0.0307773,0.00520712,0.264711,19.1491,0.295594,-0.0202614,-0.125985,0.0116407,-0.0257851,-0.00262775,0.060472,-0.00430934,0.141215,-0.73553,-2.19766,0.440459,-0.85255,0.39313,-0.0379169,0.0756652,0.130937,-0.0660541,0.00207547,0.0801969,0.118379,0.0759893,0.0192637,0.49732,0.059085,-0.0192802,0.0264345,-0.0553166,-0.0136175
2737.5,0.726541,0.366935,4,15,0,-2696.16,-1.69925,-1.71569,-1.43333,-1.37825,-1.47985,-1.35263,-1.6597,-1.43426,-2.04424,-1.45011,-1.32974,-1.18101,-1.28368,-0.99128,-1.70444,-1.4629,-1.39204,-1.68873,-1.17371,-1.97744,-1.59736,-1.23227,-1.4392,-1.89903,-1.415,-1.48226,-1.33774,-1.63747,-1.53812,-0.967726,-1.96578,-1.65501,-1.31255,-1.86578,-0.87378,-1.79212,-1.64008,-1.4143,-1.25256,-1.46787,-2.07218,-1.05544,-2.31691,-1.45556,-1.35317,-1.43902,-2.00757,-0.957737,-1.53851,-1.39773,-1.10297,-1.46103,0.0175838,0.0367143,-0.0391886,-0.093121,0.0218975,0.00229545,-0.120547,0.04049,0.0147765,-0.000493959,0.0229841,0.0443826,-0.0823693,-0.140665,-0.166872,0.0739361,-0.07654,0.0360778,-0.0656859,0.0261569,0.0777826,3.24657e-05,-0.0138603,0.0240208,0.0329012,0.0269975,-0.00287502,0.00447963,-0.0238759,0.267065,18.7357,0.638427,-0.0465263,-0.0218861,0.00213417,-0.0745778,0.00556249,0.182964,0.013793,0.104912,-0.651569,-2.5384,0.223251,-0.999403,0.531375,-0.0619929,0.161619,0.214162,0.0168384,-0.0106436,0.101188,0.148853,0.0639525,-0.0653342,0.0102692,-0.270919,-0.0221176,0.0311995,-0.19512,-0.0173804
2737.67,0.95562,0.366935,4,15,0,-2702.27,-1.50135,-1.53817,-1.38826,-1.40352,-1.595,-1.19634,-1.61004,-1.47132,-1.92855,-1.55127,-1.25637,-1.308,-1.28234,-1.30992,-1.75615,-1.62946,-1.36576,-1.51816,-1.13849,-1.55608,-1.31668,-1.21944,-1.57257,-1.56356,-1.49796,-1.48365,-1.44605,-1.51061,-1.37045,-1.02906,-1.4958,-1.65618,-1.4188,-1.94679,-0.803847,-1.33263,-1.75205,-1.38167,-1.21078,-1.43272,-1.9943,-1.16073,-1.78469,-1.81283,-1.40885,-1.55032,-1.64905,-1.04315,-1.40418,-1.18533,-1.27335,-1.04259,-0.0606393,0.0115751,0.0625249,0.0215315,0.0372282,0.0186746,-0.13781,0.0292455,-0.0219991,-0.0056017,-0.00259181,0.00701224,-0.0413489,-0.132818,-0.17396,0.099052,-0.0812429,0.0104403,-0.0339381,0.0023419,0.0577958,-0.0265269,-0.0143292,0.0113246,0.0255876,0.0144707,0.000908489,0.0341793,-0.0214311,0.225308,18.3379,0.369481,-0.0240447,-0.0835163,0.00534727,-0.142549,0.00807807,0.0970465,-0.0534588,0.136734,-0.676078,-2.48436,0.470084,-0.922045,0.24188,-0.0290352,0.0848589,0.158841,-0.0531488,-0.00757992,0.0719861,0.139625,0.0570622,-0.00523154,0.483672,-0.243178,-0.027335,-0.00968782,0.438821,0.00401872
