# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/vi_beta_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_full_pdw2_all_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,gamma.1,gamma.2,gamma.3,gamma.4
2736.36,0.981475,0.340857,4,15,0,-2693.07,-1.76262,-1.61288,-1.36567,-1.45912,-1.57735,-1.38469,-1.69455,-1.35474,-1.91113,-1.58682,-1.08185,-1.40319,-1.37239,-1.26448,-1.67738,-1.88425,-1.48388,-1.66879,-1.13377,-1.76131,-1.70869,-1.44683,-1.57406,-1.85631,-1.47482,-1.56258,-1.30599,-1.64511,-1.60427,-1.07471,-1.94987,-1.7342,-1.29153,-1.82433,-0.89231,-1.47184,-1.84526,-1.15966,-1.44048,-1.5548,-1.89089,-1.19663,-1.91212,-1.68999,-1.36786,-1.19896,-2.14396,-1.09605,-1.47537,-1.36377,-1.31847,-1.40848,0.00562042,0.0975874,-0.0420315,-0.0810293,0.013589,0.000606475,-0.133328,0.0296182,0.0352705,-0.00762941,-0.0161794,0.0301877,-0.0895175,-0.170173,-0.176186,0.109387,-0.0398935,0.0339051,-0.0578896,0.0176684,0.0640055,-0.0265613,-0.0104967,0.0354701,0.0188242,0.0313443,-0.00436694,0.0211629,-0.0277925,0.222234,18.8819,0.573013,-0.0422021,0.0521294,-0.00651104,-0.0133395,-8.15023e-05,0.044788,0.0234309,0.110046,-0.847516,-2.24014,0.653279,-0.640892,0.504895,-0.0551012,0.124935,0.176299,-0.0454307,0.0071106,0.144699,0.0885479,0.0884381,-0.0632098,0.262856,-0.315361,-0.0225467,0.0654223,-0.228191,-0.0151236
2722.16,0.532377,0.340857,4,15,0,-2676.99,-1.52427,-1.55203,-1.24311,-1.50439,-1.4523,-1.087,-1.73284,-1.51781,-1.80132,-1.55529,-1.50758,-1.13037,-1.24819,-1.16521,-1.75084,-1.93522,-1.35538,-1.5241,-1.0471,-1.8054,-0.972869,-1.131,-1.33835,-1.6022,-1.57276,-1.51635,-1.32525,-1.88225,-1.52376,-1.15192,-1.46041,-1.79025,-1.41855,-1.92907,-0.802812,-1.89158,-1.63555,-1.4431,-1.33234,-1.3504,-2.25803,-1.2878,-1.73608,-1.60782,-1.37881,-1.31631,-1.7549,-0.987347,-1.55823,-1.31881,-1.10272,-1.406,0.0328265,0.0133637,0.0239128,0.0148585,0.0193873,0.0265338,-0.128284,0.0506035,-0.0212152,-0.0205765,0.0257805,0.06258,-0.0638385,-0.116269,-0.160139,0.0687589,-0.0887848,0.0160939,-0.0560723,-0.000658051,0.0422462,-0.0232394,-0.00895966,-0.000240037,0.0287861,0.0156148,-0.0155953,0.0155521,0.00159762,0.291737,17.9425,0.395982,-0.0270145,-0.213298,0.0200227,-0.0155368,-0.00541171,0.194141,0.0448087,0.10839,-0.543309,-2.49253,0.197154,-1.00813,0.268652,-0.0501201,0.0560211,0.117204,-0.0554908,-0.0108322,0.016694,0.140303,0.0448743,-0.0622844,0.248695,0.0181282,0.0212672,0.00116235,0.16118,0.00277323
2728.08,0.8355,0.340857,4,15,0,-2674.01,-1.64807,-1.62267,-1.44676,-1.40064,-1.57909,-1.42103,-1.57302,-1.40608,-2.10504,-1.42024,-1.48531,-1.27167,-1.21704,-1.0406,-1.67885,-1.86815,-1.46369,-1.83173,-1.09738,-1.9236,-1.64297,-1.3826,-1.68965,-1.7534,-1.69918,-1.59377,-1.36124,-1.6614,-1.45582,-1.22558,-1.5011,-1.53826,-1.34196,-1.96341,-0.753973,-1.51714,-1.7493,-1.38726,-1.12432,-1.51418,-1.62657,-1.0293,-2.30513,-1.68606,-1.43627,-1.65205,-1.69908,-0.933369,-1.4624,-1.31451,-1.04307,-1.29826,0.0191968,0.0471021,0.0118281,-0.110478,0.015807,0.0216994,-0.124777,0.0344707,-0.00325973,-0.00265921,-0.0209964,0.00908436,-0.0448355,-0.147074,-0.15028,0.0850685,-0.0680678,0.0191837,-0.045885,0.0322123,0.0803604,0.00103539,-0.0247626,0.0248699,0.00697402,0.00532643,0.0119728,0.02041,-0.0183059,0.304254,19.2751,0.300359,-0.0227541,-0.0824712,0.00638281,-0.107511,0.00612292,0.0303624,-0.0451872,0.135929,-0.725021,-2.18386,0.375395,-0.848086,0.3674,-0.03965,0.178088,0.21928,0.0169363,-0.0330162,0.118367,0.0572792,0.0396931,0.0456279,0.274932,-0.207716,-0.0307787,0.0241829,0.197986,-0.02062
2730.26,0.983407,0.340857,4,15,0,-2689.63,-1.50619,-1.60071,-1.50471,-1.5222,-1.51776,-1.32862,-1.70015,-1.40293,-1.87905,-1.36198,-1.61294,-1.17375,-1.27118,-1.07614,-1.77229,-1.97649,-1.39954,-1.61712,-1.18984,-2.18753,-1.43232,-1.373,-1.64397,-1.73222,-1.70917,-1.54614,-1.33917,-1.74825,-1.60647,-1.23628,-1.86751,-1.68364,-1.36865,-1.9323,-0.751951,-1.7278,-1.75732,-1.32119,-1.16678,-1.51071,-1.73925,-1.20237,-1.78081,-1.65244,-1.36424,-1.55914,-2.06673,-0.962499,-1.39547,-1.09556,-1.22494,-1.36215,0.0867407,0.062832,0.0769867,-0.0552063,-0.00167033,0.0124586,-0.129206,0.0494536,0.0199172,0.00709605,0.00286161,0.0659761,-0.0920378,-0.14265,-0.177958,0.0772096,-0.0845343,0.0134828,-0.0513006,0.0219629,0.0608552,-0.0112274,-0.0242622,0.00572281,0.0152798,-0.00903543,-0.00429634,0.0188183,-0.0179926,0.269764,19.1145,0.554446,-0.0413169,-0.0752138,0.00675734,-0.096534,0.00892555,0.131306,0.0657928,0.0876463,-0.703562,-2.75594,0.313411,-0.964801,0.265252,-0.0551836,0.129969,0.167051,-0.055943,-0.0887859,-0.00306274,0.0362291,-0.0689799,-0.042939,0.250681,-0.204162,0.020876,0.0157678,0.622337,-0.0103039
2725,0.910782,0.340857,4,15,0,-2686.57,-1.72211,-1.58104,-1.2406,-1.27358,-1.51159,-1.16544,-1.65544,-1.45964,-1.97032,-1.61077,-1.1642,-1.23594,-1.30267,-1.11866,-1.71506,-2.05813,-1.48093,-1.73555,-1.1452,-1.58714,-1.22564,-1.20612,-1.47409,-1.70229,-1.57966,-1.63303,-1.38112,-1.60624,-1.35059,-1.14753,-1.40405,-1.65417,-1.23096,-1.94611,-0.841403,-1.36904,-1.64877,-1.54789,-1.17713,-1.50395,-2.05391,-1.19389,-2.1009,-1.75386,-1.37101,-1.26874,-1.67089,-0.980133,-1.52228,-1.58603,-1.10005,-1.22927,-0.0597589,0.058742,-0.0132387,-0.0320168,0.0364833,0.0368281,-0.119162,0.0250052,-0.0197664,-0.0176004,0.0115773,-0.000319681,-0.0282224,-0.130901,-0.145719,0.103782,-0.0730934,0.0274955,-0.0520651,0.0236575,0.0753434,-0.0126139,-0.013962,0.0128783,0.020345,0.0369969,0.0131085,0.00925509,0.000942786,0.283493,18.7114,0.00204882,-9.31655e-06,-0.0490034,0.00335959,-0.085513,0.00122019,0.125712,-0.0820885,0.164693,-0.642342,-1.96866,0.457665,-0.935713,0.460157,-0.0303624,0.151169,0.205755,0.0243854,0.0526252,0.144851,0.194455,0.209359,0.0832769,0.147979,0.0106978,-0.0409523,0.0361455,-0.0653547,-0.00597572
2729.83,0.988079,0.340857,4,15,0,-2685.05,-1.52837,-1.59113,-1.41914,-1.48731,-1.56028,-1.26522,-1.61357,-1.35955,-1.76131,-1.45677,-1.61589,-1.17717,-1.31168,-1.11788,-1.76539,-1.49793,-1.25203,-1.54669,-1.15658,-2.04006,-1.52472,-1.3499,-1.63143,-1.69957,-1.65516,-1.45901,-1.33456,-1.68101,-1.56469,-1.24852,-1.60187,-1.70884,-1.42333,-1.97663,-0.772864,-1.73645,-1.75999,-1.10147,-1.44264,-1.42018,-1.6571,-1.09905,-1.88299,-1.66763,-1.30745,-1.64514,-1.84158,-0.93311,-1.49403,-1.11963,-1.23104,-1.3345,0.0528732,0.00476897,0.0284945,0.00660812,0.0222458,0.0127737,-0.105825,0.0482262,0.0318822,-0.00222161,-0.00284489,0.0292139,-0.114515,-0.138226,-0.168819,0.090142,-0.0879842,0.0236946,-0.0450238,0.00969109,0.0466352,-0.0280223,-0.0247249,0.0221042,0.0161736,0.00260073,-0.0137714,0.02958,-0.0328689,0.256072,18.2925,0.531601,-0.0383222,-0.0907138,0.0101364,-0.0537514,0.00536254,0.110879,-0.0243706,0.0609977,-0.696666,-2.50279,0.390384,-1.01679,0.367009,-0.0556908,0.0851464,0.129157,-0.10299,-0.097135,0.0359129,0.011709,-0.064419,-0.115794,0.382474,-0.372962,0.0281772,-0.00466098,0.2032,0.00123336
2724.89,0.933352,0.340857,4,15,0,-2695.36,-1.61722,-1.56348,-1.41604,-1.51421,-1.6093,-1.25435,-1.58491,-1.36085,-1.87072,-1.4197,-1.48855,-1.22991,-1.30239,-1.08208,-1.71067,-1.55392,-1.17956,-1.54705,-1.20348,-2.02829,-1.58904,-1.22687,-1.6462,-1.70046,-1.63646,-1.54699,-1.32106,-1.70849,-1.52259,-1.22324,-1.60337,-1.79588,-1.42076,-1.95215,-0.82441,-1.68633,-1.77549,-1.11352,-1.44923,-1.39895,-1.78569,-1.07582,-1.9207,-1.66708,-1.28134,-1.82984,-1.85777,-0.908435,-1.47806,-1.10625,-1.16723,-1.46594,0.0870879,0.000286266,0.0199992,-0.00189815,0.0254327,0.0132774,-0.0993037,0.0529148,0.0274004,0.00283384,0.000548581,0.0145272,-0.102598,-0.151032,-0.16594,0.0711632,-0.0894041,0.0258637,-0.0365105,0.00909149,0.0520492,-0.02704,-0.0249068,0.0175819,0.025182,0.0166656,-0.00609965,0.0146313,-0.0307354,0.239706,18.3105,0.51788,-0.0375887,-0.141737,0.0155463,-0.105071,0.0108582,0.116475,-0.0567653,0.0662918,-0.743654,-2.58234,0.216187,-1.03473,0.400341,-0.0418472,0.0905621,0.143695,-0.0832455,-0.0732279,0.0497922,0.0848797,0.00648097,-0.0868127,0.152679,-0.348754,0.0432687,-0.00489363,0.149178,-0.000354277
2725.25,0.864813,0.340857,4,15,0,-2676.13,-1.7763,-1.61307,-1.23356,-1.32955,-1.46273,-1.29076,-1.60129,-1.46949,-1.86628,-1.52263,-1.34161,-1.20187,-1.31263,-1.29883,-1.72033,-1.72213,-1.55257,-1.76641,-1.18346,-1.54748,-1.38518,-1.303,-1.36874,-1.70847,-1.62775,-1.48221,-1.36854,-1.77521,-1.52179,-1.1191,-1.84382,-1.4801,-1.26826,-1.87623,-0.809191,-1.36229,-1.69803,-1.55525,-1.13504,-1.66573,-1.8206,-1.14587,-1.79893,-1.59197,-1.41074,-1.11727,-1.90355,-1.02973,-1.56118,-1.6266,-1.11688,-1.36589,0.0359215,0.111248,-0.0729414,-0.0696717,0.0131999,0.0274566,-0.134869,0.0388019,0.0204153,-0.0132165,-0.0104959,0.0559747,-0.0522208,-0.15724,-0.145001,0.107907,-0.0683968,0.0426996,-0.0720181,0.00485591,0.0817661,-0.00793897,-0.00122879,0.027714,0.0206319,0.0105148,0.000249743,0.0141353,-0.0100031,0.268298,18.8323,0.303996,-0.0231432,-0.0413228,0.00160314,0.00220662,-0.00381712,0.0839052,0.047398,0.156549,-0.750653,-1.93211,0.509933,-0.94901,0.594151,-0.0634324,0.124192,0.224128,0.00972411,0.0378559,0.125647,0.11115,0.0405638,-0.00546804,0.197155,-0.113505,-0.00036586,0.0806883,-0.467211,-0.0130038
2733.82,0.976469,0.340857,4,15,0,-2685.93,-1.70101,-1.61408,-1.28772,-1.36989,-1.39464,-1.28765,-1.56272,-1.38971,-2.01782,-1.46495,-1.06322,-1.1583,-1.29858,-1.23967,-1.74833,-1.55593,-1.48197,-1.72909,-1.19469,-1.67715,-1.52641,-1.12963,-1.43023,-1.68735,-1.63442,-1.51714,-1.2755,-1.74644,-1.71937,-1.12062,-1.68475,-1.58718,-1.22026,-1.8858,-0.853405,-1.40285,-1.79338,-1.5449,-1.15407,-1.55021,-1.88327,-1.20351,-1.68423,-1.61654,-1.33474,-1.33178,-1.9439,-0.955249,-1.59544,-1.43054,-1.01137,-1.27618,0.0237716,0.100897,-0.069926,-0.0798496,0.0138079,0.024573,-0.144006,0.0436122,0.0269717,-0.0152938,-0.00192672,0.048651,-0.0647214,-0.159112,-0.162245,0.0896254,-0.0672654,0.0643578,-0.0536874,0.0297418,0.0558148,-0.0140967,0.00438736,0.02123,0.0326335,0.0314277,-0.00112302,0.00135596,0.00451285,0.232967,18.8212,0.310433,-0.0221223,-0.118389,0.00777098,0.00299022,-0.0031466,0.10546,0.0589217,0.131012,-0.766591,-2.32547,0.303859,-0.964921,0.781563,-0.0374636,0.13792,0.153483,0.0197418,0.0874546,0.144054,0.210259,0.144697,0.00592172,0.0327115,0.0512072,-0.0108294,0.0743123,-0.43479,-0.0149034
2719.53,0.807747,0.340857,4,15,0,-2687.01,-1.62345,-1.74276,-1.4654,-1.47813,-1.61304,-1.25344,-1.74128,-1.45121,-1.90296,-1.59506,-1.69785,-1.22406,-1.24272,-1.09195,-1.67302,-2.0177,-1.2578,-1.67481,-1.11955,-1.91079,-1.23904,-1.44869,-1.57991,-1.75718,-1.47575,-1.72505,-1.46184,-1.87616,-1.40375,-1.22203,-1.39935,-1.82217,-1.50688,-1.87799,-0.820962,-1.80432,-1.69839,-1.27635,-1.14671,-1.5037,-1.74683,-1.11189,-2.08857,-1.78514,-1.43123,-1.38741,-1.7239,-1.01234,-1.2758,-1.31812,-1.21045,-1.39121,0.0683151,-0.0087164,0.0460325,-0.0649045,0.0319702,0.0211189,-0.141118,0.0480831,0.00715363,-0.00138886,0.0266131,0.0144638,-0.0657332,-0.126169,-0.165866,0.09938,-0.0690083,0.00558306,-0.0837398,0.00301268,0.0703498,-0.0150011,-0.0310543,0.0104928,0.0148063,-0.00782823,0.0187123,0.0426332,-0.0360629,0.238132,18.6304,0.467196,-0.0306795,-0.172616,0.0138891,-0.0860918,0.00596117,0.168648,-0.0857032,0.14225,-0.584992,-2.31235,0.557927,-0.865326,0.219427,-0.0785862,0.104849,0.191694,-0.0413446,-0.0674062,0.0587571,0.0840957,-0.012463,0.0664712,0.579774,-0.409205,0.0083702,-0.0158069,0.404126,-0.012114
2740.83,1,0.340857,3,7,0,-2696.14,-1.59115,-1.44744,-1.51981,-1.41003,-1.52852,-1.27634,-1.76417,-1.47563,-1.79334,-1.41199,-1.35142,-1.17509,-1.45319,-1.23652,-1.74466,-1.66168,-1.4794,-1.65136,-1.24914,-1.66553,-1.40503,-1.24441,-1.53021,-1.86947,-1.53479,-1.45327,-1.31357,-1.75167,-1.35084,-1.19273,-1.51701,-1.69647,-1.26818,-1.81972,-0.884319,-1.59295,-1.67702,-1.29309,-1.22795,-1.47174,-1.63974,-1.28349,-2.12133,-1.47173,-1.40164,-1.41834,-2.02709,-1.02114,-1.49128,-1.26085,-1.09215,-1.30616,0.00337692,0.0521809,-0.0292298,-0.060767,0.00538906,0.019559,-0.128998,0.0417779,-0.00917433,-0.037621,-0.000589944,0.026914,-0.0685146,-0.128245,-0.160234,0.0972021,-0.0661928,0.0235888,-0.0379299,0.0251408,0.0655257,-0.0186996,-0.00269738,0.0165818,0.0182432,0.0113909,0.00538143,0.030891,-0.0024145,0.29263,18.8298,0.347389,-0.0260348,-0.196339,0.0178532,0.0473138,-0.0130419,0.0975704,0.000247945,0.105599,-0.649707,-2.23387,0.456768,-0.82672,0.375903,-0.0239572,0.142692,0.179202,-0.00543968,0.056806,0.12202,0.144866,0.0926806,0.0588626,0.479892,-0.0273973,-0.0178813,0.0368783,-0.154257,-0.0113418
2743.23,0.768801,0.340857,4,31,0,-2691.39,-1.63447,-1.52966,-1.44787,-1.37441,-1.50702,-1.23479,-1.75991,-1.48935,-1.8738,-1.4216,-1.39813,-1.16864,-1.42985,-1.25245,-1.76271,-1.62366,-1.44715,-1.67,-1.27219,-1.69602,-1.4326,-1.22458,-1.50089,-1.86441,-1.52223,-1.38905,-1.33752,-1.73757,-1.34238,-1.29221,-1.4929,-1.71174,-1.30998,-1.83936,-0.859771,-1.56076,-1.67755,-1.3027,-1.2348,-1.48673,-1.49838,-1.21157,-2.10131,-1.45775,-1.41665,-1.44373,-2.15481,-1.04014,-1.47496,-1.30144,-1.12915,-1.29438,0.0394115,0.0632364,-0.0610061,-0.0379554,-0.000469847,0.0173933,-0.1241,0.0458861,-0.011132,-0.0403481,0.000849536,0.0310733,-0.0725915,-0.132777,-0.166457,0.0937873,-0.0785454,0.0235448,-0.0467717,0.023774,0.0679406,-0.0165194,-0.00483425,0.012337,0.0241863,0.0121564,0.00636595,0.0344048,-0.00530749,0.286795,18.7564,0.421312,-0.0324859,-0.196012,0.0192257,0.0560423,-0.0143839,0.110018,-0.0121377,0.112938,-0.65095,-2.41364,0.385396,-0.958356,0.381804,-0.0316802,0.143213,0.185943,-5.23886e-05,0.0520322,0.111306,0.175851,0.0964162,0.0615256,0.527876,-0.0602239,0.0115229,0.0508045,-0.411153,-0.00708412
2742.31,0.907387,0.340857,4,15,0,-2702.22,-1.63367,-1.51667,-1.30604,-1.38123,-1.44453,-1.24993,-1.57724,-1.3985,-1.92987,-1.54307,-1.36495,-1.19068,-1.17338,-1.08915,-1.70791,-1.90928,-1.3892,-1.59566,-1.03677,-1.77896,-1.30139,-1.30176,-1.51439,-1.50511,-1.54432,-1.60438,-1.27085,-1.61591,-1.68856,-0.961862,-1.6244,-1.54883,-1.32493,-1.98636,-0.740554,-1.88292,-1.67194,-1.43835,-1.12213,-1.44573,-2.05404,-1.07203,-2.01059,-1.83947,-1.34506,-1.3984,-1.8724,-0.98661,-1.46343,-1.34785,-1.03745,-1.45155,0.0995158,0.0276787,0.0110762,-0.0526086,0.0185266,0.0242141,-0.117282,0.0363778,0.0110651,0.00598151,0.015908,0.03586,-0.0637982,-0.12717,-0.151383,0.0665817,-0.0804853,0.0123409,-0.0593105,-0.00984997,0.0531485,-0.0172541,-0.0174252,0.00881409,0.0151448,0.017184,-0.000451817,0.0154692,-0.00932881,0.258382,18.5601,0.238182,-0.0164794,-0.0380965,0.00155341,-0.104677,0.00978001,0.150726,-0.0189659,0.110902,-0.584502,-2.32109,0.211469,-0.934987,0.261493,-0.0519453,0.052397,0.145859,-0.0344518,-0.0215446,0.0600798,0.0930297,0.0705134,-0.00615278,0.219839,-0.105854,0.0320475,0.013035,0.134367,-0.00981903
2733.21,0.750353,0.340857,4,15,0,-2696.99,-1.59906,-1.58899,-1.52558,-1.48436,-1.58932,-1.32901,-1.57799,-1.52129,-1.80385,-1.46802,-1.66737,-1.18382,-1.38748,-1.23675,-1.70302,-2.06268,-1.41325,-1.64883,-1.2488,-1.86718,-1.62252,-1.29427,-1.57127,-1.82399,-1.63402,-1.40843,-1.40997,-1.67014,-1.38566,-1.53288,-1.47076,-1.74192,-1.40921,-1.84673,-0.797024,-1.47207,-1.67418,-1.28754,-1.31949,-1.47998,-1.67821,-1.22762,-2.18602,-1.47364,-1.39084,-1.56412,-2.34971,-0.924728,-1.54107,-1.33416,-1.32748,-1.37741,0.0587067,0.032195,0.0111479,-0.114939,0.0177449,0.0257938,-0.117003,0.0328539,-0.00175938,-0.0281651,-0.000380439,0.0453096,-0.0621734,-0.13917,-0.152063,0.0875981,-0.0805141,0.0454718,-0.0599712,0.0283588,0.0649056,-0.0279568,-0.00124099,0.0269039,0.0294606,0.00325547,-0.00733641,0.0156414,-0.0187444,0.290542,18.0648,0.25517,-0.0197861,-0.0530894,0.00522235,0.0367929,-0.0108598,0.115987,0.0195144,0.131415,-0.667535,-2.23939,0.331558,-1.03876,0.586531,-0.0603402,0.14972,0.178662,-0.0625625,0.00906712,0.0891472,0.110161,-0.0289098,-0.0646651,0.198806,-0.212692,-0.0121344,0.0161669,0.197455,-0.0214526
2725.35,0.917832,0.340857,4,15,0,-2687.78,-1.8099,-1.68107,-1.45681,-1.40392,-1.5775,-1.27025,-1.54926,-1.45948,-1.96162,-1.65863,-1.53068,-1.13715,-1.23147,-1.08187,-1.64597,-1.74849,-1.27707,-1.50952,-1.1946,-1.73033,-1.14071,-1.4899,-1.41745,-1.62343,-1.52324,-1.40222,-1.28641,-1.84349,-1.61648,-1.43022,-1.42992,-1.65015,-1.19996,-1.85067,-0.846116,-1.61223,-1.72721,-1.36674,-1.20265,-1.59378,-2.0692,-1.15315,-1.97283,-1.74172,-1.37202,-1.32024,-1.89508,-0.981943,-1.36312,-1.44121,-1.07853,-1.17401,-0.0385186,0.061788,0.0549973,-0.0458526,0.0341486,0.0174673,-0.129004,0.0403399,0.023712,-0.016307,0.0171275,-0.00748853,-0.0499171,-0.124441,-0.167097,0.0812931,-0.044816,0.000491092,-0.0503042,0.00966378,0.0667847,-0.0064974,-0.0160922,0.00945398,0.0194947,0.0327186,-0.0142564,0.0153929,-0.0127568,0.252031,19.3999,0.329411,-0.0197306,-0.251315,0.019025,-0.0188311,0.000441832,0.122087,-0.0733833,0.11265,-0.621334,-2.30361,0.469728,-0.574449,0.161918,-0.0469203,0.110742,0.18457,-0.0127744,-0.0306078,0.0468129,0.0912023,0.0925528,-0.0883516,0.209995,-0.144751,-0.0393537,0.0206692,0.45102,-0.00855808
2724.08,0.967132,0.340857,4,15,0,-2685.63,-1.59777,-1.58175,-1.30989,-1.39264,-1.44692,-1.14477,-1.63912,-1.33626,-1.81227,-1.40222,-1.40045,-1.33004,-1.36735,-1.34565,-1.79249,-1.95354,-1.49288,-1.75942,-1.21217,-1.90712,-1.73302,-1.06868,-1.68413,-1.92355,-1.61135,-1.71566,-1.48202,-1.5797,-1.47058,-1.05573,-1.55501,-1.75393,-1.29932,-2.0101,-0.756778,-1.40851,-1.8254,-1.24953,-1.31799,-1.46344,-1.66269,-1.15514,-1.9402,-1.66552,-1.29656,-1.6525,-1.59484,-0.929632,-1.67588,-1.34454,-1.13806,-1.50661,0.0581219,0.0484621,0.0772803,0.000424922,0.0236116,0.0229562,-0.1347,0.0417515,0.0496376,-0.00364438,-0.0198373,0.0367561,-0.083553,-0.158801,-0.176233,0.11345,-0.0992463,0.0441665,-0.0602755,0.016538,0.0539982,-0.0131551,-0.0216244,0.0244129,0.0309625,0.001744,0.0243428,0.0213912,-0.0112181,0.316628,18.0523,0.334378,-0.0233345,-0.00506455,-0.00245067,-0.037256,0.00453023,0.0654246,-0.023322,0.135621,-0.753654,-2.55992,0.431932,-1.21599,0.57957,-0.0431658,0.109979,0.146513,0.0128303,0.0227174,0.168286,0.220068,0.0744151,0.129589,0.30824,-0.127292,0.0263007,0.00717009,0.568663,7.93087e-05
2738.13,0.817044,0.340857,4,15,0,-2678.82,-1.61957,-1.66241,-1.39184,-1.41166,-1.4578,-1.23887,-1.66773,-1.42582,-1.90069,-1.50001,-1.52731,-1.15393,-1.2732,-1.2921,-1.69059,-1.86472,-1.28439,-1.56519,-1.1421,-1.6453,-1.25204,-1.41901,-1.48675,-1.66232,-1.62097,-1.54592,-1.35187,-1.58067,-1.71746,-1.24134,-1.49509,-1.48527,-1.41054,-1.98251,-0.846112,-1.73566,-1.70577,-1.3479,-1.32749,-1.46608,-2.09294,-1.09507,-1.90055,-1.68044,-1.32642,-1.52097,-1.99487,-1.00731,-1.31268,-1.43589,-1.11093,-1.27298,-0.0407831,-0.00189011,-0.04491,-0.0530995,0.0305439,0.0225739,-0.107063,0.0449687,0.00464806,0.00773042,-0.00425065,0.0374094,-0.053735,-0.163973,-0.157676,0.0964033,-0.0712441,0.00925625,-0.0499521,0.0220988,0.0649145,-0.00903157,0.00225378,0.01104,0.0247744,0.0127516,-0.00182344,0.0173357,-0.0173205,0.23142,19.0991,0.417368,-0.031864,-0.0375988,0.00640215,-0.14408,0.0119913,0.095227,0.00525241,0.130611,-0.792616,-2.21711,0.473758,-0.82806,0.207187,-0.0456213,0.136016,0.178511,-0.00508849,0.0283582,0.0545147,0.117973,0.0325451,-0.0297999,0.229052,-0.196536,-0.0379883,0.0109029,-0.277421,-0.00991066
2742.07,0.901444,0.340857,4,15,0,-2693.43,-1.6215,-1.69984,-1.36457,-1.3897,-1.46999,-1.25286,-1.56427,-1.44622,-1.92549,-1.50364,-1.47882,-1.21189,-1.22561,-1.25052,-1.75141,-1.788,-1.34124,-1.59282,-1.15274,-1.76873,-1.1356,-1.37981,-1.57059,-1.75834,-1.62352,-1.70304,-1.4499,-1.56257,-1.74726,-1.25339,-1.68007,-1.56352,-1.31962,-2.02444,-0.837187,-1.64465,-1.69199,-1.3368,-1.18727,-1.52791,-2.16263,-1.11756,-2.03555,-1.72723,-1.35758,-1.53527,-1.7919,-1.00533,-1.3115,-1.24742,-1.16335,-1.34652,-0.0235409,0.0218707,0.00537572,-0.039898,0.0211655,0.0208931,-0.132303,0.0407574,-0.00528641,0.00927538,-0.00516873,0.0244922,-0.0677248,-0.137998,-0.161267,0.0912585,-0.076279,-0.00278492,-0.0393544,0.0303086,0.0757687,-0.00587996,-0.0061838,0.0111847,0.022072,0.0249495,-0.00938435,0.0149973,-0.000648401,0.231384,18.6443,0.384429,-0.0281232,-0.0705958,0.00529422,-0.17189,0.0145228,0.088403,-0.0289407,0.101637,-0.686408,-2.31836,0.414042,-0.842922,0.119067,-0.0303708,0.1663,0.208539,0.0092138,0.0204973,0.0763181,0.130318,0.0973867,-0.0347092,0.234303,-0.00735739,-0.026929,0.0111384,0.0796315,-0.0074467
