# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/sl_normal_sens_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_sens_pdw2_upload_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
-3003.36,0.994099,0.537683,3,7,0,3013.84,5.88956,-0.0563521,0.0563351,0.406645,0.233706,-0.605826,-0.863109,-0.0788689,0.840591,-0.0550237,-0.0834536,0.157458,0.210469,0.109486,-0.0186943,0.0221805,0.102789,-0.0205522,-0.0145194,0.0277072,0.0107381,-0.00471027,-0.0141733,-0.0285278,-0.0476534,0.971327,-0.286396,0.0242809,-0.0708914,0.0507172,-0.779765,-0.683941,-0.152416,0.943824,-0.553559,-0.258095,1.28627,0.889953,0.930535,-0.0374876,0.185625,0.285543,-0.105286,-0.119147,0.00602118,-0.0739477,-0.167038,-0.200813,-0.590402,-0.628804
-2995.85,0.936083,0.537683,3,7,0,3011.19,5.88002,-0.0354318,0.0485561,0.384446,0.241995,-0.603546,-0.848298,-0.0875921,0.823479,-0.0541863,-0.117404,0.155575,0.23272,0.0974206,-0.00308023,0.00878823,0.0897176,-0.0346405,0.0142223,0.0312027,0.0127603,0.00601275,-0.0115117,0.000980807,-0.0185972,0.976798,-0.182707,0.016595,-0.0989045,0.110234,-0.800562,-0.654371,-0.181977,0.922797,-0.545709,-0.535504,1.28065,1.04833,0.84188,-0.00298459,0.13895,0.246451,-0.0761254,0.0429568,0.101173,0.0294269,-0.0274611,-0.101635,-0.0171164,-0.245397
-3003.84,0.582759,0.537683,3,7,0,3016.92,5.87519,-0.0320192,0.0420801,0.383356,0.248303,-0.594981,-0.840429,-0.0836726,0.809726,-0.055915,-0.112789,0.138966,0.223266,0.10469,0.00643103,0.00832676,0.0937126,-0.034608,0.0275591,0.0253156,0.0154725,0.0131922,0.00528805,0.00345841,-0.0125404,0.969372,-0.127602,0.0112278,-0.0798553,0.131792,-0.806275,-0.667789,-0.163688,0.902936,-0.530118,-0.521215,1.1228,0.979781,0.907114,0.0179838,0.142691,0.255662,-0.0397394,0.12899,0.132013,0.108736,0.0665645,0.0136174,0.037706,-0.165475
-3002.25,0.890165,0.537683,3,7,0,3017.58,5.87421,-0.0466783,0.0540354,0.394091,0.253748,-0.621298,-0.850624,-0.0731818,0.835763,-0.0412448,-0.0807814,0.185846,0.234976,0.100945,-0.0209866,0.0142214,0.0988139,-0.0544536,-0.0134336,0.0185122,0.0197474,0.0119915,-0.0241107,-0.0303717,-0.0200209,0.975552,-0.196157,0.0172396,-0.0874999,0.135627,-0.790262,-0.642101,-0.165831,0.949978,-0.542925,-0.163749,1.54925,1.03193,0.873593,-0.0317669,0.163731,0.274798,-0.170417,-0.0893215,0.00630364,0.0180613,-0.0621174,-0.214218,-0.571776,-0.264182
-3004.3,0.882359,0.537683,3,7,0,3014.24,5.87371,-0.0564206,0.0564256,0.388104,0.235325,-0.589628,-0.846976,-0.103785,0.830223,-0.0595446,-0.0941292,0.144727,0.193792,0.118335,0.00482485,0.0227648,0.0821342,-0.0304876,0.010283,0.0328308,0.00665181,-0.0106531,-0.0181877,0.00893928,-0.0435987,0.974504,-0.332916,0.0284857,-0.0291311,0.0535376,-0.784276,-0.690907,-0.206539,0.924421,-0.59099,-0.368647,1.1605,0.783018,1.00139,-0.0123746,0.157819,0.226395,-0.103988,-0.0228638,0.0437864,-0.0770498,-0.165349,-0.177771,0.0767826,-0.5753
-3001.53,0.942029,0.537683,3,7,0,3012.52,5.8828,-0.0291462,0.0521525,0.388911,0.257638,-0.625148,-0.850952,-0.0862494,0.829372,-0.0373423,-0.0978918,0.177626,0.242268,0.0841145,-0.0211225,0.0180052,0.103683,-0.0354543,-0.00132826,0.0235169,0.0288574,0.0234436,-0.00974833,-0.0276464,-0.0111,0.969721,-0.139193,0.0133715,-0.0979586,0.128492,-0.817646,-0.617885,-0.201933,0.937596,-0.465765,-0.323577,1.46851,1.12333,0.737356,-0.0145262,0.177148,0.28645,-0.077191,0.00792289,0.0917339,0.140207,0.0529408,-0.10842,-0.507297,-0.146469
-3005.17,0.813848,0.537683,3,7,0,3015.84,5.86343,-0.0559066,0.0383738,0.398323,0.245101,-0.610827,-0.848701,-0.0939222,0.819234,-0.0448932,-0.0870083,0.16833,0.236081,0.0826365,-0.038005,-0.000368975,0.0719415,-0.0334406,-0.00120907,0.0357923,0.0142766,0.00643284,-0.01502,-0.0157073,0.00612604,0.968349,-0.0492743,0.00267241,-0.0725797,0.0673555,-0.776541,-0.589613,-0.224496,0.929367,-0.458859,-0.258929,1.37887,1.10312,0.711625,-0.028429,0.096839,0.19829,-0.07269,0.00714334,0.133526,0.0525292,-0.0109547,-0.0971265,-0.265233,0.0808353
-3006.42,0.915969,0.537683,3,7,0,3016.9,5.89097,-0.0311508,0.0648117,0.384371,0.251571,-0.601472,-0.848885,-0.0870974,0.842413,-0.0578156,-0.110934,0.159293,0.217129,0.118372,0.0240121,0.0415199,0.115095,-0.0356272,0.0116511,0.0239543,0.0290998,0.0070002,-0.0199344,-0.00424305,-0.0515705,0.977843,-0.383147,0.035186,-0.0562778,0.148933,-0.80591,-0.699957,-0.16704,0.936819,-0.635425,-0.464107,1.30572,0.902542,1.01716,0.00483121,0.240754,0.318283,-0.111927,-0.0127391,0.0187988,0.054231,-0.102696,-0.216607,-0.17006,-0.680491
-2998.33,0.882868,0.537683,3,7,0,3016.57,5.90121,-0.0419636,0.0494365,0.38469,0.252873,-0.615274,-0.844867,-0.0971417,0.823554,-0.0655117,-0.0837366,0.158129,0.214963,0.105903,-0.0114731,0.0224788,0.0782654,-0.0201061,0.00833737,0.0300621,0.0207509,-0.00834775,-0.010503,-0.0124184,-0.0306937,0.970776,-0.165382,0.0145907,-0.0549304,0.108062,-0.824422,-0.637802,-0.212583,0.924812,-0.586068,-0.24593,1.27708,0.935612,0.890587,-0.0190084,0.15265,0.216186,-0.0642943,-0.00601591,0.0609293,0.030556,-0.13333,-0.131282,-0.275404,-0.405014
-3000.75,0.761983,0.537683,3,7,0,3012.49,5.87085,-0.0262334,0.0389482,0.405382,0.256424,-0.615554,-0.837644,-0.0899927,0.830602,-0.0564522,-0.0983961,0.185387,0.240318,0.0992898,-0.0154652,0.0164329,0.0996257,-0.0434745,-0.0100263,0.0237101,0.0237269,0.0246172,-0.0116557,-0.00815986,-0.0117551,0.969241,-0.0561536,0.00569592,-0.024825,0.14495,-0.779948,-0.581563,-0.214807,0.948015,-0.594778,-0.303815,1.51497,1.07013,0.868916,-0.00930138,0.167822,0.27454,-0.0976942,-0.0136046,0.100682,0.122545,0.0723187,-0.100226,-0.165407,-0.155112
-3007.46,0.711289,0.537683,3,7,0,3017.94,5.89189,-0.0738739,0.0625792,0.391726,0.240988,-0.595044,-0.850023,-0.113285,0.839064,-0.0548603,-0.100604,0.14302,0.200805,0.0797396,-0.0057175,0.0113214,0.0689586,-0.0178206,0.0170476,0.0271388,0.0116927,-0.00875155,-0.0261861,0.00189365,-0.0267249,0.969335,-0.374367,0.031128,-0.0407461,0.0236649,-0.77337,-0.609544,-0.219493,0.926598,-0.516259,-0.440619,1.18813,0.922439,0.675216,-0.0189513,0.116958,0.191202,-0.0691756,-0.00107366,0.0246681,-0.0450086,-0.155933,-0.204017,-0.0160718,-0.352645
-3001.91,0.819029,0.537683,3,7,0,3022.92,5.86641,-0.0378627,0.0511371,0.404881,0.239419,-0.612527,-0.857161,-0.0852357,0.814791,-0.0262398,-0.0941073,0.174145,0.217706,0.10788,-0.00782752,0.0246543,0.10575,-0.0412677,0.0111323,0.0140199,0.0144759,0.0149288,-0.0407752,-0.00664806,-0.013527,0.984088,-0.212867,0.0190495,-0.0567425,0.0930788,-0.850414,-0.772058,-0.192148,0.917214,-0.478889,-0.294732,1.42479,0.924728,0.935367,-0.019885,0.193528,0.294154,-0.13139,-0.0216085,-0.0214267,-0.0203568,-0.0562956,-0.278338,-0.142064,-0.178493
-3009.18,0.798965,0.537683,3,7,0,3018.07,5.86118,-0.0336752,0.0489581,0.396378,0.235356,-0.606978,-0.841508,-0.0917346,0.813818,-0.0357346,-0.104353,0.180626,0.217266,0.0857467,-0.0181016,0.00240021,0.0934295,-0.0238487,0.0355028,0.0182904,0.02601,0.0349658,-0.0471494,-0.0205752,-0.0321115,0.968625,-0.161156,0.0146561,-0.0618368,0.0721503,-0.806886,-0.680463,-0.201871,0.911804,-0.463835,-0.369816,1.47843,0.99157,0.739385,-0.0296606,0.131248,0.2611,-0.0795144,0.0475569,-0.0194817,0.0201709,-0.0110479,-0.364796,-0.421643,-0.423722
-3009.32,0.841809,0.537683,3,7,0,3029.28,5.87626,-0.0373807,0.036789,0.374762,0.258893,-0.596156,-0.840113,-0.125774,0.814117,-0.0416084,-0.0997187,0.174473,0.21031,0.105167,-0.00274685,0.0248064,0.093517,-0.0143976,0.025509,0.0476274,0.0335192,0.0289665,-0.0131244,0.0130106,-0.0101763,0.96863,-0.0704883,0.00501221,-0.00295258,0.0953956,-0.802682,-0.664857,-0.306588,0.915588,-0.483228,-0.323237,1.34066,0.914996,0.910162,0.014837,0.175516,0.255645,0.0236483,0.141723,0.229843,0.205193,0.114863,-0.0836165,0.210264,-0.13428
-2998.65,0.981908,0.537683,3,7,0,3016.79,5.87109,-0.0426444,0.0524567,0.388581,0.25637,-0.598799,-0.85003,-0.0864911,0.813361,-0.0368842,-0.0869383,0.175474,0.215228,0.105148,-0.000522715,0.0275414,0.102939,-0.0186365,0.00855789,0.0303514,0.0229755,-0.00313499,-0.00118286,-0.0187219,-0.0170373,0.963605,-0.201313,0.0174915,-0.0513165,0.121156,-0.808926,-0.733482,-0.191567,0.9133,-0.495528,-0.227488,1.40673,0.93562,0.90086,0.000237974,0.196053,0.283425,-0.0376618,0.0288625,0.102345,0.0891319,-0.0656276,-0.0573866,-0.36114,-0.224814
-3006.2,0.70999,0.537683,3,7,0,3013.37,5.87852,-0.044845,0.0358364,0.403312,0.25822,-0.584189,-0.864842,-0.0722583,0.840999,-0.0539201,-0.0986999,0.171611,0.215177,0.0803004,0.00130987,0.0154051,0.0872764,-0.0536697,0.0030568,0.0450953,0.00993007,0.0359874,-0.0163649,-0.0166464,-0.0221053,0.971196,-0.100682,0.00763728,-0.0684173,0.0913523,-0.71591,-0.659114,-0.113578,0.942537,-0.56518,-0.352443,1.40522,0.984276,0.713901,0.00122891,0.148533,0.239915,-0.117755,0.0218867,0.165413,0.0198369,0.0948795,-0.156192,-0.333968,-0.291687
-3003.99,0.986252,0.537683,3,7,0,3014.29,5.87093,-0.0465401,0.0700148,0.385525,0.233214,-0.627602,-0.832478,-0.112054,0.819384,-0.0485888,-0.096997,0.157216,0.222669,0.12255,-0.0225438,0.0187538,0.099255,-0.0178945,0.00467812,0.0141027,0.0293523,-0.0232336,-0.00953943,-0.00644213,-0.0228413,0.970924,-0.343257,0.0311556,-0.0441996,0.0875936,-0.860743,-0.635789,-0.280882,0.926688,-0.517373,-0.360797,1.27238,0.929826,1.03029,-0.0280035,0.174031,0.274603,-0.0673141,-0.0251103,-0.00174862,0.0818092,-0.190741,-0.105144,-0.15566,-0.301399
-3003.54,0.935685,0.537683,3,7,0,3017.67,5.87248,-0.0374562,0.044433,0.396906,0.26725,-0.605121,-0.856932,-0.0749928,0.824246,-0.049977,-0.119061,0.155132,0.216467,0.0906491,0.00872009,0.0186233,0.098072,-0.0415562,0.00570811,0.0366208,0.00208487,0.0355105,-0.029144,-0.00665776,-0.0303619,0.968855,-0.155364,0.013649,-0.06967,0.166759,-0.829009,-0.716192,-0.122738,0.917632,-0.553795,-0.559641,1.27615,0.966,0.802789,-0.00111126,0.169519,0.270988,-0.111713,-0.00659126,0.0934109,-0.0634673,0.0554702,-0.237565,-0.173362,-0.400635
-3010.72,0.715818,0.537683,3,7,0,3021.05,5.87396,-0.0374154,0.0439631,0.386079,0.23141,-0.635348,-0.830147,-0.0804339,0.854529,-0.0301762,-0.0915304,0.150911,0.216823,0.0854786,-0.00893352,0.00604483,0.0948888,-0.025639,0.0267104,0.0198878,0.0280301,-0.0291502,-0.017898,-0.0100733,-0.0261746,0.960755,-0.204607,0.0174121,-0.108414,0.0965337,-0.819495,-0.535868,-0.13818,0.942305,-0.418258,-0.33201,1.28021,0.993838,0.721054,-0.0219674,0.142542,0.262811,-0.0887545,0.0222975,-0.0100331,0.0367082,-0.252772,-0.165626,-0.225759,-0.345383
-3007.92,0.836404,0.537683,3,7,0,3032.15,5.88671,-0.0575127,0.0727651,0.396854,0.251569,-0.597204,-0.860452,-0.105778,0.826745,-0.0711179,-0.0999656,0.167268,0.228246,0.105288,-0.0125771,0.0282005,0.117035,-0.0252381,-0.0301408,0.0476118,0.0395923,-0.00986708,-0.00685601,-0.0233936,-0.0311989,0.984751,-0.387491,0.0343099,-0.0334206,0.0727531,-0.777904,-0.665258,-0.253772,0.938489,-0.638472,-0.37452,1.36764,0.997084,0.905522,-0.0184507,0.21743,0.323269,-0.0835482,-0.107784,0.145463,0.140707,-0.143456,-0.121839,-0.46958,-0.411681
-3000.6,0.971746,0.537683,3,7,0,3016.9,5.90839,-0.0525898,0.0411195,0.402868,0.253757,-0.600247,-0.858754,-0.103243,0.834981,-0.0613054,-0.0911446,0.178788,0.207815,0.104651,-0.00995775,0.0154709,0.093408,-0.0463913,0.000583815,0.0369755,0.0316432,0.00296067,-0.0216614,-0.0010686,-0.0250381,0.974762,-0.13411,0.0101687,-0.00873902,0.0668405,-0.765854,-0.670105,-0.227675,0.94701,-0.617292,-0.269211,1.44653,0.883483,0.899171,-0.0147749,0.158363,0.257667,-0.121378,-0.0142643,0.103988,0.102425,-0.082526,-0.176775,-0.0651096,-0.330386
-3007.91,0.765134,0.537683,3,7,0,3016.71,5.87734,-0.0657676,0.0449217,0.404689,0.238622,-0.596072,-0.841787,-0.0834547,0.796312,-0.0194372,-0.10522,0.169182,0.213048,0.106005,-0.0193409,0.0198956,0.0804964,-0.0500535,0.0119675,0.0379597,0.0262455,0.0017972,-0.023178,-0.0259857,-0.0279793,0.989369,-0.159512,0.0118306,-0.0440355,0.0875899,-0.814472,-0.76975,-0.191833,0.898585,-0.395878,-0.428563,1.37305,0.915483,0.896614,-0.0289077,0.150693,0.223049,-0.140841,-0.00345172,0.0764819,0.0377719,-0.121973,-0.21792,-0.509266,-0.369196
-3008.96,0.969952,0.537683,3,7,0,3017.65,5.87634,-0.0291839,0.0638841,0.379485,0.25417,-0.614312,-0.85843,-0.104149,0.863378,-0.0872758,-0.0885698,0.158387,0.238028,0.0989711,0.00493745,0.0160113,0.106197,-0.0158857,-0.0043876,0.0220783,0.0209918,0.0108165,-0.00535628,0.00513155,-0.0155089,0.957937,-0.322142,0.0300956,-0.0747164,0.105761,-0.766839,-0.527128,-0.22181,0.966999,-0.713101,-0.255971,1.30087,1.06993,0.864627,0.00868254,0.175748,0.292132,-0.0278519,0.00354488,0.0942508,0.109315,0.0230567,-0.0543888,0.0616765,-0.204645
-3005.79,1,0.537683,3,7,0,3021.21,5.87452,-0.0379046,0.0768272,0.374374,0.253489,-0.623582,-0.84958,-0.114153,0.827404,-0.0725905,-0.0900394,0.136349,0.226195,0.0751394,-0.00297502,0.00240991,0.100543,-0.0215723,0.00907948,0.0197342,0.0268108,-0.00340078,-0.00906345,-0.00560987,-0.0191868,0.977757,-0.396602,0.0369866,-0.087453,0.0772225,-0.851687,-0.560984,-0.244995,0.917214,-0.585344,-0.339967,1.16766,1.06502,0.654893,-0.00479059,0.141426,0.277374,-0.0542676,0.016986,0.0504309,0.100774,-0.0781666,-0.0949038,-0.134249,-0.253177
-3003.71,0.918234,0.537683,3,7,0,3020.51,5.88048,-0.0515339,0.0292273,0.405347,0.237149,-0.592576,-0.850638,-0.0687845,0.825027,-0.0287138,-0.105352,0.184104,0.216728,0.114833,-0.0148735,0.0348927,0.0876489,-0.0432997,-0.00586449,0.0316283,0.0164049,0.00906692,-0.0235273,-0.0134327,-0.0267356,0.970137,-0.053152,0.00238829,-0.0651315,0.0982296,-0.759511,-0.747815,-0.141887,0.936877,-0.486258,-0.389894,1.47765,0.907113,0.980511,-0.024508,0.190227,0.242798,-0.131607,-0.0556369,0.0619996,0.000478608,-0.0701441,-0.204364,-0.285944,-0.352785
-2998.96,0.893086,0.537683,3,7,0,3015.01,5.87212,-0.0400846,0.0486056,0.396802,0.241238,-0.622423,-0.847649,-0.11615,0.816411,-0.0632326,-0.098294,0.153255,0.217854,0.104198,0.000927892,0.00192047,0.0863664,-0.027628,0.0104379,0.0405909,0.0260526,-0.00373115,-0.00728573,-0.0195884,-0.0240505,0.972899,-0.202789,0.0180868,-0.0264066,0.0776624,-0.877556,-0.667011,-0.268343,0.911882,-0.582397,-0.378285,1.24756,0.957254,0.887347,-0.00302137,0.121586,0.237818,-0.0646833,0.0247305,0.124661,0.0803757,-0.096914,-0.107725,-0.389364,-0.317355
-2997.8,0.853459,0.537683,3,7,0,3010.49,5.87981,-0.0465524,0.0621681,0.38701,0.254302,-0.590369,-0.849037,-0.0787121,0.844673,-0.0418905,-0.0914854,0.169246,0.217855,0.0991163,-0.0233257,0.0271635,0.101099,-0.0384369,-0.0101387,0.0187505,0.01002,0.0173771,-0.0158227,-0.0067696,-0.0212922,0.977563,-0.275947,0.0245646,-0.0743618,0.0971719,-0.704793,-0.609848,-0.156446,0.956285,-0.502199,-0.297488,1.37753,0.944113,0.862212,-0.0248436,0.19188,0.279379,-0.110307,-0.0504563,0.0412718,0.00656357,0.00920258,-0.140863,-0.158562,-0.280958
-3005.87,0.595326,0.537683,3,7,0,3022.1,5.87258,-0.0367657,0.0399534,0.377198,0.246372,-0.630411,-0.847936,-0.0727227,0.813105,-0.0518773,-0.0842577,0.165834,0.232995,0.0954532,-0.0153691,-0.011255,0.0983725,-0.0285186,-0.0225173,0.0285885,0.0323971,-0.00534313,-0.0266377,-0.00137203,-0.0370873,0.967348,-0.0734689,0.00617527,-0.138406,0.134479,-0.860883,-0.668718,-0.154302,0.915055,-0.561988,-0.225318,1.40089,1.0447,0.821831,-0.0302729,0.111202,0.273194,-0.115917,-0.124744,0.0327044,0.0649624,-0.159098,-0.228578,-0.0927306,-0.48938
-3002.81,0.992542,0.537683,3,7,0,3015.62,5.87449,-0.0453762,0.0531908,0.383722,0.247918,-0.614544,-0.850398,-0.0792826,0.821497,-0.0465976,-0.0899674,0.161533,0.239857,0.0947097,-0.0145798,-0.0158354,0.0903717,-0.028085,-0.0192541,0.0371152,0.0343024,-0.0146866,-0.022322,-0.00663069,-0.0359624,0.971477,-0.20389,0.0181138,-0.111077,0.127034,-0.810242,-0.653583,-0.173962,0.919847,-0.52479,-0.285378,1.3711,1.09189,0.808286,-0.0291624,0.0914831,0.25068,-0.110259,-0.110724,0.0655799,0.0715368,-0.200467,-0.206061,-0.183241,-0.474536
-3004.08,0.802962,0.537683,3,7,0,3020.39,5.87815,-0.0413921,0.0548266,0.39963,0.245254,-0.60132,-0.839152,-0.114236,0.836729,-0.0562572,-0.109336,0.15776,0.210323,0.114981,-0.00297603,0.0464676,0.0897379,-0.0407348,0.0229345,0.0152116,0.00340446,0.0296347,-0.0108195,-0.0138434,-0.007608,0.977581,-0.269473,0.0239818,0.0077546,0.0838174,-0.789462,-0.623069,-0.256932,0.943257,-0.56571,-0.470864,1.24168,0.873681,0.991857,0.00176476,0.215214,0.247028,-0.0799675,0.080767,0.0588803,0.00992854,0.102058,-0.0939262,-0.257809,-0.10039
-3003.9,0.860695,0.537683,3,7,0,3019.82,5.87996,-0.0364804,0.0625841,0.393883,0.222932,-0.596469,-0.838256,-0.110857,0.830398,-0.0666828,-0.0979856,0.162781,0.210159,0.112818,-0.00342494,0.0300376,0.097839,-0.0333065,0.014646,0.0148502,0.00432819,0.0361612,-0.00215656,-0.00417244,-0.010589,0.976322,-0.327322,0.0300614,-0.0278873,0.0251905,-0.769969,-0.607511,-0.249041,0.93974,-0.61404,-0.348261,1.27708,0.876419,0.982886,0.00774446,0.191942,0.268401,-0.0494353,0.0797028,0.0878982,0.0501495,0.163864,-0.036275,-0.0930435,-0.139726
