# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_beta_sens_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_sens_pdw2_pcount_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
5419.12,0.831396,0.540416,3,7,0,-5411.37,-1.59232,-0.00397221,0.0432528,0.137656,-0.102898,-0.173146,-0.0636253,0.0263214,-0.141556,-0.0635305,-0.0755965,0.133509,0.18613,0.0611235,-0.0109881,0.0136098,0.0646316,-0.0284947,0.00663692,0.0335503,0.010905,0.0151016,-0.00584704,-0.00637826,-0.0282178,8.04163,-0.0229158,0.00600834,-0.0741012,0.0669727,-0.627069,-0.50155,-0.19934,-0.0655073,-0.494971,-0.24636,1.09757,0.883365,0.532612,-0.0120246,0.112443,0.173497,-0.0610048,0.0248382,0.116002,0.0239954,0.012966,-0.0916841,-0.164237,-0.372361
5422.61,1,0.540416,3,7,0,-5409.59,-1.51934,-0.0430377,0.0188352,0.131062,-0.10574,-0.164746,-0.0387527,0.0190801,-0.110904,-0.0466409,-0.0871141,0.113725,0.140247,0.0813791,-0.0315051,0.0167933,0.081915,-0.0355879,0.00015583,0.0273211,0.0124033,0.0139441,-0.0146573,0.0091045,-0.00925453,7.63895,0.00352827,-0.00154883,-0.0264185,0.0372441,-0.548322,-0.397821,-0.184304,-0.0272832,-0.388885,-0.421644,0.879102,0.565351,0.710222,-0.0244804,0.141963,0.220873,-0.0765411,0.0131562,0.106718,0.0516113,0.0295544,-0.0953312,0.142906,-0.122122
5413.16,0.713665,0.540416,3,7,0,-5400.89,-1.55641,-0.0495132,0.0265479,0.152493,-0.115132,-0.158524,-0.0509604,0.0311699,-0.120123,-0.050799,-0.0965777,0.101831,0.149939,0.0890296,-0.0299424,0.0124108,0.0669409,-0.0284162,-0.0166651,0.0332038,0.000338587,0.0066453,-0.0282528,0.0296435,-0.0231645,7.65808,-0.0282915,0.00185988,-0.0253352,0.0405476,-0.56443,-0.474196,-0.150699,-0.0401755,-0.417916,-0.526435,0.793008,0.60217,0.768736,-0.0352516,0.113406,0.181627,-0.0932323,-0.0777791,0.0835731,-0.0674218,-0.0467435,-0.180691,0.478166,-0.305677
5421.47,0.959594,0.540416,3,7,0,-5394.99,-1.545,-0.0306808,0.0320714,0.12995,-0.0994776,-0.187103,-0.0485839,0.0162145,-0.134789,-0.0630026,-0.0927822,0.120057,0.149885,0.0635637,-0.0132279,0.0246613,0.0805073,-0.0303308,0.0189888,0.042574,0.0297301,0.00935675,-0.000371316,-0.0229194,-0.000647025,7.90134,-0.0119277,0.00199391,-0.0564626,0.0536638,-0.66321,-0.461164,-0.197638,-0.0583493,-0.450073,-0.455167,0.946226,0.678787,0.555188,-0.00132083,0.15602,0.214839,-0.0300599,0.106088,0.195217,0.170006,0.0253643,-0.027021,-0.403993,-0.00853811
5421.67,0.751295,0.540416,3,7,0,-5402.91,-1.56193,-0.031844,0.0187448,0.140067,-0.10918,-0.145027,-0.0566233,0.0101804,-0.133282,-0.0417741,-0.077878,0.128116,0.153755,0.0779931,-0.0218537,0.0107383,0.0605423,-0.0128438,-0.0101227,0.0252346,0.00210942,0.00940523,-0.000202892,0.0283396,-0.0277888,7.78158,0.0139023,-0.00133383,-0.00971843,0.00685858,-0.548828,-0.514017,-0.230312,-0.0537157,-0.392957,-0.289644,0.993395,0.658345,0.67285,-0.0159872,0.101179,0.162801,-0.0233967,-0.0144449,0.106354,0.00817815,0.0314855,-0.0210885,0.446706,-0.3667
5424.04,0.987366,0.540416,3,7,0,-5411.69,-1.54184,-0.0171619,0.0404184,0.126421,-0.100996,-0.18712,-0.0504776,0.0283789,-0.120345,-0.0661961,-0.0865279,0.120461,0.171802,0.0678162,-0.0241096,0.0162913,0.0780821,-0.0481659,0.0135052,0.0348517,0.0221305,0.0172086,-0.00631154,-0.0266118,-0.011106,7.84839,-0.0238966,0.00462829,-0.0900781,0.0738182,-0.613629,-0.40347,-0.177397,-0.037766,-0.469995,-0.39306,0.978265,0.780367,0.591565,-0.0180866,0.136132,0.209671,-0.0951835,0.0617699,0.137605,0.101286,0.0310526,-0.085122,-0.488211,-0.146555
5424.14,0.976948,0.540416,3,7,0,-5415,-1.57204,-0.0300062,0.0199062,0.143871,-0.110289,-0.149236,-0.0526335,0.0148098,-0.133999,-0.0452761,-0.0820768,0.122377,0.150908,0.0775049,-0.0174983,0.0186525,0.0707166,-0.0101443,-0.00711636,0.026537,-0.00208763,0.0122646,-0.0104693,0.0217846,-0.0286686,7.86853,0.00673652,-0.000521061,-0.00672442,0.0229043,-0.570965,-0.51359,-0.209844,-0.0582552,-0.412015,-0.340721,0.954783,0.643455,0.673982,-0.0182417,0.13055,0.190782,-0.0296386,-0.0269058,0.0845804,-0.0456451,0.0123708,-0.0913017,0.32988,-0.37831
5426.78,0.803762,0.540416,3,7,0,-5409.42,-1.54092,-0.0283198,0.0277136,0.142875,-0.114035,-0.183361,-0.0578106,0.0453707,-0.124346,-0.0652476,-0.0813544,0.137401,0.154531,0.0636932,-0.0204272,0.0127843,0.0763033,-0.0335552,0.00178777,0.0204981,0.0238603,0.00978886,-0.000474197,-0.00875558,-0.022663,7.89005,-0.000528757,0.00102398,-0.0966764,0.0295012,-0.60851,-0.474531,-0.112572,-0.0389356,-0.500774,-0.314992,1.11177,0.691312,0.555248,-0.0168962,0.127088,0.205671,-0.0725897,0.0161336,0.079811,0.114405,0.00547747,-0.0519286,-0.195753,-0.29906
5427.79,0.968411,0.540416,3,7,0,-5417.15,-1.55337,-0.018613,0.0289606,0.125889,-0.0904242,-0.152411,-0.0451677,-0.00181271,-0.132339,-0.051226,-0.0876999,0.108188,0.165182,0.0779379,-0.022283,0.0180917,0.0692165,-0.0262706,0.000352258,0.0331192,0.00591924,0.0237838,-0.0145705,0.0135755,-0.0210612,7.80204,0.000617351,0.00135738,0.00158468,0.0708059,-0.570482,-0.439137,-0.269882,-0.0566637,-0.405072,-0.417629,0.847309,0.720178,0.679307,-0.0178918,0.126939,0.186073,-0.0524007,0.0145928,0.127235,0.0123092,0.0669404,-0.111055,0.199665,-0.277922
5426.51,0.784971,0.540416,3,7,0,-5414.87,-1.57185,-0.00473969,0.0177688,0.127281,-0.0993945,-0.169051,-0.0468756,0.0168699,-0.137455,-0.0534769,-0.0783141,0.1395,0.171956,0.0706725,-0.0239719,0.00695321,0.0641512,-0.0302399,0.00047847,0.0170959,0.00198048,0.0125603,-0.00565871,0.00290014,-0.00919016,7.84947,0.0579111,-0.0036394,-0.0481769,0.0671049,-0.592137,-0.459206,-0.227143,-0.0514213,-0.459977,-0.268213,1.12094,0.772839,0.615664,-0.0184641,0.0986638,0.173132,-0.0664133,0.0105963,0.0681675,0.00377656,0.0396234,-0.0473624,0.0339866,-0.121273
5425.17,0.77016,0.540416,3,7,0,-5411.33,-1.53839,-0.0329843,0.0377993,0.156857,-0.11078,-0.176845,-0.0625031,0.0309074,-0.126063,-0.053634,-0.0800394,0.117305,0.16824,0.0856205,-0.0214503,0.0200143,0.0799118,-0.0457633,0.0038964,0.0360634,0.0189258,0.0335021,-0.0026613,-0.00267228,-0.0267845,7.85848,-0.037156,0.00474627,-0.0358126,0.0492193,-0.612436,-0.490997,-0.178559,-0.0437323,-0.426682,-0.326514,0.915152,0.71267,0.748563,-0.0117436,0.145197,0.214305,-0.0806828,0.0514024,0.166262,0.110527,0.124117,-0.0661221,-0.0964573,-0.353447
5415.75,0.661564,0.540416,3,7,0,-5406.81,-1.55869,-0.0227044,0.0364849,0.126158,-0.091189,-0.157704,-0.0269234,0.0143884,-0.129396,-0.0361656,-0.112655,0.10407,0.15774,0.0741736,-0.0337433,0.0021965,0.065841,-0.0385149,0.0157037,0.0205928,0.0082149,-0.000356731,-0.0063524,0.00352648,-0.0102769,7.53148,-0.0255993,0.00415517,-0.0179418,0.0963564,-0.556288,-0.403229,-0.208861,-0.0519767,-0.312948,-0.670834,0.835075,0.687592,0.63471,-0.0277241,0.0914321,0.176982,-0.0835137,0.0510841,0.0695091,0.0210826,-0.0314561,-0.0528188,0.0429862,-0.135613
5421.07,0.979373,0.540416,3,7,0,-5401.27,-1.54563,-0.0295775,0.0343895,0.125914,-0.11639,-0.165184,-0.0416447,0.0229874,-0.140641,-0.0485375,-0.0829064,0.105955,0.146383,0.069873,-0.0389292,0.0119199,0.0590313,-0.0311238,-0.0125187,0.0388464,0.0398686,0.0238289,-0.0100166,0.0125243,-0.0273711,7.92613,-0.0113301,0.00228846,-0.0767924,-0.00370837,-0.584108,-0.43821,-0.184618,-0.0606785,-0.346296,-0.404641,0.814028,0.632576,0.598019,-0.0272472,0.101385,0.158225,-0.0534209,-7.94563e-05,0.17691,0.217954,0.0677476,-0.0958312,0.169531,-0.361188
5425.66,0.980615,0.540416,3,7,0,-5409.79,-1.54199,-0.0268734,0.0319797,0.14438,-0.101611,-0.168806,-0.036618,0.0135458,-0.129716,-0.0626516,-0.0961993,0.123084,0.164605,0.0756517,-0.0336473,0.046323,0.074893,-0.0307965,0.015395,0.0258938,0.0112102,0.0140774,-0.0123253,0.00519288,-0.0121628,7.68042,-0.00903011,0.00197265,-0.00114638,0.0625281,-0.58006,-0.397043,-0.228563,-0.040591,-0.449476,-0.473113,0.957675,0.721681,0.651909,-0.0255228,0.192551,0.201112,-0.0579205,0.0591891,0.0981147,0.042585,0.0278327,-0.0904437,0.0687875,-0.1605
5425.04,0.913739,0.540416,3,7,0,-5414.16,-1.56319,-0.0174956,0.0270032,0.123379,-0.109474,-0.164362,-0.0695846,0.024946,-0.121442,-0.0484807,-0.0754824,0.120303,0.158723,0.0620396,-0.0156771,-0.0183197,0.0730681,-0.0308463,-0.0103888,0.0318153,0.0115058,0.0146392,-0.00222214,-0.00245695,-0.0244846,7.98214,0.00180089,0.00148269,-0.103381,0.00918375,-0.580997,-0.496916,-0.170338,-0.0489807,-0.416039,-0.290969,0.986966,0.720803,0.550028,-0.0138298,0.0589342,0.197024,-0.0693152,-0.0185553,0.123896,0.0449518,0.0296608,-0.059189,-0.0884232,-0.323098
5427.49,0.709415,0.540416,3,7,0,-5408.49,-1.5559,-0.0215962,0.0371387,0.129209,-0.111118,-0.161751,-0.0580344,0.0153092,-0.12244,-0.0620027,-0.0758258,0.119708,0.153834,0.0666441,-0.00526467,-0.00903059,0.065669,-0.037655,-0.00717897,0.0366308,0.00206757,0.00905344,0.00274174,-0.00469581,-0.0139529,7.88947,-0.0467551,0.00628855,-0.0586558,0.0119302,-0.58085,-0.463726,-0.193341,-0.0486443,-0.494371,-0.298029,0.972137,0.684486,0.590266,-0.0022097,0.0683689,0.176554,-0.0770636,0.00226752,0.153058,0.0065239,0.0278332,-0.0129636,-0.108309,-0.184122
5425.85,0.864855,0.540416,3,7,0,-5416.15,-1.57306,-0.0289271,0.0482936,0.123864,-0.109274,-0.196868,-0.0526892,0.00785811,-0.125745,-0.0601526,-0.0821467,0.115529,0.170776,0.0763066,-0.0136488,0.0124557,0.0667509,-0.0347684,-0.00108364,0.0335901,0.0124089,0.0099435,-0.00164109,-0.00436488,-0.0210153,7.91087,-0.0703243,0.00843168,-0.0753011,0.05704,-0.678479,-0.447175,-0.240009,-0.0492498,-0.466885,-0.354867,0.93129,0.756431,0.66138,-0.0112275,0.113496,0.179416,-0.0730366,0.012053,0.130611,0.0489912,0.0101518,-0.0515243,-0.115543,-0.277316
5423.48,0.97967,0.540416,3,7,0,-5414.54,-1.56743,-0.0277325,0.041694,0.149549,-0.0946831,-0.16231,-0.057157,0.0386831,-0.137748,-0.0525929,-0.0962945,0.128329,0.165449,0.0758733,-0.0243996,0.0100259,0.0702167,-0.0216687,0.00576567,0.0287033,0.0133378,0.01407,0.0146797,0.00234295,-0.022516,8.30505,-0.0345007,0.00546023,-0.040042,0.0839944,-0.58089,-0.513002,-0.150111,-0.0538081,-0.411823,-0.452617,0.998217,0.731997,0.654419,-0.00932918,0.112451,0.18751,-0.0150881,0.0670211,0.153047,0.104089,0.0780489,0.0511441,-0.000429457,-0.297119
5424.6,0.932856,0.540416,3,7,0,-5415.12,-1.53418,-0.0198193,0.0149922,0.120409,-0.116457,-0.174679,-0.0472085,0.000157451,-0.11584,-0.060018,-0.0703732,0.11598,0.160029,0.0703603,-0.0166914,0.0196709,0.0759922,-0.0401531,0.000561849,0.0323222,0.0159845,0.0171441,-0.0312655,0.000107982,-0.0199723,7.60636,0.0301934,-0.00281069,-0.051946,0.00780167,-0.60105,-0.398757,-0.253248,-0.0405686,-0.477453,-0.255126,0.948094,0.703775,0.61774,-0.0244575,0.139972,0.205672,-0.111943,-0.0228448,0.0789227,0.0126466,-0.0223295,-0.223679,-0.0350077,-0.263553
5425.13,0.866306,0.540416,3,7,0,-5411.78,-1.5603,-0.0252226,0.040493,0.142448,-0.0892822,-0.16209,-0.0563142,0.0554253,-0.12561,-0.0666567,-0.083676,0.132091,0.172441,0.0579746,-0.020839,0.0152242,0.0673803,-0.0293847,0.00408037,0.0342331,0.00107988,0.0124417,-0.00216008,0.00918903,-0.0195096,7.92205,-0.0280097,0.00491585,-0.0784192,0.106166,-0.54493,-0.438434,-0.0880254,-0.0425696,-0.491403,-0.333342,1.06534,0.811341,0.510973,-0.0143136,0.11927,0.180617,-0.0533528,0.0337519,0.139461,-0.00311165,0.0374242,-0.0380137,0.125442,-0.257448
5422.27,0.771041,0.540416,3,7,0,-5409.53,-1.57306,-0.00710128,0.0334137,0.133483,-0.105661,-0.182923,-0.0416301,0.0333649,-0.107118,-0.0429876,-0.0865197,0.117452,0.15863,0.0651736,-0.0235978,-0.00510213,0.0721141,-0.0354989,-0.0101603,0.0342681,0.00686101,0.0180973,0.00315863,0.0174556,-0.0214745,7.88288,-0.00760538,0.00356586,-0.0726574,0.0686362,-0.579578,-0.370206,-0.139426,-0.0286198,-0.373523,-0.395932,0.937898,0.70937,0.579136,-0.0121701,0.0841873,0.193615,-0.0618172,0.0099833,0.165686,0.0568245,0.0857464,-0.000891515,0.267092,-0.283377
5419.47,0.91431,0.540416,3,7,0,-5406.01,-1.55685,-0.0349911,0.024647,0.121999,-0.099445,-0.155565,-0.0637319,-0.000216329,-0.147102,-0.0546881,-0.0797492,0.127425,0.159489,0.0762389,-0.00707487,0.0113868,0.0652116,-0.00948922,0.0187932,0.0438685,0.025129,0.0217702,-0.0178799,-0.00710876,-0.0203268,7.62147,0.00678657,-0.000624905,-0.0311012,0.0364841,-0.623417,-0.566118,-0.26877,-0.0778584,-0.440996,-0.294962,0.988449,0.710919,0.65354,-0.00568624,0.107228,0.17383,0.000540971,0.0741569,0.162586,0.100251,0.0291157,-0.151044,-0.162494,-0.268232
5421.89,1,0.540416,3,7,0,-5408.68,-1.55856,-0.0136746,0.0367926,0.146666,-0.112044,-0.178382,-0.0394429,0.0453593,-0.109589,-0.0623108,-0.0847354,0.115918,0.162718,0.0695631,-0.0326824,0.0147334,0.0792236,-0.0463862,-0.00952305,0.0131897,-0.000246387,0.00112325,0.00662333,0.00549046,-0.0222866,7.88922,-0.0283905,0.00515354,-0.0691664,0.0577997,-0.55358,-0.35259,-0.111407,-0.0210365,-0.465905,-0.397842,0.952843,0.711263,0.610519,-0.0281462,0.135908,0.214594,-0.116792,-0.0280452,0.0470814,-0.0121434,-0.00764444,0.00622215,0.0553103,-0.294092
5422.34,0.928484,0.540416,3,7,0,-5405.04,-1.5564,-0.03965,0.021816,0.119605,-0.108025,-0.152957,-0.0624049,-0.000432298,-0.139977,-0.0590093,-0.0819969,0.127748,0.161153,0.076128,-0.00702475,0.00972828,0.0653601,-0.013555,0.0124391,0.0449223,0.028098,0.0211256,-0.0196818,2.93832e-05,-0.016516,7.91609,0.00399575,-0.00100913,-0.0438824,0.0156127,-0.600272,-0.536123,-0.266144,-0.0679865,-0.467277,-0.313771,0.9946,0.7169,0.656153,-0.0041878,0.104189,0.174399,-0.00821283,0.0610366,0.175004,0.124772,0.034059,-0.147813,-0.0300023,-0.217944
5425.77,0.9965,0.540416,3,7,0,-5411.57,-1.55166,-0.0180864,0.0205779,0.154705,-0.0921932,-0.173796,-0.0422714,0.0246813,-0.110882,-0.0542796,-0.0917606,0.115028,0.157167,0.0665112,-0.0368354,0.016962,0.0744642,-0.038432,-0.00830416,0.00887414,0.0139422,0.00360871,-0.00986032,0.00761688,-0.018677,7.81119,0.0285146,-0.00134403,-0.00151853,0.0703681,-0.559204,-0.374117,-0.171781,-0.0249071,-0.421241,-0.467328,0.94411,0.689052,0.578158,-0.0354376,0.133811,0.202246,-0.107257,-0.0400063,0.013471,0.0433413,-0.029206,-0.0845903,0.099351,-0.246461
5417.07,0.639416,0.540416,3,7,0,-5406.02,-1.55299,-0.0015931,0.0409694,0.143083,-0.114772,-0.173641,-0.034416,0.0142445,-0.12904,-0.0426812,-0.106851,0.120963,0.159754,0.0545119,-0.0329235,0.0155324,0.0739531,-0.0343023,-0.0195996,0.0173609,0.0201265,0.026597,-0.0015478,0.0149739,-0.0248153,8.10156,-0.0292036,0.00665407,-0.0414313,0.0154461,-0.590268,-0.391806,-0.207722,-0.0445717,-0.362987,-0.584942,0.981417,0.731523,0.488569,-0.0220111,0.129088,0.199927,-0.0713123,-0.029545,0.0973703,0.129537,0.110673,-0.0377292,0.217305,-0.327461
5431.22,0.914996,0.540416,3,7,0,-5408.6,-1.54552,-0.0159533,0.0197762,0.118452,-0.10258,-0.170718,-0.0510233,0.0175662,-0.124333,-0.0547567,-0.078023,0.120733,0.16206,0.0611146,-0.0115776,0.00967304,0.0758339,-0.0221545,-0.00829968,0.0264473,0.0134881,0.0164364,-0.00167517,-0.0104453,-0.0168804,7.86707,0.024456,-0.00140818,-0.079993,0.0474154,-0.602448,-0.440968,-0.196691,-0.0514938,-0.444852,-0.313063,0.984653,0.742964,0.542326,-0.00851225,0.119704,0.204563,-0.0450383,-0.00879872,0.109365,0.065075,0.0451461,-0.0506961,-0.214764,-0.222753
5430.27,0.74761,0.540416,3,7,0,-5418.05,-1.54558,-0.0311486,0.0389443,0.149701,-0.107956,-0.16444,-0.046433,0.0241927,-0.130229,-0.0520794,-0.087376,0.113699,0.160511,0.0783358,-0.0283781,0.0203371,0.0666663,-0.042575,0.0116351,0.031199,0.0087853,0.0145299,-0.00394265,0.0156231,-0.0220192,7.6565,-0.0397227,0.00522608,-0.0179097,0.0456345,-0.574429,-0.441814,-0.188651,-0.0476614,-0.402112,-0.41084,0.888163,0.690828,0.67647,-0.0191379,0.12868,0.178402,-0.0793271,0.0611058,0.132588,0.0436491,0.0459681,-0.0465587,0.23388,-0.290564
5430.91,0.916199,0.540416,3,7,0,-5422.34,-1.55961,-0.0194813,0.0161198,0.121627,-0.106559,-0.16321,-0.0620537,0.0216389,-0.126133,-0.0526405,-0.0802869,0.13034,0.163917,0.0635367,-0.0116541,0.00889523,0.0765437,-0.0218349,-0.00206611,0.0259786,0.0155243,0.0146148,-0.00961746,-0.00977624,-0.0175227,8.00081,0.0336189,-0.00267251,-0.0888498,0.0317634,-0.589264,-0.497854,-0.190592,-0.0513886,-0.451905,-0.308326,1.06201,0.748917,0.559857,-0.0121975,0.118897,0.206577,-0.0508552,-0.00404294,0.0895874,0.0549046,0.0146503,-0.0990261,-0.204192,-0.231229
5428.28,0.881975,0.540416,3,7,0,-5422.67,-1.53547,-0.0297975,0.0396287,0.147334,-0.106887,-0.168292,-0.0474103,0.0150575,-0.136552,-0.0429542,-0.0852069,0.115149,0.160188,0.0852944,-0.0250099,0.00753814,0.066097,-0.0331768,0.00708424,0.0261904,-0.00471345,0.020933,-0.00582626,0.0127167,-0.0230322,7.71167,-0.0418087,0.00549909,-0.00429413,0.0568812,-0.610092,-0.486455,-0.222451,-0.0575876,-0.379698,-0.381395,0.894166,0.673389,0.738774,-0.0193387,0.101518,0.177549,-0.0672858,0.0343223,0.101775,-0.0377755,0.0704632,-0.0627027,0.18093,-0.303932
