# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/sl_beta_sens_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_sens_pdw2_upload_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
5434.66,0.972905,0.590391,3,7,0,-5423.78,-1.55073,-0.0810618,0.0427906,0.128258,-0.110666,-0.173664,-0.0647329,0.0219893,-0.113758,-0.0521792,-0.0748303,0.122022,0.168097,0.0801121,-0.00316541,0.0295754,0.0763518,-0.0328495,0.0161821,0.0301799,0.01566,0.0169879,-0.0166614,0.000509069,-0.0173651,7.74925,-0.211388,0.0165124,-0.0762944,0.063322,-0.626203,-0.510736,-0.183693,-0.045547,-0.466933,-0.2704,0.975255,0.729666,0.694171,-0.00219285,0.163022,0.209976,-0.0676483,0.0532675,0.102292,0.0503846,0.0184842,-0.131195,-0.0231443,-0.229139
5426.47,0.753795,0.590391,3,7,0,-5421.06,-1.5465,-0.0742984,0.0321821,0.123657,-0.0935862,-0.166857,-0.067706,0.0277761,-0.125614,-0.0576573,-0.0890858,0.112045,0.169633,0.084994,-0.0066269,0.0345082,0.0760443,-0.0189847,0.0091793,0.0211777,0.00589943,0.0153638,-0.00280131,0.0126974,-0.043686,7.73061,-0.073629,0.00419487,-0.0805205,0.112384,-0.634725,-0.558135,-0.16631,-0.0574932,-0.472216,-0.418681,0.891661,0.72652,0.72915,-0.00841526,0.172134,0.208408,-0.0449059,0.0211141,0.0603111,-0.00470197,0.0156741,-0.0805764,0.142791,-0.576453
5425.66,0.835652,0.590391,3,7,0,-5407.56,-1.57012,-0.0634735,0.0487738,0.143986,-0.138242,-0.155478,-0.0293566,0.00200499,-0.110769,-0.0496989,-0.0790576,0.121951,0.152258,0.0667142,-0.0194647,-0.000987929,0.078888,-0.0401975,-0.00344342,0.0343612,0.0203431,0.0102461,-0.0141953,-0.0194551,0.00118449,7.9179,-0.299318,0.0267242,-0.00314089,-0.0347755,-0.533238,-0.358786,-0.231632,-0.037314,-0.432545,-0.338924,0.990741,0.668483,0.587432,-0.0141317,0.105057,0.217574,-0.0901893,0.000472594,0.128761,0.0855982,-0.000366995,-0.104883,-0.340359,0.0156298
5430.86,0.997117,0.590391,3,7,0,-5415.86,-1.57414,-0.0734111,0.0554687,0.145027,-0.130951,-0.163095,-0.0583484,0.0205494,-0.123675,-0.0421301,-0.0716124,0.127719,0.167063,0.0675088,-0.00585772,0.0144788,0.083983,-0.0307191,0.0050172,0.0199895,0.0174473,-0.00355636,-0.0176517,-0.00427003,-0.00988057,8.0867,-0.335173,0.0293836,-0.0573068,0.00141843,-0.605157,-0.514834,-0.189771,-0.0569133,-0.437595,-0.240655,1.06441,0.750061,0.588753,-0.01044,0.143682,0.232171,-0.0862687,-0.00678692,0.0395086,0.0377914,-0.0850897,-0.129102,-0.0934518,-0.130378
5432.52,0.932724,0.590391,3,7,0,-5422.24,-1.55075,-0.0666139,0.0326819,0.130344,-0.12128,-0.165056,-0.0484821,0.0201191,-0.115404,-0.0651912,-0.0922612,0.116701,0.16729,0.0860752,-0.0110944,0.0127515,0.0778982,-0.0375146,-0.00580585,0.043857,0.00687441,0.00411768,-0.00497341,-0.007567,-0.0419602,7.72486,-0.138914,0.0110849,-0.0606794,0.0549249,-0.588979,-0.46073,-0.187338,-0.0415642,-0.518415,-0.453733,0.943447,0.709364,0.73998,-0.0180232,0.131372,0.213776,-0.104287,-0.0366434,0.12564,-0.0350398,-0.0665348,-0.112453,-0.210816,-0.553679
5433.72,0.844667,0.590391,3,7,0,-5419.37,-1.5584,-0.0677587,0.0528123,0.13431,-0.115676,-0.162829,-0.0439272,0.0212273,-0.109815,-0.0444719,-0.0814412,0.113774,0.167266,0.0559264,-0.00328053,0.0114795,0.0777315,-0.0177883,0.0169227,0.020756,0.0165971,0.0190313,-0.00939374,0.0162006,-0.0118313,7.84355,-0.291749,0.0255853,-0.0568176,0.0489342,-0.57349,-0.400039,-0.165306,-0.0498004,-0.397092,-0.343755,0.931995,0.785571,0.498774,0.00595951,0.127258,0.212948,-0.0142592,0.0805811,0.100168,0.0992872,0.0726926,-0.0604918,0.26337,-0.156118
5430.14,0.82323,0.590391,3,7,0,-5422.35,-1.54778,-0.0698228,0.0290264,0.130329,-0.13099,-0.15751,-0.0463053,0.0117277,-0.117757,-0.059722,-0.0801641,0.119133,0.165224,0.0927246,-0.0170738,0.0175499,0.0795173,-0.0424583,-0.00994511,0.0380356,0.00578958,0.00960266,0.0107447,-0.0208122,-0.0198178,7.74868,-0.120552,0.00876881,-0.048977,0.00903283,-0.563609,-0.449647,-0.224985,-0.037673,-0.486557,-0.345272,0.938754,0.677697,0.800581,-0.0104262,0.143225,0.217275,-0.0899166,-0.00604301,0.158135,0.0264051,0.0261898,0.00779264,-0.403086,-0.261503
5427.28,0.879164,0.590391,3,7,0,-5418.23,-1.54083,-0.0732278,0.0406026,0.138453,-0.113685,-0.155569,-0.0487731,0.00634805,-0.113109,-0.0214504,-0.0819976,0.0991957,0.14815,0.0647707,-0.0233192,0.0178582,0.076212,-0.0334052,0.0156679,0.0240278,0.0178984,0.0185104,-0.019697,0.0168886,-0.0257024,7.60022,-0.200233,0.0159957,-0.0200796,0.00559096,-0.567752,-0.446394,-0.210891,-0.0520947,-0.258608,-0.404838,0.800204,0.650111,0.565518,-0.0196996,0.138515,0.209485,-0.0731701,0.0463613,0.0752238,0.0605469,0.0212761,-0.146758,0.249837,-0.339153
5425.14,0.912088,0.590391,3,7,0,-5413.75,-1.5336,-0.0561063,0.0295123,0.128767,-0.131563,-0.178647,-0.048886,0.0258485,-0.134526,-0.0552974,-0.0688556,0.124527,0.159008,0.0693695,0.00798292,0.0122832,0.0918715,-0.0198693,-0.014237,0.027689,0.00986564,0.00601702,-0.0170323,-0.0163392,-0.0315164,7.70949,-0.145587,0.0120784,-0.0899597,0.0349303,-0.677537,-0.530774,-0.164651,-0.0736061,-0.519664,-0.224491,1.03886,0.701108,0.610988,-0.00747354,0.149823,0.254786,-0.0830613,-0.0880303,0.0423568,-0.0366878,-0.0798381,-0.176544,-0.345959,-0.41587
5429.02,0.86053,0.590391,3,7,0,-5409.62,-1.5563,-0.0809729,0.0391131,0.123852,-0.10583,-0.141165,-0.0494673,0.00861352,-0.108545,-0.0442679,-0.0814619,0.0958149,0.172076,0.0778837,-0.0162415,0.0224233,0.0590962,-0.040307,0.0112005,0.0252479,0.0151714,0.0167847,0.0016428,0.00197455,-0.00551614,7.76428,-0.191851,0.0146578,-0.0403175,0.0450403,-0.515348,-0.40723,-0.22034,-0.0417811,-0.364797,-0.397272,0.765154,0.755608,0.671369,-0.00196287,0.124806,0.160678,-0.0610702,0.0796207,0.135945,0.111902,0.0858621,0.00233273,0.024567,-0.0727874
5428,0.893556,0.590391,3,7,0,-5417.47,-1.55569,-0.0557915,0.0418441,0.13776,-0.12991,-0.180752,-0.0411038,0.0250404,-0.123792,-0.0574902,-0.0826359,0.138526,0.150395,0.0692109,-0.00693227,0.0107578,0.0962236,-0.0181668,-0.00605945,0.0317494,0.0104786,0.0100455,-0.0196068,-0.00650797,-0.0341709,7.68836,-0.19861,0.0177911,-0.0588936,0.0330373,-0.640639,-0.478453,-0.16237,-0.0517973,-0.517354,-0.321444,1.12421,0.65406,0.609621,-0.0169404,0.15208,0.266263,-0.069443,-0.0553426,0.0636657,-0.0291273,-0.0599065,-0.186296,-0.177767,-0.450896
5428.79,0.947239,0.590391,3,7,0,-5414.79,-1.54509,-0.0792489,0.0395265,0.135602,-0.110032,-0.137551,-0.0505389,0.0115556,-0.106064,-0.0407409,-0.0870156,0.111347,0.16903,0.0787972,-0.00857485,0.0220625,0.076068,-0.0414999,0.0220624,0.0269118,0.00695014,0.00617451,-0.00307742,0.00843006,-0.00505233,8.04502,-0.221167,0.0173051,-0.01497,0.0447633,-0.507053,-0.436976,-0.210013,-0.0375472,-0.390475,-0.406533,0.894047,0.736557,0.685013,0.00120115,0.147071,0.207409,-0.0702368,0.0959483,0.120154,0.0426065,0.0246787,-0.0185444,0.139088,-0.0666673
5423.19,0.649402,0.590391,3,7,0,-5409.01,-1.56251,-0.0570012,0.0384354,0.117309,-0.126082,-0.175935,-0.062311,0.016141,-0.13292,-0.0503158,-0.0769491,0.120362,0.147274,0.0856582,-0.0235921,0.00334032,0.0859456,-0.0296427,-0.0145304,0.0307774,0.0258109,0.0132226,-0.0257547,-0.016916,-0.0351259,7.65392,-0.136573,0.0118545,-0.102343,-0.000336928,-0.653659,-0.568525,-0.203925,-0.0593636,-0.450134,-0.321503,0.967226,0.59175,0.737448,-0.0340642,0.123737,0.238998,-0.106769,-0.0891202,0.0517712,0.0416151,-0.0710418,-0.236443,-0.362788,-0.463499
5424.21,0.953998,0.590391,3,7,0,-5411.23,-1.55027,-0.0554099,0.0435254,0.122936,-0.128456,-0.174037,-0.0529468,0.00845304,-0.114273,-0.0544307,-0.0772375,0.13192,0.137945,0.073483,-0.00400131,0.0136226,0.0878221,-0.0258765,-0.0204418,0.0392854,0.00728133,0.00863966,-0.0193545,-0.0149293,-0.0485924,7.75383,-0.243903,0.0219852,-0.0654093,-0.00765217,-0.633372,-0.511093,-0.201476,-0.0451133,-0.510884,-0.304237,1.07072,0.572171,0.641103,-0.0227787,0.146979,0.243484,-0.108595,-0.119995,0.0671435,-0.078865,-0.0982693,-0.219297,-0.352708,-0.641194
5420.8,0.93994,0.590391,3,7,0,-5408.47,-1.55717,-0.0913172,0.0488801,0.142439,-0.105877,-0.155272,-0.0401652,0.0162376,-0.113,-0.0496286,-0.0827915,0.107268,0.188831,0.0763975,-0.0176105,0.0278361,0.0696383,-0.0204209,0.0225818,0.0243505,0.0174823,0.00768034,-0.00405524,0.0207358,0.0117766,7.93992,-0.250318,0.0196161,-0.0125729,0.090917,-0.541582,-0.366968,-0.213461,-0.0428034,-0.393604,-0.360285,0.848683,0.859639,0.660715,0.00363721,0.149811,0.189459,0.00203693,0.128104,0.147701,0.14202,0.069394,0.0184819,0.386872,0.155396
5422.57,1,0.590391,3,7,0,-5407.71,-1.56246,-0.0913523,0.0492519,0.150561,-0.117692,-0.163784,-0.043773,-0.00065367,-0.108431,-0.0460114,-0.0773398,0.108408,0.175591,0.0798133,-0.0184408,0.0303088,0.0617268,-0.0220088,0.0158201,0.0261447,0.0156514,0.0147559,-0.00923346,0.0201001,0.00974639,7.81283,-0.278561,0.0223481,0.01412,0.0354122,-0.570987,-0.380958,-0.258005,-0.037794,-0.38439,-0.318504,0.841155,0.77601,0.688694,0.000544427,0.144013,0.168097,-0.00858705,0.101742,0.148396,0.124034,0.0892657,-0.0171936,0.371926,0.128607
5425.84,0.962811,0.590391,3,7,0,-5408.39,-1.54731,-0.0484805,0.0408676,0.116118,-0.114547,-0.162687,-0.0628425,0.0176985,-0.111259,-0.0552399,-0.0845901,0.122358,0.153094,0.0644771,-0.00348523,0.00577049,0.0829589,-0.0453811,-0.000175288,0.0360623,0.0137479,-0.00581623,-0.0127698,-0.0178962,-0.0461878,7.92326,-0.195329,0.0180942,-0.0976006,0.0190567,-0.59246,-0.506793,-0.173719,-0.0454118,-0.491229,-0.388864,1.03686,0.679274,0.558581,-0.0210934,0.125013,0.229212,-0.14533,-0.0550814,0.0554823,-0.0420664,-0.15634,-0.178298,-0.4005,-0.609464
5430.52,0.79304,0.590391,3,7,0,-5412.52,-1.55835,-0.0898591,0.0493999,0.135552,-0.114471,-0.166548,-0.0482164,-0.00344218,-0.121093,-0.0514589,-0.0889565,0.113618,0.167511,0.0786506,-0.00926984,0.0220909,0.0909205,-0.0303653,0.0098708,0.0364988,0.0148784,0.00880601,-0.0109978,0.00718471,0.00349789,7.70396,-0.292208,0.023268,-0.01122,0.0394091,-0.6146,-0.447841,-0.263089,-0.0499568,-0.441516,-0.416575,0.900418,0.728346,0.692452,0.00240409,0.167316,0.249038,-0.0434917,0.0654016,0.162839,0.0859671,0.0304294,-0.0528031,0.13297,0.0461559
5430.21,0.876703,0.590391,3,7,0,-5417.32,-1.5442,-0.0487803,0.0337619,0.128062,-0.118392,-0.156011,-0.0454023,0.0348128,-0.114006,-0.0498177,-0.0719588,0.119569,0.156462,0.0672342,-0.016856,0.0131049,0.0636874,-0.0299065,-0.00434044,0.0189342,0.0104336,0.0175609,-0.00734934,-0.00857845,-0.0443163,7.98818,-0.103198,0.0096614,-0.0826863,0.0366429,-0.546535,-0.443937,-0.130136,-0.0457796,-0.432991,-0.276713,0.982914,0.691219,0.577721,-0.0240861,0.112661,0.17588,-0.0924522,-0.0415599,0.029524,-0.00570189,-0.00664819,-0.132113,-0.232981,-0.58477
5435.5,0.882203,0.590391,3,7,0,-5421.42,-1.552,-0.0522526,0.0369215,0.136979,-0.118631,-0.165618,-0.0413875,0.0175836,-0.115055,-0.0464557,-0.0739258,0.120877,0.161492,0.066355,-0.010126,0.0174911,0.0700744,-0.041984,0.00125308,0.0176411,0.0139497,0.0110218,-0.00885816,-0.00686583,-0.0392984,7.92128,-0.157149,0.0143453,-0.0403366,0.0360691,-0.583196,-0.432842,-0.18792,-0.0475563,-0.436578,-0.288289,1.01157,0.717499,0.573432,-0.018434,0.130516,0.193323,-0.120101,-0.0251498,0.0232923,0.0119452,-0.0352866,-0.130556,-0.193549,-0.518557
5430.87,0.504799,0.590391,3,7,0,-5414.79,-1.56137,-0.0842109,0.0488272,0.144881,-0.129275,-0.167986,-0.0470632,0.0227312,-0.113717,-0.0614543,-0.0719047,0.115138,0.166012,0.0687556,-0.025272,-9.93801e-05,0.0922905,-0.0214255,0.00690825,0.0318636,0.0117793,0.0133451,-0.00643722,-0.00873466,-0.000878175,7.84271,-0.258472,0.0208319,-0.0514432,0.005874,-0.564864,-0.382032,-0.178759,-0.0399708,-0.451503,-0.26772,0.921901,0.745598,0.608206,-0.0124158,0.124111,0.25352,-0.0284817,0.0483923,0.137986,0.0639798,0.0435137,-0.0499692,-0.155416,-0.0115878
5430.7,0.775227,0.590391,3,7,0,-5415.71,-1.54174,-0.0699742,0.0221739,0.118309,-0.107933,-0.151202,-0.0472508,0.0145361,-0.116722,-0.0405736,-0.0885332,0.107861,0.169858,0.0735995,0.00467648,0.0223858,0.0591163,-0.0389783,-0.00240876,0.0300871,0.00990202,0.0121071,-0.0152674,-0.00858001,-0.0312656,7.8912,-0.103299,0.00674154,-0.0619598,0.0784293,-0.583682,-0.486438,-0.195802,-0.0586788,-0.419235,-0.439149,0.900668,0.753539,0.634034,-0.0065052,0.125666,0.163219,-0.111729,-0.0334938,0.0699772,-0.0164855,-0.0350384,-0.157068,-0.208878,-0.412561
5431.39,0.838297,0.590391,3,7,0,-5417.02,-1.55893,-0.0678009,0.0619532,0.14803,-0.122815,-0.172887,-0.0425813,0.0154423,-0.119614,-0.0635362,-0.0718328,0.12206,0.152028,0.071143,-0.02602,0.0135296,0.0955676,-0.0186001,0.008005,0.0257982,0.0123415,0.014474,-0.00355467,0.00775341,-0.0109246,7.81262,-0.308861,0.0278525,-0.0173898,0.00824154,-0.588761,-0.397182,-0.196555,-0.0412613,-0.470025,-0.255399,0.957772,0.658439,0.627634,-0.0121618,0.155807,0.261955,-0.01979,0.0541834,0.120067,0.0757902,0.0570514,-0.0325448,0.116316,-0.144154
5419.8,0.387481,0.590391,3,7,0,-5406.57,-1.54913,-0.0716124,0.0533417,0.135721,-0.113696,-0.159865,-0.0474415,-0.00547158,-0.132789,-0.0397352,-0.0942645,0.0909911,0.185459,0.0607228,0.0014272,0.0321909,0.0872037,-0.0215082,0.0285433,0.0209937,0.00326561,0.0231927,-0.00138641,0.00823382,-0.0283003,7.75004,-0.320567,0.0276689,-0.0246066,0.0537794,-0.637949,-0.454608,-0.267803,-0.0812545,-0.346622,-0.498716,0.760372,0.875869,0.539232,0.00700838,0.182018,0.238527,-0.0247303,0.105676,0.0863088,0.0126241,0.0811133,-0.0495919,0.0926475,-0.373433
5419.35,0.983864,0.590391,3,7,0,-5410.67,-1.55129,-0.0637294,0.0289497,0.128504,-0.119827,-0.163807,-0.0425378,0.0365766,-0.100775,-0.0629721,-0.0668078,0.141817,0.139436,0.0861798,-0.023278,0.00201029,0.0684077,-0.0385744,-0.0235387,0.0357349,0.0227421,0.00168292,-0.0177336,-0.0143544,-0.0124961,7.84754,-0.0819183,0.0061171,-0.0630971,0.030768,-0.526223,-0.427548,-0.125104,-0.0146743,-0.541972,-0.19572,1.12397,0.547354,0.739411,-0.0266226,0.0975141,0.189424,-0.11403,-0.0880782,0.104959,0.0636898,-0.0718486,-0.145047,-0.275846,-0.164891
5425.16,0.986074,0.590391,3,7,0,-5409.27,-1.55211,-0.0553938,0.0332383,0.119493,-0.109662,-0.171723,-0.0564502,0.0173182,-0.10427,-0.0537512,-0.0700439,0.131569,0.15141,0.0945116,-0.0257605,0.0187794,0.0750477,-0.0275877,-0.00633522,0.0308552,0.0121218,-0.0115336,-0.0148391,-0.0273636,-0.0190451,7.83312,-0.100521,0.00853043,-0.0617445,0.0478262,-0.583962,-0.487031,-0.201235,-0.0238743,-0.47899,-0.241385,1.04265,0.601815,0.797265,-0.0351205,0.141359,0.208345,-0.100243,-0.0665698,0.0484808,-0.0325649,-0.157407,-0.153034,-0.517009,-0.251307
5429.43,0.96731,0.590391,3,7,0,-5413.02,-1.55234,-0.0673832,0.0292055,0.142735,-0.112048,-0.167796,-0.0387993,0.0214078,-0.111606,-0.0471205,-0.0738416,0.121414,0.151777,0.0606535,-0.00332466,0.0231925,0.0920323,-0.0467007,0.0101758,0.0159458,-0.00296412,0.0191734,-0.0149943,0.0087365,-0.0439229,7.87098,-0.133122,0.00978748,-0.0188929,0.0541931,-0.588613,-0.419217,-0.161817,-0.0453827,-0.456327,-0.281085,1.01806,0.670268,0.543641,-0.0136156,0.170748,0.253424,-0.132857,-0.00606135,0.00712475,-0.0873412,-0.000408355,-0.159195,0.0726128,-0.579578
5428.5,0.929473,0.590391,3,7,0,-5416.53,-1.53643,-0.0604866,0.0539982,0.120285,-0.10868,-0.15705,-0.0347666,0.0127214,-0.111638,-0.0568491,-0.0864799,0.105643,0.171589,0.0746934,-0.0101109,0.0120442,0.0674952,-0.0173447,-0.0124696,0.0407787,0.017466,-0.00289507,-0.00627234,-0.0120447,-0.00167129,7.61531,-0.301469,0.027609,-0.0467769,0.0790917,-0.559861,-0.379537,-0.20435,-0.0457679,-0.451579,-0.426089,0.854295,0.768877,0.64337,-0.00607931,0.116376,0.18559,-0.0357406,-0.0231182,0.157199,0.0725362,-0.046259,-0.0539244,-0.215162,-0.0220533
