# 0.00963469, 0.0067995, 0.00498575, 0.00870073, 0.00391424, 0.00484169, 0.00523637, 0.00204902, 0.00723737, 0.0108027, 0.032024, 0.00444062, 0.00352438, 0.0183546, 0.00289217, 0.0462037, 0.00619568, 0.00578903, 0.00611202, 0.0113865, 0.0137415, 0.00892253, 0.00834249, 0.00878288, 0.00846482, 0.00965485, 0.00705996, 0.0124539, 0.0117722, 0.0222746, 0.0217838, 0.00697852, 0.00732745, 0.00421352, 0.00251622, 0.0171282, 0.0035043, 0.00558136, 0.0104565, 0.00676472, 0.0471977, 0.00626521, 0.0339007, 0.00932231, 0.00282155, 0.0201706, 0.0666459, 0.00440795, 0.00384289, 0.00986001, 0.00723445, 0.0150394, 0.00195026, 0.00139791, 0.00221018, 0.00223571, 0.000230616, 0.000184414, 0.000176464, 0.000163176, 0.000173245, 0.000250734, 0.000181936, 0.000233283, 0.000177677, 0.00016349, 0.000201932, 0.000129152, 0.000140592, 0.000148134, 0.00013181, 0.000127805, 0.000146932, 0.000152215, 0.000140974, 0.000120651, 0.000152999, 0.016331, 0.000913104
2734.57,0.985907,0.388101,4,15,0,-2695.86,-1.67969,-1.50222,-1.32319,-1.30621,-1.42162,-1.14899,-1.57653,-1.44281,-1.82022,-1.54757,-1.45331,-1.16169,-1.22866,-1.04623,-1.72874,-1.37353,-1.25342,-1.6719,-1.15401,-2.02296,-1.4574,-1.21848,-1.44876,-1.70504,-1.46269,-1.53174,-1.40589,-1.5397,-1.44619,-1.15026,-1.4389,-1.62334,-1.30176,-1.94448,-0.917797,-1.60057,-1.72706,-1.4748,-1.26176,-1.47761,-1.49027,-1.15013,-1.77459,-1.581,-1.44347,-1.28408,-1.43802,-0.921765,-1.4867,-1.23234,-1.24755,-1.42386,0.00151338,-0.00429184,-0.0892377,0.0134822,-0.0991068,0.046442,0.0166365,0.047661,-0.0890795,-0.166409,-0.186965,0.0988433,-0.0886368,0.0187596,-0.0490966,0.00160108,0.0554453,-0.0115872,-0.0284246,0.0271227,0.0167577,0.00646842,0.00437247,0.0125775,-0.0277859,0.220797,19.1978,-0.0490103,0.000408947,0.183106,0.00995836,0.111339,-0.725516,-2.72755,0.39857,-1.01432,0.323444,-0.0494418,0.0781347,0.150054,-0.0359465,-0.0715059,0.0922501,0.061058,-0.00493944,-0.0259002,0.128877,-0.313858,0.0114161,0.0201177,-0.670676,0.00251637
2722.77,0.759606,0.388101,4,15,0,-2685.88,-1.41452,-1.5066,-1.38633,-1.35208,-1.55124,-1.26003,-1.69587,-1.3766,-1.84065,-1.65473,-1.6617,-1.0502,-1.35485,-1.18792,-1.7257,-1.7834,-1.42653,-1.57399,-1.18519,-1.57227,-1.52122,-1.28012,-1.3551,-1.68058,-1.39193,-1.70145,-1.31716,-1.6012,-1.50261,-1.22929,-1.59057,-1.67476,-1.24804,-1.98099,-0.81066,-1.5617,-1.48302,-1.42942,-1.19212,-1.49473,-1.61862,-1.38868,-1.61698,-1.78552,-1.39736,-1.29626,-1.70222,-0.993213,-1.41179,-1.2974,-1.12985,-1.2777,-0.0131706,-0.0331299,0.0371371,-0.040229,-0.10116,0.0432149,0.0213087,0.0480398,-0.0412996,-0.134979,-0.162299,0.0902044,-0.0854621,0.025514,-0.049629,0.0382139,0.0525095,7.11188e-05,-0.0106832,0.0155749,0.0184705,0.0241426,0.00610306,0.0224171,-0.0105028,0.221166,17.8228,-0.10503,0.00409262,0.18112,0.0257391,0.147722,-0.558938,-2.39023,0.271618,-1.00761,0.383092,-0.0353393,0.147503,0.141264,0.0355304,0.0265731,0.112369,0.139381,0.123484,0.0342192,0.326449,-0.118635,-0.024722,-0.0272975,0.313853,-0.00750847
2739.66,0.973335,0.388101,3,7,0,-2690.5,-1.60642,-1.5256,-1.32459,-1.36267,-1.54698,-1.22465,-1.60507,-1.46625,-1.80927,-1.49999,-1.59542,-1.0998,-1.38175,-1.07157,-1.766,-1.68574,-1.37657,-1.5289,-1.29937,-1.80028,-1.4523,-1.19748,-1.50107,-1.6376,-1.37058,-1.59214,-1.39735,-1.70167,-1.55009,-1.28249,-1.65612,-1.67202,-1.35574,-1.88922,-0.891704,-1.45245,-1.65133,-1.39949,-1.26456,-1.32298,-1.81022,-1.27854,-1.77639,-1.68037,-1.35928,-1.54004,-2.00356,-0.908626,-1.49054,-1.08883,-1.15289,-1.1679,0.026043,0.0320439,-0.0396661,0.000907998,-0.0938732,0.0497984,0.0248364,0.0393864,-0.0705889,-0.144753,-0.171915,0.084031,-0.0943689,0.0189176,-0.0527055,0.024876,0.070459,-0.015958,-0.0149073,0.00927271,0.0203392,0.00182037,0.0220898,0.0144538,-0.0126157,0.232733,18.4691,-0.124474,0.00714118,0.194162,-0.0292174,0.128394,-0.597431,-2.63722,0.241797,-1.08413,0.326578,-0.0387315,0.145794,0.189138,-0.0120537,0.0115258,0.0896838,0.151159,0.0575792,0.105993,0.195993,-0.142502,0.0170059,0.0277521,-0.293011,0.000169472
2732.92,0.742383,0.388101,3,7,0,-2695.38,-1.61626,-1.49344,-1.36836,-1.3646,-1.57645,-1.1572,-1.63017,-1.47196,-1.85325,-1.44328,-1.56571,-1.09205,-1.39359,-1.08969,-1.75787,-1.69473,-1.36691,-1.53283,-1.28856,-1.76727,-1.431,-1.24858,-1.55144,-1.62286,-1.36588,-1.61712,-1.35769,-1.7513,-1.58874,-1.18678,-1.67654,-1.63252,-1.32129,-1.89641,-0.911512,-1.49547,-1.6776,-1.39224,-1.3134,-1.36292,-1.75192,-1.23364,-1.57109,-1.70425,-1.33178,-1.59444,-1.914,-0.920128,-1.47053,-1.06512,-1.16746,-1.17747,0.00449445,0.0216894,-0.0402329,0.0286917,-0.098784,0.0556005,0.0189538,0.0475514,-0.0710769,-0.156318,-0.176943,0.0792397,-0.0899691,0.0230367,-0.0579527,0.0215627,0.0706096,-0.0166425,-0.00759533,-0.0011222,0.0249709,0.002581,0.0202897,0.0157283,-0.0217705,0.234214,18.4501,-0.135585,0.00818575,0.178073,-0.00860684,0.131424,-0.645201,-2.73207,0.227008,-1.06151,0.360051,-0.0470102,0.139192,0.189704,-0.0225673,0.0139681,0.0367236,0.153832,0.038015,0.0768125,0.193335,-0.24591,0.015932,0.0218836,-0.325071,0.00535511
2740.7,0.935791,0.388101,4,15,0,-2695.62,-1.81619,-1.57832,-1.3646,-1.35417,-1.51853,-1.47058,-1.63222,-1.46058,-2.02711,-1.58252,-1.14556,-1.26379,-1.28865,-1.23234,-1.67959,-1.62194,-1.35365,-1.71147,-1.11851,-1.79348,-1.56662,-1.21117,-1.45835,-1.92578,-1.70814,-1.50372,-1.29736,-1.58446,-1.4345,-1.19753,-1.58672,-1.62442,-1.46866,-1.83169,-0.826498,-1.66132,-1.72504,-1.24372,-1.25851,-1.62784,-1.93188,-1.19105,-2.19777,-1.62077,-1.39956,-1.17395,-2.01523,-1.06529,-1.41769,-1.55254,-1.13226,-1.41845,-0.00224782,0.041025,-0.0795491,-0.115121,-0.10409,0.0395003,-0.0122004,0.0429853,-0.0827913,-0.151132,-0.155877,0.0889569,-0.0738039,0.0324857,-0.0713554,0.00401134,0.0585543,-0.00614135,-0.0147993,0.0361834,0.0221661,0.0319522,-0.00200116,0.0161174,-0.024463,0.22149,18.6966,0.0361045,-0.00948281,0.0789219,-0.014292,0.11873,-0.605329,-2.20101,0.304617,-0.959979,0.482287,-0.062942,0.0856605,0.15803,0.00822198,-0.00168646,0.153119,0.113056,0.0989745,-0.0484128,0.192778,-0.276324,-0.0378917,0.0440474,-0.470254,-0.0214865
2743.34,0.830726,0.388101,4,15,0,-2707.12,-1.57026,-1.59506,-1.33471,-1.47891,-1.53005,-1.12802,-1.56739,-1.42912,-1.84965,-1.46361,-1.76138,-1.20634,-1.32259,-1.10649,-1.74271,-1.99213,-1.4213,-1.53544,-1.22408,-1.79194,-1.41534,-1.33004,-1.5532,-1.71491,-1.46925,-1.57044,-1.40959,-1.80075,-1.55943,-1.20713,-1.78751,-1.64723,-1.24727,-1.9388,-0.833816,-1.59584,-1.6938,-1.39363,-1.42509,-1.45647,-2.03952,-1.18066,-1.69451,-1.76158,-1.31998,-1.76098,-1.75446,-0.920239,-1.55406,-1.18085,-1.17984,-1.12806,0.0195978,0.121022,0.118982,-0.0200988,-0.0696676,0.0388228,0.00399226,0.036632,-0.0804214,-0.162925,-0.16124,0.107071,-0.0751977,0.0174931,-0.0409352,0.0225914,0.0648478,-0.00756438,-0.0187816,0.00155393,0.0357923,0.0108919,0.00555412,0.01818,-0.00193941,0.257703,18.8112,0.0139364,-0.00399776,0.121407,-0.0163587,0.109598,-0.727198,-2.22222,0.489383,-0.894644,0.311325,-0.0271909,0.133075,0.175795,0.00637156,-0.00151624,0.0652435,0.220201,0.0779281,0.0460709,0.281056,-0.0219068,-0.00263316,0.0368954,0.896353,-0.00375131
2746.1,0.931852,0.388101,4,23,0,-2712.16,-1.73533,-1.60707,-1.36568,-1.3484,-1.48241,-1.33567,-1.5462,-1.33306,-1.86788,-1.63565,-1.25451,-1.3531,-1.30366,-1.4111,-1.70036,-1.79621,-1.34536,-1.70191,-1.19529,-1.77202,-1.67096,-1.27202,-1.52164,-1.85863,-1.54511,-1.47054,-1.33982,-1.46634,-1.56797,-1.25197,-1.46185,-1.63921,-1.30896,-1.83754,-0.826018,-1.535,-1.83399,-1.24396,-1.19952,-1.63875,-1.93121,-1.18162,-2.06856,-1.67395,-1.34857,-1.36978,-1.90564,-1.07676,-1.42351,-1.57659,-1.20698,-1.26493,-0.0174539,0.00767158,0.0154252,-0.0185534,-0.0843319,0.0578268,-0.0406911,0.0310971,-0.0807502,-0.184791,-0.175924,0.100243,-0.066426,0.0238739,-0.0471411,-0.00207345,0.0539194,-0.00679273,-0.000999025,0.0372713,0.0158027,0.026877,0.00502459,0.0296527,-0.0148046,0.219522,18.9981,-0.0901653,0.00573777,-0.00955802,-0.00885477,0.120626,-0.786544,-2.41467,0.411517,-0.828399,0.372231,-0.0325352,0.0671711,0.144282,0.0335577,0.068071,0.190708,0.125185,0.131064,0.0268322,0.429556,-0.167227,-0.0167785,0.000521332,0.132212,-0.00346286
2742.58,0.617097,0.388101,4,15,0,-2703.36,-1.84222,-1.5354,-1.41681,-1.4147,-1.59559,-1.1919,-1.58433,-1.43487,-1.90941,-1.40311,-1.38917,-1.08087,-1.36681,-1.05875,-1.67846,-1.7988,-1.46888,-1.53931,-1.22211,-1.6924,-1.53827,-1.24301,-1.58801,-1.69327,-1.59088,-1.71758,-1.44393,-1.89559,-1.52048,-1.29157,-1.93256,-1.59983,-1.35346,-1.90466,-0.895901,-1.63983,-1.66364,-1.32675,-1.36058,-1.51308,-2.04272,-1.2615,-2.04533,-1.70958,-1.31444,-1.4413,-2.31966,-0.881364,-1.60292,-1.23236,-1.1983,-1.36537,0.0465826,0.0805131,-0.0276166,-0.0711482,-0.0693208,0.0460492,0.0257523,0.0331656,-0.0958123,-0.155928,-0.160475,0.108182,-0.071501,0.0193518,-0.0466952,0.0293097,0.0626591,-0.0113704,-0.0228828,0.00395925,0.0271405,0.0147772,0.0127357,0.0116932,-0.00201855,0.21882,18.4981,-0.0404468,0.00218694,0.181834,-0.0312806,0.0969512,-0.690002,-2.17893,0.507757,-0.870996,0.336718,-0.0307141,0.143486,0.169366,0.000649244,-0.00399815,0.0837617,0.194634,0.10747,0.0769881,0.178861,-0.0228007,0.00114967,0.0522303,-0.131958,-0.0132793
2744.45,0.981565,0.388101,3,15,0,-2716.99,-1.84031,-1.5665,-1.31745,-1.38875,-1.64502,-1.22031,-1.58557,-1.40456,-1.81568,-1.63958,-1.40432,-1.08559,-1.32419,-1.14864,-1.70695,-1.7972,-1.48881,-1.58771,-1.2657,-1.77217,-1.59339,-1.28336,-1.59503,-1.62855,-1.62149,-1.63904,-1.29488,-1.68591,-1.51399,-1.07142,-1.73249,-1.67837,-1.33423,-1.84501,-0.804923,-1.40688,-1.63441,-1.28695,-1.43097,-1.53631,-1.98637,-1.18199,-1.96429,-1.81727,-1.35102,-1.45464,-2.24217,-0.919547,-1.45321,-1.24686,-1.13587,-1.20994,0.0195718,0.0944865,-0.0189144,-0.138065,-0.0711203,0.0520045,0.0117621,0.0557952,-0.100156,-0.16345,-0.167595,0.108542,-0.0728479,0.0219287,-0.0763853,0.0403433,0.0523846,-0.00710574,-0.0197912,0.0175746,0.0321746,0.0135094,-0.0145747,0.00728463,-0.0279855,0.225682,19.112,0.015815,-0.00235611,0.155768,0.00197866,0.109619,-0.69098,-2.28998,0.529494,-0.907103,0.335725,-0.0802535,0.153077,0.143394,-0.0398993,-0.077201,0.0273821,0.0912592,-0.0325802,-0.133969,0.045156,-0.316112,-0.0379375,0.0584463,-0.000712132,-0.025769
2746.09,0.889272,0.388101,4,15,0,-2712.58,-1.55364,-1.63426,-1.35729,-1.42521,-1.52161,-1.24518,-1.64094,-1.43656,-2.02375,-1.58884,-1.42046,-1.16698,-1.27739,-1.16485,-1.75934,-1.85551,-1.38681,-1.59454,-1.22856,-1.74338,-1.46023,-1.33863,-1.41866,-1.73746,-1.40152,-1.46915,-1.38225,-1.72911,-1.61719,-1.10554,-1.43193,-1.65671,-1.30599,-1.80221,-0.85144,-1.5823,-1.7706,-1.35081,-1.14518,-1.53914,-1.57307,-1.1738,-1.71415,-1.57941,-1.36747,-1.41447,-1.72201,-1.02338,-1.45366,-1.33989,-1.14883,-1.33589,-0.0240954,0.0147689,0.0312044,-0.0331127,-0.102285,0.0338802,-0.0316943,0.0466221,-0.10152,-0.14873,-0.161988,0.0698921,-0.0631014,0.0159485,-0.0557487,0.00415983,0.061319,-0.0173284,0.0110357,0.0195261,0.022089,0.000963096,0.00612107,0.0357686,-0.0107469,0.204557,19.2318,0.0932796,-0.0149339,0.00847132,-0.00150791,0.0794527,-0.600563,-2.40322,0.238004,-0.782076,0.264795,-0.0424598,0.0916072,0.164576,-0.00387245,0.081988,0.113182,0.140512,0.0366137,0.0489889,0.535785,-0.121393,-0.0264951,0.000593661,0.263023,-0.00618026
2740.88,0.400034,0.388101,4,15,0,-2700.31,-1.78312,-1.49977,-1.40957,-1.47398,-1.55188,-1.35421,-1.5311,-1.47131,-1.92299,-1.43461,-1.27977,-1.17264,-1.28222,-1.14415,-1.68592,-1.65929,-1.36346,-1.55212,-1.21967,-1.86566,-1.49602,-1.23865,-1.56084,-1.61429,-1.70074,-1.55986,-1.21732,-1.65668,-1.5017,-1.02864,-1.87102,-1.64831,-1.29771,-1.91637,-0.760635,-1.47078,-1.53449,-1.28478,-1.45129,-1.53299,-2.17214,-1.22292,-2.00094,-1.72285,-1.39475,-1.29191,-1.85105,-0.846224,-1.48711,-1.21503,-1.09262,-1.34884,0.0418706,0.068389,0.0498985,-0.0290668,-0.0676236,0.053057,0.00984783,0.0496806,-0.0767555,-0.142722,-0.151268,0.0922639,-0.0840924,0.0301019,-0.0979837,0.0330284,0.0512995,-0.0163926,-0.0244224,0.0291251,0.0223894,0.0184821,-0.0042497,0.0167296,-0.0203226,0.25107,18.7025,-0.0104412,-0.000130633,0.145363,-0.0410556,0.150857,-0.543145,-2.16393,0.327213,-1.0752,0.446296,-0.0908346,0.136311,0.139602,-0.0366744,-0.0463338,0.113848,0.0999238,0.0436566,-0.0502778,0.21267,-0.229555,0.00907312,0.0254325,0.396625,-0.00542513
