# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_beta_full_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_full_pdw2_pcount_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,gamma.1,gamma.2,gamma.3,gamma.4
# Adaptation terminated
# Step size = 0.359417
# Diagonal elements of inverse mass matrix:
# 0.0111075, 0.00832046, 0.0048032, 0.00861345, 0.00432765, 0.00642435, 0.00519512, 0.00177231, 0.00696172, 0.0105067, 0.0307909, 0.00384513, 0.00367802, 0.0221822, 0.00252321, 0.0548214, 0.00752257, 0.00691122, 0.00598123, 0.0107279, 0.0164022, 0.0091427, 0.00826321, 0.00672794, 0.00990471, 0.00959735, 0.00572236, 0.0128139, 0.00864866, 0.0245443, 0.022087, 0.00733358, 0.00720229, 0.00367426, 0.0024979, 0.0165903, 0.00359054, 0.00535882, 0.00857208, 0.00703324, 0.0475289, 0.00532025, 0.0316416, 0.00919758, 0.00247499, 0.0192817, 0.0870497, 0.00431226, 0.00395769, 0.00958596, 0.0067705, 0.0138127, 0.00189962, 0.00227867, 0.00273471, 0.00285828, 0.00019409, 0.000175471, 0.000216301, 0.000204471, 0.000197275, 0.000264659, 0.0001688, 0.00022008, 0.00016738, 0.000184851, 0.000200826, 0.000145588, 0.00014338, 0.000140254, 0.000132534, 0.000134433, 0.000114112, 0.000140405, 0.000136581, 0.000114446, 0.00014106, 0.0189167, 0.000784815
2743.97,0.902113,0.359417,4,15,0,-2697.11,-1.54509,-1.54122,-1.33764,-1.39839,-1.51193,-1.29804,-1.60641,-1.42617,-1.87772,-1.59231,-1.4569,-1.13441,-1.22815,-1.26445,-1.68887,-1.59849,-1.29235,-1.70255,-1.0804,-1.84443,-1.30878,-1.29429,-1.55096,-1.652,-1.56814,-1.45091,-1.27812,-1.57731,-1.48657,-1.15731,-1.54584,-1.75774,-1.40509,-1.942,-0.783962,-1.70109,-1.71495,-1.41226,-1.19761,-1.44675,-1.51429,-1.17662,-1.95791,-1.66412,-1.32164,-1.51766,-1.60725,-0.946733,-1.53874,-1.34678,-1.12879,-1.35615,0.0630706,0.044997,0.00811338,0.00179065,-0.0734758,0.0167363,-0.0214461,0.0356177,-0.106844,-0.149514,-0.169748,0.094138,-0.0909066,0.00916508,-0.0645339,0.0476765,0.0701193,-0.000958469,-0.0274215,0.0322431,0.0133753,0.0102796,-0.00691668,0.0262635,-0.00796146,0.236744,19.174,-0.032686,-0.00340215,0.0554473,-0.086417,0.111167,-0.611121,-2.4941,0.337751,-1.02204,0.24758,-0.0585098,0.189915,0.185779,0.00679713,-0.0468351,0.133814,0.0706126,0.0367234,-0.0257363,0.392948,-0.0899523,0.0337478,0.022782,0.0579495,0.000334213
2744.25,0.765477,0.359417,3,7,0,-2698.45,-1.55689,-1.57796,-1.31264,-1.40263,-1.51321,-1.35902,-1.66079,-1.48181,-1.8623,-1.52778,-1.27514,-1.21883,-1.24182,-1.24534,-1.73601,-1.8198,-1.29342,-1.75476,-1.11739,-1.92742,-1.3411,-1.33459,-1.51055,-1.67325,-1.57959,-1.54097,-1.30209,-1.56381,-1.34733,-1.38851,-1.73388,-1.76127,-1.35394,-1.8962,-0.729675,-1.69177,-1.65732,-1.37184,-1.21145,-1.47341,-1.72577,-1.12989,-1.88274,-1.60797,-1.39818,-1.47935,-1.50824,-0.921132,-1.52841,-1.57653,-1.05944,-1.35899,0.0368327,0.0327319,0.00107209,0.0479596,-0.0686085,0.013911,-0.0161861,0.0574565,-0.0931627,-0.151077,-0.157761,0.0810016,-0.0931896,0.013291,-0.0636148,0.0261451,0.0763705,-0.0153094,-0.0282366,0.0151461,0.0214006,0.0189298,-0.0189543,0.00925762,-0.0116206,0.240073,19.0573,-0.0176589,-0.00483222,0.0818163,-0.0331428,0.116364,-0.638753,-2.38567,0.267187,-1.06016,0.306473,-0.065256,0.153769,0.204363,-0.0581642,-0.0885349,0.0379917,0.0667139,0.0158172,-0.117457,0.116423,-0.131295,0.0374184,0.0173066,-0.0402412,0.00895134
2735.77,0.655828,0.359417,4,15,0,-2699.43,-1.72064,-1.68927,-1.43254,-1.36152,-1.53089,-1.15254,-1.59827,-1.47591,-1.84155,-1.48153,-1.52199,-1.17118,-1.28096,-1.08576,-1.66017,-1.76742,-1.42481,-1.60603,-1.23663,-1.69807,-1.44379,-1.40577,-1.60015,-1.64806,-1.55207,-1.69458,-1.26106,-1.65905,-1.61375,-1.15912,-1.50342,-1.63773,-1.25986,-1.89273,-0.868447,-1.52691,-1.72954,-1.38572,-1.43486,-1.35024,-2.02472,-1.14955,-1.86525,-1.83819,-1.36847,-1.3147,-2.08077,-1.00543,-1.49582,-1.36358,-1.20783,-1.4065,-0.0868327,0.0104316,-0.0479305,-0.114828,-0.036097,0.0331461,0.0301644,0.0438585,-0.0785485,-0.157751,-0.17888,0.0858104,-0.086052,0.0462223,-0.0431647,0.0278894,0.0526223,-0.00116376,0.000287171,0.0144674,0.0117178,0.0182513,0.00319932,0.016784,-0.0125116,0.242046,18.4938,-0.117518,0.010823,0.220236,-0.00176204,0.123279,-0.674368,-2.69442,0.218049,-1.04016,0.581184,-0.0348102,0.125346,0.137803,0.0236124,0.0366493,0.0832902,0.0810908,0.0792082,0.00701582,0.232515,-0.141362,-0.0843269,0.0191248,-0.237708,-0.0214318
2737.97,0.907337,0.359417,4,15,0,-2703.18,-1.69732,-1.45428,-1.28211,-1.28551,-1.49154,-1.37228,-1.54869,-1.4071,-1.94001,-1.63835,-1.38774,-1.24707,-1.29068,-1.13903,-1.76078,-1.758,-1.29157,-1.62076,-1.09393,-1.80744,-1.60381,-1.19472,-1.3924,-1.73828,-1.51093,-1.44525,-1.37287,-1.50138,-1.44236,-1.17753,-1.80693,-1.68486,-1.47972,-1.8701,-0.822239,-1.57171,-1.60367,-1.29528,-1.24414,-1.64536,-1.53585,-1.2633,-2.03377,-1.58068,-1.3347,-1.32657,-2.10228,-0.919695,-1.53352,-1.35523,-1.07532,-1.28623,0.08332,0.0766887,-0.0139743,-0.00694982,-0.0308498,0.0146464,-0.0288604,0.0585737,-0.111548,-0.146236,-0.166224,0.0957534,-0.0651834,0.0116123,-0.0685648,0.0102591,0.0625098,-0.0188336,-0.0333787,0.0258547,0.0326221,0.0206989,0.00511491,0.0226369,-0.0324349,0.229907,19.3291,0.0672199,-0.00945172,0.0231862,-0.0240828,0.0990509,-0.597152,-2.25914,0.473264,-0.809255,0.274225,-0.0636778,0.103972,0.167059,-0.0401276,-0.0607383,0.117668,0.159797,0.058994,-0.0222143,0.274605,-0.366464,0.0430405,0.0459831,-0.0959308,-0.00129714
2728.89,0.90608,0.359417,4,15,0,-2694.18,-1.63089,-1.67641,-1.40993,-1.53502,-1.60107,-1.14201,-1.66235,-1.49991,-1.8638,-1.51554,-1.4102,-1.14522,-1.30117,-1.3535,-1.69237,-1.42646,-1.49515,-1.65707,-1.16453,-1.8251,-1.1516,-1.26506,-1.64348,-1.54913,-1.65319,-1.68851,-1.44126,-1.86813,-1.50479,-1.1096,-1.67346,-1.62497,-1.2513,-1.94093,-0.831952,-1.6649,-1.73882,-1.39486,-1.26643,-1.34818,-1.95667,-0.992835,-1.85407,-1.87739,-1.32821,-1.5426,-1.6921,-1.01553,-1.54751,-1.3289,-1.15479,-1.62267,0.0040499,-0.00319407,-0.0417842,-0.0434598,-0.0685199,0.0192655,0.0225605,0.0612592,-0.082247,-0.172206,-0.16161,0.0914974,-0.107629,0.0429856,-0.0483085,0.0139314,0.0628309,-0.00122772,-0.0214382,0.0091079,0.00205987,0.00978055,-0.0119459,0.00559702,-0.00324607,0.250106,18.6208,-0.0858402,0.00267467,0.221374,0.00769273,0.131432,-0.76771,-2.48981,0.231519,-1.24346,0.587731,-0.0486401,0.110953,0.167685,-0.0198145,-0.0703389,0.0192166,-0.00978723,0.00902432,-0.0648753,0.0798586,-0.0366756,-0.0113532,0.00928857,-0.264078,-0.00811148
2723.49,0.809287,0.359417,4,15,0,-2688.29,-1.69631,-1.59643,-1.35977,-1.43152,-1.46494,-1.38963,-1.52463,-1.34199,-1.96826,-1.486,-1.26839,-1.28305,-1.30113,-0.925528,-1.76224,-2.01486,-1.26454,-1.63116,-1.13806,-1.77627,-1.72796,-1.21946,-1.44984,-1.92857,-1.49072,-1.30333,-1.25123,-1.45871,-1.45852,-1.18888,-1.66361,-1.74364,-1.5335,-1.85312,-0.796706,-1.526,-1.64194,-1.25776,-1.26971,-1.60092,-1.87438,-1.35484,-2.23601,-1.53727,-1.42055,-1.271,-1.92364,-0.952707,-1.46598,-1.27958,-1.18955,-1.10371,-0.0378085,0.0631683,0.0473466,-0.0659974,-0.0222823,0.0287975,-0.0164083,0.0636476,-0.0913976,-0.155267,-0.161642,0.0825883,-0.0386778,0.00895493,-0.0747928,0.00921584,0.0552902,-0.0207832,-0.00905092,0.0185413,0.0401549,0.0167314,0.0159367,0.0311087,-0.0219932,0.246105,18.9046,0.0239657,-0.00262844,0.0378886,0.00312249,0.116954,-0.603142,-2.14868,0.447355,-0.553342,0.203907,-0.0577041,0.0921118,0.145672,-0.00609242,0.0487618,0.139351,0.24905,0.102297,0.0691014,0.433959,-0.248489,-0.0459207,0.0235837,0.414899,-0.012318
