# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/sl_beta_sens_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_sens_pdw2_upload_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
5428.73,0.629715,0.591733,3,7,0,-5412.5,-1.55999,-0.0503174,0.0488306,0.144151,-0.114367,-0.156893,-0.0496362,-0.000731047,-0.114754,-0.0271354,-0.086232,0.105946,0.155558,0.0699886,-0.0202225,0.0101608,0.0814728,-0.0216031,0.0201344,0.0336556,0.0174556,0.0211578,-0.00083684,-0.00105699,-0.0316093,7.83783,-0.230049,0.0214592,0.00248412,0.0115374,-0.57446,-0.450474,-0.242522,-0.0531463,-0.276042,-0.417764,0.834221,0.689184,0.607548,-0.0106643,0.129912,0.222855,-0.0238884,0.0862805,0.137327,0.0835848,0.0573022,-0.0620816,-0.0770552,-0.417096
5423.95,0.745565,0.591733,3,7,0,-5412.53,-1.54806,-0.085789,0.02918,0.123243,-0.117167,-0.157711,-0.0400254,0.0346734,-0.113002,-0.0892665,-0.0711677,0.12706,0.1722,0.0739111,-0.0150982,0.0323181,0.0714106,-0.0350491,-0.0132397,0.0236819,0.00922104,0.00803446,-0.0157011,0.00663041,-0.00929865,7.8632,-0.106153,0.00607531,-0.0843506,0.0591908,-0.53092,-0.367927,-0.143405,-0.0291304,-0.641782,-0.243117,1.03599,0.757244,0.644217,-0.0148699,0.16222,0.196753,-0.0936417,-0.0452459,0.0766344,0.0193627,-0.00715647,-0.104542,0.0995496,-0.122699
5423.18,0.816266,0.591733,3,7,0,-5408.54,-1.54525,-0.0522605,0.0536455,0.143078,-0.119512,-0.164509,-0.0528317,-0.00447643,-0.12002,-0.0170925,-0.0951826,0.110756,0.150879,0.0745172,-0.00950487,0.00363673,0.0847184,-0.0216923,0.0173592,0.0318851,0.0209298,0.0146047,-0.00344525,-0.00816653,-0.0343231,7.9582,-0.294544,0.027359,-0.00348752,0.0107924,-0.627209,-0.526369,-0.252252,-0.0625288,-0.265797,-0.488438,0.88258,0.652228,0.644571,-0.00716527,0.121626,0.232628,-0.0379203,0.0594347,0.109854,0.0787234,0.00451747,-0.0903299,-0.207251,-0.452906
5423.69,1,0.591733,3,7,0,-5409.79,-1.55763,-0.0868964,0.0262466,0.124979,-0.113948,-0.161918,-0.0461794,0.0345841,-0.115977,-0.0882447,-0.068058,0.124795,0.173983,0.0712556,-0.0155022,0.0337769,0.0731473,-0.0379186,-0.00878244,0.0237249,0.00490673,0.0086135,-0.0167871,0.00704263,-0.00551922,7.82048,-0.0757126,0.00303463,-0.0884484,0.0608366,-0.550523,-0.383934,-0.145585,-0.0331209,-0.632038,-0.21914,1.02159,0.773176,0.624458,-0.0144038,0.167411,0.201408,-0.0979395,-0.0306961,0.0773365,-0.00255907,-0.000430253,-0.104005,0.113796,-0.072828
5429.38,0.867437,0.591733,3,7,0,-5410.33,-1.57674,-0.0544418,0.034665,0.122192,-0.126375,-0.170828,-0.0408695,0.0109303,-0.127965,-0.0353633,-0.0663425,0.123473,0.144276,0.0743205,-0.0128675,0.0237321,0.0734133,-0.0247704,0.00993348,0.0303513,0.0234353,0.0133638,-0.00455829,0.00598832,-0.0260572,7.95245,-0.119855,0.010257,-0.05837,0.00339799,-0.62291,-0.479149,-0.210666,-0.0606161,-0.364216,-0.208098,0.966325,0.61223,0.640163,-0.00645374,0.147081,0.200976,-0.0399101,0.050653,0.122961,0.114453,0.0223854,-0.0672743,0.0572581,-0.343834
5430.73,1,0.591733,3,7,0,-5420.84,-1.53513,-0.0845608,0.0501636,0.14518,-0.106793,-0.156788,-0.0507584,0.0213153,-0.104356,-0.0680625,-0.0943705,0.113258,0.178978,0.0750516,-0.0120659,0.0122701,0.082852,-0.0353347,-0.00520566,0.0246821,0.00240962,0.0118935,-0.0138238,-0.0106372,-0.015409,7.76342,-0.291608,0.0242089,-0.0262298,0.0811349,-0.54635,-0.408447,-0.180551,-0.0307901,-0.530277,-0.475669,0.942785,0.794734,0.65855,-0.0153927,0.136948,0.228724,-0.0987664,-0.0333294,0.0633038,-0.0364498,-0.00880715,-0.122494,-0.215782,-0.203327
5431.03,0.765879,0.591733,3,7,0,-5416.2,-1.55502,-0.0525248,0.0322912,0.119682,-0.125454,-0.165823,-0.0408404,0.0107587,-0.12516,-0.0376136,-0.0688825,0.120379,0.143216,0.073965,-0.0108131,0.0230345,0.0739266,-0.0178379,0.0122557,0.0322605,0.0173801,0.0157097,-0.000974798,0.0106555,-0.0332728,7.88834,-0.10576,0.00892947,-0.058546,0.00555769,-0.60897,-0.471098,-0.205348,-0.0600777,-0.36643,-0.233326,0.934452,0.610545,0.637726,-0.0042169,0.145921,0.201891,-0.020255,0.0598368,0.131566,0.0833909,0.0370801,-0.053285,0.126092,-0.439046
5425.19,0.693821,0.591733,3,7,0,-5415.82,-1.54324,-0.0472896,0.0539819,0.1307,-0.141329,-0.163676,-0.0392302,0.0265871,-0.125053,-0.0508201,-0.10264,0.121035,0.158065,0.0712367,-0.0250078,0.0202838,0.0772692,-0.0232875,0.0211457,0.0272428,0.00860791,0.0117731,-0.0177873,0.0166255,-0.0317669,7.76862,-0.246628,0.023885,-0.0925741,0.00181432,-0.583546,-0.451446,-0.161169,-0.0511406,-0.416371,-0.534747,0.963594,0.69653,0.614085,-0.0239714,0.144934,0.212303,-0.0542078,0.0503847,0.0703068,-0.00921719,-0.0193209,-0.146178,0.233991,-0.419175
5423.58,0.900291,0.591733,3,7,0,-5407.92,-1.56648,-0.0927712,0.0257045,0.135493,-0.0933942,-0.165483,-0.05566,0.00548234,-0.107197,-0.0538122,-0.0626776,0.117561,0.168764,0.0741003,0.00242951,0.0108343,0.0802436,-0.0388924,-0.0155925,0.0312764,0.0245381,0.0131534,-0.00104732,-0.0184178,-0.00793053,8.02779,-0.128087,0.00680274,-0.00483797,0.0774182,-0.590008,-0.439482,-0.229949,-0.0404718,-0.484855,-0.182399,0.967862,0.740516,0.652703,0.00641301,0.130829,0.220562,-0.0822785,-0.0206167,0.139074,0.134912,0.0356478,-0.0401412,-0.338947,-0.104646
5428.57,0.972622,0.591733,3,7,0,-5415.56,-1.55968,-0.0781756,0.027887,0.131442,-0.109861,-0.167792,-0.0489233,0.00682008,-0.0984778,-0.0625091,-0.0762668,0.130104,0.174189,0.0798546,0.000334734,0.00135827,0.0867121,-0.027833,0.00776645,0.0268031,0.0347285,0.0202584,-0.00475265,-0.00838542,-0.00686355,7.92163,-0.128748,0.00806184,-0.0229249,0.0635354,-0.565536,-0.399005,-0.22885,-0.0266796,-0.52265,-0.254397,1.04662,0.763442,0.699708,0.0109904,0.119688,0.238151,-0.0337469,0.0660891,0.137132,0.207378,0.0750582,-0.0499573,-0.160334,-0.090567
5429.45,0.98793,0.591733,3,7,0,-5418.64,-1.54733,-0.06156,0.0563165,0.133772,-0.122033,-0.158364,-0.0451235,0.0255611,-0.136291,-0.0444086,-0.0867839,0.107384,0.150654,0.0700054,-0.0236146,0.034459,0.0693082,-0.0302497,-0.00233165,0.0285797,-0.00955987,0.00521771,-0.0146958,0.00582363,-0.0328294,7.79277,-0.274488,0.0255645,-0.0671152,0.0249304,-0.606744,-0.501507,-0.16275,-0.0669273,-0.39088,-0.445568,0.867073,0.652223,0.603731,-0.0308907,0.163545,0.190851,-0.0986195,-0.0451314,0.0520499,-0.131291,-0.0581898,-0.140902,0.0418371,-0.433195
5429.33,0.806976,0.591733,3,7,0,-5417.52,-1.56903,-0.0774247,0.0269884,0.133643,-0.109782,-0.17021,-0.0516959,0.0049326,-0.0994297,-0.0605758,-0.0740688,0.124967,0.177038,0.080841,-0.00105559,0.00133676,0.0878618,-0.0309672,0.00535985,0.0274486,0.0261258,0.0224201,-0.00684377,-0.00708159,-0.00712465,8.02982,-0.125215,0.00781042,-0.0207363,0.0642836,-0.57756,-0.403274,-0.237471,-0.0285049,-0.511759,-0.245459,1.00918,0.774635,0.711515,0.00813398,0.120975,0.241355,-0.0468439,0.0522915,0.132626,0.153955,0.0818569,-0.0617013,-0.13786,-0.0940122
5429.58,0.997349,0.591733,3,7,0,-5420.73,-1.5595,-0.075591,0.0342493,0.133788,-0.119286,-0.172537,-0.0510923,0.00756574,-0.102542,-0.0606104,-0.0702597,0.112591,0.1788,0.0856596,-0.000915311,0.0020935,0.0908238,-0.0351128,0.0025905,0.0264867,0.0235147,0.0306373,-0.00693052,-0.0112967,-0.019806,8.04752,-0.195968,0.01475,-0.0349397,0.0529446,-0.593103,-0.407073,-0.231751,-0.0351686,-0.500784,-0.237109,0.91382,0.769281,0.753587,0.00446629,0.126353,0.249804,-0.0654208,0.03299,0.116737,0.126332,0.100326,-0.0891676,-0.235523,-0.261348
5425.42,0.798361,0.591733,3,7,0,-5415.17,-1.55091,-0.0769235,0.052106,0.142424,-0.132385,-0.183919,-0.0488529,0.0243021,-0.110232,-0.0467107,-0.0836642,0.118229,0.16134,0.0798803,-0.0201936,0.0164832,0.0927671,-0.0293306,-0.00151554,0.011323,0.0242847,0.0360647,-0.0097186,-0.0131547,-0.0364957,8.08393,-0.281436,0.0236507,-0.0705292,0.0195863,-0.623791,-0.453081,-0.174515,-0.0370009,-0.417057,-0.369955,0.952255,0.679055,0.698256,-0.0188685,0.158434,0.25648,-0.0738141,-0.00923438,0.0305563,0.10469,0.0928678,-0.137571,-0.299096,-0.481573
5433.99,0.990096,0.591733,3,7,0,-5417.77,-1.55701,-0.0741685,0.037484,0.122551,-0.11922,-0.162279,-0.0463017,0.0164828,-0.105881,-0.0560788,-0.0639907,0.128262,0.173247,0.0801192,-0.0118142,0.00462856,0.0914439,-0.0379916,0.00664779,0.0330083,0.000925435,0.0179994,-0.00640811,-0.00644174,-0.0246118,7.83271,-0.189141,0.0146385,-0.0562175,0.0474134,-0.547177,-0.398857,-0.20848,-0.0317699,-0.488231,-0.158334,1.03781,0.753175,0.705116,-0.0101243,0.132302,0.250975,-0.0858657,0.0224773,0.112088,-0.0286736,0.0320643,-0.0892818,-0.158927,-0.324761
5433.32,0.923134,0.591733,3,7,0,-5424.85,-1.56201,-0.0705502,0.0417734,0.140946,-0.115077,-0.15055,-0.0562215,0.0113709,-0.106933,-0.0525565,-0.0907045,0.107434,0.150569,0.0811827,-0.00581551,0.00670565,0.0679913,-0.0328711,-0.000854968,0.0270161,0.0243236,0.0152517,-0.0275195,0.00837525,-0.0216484,7.88366,-0.239649,0.0202195,-0.0175882,0.0254557,-0.560823,-0.486206,-0.190439,-0.0416384,-0.461702,-0.458935,0.867206,0.624869,0.701512,-0.0110518,0.105388,0.188124,-0.0896278,-0.0191941,0.0705289,0.0738455,-0.0182208,-0.196173,0.107437,-0.285658
5430.92,0.9235,0.591733,3,7,0,-5423.88,-1.54704,-0.0615369,0.0512898,0.132973,-0.100401,-0.174915,-0.0422171,0.0341841,-0.116709,-0.0576222,-0.0812068,0.114449,0.181725,0.0592268,-0.0144156,0.0258733,0.0771899,-0.0104007,-8.86033e-05,0.0241005,0.00695047,0.0214201,-0.00904135,-0.00341332,-0.0146811,7.79305,-0.217768,0.0197692,-0.0735603,0.117362,-0.601498,-0.388247,-0.144768,-0.049976,-0.446145,-0.347603,0.936624,0.857799,0.523099,-0.00915529,0.156338,0.21259,-0.0168513,0.00938376,0.0921541,0.0233572,0.0622509,-0.0844476,-0.0872437,-0.193722
5429.04,0.929245,0.591733,3,7,0,-5423.61,-1.56778,-0.073686,0.0386734,0.124553,-0.124381,-0.152562,-0.0582157,0.0010311,-0.120281,-0.0452614,-0.0801116,0.106204,0.142432,0.0884505,-0.010225,-0.00434945,0.0794676,-0.0461721,0.000446981,0.0362568,0.0187513,0.00486849,-0.0103801,0.00361613,-0.0232463,7.8744,-0.213411,0.0171263,-0.0406283,-0.0180395,-0.584635,-0.522882,-0.232227,-0.0522783,-0.422058,-0.372425,0.846935,0.560004,0.765802,-0.0101894,0.098455,0.217921,-0.108793,0.00371354,0.123989,0.0622389,-0.0354459,-0.10016,0.0206879,-0.306744
5428.01,0.934346,0.591733,3,7,0,-5417.47,-1.5582,-0.0694812,0.0356811,0.137716,-0.124467,-0.167587,-0.0712766,0.00919113,-0.117633,-0.0486858,-0.069277,0.114073,0.152429,0.09471,-0.00576458,0.0185974,0.0808255,-0.03563,-0.0113199,0.0183381,0.02779,0.0112653,-0.00561706,-0.0159027,-0.0373299,7.99429,-0.181902,0.014495,-0.0479792,-0.005339,-0.633213,-0.578321,-0.221488,-0.0486327,-0.462187,-0.257068,0.918452,0.596698,0.810513,-0.0129345,0.147782,0.223433,-0.103987,-0.0539605,0.0386624,0.0987406,-0.0312669,-0.117121,-0.349023,-0.492581
5421.12,0.646219,0.591733,3,7,0,-5409.68,-1.55235,-0.090679,0.0296002,0.137248,-0.115556,-0.154528,-0.0792869,0.0162803,-0.130547,-0.0403143,-0.0897035,0.104816,0.167362,0.0817622,-0.00396681,0.0343912,0.0644055,-0.0293532,0.0014698,0.0264065,0.0327997,-0.00359381,-0.00888082,-0.019441,-0.0170912,7.9605,-0.142564,0.00877762,-0.0752726,0.0187834,-0.634203,-0.628262,-0.203446,-0.0690978,-0.390971,-0.461777,0.856354,0.723951,0.689944,-0.00797712,0.158495,0.17807,-0.0759539,-0.00542062,0.0750343,0.127867,-0.0889737,-0.10494,-0.373901,-0.225525
5425.12,1,0.591733,3,7,0,-5411.96,-1.54482,-0.0505573,0.0506003,0.134246,-0.113802,-0.167126,-0.018061,0.0178138,-0.118357,-0.0496585,-0.0672075,0.131593,0.158982,0.0727935,-0.0162324,0.00860768,0.104088,-0.0341597,-0.00238822,0.0319206,-0.00694895,0.0304201,-0.0102686,0.00137005,-0.0221443,7.74836,-0.246561,0.0230177,0.00104463,0.0790172,-0.561726,-0.344383,-0.198065,-0.0419584,-0.459518,-0.188021,1.05191,0.684459,0.657958,-0.0115736,0.156695,0.285888,-0.0766008,0.000863444,0.117842,-0.0582874,0.0991764,-0.0999475,-0.0168214,-0.292201
5429.7,0.994318,0.591733,3,7,0,-5416.9,-1.55794,-0.087852,0.030083,0.126563,-0.122708,-0.156388,-0.0625644,0.0116492,-0.105938,-0.0551586,-0.0913049,0.107256,0.162785,0.0778769,-0.00275719,0.0130832,0.0593854,-0.0234187,0.00624567,0.0187144,0.0247221,-0.000596557,-0.0192107,0.00666615,-0.0151961,7.99604,-0.173409,0.0117227,-0.0753362,0.0137974,-0.580942,-0.494168,-0.194528,-0.0430113,-0.468398,-0.460111,0.880125,0.707974,0.662522,-0.00730205,0.107334,0.16421,-0.0640202,0.00251412,0.0411874,0.0836352,-0.0713475,-0.136212,0.0892746,-0.200518
5425.8,0.812352,0.591733,3,7,0,-5414.45,-1.55525,-0.069061,0.0336109,0.135725,-0.121094,-0.138686,-0.0544625,-0.00559301,-0.125845,-0.0520074,-0.081483,0.120087,0.153161,0.0742419,-0.0208894,0.0200843,0.0876869,-0.0444678,0.00930411,0.0185239,0.00948259,-0.000171272,-0.0385995,0.00705065,-0.0208835,8.03623,-0.170002,0.0133136,-0.00134939,-0.0264365,-0.544034,-0.496973,-0.26539,-0.051702,-0.470561,-0.359698,0.997039,0.647179,0.645098,-0.0343048,0.159924,0.243589,-0.147348,-0.0378174,-0.0180052,-0.0643007,-0.128611,-0.26344,0.0855289,-0.275565
5426.62,0.942611,0.591733,3,7,0,-5413.32,-1.56442,-0.0666381,0.0477137,0.124601,-0.117085,-0.166596,-0.0412189,0.0436462,-0.116325,-0.0568994,-0.0894236,0.11589,0.155334,0.0832272,0.00108935,0.0122948,0.08878,-0.0185898,-0.000803373,0.0311565,0.00938002,0.0223655,-0.00248569,-0.0117915,0.0100402,7.85348,-0.252073,0.0216956,-0.0929912,0.0912209,-0.598262,-0.46288,-0.099759,-0.0473572,-0.483708,-0.4187,0.899045,0.651547,0.736587,0.0147183,0.144277,0.243567,-0.0100284,0.047408,0.164088,0.0852244,0.116043,-0.00998663,-0.189051,0.132485
5422.56,0.869035,0.591733,3,7,0,-5408.55,-1.5564,-0.0929726,0.0443402,0.158183,-0.11882,-0.176005,-0.0463261,0.0417507,-0.132421,-0.0572439,-0.0862964,0.120749,0.159062,0.0786238,-0.0176223,0.0246381,0.0830815,-0.0120495,-0.00414715,0.0151332,0.0277874,0.0140615,-0.0145022,0.0192188,-0.010872,7.81508,-0.188382,0.0137774,-0.0433296,0.0693414,-0.632958,-0.496984,-0.12139,-0.0568392,-0.470266,-0.382208,0.953622,0.677043,0.683197,-0.00922621,0.161885,0.228859,-0.0185153,0.00446246,0.0710215,0.151475,0.0376505,-0.0865376,0.318285,-0.14346
