# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/sl_normal_sens_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_sens_pdw2_pcount_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
-3004.2,0.737925,0.646464,3,7,0,3020.24,5.87218,-0.124675,-0.0128482,0.397027,0.253822,-0.593428,-0.839002,-0.0908048,0.815241,-0.0589336,-0.107404,0.166811,0.234308,0.103311,-0.0340702,0.0252764,0.0890235,-0.0230655,-0.00508998,0.0141715,0.0300554,0.0220702,-0.0306463,-0.00046192,-0.0284224,0.965527,0.042685,-0.0037851,-0.018862,0.14225,-0.766308,-0.642213,-0.200682,0.925304,-0.538401,-0.421738,1.34957,1.03666,0.885272,-0.0395353,0.168686,0.241795,-0.0795447,-0.0489468,0.00768086,0.0925528,-0.00891504,-0.235462,-0.0606379,-0.37506
-3008.46,0.749751,0.646464,3,7,0,3017.66,5.8835,-0.134151,-0.0018776,0.374165,0.227602,-0.612314,-0.847837,-0.106271,0.825525,-0.0517033,-0.0938472,0.178803,0.222294,0.092586,-0.0167259,0.0132752,0.0690074,-0.02695,0.00872929,0.0624768,0.0274381,0.000345166,0.0201728,0.0066992,-0.0130731,0.982058,-0.00654958,0.000770221,-0.0887945,0.0445175,-0.805904,-0.622404,-0.229612,0.931668,-0.483643,-0.271945,1.38929,1.02124,0.790475,0.00589177,0.117394,0.181858,0.00430579,0.119575,0.317604,0.202009,0.0392251,0.105439,0.0935782,-0.172512
-3010.7,0.738366,0.646464,3,7,0,3025.61,5.89597,-0.110016,0.0112794,0.379351,0.270523,-0.574897,-0.835151,-0.118383,0.823887,-0.0632381,-0.102377,0.1482,0.221602,0.106848,-0.0370712,0.0109521,0.0910726,-0.0393667,0.0010647,0.0375271,0.0312927,-0.00665873,-0.0238861,-0.0190857,-0.00892409,0.982967,-0.0275099,0.00538855,0.0276675,0.129302,-0.709171,-0.581113,-0.272197,0.931121,-0.523433,-0.436539,1.19921,0.964147,0.908884,-0.0401411,0.143521,0.246256,-0.108586,-0.0191784,0.0981794,0.0906653,-0.129458,-0.179465,-0.351913,-0.117762
-3009.24,0.995266,0.646464,3,7,0,3022.67,5.85649,-0.134708,0.0190003,0.38956,0.247487,-0.6249,-0.862501,-0.088345,0.842667,-0.053841,-0.0992115,0.177476,0.189023,0.09996,-0.0165516,0.0103492,0.0901924,-0.0302962,0.0125078,0.0136851,0.00103429,0.00745638,-0.00838531,0.00350209,-0.0435564,0.978262,-0.0866718,0.00995505,-0.0668419,0.0879095,-0.84166,-0.716696,-0.138678,0.948094,-0.552048,-0.34328,1.42191,0.796007,0.860834,-0.0257755,0.140088,0.243901,-0.0925927,0.000123092,-0.0025449,-0.0664398,-0.0491594,-0.123896,-0.0189374,-0.574767
-3003.94,0.982164,0.646464,3,7,0,3018.72,5.88182,-0.116179,-0.0081533,0.380827,0.246675,-0.596309,-0.840019,-0.0881194,0.835545,-0.0463323,-0.117941,0.187514,0.224335,0.112642,-0.0131405,0.0299605,0.0921456,-0.029414,0.0237267,0.0214086,0.00580947,0.0140022,-0.0250947,0.00341863,-0.0312838,0.964777,0.0103408,-0.000184878,-0.0467156,0.155519,-0.76451,-0.678485,-0.17764,0.943818,-0.542421,-0.459988,1.49656,0.966948,0.967601,-0.0226168,0.181753,0.248654,-0.0839392,0.0350088,0.0222647,-0.0517482,-0.0380395,-0.203044,0.00227359,-0.412819
-3002.13,0.865376,0.646464,3,7,0,3012.32,5.86989,-0.127452,0.00367692,0.37799,0.246155,-0.608511,-0.850455,-0.106612,0.814073,-0.0606735,-0.0906563,0.149599,0.212913,0.0893449,-0.0198829,0.0039106,0.0817803,-0.0309561,-0.013946,0.0356382,0.0346609,0.00798326,-0.00517655,-0.0188091,-0.00875388,0.978715,-0.0203286,0.00300447,-0.0673436,0.0683643,-0.834445,-0.653881,-0.218435,0.912394,-0.519482,-0.329316,1.21519,0.958326,0.772515,-0.0144939,0.116542,0.220605,-0.0635692,-0.0181337,0.150176,0.177486,-0.00340465,-0.0660757,-0.346737,-0.115516
-3008.2,0.640171,0.646464,3,7,0,3017.37,5.88595,-0.100358,-0.0201204,0.366041,0.23632,-0.601118,-0.834164,-0.0941521,0.845604,-0.0493576,-0.0916132,0.175218,0.220067,0.0987463,-0.00474725,0.0236283,0.10619,-0.040369,-0.0097525,0.0493469,0.00644055,0.0158884,-0.00936075,0.00850017,-0.00169439,0.96583,0.0477465,-0.00375773,-0.0784118,0.107298,-0.754562,-0.566854,-0.181181,0.951219,-0.548318,-0.255972,1.39843,0.969323,0.881499,0.00338921,0.187884,0.285691,-0.0714459,0.0130977,0.219105,0.0421444,0.0650849,-0.0506639,0.146255,-0.0223591
-3004.94,0.794153,0.646464,3,7,0,3022.73,5.88196,-0.113748,-0.000601102,0.372004,0.239252,-0.602554,-0.838709,-0.0847974,0.828858,-0.0323773,-0.0882076,0.175025,0.220191,0.097256,-0.000560806,0.0298275,0.0881225,-0.0421234,-0.0212329,0.0331566,0.0064115,0.00826441,-0.0129588,-0.00431928,-0.00150234,0.965514,-0.0268083,0.003606,-0.0896534,0.122794,-0.801767,-0.667355,-0.159347,0.928832,-0.497067,-0.23979,1.42495,0.969599,0.859482,-0.00267469,0.178045,0.238865,-0.106752,-0.0582858,0.12358,0.0118396,0.00359217,-0.08524,-0.0786854,-0.0198248
-3011.51,0.551952,0.646464,3,7,0,3022.8,5.91358,-0.12345,0.00515436,0.373303,0.23655,-0.610415,-0.852998,-0.0919521,0.814138,-0.0757632,-0.104913,0.146728,0.197237,0.0928759,-0.0191911,-0.00197048,0.0994016,-0.042171,0.00800249,0.024125,0.0224328,-0.00814165,-0.0375208,-0.0136163,-0.0416503,0.975421,-0.0291993,0.00418081,-0.102799,0.0648765,-0.848885,-0.706023,-0.154397,0.910993,-0.618715,-0.472246,1.24045,0.856448,0.797117,-0.0452324,0.128266,0.270397,-0.160823,-0.0695959,-0.0335921,-0.0425807,-0.219971,-0.313847,-0.316263,-0.549615
-3004.89,0.956308,0.646464,3,7,0,3023.13,5.86265,-0.121345,-0.00116955,0.380796,0.260412,-0.594687,-0.852071,-0.097776,0.834599,-0.035313,-0.0955996,0.192383,0.220236,0.0849847,-0.0333827,0.0422396,0.0950749,-0.0339721,0.0085205,0.0294526,0.0177498,0.0140003,-0.00757099,-0.00694306,-0.0113445,0.979584,0.00553279,0.00067744,-0.0479111,0.0963618,-0.737608,-0.63693,-0.210754,0.948912,-0.436982,-0.275536,1.53258,1.00659,0.738741,-0.0241176,0.211378,0.25585,-0.0638884,0.0454806,0.119659,0.0842597,0.0293676,-0.0728504,-0.142984,-0.149702
-3003.66,0.705693,0.646464,3,7,0,3020.1,5.88642,-0.123116,-0.00488893,0.368609,0.240216,-0.620792,-0.842583,-0.089912,0.819563,-0.0731712,-0.101782,0.149677,0.217748,0.116991,-0.00278563,0.000588505,0.0810826,-0.0284545,0.015071,0.026868,0.0215952,0.00140267,-0.00285856,-0.0141447,-0.0361134,0.971094,0.00134068,0.000288029,-0.0950168,0.142945,-0.86965,-0.683308,-0.168438,0.914667,-0.614262,-0.402436,1.20811,0.926886,0.994237,-0.0100799,0.108348,0.218145,-0.0701022,0.031842,0.0687779,0.0586772,-0.0717673,-0.0956255,-0.315318,-0.47655
-3012.6,0.562659,0.646464,3,7,0,3022.98,5.86588,-0.118137,-0.0165712,0.364102,0.20045,-0.598858,-0.867787,-0.112624,0.837784,-0.0537075,-0.10132,0.173915,0.210931,0.0805952,-0.00590674,0.0203485,0.094036,-0.0433756,0.0175414,0.020109,0.0362908,0.000898026,-0.0375508,-0.00857823,-0.0282556,0.967418,0.00822448,-0.000797103,-0.146996,-0.058604,-0.799042,-0.708254,-0.223075,0.933894,-0.561314,-0.365973,1.46335,0.963233,0.698441,-0.0244492,0.166018,0.254891,-0.13647,-0.00646967,-0.00878663,0.077583,-0.145936,-0.285167,-0.20297,-0.37286
-3009.41,1,0.646464,3,7,0,3018.44,5.86157,-0.108068,-0.0111277,0.363361,0.209574,-0.609405,-0.871714,-0.106434,0.834971,-0.0502034,-0.103663,0.186224,0.200436,0.0878936,-0.00875998,0.0222372,0.0905288,-0.0411806,0.00908001,0.0225924,0.0318633,-0.00218108,-0.0289837,-0.00628861,-0.0261377,0.967282,0.0113082,0.000177785,-0.15086,-0.036038,-0.829606,-0.758097,-0.20523,0.938526,-0.561936,-0.367347,1.53179,0.887065,0.758511,-0.0232872,0.165551,0.245305,-0.126135,-0.0188833,0.0173804,0.0730338,-0.134462,-0.227411,-0.158817,-0.344912
-3009.82,0.989202,0.646464,3,7,0,3022.46,5.85088,-0.127137,-0.00506335,0.387022,0.269467,-0.601483,-0.845982,-0.111078,0.810819,-0.0480055,-0.0942072,0.149341,0.237669,0.0939181,-0.0359543,0.0139689,0.0802268,-0.0186977,-0.0167172,0.0381545,0.00142219,0.00328951,0.00284819,-0.0151776,-0.0200265,0.970771,0.028826,-0.00210763,-0.0133002,0.14673,-0.808938,-0.627424,-0.262292,0.912309,-0.439881,-0.353714,1.20454,1.09003,0.805348,-0.0320228,0.134998,0.216612,-0.0482724,-0.0465104,0.136486,-0.0231596,-0.0221468,-0.0338632,-0.303745,-0.264269
-3009.43,0.91895,0.646464,3,7,0,3021.13,5.90468,-0.117815,0.000997858,0.367294,0.226635,-0.613474,-0.85002,-0.0819329,0.847254,-0.0717444,-0.103572,0.187884,0.212701,0.101253,-0.00233446,0.0231434,0.0958284,-0.0499039,0.0244147,0.00870833,0.03343,0.0122741,-0.0257489,-0.00499553,-0.0251169,0.975715,-0.0358842,0.00448943,-0.128965,0.0787181,-0.788296,-0.653385,-0.134603,0.956617,-0.675604,-0.340805,1.54134,0.91874,0.876873,-0.012324,0.173675,0.259164,-0.130312,0.0435335,-0.0140337,0.112701,-0.0469756,-0.204771,-0.134206,-0.331441
