# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/sl_beta_sens_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_sens_pdw2_download_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
5425.8,0.738299,0.537863,3,7,0,-5402.79,-1.5582,0.0139439,-0.0157515,0.134439,-0.0909721,-0.172365,-0.0669319,0.0318956,-0.122931,-0.0428464,-0.0861984,0.106983,0.163029,0.0727285,-0.0228909,0.00824376,0.0789278,-0.0438861,-0.00307381,0.0431834,0.00109705,0.0161558,-0.006781,0.0118469,-0.0473792,7.84268,0.351286,-0.024376,-0.0785479,0.066458,-0.59325,-0.487696,-0.159097,-0.0460995,-0.379202,-0.422501,0.866071,0.711443,0.631071,-0.0263004,0.125197,0.217716,-0.108964,-0.0132769,0.138604,-0.0487449,0.00249686,-0.112683,0.12036,-0.625437
5427.86,0.989694,0.537863,3,7,0,-5416.84,-1.55877,0.00801785,-0.012902,0.139358,-0.0837767,-0.170013,-0.0464571,0.0212059,-0.142126,-0.0553172,-0.0823068,0.0963516,0.167332,0.0684888,-0.0283394,0.00562362,0.0760995,-0.0343643,0.0122995,0.02835,-0.000416604,0.0172751,-0.00312112,0.0121755,-0.0346373,7.77916,0.33232,-0.0237779,-0.0268964,0.0874682,-0.598332,-0.419026,-0.199644,-0.0661542,-0.39797,-0.405472,0.780774,0.748718,0.592145,-0.0245756,0.116092,0.21054,-0.0707045,0.0455187,0.099803,-0.0280137,0.0387051,-0.0676947,0.149769,-0.457236
5424.08,0.858237,0.537863,3,7,0,-5415.39,-1.57125,0.00408964,0.00815387,0.121885,-0.113787,-0.17068,-0.061413,0.01758,-0.125864,-0.0618772,-0.0688355,0.136358,0.158399,0.0703048,-0.0155021,0.0176975,0.0630203,-0.0103824,0.000563062,0.0254554,0.013905,0.00376661,-0.0158796,-0.00552575,-0.00171379,7.71791,-0.0438987,0.0015983,-0.0920187,-0.00644432,-0.590478,-0.477211,-0.207766,-0.043531,-0.507489,-0.20216,1.08209,0.705214,0.597382,-0.0156056,0.123782,0.175768,-0.0234094,0.00138247,0.0836026,0.0424865,-0.0291173,-0.104504,-0.100306,-0.0226231
5424.82,0.996294,0.537863,3,7,0,-5411.39,-1.53526,0.00570561,-0.0205038,0.145531,-0.0836729,-0.174941,-0.0466168,0.0254246,-0.132673,-0.0487272,-0.0972871,0.114734,0.163975,0.0784673,-0.0280941,0.00797864,0.0853708,-0.044917,0.0120311,0.0318841,0.0116756,0.0307885,0.00131877,0.00821854,-0.0421075,7.94817,0.447373,-0.0320576,-0.0164435,0.0999481,-0.590911,-0.440209,-0.190678,-0.0472925,-0.397065,-0.497585,0.905257,0.700263,0.680342,-0.0198778,0.13375,0.236124,-0.0812384,0.0670012,0.136991,0.0597391,0.105597,-0.0582024,0.0663608,-0.555846
5425.93,1,0.537863,3,7,0,-5415.73,-1.57115,0.00609013,0.00428311,0.142888,-0.114089,-0.183582,-0.0530063,0.0174306,-0.13131,-0.0593323,-0.0794039,0.126971,0.150324,0.0598145,-0.0127978,0.0166836,0.0621418,-0.0284825,0.00170868,0.0355958,0.0171411,-0.00944018,-0.0131962,-0.000359946,-0.013282,7.71886,-0.00539777,-0.000644256,-0.0564073,-0.00287632,-0.634875,-0.462969,-0.193385,-0.052905,-0.484289,-0.331859,1.03327,0.68351,0.50792,-0.0171447,0.120771,0.172189,-0.0722108,-0.00257585,0.107992,0.0379026,-0.105579,-0.103508,-0.0309614,-0.175331
5420.85,0.837395,0.537863,3,7,0,-5406.99,-1.55036,0.00149258,-0.0146401,0.137793,-0.0864606,-0.159811,-0.0443919,0.02241,-0.132583,-0.0432771,-0.0760965,0.136972,0.16965,0.0799426,-0.0365992,0.0174838,0.10091,-0.0232577,-0.00673109,0.0176169,0.004953,0.0437468,-0.00160099,0.00157613,-0.0352294,7.68716,0.339759,-0.0252491,-0.0103554,0.0787074,-0.533289,-0.427164,-0.222856,-0.038701,-0.403464,-0.25501,1.07119,0.721493,0.701267,-0.0276701,0.173449,0.279469,-0.043548,0.00142199,0.0845262,0.0340854,0.171172,-0.0704479,-0.0376371,-0.465051
5421.98,0.995265,0.537863,3,7,0,-5407.07,-1.549,0.00238237,-0.0190146,0.152031,-0.0916471,-0.166011,-0.0432276,0.0246913,-0.119983,-0.057428,-0.0855134,0.135625,0.185514,0.0711082,-0.0365715,-0.00656872,0.0838588,-0.0097907,-0.000851553,0.0268229,0.0169822,0.025499,-0.00199205,0.000455763,-0.0402083,7.97415,0.426171,-0.0310798,-0.00497035,0.0862468,-0.517023,-0.358909,-0.210022,-0.0304583,-0.442637,-0.333715,1.08272,0.846912,0.610745,-0.0306218,0.102914,0.234275,-0.0127984,0.0103904,0.102536,0.0725671,0.0648667,-0.0827764,-0.0665646,-0.530775
5426.82,0.986538,0.537863,3,7,0,-5412.2,-1.56357,-0.0102382,0.00201431,0.130311,-0.0989693,-0.175903,-0.0495586,0.00263968,-0.122339,-0.0536261,-0.0943934,0.1167,0.151838,0.0575233,-0.0198048,0.0101184,0.0788944,-0.0484419,0.012562,0.0263247,0.0123968,0.01599,-7.12478e-05,0.00177203,-0.00215224,7.90876,0.032017,-0.00479761,-0.0438831,0.00755942,-0.593795,-0.399474,-0.234195,-0.0394744,-0.426999,-0.48479,0.944584,0.684494,0.509615,-0.00647913,0.128879,0.216639,-0.0798351,0.0849708,0.139242,0.0946683,0.0823255,-0.00242425,0.0271555,-0.028411
5425.23,0.670102,0.537863,3,7,0,-5406.34,-1.54271,0.0192391,-0.0166647,0.152904,-0.0921772,-0.164118,-0.0622006,0.0357373,-0.140029,-0.0540309,-0.0659638,0.125384,0.176066,0.0843825,-0.0134311,0.0204147,0.0715033,-0.010013,0.000369567,0.0276066,0.0155845,0.0117342,-0.0173964,0.00332775,-0.0402422,7.7734,0.340371,-0.0234749,-0.0231104,0.09442,-0.597403,-0.534143,-0.176317,-0.063942,-0.471683,-0.179364,1.00387,0.767364,0.711825,-0.0235497,0.141163,0.200373,-0.0397508,-0.0258006,0.0577883,0.00979223,-0.0447716,-0.172822,-0.0161461,-0.531224
5421.34,0.801733,0.537863,3,7,0,-5408.77,-1.55484,-0.00616213,-0.0290008,0.136102,-0.090786,-0.16028,-0.0538318,0.0250786,-0.133921,-0.0658535,-0.097836,0.114231,0.176536,0.0925997,-0.0273425,0.00767964,0.0829679,-0.0474157,0.00418469,0.0432517,0.018798,0.0137186,0.00672026,-0.00950696,-0.0109966,7.60316,0.505634,-0.0372069,-0.0394878,0.0831974,-0.551821,-0.450107,-0.208591,-0.0415168,-0.480592,-0.501238,0.888521,0.741804,0.795599,-0.0122083,0.13079,0.228603,-0.0740458,0.0686662,0.20804,0.124108,0.0629025,0.011308,-0.187501,-0.145162
5422.03,1,0.537863,3,7,0,-5408.4,-1.55323,0.0118061,0.0285999,0.141259,-0.0997368,-0.179564,-0.0579254,0.0161994,-0.120287,-0.0424819,-0.0671173,0.127487,0.16357,0.0727133,-0.0237407,0.0229842,0.0683256,-0.0236154,-0.00143505,0.0262412,0.0181415,0.0221259,-0.0225878,0.015395,-0.0255725,8.11099,-0.33762,0.0228317,-0.0363518,0.0373888,-0.600313,-0.451178,-0.218772,-0.0395532,-0.402632,-0.199262,1.01074,0.717197,0.623794,-0.0242135,0.140639,0.1899,-0.0579286,-0.00686896,0.0832377,0.0587765,0.0317345,-0.165773,0.223171,-0.337573
5423.29,0.983889,0.537863,3,7,0,-5406.91,-1.56155,-0.0103981,-0.0313261,0.130135,-0.0822691,-0.179942,-0.0464836,0.0258933,-0.120843,-0.0546821,-0.0920541,0.134683,0.162194,0.0823688,-0.00987809,0.0121667,0.0839657,-0.0348472,0.00852724,0.0315214,-0.00956792,0.0123744,0.00611424,-0.00200617,-0.0273456,7.63557,0.565868,-0.0416391,-0.036212,0.125956,-0.602682,-0.453568,-0.182854,-0.0351663,-0.491914,-0.405403,1.06884,0.68878,0.713147,-0.00867205,0.140543,0.231775,-0.0699209,0.0399348,0.11891,-0.068391,0.0349986,-0.0136132,-0.0859817,-0.36098
5430.4,1,0.537863,3,7,0,-5415.44,-1.53271,0.00456156,-0.00411132,0.135931,-0.107314,-0.166911,-0.0560204,0.0163262,-0.139027,-0.0660979,-0.0834365,0.113879,0.155146,0.0658923,-0.0275,0.0166926,0.0664355,-0.0288481,0.000234895,0.0265666,0.0222543,0.0295612,-0.0152453,0.00529058,-0.0190506,7.94517,0.158888,-0.0123243,-0.06081,-0.00696628,-0.588914,-0.451591,-0.207637,-0.055223,-0.469313,-0.387543,0.898569,0.685905,0.569575,-0.0204513,0.125345,0.184436,-0.0532732,0.0229149,0.112943,0.112887,0.0908073,-0.120291,0.0576598,-0.25148
5433.28,0.92724,0.537863,3,7,0,-5421.24,-1.55556,0.00545231,-0.0134624,0.137274,-0.090749,-0.175126,-0.054017,0.0274379,-0.122233,-0.0460618,-0.0783254,0.131704,0.168906,0.0791722,-0.022324,0.0170324,0.0889207,-0.0266296,0.0121727,0.028662,0.00425169,0.000856065,0.00125168,-0.000776463,-0.0220562,7.88121,0.313712,-0.0230488,-0.0422232,0.084425,-0.581377,-0.453791,-0.191763,-0.0370365,-0.425078,-0.28904,1.0506,0.734666,0.677345,-0.0196528,0.158159,0.24643,-0.0524559,0.0445231,0.10034,-0.00367147,-0.0285718,-0.0323167,-0.0545565,-0.291157
5432.55,0.627689,0.537863,3,7,0,-5417.83,-1.54951,-0.00287881,-0.00506805,0.131975,-0.105582,-0.168804,-0.0535968,0.0160836,-0.128974,-0.0634579,-0.0800415,0.119499,0.149176,0.0667166,-0.0187361,0.0111343,0.0579341,-0.0316033,-0.00247765,0.0265296,0.0225957,0.021365,-0.0155515,0.00368301,-0.0226013,7.65551,0.1509,-0.0120996,-0.0577988,0.00366174,-0.585703,-0.449293,-0.197494,-0.0482494,-0.483874,-0.34809,0.952866,0.653133,0.572482,-0.0177868,0.102343,0.160545,-0.0711203,0.000569498,0.0967255,0.0963835,0.0395542,-0.130077,0.0228175,-0.298353
5428.33,0.819766,0.537863,3,7,0,-5422.12,-1.53236,0.00626111,-0.022336,0.133182,-0.0966281,-0.158474,-0.0594574,0.0191489,-0.134541,-0.0658233,-0.0804214,0.117456,0.152359,0.0579299,-0.00865214,0.00283446,0.0762685,-0.0107925,-0.00930067,0.037276,0.0126722,0.0142291,-0.00645944,-0.000795964,-0.0205698,7.66567,0.400423,-0.0290632,-0.0528322,0.0224153,-0.581466,-0.473025,-0.183358,-0.0610846,-0.499553,-0.347773,0.948575,0.698945,0.507263,-0.00786857,0.111693,0.212422,-0.0168359,-0.0116854,0.1451,0.0484503,0.0244162,-0.0762235,-0.0521424,-0.271535
5421.55,0.63313,0.537863,3,7,0,-5410.68,-1.57986,0.0068405,-0.0048607,0.141811,-0.102009,-0.178937,-0.0393608,0.0172168,-0.129924,-0.0468642,-0.0858047,0.122141,0.16373,0.0904547,-0.0293482,0.0227432,0.0597219,-0.0314551,0.0276777,0.000345552,0.0133211,0.0175356,-0.0118962,0.0148833,-0.0125557,7.96219,0.215339,-0.0154332,-0.0170132,0.0684725,-0.600073,-0.437569,-0.223802,-0.0426237,-0.406998,-0.375078,0.948368,0.675357,0.762109,-0.0218414,0.127995,0.165289,-0.0577167,0.092359,0.00244041,0.0688655,0.0556279,-0.0787387,0.238319,-0.165744
5426.21,0.970008,0.537863,3,7,0,-5408.45,-1.54816,-0.00627542,-0.00949793,0.136173,-0.0935748,-0.166387,-0.0611948,0.00837856,-0.141977,-0.0635616,-0.0814292,0.125542,0.17142,0.0568353,-0.00831074,0.0292671,0.0814922,-0.0252352,0.00303741,0.0519985,0.0152515,0.0112937,-0.00745889,-0.00689695,-0.0178709,8.0159,0.162063,-0.0140888,-0.0385945,0.0349923,-0.613,-0.474398,-0.242823,-0.0645705,-0.49444,-0.332839,1.01701,0.808941,0.496045,-0.00598342,0.173898,0.227135,-0.0384718,0.0360896,0.203068,0.0563467,0.00492647,-0.0837317,-0.154375,-0.235908
5424.18,0.918896,0.537863,3,7,0,-5411.54,-1.56541,0.000471501,-0.0129145,0.131261,-0.0841352,-0.182207,-0.0434685,0.0145541,-0.144828,-0.0520445,-0.0925456,0.0995647,0.170068,0.0711344,-0.00526447,0.0142807,0.0618668,-0.011149,0.0150231,0.0367086,0.0133245,0.0172994,-0.003983,0.000797484,-0.0128192,8.13529,0.292399,-0.0218002,-0.0363752,0.120556,-0.671806,-0.462053,-0.21529,-0.0797128,-0.405142,-0.476112,0.785671,0.775236,0.607809,0.00214966,0.116214,0.173677,0.00937926,0.0843728,0.163203,0.0756157,0.061006,-0.0459189,-0.00975866,-0.169222
5425.41,0.924097,0.537863,3,7,0,-5411.48,-1.54914,-0.00379139,-0.00561603,0.143539,-0.119863,-0.169062,-0.062538,0.0289248,-0.122345,-0.0506445,-0.0812063,0.136729,0.152146,0.0734823,-0.0418834,-0.000357756,0.0907992,-0.0365235,-0.0006357,0.0240295,0.00859167,-0.00372454,-0.0201347,0.00111301,-0.0199926,7.74535,0.204109,-0.0161049,-0.0734863,-0.0309108,-0.547768,-0.470708,-0.178076,-0.0272823,-0.443004,-0.330025,1.1048,0.643873,0.631037,-0.0469754,0.12371,0.250557,-0.112682,-0.0374953,0.0371394,-0.031846,-0.102773,-0.155743,-0.0175172,-0.263915
5428.32,0.95621,0.537863,3,7,0,-5416.44,-1.56241,0.00854683,-0.00254696,0.147494,-0.0983333,-0.174951,-0.0565148,0.00749043,-0.144868,-0.0593285,-0.0903796,0.129737,0.160859,0.0770432,-0.00206734,0.0265777,0.0724263,-0.0292293,0.0139258,0.0215961,0.0012693,0.0220335,-0.00316069,0.00767662,-0.0380867,7.87833,0.0928636,-0.00748791,-0.00497956,0.0540752,-0.655282,-0.539393,-0.24269,-0.0655246,-0.511581,-0.39668,1.03658,0.695127,0.662294,-0.00548562,0.154004,0.201011,-0.0610308,0.0451419,0.0701232,-0.0204948,0.053856,-0.0786596,0.0642928,-0.502769
5426.98,0.958073,0.537863,3,7,0,-5418.13,-1.54459,0.0296464,-0.00891558,0.132329,-0.109069,-0.183248,-0.0484201,0.03629,-0.140554,-0.0368627,-0.0853403,0.119388,0.163468,0.0811307,-0.0363057,0.0171713,0.0731701,-0.0301757,-0.00391201,0.0319326,0.0190119,0.0252388,0.00241617,-0.00399241,-0.0229772,7.76586,0.299399,-0.0193795,-0.0964224,0.0462956,-0.618722,-0.475671,-0.170831,-0.0534912,-0.334,-0.39013,0.917964,0.69562,0.694687,-0.0229772,0.136238,0.202527,-0.0461875,0.0285956,0.153543,0.117257,0.0984408,-0.0302225,-0.112792,-0.303313
5427.46,1,0.537863,3,7,0,-5419.49,-1.55029,-0.0225594,-0.00482512,0.138645,-0.0875017,-0.159741,-0.0562221,0.00869886,-0.117357,-0.0692589,-0.0784299,0.122252,0.158957,0.0662072,-0.00963147,0.0130543,0.0798171,-0.0232425,0.0127808,0.0197697,0.0117674,0.00275497,-0.0133127,0.00289669,-0.0175389,7.94477,0.101035,-0.0110595,-0.0048939,0.0479787,-0.554891,-0.425442,-0.220184,-0.0394161,-0.535149,-0.314433,1.00395,0.711352,0.569051,-0.0142434,0.137008,0.221724,-0.0568627,0.0275593,0.0479997,0.0181765,-0.0453625,-0.10841,0.0183856,-0.231525
5426.08,0.858512,0.537863,3,7,0,-5414.21,-1.54412,0.024536,-0.0111765,0.128302,-0.111974,-0.175567,-0.0473577,0.0378207,-0.141758,-0.0394366,-0.0863456,0.117657,0.159514,0.0766583,-0.0321105,0.0153069,0.0685046,-0.0339934,-0.00177965,0.0384157,0.016616,0.0230757,0.0055886,0.000308606,-0.0241369,7.52703,0.309248,-0.0204806,-0.105489,0.0331015,-0.600816,-0.471208,-0.157721,-0.0566722,-0.3429,-0.404486,0.904417,0.686882,0.658018,-0.0176225,0.126207,0.189346,-0.048303,0.0438717,0.185254,0.109668,0.0974322,-0.00872535,-0.0393432,-0.318623
5422.02,0.73601,0.537863,3,7,0,-5406.73,-1.54147,-0.0229669,-0.0103631,0.146945,-0.086553,-0.168948,-0.0674656,-0.0093866,-0.125011,-0.0508957,-0.0806962,0.133459,0.157113,0.0708247,-0.0171246,0.0155644,0.0778614,-0.0261633,-0.0132317,0.024583,0.00907443,0.0188785,-0.0148031,0.00291069,-0.0364329,7.91232,0.186925,-0.0165042,0.0228785,0.024256,-0.605012,-0.505954,-0.290885,-0.0419714,-0.46942,-0.318255,1.07875,0.681971,0.613293,-0.025031,0.138241,0.215459,-0.0828122,-0.0611838,0.0587818,-0.00807003,0.0053321,-0.150857,-0.0164117,-0.480939
