lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
# Adaptation terminated
# Step size = 0.562885
# Diagonal elements of inverse mass matrix:
# 0.000147605, 0.000130527, 0.000148545, 0.000154314, 0.000151027, 0.000139874, 0.000153675, 0.000148763, 0.000124332, 0.000121542, 0.000152069, 0.000142715, 0.000151744, 0.000174216, 0.000173433, 0.000160349, 0.000158788, 0.000125449, 0.000152043, 0.000168231, 0.000136373, 0.000161447, 0.000192753
39.9846,0.998754,0.562885,3,7,0,-25.031,6.73115,0.157838,-0.142869,0.0183384,-0.138545,0.847475,-0.159176,-0.170967,0.108323,-0.0341893,0.0417178,-0.0695111,0.0209563,0.0282914,0.0130824,-0.00535721,0.0288506,0.0483215,0.00102285,-0.0145594,0.0271349,-0.00350032,0.601181,0.00988453,-0.00500345,0.0497415,-0.0492506,1.14247,-0.673041,-2.19642,0.585922,-0.589662,0.484197,-0.0601529,0.0820319,0.077133,0.0575729,0.0195047,0.12239,0.222554,-0.0140081,-0.0551154,0.417995,-0.0395381
41.0647,0.971113,0.562885,3,7,0,-26.1125,6.72416,0.148653,-0.131333,0.0347399,-0.136374,0.850561,-0.15899,-0.173486,0.0873631,-0.0113485,0.00818794,-0.11456,0.0150599,0.0922957,-0.00277657,0.0132632,0.0153916,-0.00196211,0.0642511,-0.00258384,0.0185555,-0.0524853,0.590659,-0.0542519,0.000241391,0.0850722,-0.0775433,1.1705,-0.604064,-2.15263,0.561806,-0.38864,0.284056,-0.106981,0.15068,0.248048,0.0104655,0.0452907,0.0528737,-0.0202798,0.181251,-0.112987,0.161635,-0.592852
43.8287,0.996126,0.562885,3,7,0,-32.259,6.72378,0.154585,-0.13136,0.01395,-0.141121,0.851732,-0.156249,-0.169722,0.108132,-0.0340055,0.0413259,-0.0726984,0.0137747,0.0412035,0.00959872,-0.00274795,0.0295711,0.0477844,0.0120274,-0.0199374,0.0251081,0.00707453,0.598552,-0.0893163,0.00414002,0.0356998,-0.0595648,1.15167,-0.65782,-2.1564,0.572013,-0.606856,0.511569,-0.0588974,0.0838559,0.112457,0.0597683,0.0414222,0.14147,0.238169,0.0390837,-0.062019,0.412345,0.0799108
44.1948,0.905083,0.562885,3,7,0,-33.2368,6.70977,0.154153,-0.132181,0.0332538,-0.130172,0.851942,-0.151066,-0.167877,0.0860879,-0.0183335,-0.0121675,-0.105887,0.0138084,0.0550209,0.0153302,-0.00492068,0.0149759,0.0280593,0.0533001,-0.00744534,0.0257671,-0.052182,0.598373,-0.0241627,-0.00133723,0.0777123,-0.0753254,1.15079,-0.559468,-2.11697,0.565153,-0.357858,0.0122604,-0.100343,0.0992951,0.148434,0.0488443,-0.00569111,0.0528695,0.11012,0.128654,-0.130125,0.275783,-0.589425
45.0946,0.908152,0.562885,3,7,0,-31.5346,6.73631,0.15646,-0.128633,0.0280094,-0.128774,0.84655,-0.158589,-0.189268,0.0879141,-0.0352177,0.0316029,-0.100322,-0.00201709,0.053612,0.0266661,0.0320071,0.0118127,0.0394154,0.0282459,-0.0253338,0.045153,-0.0337696,0.590157,-0.0340715,-0.000427628,0.087872,-0.0501018,1.15145,-0.601213,-2.59168,0.417867,-0.623898,0.409232,-0.0942912,0.0668155,0.144686,0.0887863,0.0885351,0.0261857,0.142187,0.0300881,-0.1617,0.626263,-0.381447
47.153,1,0.562885,3,7,0,-38.4225,6.71437,0.137788,-0.123315,0.022309,-0.146959,0.852251,-0.158806,-0.155082,0.106426,-0.0248346,0.0143067,-0.0802703,0.03027,0.0619409,-0.0125826,-0.0127824,0.0322287,0.0212527,0.0499706,-0.00411572,0.0045135,-0.0358887,0.595208,-0.183918,0.011803,0.0506544,-0.0898139,1.15421,-0.657748,-1.81489,0.663609,-0.467234,0.302068,-0.0748262,0.142795,0.167463,-0.0157105,-0.00964672,0.125216,0.0923229,0.134956,-0.0991772,-0.0180134,-0.405383
46.0762,0.976834,0.562885,3,7,0,-40.5393,6.73587,0.165416,-0.138141,0.0359005,-0.135269,0.843457,-0.151125,-0.195476,0.0885136,-0.0204239,0.0421959,-0.101853,0.00249457,0.0640745,0.0139094,0.0355428,0.0050174,0.0246169,0.0212686,-0.0153822,0.0379218,-0.0166501,0.593266,0.016939,-0.00479992,0.0982787,-0.0487138,1.1542,-0.587342,-2.628,0.466673,-0.526299,0.53326,-0.0889384,0.0901139,0.172394,0.0682295,0.117361,0.0285434,0.11241,0.0554927,-0.077361,0.555005,-0.188072
45.8932,0.974629,0.562885,3,7,0,-35.2453,6.73788,0.136617,-0.131091,-0.000865025,-0.133591,0.858415,-0.172436,-0.166198,0.104352,-0.0323788,0.0229883,-0.0833104,0.032562,0.0634164,0.0161348,0.014641,0.0150618,0.0199975,0.0391675,-0.00340953,0.0356702,-0.0516699,0.598938,-0.0543962,-0.00119614,-0.00506893,-0.0496251,1.16192,-0.697476,-2.09486,0.578379,-0.559842,0.356606,-0.0787118,0.149755,0.16984,0.0597655,0.0490917,0.0500512,0.0732452,0.0900402,-0.0960178,0.43277,-0.583641
45.1497,0.771896,0.562885,3,7,0,-29.2151,6.72303,0.138463,-0.137261,0.00418941,-0.149097,0.857804,-0.181812,-0.159672,0.102347,-0.0252766,0.00676448,-0.0969236,0.0220996,0.0720773,0.0138732,0.0171483,0.021496,0.0174827,0.0404234,0.00882259,0.0384052,-0.0374669,0.599979,-0.0137145,-0.00546206,-0.00561374,-0.115495,1.17621,-0.69982,-1.9472,0.589965,-0.475625,0.208296,-0.0789974,0.139715,0.191926,0.0890813,0.106739,0.12725,0.124845,0.161985,0.00523283,0.510993,-0.42321
41.2735,0.805938,0.562885,3,7,0,-30.0727,6.71918,0.162249,-0.106395,0.0347529,-0.129499,0.852665,-0.141602,-0.193082,0.121705,-0.0316124,0.0321293,-0.062282,0.0187007,0.0840246,-0.00780592,-0.00335485,0.0186221,0.0139566,0.0439293,0.000384505,0.00925827,-0.0128205,0.590414,-0.291297,0.0255013,0.107554,-0.00671835,1.15569,-0.629615,-2.38608,0.70644,-0.579185,0.513463,-0.0478131,0.148482,0.226576,0.0174314,0.0435876,0.116038,0.109661,0.174742,-0.0167627,0.113791,-0.144815
44.1416,1,0.562885,3,7,0,-31.8539,6.72148,0.153776,-0.124907,0.0184447,-0.127034,0.84747,-0.150939,-0.205521,0.126716,-0.0405889,0.0222844,-0.08165,0.0095598,0.0466338,0.00196825,-0.00268152,0.0230221,0.0108529,0.0545047,-0.0010494,0.0113699,-0.0371693,0.593906,-0.0679629,0.00372393,0.0643313,-0.0237265,1.16225,-0.626478,-2.56545,0.729481,-0.620488,0.36225,-0.0734001,0.0790739,0.125181,0.0286081,0.0211507,0.100588,0.0583361,0.167715,-0.077852,0.0866227,-0.419848
48.8198,0.958557,0.562885,3,7,0,-33.9564,6.73837,0.159111,-0.131642,0.0371105,-0.142325,0.845318,-0.140021,-0.156167,0.0942119,-0.0205749,0.0246299,-0.10191,0.0194346,0.0682103,0.0185401,0.00376855,0.0129614,0.0108684,0.0148105,-0.0299414,0.0315743,-0.0191825,0.600465,-0.0871334,0.0042128,0.0947798,-0.0805803,1.14357,-0.568287,-1.96176,0.576596,-0.477212,0.385065,-0.102158,0.130705,0.185771,0.0301612,-0.0226862,-0.000359036,-0.0136301,-0.0247366,-0.168457,0.448917,-0.216677
46.8324,0.921188,0.562885,3,7,0,-39.5242,6.70991,0.147561,-0.12913,0.0157094,-0.136426,0.851556,-0.164688,-0.190895,0.101387,-0.0246716,0.025856,-0.0783366,0.0112974,0.044862,-0.0226385,0.0141123,0.0279302,0.0343507,0.0564245,0.00236167,0.0142987,-0.031345,0.588027,-0.078865,0.00337536,0.0375226,-0.0495064,1.16165,-0.661329,-2.40459,0.58034,-0.487121,0.377076,-0.0627965,0.080896,0.12014,-0.000483107,0.107464,0.155379,0.20095,0.200833,-0.042874,0.147116,-0.354059
49.1594,0.777054,0.562885,3,7,0,-29.4939,6.74517,0.155636,-0.138409,0.0230802,-0.136037,0.848623,-0.165705,-0.160482,0.0944497,-0.0206762,0.0235173,-0.101319,0.0117327,0.0671487,0.0188132,-4.08448e-05,0.0214283,0.00926199,0.0118188,-0.0260399,0.0237278,-0.0192205,0.606204,-0.0104594,-0.00368062,0.0587357,-0.0640857,1.15653,-0.680444,-2.02735,0.580104,-0.469471,0.372182,-0.101956,0.113762,0.18246,0.0317159,-0.0299875,0.0284754,-0.0226227,-0.0354549,-0.156581,0.325444,-0.217107
47.8261,0.978788,0.562885,3,7,0,-42.0477,6.70451,0.149582,-0.120166,0.033772,-0.142969,0.848149,-0.149583,-0.184605,0.100148,-0.0370016,0.0244539,-0.0708983,0.0129535,0.0595469,-0.00575652,0.0068687,0.0355571,0.0170233,0.0607991,-0.00637399,0.0264779,-0.0310326,0.585235,-0.1987,0.0149102,0.101433,-0.0600099,1.14794,-0.606416,-2.37602,0.505346,-0.601381,0.404793,-0.0580872,0.10332,0.160041,0.0334243,0.0768663,0.169302,0.109233,0.209459,-0.075093,0.339399,-0.350531
48.8061,1,0.562885,3,7,0,-42.2699,6.75232,0.15237,-0.144957,0.0183279,-0.144313,0.844004,-0.157006,-0.170903,0.098862,-0.0108347,0.0248255,-0.0987995,0.0143392,0.0557007,0.0182677,0.00437449,0.0114849,0.0189019,0.00863578,-0.0137926,0.0275567,-0.0114893,0.596528,0.0415218,-0.00884516,0.0292689,-0.0756628,1.1489,-0.640534,-2.12997,0.639412,-0.37505,0.358708,-0.0903422,0.103865,0.15068,0.0546709,0.0166229,0.0375708,0.0724357,0.00479554,-0.0688354,0.404819,-0.129778
50.1053,0.989029,0.562885,3,7,0,-41.7439,6.7032,0.153838,-0.121859,0.0222569,-0.141938,0.843591,-0.15777,-0.191886,0.097137,-0.0317074,0.0247967,-0.0962105,0.0232154,0.0595727,-0.0122749,0.0155702,0.0209163,0.0285903,0.0490953,-0.00075864,0.0100366,-0.0342793,0.590395,-0.116311,0.00767291,0.057956,-0.0884773,1.16243,-0.608576,-2.50493,0.529904,-0.57357,0.377372,-0.084166,0.125183,0.159935,0.00746567,0.0830041,0.101801,0.145028,0.149683,-0.07119,0.0728226,-0.387204
43.9923,0.738002,0.562885,3,7,0,-37.7713,6.74377,0.125465,-0.131758,0.00896668,-0.136179,0.847967,-0.155648,-0.164701,0.0956888,-0.0309421,0.0440864,-0.120431,0.0143998,0.0513302,0.0284806,-0.00630937,0.0214682,0.00765219,0.0276788,-0.0030336,0.0174265,-0.024194,0.594815,-0.0195182,-0.00511102,0.0160581,-0.0812075,1.17414,-0.586355,-2.13632,0.482011,-0.646268,0.582441,-0.108959,0.0966049,0.137596,0.0868054,-0.000308534,0.0839881,0.0344097,0.0795385,-0.0518374,0.214029,-0.273285
41.0129,0.79753,0.562885,3,7,0,-28.2378,6.71751,0.165019,-0.139946,0.0454007,-0.125733,0.849856,-0.158603,-0.176724,0.0885187,-0.0101427,0.0159842,-0.0589036,0.00899112,0.0660736,-0.024335,0.00821971,0.0376375,0.0150562,0.065537,-0.0153435,0.0179751,-0.0396676,0.596544,-0.0580872,0.00234688,0.12958,0.0119019,1.13133,-0.680823,-2.1728,0.564242,-0.315622,0.327183,-0.0556419,0.103999,0.178806,-0.0345897,0.0500263,0.139531,0.0568153,0.178086,-0.152671,0.184289,-0.448068
47.7848,0.932101,0.562885,3,7,0,-30.7667,6.7138,0.153302,-0.146378,0.0351544,-0.129907,0.848487,-0.153754,-0.176475,0.0893495,-0.0165498,0.0216435,-0.0712037,0.0126602,0.0543014,-0.0125486,0.00334454,0.0433742,0.0287123,0.0495618,-0.0168937,0.0166822,-0.048293,0.595899,0.00698101,-0.00531902,0.0997607,-0.0147558,1.13378,-0.633779,-2.22365,0.546459,-0.392665,0.350156,-0.0732145,0.0970978,0.147,-0.0197624,0.0157432,0.131557,0.0826478,0.0848973,-0.182227,0.142574,-0.545496
51.2909,0.926117,0.562885,3,7,0,-40.269,6.71662,0.133387,-0.135121,0.0273328,-0.134272,0.847624,-0.143421,-0.173931,0.109256,-0.0336042,0.0285678,-0.0888244,0.00600528,0.0514814,0.00126267,-0.00907157,0.0165811,0.0284424,0.0223613,-0.00458449,0.0173405,-0.0342211,0.599698,-0.0492434,-0.00150862,0.0772153,-0.0597815,1.15167,-0.587783,-2.18633,0.649848,-0.589664,0.410762,-0.0853048,0.0807589,0.139306,0.00483999,-0.0219218,0.0522379,0.10761,0.0309725,-0.0832334,0.187815,-0.386547
49.4557,0.716073,0.562885,3,7,0,-37.2559,6.7295,0.169793,-0.125894,0.0173041,-0.136206,0.851488,-0.16826,-0.175052,0.0866927,-0.0117401,0.0224742,-0.0905069,0.0280036,0.069768,-0.0117423,0.0253139,0.0124602,0.0172914,0.048772,-0.0230663,0.0236258,-0.0134995,0.5905,-0.101426,0.00711128,0.0327954,-0.0509204,1.16028,-0.68854,-2.21165,0.525617,-0.383517,0.369964,-0.0791404,0.148387,0.189286,0.001259,0.0943682,0.0595079,0.0827572,0.145154,-0.127643,0.338024,-0.152484
49.6451,0.895481,0.562885,3,7,0,-39.2009,6.70835,0.137114,-0.132705,0.037881,-0.139677,0.841495,-0.156857,-0.160143,0.10544,-0.0406691,0.0165376,-0.0942619,0.0137977,0.051462,0.00217201,-0.00515953,0.0256388,0.0376187,0.0360394,-0.00296838,0.022942,-0.0121755,0.589905,-0.0582415,-0.000408194,0.10558,-0.110072,1.15685,-0.605595,-1.99842,0.561499,-0.636723,0.296516,-0.0751578,0.0958431,0.138802,0.0531245,0.0534272,0.152626,0.223029,0.147225,-0.0176466,0.330554,-0.137529
49.7608,0.812209,0.562885,3,7,0,-39.4068,6.7282,0.146066,-0.135237,0.0425934,-0.137837,0.833793,-0.165099,-0.164215,0.0873394,-0.0153437,0.0120857,-0.109236,0.0142617,0.0617894,-0.00256261,0.00521732,0.0134421,0.00854348,0.0193838,-0.0200957,0.02932,-0.0354683,0.595326,-0.0327606,-0.00160167,0.109735,-0.0878116,1.14538,-0.661411,-2.07341,0.589578,-0.396219,0.249396,-0.111289,0.11151,0.167956,-0.0249158,-0.0204458,-0.00178312,-0.0272891,-0.0144757,-0.155578,0.37309,-0.400634
46.9879,0.67699,0.562885,3,7,0,-33.8517,6.72264,0.16258,-0.12528,0.0173591,-0.138591,0.867347,-0.140407,-0.174224,0.108683,-0.0307603,0.045393,-0.0784769,0.0221858,0.0700372,0.0305772,0.00245879,0.0190013,0.0363545,0.0531798,-0.00490452,0.0191754,-0.0183905,0.59843,-0.12405,0.00798262,0.0453515,-0.0377679,1.16481,-0.565554,-2.19687,0.533531,-0.626877,0.621112,-0.0595162,0.136231,0.188106,0.130548,0.0723922,0.129345,0.217503,0.199228,-0.0465692,0.255918,-0.207732
46.9354,0.865051,0.562885,3,7,0,-33.6578,6.72637,0.17555,-0.121339,0.00489812,-0.127398,0.860421,-0.147499,-0.170386,0.0942465,-0.0305567,0.0353272,-0.0779677,0.0190362,0.0613265,0.0275748,0.00399867,0.014669,0.0321297,0.0502496,-0.021397,0.0127074,-0.0175964,0.601633,-0.113143,0.00875801,0.0109584,-0.0153528,1.14786,-0.604208,-2.22002,0.467478,-0.575354,0.498208,-0.0685381,0.118345,0.1662,0.0934463,0.0328993,0.0661644,0.144603,0.135875,-0.140542,0.156183,-0.198761
47.6896,0.952066,0.562885,3,7,0,-36.3489,6.72456,0.135786,-0.14414,0.0535061,-0.149141,0.840219,-0.166573,-0.180541,0.0978654,-0.0106932,0.0266183,-0.0997191,0.00996878,0.0596101,-0.0180248,0.0110082,0.0282133,0.0201112,0.0199374,-0.00317207,0.0300615,-0.0353754,0.593446,-0.0179796,-0.00441587,0.140452,-0.0937091,1.16016,-0.668174,-2.23702,0.644579,-0.391755,0.39064,-0.0932461,0.100267,0.160403,-0.0260857,0.0481751,0.0993505,0.0766281,0.0354924,-0.063794,0.38498,-0.399585
46.6662,0.952181,0.562885,3,7,0,-36.7889,6.74222,0.151209,-0.13673,0.04075,-0.121611,0.844089,-0.152881,-0.177725,0.0709125,-0.00893067,0.0238319,-0.0806891,0.0101744,0.0602968,-0.0135767,0.00626171,0.0212959,0.0358376,0.026766,-0.0200363,0.0222464,-0.0448255,0.586341,-0.0522331,0.00066206,0.109863,-0.00270237,1.12773,-0.62963,-2.36395,0.467993,-0.343233,0.359158,-0.0857999,0.101439,0.164131,-0.0439023,-0.0062989,0.0312041,0.0932072,-0.00950942,-0.184778,0.238664,-0.506329
45.6191,0.906092,0.562885,3,7,0,-34.3644,6.70907,0.144127,-0.125843,0.0128872,-0.162891,0.847515,-0.162528,-0.168868,0.12793,-0.0292525,0.028941,-0.105366,0.0196585,0.0607667,0.0227402,0.00807897,0.021829,0.0207684,0.042742,-0.0045721,0.0164339,-0.0109514,0.608686,-0.0978916,0.00402201,0.0203891,-0.14476,1.17507,-0.637315,-1.9582,0.728995,-0.57699,0.431152,-0.0851648,0.119181,0.162876,0.106846,0.080614,0.128853,0.139469,0.167546,-0.0308633,0.231255,-0.123702
47.2199,0.899803,0.562885,3,7,0,-32.7463,6.73444,0.165834,-0.138627,0.0385806,-0.13623,0.862008,-0.159679,-0.17288,0.0821588,-0.00734976,0.0400751,-0.086904,0.0301284,0.0521659,-0.00125023,-0.00279763,0.0270745,0.0359461,0.032616,-0.0120724,0.0388858,-0.0394495,0.579414,-0.0435556,0.00110928,0.0945941,-0.0294008,1.16351,-0.650598,-2.22185,0.494095,-0.396289,0.535864,-0.0818037,0.130846,0.141354,0.0132331,0.0114431,0.100466,0.148418,0.0669101,-0.110778,0.513633,-0.445605
52.71,0.872156,0.562885,3,7,0,-39.0513,6.73204,0.156578,-0.123022,0.0325819,-0.13917,0.850025,-0.158295,-0.177352,0.0841206,-0.0148555,0.0423657,-0.0931099,0.0212572,0.0591528,0.00753805,-0.00377009,0.0243416,0.0267366,0.0344023,-0.0131343,0.0337216,-0.0253143,0.580146,-0.144438,0.0104732,0.0805344,-0.0483742,1.15853,-0.640059,-2.31877,0.462799,-0.483297,0.578515,-0.0833655,0.121465,0.160166,0.0409092,0.0173486,0.103618,0.124576,0.0959898,-0.0899624,0.467478,-0.285939
51.2392,0.867223,0.562885,3,7,0,-45.9323,6.72281,0.146813,-0.137437,0.013862,-0.13872,0.847658,-0.159062,-0.171071,0.111695,-0.0306375,0.0113126,-0.0895228,-0.000706017,0.0563068,0.00487025,0.0186679,0.0203263,0.0185147,0.0362048,-0.00402692,0.00632841,-0.0247817,0.606812,-0.000427264,-0.00523847,0.0344949,-0.0792426,1.15141,-0.630227,-2.08438,0.667068,-0.496331,0.21992,-0.0794044,0.0722475,0.150808,0.0433316,0.0775187,0.0837654,0.0849391,0.100739,-0.0711715,0.0380637,-0.279924
50.2731,0.727406,0.562885,3,7,0,-38.7811,6.73484,0.148498,-0.125193,0.0400991,-0.138206,0.856297,-0.155507,-0.172317,0.0842399,-0.00909646,0.0429636,-0.0973577,0.0298185,0.0646115,0.00510897,-0.00420055,0.0214028,0.0325321,0.0333107,-0.0202929,0.0376186,-0.028143,0.583178,-0.153496,0.0101426,0.0993947,-0.0460317,1.16577,-0.631808,-2.2133,0.495263,-0.445373,0.590892,-0.09076,0.146563,0.175759,0.0241379,0.00115227,0.0776028,0.131368,0.0697549,-0.130376,0.521741,-0.317891
51.6344,0.836793,0.562885,3,7,0,-40.1391,6.71864,0.156421,-0.139214,0.0138686,-0.142775,0.842898,-0.15574,-0.174769,0.111451,-0.0364859,0.0172865,-0.0880044,0.0033806,0.0722788,0.00391259,0.013322,0.027179,0.0129696,0.0337614,-0.00780949,0.00877658,-0.0254859,0.604501,0.00451857,-0.00521373,0.0411635,-0.0872997,1.15052,-0.62623,-2.1786,0.635046,-0.581587,0.313167,-0.0807012,0.102228,0.194285,0.032502,0.0538851,0.0952676,0.0452038,0.0808507,-0.0902702,0.0748132,-0.287878
49.5818,0.861173,0.562885,3,7,0,-43.9795,6.73442,0.14791,-0.135768,0.0147468,-0.133841,0.844781,-0.161059,-0.189241,0.0908159,-0.0262876,0.0343924,-0.0942651,0.001218,0.0710914,0.0189255,0.0129887,0.0317522,0.0100759,0.0301007,-0.0286346,0.0177571,-0.040003,0.606055,-0.0274506,-0.00257793,0.0488872,-0.0342859,1.14795,-0.654665,-2.51857,0.496765,-0.543419,0.487666,-0.100563,0.0965961,0.192351,0.0334608,-0.00452402,0.0428309,-0.0485418,-0.0133323,-0.224939,0.180031,-0.451856
48.6713,0.899172,0.562885,3,7,0,-38.8165,6.71413,0.165109,-0.126273,0.0379807,-0.14287,0.85141,-0.150514,-0.153798,0.103672,-0.0165051,0.0207213,-0.0906058,0.0247581,0.0495852,-0.00896936,0.00127487,0.00982978,0.0363765,0.0371601,0.00383816,0.0224129,-0.0119009,0.582787,-0.106128,0.00750676,0.0839594,-0.0914916,1.1576,-0.598664,-1.79989,0.646453,-0.421658,0.330293,-0.0691854,0.115528,0.133591,0.0287637,0.0753792,0.109949,0.23626,0.170838,0.0188678,0.322916,-0.134427
43.1168,0.806735,0.562885,3,7,0,-34.5684,6.73983,0.159393,-0.13744,0.00100534,-0.131004,0.850869,-0.137213,-0.202749,0.108021,-0.0194293,0.0334349,-0.091681,0.00881839,0.0702889,0.0255277,0.0190038,0.0283183,0.00975708,0.0324353,-0.027573,0.037111,-0.0257064,0.608824,0.010528,-0.00496309,0.00147179,-0.00931549,1.15426,-0.557907,-2.59399,0.624143,-0.48341,0.480007,-0.0878274,0.110701,0.189803,0.077631,0.0489894,0.07542,0.00182606,0.0505053,-0.164398,0.519801,-0.290369
45.2178,0.900601,0.562885,3,7,0,-27.36,6.71598,0.145393,-0.127929,0.0479508,-0.14818,0.850495,-0.173038,-0.144561,0.085576,-0.0177929,0.0276483,-0.0867367,0.026193,0.0505904,-0.0154419,-0.00485243,0.0155614,0.0307728,0.03676,0.00312705,0.0109047,-0.0262688,0.584237,-0.151547,0.00954214,0.116882,-0.100338,1.15411,-0.70352,-1.77737,0.514687,-0.443911,0.405651,-0.0747657,0.120007,0.136536,-0.0111108,0.02748,0.0917995,0.167062,0.124597,-0.0310077,0.106335,-0.296721
42.7284,0.925233,0.562885,3,7,0,-33.6668,6.73615,0.158705,-0.129736,0.00282605,-0.122715,0.84519,-0.139853,-0.200661,0.117014,-0.0375091,0.0377541,-0.090086,0.000513202,0.0783875,0.0135298,0.000905499,0.0331941,0.0116054,0.0362579,-0.0354315,0.015824,-0.0244847,0.598286,-0.0359651,-0.0004015,0.0263071,-0.00578827,1.15706,-0.593155,-2.56897,0.6496,-0.668601,0.556871,-0.093234,0.104537,0.213358,0.0221812,-0.0249203,0.0653721,-0.022768,0.0253101,-0.228012,0.18811,-0.276569
45.9988,0.911997,0.562885,3,7,0,-34.1295,6.71472,0.139878,-0.142242,0.034976,-0.150618,0.853244,-0.160977,-0.160973,0.0722168,-0.0188083,0.0365206,-0.100112,0.0293508,0.0357561,0.00344502,0.0110672,0.0230324,0.0268448,0.0277678,-0.00401535,0.0102558,-0.00306031,0.5989,-0.0346733,-0.00278274,0.0745713,-0.102792,1.16022,-0.609314,-2.15883,0.3515,-0.469458,0.452837,-0.081479,0.10689,0.0958106,0.0557801,0.0872185,0.128782,0.161862,0.114059,-0.0168395,0.153676,-0.034568
46.8557,0.997406,0.562885,3,7,0,-37.9586,6.73788,0.165171,-0.134516,0.0200716,-0.141855,0.854725,-0.148141,-0.176557,0.101375,-0.026535,0.00717628,-0.0777809,-0.00560989,0.0881719,0.00916248,0.00231694,0.0253116,0.0236926,0.0308133,-0.0114049,0.0160754,-0.0515305,0.597441,-0.0704221,0.00268558,0.0565328,-0.0632443,1.14204,-0.611906,-2.23062,0.640614,-0.467499,0.234041,-0.0822413,0.105651,0.237873,0.0155704,-0.0155469,0.0461436,0.0416753,0.0111129,-0.160916,0.125004,-0.582066
43.1953,0.873969,0.562885,3,7,0,-33.9426,6.75337,0.148155,-0.133058,0.0158457,-0.153616,0.863575,-0.138522,-0.17228,0.116216,-0.012438,0.0237501,-0.0948591,-0.0164135,0.0819569,0.0207064,0.00347433,0.0133516,0.0238132,0.0337014,-0.00670074,0.0165077,-0.011988,0.59607,-0.0895241,0.00267923,0.0228961,-0.0896076,1.16736,-0.562547,-2.01035,0.741282,-0.415038,0.410304,-0.0789887,0.0743083,0.220809,0.0853493,0.0484529,0.082394,0.135697,0.12032,-0.0445665,0.229846,-0.135412
49.4523,1,0.562885,3,7,0,-36.7691,6.71531,0.132514,-0.131365,0.0562062,-0.136162,0.851866,-0.151917,-0.178341,0.101581,-0.0144121,0.0190292,-0.0940676,0.0126635,0.0578926,-0.0036613,-0.00667493,0.0318281,0.0167645,0.0344701,-0.0135459,0.0206362,-0.0422707,0.594748,-0.126739,0.00630113,0.156166,-0.0488571,1.15851,-0.620353,-2.18398,0.671782,-0.396261,0.33461,-0.0947562,0.10238,0.156863,-0.0127309,-0.0261616,0.0848042,0.0284577,0.0454714,-0.145965,0.219679,-0.477471
46.0912,0.702805,0.562885,3,7,0,-35.6408,6.70683,0.166277,-0.153306,0.031891,-0.142269,0.842283,-0.137113,-0.188765,0.120098,-0.0332704,0.0314377,-0.0896322,-0.00345876,0.0578078,-0.00912788,0.0035574,0.0283489,0.0222176,0.0330029,-0.0176909,0.017629,-0.011031,0.594914,0.101695,-0.0135295,0.0938315,-0.073611,1.15688,-0.566234,-2.31757,0.702708,-0.601976,0.458163,-0.0798494,0.0692563,0.157013,0.000661163,0.0379653,0.113998,0.100767,0.0902529,-0.10001,0.249851,-0.124602
49.288,0.999647,0.562885,3,7,0,-39.8637,6.70621,0.156055,-0.144403,0.03101,-0.125442,0.837865,-0.142926,-0.17502,0.101776,-0.0221485,0.0228079,-0.0973595,0.00949965,0.0496369,-0.00238849,0.00455161,0.0310439,0.00700382,0.0379469,0.000828533,0.00627679,-0.0159175,0.588162,0.0752168,-0.0109355,0.0823482,-0.0400629,1.1471,-0.553549,-2.1661,0.599272,-0.466215,0.355667,-0.0825847,0.0840316,0.132806,0.0321532,0.0598363,0.143987,0.0598073,0.140276,-0.0248828,0.0592304,-0.179797
47.6718,0.867128,0.562885,3,7,0,-39.4069,6.74655,0.150549,-0.13283,0.0173088,-0.161161,0.867796,-0.166446,-0.182947,0.11103,-0.0310607,0.0318916,-0.0901632,0.014893,0.0579595,0.00340558,0.00477458,0.0166258,0.0336917,0.0451298,-0.0286625,0.0376433,-0.0424414,0.595385,-0.109824,0.00528017,0.0430133,-0.109023,1.18353,-0.694974,-2.2818,0.646072,-0.593942,0.464111,-0.0906274,0.106448,0.158274,0.00732872,0.00015749,0.0317885,0.102104,0.0679733,-0.20799,0.486677,-0.4794
48.1322,0.88711,0.562885,3,7,0,-36.9043,6.70503,0.145708,-0.128964,0.0372998,-0.119922,0.835694,-0.148408,-0.16357,0.0885053,-0.0121606,0.024859,-0.0934227,0.0153233,0.0637341,0.00639341,0.0119584,0.0260512,0.0111721,0.0271599,0.00444947,0.00455276,-0.00920795,0.59457,-0.0615403,0.00137327,0.0956014,-0.0211207,1.13391,-0.575124,-2.05749,0.521558,-0.38076,0.374964,-0.0760984,0.11536,0.170204,0.0614062,0.0856983,0.133382,0.0879881,0.115678,0.00794099,0.0487576,-0.104009
