lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25
# Adaptation terminated
# Step size = 0.480616
# Diagonal elements of inverse mass matrix:
# 0.000169256, 0.000148194, 0.000147978, 0.000128135, 0.0001287, 0.000160824, 0.000157182, 0.000162567, 0.000137393, 0.000165918, 0.000143497, 0.000191649, 0.000166041, 0.000149323, 0.000126024, 0.000170283, 0.000143434, 0.000132372, 0.000138746, 0.000150633, 0.000123142, 0.000149043, 0.000113427, 0.00016207, 0.000134284, 0.000166521, 0.000886126
2481.1,0.977277,0.480616,3,7,0,-2468.8,-1.43793,0.0140336,0.0307527,-0.15882,0.0348327,0.0564369,-0.0147763,0.0223546,0.00567375,-0.0437553,-0.117096,-0.17968,0.0960243,-0.0295454,0.0480543,-0.0936197,-0.00604663,0.0409921,-0.0167384,-0.00430918,0.00437915,0.0139169,0.0298878,-0.00173346,0.02457,0.000961405,15.6851,0.111476,-0.0027712,-0.200287,0.00893544,0.0589143,-0.00455055,0.125146,-0.0387518,0.165314,-0.545828,-2.33923,0.554258,-0.612849,0.62322,-0.0756434,0.0427103,0.112778,-0.00618832,0.0450155,0.0798049,0.128578,0.153805,0.021131,0.388961,0.010909
2480.84,0.824929,0.480616,3,7,0,-2468.14,-1.44643,0.0155925,0.0403025,-0.14087,0.0392048,0.0575723,-0.0168506,0.00948019,-0.0127963,-0.039307,-0.111667,-0.191479,0.098608,-0.0223914,0.0323728,-0.0686451,0.0087317,0.0479828,0.00346741,0.00397352,-0.00398956,0.0170954,0.0367209,-0.0218046,0.0407252,0.00565428,16.1289,-0.01299,0.0049057,-0.277415,0.0181369,0.041536,-0.00250056,0.0805923,-0.0472908,0.14261,-0.568544,-2.49341,0.604094,-0.477813,0.462352,-0.0541241,0.0824315,0.13367,0.0391184,0.050497,0.0346631,0.124545,0.15523,-0.0573878,0.654949,0.064159
2480.37,0.850761,0.480616,3,7,0,-2468.37,-1.42079,0.0374285,0.0113393,-0.14933,0.03367,0.0342216,-0.0177136,0.0107227,0.00289103,-0.0540512,-0.124308,-0.170497,0.0964287,-0.0252797,0.0271709,-0.100335,0.0228736,0.0663372,-0.000641058,-0.00831037,0.0350921,0.0334181,0.0378933,0.0154622,0.0177268,-0.038802,15.1574,0.477527,-0.0300275,-0.115437,0.00509434,0.0621752,-0.00800629,0.0869964,-0.0699028,0.152503,-0.531183,-2.16619,0.586474,-0.538645,0.427237,-0.087368,0.139749,0.181995,0.0511806,0.0510251,0.184399,0.197658,0.144957,0.0140663,0.181038,-0.440285
2470.72,0.790945,0.480616,3,7,0,-2460.34,-1.41891,0.0301279,0.0181006,-0.168624,0.0434364,0.0367202,0.018531,-0.00240872,-0.00180571,-0.0425134,-0.0907819,-0.157906,0.0935213,-0.0200521,0.0324092,-0.0828216,0.0103577,0.0773954,0.0157812,0.00981116,0.00136038,0.0152822,0.0064714,0.0107073,0.0199417,-0.0247548,15.4349,0.524323,-0.0310819,-0.23475,0.0120753,-0.101362,0.0124148,0.0402683,-0.0471413,0.127861,-0.429455,-2.03463,0.602065,-0.471683,0.459503,-0.0747601,0.129902,0.21184,0.0623708,0.0476024,0.0231263,0.0838187,0.027043,0.023424,0.251303,-0.280892
2482.36,0.992478,0.480616,3,7,0,-2462.67,-1.44206,0.00846729,0.0303525,-0.138784,0.0242545,0.0538846,-0.0173931,0.0118237,-0.0125581,-0.0449928,-0.12566,-0.189201,0.0917396,-0.0327993,0.0355327,-0.0971046,0.0044679,0.0446234,-0.0134445,-0.0137036,0.0169566,0.0380179,0.0232717,-0.00919637,0.0243313,-0.00857958,15.3265,0.0198627,0.00111734,-0.0967643,0.00126159,0.0602334,-0.00511219,0.0895508,-0.100466,0.16773,-0.567902,-2.53636,0.538518,-0.615929,0.487781,-0.0854956,0.0706279,0.123739,-0.00910961,0.00646756,0.101386,0.201741,0.0839045,-0.0412515,0.361148,-0.0973523
2483.17,0.927049,0.480616,3,7,0,-2471.23,-1.43048,0.0386567,0.0242804,-0.156434,0.0480654,0.0284548,-0.0140714,0.00324555,0.00477737,-0.047625,-0.103631,-0.176551,0.110779,-0.0109613,0.0264939,-0.0695105,0.0243471,0.0741833,0.013481,0.00414931,0.0202425,0.0197221,0.0477419,-0.000946692,0.039984,-0.0237255,15.6171,0.443041,-0.0266666,-0.296754,0.022053,0.0207289,-0.00403784,0.0628467,-0.0037537,0.129031,-0.515818,-2.11712,0.724842,-0.38103,0.438436,-0.0544016,0.152349,0.204506,0.0910176,0.0826044,0.138543,0.149102,0.198168,-0.0138224,0.569206,-0.269213
2475.11,0.714855,0.480616,3,7,0,-2465.37,-1.4519,0.00246484,0.031004,-0.146787,0.0245182,0.0614769,-0.00223538,0.0143924,-0.00894242,-0.0467714,-0.104046,-0.188351,0.0817194,-0.00886843,0.0430108,-0.0910779,-0.000939891,0.0852163,0.01515,0.00601307,0.0191371,0.0141629,0.0475617,-0.0207402,0.0195463,-0.0130714,16.327,0.0362149,-0.000537351,-0.114033,0.000858701,0.0151682,0.00177866,0.0920982,-0.0387628,0.138319,-0.49252,-2.47934,0.498401,-0.434253,0.629155,-0.0828385,0.114856,0.235748,0.0669484,0.0448608,0.0857812,0.0697393,0.143007,-0.11916,0.274543,-0.148321
2479.48,0.997464,0.480616,3,7,0,-2464.03,-1.43372,0.0404356,0.0174329,-0.152976,0.0125958,0.0188444,-0.0194041,0.0182924,0.00423146,-0.0565411,-0.113096,-0.176092,0.0993598,-0.0161252,0.0271349,-0.0771774,0.0179446,0.0368283,-0.00620217,-0.0188622,0.0298759,0.0243707,0.0534991,-0.00954312,0.0389417,-0.0218681,15.7849,0.193087,-0.00862477,0.010791,-0.00817004,0.0425649,-0.00740971,0.106563,-0.0236401,0.129507,-0.536073,-2.16334,0.634921,-0.419552,0.423242,-0.0649158,0.0863615,0.102889,0.0250332,0.0143387,0.167116,0.159471,0.202203,-0.0569521,0.557492,-0.248137
2480.26,0.998326,0.480616,3,7,0,-2469.28,-1.43351,0.0264115,0.0169365,-0.138709,0.0244499,0.051256,-0.0368488,0.0237992,0.00175489,-0.0514762,-0.135592,-0.168989,0.099712,-0.0157413,0.0356133,-0.0947759,0.00807957,0.0518807,0.00501465,0.00165614,0.0362002,0.00838647,0.0202941,-0.0132724,0.0238111,-0.00343854,15.4902,0.19877,-0.010859,-0.116586,0.00428146,0.162448,-0.0178425,0.127627,-0.0396446,0.151048,-0.624198,-2.09206,0.63197,-0.438174,0.485455,-0.0854122,0.0889445,0.143303,0.0449656,0.0444284,0.149729,0.0487262,0.0699422,-0.051913,0.365927,-0.0390171
2484.42,0.940178,0.480616,3,7,0,-2471.07,-1.42782,0.0142935,0.0213179,-0.168358,0.0309165,0.0359935,-0.0265044,0.0141186,-0.0131036,-0.0550987,-0.124848,-0.178783,0.111408,-0.0285264,0.0231561,-0.0834678,0.0249827,0.0634671,-0.00596917,-0.013452,0.0221999,0.0209278,0.0349137,0.00143042,0.0426827,-0.0276893,15.7953,0.232735,-0.0130207,-0.183026,0.00829045,0.0654301,-0.00883612,0.0994945,-0.0900052,0.149728,-0.59718,-2.21844,0.709338,-0.546886,0.402801,-0.0715791,0.138934,0.174761,0.020548,0.0197627,0.132398,0.139864,0.143445,-0.00707753,0.601666,-0.31419
2481.64,0.729951,0.480616,3,7,0,-2470.96,-1.43141,0.0193011,0.023654,-0.169326,0.0306173,0.0315479,-0.0210537,0.0126104,-0.0132033,-0.0524771,-0.126155,-0.166644,0.115788,-0.0192395,0.0233916,-0.0752164,0.0136423,0.0688174,-0.0198636,-0.00558868,0.0242086,0.0262945,0.0369945,0.00317366,0.048956,-0.0257385,15.7092,0.203361,-0.0106547,-0.176509,0.00747146,0.0316991,-0.00531822,0.0912269,-0.083507,0.146773,-0.614876,-1.93508,0.775693,-0.463494,0.410361,-0.060025,0.123188,0.189294,0.00125839,0.0610894,0.158379,0.183773,0.168214,0.0139985,0.705278,-0.292055
2483.32,0.900228,0.480616,3,7,0,-2469.92,-1.42747,0.0304204,0.0132664,-0.135823,0.0367959,0.0353599,-0.0235981,0.00333763,-0.00485651,-0.0421186,-0.124591,-0.167863,0.116542,-0.0269065,0.0342845,-0.0822899,0.00907122,0.0455617,-0.00267844,-0.00819823,0.0379424,0.0235387,0.0490077,-0.0041924,0.0387892,-0.014076,15.6508,0.446686,-0.0284737,-0.182727,0.0127306,0.069362,-0.00898968,0.0693644,-0.0586767,0.161355,-0.581245,-1.97797,0.695869,-0.548857,0.496969,-0.0643538,0.0810106,0.126199,0.0568078,0.0689041,0.216271,0.178843,0.213777,-0.0104046,0.574741,-0.15972
2482.9,0.780684,0.480616,3,7,0,-2467.76,-1.43854,0.0295642,0.0422897,-0.156858,0.0313186,0.0429302,-0.0120814,0.0209504,-0.0136665,-0.0433972,-0.122314,-0.195216,0.0802206,-0.0374627,0.0511062,-0.0853095,0.0211325,0.0584104,0.00652587,-0.00523111,0.00767805,0.0323736,0.0340616,-0.0141175,0.0203384,-0.0106145,15.5527,-0.0473724,0.00815846,-0.188751,0.00873746,0.0043789,-0.000306069,0.125426,-0.0754346,0.155533,-0.573237,-2.76467,0.384644,-0.699527,0.666124,-0.0755782,0.123434,0.162049,0.0392354,0.0169665,0.0580651,0.166506,0.108636,-0.0769848,0.2932,-0.120443
2482.9,0.936937,0.480616,3,7,0,-2473.05,-1.43735,0.0179859,0.00956856,-0.141161,0.0374292,0.0496228,-0.0218004,0.00122522,0.00455866,-0.0526849,-0.108661,-0.163487,0.114416,-0.00604807,0.0155024,-0.0840936,0.0108821,0.0610246,-0.00684467,-0.00097219,0.0248816,0.0166662,0.0381687,0.00676563,0.0429483,-0.0222512,15.8467,0.467915,-0.0300286,-0.185538,0.0112233,0.100243,-0.0102478,0.0465304,-0.0342548,0.137016,-0.511714,-1.82969,0.811455,-0.30954,0.309937,-0.0665814,0.106722,0.167591,0.0410002,0.0784425,0.164953,0.147797,0.184178,0.0344419,0.619558,-0.252484
2481.36,0.85106,0.480616,3,7,0,-2470.2,-1.44059,0.0187111,0.0354856,-0.14277,0.0333305,0.0491969,-0.020833,0.00320354,-0.019762,-0.0504719,-0.1192,-0.176028,0.111178,-0.0320689,0.0196871,-0.0801729,-0.00116214,0.0763511,0.0144937,-0.00125002,0.0322451,0.0222479,0.0287242,0.0175798,0.03949,-0.0276492,15.6965,0.0338434,-0.000465259,-0.156759,0.00779145,0.058179,-0.00574065,0.0685756,-0.107257,0.144754,-0.542871,-2.20815,0.661731,-0.565664,0.360623,-0.0616876,0.104623,0.208909,0.105283,0.0886237,0.197436,0.178436,0.157911,0.0761623,0.551541,-0.313735
2477.35,0.844283,0.480616,3,7,0,-2466.75,-1.42059,0.0105457,0.0374292,-0.124235,0.0372002,0.0431272,-0.0345692,0.0207345,-0.00681931,-0.0511847,-0.112862,-0.1863,0.0893709,-0.0108698,0.0484489,-0.0873966,0.0445778,0.0409708,0.0140701,0.00629363,0.0295054,0.0312493,0.052534,-0.00918492,0.0233152,-0.017891,15.5266,0.0211074,-0.000958322,-0.220255,0.0175336,0.143392,-0.0166307,0.106804,-0.0365528,0.13665,-0.507036,-2.41537,0.51045,-0.429401,0.606099,-0.073182,0.148073,0.114411,0.09486,0.0884647,0.162973,0.186294,0.190563,-0.0638173,0.321683,-0.203009
2480.13,0.993175,0.480616,3,7,0,-2468.94,-1.44542,0.0359055,0.0188733,-0.166101,0.0236932,0.0421739,-0.00779203,-0.00612077,-0.00130743,-0.0467385,-0.112615,-0.17889,0.100334,-0.0307334,0.0256933,-0.0787018,-0.00729624,0.0753745,-0.026783,-0.00260349,0.0103304,0.0175531,0.032311,-0.00500728,0.0398647,-0.0219007,15.8544,0.287593,-0.013897,-0.104945,-0.00116973,0.000994256,0.000257461,0.0440973,-0.0577524,0.151185,-0.552808,-2.28306,0.638674,-0.577684,0.443992,-0.0688872,0.0884988,0.207477,-0.0425034,0.0318024,0.0752128,0.111183,0.123462,-0.0315829,0.57193,-0.248507
2477.85,0.858868,0.480616,3,7,0,-2466.96,-1.42751,0.0154244,0.0134366,-0.162033,0.0390247,0.0501308,-0.018754,0.00908438,-0.00559394,-0.0325788,-0.117492,-0.166046,0.101465,-0.0350312,0.0370654,-0.0763633,0.00665649,0.0677714,-0.0379914,-0.0100792,0.0263601,0.0251573,0.0424588,0.000663015,0.0333071,-0.012587,16.5585,0.382544,-0.0218767,-0.28695,0.0164485,0.0458099,-0.00436093,0.090916,-0.0717328,0.175061,-0.564413,-2.0756,0.588869,-0.652569,0.56514,-0.058844,0.106203,0.186223,-0.0437005,0.056528,0.174891,0.189081,0.195967,0.0128293,0.49225,-0.142824
2480.83,0.992507,0.480616,3,7,0,-2470.37,-1.42509,0.0367169,0.0353326,-0.134946,0.0297664,0.0412293,-0.0156986,0.00401245,-0.00242132,-0.0628314,-0.112271,-0.194366,0.0943792,-0.00856965,0.0271009,-0.0845354,0.0246653,0.0487445,0.037911,0.0034738,0.010635,0.0265829,0.0298311,-0.00581503,0.031353,-0.0127684,15.4379,0.0850964,-0.00284764,-0.0889803,0.00375232,0.0594075,-0.00639149,0.0539743,-0.0290591,0.113379,-0.519251,-2.53795,0.604814,-0.339767,0.380438,-0.070727,0.118519,0.135191,0.138529,0.058659,0.0850885,0.160598,0.120548,-0.0246592,0.46105,-0.144883
2480.5,0.785145,0.480616,3,7,0,-2462.93,-1.44101,0.0046279,0.0140361,-0.159747,0.0419838,0.036002,-0.0152676,0.0163135,-0.00273483,-0.042332,-0.120555,-0.18328,0.0937197,-0.0361072,0.0375305,-0.0818908,0.00792923,0.0649844,-0.0355666,-0.01173,0.027033,0.0160747,0.044089,-0.00375461,0.0350243,-0.0255056,15.7564,0.438109,-0.0278836,-0.283138,0.0186568,0.0198651,-0.00314251,0.117012,-0.0596036,0.168473,-0.574398,-2.40313,0.53696,-0.66368,0.571532,-0.0717278,0.104995,0.179015,-0.0576245,0.022408,0.143689,0.110528,0.165379,-0.0387191,0.486691,-0.289412
2478.15,0.870756,0.480616,3,7,0,-2466.52,-1.42892,0.049284,0.0319753,-0.136224,0.0305276,0.0620441,-0.0234963,0.0111087,-0.00104092,-0.0518886,-0.107064,-0.177876,0.106833,-0.00293433,0.0246422,-0.0799047,0.0254464,0.0492402,0.0376503,-0.00230796,0.00911717,0.0283201,0.0292131,0.00277439,0.0279689,-0.0128923,15.5564,0.0802888,8.36381e-05,-0.138233,0.00616928,0.112647,-0.010095,0.0704682,-0.022302,0.119653,-0.508508,-2.1702,0.728134,-0.278629,0.35913,-0.0633812,0.120699,0.135927,0.143215,0.0550896,0.0961924,0.187802,0.137761,0.0173417,0.4075,-0.146289
2477.4,0.903896,0.480616,3,7,0,-2462.63,-1.4268,-0.000715274,0.0247894,-0.158087,0.0263636,0.0171378,-0.0154422,0.0260389,-0.0118562,-0.0460397,-0.137901,-0.188755,0.0824322,-0.0433962,0.0208791,-0.0943595,0.0127408,0.0571832,-0.0118837,-0.00453563,0.0242456,0.0250012,0.0364754,-0.0116434,0.0414909,-0.0160154,15.2847,0.133646,-0.0087686,-0.106858,0.002884,-0.00691153,-0.00201771,0.14428,-0.110653,0.169376,-0.60872,-2.61345,0.425043,-0.679643,0.362902,-0.081986,0.104883,0.158392,0.00751484,0.0418069,0.133066,0.149117,0.137379,-0.051825,0.612355,-0.181726
2475.07,0.923851,0.480616,3,7,0,-2463.24,-1.46679,0.0474936,0.0184043,-0.16333,0.0362654,0.0608289,-0.0143984,-0.00301164,-0.0103885,-0.0533712,-0.104053,-0.169715,0.116704,-0.0272208,0.0439395,-0.093027,0.0178362,0.0677467,-0.00168734,0.00412845,-0.00722975,0.00344651,0.0393475,0.000706299,0.0236618,-0.0274821,16.25,0.42253,-0.0220664,-0.211016,0.00956442,0.05888,-0.00467227,0.0439902,-0.0744742,0.146284,-0.51737,-2.0556,0.742927,-0.593631,0.613758,-0.0841113,0.128989,0.186341,0.0121779,0.029156,-0.00113127,0.0385086,0.140689,-0.0323503,0.30295,-0.311839
2477.16,0.928229,0.480616,3,7,0,-2458.19,-1.44567,0.0284053,0.0214509,-0.145526,0.0334273,0.0572758,-0.0180781,-0.00987144,0.0107322,-0.0567643,-0.113709,-0.161769,0.0919912,-0.0174468,0.0524441,-0.0912486,0.0325462,0.0617639,0.0167047,0.0145407,0.00591247,0.0305159,0.0415641,-0.0181413,0.0359638,-2.33932e-05,16.5126,0.29837,-0.0170536,-0.132485,0.00444224,0.0966104,-0.00896424,0.0215259,-0.0169839,0.132397,-0.527779,-2.06014,0.511051,-0.529754,0.673484,-0.0732975,0.151615,0.171587,0.0946029,0.0994004,0.0809768,0.191816,0.169347,-0.0562513,0.565726,-0.000265442
2477.17,0.922037,0.480616,3,7,0,-2464.15,-1.45925,0.0211812,0.0372279,-0.165259,0.0499658,0.0513558,-0.0265635,0.00718966,0.000847033,-0.0459579,-0.111497,-0.199055,0.0926419,-0.0208419,0.0410918,-0.0787295,0.012574,0.077383,-0.00366893,-0.00893742,0.0495508,0.0222393,0.028768,0.00751174,0.0287263,-0.00996063,15.159,0.163478,-0.0067674,-0.385178,0.0273979,0.107872,-0.0115464,0.0823633,-0.0228481,0.156252,-0.518578,-2.64043,0.525263,-0.529835,0.598127,-0.0598484,0.133739,0.211894,0.0597014,0.0759286,0.259368,0.17591,0.155963,0.0504358,0.426807,-0.113023
2482.48,0.999726,0.480616,3,7,0,-2469.71,-1.43086,0.0301079,0.0321495,-0.133261,0.0441917,0.0287093,0.000666445,0.0218861,-0.00322129,-0.043966,-0.105447,-0.174186,0.108892,-0.0280717,0.0369131,-0.081553,0.0181749,0.0405782,0.00757207,0.00902075,0.0115111,0.0242784,0.0277351,-0.0126167,0.0361791,-0.0162287,16.1244,0.285188,-0.0172538,-0.216713,0.016944,-0.0508427,0.00496924,0.124038,-0.0468382,0.141475,-0.503392,-2.18888,0.659913,-0.540307,0.473037,-0.0727793,0.0938305,0.113148,0.049846,0.0574426,0.0673417,0.126222,0.0904591,-0.0636528,0.528251,-0.184147
2473.85,0.692671,0.480616,3,7,0,-2464.86,-1.43181,0.0125155,0.00603971,-0.144325,0.0366348,0.0660588,-0.0119884,-0.002419,-0.0107791,-0.0471153,-0.138518,-0.187285,0.0846524,-0.0355613,0.0355206,-0.0931436,0.00414192,0.0682878,-0.00035741,-0.0314684,0.0281149,0.00858704,0.0435228,-0.0209503,0.0197654,-0.037418,15.3325,0.511968,-0.0329849,-0.208272,0.0116085,0.0508975,-0.0027997,0.0599914,-0.0748088,0.161216,-0.658426,-2.54657,0.48807,-0.656514,0.567707,-0.0986041,0.101451,0.189491,-0.0217949,-0.103007,0.0705094,-0.0111371,0.0736495,-0.176149,0.216598,-0.424581
2470,0.914603,0.480616,3,7,0,-2455.31,-1.44232,0.035373,0.0460615,-0.160986,0.0276124,0.0172714,-0.00648403,0.0164264,0.0151319,-0.0522259,-0.0967886,-0.177841,0.110628,-0.0118874,0.0371197,-0.0824748,0.0312162,0.0530752,-0.0140442,0.0388455,0.0182935,0.0429358,0.0440864,-0.00133957,0.0493153,-0.002764,15.9567,-0.0384431,0.00639061,-0.0637673,-0.000889013,-0.0111476,-0.00111374,0.0998954,-0.00581557,0.139266,-0.435342,-2.12718,0.681795,-0.417388,0.474944,-0.0540309,0.138312,0.146795,0.0708714,0.231462,0.18333,0.309126,0.235494,0.043098,0.768862,-0.031363
2473.71,1,0.480616,3,7,0,-2454.17,-1.42417,0.026692,0.0301198,-0.156529,0.0533582,0.0494067,-0.0216687,0.010385,0.00484654,-0.0549256,-0.105898,-0.203364,0.0921873,-0.0166176,0.0376323,-0.0942745,0.0171539,0.0655037,-0.00560657,-0.045451,0.00590235,0.0313904,0.0292297,-0.0018854,0.000698248,-0.0159708,15.0651,0.36791,-0.0198906,-0.387847,0.0292437,0.0884738,-0.00948054,0.0781231,-0.0295129,0.149056,-0.52362,-2.70407,0.631192,-0.495657,0.576873,-0.0871593,0.123791,0.180287,-0.0227157,-0.107976,0.0471542,0.1586,0.0890385,-0.0461409,-0.0292867,-0.181221
2478.23,0.998776,0.480616,3,7,0,-2460.99,-1.42096,0.0411294,0.0246917,-0.154654,0.0548916,0.0308472,-0.0140745,0.0193506,0.00679448,-0.0408163,-0.118904,-0.197818,0.100362,-0.00151965,0.0286952,-0.0874848,0.00845062,0.0536786,0.021675,0.0136865,0.0279097,0.0359431,0.0448342,0.0106838,0.0457604,-0.0192499,15.1829,0.485177,-0.0297611,-0.317728,0.0256392,0.0377231,-0.00522353,0.102289,-0.00347129,0.151978,-0.520343,-2.47505,0.640505,-0.304752,0.411133,-0.0616227,0.0925997,0.147894,0.151238,0.157876,0.212837,0.271519,0.233425,0.0656536,0.671365,-0.218428
2481.2,0.775082,0.480616,3,7,0,-2457.37,-1.4459,0.00884318,0.0270406,-0.144201,0.0198896,0.054946,-0.0208217,0.000896729,-0.0135457,-0.0566721,-0.108985,-0.165045,0.0927218,-0.0426419,0.0327102,-0.0824817,0.021393,0.0677378,-0.0142408,-0.0162649,0.0129071,0.0159827,0.0418775,-0.0168625,0.020941,-0.0128767,15.8577,0.0101807,0.0023788,-0.0928626,-0.00128389,0.0696849,-0.00625266,0.0649774,-0.102442,0.137962,-0.530261,-2.17956,0.514716,-0.701765,0.519357,-0.0757243,0.135608,0.187373,-0.0271378,-0.0227367,0.0671217,0.0835637,0.130924,-0.0962623,0.296976,-0.146111
2477.24,0.820918,0.480616,3,7,0,-2466.27,-1.4455,0.0132839,0.0279838,-0.137952,0.0297907,0.0458611,-0.0165486,0.00547727,-0.00420692,-0.0316329,-0.15108,-0.196764,0.0885981,-0.0297885,0.0312653,-0.0776872,0.0278422,0.0448233,0.00101364,0.00741207,0.0121044,0.0339585,0.0372039,0.024873,0.0481273,-0.0192776,15.9682,0.0630704,-0.00366546,-0.0757357,0.00192408,0.0269451,-0.00298693,0.0724744,-0.0557847,0.177875,-0.671549,-2.68092,0.461976,-0.560689,0.429789,-0.0485462,0.119743,0.122402,0.0963759,0.147587,0.177472,0.291746,0.24203,0.144588,0.708533,-0.218742
2475.36,0.972878,0.480616,3,7,0,-2463.85,-1.42042,0.0355213,0.0260867,-0.166914,0.0461204,0.043391,-0.0175427,0.016665,-0.00337613,-0.063969,-0.0774121,-0.164392,0.107401,-0.0118609,0.0288252,-0.0924928,0.00337877,0.0675951,0.00617772,-0.0116394,0.027241,0.0164184,0.040671,-0.0305317,0.016268,-0.0127821,15.2848,0.399811,-0.02073,-0.360598,0.0239567,0.0826234,-0.00827599,0.0972882,-0.04982,0.112442,-0.385619,-1.92528,0.739678,-0.405115,0.466432,-0.0914401,0.0992036,0.188068,0.0174738,-0.029098,0.0847007,0.0435907,0.082947,-0.174898,0.223698,-0.145038
2482.2,0.991091,0.480616,3,7,0,-2466.91,-1.44345,0.0261029,0.0227872,-0.147307,0.04099,0.0553398,-0.0103404,0.0114463,-0.0117397,-0.0374122,-0.107569,-0.174281,0.0877915,-0.0186622,0.0314963,-0.0968386,0.0349981,0.0524691,-0.00962234,-0.00521835,0.0323032,0.0296583,0.0315004,0.0136918,0.0158975,-0.036061,15.9448,0.304252,-0.0167213,-0.25525,0.0162254,0.0541481,-0.00397788,0.0753247,-0.0856968,0.161287,-0.458069,-2.25973,0.549374,-0.468109,0.443255,-0.0861052,0.145583,0.143948,0.0205942,0.0482655,0.162824,0.169599,0.116038,0.00876385,0.15917,-0.409183
2480.36,0.814604,0.480616,3,7,0,-2469.26,-1.42872,0.0250191,0.0336743,-0.152632,0.0354487,0.0208671,-0.0170036,0.030047,-0.0146662,-0.055762,-0.109354,-0.173546,0.0766255,-0.0332577,0.0366409,-0.0796036,0.0319448,0.0482502,-0.00357599,-0.00761305,0.0304752,0.0334931,0.0321395,-0.0115386,0.0182033,-0.0334364,15.4996,0.112632,-0.0041456,-0.238278,0.0156732,0.0199594,-0.00447564,0.14832,-0.0866021,0.123043,-0.494748,-2.39907,0.407306,-0.593344,0.492037,-0.0794715,0.133067,0.134323,0.00556754,-0.00218006,0.108166,0.129886,0.0569103,-0.118172,0.202064,-0.379402
2475.24,0.827005,0.480616,3,7,0,-2464.18,-1.39905,-0.00260231,0.0307334,-0.139179,0.0408178,0.0498162,-0.0276916,-0.00189306,0.0149247,-0.0484263,-0.120441,-0.180546,0.122542,-0.031859,0.0284817,-0.0931366,0.00963995,0.0729485,-0.00205445,0.0133421,0.019302,0.0219819,0.05046,-0.00427355,0.0336428,-0.0128187,14.9821,0.212866,-0.0155532,-0.175165,0.0114569,0.111755,-0.0123023,0.0638842,-0.0279626,0.164914,-0.56003,-2.17182,0.740009,-0.603301,0.454824,-0.0735538,0.119987,0.20115,0.0610226,0.117945,0.144746,0.170232,0.216987,-0.013857,0.496948,-0.145454
2474.72,0.953848,0.480616,3,7,0,-2463.08,-1.45938,0.0521495,0.0199075,-0.156106,0.0407835,0.0493452,-0.0081989,0.0172409,-0.0390303,-0.0483191,-0.104115,-0.183509,0.0777621,-0.0161751,0.0438895,-0.0733982,0.0174034,0.0530802,0.00536949,-0.0202626,0.0163787,0.0298483,0.0140136,0.00283995,0.0289867,-0.0114652,16.0926,0.333504,-0.0146153,-0.336194,0.0217416,-0.00213422,0.00180772,0.0865557,-0.117502,0.129494,-0.500202,-2.51021,0.463607,-0.468252,0.585627,-0.0610488,0.109533,0.1459,0.0410232,-0.00523106,0.109465,0.179909,0.0758843,0.0221528,0.427111,-0.130095
2474.84,0.926739,0.480616,3,7,0,-2457.45,-1.41278,0.0044026,0.0222084,-0.134805,0.0323139,0.0392943,-0.0328603,0.00431459,0.0270013,-0.0475392,-0.127941,-0.184198,0.116925,-0.0292663,0.0171758,-0.0940979,0.012645,0.0541173,-0.00369231,0.0151339,0.01703,0.0216335,0.0576183,-0.0140086,0.0353358,-0.0190666,14.9119,0.277565,-0.0200057,-0.0868919,0.00444267,0.133651,-0.0160216,0.0833638,0.00223012,0.161319,-0.585428,-2.23247,0.730639,-0.526095,0.309779,-0.0798412,0.0997294,0.150578,0.0438245,0.101843,0.113633,0.14123,0.209791,-0.0786447,0.507828,-0.216348
2472.16,0.929653,0.480616,3,7,0,-2460.47,-1.45129,0.0423178,0.0348215,-0.153918,0.0345783,0.0536933,-0.00279736,0.0144204,-0.0405989,-0.0432501,-0.10406,-0.188155,0.0688662,-0.0282629,0.0432699,-0.0700059,0.0144817,0.0706936,-0.00246783,-0.0153976,0.0368547,0.0377104,0.0273324,0.0108629,0.0383081,-0.0387189,16.2224,0.042417,0.00392087,-0.265303,0.0145291,-0.0263375,0.00530041,0.0916616,-0.129283,0.13758,-0.472584,-2.67036,0.335581,-0.598997,0.609019,-0.0598054,0.129061,0.194208,0.0399467,0.0282597,0.18833,0.213258,0.108578,0.0131832,0.505034,-0.439342
