# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_normal_full_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_full_pdw2_download_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,gamma.1,gamma.2,gamma.3,gamma.4
250.2,0.975718,0.370195,4,15,0,-214.136,6.36617,6.52753,6.72026,6.77386,6.65405,6.86747,6.47403,6.82617,6.28668,6.60415,6.77167,6.76207,6.88277,6.89734,6.57869,5.99282,6.51303,6.50012,6.85648,6.31791,6.58409,6.93974,6.72557,6.41488,6.61599,6.69309,6.93787,6.63627,6.62888,6.8932,6.61912,6.51834,6.99707,6.30029,7.29934,6.75011,6.37475,6.94401,6.79611,6.68582,6.14086,7.0732,6.00423,6.34235,6.72664,6.57636,5.65791,7.26017,6.81729,6.58632,6.94424,6.82627,0.0184874,0.0452183,0.0618804,-0.00468631,0.0395351,-0.110446,0.0127148,-0.168287,0.832366,-0.210335,-0.168614,0.0875267,-0.0563919,0.0118711,-0.0754009,0.0073165,0.0740142,-0.00454163,-0.00520978,0.0303654,0.0178937,0.0328448,-0.0111849,0.00797745,-0.0212077,0.563447,0.267633,0.597703,-0.0435113,0.0419973,-0.0551913,1.13293,-0.893489,-2.29067,0.418225,-0.744644,0.280689,-0.0717688,0.116809,0.203914,0.00314883,0.00479376,0.109516,0.0675508,0.0755572,-0.0999554,0.0721641,-0.239704,0.00474427,0.00933715,0.460389,-0.000874668
258.359,0.942118,0.370195,3,7,0,-211.709,6.44588,6.66342,6.85358,6.73186,6.68721,6.83777,6.74978,6.83406,6.3256,6.80329,6.88959,7.02332,6.96375,6.87435,6.44878,6.53921,6.98379,6.59562,7.11372,6.55326,6.56317,7.01095,6.65742,6.47938,6.55487,6.53666,6.60532,6.38372,6.57211,7.03502,6.40994,6.57097,6.91653,6.2968,7.20255,6.5153,6.59767,6.73865,6.87142,6.51064,6.36759,6.90579,6.2171,6.6504,6.8162,6.5642,6.10696,7.00614,6.67107,6.83019,7.01618,6.85791,0.0822317,0.0856011,-0.0626651,-0.083692,0.0172058,-0.0808306,0.0291957,-0.136312,0.864157,-0.159847,-0.141677,0.106578,-0.0889362,0.0159669,-0.0488875,0.0203761,0.0532761,0.00108408,-0.0011682,0.0131185,0.00961061,0.00670703,-0.0159956,0.0206043,-0.0223305,0.547143,0.201482,0.101747,-0.00985355,0.121107,0.0453737,1.12745,-0.715388,-1.94765,0.466521,-0.986334,0.261234,-0.0550936,0.115693,0.14684,-0.0133329,-0.0295008,0.00722887,-0.00954579,-0.0400089,-0.113959,0.267858,-0.252396,0.0173733,0.0640611,-0.377464,-0.0156205
252.206,0.846684,0.370195,4,15,0,-218.199,6.64675,6.51846,6.73167,6.68988,6.64934,6.82252,6.49637,6.77119,6.30529,6.56654,6.76857,6.88859,6.91281,6.86993,6.52382,6.07235,6.53032,6.40386,6.84145,6.29972,6.79636,6.89887,6.70017,6.38939,6.67137,6.71987,6.94944,6.7354,6.67587,6.85404,6.71433,6.56859,6.80144,6.29396,7.27045,6.60848,6.41432,6.90682,6.72301,6.85429,6.12296,7.07842,6.34899,6.43976,6.7479,6.78655,6.58706,7.28125,6.74461,6.66476,6.83147,6.71268,-0.00341279,0.0336996,-0.013897,-0.059337,0.046531,-0.102099,0.0252017,-0.159433,0.85679,-0.187349,-0.155528,0.0998517,-0.0445411,0.00136556,-0.0925698,-0.00281793,0.0613264,-0.00880164,-0.00839296,0.0136081,0.0453235,0.0277152,0.00363774,-0.00299587,-0.0448504,0.563159,0.262813,0.545525,-0.0383072,0.0640719,-0.0513939,1.15337,-0.756875,-1.94129,0.608462,-0.619654,0.137773,-0.0907845,0.0792373,0.169141,-0.0186847,-0.0175658,0.0426395,0.180082,0.0316513,-0.0883434,-0.159723,-0.506931,-0.0222066,0.0227651,-0.042782,-0.0110749
255.139,0.888244,0.370195,4,15,0,-215.051,6.50107,6.57025,6.87697,6.85067,6.72256,6.84313,6.68096,6.82115,6.33893,6.85988,6.76278,6.93777,6.89385,6.9893,6.48244,6.44934,6.95099,6.62903,6.98207,6.53527,6.55757,6.87336,6.71939,6.42652,6.71313,6.55364,6.59186,6.37602,6.54991,6.9874,6.64763,6.52614,6.96023,6.31031,7.20903,6.73791,6.62314,6.82875,6.91236,6.54275,6.31295,6.85443,6.1363,6.54799,6.82573,6.4567,6.13078,7.00874,6.7792,6.93374,7.10401,6.92128,-0.0183166,0.0175893,-0.00600694,-0.0516296,0.0157493,-0.0782,0.0358015,-0.14708,0.827667,-0.19214,-0.167755,0.11314,-0.0815073,0.0275244,-0.0517937,0.0214553,0.0585324,0.000216145,0.00464905,0.0202181,0.00663119,0.0066394,-0.00665651,0.030503,-0.00491977,0.553879,0.198079,0.0540344,-0.00729843,0.139205,0.0105274,1.11899,-0.856948,-2.28631,0.488928,-0.969104,0.392838,-0.0444145,0.12545,0.160418,0.0232872,0.0407374,0.089963,0.0430461,0.0325024,-0.0125027,0.467202,-0.0556068,-0.0279042,0.0117831,0.00758454,-0.00963631
247.514,0.858907,0.370195,4,15,0,-211.512,6.66251,6.57167,6.71034,6.57616,6.64532,6.83589,6.56708,6.71537,6.34065,6.50707,6.7402,6.84088,6.99742,6.80663,6.4935,6.34587,6.75502,6.51656,6.95235,6.2403,6.73473,6.93031,6.61818,6.52353,6.61115,6.80193,7.04714,6.76975,6.59753,6.74925,6.5565,6.43943,6.80988,6.32036,7.29411,6.57803,6.48372,6.87854,6.70954,6.76125,6.20616,7.10374,6.28826,6.35094,6.75665,6.65445,6.47676,7.28073,6.65648,6.60527,6.99509,6.78292,0.0299672,0.0954046,0.0322676,-0.0182226,0.0632345,-0.116028,0.0339333,-0.160626,0.86964,-0.196288,-0.126681,0.0728216,-0.0707878,0.0239438,-0.0622388,-0.00343895,0.0558906,-0.0176383,0.00163593,0.021162,0.0417851,0.0315598,-0.00510917,-0.00326133,-0.0452074,0.555774,0.260272,0.621789,-0.0425011,0.114078,-0.0300591,1.13915,-0.820843,-1.79947,0.262378,-0.876895,0.353955,-0.066599,0.0708674,0.15518,-0.0416309,0.00218041,0.0527753,0.143548,0.0235703,-0.136094,-0.164793,-0.510967,0.00853269,0.0447143,0.255907,-0.00340113
259.166,0.984908,0.370195,3,7,0,-218.24,6.47367,6.54359,6.74651,6.70536,6.61395,6.77444,6.65919,6.76751,6.20391,6.4547,6.492,6.88599,6.89835,6.8303,6.43426,6.24267,6.77078,6.50806,6.98088,6.3388,6.67192,6.83962,6.62272,6.44577,6.61866,6.66546,6.94609,6.77305,6.5955,6.99654,6.59878,6.55937,6.80485,6.27833,7.31275,6.73983,6.55992,6.97425,6.66159,6.80035,6.09655,7.1507,6.22816,6.46403,6.74703,6.50017,6.24063,7.20618,6.72022,6.65867,6.96617,6.7805,0.0386849,0.00701135,0.0960812,-0.00709757,0.0309768,-0.108993,0.0132944,-0.173075,0.868524,-0.142308,-0.122637,0.0771133,-0.063376,0.0287019,-0.0792915,0.0173741,0.0599666,-0.00697985,-0.0101529,0.0277887,0.0235998,0.0152777,-0.00705999,0.0252138,-0.029137,0.554477,0.312364,0.529027,-0.038231,0.0318843,-0.0568524,1.13974,-0.570404,-1.69666,0.298105,-0.859894,0.428183,-0.0773953,0.119178,0.165284,-0.0124284,-0.0174964,0.0931938,0.0853121,0.0118306,-0.0769674,0.323235,-0.329328,0.0114432,-0.0204179,0.714663,-0.00132471
266.037,1,0.370195,4,15,0,-233.911,6.58154,6.53057,6.83296,6.74153,6.78333,6.89375,6.60024,6.74168,6.32879,6.61489,6.76919,6.9448,6.95769,6.99082,6.52371,6.18207,6.79803,6.50133,6.8829,6.3417,6.61023,7.11892,6.68414,6.51498,6.69989,6.80754,6.80065,6.67828,6.51578,6.70143,6.67406,6.56584,6.83266,6.37692,7.16701,6.54623,6.50278,6.84369,6.81301,6.67342,6.02333,6.91554,6.25545,6.56794,6.73479,6.48867,6.67762,7.22856,6.77385,6.96926,6.9342,6.90217,-0.0386392,0.0129713,0.0211051,0.0143768,0.0450769,-0.0838731,0.0360083,-0.143911,0.846777,-0.187248,-0.162109,0.0874704,-0.0390888,0.0115139,-0.0710171,0.0102313,0.0722822,0.0133459,0.00535741,0.0177754,0.0232313,0.0336567,0.00338212,0.0147121,-0.0284789,0.553106,0.209684,0.214381,-0.0158665,0.105787,0.0297511,1.12464,-0.781813,-2.13115,0.456745,-0.578491,0.25765,-0.0610334,0.121277,0.19949,0.0681196,0.0537299,0.0928714,0.125298,0.110251,-0.0316314,0.159785,-0.32189,-0.0158694,0.00166261,0.140988,0.00268332
257.367,0.722726,0.370195,4,15,0,-217.49,6.47285,6.62901,6.72246,6.66164,6.63287,6.73335,6.69544,6.78813,6.19376,6.71108,6.81337,6.91919,6.99979,7.00909,6.46475,6.36294,6.76515,6.63746,6.88727,6.46652,6.80624,6.79167,6.67789,6.54913,6.75638,6.3931,6.77091,6.16468,6.70189,6.93944,6.42743,6.46665,6.93982,6.19883,7.2755,6.76175,6.46423,6.79762,6.75672,6.73027,6.54075,6.93513,6.02138,6.49274,6.77402,6.65706,6.04885,7.18985,6.61668,6.86071,7.04515,6.88912,0.0630802,0.14775,-0.0112397,-0.0854382,0.0328859,-0.0962749,0.0338059,-0.136024,0.862953,-0.185513,-0.166099,0.0766451,-0.0922935,0.0146534,-0.0611329,0.027571,0.0628232,-0.020769,-0.0124236,0.0193156,0.02295,0.0290291,0.000944707,0.0138889,-0.0302198,0.544496,0.254749,0.32046,-0.0238531,0.133872,0.018819,1.15548,-0.779241,-2.50646,0.215746,-1.05937,0.292036,-0.0575284,0.142391,0.172117,-0.0411593,-0.0110095,0.0839258,0.107551,0.0789807,-0.049602,0.142472,-0.341566,0.00463427,0.0853719,0.00298336,-0.0159465
259.489,0.886823,0.370195,4,15,0,-218.334,6.56935,6.53883,6.79948,6.76774,6.59041,6.8241,6.62073,6.8595,6.21433,6.74066,6.9198,6.86525,6.96081,6.65188,6.46791,6.45004,6.70913,6.45051,6.96312,6.37442,6.55341,6.96507,6.62381,6.40235,6.6584,6.62398,6.72432,6.33222,6.50851,7.03083,6.49009,6.61295,7.06736,6.20229,7.28125,6.82239,6.51413,6.8669,6.76257,6.81645,6.44714,6.97378,6.04809,6.39334,6.78477,6.56062,5.87468,7.05156,6.67667,6.74168,6.85481,7.03065,0.0515866,0.0496792,-0.0153241,-0.105734,0.0388712,-0.0972726,0.0106912,-0.161893,0.86815,-0.211882,-0.145662,0.107114,-0.0747088,0.0113026,-0.0706942,0.00105385,0.0560218,0.00730599,-0.00946598,0.0428378,0.035913,0.00585623,-0.0299948,-0.00769403,-0.0187455,0.558445,0.20496,0.408404,-0.0304488,0.0534836,-0.0388373,1.16037,-0.912547,-1.91793,0.528561,-0.869491,0.212222,-0.0814876,0.0815957,0.156237,-0.00171838,-0.0580922,0.0846917,0.0643975,-0.103933,-0.212168,-0.168034,-0.211875,-0.0104061,0.0324424,-0.00672324,-0.0197345
257.724,0.839776,0.370195,3,15,0,-216.008,6.41914,6.61224,6.7392,6.77432,6.60999,6.84641,6.53052,6.8826,6.26498,6.72287,6.93555,6.94465,6.87152,6.71059,6.45262,6.18136,6.68082,6.51544,6.84855,6.39107,6.74227,6.92675,6.6142,6.37254,6.74034,6.44499,6.70746,6.29989,6.65739,6.83731,6.53038,6.54169,7.01325,6.26654,7.29401,6.78732,6.51845,6.86792,6.81335,6.81054,6.50439,6.92656,6.01036,6.40745,6.76875,6.7006,6.04482,7.01972,6.66202,6.62951,6.92135,6.89142,0.030965,-0.0053225,0.00451442,-0.135089,0.0462587,-0.100987,-0.00154612,-0.150121,0.861159,-0.207679,-0.145176,0.0993909,-0.0681901,0.0168385,-0.059307,-0.00127366,0.066012,-0.00689316,-0.00132522,0.0405342,0.040455,0.00752935,-0.0126178,-0.00191257,-0.0247065,0.560238,0.229401,0.499154,-0.0361213,0.0164839,-0.000991884,1.14489,-0.897049,-1.92931,0.480803,-0.826365,0.277094,-0.0639225,0.0908798,0.182479,-0.012399,-0.00182001,0.114471,0.128249,-0.056098,-0.126895,-0.092109,-0.279251,-0.0342739,-0.00266542,0.16883,-0.0252134
261.834,1,0.370195,4,15,0,-229.323,6.47364,6.55192,6.87457,6.75583,6.68774,6.89782,6.75294,6.80307,6.36419,6.72761,6.66301,6.87083,6.92136,7.01379,6.5327,6.41713,6.90815,6.50872,7.08425,6.27055,6.50535,7.02768,6.62213,6.55509,6.65001,6.66644,6.80347,6.71798,6.49134,6.98846,6.59651,6.46713,6.87443,6.24113,7.23773,6.63188,6.45352,6.80445,6.79873,6.51753,6.09136,7.00084,6.2623,6.42755,6.89419,6.48901,5.89311,7.22225,6.73422,6.85456,7.0501,6.77234,0.00620853,0.116043,0.0157188,-0.0636306,0.0293151,-0.0821751,0.0345775,-0.151715,0.838427,-0.16692,-0.179595,0.109913,-0.0917596,0.00927453,-0.0597231,0.0154647,0.0528322,-0.011701,-0.00786876,-0.000911058,0.0324905,0.0184238,-0.00759481,0.0200053,-0.0249631,0.558254,0.228255,0.164662,-0.0128306,0.129524,-0.0252647,1.12565,-0.725293,-2.51428,0.501202,-1.02431,0.205579,-0.0583924,0.103774,0.144971,-0.0326453,-0.0218648,-0.00277532,0.135424,0.0274121,-0.0759845,0.251831,-0.282151,-0.0191648,0.0607898,0.179617,-0.0118762
262.142,0.985198,0.370195,4,15,0,-222.893,6.74103,6.55444,6.73459,6.62702,6.67395,6.79596,6.49061,6.78691,6.3195,6.65669,6.76664,6.88432,6.97227,6.88463,6.42705,6.34388,6.6282,6.60199,6.84386,6.52275,6.61148,6.76124,6.78012,6.48692,6.62508,6.82827,6.76038,6.36095,6.64744,6.7582,6.69305,6.59847,6.93275,6.35294,7.2725,6.61557,6.46717,6.80297,6.74926,6.72592,6.20399,6.97043,6.21498,6.65895,6.75549,6.46705,6.35971,7.1293,6.69973,6.71368,6.83746,6.81157,0.0751336,0.0531918,0.0664298,-0.0185976,0.0309815,-0.101343,0.0407502,-0.148417,0.856842,-0.191256,-0.148522,0.108946,-0.0510122,0.0396198,-0.0503449,0.0139209,0.0632404,0.00723728,0.00212989,0.0144556,0.0258057,0.0464007,-0.00121347,0.00763577,-0.0302694,0.553467,0.212613,0.399817,-0.030154,0.133633,0.0495997,1.1286,-0.853973,-1.83556,0.535453,-0.741399,0.545338,-0.043693,0.115359,0.175253,0.0476333,0.0397419,0.0780462,0.132082,0.141824,-0.0682773,0.0440374,-0.342127,0.0288859,0.0127346,0.507854,-0.00347111
