# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_beta_sens_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_sens_pdw2_download_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,gamma.1,gamma.2,gamma.3,gamma.4
# Adaptation terminated
# Step size = 0.351439
# Diagonal elements of inverse mass matrix:
# 0.0034417, 0.00220586, 0.00166956, 0.00286568, 0.00372065, 0.00401279, 0.0053733, 0.00144158, 0.00528039, 0.00538338, 0.0124782, 0.00208192, 0.00263257, 0.00924025, 0.00197682, 0.00501838, 0.00493486, 0.0055738, 0.00377134, 0.00509239, 0.00896204, 0.00679241, 0.00454683, 0.0039662, 0.00378083, 0.00699414, 0.00426806, 0.01106, 0.00604808, 0.010264, 0.0131889, 0.004851, 0.00746339, 0.00194226, 0.0024982, 0.00969136, 0.0022002, 0.00432939, 0.00584603, 0.00260876, 0.0142302, 0.00407725, 0.01002, 0.00344206, 0.00155145, 0.00692035, 0.017699, 0.0031447, 0.00398455, 0.00626481, 0.00322995, 0.0198322, 0.000694989, 0.000631538, 0.000701761, 0.000773774, 0.000116653, 0.000121792, 0.000117082, 0.000119428, 0.000125738, 0.000116129, 0.000101462, 0.000129467, 0.000160515, 0.000115397, 0.000121408, 0.000109812, 0.000116517, 0.000139754, 0.000105847, 8.67745e-05, 0.000110045, 9.65593e-05, 0.000107398, 9.71763e-05, 0.000105961, 0.000106514, 0.000109766, 0.00013472, 0.0239618, 0.000299867
5619.95,0.952509,0.351439,4,15,0,-5585.93,-1.85974,-1.65344,-1.41082,-1.51588,-1.53795,-1.53216,-1.47395,-1.48233,-1.80561,-1.70501,-1.36403,-1.33042,-1.49985,-1.51248,-1.6213,-1.59289,-1.59398,-1.61317,-1.50432,-1.54334,-1.85507,-1.50353,-1.79119,-1.70386,-1.58959,-1.33927,-1.4105,-1.47103,-1.38507,-1.38983,-1.87501,-1.63611,-1.57251,-1.81049,-1.3075,-1.39373,-1.82421,-1.40885,-1.66882,-1.71852,-2.05031,-1.74318,-1.59857,-1.53922,-1.43233,-1.51284,-1.94909,-1.35689,-1.43637,-1.51154,-1.5464,-1.31831,-0.046352,0.0495366,-0.0137046,0.00900908,0.0112815,-0.0077097,0.126225,-0.0936903,-0.157037,-0.0595784,0.0131703,-0.150927,-0.0960787,-0.091574,0.127915,0.132204,0.0599322,0.00873489,0.0151233,0.0804601,-0.025312,-0.0149699,0.0468358,-0.00471365,0.0259759,-0.0147827,0.0119509,-0.0176707,0.129692,8.29949,0.155011,-0.0121995,-0.0443701,0.0183,-0.621721,-0.528883,-0.185194,-0.0693534,-0.69576,-0.429808,1.01771,0.575551,0.542221,0.00588052,0.140896,0.222407,-0.0529943,-0.0261147,0.183007,-0.0458328,0.0816449,-0.108222,0.177289,-0.233265,-0.0186511,0.0313396,-0.110501,0.00167989
5620.23,0.886396,0.351439,4,15,0,-5583.77,-1.80418,-1.59556,-1.55488,-1.46218,-1.61767,-1.41936,-1.5791,-1.45079,-1.76931,-1.79646,-1.60531,-1.44355,-1.60817,-1.42625,-1.70785,-1.68313,-1.66118,-1.76773,-1.47875,-1.53136,-1.80756,-1.54786,-1.78358,-1.69942,-1.65836,-1.65419,-1.4011,-1.64396,-1.37583,-1.31671,-1.98595,-1.58614,-1.40793,-1.73943,-1.20652,-1.5819,-1.74576,-1.43699,-1.46696,-1.66623,-1.6173,-1.73968,-1.73353,-1.58262,-1.43271,-1.46198,-2.0545,-1.4972,-1.54549,-1.57195,-1.54036,-1.35006,0.0493949,0.0696567,-0.0315943,-0.0437227,0.0118486,-0.0334732,0.117125,-0.0868029,-0.17246,-0.0664577,0.0292229,-0.134363,-0.0777544,-0.0873497,0.120774,0.17833,0.0622653,0.00197598,0.016477,0.0834178,-0.0211822,0.00559325,0.0224863,0.0289598,5.29562e-06,0.0224972,-0.00229128,-0.00561817,0.0948307,8.09672,0.582378,-0.0413898,-0.116611,0.0759602,-0.613305,-0.476156,-0.171249,-0.0555756,-0.563633,-0.382883,0.994851,0.832305,0.540522,0.0170821,0.150212,0.230418,-0.000323338,0.0877613,0.15583,0.220064,0.0468306,0.123419,-0.0506945,-0.0741634,0.0132841,0.0479569,-0.190677,-0.00815284
5613.57,0.74896,0.351439,4,15,0,-5580.78,-1.81555,-1.58301,-1.39869,-1.50756,-1.56336,-1.6127,-1.40583,-1.47452,-1.81231,-1.77243,-1.45317,-1.29172,-1.55745,-1.47641,-1.62552,-1.66621,-1.5485,-1.62836,-1.4727,-1.44685,-1.60819,-1.44075,-1.84041,-1.75793,-1.5875,-1.41841,-1.39299,-1.43776,-1.33475,-1.37921,-1.95619,-1.49272,-1.47695,-1.7671,-1.26808,-1.35294,-1.82369,-1.31842,-1.54469,-1.68652,-1.96502,-1.73123,-1.57888,-1.54693,-1.41232,-1.48735,-1.96348,-1.30825,-1.52387,-1.59641,-1.71603,-1.01497,-0.0548772,0.0995962,-0.00196525,0.0215948,0.00590709,0.00706712,0.135462,-0.0907283,-0.179028,-0.0675714,-0.0123402,-0.136478,-0.07983,-0.0838012,0.121963,0.152167,0.0814632,0.00470584,-0.00386681,0.0687741,-0.0289145,-0.00988232,0.0397268,0.00221164,0.0254882,-0.0255583,0.00260762,-0.0192569,0.112624,7.96873,-0.0587651,0.00277059,0.0040355,0.0443431,-0.675217,-0.537154,-0.287342,-0.0595528,-0.624088,-0.356177,0.974987,0.637504,0.71166,-0.00450128,0.0859799,0.190701,-0.0777391,-0.0375214,0.125427,-0.0417292,0.0398501,-0.185626,0.0101184,-0.254203,-0.0180252,0.0561517,-0.0360157,0.00402671
5605.66,0.585108,0.351439,4,15,0,-5553.72,-1.70937,-1.58834,-1.50054,-1.55242,-1.58434,-1.48451,-1.57911,-1.48142,-1.90486,-1.65132,-1.52718,-1.44429,-1.52002,-1.42185,-1.62562,-1.69383,-1.63027,-1.6411,-1.49509,-1.69696,-1.85688,-1.62015,-1.63417,-1.66188,-1.58529,-1.528,-1.38785,-1.60773,-1.26781,-1.37457,-1.93208,-1.61621,-1.46172,-1.67195,-1.18856,-1.31634,-1.67187,-1.50055,-1.55304,-1.69677,-1.56758,-1.75146,-1.59085,-1.61974,-1.47886,-1.56206,-1.77498,-1.49528,-1.50377,-1.44467,-1.40236,-1.32243,-0.0295567,0.0682346,-0.0404839,0.00849947,0.0192574,-0.0344418,0.123281,-0.102067,-0.15255,-0.0553699,0.0304983,-0.125069,-0.0534281,-0.0798287,0.12687,0.160049,0.0461404,-0.00611097,0.0271308,0.0837975,-0.0246082,0.0214933,0.0277054,0.0172287,-0.00524594,0.0134885,-0.00460933,-0.0217094,0.102058,8.17003,0.582747,-0.0407556,-0.0957436,0.0120608,-0.535683,-0.436188,-0.150933,-0.051376,-0.439855,-0.323627,1.04991,0.770829,0.398115,-0.000606441,0.17313,0.232823,-0.027163,0.0963045,0.121808,0.0938452,-0.0322504,0.0381873,-0.121284,-0.286579,-0.00786687,0.0489703,-0.308428,0.00158487
5607.4,0.952843,0.351439,4,15,0,-5561.85,-1.80568,-1.58708,-1.5126,-1.3968,-1.61601,-1.60061,-1.36199,-1.5217,-1.8154,-1.81221,-1.58868,-1.30726,-1.49915,-1.41915,-1.63806,-1.68535,-1.6684,-1.7791,-1.35795,-1.59714,-1.7142,-1.52252,-1.75146,-1.61553,-1.62009,-1.5469,-1.4177,-1.50527,-1.32018,-1.29306,-1.92505,-1.50289,-1.48371,-1.74234,-1.21318,-1.59193,-1.80655,-1.40712,-1.4575,-1.5908,-1.89486,-1.73005,-1.59107,-1.59204,-1.42704,-1.32289,-1.92942,-1.30945,-1.56028,-1.65482,-1.67645,-1.13453,0.00331436,0.0978832,-0.028421,-0.00170688,-0.000501822,0.0202906,0.12725,-0.0932927,-0.17327,-0.0532182,0.0294506,-0.142417,-0.0901229,-0.0829415,0.0980841,0.161888,0.0732901,-0.00570992,-0.0115951,0.0805334,-0.0277394,0.00745981,0.0391941,0.00405707,0.00591208,-0.0190224,-0.00656757,-0.0141461,0.140661,8.01424,-0.218286,0.0127607,-0.0728072,0.0859368,-0.629089,-0.455373,-0.158136,-0.070032,-0.607015,-0.402686,0.812808,0.715108,0.63567,-0.0128764,0.087843,0.224014,-0.0694116,0.0110926,0.11429,-0.0412679,-0.0469566,-0.146556,-0.141677,-0.186738,0.00533349,0.0624925,-0.208903,-0.000318276
5614.59,0.997087,0.351439,4,15,0,-5573.19,-1.68514,-1.64914,-1.46926,-1.49594,-1.65706,-1.46841,-1.49015,-1.43503,-1.8642,-1.81774,-1.57083,-1.34095,-1.56393,-1.24847,-1.59752,-1.68021,-1.61674,-1.67669,-1.38947,-1.56233,-1.62396,-1.49068,-1.7818,-1.67503,-1.57785,-1.63232,-1.37021,-1.65776,-1.38466,-1.39274,-2.02392,-1.45721,-1.4247,-1.69777,-1.2025,-1.66053,-1.66658,-1.40572,-1.53435,-1.606,-1.74513,-1.66319,-1.81638,-1.54886,-1.43106,-1.45148,-1.86489,-1.3104,-1.49613,-1.57996,-1.54028,-1.30524,-0.0194129,0.0701188,-0.0221435,-0.0398064,0.0118877,-0.00996227,0.126024,-0.0907756,-0.165114,-0.0696452,0.0157929,-0.133725,-0.0819147,-0.0726332,0.121998,0.175012,0.066599,-0.000596913,0.00467385,0.0633279,-0.0315067,-0.0098488,0.0385888,-0.00191618,0.00675,0.000490565,-0.014638,-0.00755861,0.119393,7.89992,0.187204,-0.0134595,-0.0711156,0.052758,-0.600103,-0.481797,-0.214194,-0.0554176,-0.60214,-0.260308,1.00257,0.805181,0.580564,-0.000872707,0.0969549,0.174231,-0.0681436,-0.0123302,0.151905,-0.0250648,0.010769,-0.0254489,-0.271314,-0.0997785,-0.021643,0.0456549,-0.124537,-0.00742257
