# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/sl_normal_sens_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_sens_pdw2_download_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
-3009.22,1,0.572691,3,7,0,3024.78,5.8645,0.0539138,0.01794,0.389905,0.250251,-0.621776,-0.838137,-0.0791564,0.836966,-0.0475181,-0.105594,0.148491,0.202986,0.116759,-0.0122047,0.0257835,0.0911673,-0.0199671,-0.0155079,0.0404555,0.0191177,0.01632,0.00441145,-0.0376013,-0.00338475,0.974996,0.256897,-0.0174864,-0.117409,0.144831,-0.867619,-0.698465,-0.110096,0.928775,-0.492101,-0.473177,1.1478,0.837178,0.995278,-0.00541373,0.1798,0.253134,-0.0274909,-0.00828293,0.183388,0.111062,0.0562797,-0.0179621,-0.667204,-0.0446809
-3005.44,0.958661,0.572691,3,7,0,3021.32,5.8618,0.0534194,0.0165664,0.403475,0.250904,-0.587131,-0.844046,-0.119308,0.822696,-0.0449056,-0.103921,0.152247,0.23527,0.100464,-0.00954643,0.0182644,0.0923674,-0.0338792,-0.00294509,0.0480913,0.0307693,-0.00782723,-0.0246774,0.00197952,0.00345214,0.969127,0.201687,-0.0135691,-0.0264441,0.10068,-0.801974,-0.685,-0.260108,0.911161,-0.499354,-0.425626,1.24596,1.05546,0.858946,-0.010811,0.165606,0.255822,-0.0748937,0.00117649,0.172217,0.120969,-0.097482,-0.140728,0.0411972,0.0455705
-3008.39,0.684175,0.572691,3,7,0,3023.17,5.85829,0.0561091,0.0165197,0.405988,0.249735,-0.597985,-0.846736,-0.12077,0.82501,-0.0607631,-0.11771,0.149376,0.233759,0.0904606,-0.0154553,0.0142754,0.0824945,-0.0398028,-0.0149141,0.0469317,0.0320638,-0.00658322,-0.000619122,-0.00736187,0.00668665,0.977266,0.216387,-0.0142016,-0.0492492,0.0752044,-0.814654,-0.647681,-0.253449,0.920672,-0.538494,-0.57137,1.22145,1.06978,0.776485,-0.00491423,0.143802,0.226609,-0.0696425,0.00379117,0.217651,0.186729,-0.032504,0.000556508,-0.116999,0.0882682
-3006.94,1,0.572691,3,7,0,3018.13,5.89378,0.0243706,0.0121437,0.381355,0.251041,-0.613542,-0.837806,-0.0852635,0.847895,-0.046912,-0.0815473,0.188105,0.207626,0.111572,-0.0231384,0.0147974,0.0964383,-0.0257142,0.0225418,0.0182331,0.0108008,0.0214123,-0.0271405,-0.00698579,-0.053277,0.969595,0.436729,-0.032818,-0.10018,0.130971,-0.789819,-0.665208,-0.144931,0.947789,-0.540882,-0.153071,1.49939,0.869039,0.940649,-0.0401695,0.16357,0.270171,-0.0897601,0.00879967,-0.0189458,-0.0583586,-0.049699,-0.265278,-0.221605,-0.703291
-3007.37,0.877319,0.572691,3,7,0,3018.61,5.86659,0.0363068,-0.00628473,0.424196,0.246663,-0.602384,-0.841613,-0.112032,0.83489,-0.0655711,-0.112147,0.159189,0.216665,0.0873076,-0.0116676,0.0105479,0.0845336,-0.047711,0.0164792,0.0481514,0.0188141,0.00376927,0.00755864,-0.0261426,-0.00295741,0.979816,0.54726,-0.0392129,-0.0141796,0.0676368,-0.79988,-0.619841,-0.209179,0.930224,-0.55908,-0.505214,1.28458,0.987506,0.748229,-0.00105406,0.140132,0.233953,-0.0711213,0.102103,0.216555,0.110466,0.00979409,0.0135383,-0.464999,-0.0390398
-3009.83,0.768089,0.572691,3,7,0,3025.31,5.88923,0.0393071,0.0382352,0.382031,0.249786,-0.59277,-0.85325,-0.0878054,0.847461,-0.0380747,-0.0842338,0.17598,0.226805,0.119357,-0.0407151,0.0239269,0.0924344,-0.0361628,-0.00401836,0.00247147,0.0335017,0.0305352,-0.0177176,-0.0117299,-0.0415891,0.965401,0.00837654,-0.00135102,-0.117961,0.0928438,-0.728153,-0.686995,-0.178375,0.955535,-0.466654,-0.208268,1.40305,0.942679,1.00745,-0.0450398,0.175183,0.256205,-0.108291,-0.0397206,-0.0272007,0.127709,0.0370576,-0.192595,-0.283315,-0.549003
-3007.12,0.944061,0.572691,3,7,0,3020.05,5.86361,0.0424828,0.00293332,0.381662,0.258145,-0.602735,-0.82226,-0.113575,0.829098,-0.089064,-0.0988485,0.170094,0.217292,0.0777449,-0.0116679,0.0129173,0.091398,-0.011289,0.0031397,0.026101,0.0145897,-0.0123541,0.00586118,-0.012966,-0.0283393,0.975607,0.5136,-0.0369154,-0.0627791,0.106356,-0.790221,-0.548264,-0.212537,0.925728,-0.687921,-0.360464,1.40371,1.01508,0.657741,-0.016549,0.154358,0.254367,-0.0305176,0.000433268,0.0736053,0.0323316,-0.108026,-0.0281452,-0.280467,-0.374098
-3005.77,0.896945,0.572691,3,7,0,3021.61,5.89043,0.0373509,0.0255991,0.406775,0.240919,-0.610186,-0.856336,-0.0968534,0.842806,-0.0202629,-0.106642,0.168199,0.22065,0.125281,-0.0201171,0.0203473,0.0794584,-0.0432011,0.00675062,0.0362009,0.0391964,0.0142224,-0.0329855,0.00083785,-0.0231591,0.971081,0.13325,-0.00974978,-0.0728052,0.104575,-0.830125,-0.77238,-0.192946,0.937983,-0.405851,-0.418332,1.32596,0.909003,1.05499,-0.0259892,0.151566,0.221106,-0.107857,0.00854957,0.101935,0.140525,-0.0466781,-0.239161,-0.0282269,-0.305715
-3004.55,0.997517,0.572691,3,7,0,3014.04,5.86767,0.0438449,-0.00199676,0.384724,0.25622,-0.604723,-0.828859,-0.112371,0.842894,-0.0858452,-0.095167,0.178518,0.228818,0.0841794,-0.0111108,-0.000511064,0.104653,-0.019314,0.0145056,0.0220661,0.0254673,0.00985506,0.0017494,-0.0149776,-0.0147769,0.974755,0.588841,-0.0422071,-0.0628986,0.109433,-0.76445,-0.528075,-0.219933,0.943157,-0.686105,-0.286891,1.46359,1.0586,0.724776,-0.0060515,0.144683,0.291384,-0.0207605,0.0701117,0.098436,0.136488,0.018421,-0.0309898,-0.290671,-0.195064
-3004.45,0.968531,0.572691,3,7,0,3014.55,5.88515,0.0383333,0.0284691,0.408411,0.247704,-0.604804,-0.850531,-0.0931867,0.829963,-0.020645,-0.105412,0.1583,0.214061,0.119166,-0.0211551,0.0295179,0.0749014,-0.0429828,-0.00599618,0.0306285,0.016566,0.00268123,-0.0284332,0.000786628,-0.0324728,0.973836,0.0816427,-0.00572141,-0.0639014,0.118711,-0.841398,-0.786438,-0.175153,0.922288,-0.40326,-0.447252,1.26635,0.884177,1.0025,-0.0361391,0.163011,0.206894,-0.138679,-0.065973,0.0452029,-0.014438,-0.110851,-0.228249,-0.0464016,-0.428662
-3008.79,0.822683,0.572691,3,7,0,3016.88,5.85841,0.0493056,-0.000546431,0.382165,0.267063,-0.609875,-0.833575,-0.113786,0.845865,-0.0803986,-0.0975145,0.19234,0.23954,0.0804995,-0.00177316,0.000821991,0.0973787,-0.0330527,0.0178917,0.0299751,0.0362669,0.0165938,-0.016082,-0.0131228,-0.0194771,0.986,0.582974,-0.0411063,-0.0626686,0.147977,-0.779969,-0.552475,-0.231515,0.944599,-0.699106,-0.268782,1.59519,1.12694,0.694469,-0.00436434,0.13726,0.271695,-0.0617931,0.0659398,0.106036,0.161329,0.00212401,-0.144986,-0.266786,-0.25711
-3003.59,0.997421,0.572691,3,7,0,3016.92,5.88047,0.0342043,0.0192496,0.400152,0.249795,-0.596997,-0.844657,-0.0961823,0.827493,-0.0325005,-0.108612,0.166652,0.200921,0.112003,-0.0340864,0.0292659,0.0777219,-0.0239187,0.00129504,0.0297229,0.00878907,-0.0129659,-0.012872,0.00426126,-0.00940093,0.962766,0.279534,-0.0202858,-0.0661218,0.0884079,-0.799768,-0.738494,-0.1764,0.929825,-0.426785,-0.468839,1.29859,0.835415,0.939053,-0.0342872,0.167436,0.214927,-0.0660554,-0.0102136,0.0816173,-0.00672847,-0.112684,-0.0899352,0.0574648,-0.124098
-3003.52,1,0.572691,3,7,0,3011.98,5.87805,0.0473544,0.00818393,0.395124,0.249431,-0.61551,-0.838615,-0.110276,0.844486,-0.0749348,-0.0911755,0.172684,0.242613,0.0901578,-0.00430452,0.00139039,0.102045,-0.0399256,0.0128506,0.0249705,0.0332831,0.0305723,-0.0122724,-0.0184209,-0.0327041,0.982085,0.39023,-0.027792,-0.0685792,0.117008,-0.807109,-0.572459,-0.225816,0.938535,-0.65267,-0.252499,1.43786,1.114,0.779408,-0.00795404,0.144059,0.284106,-0.0832571,0.0477021,0.0865709,0.147406,0.0592839,-0.150871,-0.384445,-0.431715
-3005.45,0.962331,0.572691,3,7,0,3012.86,5.8777,0.0359551,0.0217114,0.400615,0.241634,-0.593951,-0.830555,-0.0822455,0.831619,-0.0480008,-0.101186,0.161761,0.203679,0.106695,-0.0218552,0.0315423,0.0674811,-0.0290182,0.000524762,0.0353258,-0.00485764,-0.0159776,-0.0140432,0.00978966,-0.0175301,0.970105,0.184675,-0.0134111,-0.075893,0.106487,-0.777594,-0.671018,-0.121349,0.928874,-0.510015,-0.409965,1.27845,0.866843,0.895677,-0.0293085,0.157631,0.186026,-0.0890007,-0.0276912,0.0831137,-0.103466,-0.13945,-0.105729,0.139561,-0.231408
-3005.48,0.997411,0.572691,3,7,0,3014.52,5.86862,0.0423089,0.00692944,0.388201,0.257624,-0.610916,-0.853822,-0.124889,0.846035,-0.0589471,-0.101419,0.172959,0.232905,0.103694,-0.0124369,-0.00502151,0.101079,-0.0389733,0.00943761,0.0225509,0.0513914,0.0326459,-0.0229839,-0.0166155,-0.030736,0.980359,0.454638,-0.0325271,-0.0596598,0.101464,-0.812958,-0.660491,-0.273542,0.942308,-0.579505,-0.348018,1.4169,1.0246,0.887589,-0.015906,0.12964,0.28197,-0.085476,0.0329061,0.0733255,0.237542,0.0474698,-0.210152,-0.34906,-0.405736
-3003.46,0.999292,0.572691,3,7,0,3014.6,5.87505,0.0499608,0.0283881,0.396209,0.267939,-0.615931,-0.83463,-0.0769701,0.838842,-0.0586972,-0.10222,0.159439,0.239286,0.0866053,-0.021065,0.0257127,0.0811507,-0.00919077,-0.000594847,0.02444,0.0150411,0.0141367,-0.0159586,-0.00348164,-0.0173069,0.965814,0.176575,-0.0122867,-0.107325,0.193233,-0.811579,-0.590149,-0.118186,0.930913,-0.530057,-0.39723,1.29849,1.11306,0.736774,-0.0222467,0.164955,0.22652,-0.0239274,-0.00694371,0.0740713,0.0417062,0.00213787,-0.130506,-0.0932971,-0.228462
-3004.08,0.986522,0.572691,3,7,0,3010.51,5.88545,0.0305114,-0.00303483,0.406731,0.225402,-0.598905,-0.836327,-0.125321,0.834429,-0.0539286,-0.0985317,0.188776,0.21188,0.109367,-0.0170906,0.0239087,0.0967299,-0.0527424,0.0134749,0.0229229,0.0213976,0.00450482,-0.0117838,-0.0127079,-0.0311143,0.984495,0.497171,-0.036158,-0.017351,0.0205217,-0.786915,-0.672363,-0.276032,0.941835,-0.586913,-0.315844,1.52337,0.891832,0.927056,-0.0253001,0.182314,0.267321,-0.135973,0.0194414,0.0448677,0.0487754,-0.0688981,-0.139245,-0.281078,-0.410729
-3011.34,0.723555,0.572691,3,7,0,3021.21,5.85744,0.0490063,0.0138217,0.427812,0.236242,-0.613606,-0.862863,-0.112087,0.836281,-0.051415,-0.0841147,0.174477,0.212853,0.124288,-0.011243,0.0268391,0.0950066,-0.0400485,-0.0061999,0.0118125,0.0377421,0.00839346,-0.00764423,-0.0298443,-0.0448453,0.984149,0.239571,-0.0166361,-0.0143319,0.0490659,-0.856695,-0.788082,-0.238895,0.935489,-0.577009,-0.216161,1.41094,0.860274,1.04388,-0.0263076,0.186229,0.26326,-0.12542,-0.056129,-0.00745271,0.12771,-0.0761273,-0.156178,-0.607756,-0.591988
-3010.95,0.880567,0.572691,3,7,0,3028.95,5.86189,0.0701993,0.0255682,0.407931,0.239563,-0.619843,-0.820105,-0.109651,0.852478,-0.0667806,-0.0822845,0.186487,0.207711,0.104732,-0.0233702,-0.000474721,0.108127,-0.0378857,-0.00224289,0.020129,0.00549459,0.0281986,-0.0103125,0.00195438,-0.0439179,0.973931,0.183637,-0.0112454,-0.010728,0.0872191,-0.77979,-0.535089,-0.212532,0.96135,-0.634015,-0.165582,1.49569,0.874113,0.90654,-0.0284385,0.146583,0.298898,-0.102503,-0.0219715,0.0476112,-0.0179249,0.053072,-0.138006,-0.0471034,-0.579745
-3008.49,0.997727,0.572691,3,7,0,3020.34,5.89113,0.0153879,0.00416739,0.380737,0.262528,-0.588412,-0.855256,-0.0931218,0.812893,-0.0342452,-0.111611,0.159718,0.234276,0.10767,-0.0134376,0.0318978,0.0914895,-0.0304863,0.0109999,0.0385841,0.0299221,-0.00679667,-0.0175334,-0.0237709,-0.00381002,0.973505,0.445069,-0.0338594,-0.114174,0.146297,-0.822889,-0.79475,-0.191385,0.902896,-0.448599,-0.485698,1.29359,1.03589,0.906165,-0.0174796,0.19342,0.254932,-0.0696962,0.0291324,0.118831,0.101924,-0.109768,-0.136915,-0.424892,-0.0502947
-3001.12,0.968653,0.572691,3,7,0,3016.55,5.87213,0.0508592,0.0265489,0.406477,0.258726,-0.606879,-0.85214,-0.0997909,0.828313,-0.0576669,-0.108068,0.175926,0.220983,0.0984579,-0.0357417,0.0256514,0.0879167,-0.0298853,0.00456782,0.0379782,0.0150304,0.00664684,0.0128757,-0.0219148,-0.0346465,0.969903,0.199159,-0.0141383,-0.0673944,0.092784,-0.799541,-0.681834,-0.20055,0.93698,-0.516107,-0.436668,1.38892,0.980348,0.829051,-0.0289053,0.175595,0.244228,-0.054419,0.034646,0.147678,0.0610078,-0.00842182,-0.00618221,-0.449461,-0.457357
-3006.15,0.651131,0.572691,3,7,0,3016.49,5.878,0.0525488,0.0124237,0.404687,0.250207,-0.580344,-0.847789,-0.125432,0.820211,-0.053357,-0.0984524,0.17673,0.209081,0.0987259,-0.0388598,0.0244447,0.106415,-0.0524007,0.0119892,0.0250712,0.012904,-0.00293008,-0.0354138,-0.00338815,-0.0310748,0.981132,0.384113,-0.0266809,-0.00677492,0.0299345,-0.752218,-0.699316,-0.280082,0.929498,-0.545688,-0.357257,1.44517,0.895613,0.838363,-0.0552244,0.195925,0.29439,-0.168262,-0.033309,-0.00405605,-0.0629163,-0.160149,-0.272168,-0.11719,-0.410208
-3007.73,0.859563,0.572691,3,7,0,3018.72,5.868,0.0412688,0.0184149,0.384315,0.249266,-0.60828,-0.834318,-0.0704176,0.836314,-0.0586926,-0.108198,0.16725,0.210866,0.113614,-0.00128537,0.00929063,0.102634,-0.0190777,0.00427834,0.0292185,0.0158302,0.0178078,-0.0106599,-0.018248,0.019271,0.974698,0.251151,-0.0185629,-0.12522,0.164693,-0.819757,-0.685902,-0.0852931,0.931721,-0.593974,-0.429918,1.31562,0.887595,0.981519,0.00711574,0.160865,0.284966,-0.0137505,0.0556258,0.146438,0.106449,0.080151,-0.0488946,-0.285007,0.25439
-3009.02,0.765665,0.572691,3,7,0,3025.68,5.8705,0.0594657,0.0171332,0.368511,0.251656,-0.599363,-0.835293,-0.0886553,0.846993,-0.0551814,-0.104357,0.164222,0.213,0.10816,0.00316703,0.00487084,0.0985668,-0.0305019,0.00880951,0.0386348,0.00509985,0.0180762,-0.00547272,-0.0337418,0.0123982,0.977662,0.263894,-0.0177468,-0.123281,0.146858,-0.789817,-0.651878,-0.135517,0.937102,-0.573633,-0.406729,1.30639,0.915729,0.936261,0.00780008,0.146661,0.273618,-0.0430725,0.0634981,0.169656,0.0312786,0.0691594,-0.0456731,-0.570092,0.163665
-3003.81,0.906286,0.572691,3,7,0,3021.79,5.88899,0.0405732,0.0161669,0.405359,0.261481,-0.61507,-0.846957,-0.107282,0.849715,-0.0321119,-0.0927889,0.175577,0.232298,0.0899286,-0.0255314,0.0133528,0.0771203,-0.0399429,0.0141469,0.018525,0.0287424,-0.0067868,-0.0234221,0.0100918,-0.046528,0.971718,0.348332,-0.024289,-0.0504425,0.123548,-0.800539,-0.641161,-0.217025,0.943183,-0.442731,-0.285096,1.46108,1.05864,0.750382,-0.0405215,0.133955,0.214108,-0.126418,-0.011422,-0.00943102,0.0456198,-0.16168,-0.213368,0.0910886,-0.614201
-3006.51,0.476006,0.572691,3,7,0,3025.63,5.88134,0.0117988,0.00833083,0.404593,0.258275,-0.626287,-0.832645,-0.112086,0.851656,-0.046005,-0.0981106,0.17346,0.224227,0.100347,-0.0246189,0.00936907,0.0722351,-0.042708,0.0172477,0.0166692,0.0242287,-0.00792156,-0.0140584,-0.0128886,-0.0542031,0.970708,0.438844,-0.0331073,-0.0318741,0.136657,-0.823574,-0.605809,-0.226248,0.947547,-0.503726,-0.347244,1.43356,0.991702,0.829901,-0.0431609,0.11978,0.200955,-0.138778,-0.0123446,-0.0292541,0.00875611,-0.177692,-0.194053,-0.327078,-0.715516
-3007.88,0.899398,0.572691,3,7,0,3021.11,5.86775,0.0732457,0.0213087,0.383657,0.247042,-0.589022,-0.854204,-0.09095,0.825277,-0.0582211,-0.107456,0.170271,0.214061,0.112282,-0.0156647,0.00889658,0.103774,-0.0226017,-0.00767698,0.0459215,0.0187723,0.0167962,-0.00347074,-0.00445846,0.0110531,0.976264,0.237838,-0.0149666,-0.114215,0.08847,-0.782436,-0.73245,-0.164693,0.92922,-0.567085,-0.419617,1.31953,0.906613,0.972257,0.000718337,0.161798,0.287301,-0.0112774,0.0431855,0.233612,0.140197,0.0931937,-0.00593303,-0.0578669,0.145908
-3006.1,1,0.572691,3,7,0,3019.46,5.87783,0.00626516,0.0110044,0.400576,0.263758,-0.606142,-0.832123,-0.113611,0.834929,-0.0584269,-0.108145,0.15783,0.206556,0.0867942,-0.0194643,0.0138851,0.0766098,-0.0415643,-0.00489987,0.016478,0.0172256,-0.00520595,-0.0305905,-0.00528044,-0.0477741,0.979973,0.358571,-0.0281078,-0.0290476,0.116717,-0.817276,-0.638202,-0.20593,0.926601,-0.56317,-0.490675,1.33141,0.917837,0.729552,-0.0461601,0.133244,0.211875,-0.163913,-0.104683,-0.0529077,-0.0545522,-0.188436,-0.274594,-0.181424,-0.63065
-3002.88,0.980111,0.572691,3,7,0,3016.34,5.88412,0.0709083,0.00911606,0.397769,0.232271,-0.616259,-0.845622,-0.101617,0.845312,-0.0633503,-0.0886068,0.16746,0.224988,0.119323,-0.0241735,0.0171855,0.0931842,-0.037777,0.0141404,0.0178,0.0340054,0.0149387,-0.00118164,-0.00374579,-0.0136222,0.966601,0.423583,-0.0276684,-0.0881296,0.0662059,-0.802074,-0.631209,-0.20714,0.951481,-0.573921,-0.252417,1.32019,0.944529,1.01128,-0.0133728,0.164015,0.257915,-0.0598963,0.0793521,0.0963315,0.199065,0.0501807,-0.0351027,-0.091106,-0.179822
-3004.06,0.898816,0.572691,3,7,0,3014.51,5.87005,0.0120977,0.0184016,0.396512,0.26456,-0.592362,-0.840175,-0.101883,0.82697,-0.0422069,-0.110733,0.170441,0.21618,0.081707,-0.012432,0.015748,0.0864049,-0.0256505,-0.00436507,0.0422989,0.00659446,0.00157169,-0.0269566,-0.0118774,-0.0425227,0.981447,0.233547,-0.0194205,-0.05503,0.132559,-0.800582,-0.698343,-0.182429,0.914203,-0.500467,-0.471886,1.41152,0.995004,0.695266,-0.0342075,0.152114,0.241095,-0.103361,-0.0749162,0.0671509,-0.0983782,-0.141119,-0.250137,-0.28764,-0.561328
-3005.92,0.846024,0.572691,3,7,0,3018.73,5.87322,0.031023,0.0378642,0.397783,0.226977,-0.611726,-0.851174,-0.110663,0.836164,-0.0483235,-0.0859535,0.174647,0.22693,0.0862292,-0.0374027,0.0195758,0.0993346,-0.0508261,0.00835786,0.0127888,0.016613,0.0233349,0.00656207,-0.0160245,-0.0199514,0.979338,-0.0585204,0.00222511,-0.110289,-0.00565607,-0.789511,-0.618147,-0.236513,0.944052,-0.481428,-0.236584,1.41995,1.02506,0.744988,-0.0261348,0.176138,0.273318,-0.10112,0.0533276,0.0714066,0.104608,0.0925624,-0.0121962,-0.31867,-0.263372
