# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/sl_normal_full_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_full_pdw2_download_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21
39.9475,0.914616,0.612728,3,7,0,-19.5471,6.73903,0.0230572,-0.0654874,0.030425,-0.179469,0.855112,-0.135569,-0.172411,0.1161,-0.0064552,0.0125668,-0.108714,0.0435494,0.0603337,0.00875818,0.00580478,0.0188289,0.0377066,0.0424942,0.00320249,0.0466032,-0.017283,0.595779,-0.035642,0.00045821,0.0384353,-0.0632774,1.15931,-0.50615,-1.92447,0.756279,-0.353774,0.272497,-0.0815377,0.173152,0.167423,0.0939314,0.111067,0.161728,0.259758,0.205596,0.0294496,0.689278,-0.195345
48.5824,0.98989,0.612728,3,7,0,-35.2514,6.72028,0.0310292,-0.0947491,0.0384518,-0.173352,0.864487,-0.143891,-0.162446,0.104995,-0.00402403,0.0331616,-0.103123,0.0215858,0.0603641,-0.00230752,0.0165735,0.030564,0.024067,0.044913,-0.00655851,0.0252263,-0.0128663,0.592853,0.371428,-0.0273299,0.0727166,-0.0202172,1.16143,-0.56028,-1.81894,0.657543,-0.368527,0.479981,-0.0831025,0.128204,0.167849,0.0561619,0.118771,0.167261,0.157973,0.176438,-0.0364239,0.36429,-0.145424
39.0012,0.612526,0.612728,3,7,0,-32.2809,6.71087,0.0434636,-0.0695076,0.0330283,-0.171007,0.856196,-0.151191,-0.169911,0.0994766,-0.0220078,0.0428483,-0.093294,0.0450684,0.0372446,0.0278917,0.00973128,0.0243541,0.0259435,0.0611061,-0.0205526,0.0169242,-0.0475545,0.587394,0.0540466,-0.00401047,0.0735267,-0.000564478,1.13431,-0.601281,-2.08438,0.53134,-0.523663,0.547282,-0.0914657,0.144788,0.108301,0.0866649,0.02923,0.0681988,0.0759217,0.126245,-0.201089,0.146663,-0.537495
38.455,0.848618,0.612728,3,7,0,-22.3477,6.74728,0.0450737,-0.0886082,0.0254397,-0.187804,0.845887,-0.165545,-0.170757,0.0908994,-0.0330951,0.0258999,-0.100471,0.0117619,0.0365232,-0.0113543,0.0154348,0.0193083,0.0455048,0.0636365,0.0134606,-0.00777144,-0.0221582,0.59307,0.308545,-0.0214391,0.0397962,-0.105491,1.14617,-0.608229,-2.15768,0.448937,-0.587014,0.366932,-0.0745087,0.074574,0.102688,0.0508197,0.142123,0.162285,0.291558,0.257431,0.0114196,-0.177821,-0.250448
40.8643,0.997333,0.612728,3,7,0,-25.3829,6.74004,0.0276932,-0.0985437,0.0403379,-0.18854,0.857931,-0.180333,-0.182222,0.123135,-0.00860185,0.0437091,-0.10007,-0.00686035,0.0636894,-0.00808948,0.0193167,0.0137111,0.0399139,0.0329746,-0.012033,0.00958422,-0.013175,0.579213,0.430341,-0.0322041,0.0855166,-0.0570378,1.1713,-0.759885,-2.05195,0.810819,-0.431499,0.573169,-0.0874426,0.0742599,0.176275,0.0172837,0.0907432,0.0747108,0.192358,0.0925948,-0.0839732,0.117596,-0.148913
41.9199,1,0.612728,3,7,0,-34.9604,6.71835,0.0354349,-0.0913654,0.0170185,-0.178303,0.865115,-0.138243,-0.177302,0.0826806,-0.0312237,0.0130089,-0.100425,0.0393916,0.0496362,0.0217335,0.00311681,0.0316988,0.0168276,0.0392859,-0.00679122,0.0416892,-0.043097,0.613358,0.342528,-0.0246725,0.0196076,-0.0462138,1.15088,-0.505562,-2.35098,0.420086,-0.544585,0.259438,-0.0920664,0.151039,0.14012,0.0833216,0.0370502,0.122836,0.0707731,0.104484,-0.0894223,0.547202,-0.487114
44.4897,0.988177,0.612728,3,7,0,-32.759,6.73046,0.0139243,-0.091796,0.0568059,-0.193047,0.858992,-0.177996,-0.184952,0.113482,-0.0106047,0.02883,-0.101329,-0.00332617,0.0531885,0.000821583,0.0181444,0.02471,0.0287328,0.0406102,-0.0122929,0.00130397,-0.0261783,0.583269,0.255778,-0.0211962,0.134711,-0.0690833,1.1635,-0.725738,-2.15087,0.742159,-0.389333,0.407379,-0.0939768,0.0675878,0.148937,0.0308409,0.0714645,0.0881481,0.112518,0.0886452,-0.124957,-0.0452357,-0.295886
47.7831,0.941602,0.612728,3,7,0,-35.9644,6.71136,0.0334978,-0.113075,0.0186386,-0.182335,0.859035,-0.142002,-0.195657,0.106801,-0.024599,0.0276387,-0.0883246,0.0147115,0.0437146,0.00453599,-0.0020812,0.0234217,0.0183401,0.0424445,-0.015622,0.00823752,-0.0301018,0.596781,0.666389,-0.0469466,0.0263182,-0.0244172,1.14528,-0.58645,-2.43981,0.64967,-0.495735,0.404934,-0.0859716,0.0903199,0.122893,0.0185239,-0.0020453,0.070744,0.053227,0.0865533,-0.144005,0.0539188,-0.340232
48.6356,0.803725,0.612728,3,7,0,-38.4627,6.73642,0.0136148,-0.094011,0.0442244,-0.177329,0.867068,-0.142603,-0.190344,0.108222,-0.0269464,0.0291155,-0.0996302,0.0144105,0.0550825,0.0226076,0.0123146,0.016193,0.0264984,0.0243578,-0.0193781,0.016882,-0.0245776,0.591751,0.349727,-0.0272566,0.107735,-0.0255739,1.1577,-0.570758,-2.39884,0.641726,-0.536922,0.40396,-0.0963074,0.106997,0.154212,0.0661433,0.0292088,0.0358918,0.0801489,0.0187249,-0.141417,0.203696,-0.277794
48.1495,0.672165,0.612728,3,7,0,-34.0698,6.7131,0.0439183,-0.0865874,0.0170171,-0.181028,0.84309,-0.17347,-0.174951,0.0955964,-0.0114122,0.0251796,-0.0965379,0.014184,0.0472685,-0.0117942,0.00514867,0.026458,0.0199187,0.0477137,0.00422362,0.0273181,-0.032605,0.599126,0.286948,-0.0200684,0.0107006,-0.0535539,1.14538,-0.691954,-2.09745,0.59385,-0.398812,0.393746,-0.0806034,0.0944953,0.131679,0.0182042,0.0759594,0.145237,0.132474,0.178087,-0.0225201,0.347611,-0.368525
45.9875,0.652424,0.612728,3,7,0,-34.7733,6.74283,0.0149131,-0.0959997,0.0427347,-0.16864,0.866861,-0.132983,-0.187141,0.107075,-0.0270732,0.0273835,-0.106887,0.0130651,0.0593075,0.024579,0.00958092,0.0169133,0.0264424,0.0253674,-0.0226491,0.0166011,-0.025884,0.59271,0.428443,-0.0325152,0.104966,-0.0132381,1.15809,-0.51938,-2.35218,0.63846,-0.547216,0.397438,-0.104879,0.10989,0.165898,0.0651177,0.014164,0.0300335,0.0698068,0.0111589,-0.162208,0.196,-0.29256
47.45,0.832084,0.612728,3,7,0,-34.7261,6.72029,0.0582182,-0.089631,0.0256297,-0.171243,0.858544,-0.156425,-0.186168,0.10581,-0.02259,0.0198063,-0.0871879,0.0246272,0.0538371,-0.00457888,0.00223469,0.0375774,0.0209275,0.0456956,-0.00306158,0.0313975,-0.0252348,0.602175,0.324046,-0.0214139,0.0504409,-0.0151987,1.15742,-0.629679,-2.26701,0.625113,-0.477809,0.345923,-0.0719363,0.125423,0.150126,0.0398172,0.0732261,0.184491,0.134135,0.169539,-0.0395985,0.430253,-0.285222
44.061,0.817037,0.612728,3,7,0,-35.895,6.70374,0.0205443,-0.0805944,0.0498354,-0.178726,0.861543,-0.164437,-0.173168,0.12213,-0.0174806,0.0158441,-0.113221,0.0218951,0.0466102,0.0114607,0.015817,0.0197458,0.0397441,0.0400841,-0.00951515,0.0267024,-0.00348941,0.597224,0.158165,-0.0135566,0.110689,-0.0730809,1.17762,-0.630038,-1.945,0.758358,-0.441395,0.270838,-0.0886476,0.11015,0.130719,0.0947476,0.122025,0.141722,0.241928,0.168951,-0.0287002,0.411042,-0.0394398
39.9614,0.672316,0.612728,3,7,0,-28.0058,6.71181,0.0491275,-0.0910685,0.0447178,-0.168437,0.863665,-0.156861,-0.182072,0.103793,-0.00791856,0.057358,-0.0876508,0.0391325,0.0643875,-0.0199992,-0.00578152,0.0170064,0.0274199,0.0490836,-0.0146979,0.0278108,-0.0349029,0.601018,0.303543,-0.0206507,0.103624,0.0270535,1.16453,-0.686445,-2.17009,0.656617,-0.474019,0.759792,-0.0828634,0.167606,0.178254,-0.0379345,0.00279334,0.071,0.118228,0.128334,-0.128162,0.349586,-0.394497
42.67,1,0.612728,3,7,0,-28.9692,6.72981,0.0240129,-0.0970035,0.0371929,-0.201908,0.85609,-0.15718,-0.183826,0.098201,-0.0326022,-0.00167577,-0.112221,-0.00706392,0.0387901,0.0289893,0.0257086,0.00858508,0.0229102,0.0273025,-0.00569145,0.0165504,-0.0304523,0.589847,0.39825,-0.0296901,0.0725899,-0.134196,1.14805,-0.571987,-2.36033,0.575573,-0.491374,0.0518008,-0.102207,0.0412544,0.110034,0.100054,0.0823289,0.0290397,0.0899163,0.0557977,-0.0825102,0.18373,-0.344194
41.9547,0.990501,0.612728,3,7,0,-33.8705,6.72053,0.0369493,-0.0898314,0.0229533,-0.161648,0.85873,-0.164116,-0.176893,0.105621,-0.00721729,0.0546527,-0.0873405,0.0344938,0.0706264,-0.0162499,-0.0115899,0.0334731,0.0235049,0.0457593,-0.0128845,0.0277677,-0.0282472,0.601506,0.32711,-0.0237703,0.0421406,0.0379721,1.16364,-0.715578,-2.06896,0.662426,-0.465614,0.747685,-0.0800133,0.167278,0.195183,-0.0181992,0.00468837,0.141006,0.11218,0.13293,-0.10306,0.365622,-0.31927
41.2171,0.890075,0.612728,3,7,0,-28.0332,6.73218,0.0227251,-0.0941995,0.0396657,-0.202972,0.855078,-0.151396,-0.183544,0.0975125,-0.0355361,-0.00108947,-0.110755,-0.00953545,0.0368573,0.0288256,0.0281565,0.0087759,0.0252578,0.0271107,-0.00698831,0.01295,-0.0285244,0.593166,0.350216,-0.0263861,0.0812549,-0.137557,1.14288,-0.544282,-2.37497,0.55772,-0.513606,0.0501515,-0.100928,0.0336645,0.1049,0.100742,0.0888533,0.0283438,0.0983706,0.051745,-0.0889999,0.131967,-0.322404
35.5176,0.641809,0.612728,3,7,0,-20.6047,6.71988,0.027761,-0.0974373,0.0166746,-0.15932,0.847825,-0.171485,-0.189574,0.104341,-0.0065007,0.0358725,-0.0960709,0.0432695,0.0756375,-0.0148155,-0.00867613,0.0610681,0.0226467,0.0433735,-0.0188021,0.0385222,-0.0225051,0.599617,0.457034,-0.0342131,0.025891,0.0209092,1.1671,-0.715386,-2.25151,0.655895,-0.420058,0.559705,-0.0861005,0.193854,0.209961,0.00350181,0.0349915,0.245868,0.110726,0.130081,-0.109103,0.549119,-0.254369
44.2228,0.981255,0.612728,3,7,0,-26.6753,6.71916,0.0431589,-0.0809157,0.0340128,-0.170468,0.845942,-0.148649,-0.179658,0.108948,-0.0204621,0.0146043,-0.101758,-0.0198825,0.0299783,0.00474712,0.00593697,0.0206501,0.0372706,0.0307539,0.00182385,0.0236997,-0.0310817,0.602534,0.262805,-0.0176087,0.0688352,-0.043712,1.13718,-0.561218,-2.14113,0.689314,-0.435005,0.237994,-0.0877436,0.00238775,0.0851778,0.0512026,0.062896,0.108848,0.190878,0.0973771,-0.0358501,0.294549,-0.351308
44.0232,0.881779,0.612728,3,7,0,-32.3322,6.73231,0.0166531,-0.102305,0.0290799,-0.194209,0.869399,-0.173088,-0.18104,0.0940567,-0.0192758,0.0380401,-0.0970033,0.0463867,0.076331,0.00710858,0.0110162,0.0254278,0.00701321,0.039806,-0.0200363,0.019715,-0.0268032,0.59115,0.392881,-0.0310952,0.0550636,-0.053494,1.17403,-0.725073,-2.29254,0.5406,-0.513055,0.548635,-0.0938739,0.200404,0.211654,0.0305323,0.0329958,0.0732508,-0.000864272,0.0822542,-0.146906,0.242646,-0.302949
42.1456,0.8645,0.612728,3,7,0,-31.3041,6.72585,0.0513972,-0.0819891,0.0368435,-0.177469,0.853238,-0.172688,-0.165181,0.104416,-0.0209282,0.0180529,-0.0999295,-0.020768,0.0462803,0.009453,0.0160306,0.0229454,0.0489149,0.0420436,0.00519578,0.0256223,-0.0141825,0.6006,0.23325,-0.0159244,0.0765008,-0.0697278,1.15221,-0.655837,-1.94158,0.60349,-0.468392,0.295769,-0.0728499,0.0230222,0.129768,0.105568,0.145234,0.175632,0.30661,0.193491,0.0236106,0.367211,-0.160301
41.1865,0.748572,0.612728,3,7,0,-27.7265,6.73987,0.0361276,-0.0862776,0.0347592,-0.18874,0.840787,-0.163406,-0.196857,0.1213,0.00597674,0.053487,-0.0840866,0.017464,0.0619958,-0.0122619,0.013183,0.0175203,0.0385808,0.02734,-0.000470497,0.0182741,-0.034576,0.601961,0.253198,-0.0186604,0.0608727,-0.0206869,1.13694,-0.711722,-2.25023,0.845913,-0.310078,0.66709,-0.0767036,0.122648,0.171491,-0.0011175,0.0666153,0.0784744,0.175236,0.0631766,-0.0623318,0.200475,-0.390803
45.3747,0.99195,0.612728,3,7,0,-32.3596,6.71406,0.0341001,-0.11124,0.0470457,-0.18241,0.86193,-0.154061,-0.173706,0.101399,-0.0240076,0.025094,-0.121429,0.0217588,0.0640179,0.015259,0.00138884,0.0312073,0.0207671,0.046639,0.0143844,0.0347869,-0.0370105,0.592248,0.630444,-0.045273,0.105477,-0.0833786,1.18206,-0.552073,-2.12011,0.553906,-0.566457,0.422761,-0.0982434,0.134092,0.177765,0.101724,0.0861266,0.183654,0.160257,0.199506,0.029815,0.45397,-0.418319
46.9983,0.973367,0.612728,3,7,0,-39.4691,6.73627,0.0280382,-0.0720266,0.0135004,-0.181854,0.849071,-0.158297,-0.188345,0.0907806,-0.0136732,0.029827,-0.0850548,0.00700724,0.0472536,0.00533026,0.0149425,0.0163434,0.0346075,0.0281058,-0.0269175,0.00755058,-0.0201516,0.592272,0.0605892,-0.00571503,0.00534071,-0.0232625,1.12401,-0.662025,-2.40344,0.574618,-0.390193,0.395102,-0.0851649,0.0805713,0.132917,0.018916,0.0313666,0.0288767,0.105491,0.0140993,-0.181834,0.0681048,-0.227768
44.9782,0.91885,0.612728,3,7,0,-37.6676,6.71519,0.00587204,-0.0996467,0.0415503,-0.174788,0.866022,-0.162797,-0.175735,0.0906454,-0.0209786,0.0388903,-0.101149,0.0112363,0.0559095,-0.00452691,0.00534146,0.049979,0.00910631,0.0389728,-0.00766584,0.0338615,-0.0168131,0.600101,0.363492,-0.0291608,0.0995175,-0.0223755,1.17601,-0.637978,-2.19952,0.475068,-0.538091,0.552239,-0.0850449,0.101402,0.155776,0.0418377,0.082329,0.221121,0.0734707,0.148373,-0.0417638,0.490139,-0.190033
40.2258,0.697591,0.612728,3,7,0,-30.2963,6.72916,0.00760471,-0.108346,0.0296589,-0.179839,0.869182,-0.155596,-0.178842,0.0767988,-0.036312,0.0376891,-0.103395,0.00073598,0.0588189,0.004264,0.0142686,0.0557673,0.00259934,0.0393587,-0.0130774,0.0363516,-0.0223261,0.590229,0.51659,-0.0398747,0.073165,-0.0404817,1.17408,-0.58266,-2.4131,0.302957,-0.672719,0.537878,-0.0909463,0.0847612,0.164824,0.0606065,0.0931554,0.219784,0.0190278,0.126274,-0.0806239,0.515444,-0.252345
43.196,0.946436,0.612728,3,7,0,-28.5795,6.7231,0.031447,-0.117234,0.0330712,-0.163777,0.863921,-0.178826,-0.181902,0.0950441,-0.0137421,0.0466292,-0.108011,0.00152763,0.0476684,0.0184919,0.0291034,0.0110828,0.0184229,0.0305897,-0.0185846,0.0158558,-0.0444009,0.595388,0.795285,-0.0569725,0.0768943,0.0129731,1.16124,-0.720935,-2.28377,0.56856,-0.467191,0.567159,-0.110219,0.0709203,0.135007,0.0466601,0.0497272,-0.0132815,0.0102773,0.00469769,-0.184467,0.137784,-0.501851
47.4951,0.92758,0.612728,3,7,0,-33.7524,6.73143,0.0329561,-0.0883243,0.0220675,-0.186686,0.842516,-0.139117,-0.177783,0.102451,-0.031463,0.0115283,-0.0860353,0.0267364,0.0497785,0.00962631,-0.00567342,0.0251284,0.0279285,0.037987,-0.00937283,0.0328145,-0.0132635,0.589817,0.257215,-0.01879,0.031992,-0.0717768,1.12706,-0.553316,-2.22202,0.583208,-0.528773,0.251621,-0.0701023,0.12361,0.138773,0.0660387,0.0426775,0.14079,0.167485,0.145905,-0.043785,0.482591,-0.149914
47.7077,0.928557,0.612728,3,7,0,-39.504,6.73607,0.0421961,-0.102858,0.0342257,-0.189345,0.865084,-0.172531,-0.179254,0.103697,-0.0283844,0.0225887,-0.111768,0.0316529,0.0641223,-0.00420917,0.000908163,0.0206631,0.030678,0.026518,0.00561189,0.0262407,-0.0321571,0.60183,0.487574,-0.0346996,0.0681123,-0.0989901,1.18852,-0.671819,-2.23348,0.615981,-0.574624,0.369616,-0.0978867,0.154299,0.176731,0.0233451,0.0469822,0.108431,0.162858,0.0896629,-0.0152945,0.331797,-0.363463
45.1825,0.864636,0.612728,3,7,0,-38.4227,6.73119,0.0257388,-0.0676551,0.0376524,-0.164512,0.866228,-0.141214,-0.172149,0.0965725,-0.00938661,0.0311096,-0.105057,0.0237894,0.0613833,-0.00327436,0.0138959,0.0109288,0.0153529,0.022606,-0.0287393,0.0225821,-0.0208024,0.589927,-0.0044371,-0.00121634,0.0783786,0.00825622,1.15678,-0.582773,-2.08619,0.650354,-0.395699,0.441405,-0.105847,0.133482,0.17025,-0.0163253,0.0125104,-0.00254729,0.0106968,-0.000231489,-0.176095,0.302791,-0.235123
44.8846,0.645279,0.612728,3,7,0,-29.9203,6.72185,0.0339278,-0.114656,0.0248292,-0.197296,0.846401,-0.178227,-0.189453,0.106842,-0.029433,0.0211113,-0.0969077,0.00464873,0.0473491,0.0158132,0.00197136,0.0312821,0.0318716,0.0522259,0.00953488,0.0218977,-0.03817,0.605148,0.670455,-0.0481979,0.0429313,-0.10363,1.15342,-0.690858,-2.35146,0.586662,-0.552698,0.348944,-0.0783019,0.076216,0.133284,0.0995315,0.0806563,0.174051,0.195644,0.194528,-0.0132762,0.248419,-0.431425
45.4445,1,0.612728,3,7,0,-39.8113,6.72949,0.0257114,-0.0706607,0.0380983,-0.167803,0.866449,-0.141258,-0.170434,0.0962591,-0.00558501,0.0306977,-0.103117,0.0228892,0.0596376,-0.00324965,0.0134433,0.0146438,0.014612,0.021213,-0.0283235,0.0214878,-0.0201718,0.585831,0.0223898,-0.0030793,0.0764342,0.005883,1.15395,-0.584894,-2.04272,0.661198,-0.354604,0.433494,-0.104111,0.129476,0.165534,-0.0151483,0.0129917,0.0102173,0.00653718,-0.0049648,-0.173647,0.28717,-0.227996
43.9051,0.943675,0.612728,3,7,0,-37.0278,6.72802,0.0377135,-0.108713,0.030244,-0.191675,0.847131,-0.168494,-0.178115,0.109145,-0.0284444,0.0210548,-0.107936,-0.00224272,0.0405221,0.018873,-0.0109148,0.029274,0.0257957,0.0510491,0.0105205,0.0204564,-0.0516456,0.604129,0.62888,-0.0444041,0.0580189,-0.0998788,1.15404,-0.639949,-2.14717,0.628786,-0.554947,0.354824,-0.0950733,0.0522949,0.11466,0.0827106,0.0173709,0.139673,0.138873,0.161921,-0.0410024,0.191921,-0.583735
46.634,0.97306,0.612728,3,7,0,-36.0978,6.72213,0.0375283,-0.0899886,0.0209621,-0.176254,0.863049,-0.164395,-0.170977,0.0954325,-0.0120245,0.0164517,-0.112047,0.00898871,0.0446362,-0.0180003,0.00962989,0.0132184,0.0312579,0.0360487,-0.0338164,0.0246422,-0.0354699,0.60459,0.373588,-0.0264014,0.0236752,-0.0506437,1.16454,-0.66176,-2.0348,0.670157,-0.383903,0.280832,-0.11591,0.0799126,0.125831,-0.058985,-0.00434736,-0.00213977,0.0670098,0.0153347,-0.234958,0.298347,-0.400907
46.1559,0.906231,0.612728,3,7,0,-37.6712,6.73981,0.0204193,-0.0783238,0.0383894,-0.190299,0.858027,-0.166622,-0.172627,0.111836,-0.00604796,0.035516,-0.0880048,0.0303574,0.0688356,0.0249866,0.0133356,0.0256989,0.0159289,0.0363636,-0.00236063,0.012216,-0.0178869,0.590873,0.0547359,-0.00704999,0.0750662,-0.0367557,1.14704,-0.696535,-1.99578,0.696418,-0.364441,0.498721,-0.0739867,0.158316,0.190963,0.108466,0.0838977,0.123801,0.0956376,0.126306,-0.0404128,0.14714,-0.20217
45.0934,0.931944,0.612728,3,7,0,-39.614,6.71754,0.0390079,-0.107747,0.0243695,-0.173527,0.848901,-0.146287,-0.185517,0.0876747,-0.0408686,0.0188553,-0.10266,-0.00171328,0.0397096,-0.0128909,-0.000827001,0.0178387,0.0310453,0.0438576,-0.0213608,0.027452,-0.0406936,0.59841,0.636883,-0.0441395,0.0528938,-0.0572931,1.14487,-0.563584,-2.44975,0.478816,-0.64889,0.318327,-0.101729,0.0510605,0.112328,-0.0317014,-0.00602338,0.0454174,0.100724,0.0748824,-0.177553,0.329404,-0.459948
